,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.18,-1.01,-1.98,-8.44,7.37,12.81,-3.57,8.94,-0.62,0.56,0.39,0.36,0.63,2572040,20:08:16.487324
1,0.18,-1.01,-1.98,-8.44,7.37,12.81,-3.37,11.05,-2.73,0.56,0.39,0.36,0.63,2574170,20:08:18.534884
2,0.18,-1.01,-1.98,-8.44,7.37,12.81,-4.11,8.63,-0.50,0.56,0.39,0.36,0.63,2574191,20:08:18.639077
3,0.07,-0.03,0.02,-8.44,7.37,12.81,-4.11,8.63,-0.50,0.56,0.39,0.36,0.63,2576286,20:08:20.673705
4,0.07,-0.03,0.02,-8.44,7.37,12.81,-3.99,8.86,-1.20,0.56,0.39,0.36,0.63,2578471,20:08:22.821453
5,0.07,-0.03,0.02,-8.44,7.37,12.81,-5.52,9.05,-1.16,0.56,0.39,0.36,0.63,2580612,20:08:24.976136
6,0.83,-0.56,-0.77,-8.44,7.37,12.81,-5.52,9.05,-1.16,0.56,0.39,0.36,0.63,2582718,20:08:27.161432
7,0.83,-0.56,-0.77,-8.44,7.37,12.81,-4.95,8.67,-0.93,0.56,0.39,0.36,0.63,2584481,20:08:28.931438
8,-0.57,0.66,0.76,-8.44,7.37,12.81,-4.95,8.67,-0.93,0.56,0.39,0.36,0.63,2584591,20:08:29.008637
9,0.84,-0.13,-0.61,-8.44,7.37,12.81,-4.95,8.67,-0.93,0.56,0.39,0.36,0.63,2584619,20:08:29.064313
10,0.84,-0.13,-0.61,-8.44,7.37,12.81,-5.29,7.45,-0.08,0.56,0.39,0.36,0.63,2584653,20:08:29.101059
11,0.84,-0.13,-0.61,-8.44,7.37,12.81,-5.79,9.09,0.37,0.56,0.39,0.36,0.63,2584693,20:08:29.142776
12,0.84,-0.13,-0.61,-8.44,7.37,12.81,-5.37,9.40,-0.12,0.56,0.39,0.36,0.63,2584758,20:08:29.209083
13,0.14,-0.58,-0.71,-8.44,7.37,12.81,-5.37,9.40,-0.12,0.56,0.39,0.36,0.63,2584792,20:08:29.237725
14,0.14,-0.58,-0.71,-8.44,7.37,12.81,-6.36,10.28,0.30,0.56,0.39,0.36,0.63,2584822,20:08:29.269737
15,0.14,-0.58,-0.71,37.69,-18.81,25.44,-6.36,10.28,0.30,0.56,0.39,0.36,0.63,2584857,20:08:29.305132
16,0.01,-0.84,-0.17,37.69,-18.81,25.44,-6.36,10.28,0.30,0.56,0.39,0.36,0.63,2584901,20:08:29.350027
17,0.01,-0.84,-0.17,37.69,-18.81,25.44,-6.40,10.05,-0.93,0.56,0.39,0.36,0.63,2584954,20:08:29.402468
18,0.01,-0.84,-0.17,37.69,-18.81,25.44,-5.83,9.32,-0.62,0.56,0.39,0.36,0.63,2585004,20:08:29.453107
19,0.01,-0.84,-0.17,37.69,-18.81,25.44,-6.32,9.63,-0.54,0.56,0.39,0.36,0.63,2585055,20:08:29.485728
20,0.01,-0.84,-0.17,37.69,-18.81,25.44,-6.10,9.55,-0.24,0.56,0.39,0.36,0.63,2585078,20:08:29.525290
21,0.01,-0.84,-0.17,37.69,-18.81,25.44,-5.75,9.32,-0.35,0.56,0.39,0.36,0.63,2585123,20:08:29.573483
22,-0.27,-0.07,0.08,37.69,-18.81,25.44,-5.75,9.32,-0.35,0.56,0.39,0.36,0.63,2586331,20:08:30.780088
23,-0.27,-0.07,0.08,37.69,-18.81,25.44,-6.13,8.71,-0.27,0.56,0.39,0.36,0.63,2586463,20:08:30.876276
