,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.21,-0.92,0.37,6.75,9.38,16.31,-2.57,10.43,0.64,-0.12,0.75,0.64,0.14,2210554,20:02:15.015688
1,0.21,-0.92,0.37,6.75,9.38,16.31,-2.57,9.67,-1.65,-0.12,0.75,0.64,0.14,2214514,20:02:18.896067
2,0.21,-0.92,0.37,6.75,9.38,16.31,-4.07,8.29,-2.34,-0.12,0.75,0.64,0.14,2216689,20:02:21.077429
3,0.21,-0.92,0.37,6.75,9.38,16.31,-3.49,9.05,-1.23,-0.12,0.75,0.64,0.14,2218819,20:02:23.214339
4,0.13,-0.04,-0.17,6.75,9.38,16.31,-3.49,9.05,-1.23,-0.12,0.75,0.64,0.14,2218902,20:02:23.359888
5,0.13,-0.04,-0.17,6.75,9.38,16.31,-4.60,8.75,-0.81,-0.12,0.75,0.64,0.14,2219006,20:02:23.462305
6,0.13,-0.04,-0.17,6.75,9.38,16.31,-4.26,9.25,-1.04,-0.12,0.75,0.64,0.14,2219079,20:02:23.536861
7,0.13,-0.04,-0.17,6.75,9.38,16.31,-4.22,9.74,-1.54,-0.12,0.75,0.64,0.14,2219265,20:02:23.726267
8,0.13,-0.04,-0.17,6.75,9.38,16.31,-5.10,12.85,-2.42,-0.12,0.75,0.64,0.14,2219331,20:02:23.787432
9,0.13,-0.04,-0.17,6.75,9.38,16.31,-3.72,9.82,-1.96,-0.12,0.75,0.64,0.14,2219592,20:02:24.051861
10,0.13,-0.04,-0.17,6.75,9.38,16.31,-3.22,8.75,-1.58,-0.12,0.75,0.64,0.14,2219637,20:02:24.093456
11,-0.59,1.21,1.11,6.75,9.38,16.31,-3.22,8.75,-1.58,-0.12,0.75,0.64,0.14,2219819,20:02:24.277980
12,-0.78,1.32,1.13,6.75,9.38,16.31,-3.22,8.75,-1.58,-0.12,0.75,0.64,0.14,2219916,20:02:24.368640
13,-0.78,1.32,1.13,6.75,9.38,16.31,-4.03,11.01,-2.04,-0.12,0.75,0.64,0.14,2219952,20:02:24.414307
14,-0.78,1.32,1.13,6.75,9.38,16.31,-2.46,8.63,-1.27,-0.12,0.75,0.64,0.14,2220149,20:02:24.601014
15,-0.78,1.32,1.13,-12.25,3.62,8.31,-2.46,8.63,-1.27,-0.12,0.75,0.64,0.14,2220403,20:02:24.857556
16,0.06,0.58,0.45,-12.25,3.62,8.31,-2.46,8.63,-1.27,-0.12,0.75,0.64,0.14,2220475,20:02:24.914142
17,0.06,0.58,0.45,-15.25,2.19,9.88,-2.46,8.63,-1.27,-0.12,0.75,0.64,0.14,2220512,20:02:24.969168
18,0.06,0.58,0.45,-15.25,2.19,9.88,-4.30,9.21,-1.35,-0.12,0.75,0.64,0.14,2220554,20:02:25.016990
19,0.06,0.58,0.45,-15.25,2.19,9.88,-4.14,9.71,-1.81,-0.12,0.75,0.64,0.14,2220719,20:02:25.182190
20,0.06,0.58,0.45,-15.25,2.19,9.88,-4.03,9.82,-1.73,-0.12,0.75,0.64,0.14,2220776,20:02:25.233615
21,0.06,0.58,0.45,-15.25,2.19,9.88,-3.76,7.14,-0.73,-0.12,0.75,0.64,0.14,2220841,20:02:25.294842
22,0.06,0.58,0.45,-15.25,2.19,9.88,-3.26,6.53,-0.66,-0.12,0.75,0.64,0.14,2221164,20:02:25.626497
23,0.58,-1.08,-0.99,-15.25,2.19,9.88,-3.26,6.53,-0.66,-0.12,0.75,0.64,0.14,2221205,20:02:25.663195
24,0.58,-1.08,-0.99,-15.25,2.19,9.88,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221252,20:02:25.715855
25,0.58,-1.08,-0.99,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221290,20:02:25.751966
26,-1.36,1.73,1.41,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221382,20:02:25.842430
27,-1.39,1.76,1.19,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221643,20:02:26.049003
28,-1.50,2.13,0.70,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221853,20:02:26.311264
29,0.16,-0.01,0.29,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221903,20:02:26.361633
30,0.71,-1.64,-0.78,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2221993,20:02:26.434654
31,0.65,-1.84,-0.96,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2222094,20:02:26.553644
32,1.04,-1.37,-1.39,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2222185,20:02:26.642931
33,0.85,-1.25,-1.59,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2222230,20:02:26.686421
34,0.39,-0.05,-2.08,-9.63,-12.81,16.37,-4.22,9.97,-1.12,-0.12,0.75,0.64,0.14,2222555,20:02:27.019655
35,0.39,-0.05,-2.08,-9.63,-12.81,16.37,-2.30,10.20,-1.96,-0.12,0.75,0.64,0.14,2223177,20:02:27.633584
36,-0.98,0.60,1.90,-9.63,-12.81,16.37,-2.30,10.20,-1.96,-0.12,0.75,0.64,0.14,2223387,20:02:27.849178
37,-0.98,0.60,1.90,-9.63,-12.81,16.37,-5.29,10.01,-0.08,-0.12,0.75,0.64,0.14,2223483,20:02:27.938473
38,0.61,-1.41,-2.04,-9.63,-12.81,16.37,-5.29,10.01,-0.08,-0.12,0.75,0.64,0.14,2223801,20:02:28.245928
39,0.16,-0.42,-2.04,-9.63,-12.81,16.37,-5.29,10.01,-0.08,-0.12,0.75,0.64,0.14,2223876,20:02:28.331119
40,-0.57,0.71,1.65,-9.63,-12.81,16.37,-5.29,10.01,-0.08,-0.12,0.75,0.64,0.14,2223934,20:02:28.397122
41,-0.57,0.71,1.65,-9.63,-12.81,16.37,-4.56,12.00,-1.00,-0.12,0.75,0.64,0.14,2224394,20:02:28.852683
42,-0.57,0.71,1.65,-9.63,-12.81,16.37,-4.56,14.84,-2.84,-0.12,0.75,0.64,0.14,2224506,20:02:28.962103
43,-0.57,0.71,1.65,-9.63,-12.81,16.37,-6.25,7.41,0.53,-0.12,0.75,0.64,0.14,2224599,20:02:29.058203
44,1.06,-1.72,-1.69,-9.63,-12.81,16.37,-6.25,7.41,0.53,-0.12,0.75,0.64,0.14,2224652,20:02:29.110593
45,1.28,-1.82,-1.98,-9.63,-12.81,16.37,-6.25,7.41,0.53,-0.12,0.75,0.64,0.14,2224717,20:02:29.180950
46,1.28,-1.82,-1.98,-9.63,-12.81,16.37,-3.72,12.39,-1.84,-0.12,0.75,0.64,0.14,2224764,20:02:29.224651
47,1.28,-1.82,-1.98,-9.63,-12.81,16.37,-2.73,12.04,-2.23,-0.12,0.75,0.64,0.14,2224962,20:02:29.426408
48,1.28,-1.82,-1.98,-9.63,-12.81,16.37,-2.19,11.43,-2.30,-0.12,0.75,0.64,0.14,2225213,20:02:29.668714
49,0.15,0.23,-0.06,-9.63,-12.81,16.37,-2.19,11.43,-2.30,-0.12,0.75,0.64,0.14,2225288,20:02:29.750789
50,0.15,0.23,-0.06,28.50,-35.19,5.44,-2.19,11.43,-2.30,-0.12,0.75,0.64,0.14,2225600,20:02:30.054662
51,0.15,0.23,-0.06,28.50,-35.19,5.44,-4.37,10.20,-1.23,-0.12,0.75,0.64,0.14,2225713,20:02:30.169803
52,0.15,0.23,-0.06,28.50,-35.19,5.44,-4.95,8.29,-0.35,-0.12,0.75,0.64,0.14,2225774,20:02:30.237046
53,0.63,-1.02,-0.44,28.50,-35.19,5.44,-4.95,8.29,-0.35,-0.12,0.75,0.64,0.14,2226166,20:02:30.626145
54,0.63,-1.02,-0.44,28.50,-35.19,5.44,-3.61,9.63,-0.54,-0.12,0.75,0.64,0.14,2226274,20:02:30.732264
55,0.63,-1.02,-0.44,33.44,-28.00,5.06,-3.61,9.63,-0.54,-0.12,0.75,0.64,0.14,2226322,20:02:30.782742
56,0.63,-1.02,-0.44,33.44,-28.00,5.06,-0.70,9.21,-0.93,-0.12,0.75,0.64,0.14,2226402,20:02:30.855456
57,0.63,-1.02,-0.44,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2226502,20:02:30.962426
58,-1.06,1.74,1.16,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2226593,20:02:31.045592
59,-1.30,2.61,0.55,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2226866,20:02:31.326154
60,-1.34,2.74,-0.43,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2227041,20:02:31.493346
61,0.55,0.29,-0.85,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2227127,20:02:31.585809
62,-0.14,0.51,-0.25,33.44,-28.00,5.06,-2.34,9.67,-0.85,-0.12,0.75,0.64,0.14,2227288,20:02:31.745919
63,-0.14,0.51,-0.25,33.44,-28.00,5.06,-5.94,8.44,-1.46,-0.12,0.75,0.64,0.14,2227447,20:02:31.902129
64,-0.14,0.51,-0.25,33.44,-28.00,5.06,-7.05,10.43,-0.85,-0.12,0.75,0.64,0.14,2228721,20:02:33.166248
65,-0.14,0.51,-0.25,33.44,-28.00,5.06,-5.21,8.98,-0.46,-0.12,0.75,0.64,0.14,2228768,20:02:33.222952
66,-0.14,0.51,-0.25,38.38,-24.19,11.19,-5.21,8.98,-0.46,-0.12,0.75,0.64,0.14,2228867,20:02:33.329408
67,-0.64,1.70,1.54,38.38,-24.19,11.19,-5.21,8.98,-0.46,-0.12,0.75,0.64,0.14,2228918,20:02:33.378081
68,-0.36,2.56,0.41,38.38,-24.19,11.19,-5.21,8.98,-0.46,-0.12,0.75,0.64,0.14,2228996,20:02:33.452179
69,-0.44,1.36,0.37,38.38,-24.19,11.19,-5.21,8.98,-0.46,-0.12,0.75,0.64,0.14,2229055,20:02:33.514964
70,-0.44,1.36,0.37,38.38,-24.19,11.19,-1.23,8.10,-2.42,-0.12,0.75,0.64,0.14,2229096,20:02:33.552728
71,-0.64,2.09,0.18,38.38,-24.19,11.19,-1.23,8.10,-2.42,-0.12,0.75,0.64,0.14,2229137,20:02:33.594464
72,-0.64,2.09,0.18,38.38,-24.19,11.19,-1.31,6.45,-2.84,-0.12,0.75,0.64,0.14,2229169,20:02:33.630902
73,-0.64,2.09,0.18,38.38,-24.19,11.19,-1.84,7.21,-2.73,-0.12,0.75,0.64,0.14,2229203,20:02:33.663810
74,-0.47,2.35,0.32,38.38,-24.19,11.19,-1.84,7.21,-2.73,-0.12,0.75,0.64,0.14,2229240,20:02:33.701434
75,-0.30,2.35,0.33,38.38,-24.19,11.19,-1.84,7.21,-2.73,-0.12,0.75,0.64,0.14,2229286,20:02:33.736362
76,-0.30,2.35,0.33,38.38,-24.19,11.19,-3.07,7.71,-2.57,-0.12,0.75,0.64,0.14,2229330,20:02:33.791603
77,-0.30,2.35,0.33,38.38,-24.19,11.19,-2.92,7.87,-1.69,-0.12,0.75,0.64,0.14,2229374,20:02:33.835813
78,-0.30,2.35,0.33,38.38,-24.19,11.19,-3.34,8.25,-1.46,-0.12,0.75,0.64,0.14,2229433,20:02:33.884068
79,-0.30,2.35,0.33,38.38,-24.19,11.19,-3.30,8.10,-1.62,-0.12,0.75,0.64,0.14,2229470,20:02:33.932173
80,-0.30,2.35,0.33,38.38,-24.19,11.19,-3.30,8.44,-1.04,-0.12,0.75,0.64,0.14,2229505,20:02:33.969826
81,0.26,2.89,0.01,38.38,-24.19,11.19,-3.30,8.44,-1.04,-0.12,0.75,0.64,0.14,2229546,20:02:34.008347
