,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.00,-0.00,-0.01,19.62,-5.75,1.19,2.54,9.78,-2.50,0.01,-0.04,0.20,0.98,187253,16:07:04.983515
1,0.00,-0.00,-0.01,19.62,-5.75,1.19,0.59,11.19,-1.31,0.01,-0.04,0.20,0.98,187301,16:07:05.030960
2,0.00,-0.00,-0.01,19.62,-5.75,1.19,1.39,9.74,-1.58,0.01,-0.04,0.20,0.98,187333,16:07:05.068069
3,0.00,0.06,-0.00,19.62,-5.75,1.19,1.39,9.74,-1.58,0.01,-0.04,0.20,0.98,187387,16:07:05.121549
4,0.00,0.06,-0.00,19.62,-5.75,1.19,1.39,9.81,-1.54,0.01,-0.04,0.20,0.98,187423,16:07:05.158391
5,0.00,0.06,-0.00,19.62,-5.75,1.19,1.32,9.81,-1.62,0.01,-0.04,0.20,0.98,187461,16:07:05.194416
6,0.00,0.06,-0.00,19.62,-5.75,1.19,1.28,9.78,-1.62,0.01,-0.04,0.20,0.98,187494,16:07:05.230529
7,-0.02,-0.00,0.00,19.62,-5.75,1.19,1.28,9.78,-1.62,0.01,-0.04,0.20,0.98,187531,16:07:05.264721
8,-0.02,-0.00,0.00,19.62,-5.75,1.19,1.55,9.74,-1.43,0.01,-0.04,0.20,0.98,187564,16:07:05.297898
9,-0.02,-0.00,0.00,19.62,-5.75,1.19,1.55,9.81,-1.50,0.01,-0.04,0.20,0.98,187601,16:07:05.332855
10,-0.02,-0.00,0.00,20.81,-2.37,-5.00,1.55,9.81,-1.50,0.01,-0.04,0.20,0.98,187635,16:07:05.371842
11,-0.02,-0.00,0.00,20.81,-2.37,-5.00,1.16,9.78,-1.62,0.01,-0.04,0.20,0.98,187664,16:07:05.398336
12,-0.01,-0.09,-0.01,20.81,-2.37,-5.00,1.16,9.78,-1.62,0.01,-0.04,0.20,0.98,187697,16:07:05.432791
13,-0.01,-0.09,-0.01,22.31,-2.12,-5.62,1.16,9.78,-1.62,0.01,-0.04,0.20,0.98,187731,16:07:05.464822
14,-0.03,0.01,0.00,22.31,-2.12,-5.62,1.16,9.78,-1.62,0.01,-0.04,0.20,0.98,187760,16:07:05.494794
15,-0.03,0.01,0.00,22.31,-2.12,-5.62,1.58,9.78,-1.39,0.01,-0.04,0.20,0.98,187787,16:07:05.521523
16,-0.04,0.08,0.02,22.31,-2.12,-5.62,1.58,9.78,-1.39,0.01,-0.04,0.20,0.98,187827,16:07:05.563111
