,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.03,0.66,0.12,13.13,-15.38,-5.50,0.50,9.98,0.28,0.65,0.26,0.28,0.65,1275234,16:02:30.076143
1,-0.03,0.66,0.12,13.13,-15.38,-5.50,0.16,10.67,-0.37,0.65,0.26,0.28,0.65,1275272,16:02:30.123739
2,-0.03,0.66,0.12,45.63,3.81,2.25,0.16,10.67,-0.37,0.65,0.26,0.28,0.65,1275295,16:02:30.148811
3,-0.55,0.47,0.25,45.63,3.81,2.25,0.16,10.67,-0.37,0.65,0.26,0.28,0.65,1275474,16:02:30.323484
4,-0.55,0.47,0.25,45.63,3.81,2.25,0.54,10.82,1.85,0.65,0.26,0.28,0.65,1275512,16:02:30.357108
5,-0.55,0.47,0.25,45.63,3.81,2.25,2.11,10.44,2.23,0.65,0.26,0.28,0.65,1275586,16:02:30.433595
6,-1.05,0.88,-0.18,45.63,3.81,2.25,2.11,10.44,2.23,0.65,0.26,0.28,0.65,1275611,16:02:30.459489
7,-1.05,0.88,-0.18,44.44,-8.50,20.00,2.11,10.44,2.23,0.65,0.26,0.28,0.65,1275703,16:02:30.557002
8,-0.67,0.26,-0.09,44.44,-8.50,20.00,2.11,10.44,2.23,0.65,0.26,0.28,0.65,1275744,16:02:30.590154
9,-0.67,0.26,-0.09,44.44,-8.50,20.00,0.01,8.38,1.16,0.65,0.26,0.28,0.65,1275782,16:02:30.631947
10,-0.67,0.26,-0.09,44.44,-8.50,20.00,-0.30,8.57,1.35,0.65,0.26,0.28,0.65,1275832,16:02:30.683660
11,0.38,-0.21,-0.20,44.44,-8.50,20.00,-0.30,8.57,1.35,0.65,0.26,0.28,0.65,1275897,16:02:30.748575
12,0.66,-0.12,-0.47,44.44,-8.50,20.00,-0.30,8.57,1.35,0.65,0.26,0.28,0.65,1276024,16:02:30.874989
13,0.66,-0.12,-0.47,44.44,-8.50,20.00,-1.98,11.09,0.13,0.65,0.26,0.28,0.65,1276348,16:02:31.198374
14,1.46,0.60,-0.84,44.44,-8.50,20.00,-1.98,11.09,0.13,0.65,0.26,0.28,0.65,1276706,16:02:31.557173
15,1.46,0.60,-0.84,44.44,-8.50,20.00,-1.37,10.18,-1.41,0.65,0.26,0.28,0.65,1276852,16:02:31.690225
16,1.46,0.60,-0.84,44.44,-8.50,20.00,-1.34,10.40,0.47,0.65,0.26,0.28,0.65,1276890,16:02:31.740804
17,1.46,0.60,-0.84,44.44,-8.50,20.00,-0.99,9.64,-1.98,0.65,0.26,0.28,0.65,1276957,16:02:31.806523
18,1.46,0.60,-0.84,44.44,-8.50,20.00,-0.34,9.37,-2.02,0.65,0.26,0.28,0.65,1277130,16:02:31.982273
19,1.46,0.60,-0.84,44.44,-8.50,20.00,0.35,10.29,-1.52,0.65,0.26,0.28,0.65,1277286,16:02:32.116535
20,1.46,0.60,-0.84,44.44,-8.50,20.00,0.05,11.32,-1.91,0.65,0.26,0.28,0.65,1277338,16:02:32.190179
