,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.35,-1.18,-0.50,29.50,-0.25,-12.63,-0.34,10.37,0.74,0.71,-0.06,-0.11,0.70,1930946,16:13:25.770713
1,0.35,-1.18,-0.50,29.50,-0.25,-12.63,-0.15,8.76,0.97,0.71,-0.06,-0.11,0.70,1933081,16:13:27.818136
2,0.35,-1.18,-0.50,29.50,-0.25,-12.63,0.16,9.98,-0.41,0.71,-0.06,-0.11,0.70,1935208,16:13:29.950704
3,0.35,-1.18,-0.50,29.50,-0.25,-12.63,0.31,9.95,-0.30,0.71,-0.06,-0.11,0.70,1937385,16:13:32.079279
4,-0.02,0.13,0.00,29.50,-0.25,-12.63,0.31,9.95,-0.30,0.71,-0.06,-0.11,0.70,1939266,16:13:34.088513
5,-0.02,0.13,0.00,29.50,-0.25,-12.63,-1.98,10.82,1.01,0.71,-0.06,-0.11,0.70,1939317,16:13:34.137136
6,-0.02,0.13,0.00,29.50,-0.25,-12.63,0.85,12.24,0.43,0.71,-0.06,-0.11,0.70,1939346,16:13:34.175105
7,-0.02,0.13,0.00,29.50,-0.25,-12.63,0.39,11.52,0.24,0.71,-0.06,-0.11,0.70,1939393,16:13:34.215807
8,-0.02,0.13,0.00,29.50,-0.25,-12.63,0.54,10.14,0.59,0.71,-0.06,-0.11,0.70,1939430,16:13:34.255881
9,-0.02,0.13,0.00,29.50,-0.25,-12.63,0.24,10.71,0.39,0.71,-0.06,-0.11,0.70,1939488,16:13:34.312329
10,-1.34,0.77,0.81,29.50,-0.25,-12.63,0.24,10.71,0.39,0.71,-0.06,-0.11,0.70,1939573,16:13:34.393153
11,-1.34,0.77,0.81,13.00,-21.50,18.12,0.24,10.71,0.39,0.71,-0.06,-0.11,0.70,1939611,16:13:34.433120
12,-1.34,0.77,0.81,13.00,-21.50,18.12,0.35,9.33,-0.41,0.71,-0.06,-0.11,0.70,1939655,16:13:34.480468
13,-1.34,0.77,0.81,13.00,-21.50,18.12,0.73,9.95,-0.26,0.71,-0.06,-0.11,0.70,1939718,16:13:34.537472
14,-1.34,0.77,0.81,13.00,-21.50,18.12,0.08,9.91,-0.41,0.71,-0.06,-0.11,0.70,1939764,16:13:34.586366
15,-0.68,0.32,0.66,13.00,-21.50,18.12,0.08,9.91,-0.41,0.71,-0.06,-0.11,0.70,1939966,16:13:34.796157
16,-0.68,0.32,0.66,13.00,-21.50,18.12,-0.26,8.64,0.70,0.71,-0.06,-0.11,0.70,1940073,16:13:34.895984
17,-0.68,0.32,0.66,13.00,-21.50,18.12,0.39,12.70,1.01,0.71,-0.06,-0.11,0.70,1940114,16:13:34.937180
18,1.34,-0.24,-0.51,13.00,-21.50,18.12,0.39,12.70,1.01,0.71,-0.06,-0.11,0.70,1940201,16:13:35.031623
19,1.34,-0.24,-0.51,13.00,-21.50,18.12,-1.49,10.33,1.66,0.71,-0.06,-0.11,0.70,1940293,16:13:35.112209
20,1.34,-0.24,-0.51,13.00,-21.50,18.12,-1.30,9.02,0.47,0.71,-0.06,-0.11,0.70,1940371,16:13:35.187076
21,1.34,-0.24,-0.51,13.00,-21.50,18.12,-0.80,9.75,0.05,0.71,-0.06,-0.11,0.70,1940449,16:13:35.277166
22,1.34,-0.24,-0.51,13.00,-21.50,18.12,-0.80,10.02,0.32,0.71,-0.06,-0.11,0.70,1940491,16:13:35.320991
23,1.34,-0.24,-0.51,13.00,-21.50,18.12,-0.53,9.21,1.27,0.71,-0.06,-0.11,0.70,1940543,16:13:35.370284
24,1.34,-0.24,-0.51,18.62,-11.69,16.81,-0.53,9.21,1.27,0.71,-0.06,-0.11,0.70,1940591,16:13:35.412113
