,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-1.82,0.23,-0.85,-12.81,28.62,6.56,5.37,9.28,0.93,0.07,-0.72,-0.55,0.43,1485776,15:10:45.719767
1,-1.82,0.23,-0.85,-12.81,28.62,6.56,4.37,8.40,1.16,0.07,-0.72,-0.55,0.43,1485846,15:10:45.771491
2,-1.82,0.23,-0.85,-12.81,28.62,6.56,-0.38,0.30,10.05,0.07,-0.72,-0.55,0.43,1485918,15:10:45.883030
3,-0.03,0.18,-0.04,-12.81,28.62,6.56,-0.38,0.30,10.05,0.07,-0.72,-0.55,0.43,1485965,15:10:45.924648
4,0.05,-0.17,0.05,-12.81,28.62,6.56,-0.38,0.30,10.05,0.07,-0.72,-0.55,0.43,1485999,15:10:45.965611
5,0.05,-0.17,0.05,-12.81,28.62,6.56,-0.23,0.46,8.71,0.07,-0.72,-0.55,0.43,1486039,15:10:46.005314
6,0.05,-0.17,0.05,-12.81,28.62,6.56,-1.34,-0.73,9.86,0.07,-0.72,-0.55,0.43,1486083,15:10:46.040961
7,0.05,-0.17,0.05,-12.81,28.62,6.56,-1.34,0.80,10.67,0.07,-0.72,-0.55,0.43,1486128,15:10:46.091255
8,0.05,-0.17,0.05,-12.81,28.62,6.56,-1.34,0.19,10.21,0.07,-0.72,-0.55,0.43,1486158,15:10:46.118489
9,0.05,-0.17,0.05,-12.81,28.62,6.56,-1.26,0.23,10.05,0.07,-0.72,-0.55,0.43,1486209,15:10:46.174449
10,0.24,0.07,-0.07,-12.81,28.62,6.56,-1.26,0.23,10.05,0.07,-0.72,-0.55,0.43,1486247,15:10:46.215461
11,0.03,-0.37,-0.05,-12.81,28.62,6.56,-1.26,0.23,10.05,0.07,-0.72,-0.55,0.43,1486325,15:10:46.290410
12,0.03,-0.37,-0.05,-12.81,28.62,6.56,-0.80,0.23,10.21,0.07,-0.72,-0.55,0.43,1486362,15:10:46.320145
13,0.03,-0.37,-0.05,-12.81,28.62,6.56,-0.77,0.46,10.09,0.07,-0.72,-0.55,0.43,1486403,15:10:46.367127
14,-0.12,0.14,0.05,-12.81,28.62,6.56,-0.77,0.46,10.09,0.07,-0.72,-0.55,0.43,1486450,15:10:46.415637
15,-0.12,0.14,0.05,-12.81,28.62,6.56,-1.34,0.38,9.21,0.07,-0.72,-0.55,0.43,1486480,15:10:46.444157
16,0.07,-0.03,-0.03,-12.81,28.62,6.56,-1.34,0.38,9.21,0.07,-0.72,-0.55,0.43,1486524,15:10:46.494295
17,0.07,-0.03,-0.03,-12.81,28.62,6.56,-0.77,0.49,9.63,0.07,-0.72,-0.55,0.43,1486600,15:10:46.563607
18,0.07,-0.03,-0.03,-12.81,28.62,6.56,-0.65,0.53,9.94,0.07,-0.72,-0.55,0.43,1486639,15:10:46.606870
19,0.07,-0.03,-0.03,-12.81,28.62,6.56,-0.88,0.34,9.63,0.07,-0.72,-0.55,0.43,1486679,15:10:46.641771
