,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
17,0,0,0,-17,-86.38,34.25,-9.43,-2.04,1.38,-0.37,0.49,0.36,0.7,343284,696,T
18,0,0,0,-17,-86.38,34.25,-9.43,-2.04,1.38,-0.37,0.49,0.36,0.7,343324,736,T
19,0,0.03,-0.02,-17,-86.38,34.25,-9.43,-2.04,1.38,-0.37,0.49,0.36,0.7,343366,778,T
20,0,0.03,-0.02,-17,-86.38,34.25,-9.43,-2.04,1.38,-0.37,0.49,0.36,0.7,343407,819,T
21,0,0.03,-0.02,-17,-86.38,34.25,-9.43,-2.08,1.31,-0.37,0.49,0.36,0.7,343448,860,T
22,0,0.03,-0.02,-17,-86.38,34.25,-9.39,-2.08,1.35,-0.37,0.49,0.36,0.7,343489,901,T
23,0,0.03,-0.02,-17,-86.38,34.25,-9.39,-2.08,1.31,-0.37,0.49,0.36,0.7,343530,942,T
24,0,0.03,-0.02,-18,-86.31,34.19,-9.39,-2.08,1.31,-0.37,0.49,0.36,0.7,343571,983,T
25,0,0.03,-0.02,-18,-86.31,34.19,-9.39,-2.08,1.35,-0.37,0.49,0.36,0.7,343613,1025,T
26,0,-0.02,0.02,-18,-86.31,34.19,-9.39,-2.08,1.35,-0.37,0.49,0.36,0.7,343655,1067,T
27,0,-0.02,0.02,-18,-86.31,34.19,-9.39,-2.08,1.35,-0.37,0.49,0.36,0.7,343696,1108,T
28,0,-0.02,0.02,-18,-86.31,34.19,-9.39,-2.04,1.35,-0.37,0.49,0.36,0.7,343738,1150,T
29,0,-0.02,0.02,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.37,0.49,0.36,0.7,343778,1190,T
30,0,-0.02,0.02,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,343819,1231,T
31,0,-0.02,0.02,-18,-86.31,34.19,-9.39,-2.04,1.35,-0.65,-0.04,0.75,0.11,343861,1273,T
32,0,0.01,-0.01,-18,-86.31,34.19,-9.39,-2.04,1.35,-0.65,-0.04,0.75,0.11,343903,1315,T
33,0,0.01,-0.01,-18,-86.31,34.19,-9.39,-2.04,1.35,-0.65,-0.04,0.75,0.11,343945,1357,T
34,0,0.01,-0.01,-18,-86.31,34.19,-9.39,-2.04,1.35,-0.65,-0.04,0.75,0.11,343987,1399,T
35,0,0.01,-0.01,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344027,1439,T
36,-0.01,0,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344068,1480,T
37,-0.01,0,0,-18,-86.31,34.19,-9.43,-2.08,1.35,-0.65,-0.04,0.75,0.11,344110,1522,T
38,0,0,0,-18,-86.31,34.19,-9.43,-2.08,1.35,-0.65,-0.04,0.75,0.11,344151,1563,T
39,0,0,0,-18,-86.31,34.19,-9.43,-2.04,1.31,-0.65,-0.04,0.75,0.11,344193,1605,T
40,0,0,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344236,1648,T
41,0,0,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344275,1687,T
42,0,0,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344317,1729,T
43,0,0,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344359,1771,T
44,0,0.01,0,-18,-86.31,34.19,-9.43,-2.04,1.35,-0.65,-0.04,0.75,0.11,344400,1812,T
45,0,0.01,0,-18,-86.31,34.19,-9.43,-2.08,1.35,-0.65,-0.04,0.75,0.11,344443,1855,T
46,0,0.01,0,-18,-86.31,34.19,-9.39,-2.08,1.31,-0.65,-0.04,0.75,0.11,344486,1898,T
47,0,0.01,0,-18,-86.31,34.19,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344527,1939,T
48,0,0.02,-0.01,-18,-86.31,34.19,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344568,1980,T
49,0,0.02,-0.01,-18,-86.31,34.19,-9.39,-2.12,1.31,-0.65,-0.04,0.75,0.11,344612,2024,T
50,0,0,0,-18,-86.31,34.19,-9.39,-2.12,1.31,-0.65,-0.04,0.75,0.11,344655,2067,T
51,0,0,0,-18,-86.31,34.19,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344696,2108,T
52,0,0,0,-18,-86.31,34.19,-9.39,-2.08,1.31,-0.65,-0.04,0.75,0.11,344737,2149,T
53,0,0,0,-18,-86.31,34.19,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344778,2190,T
54,0,0,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344817,2229,T
55,0,0,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344859,2271,T
56,0,0.01,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344900,2312,T
57,0,0.01,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344942,2354,T
58,0,0.01,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.65,-0.04,0.75,0.11,344985,2397,T
59,0,0.01,0,-17.69,-85.25,33.81,-9.43,-2.12,1.31,-0.65,-0.04,0.75,0.11,345026,2438,T
60,0,0.01,-0.01,-17.69,-85.25,33.81,-9.43,-2.12,1.31,-0.65,-0.04,0.75,0.11,345067,2479,T
61,0,0.01,-0.01,-17.69,-85.25,33.81,-9.39,-2.12,1.27,-0.65,-0.04,0.75,0.11,345110,2522,T
62,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.12,1.27,-0.65,-0.04,0.75,0.11,345153,2565,T
63,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.12,1.31,-0.65,-0.04,0.75,0.11,345195,2607,T
64,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.12,1.27,-0.65,-0.04,0.75,0.11,345238,2650,T
65,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.08,1.31,-0.65,-0.04,0.75,0.11,345278,2690,T
66,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345320,2732,T
67,0,-0.01,0.01,-17.69,-85.25,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345364,2776,T
68,0,0,0,-17.69,-85.25,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345406,2818,T
69,0,0,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345447,2859,T
70,0,0,0,-17.69,-85.25,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345489,2901,T
71,0,0,0,-17.69,-85.25,33.81,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345530,2942,T
72,0,0,0,-17.63,-86.75,34.19,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345570,2982,T
73,0,0,0,-17.63,-86.75,34.19,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345614,3026,T
74,0,0,0,-17.63,-86.75,34.19,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345656,3068,T
75,0,0,0,-17.63,-86.75,34.19,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345697,3109,T
76,0,0,0,-17.63,-86.75,34.19,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345739,3151,T
77,0,0,0,-17.63,-86.75,34.19,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345780,3192,T
78,0,0,0,-17.56,-87.5,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345820,3232,T
79,0,0,0,-17.56,-87.5,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345864,3276,T
80,0,0,0,-17.56,-87.5,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,345906,3318,T
81,0,0,0,-17.56,-87.5,33.81,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,345947,3359,T
82,0,0,0,-17.56,-87.5,33.81,-9.43,-2.08,1.35,-0.66,-0.04,0.74,0.11,345989,3401,T
83,0,0,0,-17.56,-87.5,33.81,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,346030,3442,T
84,0,0,0,-17.69,-85.56,33.81,-9.43,-2.08,1.31,-0.66,-0.04,0.74,0.11,346071,3483,T
85,0,0,0,-17.69,-85.56,33.81,-9.39,-2.08,1.35,-0.66,-0.04,0.74,0.11,346114,3526,T
86,0,0.02,-0.02,-17.69,-85.56,33.81,-9.39,-2.08,1.35,-0.66,-0.04,0.74,0.11,346156,3568,T
87,0,0.02,-0.02,-17.69,-85.56,33.81,-9.39,-2.12,1.31,-0.66,-0.04,0.74,0.11,346196,3608,T
88,0,0.02,-0.02,-17.69,-85.56,33.81,-9.39,-2.08,1.31,-0.66,-0.04,0.74,0.11,346238,3650,T
89,0,0.02,-0.02,-17.69,-85.56,33.81,-9.39,-2.12,1.27,-0.66,-0.04,0.74,0.11,346280,3692,T
90,0,0.02,-0.02,-16.56,-87.94,33.81,-9.39,-2.12,1.27,-0.66,-0.04,0.74,0.11,346321,3733,T
91,0,0.02,-0.02,-16.56,-87.94,33.81,-9.36,-2.12,1.27,-0.66,-0.04,0.74,0.11,346365,3777,T
92,-0.1,0.06,-0.08,-16.56,-87.94,33.81,-9.36,-2.12,1.27,-0.66,-0.04,0.74,0.11,346406,3818,T
93,-0.1,0.06,-0.08,-16.56,-87.94,33.81,-9.55,-2.08,1.19,-0.66,-0.04,0.74,0.11,346448,3860,T
94,-0.1,0.06,-0.08,-16.56,-87.94,33.81,-9.28,-2.31,1.12,-0.66,-0.04,0.74,0.11,346491,3903,T
95,-0.1,0.06,-0.08,-16.56,-87.94,33.81,-9.13,-2.46,1.12,-0.66,-0.04,0.74,0.11,346533,3945,T
96,-0.1,0.06,-0.08,-16.56,-87.94,33.81,-9.13,-2.43,1.35,-0.66,-0.04,0.74,0.11,346574,3986,T
97,0.05,-0.04,-0.09,-16.56,-87.94,33.81,-9.13,-2.43,1.35,-0.66,-0.04,0.74,0.11,346616,4028,T
98,0.06,0.04,0.01,-16.56,-87.94,33.81,-9.13,-2.43,1.35,-0.66,-0.04,0.74,0.11,346658,4070,T
99,0.06,0.04,0.01,-16.56,-87.94,33.81,-8.93,-2.66,1.27,-0.66,-0.04,0.74,0.11,346699,4111,T
100,0.06,0.04,0.01,-16.56,-87.94,33.81,-8.93,-2.62,1.27,-0.66,-0.04,0.74,0.11,346741,4153,T
101,0.06,0.04,0.01,-16.56,-87.94,33.81,-9.66,-2.16,1.27,-0.66,-0.04,0.74,0.11,346783,4195,T
102,0.06,0.04,0.01,-16.56,-87.94,33.81,-9.32,-2.31,1.38,-0.66,-0.04,0.74,0.11,346823,4235,T
103,0.08,-0.04,0.2,-16.56,-87.94,33.81,-9.32,-2.31,1.38,-0.66,-0.04,0.74,0.11,346864,4276,T
104,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.32,-2.31,1.38,-0.66,-0.04,0.74,0.11,346906,4318,T
105,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.51,-1.96,1.35,-0.66,-0.04,0.74,0.11,346947,4359,T
106,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.47,-2,1.31,-0.66,-0.04,0.74,0.11,346989,4401,T
107,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.55,-1.93,1.35,-0.66,-0.04,0.74,0.11,347031,4443,T
108,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.51,-1.89,1.38,-0.66,-0.04,0.74,0.11,347071,4483,T
109,0.09,-0.06,0.18,-16.56,-87.94,33.81,-9.55,-1.85,1.42,-0.66,-0.04,0.74,0.11,347114,4526,T
110,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-9.55,-1.85,1.42,-0.66,-0.04,0.74,0.11,347156,4568,T
111,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-9.7,-1.7,1.46,-0.66,-0.04,0.74,0.11,347197,4609,T
112,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-9.93,-1.73,1.57,-0.66,-0.04,0.74,0.11,347239,4651,T
113,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-10.73,-1.66,2.42,-0.66,-0.04,0.74,0.11,347282,4694,T
114,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-12.11,-2.16,2.38,-0.66,-0.04,0.74,0.11,347323,4735,T
115,-0.08,-0.36,0.46,-16.56,-87.94,33.81,-14.38,-1.58,1.8,-0.66,-0.04,0.74,0.11,347367,4779,T
116,0.1,-3.54,4.86,-16.56,-87.94,33.81,-14.38,-1.58,1.8,-0.66,-0.04,0.74,0.11,347409,4821,T
117,0.1,-3.54,4.86,-16.56,-87.94,33.81,-11.96,-10.51,-5.32,-0.66,-0.04,0.74,0.11,347452,4864,T
118,-1.09,0.92,-1.2,-16.56,-87.94,33.81,-11.96,-10.51,-5.32,-0.66,-0.04,0.74,0.11,347495,4907,T
119,-1.09,0.92,-1.2,-16.56,-87.94,33.81,-6.94,-6.75,0.31,-0.66,-0.04,0.74,0.11,347538,4950,T
120,-1.09,0.92,-1.2,-16.56,-87.94,33.81,-6.29,-5.34,0.58,-0.66,-0.04,0.74,0.11,347582,4994,T
121,-1.09,0.92,-1.2,-16.56,-87.94,33.81,-11.58,-2.31,4.75,-0.66,-0.04,0.74,0.11,347623,5035,W
122,-0.77,2.04,-3.7,-16.56,-87.94,33.81,-11.58,-2.31,4.75,-0.66,-0.04,0.74,0.11,347666,5078,W
123,-0.77,2.04,-3.7,-16.56,-87.94,33.81,-13.26,-0.47,4.45,-0.66,-0.04,0.74,0.11,347709,5121,W
124,-0.1,1.87,-3.24,-16.56,-87.94,33.81,-13.26,-0.47,4.45,-0.66,-0.04,0.74,0.11,347752,5164,W
125,-0.1,1.87,-3.24,-16.56,-87.94,33.81,-13.3,0.37,5.48,-0.66,-0.04,0.74,0.11,347795,5207,W
126,-0.1,1.87,-3.24,-16.56,-87.94,33.81,-11.39,1.98,3.38,-0.66,-0.04,0.74,0.11,347837,5249,W
127,-0.1,1.87,-3.24,-16.56,-87.94,33.81,-9.78,3.74,3.64,-0.66,-0.04,0.74,0.11,347879,5291,W
128,-0.1,1.87,-3.24,104,-113.56,16.38,-9.78,3.74,3.64,-0.66,-0.04,0.74,0.11,347921,5333,W
129,0.39,-0.24,0.31,104,-113.56,16.38,-9.78,3.74,3.64,-0.66,-0.04,0.74,0.11,347963,5375,W
130,0.35,-1.76,3.13,104,-113.56,16.38,-9.78,3.74,3.64,-0.66,-0.04,0.74,0.11,348004,5416,W
131,0.35,-1.76,3.13,104,-113.56,16.38,-11.92,-5.49,-0.53,-0.66,-0.04,0.74,0.11,348046,5458,W
132,0.35,-1.76,3.13,104,-113.56,16.38,-12.46,-2.43,2.57,-0.66,-0.04,0.74,0.11,348089,5501,W
133,0.35,-1.76,3.13,104,-113.56,16.38,-11.77,-2.54,0.35,-0.66,-0.04,0.74,0.11,348132,5544,W
134,0.35,-1.76,3.13,104,-113.56,16.38,-8.93,-2.39,2.73,-0.66,-0.04,0.74,0.11,348174,5586,W
135,0.29,0.27,0.21,104,-113.56,16.38,-8.93,-2.39,2.73,-0.66,-0.04,0.74,0.11,348216,5628,W
136,0.21,0.01,0.16,104,-113.56,16.38,-8.93,-2.39,2.73,-0.66,-0.04,0.74,0.11,348257,5669,W
137,0.21,0.01,0.16,104,-113.56,16.38,-9.13,-2.43,2,-0.66,-0.04,0.74,0.11,348300,5712,W
138,0.21,0.01,0.16,104,-113.56,16.38,-9.47,-2.43,1.38,-0.66,-0.04,0.74,0.11,348342,5754,W
139,0.21,0.01,0.16,104,-113.56,16.38,-9.39,-2.39,1.46,-0.66,-0.04,0.74,0.11,348384,5796,W
140,0.21,0.01,0.16,104,-113.56,16.38,-9.39,-2.43,1.35,-0.66,-0.04,0.74,0.11,348425,5837,W
141,-0.04,-0.04,0.19,104,-113.56,16.38,-9.39,-2.43,1.35,-0.66,-0.04,0.74,0.11,348466,5878,W
142,-0.05,-0.09,0.21,104,-113.56,16.38,-9.39,-2.43,1.35,-0.66,-0.04,0.74,0.11,348509,5921,W
143,-0.05,-0.09,0.21,104,-113.56,16.38,-9.47,-2.16,1.42,-0.66,-0.04,0.74,0.11,348553,5965,W
144,-0.05,-0.09,0.21,104,-113.56,16.38,-9.51,-2.12,1.5,-0.66,-0.04,0.74,0.11,348595,6007,W
145,-0.05,-0.09,0.21,104,-113.56,16.38,-9.63,-2.23,1.23,-0.66,-0.04,0.74,0.11,348637,6049,W
146,-0.05,-0.09,0.21,104,-113.56,16.38,-9.7,-2.2,1.35,-0.66,-0.04,0.74,0.11,348681,6093,W
147,-0.05,-0.09,0.21,90.31,-139.88,30.63,-9.7,-2.2,1.35,-0.66,-0.04,0.74,0.11,348722,6134,W
148,0.32,-0.98,2.79,90.31,-139.88,30.63,-9.7,-2.2,1.35,-0.66,-0.04,0.74,0.11,348765,6177,W
149,0.55,-1.73,5.83,90.31,-139.88,30.63,-9.7,-2.2,1.35,-0.66,-0.04,0.74,0.11,348806,6218,W
150,0.55,-1.73,5.83,90.31,-139.88,30.63,-19.28,0.79,3.03,-0.66,-0.04,0.74,0.11,348847,6259,W
151,0.55,-1.73,5.83,90.31,-139.88,30.63,-16.75,-15.45,-3.52,-0.66,-0.04,0.74,0.11,348888,6300,W
152,0.55,-1.73,5.83,90.31,-139.88,30.63,-4.18,-7.79,-0.42,-0.66,-0.04,0.74,0.11,348933,6345,W
153,0.55,-1.73,5.83,90.31,-139.88,30.63,-7.44,-8.4,-1.61,-0.66,-0.04,0.74,0.11,348974,6386,W
154,0.44,1.63,-3.49,90.31,-139.88,30.63,-7.44,-8.4,-1.61,-0.66,-0.04,0.74,0.11,349016,6428,W
155,-0.78,1.09,-3.79,90.31,-139.88,30.63,-7.44,-8.4,-1.61,-0.66,-0.04,0.74,0.11,349058,6470,W
156,-0.78,1.09,-3.79,90.31,-139.88,30.63,-13.68,0.07,3.26,-0.66,-0.04,0.74,0.11,349102,6514,W
157,-0.78,1.09,-3.79,90.31,-139.88,30.63,-12.61,1.1,2.84,-0.66,-0.04,0.74,0.11,349145,6557,W
158,-0.78,1.09,-3.79,90.31,-139.88,30.63,-14.8,1.64,5.87,-0.66,-0.04,0.74,0.11,349187,6599,W
159,-0.78,1.09,-3.79,90.31,-139.88,30.63,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349229,6641,W
160,-0.78,1.09,-3.79,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349272,6684,W
161,-0.35,0.82,-1.74,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349314,6726,W
162,0.34,0.47,0.06,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349356,6768,W
163,0.34,0.47,0.06,139.94,-79.19,21.88,-5.41,11.1,5.6,-0.66,-0.04,0.74,0.11,349398,6810,W
164,0.34,0.47,0.06,139.94,-79.19,21.88,-12.57,-2.89,4.26,-0.66,-0.04,0.74,0.11,349437,6849,W
165,0.34,0.47,0.06,139.94,-79.19,21.88,-11.16,-1.77,5.56,-0.66,-0.04,0.74,0.11,349479,6891,W
166,0.34,0.47,0.06,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349520,6932,W
167,0.46,0,0.39,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349562,6974,W
168,0.35,0.3,0.27,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349604,7016,W
169,0.35,0.3,0.27,139.94,-79.19,21.88,-9.82,-2.16,1.61,-0.66,-0.04,0.74,0.11,349645,7057,W
170,0.35,0.3,0.27,139.94,-79.19,21.88,-9.51,-2.16,1.77,-0.66,-0.04,0.74,0.11,349686,7098,W
171,0.35,0.3,0.27,139.94,-79.19,21.88,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349726,7138,W
172,0.35,0.3,0.27,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349767,7179,W
173,-0.09,-0.03,0.22,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349808,7220,W
174,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349851,7263,W
175,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.55,-1.89,1.8,-0.66,-0.04,0.74,0.11,349894,7306,W
176,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.63,-1.7,1.8,-0.66,-0.04,0.74,0.11,349936,7348,W
177,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,349978,7390,W
178,-0.07,-0.1,0.32,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350020,7432,W
179,0.12,-0.68,1.57,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350063,7475,W
180,0.41,-0.69,2.44,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350105,7517,W
181,0.41,-0.69,2.44,152.38,-102.31,17.5,-13.91,-1.93,2.34,-0.66,-0.04,0.74,0.11,350148,7560,W
182,0.41,-0.69,2.44,152.38,-102.31,17.5,-18.01,1.41,3.03,-0.66,-0.04,0.74,0.11,350190,7602,W
183,0.41,-0.69,2.44,152.38,-102.31,17.5,-17.02,-8.25,-0.11,-0.66,-0.04,0.74,0.11,350233,7645,W
184,0.41,-0.69,2.44,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350275,7687,W
185,-1.01,1.11,-2.1,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350319,7731,W
186,-0.25,0.98,-3.43,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350364,7776,W
187,-1.01,1.42,-4.03,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350409,7821,W
188,-1.01,1.42,-4.03,152.38,-102.31,17.5,-13.91,-0.2,4.37,-0.66,-0.04,0.74,0.11,350453,7865,W
189,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.34,0.83,3.88,-0.66,-0.04,0.74,0.11,350497,7909,W
190,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.72,1.67,5.29,-0.66,-0.04,0.74,0.11,350539,7951,W
191,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.87,2.32,6.02,-0.66,-0.04,0.74,0.11,350582,7994,W
192,-1.01,1.42,-4.03,152.38,-102.31,17.5,-12.04,2.52,4.11,-0.66,-0.04,0.74,0.11,350623,8035,W
193,-1.06,0.83,-1.76,152.38,-102.31,17.5,-12.04,2.52,4.11,-0.66,-0.04,0.74,0.11,350666,8078,W
194,-1.06,0.83,-1.76,152.38,-102.31,17.5,-8.86,7.77,5.94,-0.66,-0.04,0.74,0.11,350710,8122,W
195,1.72,-2.21,2.63,152.38,-102.31,17.5,-8.86,7.77,5.94,-0.66,-0.04,0.74,0.11,350753,8165,W
196,1.72,-2.21,2.63,152.38,-102.31,17.5,-10.5,-7.98,-1.49,-0.66,-0.04,0.74,0.11,350794,8206,W
197,1.72,-2.21,2.63,152.38,-102.31,17.5,-14.49,-2.58,5.48,-0.66,-0.04,0.74,0.11,350839,8251,W
198,1.72,-2.21,2.63,152.38,-102.31,17.5,-11.65,-2.46,1,-0.66,-0.04,0.74,0.11,350882,8294,W
199,1.72,-2.21,2.63,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,350923,8335,W
200,0.46,0.1,0.29,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,350965,8377,W
201,0.22,-0.08,0.17,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,351006,8418,W
202,0.22,-0.08,0.17,152.38,-102.31,17.5,-9.05,-2.43,2.38,-0.66,-0.04,0.74,0.11,351050,8462,W
203,0.12,-0.17,0.61,152.38,-102.31,17.5,-9.05,-2.43,2.38,-0.66,-0.04,0.74,0.11,351093,8505,W
204,0.12,-0.17,0.61,152.38,-102.31,17.5,-9.63,-2,1.96,-0.66,-0.04,0.74,0.11,351134,8546,W
205,0.13,0.01,-0.01,87.75,-64.19,31.56,-9.59,-2.5,0.81,-0.66,-0.04,0.74,0.11,356310,13722,T
206,0.06,0.03,-0.06,87.75,-64.19,31.56,-9.59,-2.5,0.81,-0.66,-0.04,0.74,0.11,356352,13764,T
207,0.06,0.03,-0.06,87.75,-64.19,31.56,-9.28,-2.39,1.31,-0.66,-0.04,0.74,0.11,356392,13804,T
208,0.07,0.16,-0.08,87.75,-64.19,31.56,-9.28,-2.39,1.31,-0.66,-0.04,0.74,0.11,356432,13844,T
209,0.07,0.16,-0.08,87.75,-64.19,31.56,-9.32,-2.62,1,-0.66,-0.04,0.74,0.11,356473,13885,T
