,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
38,-0.51,-0.7,-0.23,7.81,-6.75,2.25,-6.55,0.18,-1,0.64,0.44,-0.27,0.57,402691,1511,T
39,-0.51,-0.7,-0.23,7.81,-6.75,2.25,-7.7,0.1,2.98,0.64,0.44,-0.27,0.57,402732,1552,T
40,-0.51,-0.7,-0.23,7.81,-6.75,2.25,-9.46,2.48,0.07,0.64,0.44,-0.27,0.57,402770,1590,T
41,-0.51,-0.7,-0.23,6.19,-18.69,-4.88,-9.46,2.48,0.07,0.64,0.44,-0.27,0.57,402808,1628,T
42,0.35,0.31,-1.22,6.19,-18.69,-4.88,-9.46,2.48,0.07,0.64,0.44,-0.27,0.57,402848,1668,T
43,0.35,0.31,-1.22,6.19,-18.69,-4.88,-7.47,5.58,0.99,0.64,0.44,-0.27,0.57,402889,1709,T
44,0.35,0.31,-1.22,6.19,-18.69,-4.88,-8.31,6.27,1.88,0.64,0.44,-0.27,0.57,402928,1748,T
45,0.35,0.31,-1.22,6.19,-18.69,-4.88,-6.97,7.15,1.3,0.64,0.44,-0.27,0.57,402966,1786,T
46,0.04,0.7,-0.9,6.19,-18.69,-4.88,-6.97,7.15,1.3,0.64,0.44,-0.27,0.57,403006,1826,T
47,0.04,0.7,-0.9,6.19,-18.69,-4.88,-8.5,6.84,1.84,0.64,0.44,-0.27,0.57,403047,1867,T
48,-0.75,-0.19,-0.53,6.19,-18.69,-4.88,-8.5,6.84,1.84,0.64,0.44,-0.27,0.57,403087,1907,T
49,-0.75,-0.19,-0.53,6.19,-18.69,-4.88,-12.6,1.79,-0.58,0.64,0.44,-0.27,0.57,403128,1948,T
50,-0.75,-0.19,-0.53,6.19,-18.69,-4.88,-14.94,0.83,-1.15,0.64,0.44,-0.27,0.57,403169,1989,T
51,0.22,0.09,1.11,6.19,-18.69,-4.88,-14.94,0.83,-1.15,0.64,0.44,-0.27,0.57,403210,2030,T
52,-0.01,-0.22,0.18,6.19,-18.69,-4.88,-14.94,0.83,-1.15,0.64,0.44,-0.27,0.57,403250,2070,T
53,-0.01,-0.22,0.18,6.19,-18.69,-4.88,-9.43,2.32,1.26,0.64,0.44,-0.27,0.57,403291,2111,T
54,-0.01,-0.22,0.18,6.19,-18.69,-4.88,-9.77,2.17,1.49,0.64,0.44,-0.27,0.57,403331,2151,T
55,-0.01,-0.22,0.18,6.19,-18.69,-4.88,-9.31,2.29,0.84,0.64,0.44,-0.27,0.57,403369,2189,T
56,-0.01,-0.22,0.18,5.63,-17.44,-5.19,-9.31,2.29,0.84,0.64,0.44,-0.27,0.57,403408,2228,T
57,-0.01,-0.22,0.18,5.63,-17.44,-5.19,-9.5,2.29,0.72,0.64,0.44,-0.27,0.57,403448,2268,T
58,-0.03,-0.04,0.03,5.63,-17.44,-5.19,-9.5,2.29,0.72,0.64,0.44,-0.27,0.57,403488,2308,T
59,-0.03,-0.04,0.03,5.63,-17.44,-5.19,-9.5,2.25,0.5,0.64,0.44,-0.27,0.57,403528,2348,T
60,-0.03,-0.04,0.03,5.63,-17.44,-5.19,-9.31,2.29,1.03,0.64,0.44,-0.27,0.57,403567,2387,T
61,0.01,-0.01,0.07,5.63,-17.44,-5.19,-9.31,2.29,1.03,0.64,0.44,-0.27,0.57,403608,2428,T
62,0.04,-0.02,0.11,5.63,-17.44,-5.19,-9.31,2.29,1.03,0.64,0.44,-0.27,0.57,403647,2467,T
63,0.04,-0.02,0.11,5.63,-17.44,-5.19,-9.35,2.36,0.95,0.64,0.44,-0.27,0.57,403687,2507,T
64,0.04,-0.02,0.11,5.63,-17.44,-5.19,-9.27,2.44,0.88,0.64,0.44,-0.27,0.57,403728,2548,T
65,0.04,-0.02,0.11,5.63,-17.44,-5.19,-9.43,2.48,0.99,0.64,0.44,-0.27,0.57,403766,2586,T
66,-0.06,-0.09,0.17,5.63,-17.44,-5.19,-9.43,2.48,0.99,0.64,0.44,-0.27,0.57,403806,2626,T
67,0.05,0.01,0.17,5.63,-17.44,-5.19,-9.43,2.48,0.99,0.64,0.44,-0.27,0.57,403846,2666,T
68,0.05,0.01,0.17,5.63,-17.44,-5.19,-9.69,2.67,0.88,0.64,0.44,-0.27,0.57,403886,2706,T
69,0.05,0.01,0.17,5.63,-17.44,-5.19,-9.35,2.63,1.22,0.64,0.44,-0.27,0.57,403926,2746,T
70,0.05,0.01,0.17,5.63,-17.44,-5.19,-10.15,2.67,1.18,0.64,0.44,-0.27,0.57,403962,2782,T
71,-0.26,-0.4,1,5.63,-17.44,-5.19,-10.15,2.67,1.18,0.64,0.44,-0.27,0.57,404001,2821,T
72,-0.26,-0.4,1,5.63,-17.44,-5.19,-10.88,2.9,1.14,0.64,0.44,-0.27,0.57,404043,2863,T
73,-0.09,-0.58,5.4,5.63,-17.44,-5.19,-10.88,2.9,1.14,0.64,0.44,-0.27,0.57,404083,2903,T
74,-0.09,-0.58,5.4,5.63,-17.44,-5.19,-13.95,0.68,0.19,0.64,0.44,-0.27,0.57,404124,2944,T
75,-0.09,-0.58,5.4,5.63,-17.44,-5.19,-15.75,0.45,-0.81,0.64,0.44,-0.27,0.57,404163,2983,T
76,-0.09,-0.58,5.4,5.63,-17.44,-5.19,-8.85,3.74,0.88,0.64,0.44,-0.27,0.57,404206,3026,T
77,-0.71,-0.16,-0.29,5.63,-17.44,-5.19,-8.85,3.74,0.88,0.64,0.44,-0.27,0.57,404246,3066,T
78,-0.71,-0.16,-0.29,5.63,-17.44,-5.19,-6.25,2.59,-0.62,0.64,0.44,-0.27,0.57,404287,3107,T
79,-0.71,-0.16,-0.29,5.63,-17.44,-5.19,-5.52,4.28,2.79,0.64,0.44,-0.27,0.57,404329,3149,T
80,-0.71,-0.16,-0.29,5.63,-17.44,-5.19,-5.9,4.16,-0.27,0.64,0.44,-0.27,0.57,404368,3188,T
81,0.45,-0.2,-1.79,5.63,-17.44,-5.19,-5.9,4.16,-0.27,0.64,0.44,-0.27,0.57,404410,3230,T
82,0.45,-0.2,-1.79,5.63,-17.44,-5.19,-7.74,4.24,-1.27,0.64,0.44,-0.27,0.57,404450,3270,T
83,0.31,0.42,-2.45,5.63,-17.44,-5.19,-7.74,4.24,-1.27,0.64,0.44,-0.27,0.57,404491,3311,T
84,0.31,0.42,-2.45,5.63,-17.44,-5.19,-8.12,6.69,-1.04,0.64,0.44,-0.27,0.57,404530,3350,T
85,0.31,0.42,-2.45,5.63,-17.44,-5.19,-7.89,7.34,-1.27,0.64,0.44,-0.27,0.57,404569,3389,T
86,0.31,0.42,-2.45,5.63,-17.44,-5.19,-7.89,7.34,-1.27,0.66,0.22,-0.59,0.42,404609,3429,T
87,-0.25,1.82,-1.94,5.63,-17.44,-5.19,-7.89,7.34,-1.27,0.66,0.22,-0.59,0.42,404647,3467,T
88,-0.25,1.82,-1.94,5.63,-17.44,-5.19,-10.46,7.76,2.22,0.66,0.22,-0.59,0.42,404687,3507,T
89,-0.25,1.82,-1.94,5.63,-17.44,-5.19,-10.57,7.49,2.56,0.66,0.22,-0.59,0.42,404728,3548,T
90,-0.25,1.82,-1.94,5.63,-17.44,-5.19,-8.35,7.57,1.03,0.66,0.22,-0.59,0.42,404767,3587,T
91,1.29,-2.94,0.46,5.63,-17.44,-5.19,-8.35,7.57,1.03,0.66,0.22,-0.59,0.42,404808,3628,T
92,2.54,1.15,3.5,5.63,-17.44,-5.19,-8.35,7.57,1.03,0.66,0.22,-0.59,0.42,404848,3668,T
93,2.54,1.15,3.5,5.63,-17.44,-5.19,-15.09,9.22,6.78,0.66,0.22,-0.59,0.42,404888,3708,T
94,2.54,1.15,3.5,5.63,-17.44,-5.19,-9.08,3.55,1.61,0.66,0.22,-0.59,0.42,404928,3748,T
95,2.54,1.15,3.5,5.63,-17.44,-5.19,-10.11,2.82,1.53,0.66,0.22,-0.59,0.42,404965,3785,T
96,0.17,0.02,0.25,5.63,-17.44,-5.19,-10.11,2.82,1.53,0.66,0.22,-0.59,0.42,405005,3825,T
97,0.17,0.02,0.25,5.63,-17.44,-5.19,-9.31,2.44,0.99,0.66,0.22,-0.59,0.42,405046,3866,T
98,0.11,-0.1,0.08,5.63,-17.44,-5.19,-9.31,2.44,0.99,0.66,0.22,-0.59,0.42,405086,3906,T
99,0.11,-0.1,0.08,5.63,-17.44,-5.19,-9.12,2.67,1.07,0.66,0.22,-0.59,0.42,405125,3945,T
100,0.11,-0.1,0.08,5.63,-17.44,-5.19,-9.46,2.78,0.88,0.66,0.22,-0.59,0.42,405163,3983,T
101,0.11,-0.1,0.08,5.63,-17.44,-5.19,-9.31,2.78,0.95,0.66,0.22,-0.59,0.42,405203,4023,T
102,-0.1,-0.09,0.12,5.63,-17.44,-5.19,-9.31,2.78,0.95,0.66,0.22,-0.59,0.42,405243,4063,T
103,-0.1,-0.09,0.12,5.63,-17.44,-5.19,-9.16,2.86,1.03,0.66,0.22,-0.59,0.42,405282,4102,T
104,-0.1,-0.09,0.12,5.63,-17.44,-5.19,-9.35,2.82,1.03,0.66,0.22,-0.59,0.42,405324,4144,T
105,-0.1,-0.09,0.12,5.63,-17.44,-5.19,-9.31,2.93,1.07,0.66,0.22,-0.59,0.42,405363,4183,T
106,-0.03,-0.04,0.34,5.63,-17.44,-5.19,-9.31,2.93,1.07,0.66,0.22,-0.59,0.42,405403,4223,T
107,-0.03,-0.04,0.34,5.63,-17.44,-5.19,-9.16,3.09,1.11,0.66,0.22,-0.59,0.42,405444,4264,T
108,-0.03,-0.04,0.34,5.63,-17.44,-5.19,-9.35,3.09,1.07,0.66,0.22,-0.59,0.42,405483,4303,T
109,-0.03,-0.04,0.34,5.63,-17.44,-5.19,-9.84,3.24,1.3,0.66,0.22,-0.59,0.42,405524,4344,T
110,-0.03,-0.04,0.34,5.63,-17.44,-5.19,-11.11,3.39,0.95,0.66,0.22,-0.59,0.42,405562,4382,T
111,-0.51,0.14,1.46,5.63,-17.44,-5.19,-11.11,3.39,0.95,0.66,0.22,-0.59,0.42,405603,4423,T
112,-0.51,0.14,1.46,5.63,-17.44,-5.19,-10.23,3.63,1.76,0.66,0.22,-0.59,0.42,405645,4465,T
113,-0.51,0.14,1.46,5.63,-17.44,-5.19,-15.21,5.66,-0.77,0.66,0.22,-0.59,0.42,405685,4505,T
114,-0.51,0.14,1.46,5.63,-17.44,-5.19,-12.87,5.54,-1.57,0.66,0.22,-0.59,0.42,405726,4546,T
115,-0.51,0.14,1.46,5.63,-17.44,-5.19,-11.95,1.98,-0.16,0.66,0.22,-0.59,0.42,405766,4586,T
116,1.57,-1.94,-1.38,5.63,-17.44,-5.19,-11.95,1.98,-0.16,0.66,0.22,-0.59,0.42,405807,4627,T
117,-0.58,0.75,-1.89,5.63,-17.44,-5.19,-11.95,1.98,-0.16,0.66,0.22,-0.59,0.42,405848,4668,T
118,-0.58,0.75,-1.89,5.63,-17.44,-5.19,-3.71,2.59,2.56,0.66,0.22,-0.59,0.42,405889,4709,T
119,-0.58,0.75,-1.89,5.63,-17.44,-5.19,-5.75,3.93,2.68,0.66,0.22,-0.59,0.42,405928,4748,T
120,-0.58,0.75,-1.89,5.63,-17.44,-5.19,-4.29,5.08,0.5,0.66,0.22,-0.59,0.42,405967,4787,T
121,1.32,0.21,-2.91,5.63,-17.44,-5.19,-4.29,5.08,0.5,0.66,0.22,-0.59,0.42,406007,4827,T
122,1.32,0.21,-2.91,5.63,-17.44,-5.19,-5.06,11.52,3.21,0.66,0.22,-0.59,0.42,406048,4868,T
123,-0.53,0.04,-1.98,5.63,-17.44,-5.19,-5.06,11.52,3.21,0.66,0.22,-0.59,0.42,406088,4908,T
124,-0.53,0.04,-1.98,5.63,-17.44,-5.19,-5.59,12.17,0.57,0.66,0.22,-0.59,0.42,406129,4949,T
125,-0.53,0.04,-1.98,5.63,-17.44,-5.19,-9.62,12.51,0.99,0.66,0.22,-0.59,0.42,406167,4987,T
126,-0.17,-0.21,0.45,5.63,-17.44,-5.19,-9.62,12.51,0.99,0.66,0.22,-0.59,0.42,406208,5028,T
127,-0.06,-2.56,-0.65,5.63,-17.44,-5.19,-9.62,12.51,0.99,0.66,0.22,-0.59,0.42,406249,5069,T
128,-0.06,-2.56,-0.65,5.63,-17.44,-5.19,-5.9,3.28,8.65,0.66,0.22,-0.59,0.42,406290,5110,T
129,-0.06,-2.56,-0.65,5.63,-17.44,-5.19,-7.63,2.74,0.27,0.66,0.22,-0.59,0.42,406331,5151,T
130,-0.06,-2.56,-0.65,5.63,-17.44,-5.19,-9.54,2.78,1.11,0.66,0.22,-0.59,0.42,406370,5190,T
131,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-9.54,2.78,1.11,0.66,0.22,-0.59,0.42,406409,5229,T
132,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-10.04,2.48,0.99,0.66,0.22,-0.59,0.42,406450,5270,T
133,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-9.43,2.59,0.5,0.66,0.22,-0.59,0.42,406493,5313,T
134,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-9.39,2.67,0.95,0.66,0.22,-0.59,0.42,406534,5354,T
135,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-9.35,2.63,0.61,0.66,0.22,-0.59,0.42,406576,5396,T
136,-0.06,-2.56,-0.65,-1.25,-25.75,-7.75,-9.04,2.67,0.57,0.66,0.22,-0.59,0.42,406616,5436,T
137,0.07,-0.05,0.13,-1.25,-25.75,-7.75,-9.04,2.67,0.57,0.66,0.22,-0.59,0.42,406657,5477,T
138,0.07,-0.05,0.13,-1.25,-25.75,-7.75,-8.89,2.44,0.88,0.66,0.22,-0.59,0.42,406697,5517,T
139,0.07,-0.05,0.13,-1.25,-25.75,-7.75,-9.77,2.9,0.65,0.66,0.22,-0.59,0.42,406738,5558,T
140,0.07,-0.05,0.13,-1.25,-25.75,-7.75,-9.27,2.67,0.69,0.66,0.22,-0.59,0.42,406778,5598,T
141,0.07,-0.05,0.13,-1.25,-25.75,-7.75,-9.39,2.71,0.76,0.66,0.22,-0.59,0.42,406817,5637,T
142,-0.06,-0.07,0.02,-1.25,-25.75,-7.75,-9.39,2.71,0.76,0.66,0.22,-0.59,0.42,406858,5678,T
143,-0.02,-0.12,0.05,-1.25,-25.75,-7.75,-9.39,2.71,0.76,0.66,0.22,-0.59,0.42,406899,5719,T
144,-0.03,-0.06,0.11,-1.25,-25.75,-7.75,-9.39,2.71,0.76,0.66,0.22,-0.59,0.42,406939,5759,T
145,-0.03,-0.06,0.11,-1.25,-25.75,-7.75,-9.31,2.74,1.11,0.66,0.22,-0.59,0.42,406979,5799,T
146,-0.03,-0.06,0.11,-1.25,-25.75,-7.75,-9.31,2.74,0.88,0.66,0.22,-0.59,0.42,407018,5838,T
147,-0.02,-0.04,0.03,-1.25,-25.75,-7.75,-9.31,2.74,0.88,0.66,0.22,-0.59,0.42,407058,5878,T
148,-0.04,-0.02,0.01,-1.25,-25.75,-7.75,-9.31,2.74,0.88,0.66,0.22,-0.59,0.42,407098,5918,T
149,-0.04,-0.02,0.01,-1.25,-25.75,-7.75,-9.2,2.78,0.99,0.66,0.22,-0.59,0.42,407139,5959,T
150,-0.02,-0.01,0.02,-1.25,-25.75,-7.75,-9.2,2.78,0.99,0.66,0.22,-0.59,0.42,407180,6000,T
151,-0.02,-0.01,0.02,-1.25,-25.75,-7.75,-9.27,2.78,1.07,0.66,0.22,-0.59,0.42,407220,6040,T
152,-0.02,-0.01,0.02,-2.19,-25.13,-7.63,-9.27,2.78,1.07,0.66,0.22,-0.59,0.42,407259,6079,T
153,-0.02,-0.01,0.02,-2.19,-25.13,-7.63,-9.31,2.82,0.99,0.66,0.22,-0.59,0.42,407300,6120,T
154,0.01,-0.01,0,-2.19,-25.13,-7.63,-9.31,2.82,0.99,0.66,0.22,-0.59,0.42,407340,6160,T
155,0.01,-0.01,0,-2.19,-25.13,-7.63,-9.23,2.86,1.11,0.66,0.22,-0.59,0.42,407378,6198,T
156,0.01,-0.01,0,-2.19,-25.13,-7.63,-9.23,2.82,1.03,0.66,0.22,-0.59,0.42,407417,6237,T
157,-0.02,-0.01,0.02,-2.19,-25.13,-7.63,-9.23,2.82,1.03,0.66,0.22,-0.59,0.42,407457,6277,T
158,0.01,-0.02,0.02,-2.19,-25.13,-7.63,-9.23,2.82,1.03,0.66,0.22,-0.59,0.42,407498,6318,T
159,0.01,-0.02,0.02,-2.19,-25.13,-7.63,-9.27,2.86,1.07,0.66,0.22,-0.59,0.42,407538,6358,T
160,0.01,-0.02,0.02,-2.19,-25.13,-7.63,-9.27,2.86,1.07,0.66,0.22,-0.59,0.42,407579,6399,T
161,0.01,-0.02,0.02,-2.19,-25.13,-7.63,-9.35,2.86,1.07,0.66,0.22,-0.59,0.42,407618,6438,T
162,0.01,-0.02,0.02,-2.13,-25.75,-8.19,-9.35,2.86,1.07,0.66,0.22,-0.59,0.42,407657,6477,T
163,0,-0.01,0,-2.13,-25.75,-8.19,-9.35,2.86,1.07,0.66,0.22,-0.59,0.42,407697,6517,T
164,0,-0.01,0,-2.13,-25.75,-8.19,-9.27,2.86,1.03,0.66,0.22,-0.59,0.42,407738,6558,T
165,0,-0.01,0,-2.13,-25.75,-8.19,-9.23,2.86,1.03,0.66,0.22,-0.59,0.42,407778,6598,T
166,0,-0.01,0,-2.13,-25.75,-8.19,-9.27,2.82,1.07,0.66,0.22,-0.59,0.42,407817,6637,T
167,0,0.02,0.04,-2.13,-25.75,-8.19,-9.27,2.82,1.07,0.66,0.22,-0.59,0.42,407858,6678,T
168,-0.01,-0.02,0.04,-2.13,-25.75,-8.19,-9.27,2.82,1.07,0.66,0.22,-0.59,0.42,407897,6717,T
169,0,0.01,0.05,-2.13,-25.75,-8.19,-9.27,2.82,1.07,0.66,0.22,-0.59,0.42,407938,6758,T
170,0,0.01,0.05,-2.13,-25.75,-8.19,-9.23,2.97,1.07,0.66,0.22,-0.59,0.42,407976,6796,T
171,0,0.01,0.05,-2.13,-25.75,-8.19,-9.23,2.97,1.03,0.66,0.22,-0.59,0.42,408015,6835,T
172,-0.01,0,0.05,-2.13,-25.75,-8.19,-9.23,2.97,1.03,0.66,0.22,-0.59,0.42,408055,6875,T
173,0.01,-0.02,0.03,-2.13,-25.75,-8.19,-9.23,2.97,1.03,0.66,0.22,-0.59,0.42,408095,6915,T
174,0.01,-0.02,0.03,-2.13,-25.75,-8.19,-9.23,3.01,1.11,0.66,0.22,-0.59,0.42,408135,6955,T
175,0.01,-0.02,0.03,-2.13,-25.75,-8.19,-9.2,3.05,1.03,0.66,0.22,-0.59,0.42,408176,6996,T
176,0.01,-0.02,0.03,-2.13,-25.75,-8.19,-9.23,3.01,1.11,0.66,0.22,-0.59,0.42,408215,7035,T
177,0,0,0.01,-2.13,-25.75,-8.19,-9.23,3.01,1.11,0.66,0.22,-0.59,0.42,408255,7075,T
178,0,0,0.01,-2.13,-25.75,-8.19,-9.23,2.97,1.07,0.66,0.22,-0.59,0.42,408296,7116,T
179,0,0.02,0.02,-2.13,-25.75,-8.19,-9.23,2.97,1.07,0.66,0.22,-0.59,0.42,408337,7157,T
180,0,0.02,0.02,-2.13,-25.75,-8.19,-9.2,3.01,1.07,0.66,0.22,-0.59,0.42,408376,7196,T
181,0,0.02,0.02,-2.13,-25.75,-8.19,-9.23,3.05,1.11,0.66,0.22,-0.59,0.42,408414,7234,T
182,0,0,0.02,-2.13,-25.75,-8.19,-9.23,3.05,1.11,0.66,0.22,-0.59,0.42,408456,7276,T
183,0.02,0.01,0.02,-2.13,-25.75,-8.19,-9.23,3.05,1.11,0.66,0.22,-0.59,0.42,408496,7316,T
184,0.02,0.01,0.02,-2.13,-25.75,-8.19,-9.2,3.09,1.14,0.66,0.22,-0.59,0.42,408536,7356,T
185,0.02,0.01,0.02,-2.13,-25.75,-8.19,-9.23,3.09,0.95,0.66,0.22,-0.59,0.42,408577,7397,T
186,0.02,0.01,0.02,-2.13,-25.75,-8.19,-9.2,3.05,1.07,0.66,0.22,-0.59,0.42,408614,7434,T
187,0.02,0,-0.02,-2.13,-25.75,-8.19,-9.2,3.05,1.07,0.66,0.22,-0.59,0.42,408654,7474,T
188,-0.02,0,0.01,-2.13,-25.75,-8.19,-9.2,3.05,1.07,0.66,0.22,-0.59,0.42,408694,7514,T
189,-0.02,0,0.01,-2.13,-25.75,-8.19,-9.08,3.05,1.11,0.66,0.22,-0.59,0.42,408735,7555,T
190,-0.02,0,0.01,-2.13,-25.75,-8.19,-9.27,3.05,1.07,0.66,0.22,-0.59,0.42,408775,7595,T
191,-0.02,0,0.01,-2.13,-25.75,-8.19,-9.27,3.09,1.07,0.66,0.22,-0.59,0.42,408814,7634,T
192,-0.01,0.02,-0.07,-2.13,-25.75,-8.19,-9.27,3.09,1.07,0.66,0.22,-0.59,0.42,408854,7674,T
193,-0.01,0.02,-0.07,-2.13,-25.75,-8.19,-9.73,3.36,1.14,0.66,0.22,-0.59,0.42,408896,7716,T
194,-1.56,0.42,-0.84,-2.13,-25.75,-8.19,-9.73,3.36,1.14,0.66,0.22,-0.59,0.42,408936,7756,T
195,-1.56,0.42,-0.84,-2.13,-25.75,-8.19,-8.24,16.19,6.32,0.66,0.22,-0.59,0.42,408976,7796,T
196,-1.56,0.42,-0.84,-2.13,-25.75,-8.19,-8.35,11.36,-1.54,0.66,0.22,-0.59,0.42,409016,7836,T
197,-1.56,0.42,-0.84,2.19,-11.44,-19.06,-8.35,11.36,-1.54,0.66,0.22,-0.59,0.42,409058,7878,T
198,-2.87,0.09,1.87,2.19,-11.44,-19.06,-8.35,11.36,-1.54,0.66,0.22,-0.59,0.42,409099,7919,T
199,-2.87,0.09,1.87,2.19,-11.44,-19.06,-8.7,2.9,-0.46,0.66,0.22,-0.59,0.42,409140,7960,T
200,-2.87,0.09,1.87,2.19,-11.44,-19.06,-9.39,3.24,2.41,0.66,0.22,-0.59,0.42,409180,8000,T
201,-2.87,0.09,1.87,2.19,-11.44,-19.06,-8.31,3.24,0.15,0.66,0.22,-0.59,0.42,409219,8039,T
202,-2.87,0.09,1.87,14.88,1.56,-22.63,-8.31,3.24,0.15,0.66,0.22,-0.59,0.42,409257,8077,T
203,-2.87,0.09,1.87,14.88,1.56,-22.63,-7.82,3.2,-0.69,0.66,0.22,-0.59,0.42,409297,8117,T
204,-2.58,1.03,0.69,14.88,1.56,-22.63,-7.82,3.2,-0.69,0.66,0.22,-0.59,0.42,409337,8157,T
205,-2.58,1.03,0.69,14.88,1.56,-22.63,-8.5,3.82,-0.2,0.66,0.22,-0.59,0.42,409376,8196,T
206,-2.58,1.03,0.69,14.88,1.56,-22.63,-9.27,3.28,-0.54,0.66,0.22,-0.59,0.42,409415,8235,T
