,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
22,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.39,2.97,1.53,0.61,0.22,-0.6,0.47,625214,852,T
23,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.31,2.97,1.45,0.61,0.22,-0.6,0.47,625253,891,T
24,-0.13,0.04,-0.01,7.19,-2.19,8.94,-9.31,2.93,1.34,0.61,0.22,-0.6,0.47,625290,928,T
25,0.07,-0.07,0,7.19,-2.19,8.94,-9.31,2.93,1.34,0.61,0.22,-0.6,0.47,625329,967,T
26,0.07,-0.07,0,7.19,-2.19,8.94,-9.04,3.01,1.72,0.61,0.22,-0.6,0.47,625369,1007,T
27,0.07,-0.07,0,7.19,-2.19,8.94,-9.5,2.78,0.99,0.61,0.22,-0.6,0.47,625408,1046,T
28,0.07,-0.07,0,7.19,-2.19,8.94,-11.03,3.01,1.64,0.61,0.22,-0.6,0.47,625445,1083,T
29,0.16,-0.48,1.8,7.19,-2.19,8.94,-11.03,3.01,1.64,0.61,0.22,-0.6,0.47,625484,1122,T
30,0.16,-0.48,1.8,7.19,-2.19,8.94,-12.45,4.93,0.76,0.61,0.22,-0.6,0.47,625523,1161,T
31,-0.37,-0.38,1.12,7.19,-2.19,8.94,-12.45,4.93,0.76,0.61,0.22,-0.6,0.47,625562,1200,T
32,-0.37,-0.38,1.12,7.19,-2.19,8.94,-8.43,2.78,-1.15,0.61,0.22,-0.6,0.47,625601,1239,T
33,-0.37,-0.38,1.12,8.13,-15.13,0,-8.43,2.78,-1.15,0.61,0.22,-0.6,0.47,625639,1277,T
34,-0.37,-0.38,1.12,8.13,-15.13,0,-7.24,1.59,2.18,0.61,0.22,-0.6,0.47,625680,1318,T
35,0.88,0.23,-1,8.13,-15.13,0,-7.24,1.59,2.18,0.61,0.22,-0.6,0.47,625720,1358,T
36,0.88,0.23,-1,8.13,-15.13,0,-8.01,1.82,1.72,0.61,0.22,-0.6,0.47,625759,1397,T
37,0.88,0.23,-1,8.13,-15.13,0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625797,1435,T
38,0.46,0.56,-1.69,8.13,-15.13,0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625837,1475,T
39,-0.1,0.62,-1.75,8.13,-15.13,0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625876,1514,T
40,-0.1,0.62,-1.75,8.13,-15.13,0,-8.54,5.73,1.45,0.61,0.22,-0.6,0.47,625915,1553,T
41,-0.1,0.62,-1.75,8.13,-15.13,0,-9,6.04,2.79,0.61,0.22,-0.6,0.47,625955,1593,T
42,-0.1,0.62,-1.75,8.13,-15.13,0,-9.58,6.23,2.56,0.61,0.22,-0.6,0.47,625994,1632,T
43,-0.15,0.18,-1.11,8.13,-15.13,0,-9.58,6.23,2.56,0.61,0.22,-0.6,0.47,626033,1671,T
44,0.3,-1.26,1.91,8.13,-15.13,0,-9.58,6.23,2.56,0.61,0.22,-0.6,0.47,626072,1710,T
45,0.3,-1.26,1.91,8.13,-15.13,0,-10.61,-2.04,6.28,0.61,0.22,-0.6,0.47,626111,1749,T
46,0.3,-1.26,1.91,8.13,-15.13,0,-6.78,5.35,1.49,0.61,0.22,-0.6,0.47,626150,1788,T
47,0.84,-0.07,0.89,8.13,-15.13,0,-6.78,5.35,1.49,0.61,0.22,-0.6,0.47,626189,1827,T
48,0.17,-0.68,-0.33,8.13,-15.13,0,-6.78,5.35,1.49,0.61,0.22,-0.6,0.47,626229,1867,T
49,0.17,-0.68,-0.33,8.13,-15.13,0,-8.96,2.97,1.3,0.61,0.22,-0.6,0.47,626268,1906,T
50,0.17,-0.68,-0.33,8.13,-15.13,0,-9.84,2.78,2.83,0.61,0.22,-0.6,0.47,626309,1947,T
51,0.17,-0.68,-0.33,8.13,-15.13,0,-9.46,3.05,1.03,0.61,0.22,-0.6,0.47,626347,1985,T
52,-0.01,-0.02,0.16,8.13,-15.13,0,-9.46,3.05,1.03,0.61,0.22,-0.6,0.47,626386,2024,T
53,-0.01,-0.02,0.16,8.13,-15.13,0,-9.12,3.09,1.49,0.61,0.22,-0.6,0.47,626426,2064,T
54,-0.01,-0.02,0.16,8.13,-15.13,0,-9.2,3.09,1.57,0.61,0.22,-0.6,0.47,626467,2105,T
55,-0.01,-0.02,0.16,8.13,-15.13,0,-9.2,3.05,1.38,0.61,0.22,-0.6,0.47,626506,2144,T
56,-0.01,-0.02,0.16,8.13,-15.13,0,-9,3.13,1.53,0.61,0.22,-0.6,0.47,626544,2182,T
57,0,-0.04,0.08,8.13,-15.13,0,-9,3.13,1.53,0.61,0.22,-0.6,0.47,626585,2223,T
58,0,-0.04,0.08,8.13,-15.13,0,-9.23,3.13,1.34,0.61,0.22,-0.6,0.47,626626,2264,T
59,0,-0.04,0.08,8.13,-15.13,0,-8.96,3.28,1.8,0.61,0.22,-0.6,0.47,626666,2304,T
60,0,-0.04,0.08,8.13,-15.13,0,-9.04,3.39,1.64,0.61,0.22,-0.6,0.47,626706,2344,T
61,0,-0.04,0.08,8.13,-15.13,0,-9.23,3.32,1.41,0.61,0.22,-0.6,0.47,626744,2382,T
62,-0.01,-0.02,0.21,8.13,-15.13,0,-9.23,3.32,1.41,0.61,0.22,-0.6,0.47,626783,2421,T
63,-0.12,-0.03,0.47,8.13,-15.13,0,-9.23,3.32,1.41,0.61,0.22,-0.6,0.47,626822,2460,T
64,-0.12,-0.03,0.47,8.13,-15.13,0,-9.2,3.59,1.84,0.61,0.22,-0.6,0.47,626862,2500,T
65,-0.12,-0.03,0.47,8.13,-15.13,0,-13.87,3.78,1.14,0.61,0.22,-0.6,0.47,626900,2538,T
66,-0.12,-0.03,0.47,0.38,-17.5,-10.63,-13.87,3.78,1.14,0.61,0.22,-0.6,0.47,626939,2577,T
67,0.35,-1.07,5.83,0.38,-17.5,-10.63,-13.87,3.78,1.14,0.61,0.22,-0.6,0.47,626980,2618,T
68,0.35,-1.07,5.83,0.38,-17.5,-10.63,-18.23,2.29,-1.46,0.61,0.22,-0.6,0.47,627021,2659,T
69,0.35,-1.07,5.83,0.38,-17.5,-10.63,-16.63,2.71,-1.38,0.61,0.22,-0.6,0.47,627061,2699,T
70,0.35,-1.07,5.83,0.38,-17.5,-10.63,-1.04,4.43,7.12,0.61,0.22,-0.6,0.47,627102,2740,T
71,0.35,-1.07,5.83,-2.69,-23.44,-5.5,-1.04,4.43,7.12,0.61,0.22,-0.6,0.47,627141,2779,T
72,0.35,-1.07,5.83,-2.69,-23.44,-5.5,-5.25,2.09,0.3,0.61,0.22,-0.6,0.47,627180,2818,T
73,0.35,-1.07,5.83,-2.69,-23.44,-5.5,-3.95,4.01,2.64,0.61,0.22,-0.6,0.47,627221,2859,T
74,0.35,-1.07,5.83,-2.69,-23.44,-5.5,-2.84,4.2,-1.92,0.61,0.22,-0.6,0.47,627261,2899,T
75,0.35,-1.07,5.83,-2.69,-23.44,-5.5,-4.79,4.54,-1.77,0.61,0.22,-0.6,0.47,627299,2937,T
76,0.58,0.6,-2.6,-2.69,-23.44,-5.5,-4.79,4.54,-1.77,0.61,0.22,-0.6,0.47,627341,2979,T
77,-0.59,1.3,-2.95,-2.69,-23.44,-5.5,-4.79,4.54,-1.77,0.61,0.22,-0.6,0.47,627381,3019,T
78,-0.59,1.3,-2.95,-2.69,-23.44,-5.5,-9.62,11.4,1.07,0.61,0.22,-0.6,0.47,627421,3059,T
79,-0.59,1.3,-2.95,-2.69,-23.44,-5.5,-11.68,13.32,3.6,0.61,0.22,-0.6,0.47,627462,3100,T
80,-0.59,1.3,-2.95,-2.69,-23.44,-5.5,-5.75,14.93,1.99,0.61,0.22,-0.6,0.47,627504,3142,T
81,-0.59,1.3,-2.95,13.88,-23.06,-14.31,-5.75,14.93,1.99,0.61,0.22,-0.6,0.47,627543,3181,T
82,0.71,-0.51,1.78,13.88,-23.06,-14.31,-5.75,14.93,1.99,0.61,0.22,-0.6,0.47,627586,3224,T
83,0.71,-0.51,1.78,13.88,-23.06,-14.31,-11.99,3.09,6.24,0.61,0.22,-0.6,0.47,627628,3266,T
84,-0.21,-0.14,0.79,13.88,-23.06,-14.31,-11.99,3.09,6.24,0.61,0.22,-0.6,0.47,627668,3306,T
85,-0.12,-0.01,-0.12,13.88,-23.06,-14.31,-11.99,3.09,6.24,0.61,0.22,-0.6,0.47,627710,3348,T
86,-0.12,-0.01,-0.12,13.88,-23.06,-14.31,-9.77,3.05,0.38,0.61,0.22,-0.6,0.47,627750,3388,T
87,0.05,-0.08,0.27,13.88,-23.06,-14.31,-9.77,3.05,0.38,0.61,0.22,-0.6,0.47,627791,3429,T
88,0.05,-0.04,0.2,13.88,-23.06,-14.31,-9.77,3.05,0.38,0.61,0.22,-0.6,0.47,627831,3469,T
89,0.05,-0.04,0.2,13.88,-23.06,-14.31,-9.2,3.32,1.49,0.61,0.22,-0.6,0.47,627872,3510,T
90,0.06,0.01,0.12,13.88,-23.06,-14.31,-9.2,3.32,1.49,0.61,0.22,-0.6,0.47,627912,3550,T
91,0.06,0.01,0.12,13.88,-23.06,-14.31,-9.12,3.47,1.41,0.61,0.22,-0.6,0.47,627951,3589,T
92,0.06,0.01,0.12,7.75,-24.06,-18.94,-9.12,3.47,1.41,0.61,0.22,-0.6,0.47,627990,3628,T
93,0.06,0.01,0.12,7.75,-24.06,-18.94,-9.12,3.47,1.61,0.61,0.22,-0.6,0.47,628029,3667,T
94,-0.06,-0.02,0.21,7.75,-24.06,-18.94,-9.12,3.47,1.61,0.61,0.22,-0.6,0.47,628069,3707,T
95,-0.06,-0.02,0.21,7.75,-24.06,-18.94,-9.04,3.63,1.64,0.61,0.22,-0.6,0.47,628109,3747,T
96,-0.06,-0.02,0.21,7.75,-24.06,-18.94,-9.31,3.66,1.41,0.61,0.22,-0.6,0.47,628148,3786,T
97,0.02,0.12,0.52,7.75,-24.06,-18.94,-9.31,3.66,1.41,0.61,0.22,-0.6,0.47,628189,3827,T
98,0.28,0.07,1.11,7.75,-24.06,-18.94,-9.31,3.66,1.41,0.61,0.22,-0.6,0.47,628229,3867,T
99,0.28,0.07,1.11,7.75,-24.06,-18.94,-12.6,4.39,1.8,0.61,0.22,-0.6,0.47,628269,3907,T
100,0.28,0.07,1.11,7.75,-24.06,-18.94,-12.03,6.3,0.84,0.61,0.22,-0.6,0.47,628310,3948,T
101,0.28,0.07,1.11,7.75,-24.06,-18.94,-19.96,5.62,1.18,0.61,0.22,-0.6,0.47,628348,3986,T
102,-0.18,0.33,1.04,7.75,-24.06,-18.94,-19.96,5.62,1.18,0.61,0.22,-0.6,0.47,628388,4026,T
103,-0.25,0.69,-1.04,7.75,-24.06,-18.94,-19.96,5.62,1.18,0.61,0.22,-0.6,0.47,628429,4067,T
104,-0.25,0.69,-1.04,7.75,-24.06,-18.94,-2.95,2.93,-0.43,0.61,0.22,-0.6,0.47,628470,4108,T
105,-0.25,0.69,-1.04,7.75,-24.06,-18.94,-3.98,0.45,0.07,0.61,0.22,-0.6,0.47,628511,4149,T
106,-0.25,0.69,-1.04,7.75,-24.06,-18.94,-3.18,0.45,1.34,0.61,0.22,-0.6,0.47,628551,4189,T
107,-0.25,0.69,-1.04,0.44,-30.38,-9.31,-3.18,0.45,1.34,0.61,0.22,-0.6,0.47,628591,4229,T
108,0.31,0.42,-2.61,0.44,-30.38,-9.31,-3.18,0.45,1.34,0.61,0.22,-0.6,0.47,628630,4268,T
109,-0.3,0.18,-2.85,0.44,-30.38,-9.31,-3.18,0.45,1.34,0.61,0.22,-0.6,0.47,628670,4308,T
110,-0.3,0.18,-2.85,0.44,-30.38,-9.31,-6.66,6.96,-1.07,0.61,0.22,-0.6,0.47,628710,4348,T
111,-0.3,0.18,-2.85,0.44,-30.38,-9.31,-7.16,8.87,-1.04,0.61,0.22,-0.6,0.47,628749,4387,T
112,0.06,0.93,-1.63,0.44,-30.38,-9.31,-7.16,8.87,-1.04,0.61,0.22,-0.6,0.47,628790,4428,T
113,-0.56,1.64,-2.74,0.44,-30.38,-9.31,-7.16,8.87,-1.04,0.61,0.22,-0.6,0.47,628830,4468,T
114,-0.56,1.64,-2.74,0.44,-30.38,-9.31,-9.62,9.87,2.68,0.61,0.22,-0.6,0.47,628870,4508,T
115,-0.56,1.64,-2.74,0.44,-30.38,-9.31,-9.5,11.4,2.91,0.61,0.22,-0.6,0.47,628911,4549,T
116,-0.56,1.64,-2.74,0.44,-30.38,-9.31,-4.83,0.87,2.03,0.61,0.22,-0.6,0.47,628951,4589,T
117,-0.56,1.64,-2.74,7.88,-17.25,-7.63,-4.83,0.87,2.03,0.61,0.22,-0.6,0.47,628989,4627,T
118,-0.56,1.64,-2.74,7.88,-17.25,-7.63,-10.73,8.45,1.26,0.61,0.22,-0.6,0.47,629029,4667,T
119,-0.28,-0.43,-0.43,7.88,-17.25,-7.63,-10.73,8.45,1.26,0.61,0.22,-0.6,0.47,629070,4708,T
120,-0.28,-0.43,-0.43,7.88,-17.25,-7.63,-7.97,3.39,0.8,0.61,0.22,-0.6,0.47,629111,4749,T
121,-0.28,-0.43,-0.43,7.88,-17.25,-7.63,-10.38,2.48,2.87,0.61,0.22,-0.6,0.47,629150,4788,T
122,-0.28,-0.43,-0.43,4.5,-17.75,-6.63,-10.38,2.48,2.87,0.61,0.22,-0.6,0.47,629190,4828,T
123,0.19,-0.02,0.27,4.5,-17.75,-6.63,-10.38,2.48,2.87,0.61,0.22,-0.6,0.47,629231,4869,T
124,0.19,-0.02,0.27,4.5,-17.75,-6.63,-9.46,2.93,1.49,0.61,0.22,-0.6,0.47,629270,4908,T
125,0.19,-0.02,0.27,4.5,-17.75,-6.63,-8.81,3.05,1.26,0.61,0.22,-0.6,0.47,629310,4948,T
126,0.19,-0.02,0.27,4.5,-17.75,-6.63,-9.2,3.13,1.57,0.61,0.22,-0.6,0.47,629350,4988,T
127,0.19,-0.02,0.27,4.81,-18.38,-6.69,-9.2,3.13,1.57,0.61,0.22,-0.6,0.47,629388,5026,T
128,0.01,0.04,0.06,4.81,-18.38,-6.69,-9.2,3.13,1.57,0.61,0.22,-0.6,0.47,629428,5066,T
129,0.01,0.04,0.06,4.81,-18.38,-6.69,-8.96,3.13,1.53,0.61,0.22,-0.6,0.47,629468,5106,T
130,0.01,0.04,0.06,4.81,-18.38,-6.69,-9.2,3.16,1.41,0.61,0.22,-0.6,0.47,629507,5145,T
131,0.01,0.04,0.06,4.81,-18.38,-6.69,-9.08,3.36,1.49,0.61,0.22,-0.6,0.47,629544,5182,T
132,-0.09,0.12,0.26,4.81,-18.38,-6.69,-9.08,3.36,1.49,0.61,0.22,-0.6,0.47,629583,5221,T
133,-0.09,0.12,0.26,4.81,-18.38,-6.69,-8.77,3.24,1.38,0.61,0.22,-0.6,0.47,629623,5261,T
134,-0.04,-0.03,0.35,4.81,-18.38,-6.69,-8.77,3.24,1.38,0.61,0.22,-0.6,0.47,629663,5301,T
135,-0.04,-0.03,0.35,4.81,-18.38,-6.69,-9.35,3.55,1.8,0.61,0.22,-0.6,0.47,629704,5342,T
136,-0.04,-0.03,0.35,4.81,-18.38,-6.69,-10.34,3.78,0.92,0.61,0.22,-0.6,0.47,629742,5380,T
137,-0.04,-0.03,0.35,4.81,-18.38,-6.69,-10.04,4.28,1.68,0.61,0.22,-0.6,0.47,629784,5422,T
138,1.17,2.04,3.27,4.81,-18.38,-6.69,-10.04,4.28,1.68,0.61,0.22,-0.6,0.47,629825,5463,T
139,1.17,2.04,3.27,4.81,-18.38,-6.69,-11,9.33,1.26,0.61,0.22,-0.6,0.47,629864,5502,T
140,1.17,2.04,3.27,4.81,-18.38,-6.69,-14.4,7.04,1.72,0.61,0.22,-0.6,0.47,629905,5543,T
141,1.17,2.04,3.27,4.81,-18.38,-6.69,-4.56,3.32,-1.38,0.61,0.22,-0.6,0.47,629943,5581,T
142,-1.72,-0.83,-1.04,4.81,-18.38,-6.69,-4.56,3.32,-1.38,0.61,0.22,-0.6,0.47,629983,5621,T
143,-1.72,-0.83,-1.04,4.81,-18.38,-6.69,-2.76,0.91,-2.26,0.61,0.22,-0.6,0.47,630024,5662,T
144,-1.72,-0.83,-1.04,4.81,-18.38,-6.69,-1.27,3.36,1.99,0.61,0.22,-0.6,0.47,630067,5705,T
145,-1.72,-0.83,-1.04,4.81,-18.38,-6.69,-5.59,1.48,-1.77,0.61,0.22,-0.6,0.47,630108,5746,T
146,-1.72,-0.83,-1.04,4.81,-18.38,-6.69,-7.36,4.81,-3.26,0.61,0.22,-0.6,0.47,630148,5786,T
147,0.38,1.2,-0.94,4.81,-18.38,-6.69,-7.36,4.81,-3.26,0.61,0.22,-0.6,0.47,630189,5827,T
148,-0.03,0.11,-0.75,4.81,-18.38,-6.69,-7.36,4.81,-3.26,0.61,0.22,-0.6,0.47,630228,5866,T
149,-0.03,0.11,-0.75,4.81,-18.38,-6.69,-19.69,23.89,10.34,0.61,0.22,-0.6,0.47,630268,5906,T
150,-0.03,0.11,-0.75,4.81,-18.38,-6.69,-8.01,-3.61,2.64,0.61,0.22,-0.6,0.47,630309,5947,T
151,-0.03,0.11,-0.75,4.81,-18.38,-6.69,-11.03,3.74,-7.28,0.61,0.22,-0.6,0.47,630348,5986,T
152,0.18,-0.06,0.09,4.81,-18.38,-6.69,-11.03,3.74,-7.28,0.61,0.22,-0.6,0.47,630389,6027,T
153,0.25,0.06,0.21,4.81,-18.38,-6.69,-11.03,3.74,-7.28,0.61,0.22,-0.6,0.47,630429,6067,T
154,0.25,0.06,0.21,4.81,-18.38,-6.69,-9.2,3.36,2.68,0.61,0.22,-0.6,0.47,630470,6108,T
155,0.25,0.06,0.21,4.81,-18.38,-6.69,-9,3.39,1.61,0.61,0.22,-0.6,0.47,630509,6147,T
156,0.25,0.06,0.21,4.81,-18.38,-6.69,-8.85,3.47,2.03,0.61,0.22,-0.6,0.47,630547,6185,T
157,-0.04,-0.08,0.01,4.81,-18.38,-6.69,-8.85,3.47,2.03,0.61,0.22,-0.6,0.47,630586,6224,T
158,-0.04,-0.08,0.01,4.81,-18.38,-6.69,-8.93,3.47,1.91,0.61,0.22,-0.6,0.47,630628,6266,T
159,0.11,0.06,-0.04,4.81,-18.38,-6.69,-8.93,3.47,1.91,0.61,0.22,-0.6,0.47,630668,6306,T
160,0.11,0.06,-0.04,4.81,-18.38,-6.69,-8.89,3.39,1.88,0.61,0.22,-0.6,0.47,630708,6346,T
161,0.11,0.06,-0.04,4.81,-18.38,-6.69,-8.96,3.39,1.72,0.61,0.22,-0.6,0.47,630746,6384,T
162,0.01,-0.04,0.01,4.81,-18.38,-6.69,-8.96,3.39,1.72,0.61,0.22,-0.6,0.47,630786,6424,T
163,-0.04,-0.03,-0.01,4.81,-18.38,-6.69,-8.96,3.39,1.72,0.61,0.22,-0.6,0.47,630825,6463,T
164,-0.04,-0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,630866,6504,T
165,-0.04,-0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.8,0.61,0.22,-0.6,0.47,630907,6545,T
166,-0.04,-0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,630946,6584,T
167,0.04,0,0.03,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,630987,6625,T
168,0.04,0,0.03,4.81,-18.38,-6.69,-8.89,3.43,1.88,0.61,0.22,-0.6,0.47,631027,6665,T
169,0.04,0,0.03,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,631067,6705,T
170,0.04,0,0.03,4.81,-18.38,-6.69,-8.93,3.43,1.91,0.61,0.22,-0.6,0.47,631107,6745,T
171,0.04,0,0.03,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,631144,6782,T
172,-0.03,-0.03,0.02,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,631185,6823,T
173,-0.01,0,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,631225,6863,T
174,0.03,0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.84,0.61,0.22,-0.6,0.47,631266,6904,T
175,0.03,0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.43,1.88,0.61,0.22,-0.6,0.47,631306,6944,T
176,0.03,0.03,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.88,0.61,0.22,-0.6,0.47,631344,6982,T
177,-0.02,-0.01,0.02,4.81,-18.38,-6.69,-8.93,3.39,1.88,0.61,0.22,-0.6,0.47,631384,7022,T
178,-0.01,-0.01,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.88,0.61,0.22,-0.6,0.47,631424,7062,T
179,-0.01,-0.01,-0.01,4.81,-18.38,-6.69,-8.93,3.39,1.88,0.61,0.22,-0.6,0.47,631464,7102,T
180,-0.01,-0.01,-0.01,4.81,-18.38,-6.69,-8.93,3.43,1.88,0.61,0.22,-0.6,0.47,631506,7144,T
181,-0.01,-0.01,-0.01,4.81,-18.38,-6.69,-8.89,3.39,1.88,0.61,0.22,-0.6,0.47,631545,7183,T
182,0.01,0.02,0.01,4.81,-18.38,-6.69,-8.89,3.39,1.88,0.61,0.22,-0.6,0.47,631586,7224,T
183,0.01,0.02,0.01,4.81,-18.38,-6.69,-8.85,3.36,1.88,0.61,0.22,-0.6,0.47,631627,7265,T
184,0.05,0.06,0.01,4.81,-18.38,-6.69,-8.85,3.36,1.88,0.61,0.22,-0.6,0.47,631666,7304,T
185,0.05,0.06,0.01,4.81,-18.38,-6.69,-8.85,3.43,1.88,0.61,0.22,-0.6,0.47,631706,7344,T
186,0.05,0.06,0.01,4.81,-18.38,-6.69,-8.77,3.43,1.99,0.61,0.22,-0.6,0.47,631743,7381,T
187,-0.04,-0.03,-0.02,4.81,-18.38,-6.69,-8.77,3.43,1.99,0.61,0.22,-0.6,0.47,631783,7421,T
188,-0.01,0.09,-0.06,4.81,-18.38,-6.69,-8.77,3.43,1.99,0.61,0.22,-0.6,0.47,631824,7462,T
189,-0.01,0.09,-0.06,4.81,-18.38,-6.69,-9.16,3.39,1.8,0.61,0.22,-0.6,0.47,631864,7502,T
190,-0.01,0.09,-0.06,4.81,-18.38,-6.69,-9.04,3.39,1.64,0.61,0.22,-0.6,0.47,631905,7543,T
191,-0.01,0.09,-0.06,4.81,-18.38,-6.69,-9.08,3.36,1.88,0.61,0.22,-0.6,0.47,631944,7582,T
192,-0.09,0.02,-0.02,4.81,-18.38,-6.69,-9.08,3.36,1.88,0.61,0.22,-0.6,0.47,631984,7622,T
193,-0.09,0.02,-0.02,4.81,-18.38,-6.69,-8.89,3.24,1.8,0.61,0.22,-0.6,0.47,632025,7663,T
194,-0.09,0.02,-0.02,4.81,-18.38,-6.69,-8.81,3.32,2.07,0.61,0.22,-0.6,0.47,632066,7704,T
195,-0.09,0.02,-0.02,4.81,-18.38,-6.69,-8.96,3.24,1.95,0.61,0.22,-0.6,0.47,632107,7745,T
196,-0.09,0.02,-0.02,4.81,-18.38,-6.69,-9.12,3.36,1.76,0.61,0.22,-0.6,0.47,632144,7782,T
197,-0.17,0.06,0.06,4.81,-18.38,-6.69,-9.12,3.36,1.76,0.61,0.22,-0.6,0.47,632185,7823,T
198,-0.17,0.06,0.06,4.81,-18.38,-6.69,-9.96,3.32,1.72,0.61,0.22,-0.6,0.47,632226,7864,T
199,-0.1,0.67,-0.79,4.81,-18.38,-6.69,-9.96,3.32,1.72,0.61,0.22,-0.6,0.47,632264,7902,T
200,-0.1,0.67,-0.79,4.81,-18.38,-6.69,-7.74,13.32,5.59,0.61,0.22,-0.6,0.47,632305,7943,T
201,-0.1,0.67,-0.79,4.81,-18.38,-6.69,-2.45,12.28,1.64,0.61,0.22,-0.6,0.47,632344,7982,T
202,-4.54,0.89,1.31,4.81,-18.38,-6.69,-2.45,12.28,1.64,0.61,0.22,-0.6,0.47,632385,8023,T
203,-4.41,0.45,2.08,4.81,-18.38,-6.69,-2.45,12.28,1.64,0.61,0.22,-0.6,0.47,632426,8064,T
204,-4.41,0.45,2.08,4.81,-18.38,-6.69,-10.11,4.66,-0.46,0.61,0.22,-0.6,0.47,632465,8103,T
205,-4.41,0.45,2.08,4.81,-18.38,-6.69,-9.39,3.82,-0.2,0.61,0.22,-0.6,0.47,632506,8144,T
206,-4.41,0.45,2.08,4.81,-18.38,-6.69,-9.2,2.9,-2.38,0.61,0.22,-0.6,0.47,632545,8183,T
207,-2.4,0.64,1.16,4.81,-18.38,-6.69,-9.2,2.9,-2.38,0.61,0.22,-0.6,0.47,632586,8224,T
208,-2.4,0.64,1.16,4.81,-18.38,-6.69,-7.66,2.74,-0.81,0.61,0.22,-0.6,0.47,632627,8265,T
