,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
22,0,0,0,-37.69,-14.38,-26.75,-9.78,1.44,-0.02,0.22,0.67,-0.13,0.7,563530,909,T,,,
23,0,0,0,-37.69,-14.38,-26.75,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,563572,951,T,,,
24,0,0,0,-37.69,-14.38,-26.75,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,563612,991,T,,,
25,0,0,0,-37.69,-14.38,-26.75,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,563653,1032,T,,,
26,0,0,0,-37.69,-14.38,-26.75,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,563692,1071,T,,,
27,0,0,0,-37.69,-14.38,-26.75,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,563733,1112,T,,,
28,0.01,0.01,-0.01,-37.69,-14.38,-26.75,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,563774,1153,T,,,
29,0.01,0.01,-0.01,-37.69,-14.38,-26.75,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,563816,1195,T,,,
30,0.01,0.01,-0.01,-37.69,-14.38,-26.75,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,563858,1237,T,,,
31,0.01,0.01,-0.01,-37.69,-14.38,-26.75,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,563899,1278,T,,,
32,0.01,0.01,-0.01,-37.94,-13.44,-22.38,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,563940,1319,T,,,
33,-0.01,-0.03,0.02,-37.94,-13.44,-22.38,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,563981,1360,T,,,
34,-0.01,-0.03,0.02,-37.94,-13.44,-22.38,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,564025,1404,T,,,
35,-0.01,-0.03,0.02,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564067,1446,T,,,
36,-0.01,-0.03,0.02,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564109,1488,T,,,
37,-0.01,-0.03,0.02,-37.94,-13.44,-22.38,-9.78,1.44,0.05,0.22,0.67,-0.13,0.7,564149,1528,T,,,
38,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.05,0.22,0.67,-0.13,0.7,564190,1569,T,,,
39,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.05,0.22,0.67,-0.13,0.7,564231,1610,T,,,
40,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.05,0.22,0.67,-0.13,0.7,564273,1652,T,,,
41,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.05,0.22,0.67,-0.13,0.7,564316,1695,T,,,
42,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564358,1737,T,,,
43,0,-0.01,0.01,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564398,1777,T,,,
44,0,0,0,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564440,1819,T,,,
45,0,0,0,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564480,1859,T,,,
46,0,0,0,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564520,1899,T,,,
47,0,0,0,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564561,1940,T,,,
48,0,0,0,-37.94,-13.44,-22.38,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564603,1982,T,,,
49,0,0,0,-36.75,-12.94,-26.44,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564644,2023,T,,,
50,0,0,-0.01,-36.75,-12.94,-26.44,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564686,2065,T,,,
51,0,0,-0.01,-36.75,-12.94,-26.44,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564728,2107,T,,,
52,0.01,0.01,-0.01,-36.75,-12.94,-26.44,-9.78,1.44,0.01,0.22,0.67,-0.13,0.7,564769,2148,T,,,
53,0.01,0.01,-0.01,-36.75,-12.94,-26.44,-9.78,1.4,0.01,0.22,0.67,-0.13,0.7,564810,2189,T,,,
54,0.01,0.01,-0.01,-36.75,-12.94,-26.44,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,564850,2229,T,,,
55,0.01,0.01,-0.01,-36.94,-13.38,-26.94,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,564892,2271,T,,,
56,0,0.01,0,-36.94,-13.38,-26.94,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,564934,2313,T,,,
57,0,0.01,0,-36.94,-13.38,-26.94,-9.78,1.4,-0.02,0.22,0.67,-0.13,0.7,564976,2355,T,,,
58,0,0.01,0,-36.94,-13.38,-26.94,-9.82,1.4,-0.02,0.22,0.67,-0.13,0.7,565019,2398,T,,,
59,0,0.01,0,-36.94,-13.38,-26.94,-9.78,1.36,-0.02,0.22,0.67,-0.13,0.7,565060,2439,T,,,
60,0,0.01,0,-36.94,-13.38,-26.94,-9.82,1.32,-0.1,0.22,0.67,-0.13,0.7,565101,2480,T,,,
61,0,0.01,0,-36.13,-13.13,-27.88,-9.82,1.32,-0.1,0.22,0.67,-0.13,0.7,565142,2521,T,,,
62,0.01,0.02,-0.02,-36.13,-13.13,-27.88,-9.82,1.32,-0.1,0.22,0.67,-0.13,0.7,565184,2563,T,,,
63,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.82,1.32,-0.1,0.22,0.67,-0.13,0.7,565226,2605,T,,,
64,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.82,1.32,-0.1,0.22,0.67,-0.13,0.7,565268,2647,T,,,
65,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.82,1.25,-0.1,0.22,0.67,-0.13,0.7,565310,2689,T,,,
66,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.71,1.21,-0.02,0.22,0.67,-0.13,0.7,565350,2729,T,,,
67,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.71,1.21,-0.02,-0.68,0.2,0.7,0.11,565390,2769,W,,,
68,0.02,0.01,-0.02,-36.13,-13.13,-27.88,-9.86,1.17,-0.06,-0.68,0.2,0.7,0.11,565433,2812,W,,,
69,0.01,-0.02,0.04,-36.13,-13.13,-27.88,-9.86,1.17,-0.06,-0.68,0.2,0.7,0.11,565475,2854,W,,,
70,0.01,-0.02,0.04,-36.13,-13.13,-27.88,-9.82,1.21,-0.06,-0.68,0.2,0.7,0.11,565517,2896,W,,,
71,0.01,-0.02,0.04,-36.13,-13.13,-27.88,-9.75,1.25,-0.02,-0.68,0.2,0.7,0.11,565560,2939,W,,,
72,0.01,-0.02,0.04,-36.13,-13.13,-27.88,-9.75,1.32,0.09,-0.68,0.2,0.7,0.11,565600,2979,W,,,
73,0.01,-0.02,0.04,-37.63,-14.25,-24.44,-9.75,1.32,0.09,-0.68,0.2,0.7,0.11,565640,3019,W,,,
74,-0.05,-0.09,0.11,-37.63,-14.25,-24.44,-9.75,1.32,0.09,-0.68,0.2,0.7,0.11,565680,3059,W,,,
75,-0.05,-0.09,0.11,-37.63,-14.25,-24.44,-9.75,1.4,0.17,-0.68,0.2,0.7,0.11,565723,3102,W,,,
76,-0.03,-0.05,0.11,-37.63,-14.25,-24.44,-9.75,1.4,0.17,-0.68,0.2,0.7,0.11,565765,3144,W,,,
77,-0.03,-0.05,0.11,-37.63,-14.25,-24.44,-9.78,1.48,0.13,-0.68,0.2,0.7,0.11,565807,3186,W,,,
78,-0.03,-0.05,0.11,-37.63,-14.25,-24.44,-9.78,1.55,0.2,-0.68,0.2,0.7,0.11,565847,3226,W,,,
79,-0.09,-0.13,0.13,-37.63,-14.25,-24.44,-9.78,1.55,0.2,-0.68,0.2,0.7,0.11,565889,3268,W,,,
80,-0.13,-0.19,0.15,-37.63,-14.25,-24.44,-9.78,1.55,0.2,-0.68,0.2,0.7,0.11,565929,3308,W,,,
81,-0.13,-0.19,0.15,-37.63,-14.25,-24.44,-9.94,1.63,0.28,-0.68,0.2,0.7,0.11,565971,3350,W,,,
82,-0.13,-0.19,0.15,-37.63,-14.25,-24.44,-10.13,1.67,0.36,-0.68,0.2,0.7,0.11,566012,3391,W,,,
83,-0.13,-0.19,0.15,-37.63,-14.25,-24.44,-11.05,2.51,0.55,-0.68,0.2,0.7,0.11,566055,3434,W,,,
84,-0.13,-0.19,0.15,-37.63,-14.25,-24.44,-10.78,3.16,1.16,-0.68,0.2,0.7,0.11,566096,3475,W,,,
85,-0.5,-1.89,2.79,-37.63,-14.25,-24.44,-10.78,3.16,1.16,-0.68,0.2,0.7,0.11,566138,3517,W,,,
86,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-10.78,3.16,1.16,-0.68,0.2,0.7,0.11,566181,3560,W,,,
87,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-13.42,-4.46,-2.82,-0.68,0.2,0.7,0.11,566223,3602,W,,,
88,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-6.26,-3.93,-3.86,-0.68,0.2,0.7,0.11,566266,3645,W,,,
89,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-7.56,-2.55,-2.71,-0.68,0.2,0.7,0.11,566308,3687,W,,,
90,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-7.79,-0.36,-1.48,-0.68,0.2,0.7,0.11,566349,3728,W,,,
91,-0.58,-2.24,3.26,-37.63,-14.25,-24.44,-7.79,-0.36,-1.48,0.52,-0.19,-0.83,0.01,566392,3771,W,,,
92,0.53,1.84,-2,-37.63,-14.25,-24.44,-7.79,-0.36,-1.48,0.52,-0.19,-0.83,0.01,566436,3815,W,,,
93,0.8,1.66,-1.24,-37.63,-14.25,-24.44,-7.79,-0.36,-1.48,0.52,-0.19,-0.83,0.01,566479,3858,W,,,
94,0.8,1.66,-1.24,-37.63,-14.25,-24.44,-8.44,5.19,1.74,0.52,-0.19,-0.83,0.01,566522,3901,W,,,
95,0.8,1.66,-1.24,-37.63,-14.25,-24.44,-14.5,4.54,1.55,0.52,-0.19,-0.83,0.01,566563,3942,W,,,
96,0.8,1.66,-1.24,-37.63,-14.25,-24.44,-9.09,6.3,3.96,0.52,-0.19,-0.83,0.01,566606,3985,W,,,
97,0.8,1.66,-1.24,-37.63,-14.25,-24.44,-10.13,6.84,4.15,0.52,-0.19,-0.83,0.01,566646,4025,W,,,
98,0.4,0.58,-0.52,-37.63,-14.25,-24.44,-10.13,6.84,4.15,0.52,-0.19,-0.83,0.01,566688,4067,W,,,
99,0.82,-0.61,0.45,-37.63,-14.25,-24.44,-10.13,6.84,4.15,0.52,-0.19,-0.83,0.01,566730,4109,W,,,
100,0.82,-0.61,0.45,-37.63,-14.25,-24.44,-11.55,4.12,7.91,0.52,-0.19,-0.83,0.01,566773,4152,W,,,
101,0.82,-0.61,0.45,-37.63,-14.25,-24.44,-11.32,0.98,0.51,0.52,-0.19,-0.83,0.01,566817,4196,W,,,
102,0.82,-0.61,0.45,-37.63,-14.25,-24.44,-10.39,1.4,0.39,0.52,-0.19,-0.83,0.01,566858,4237,W,,,
103,0.82,-0.61,0.45,-37.63,-14.25,-24.44,-9.71,1.21,0.66,0.52,-0.19,-0.83,0.01,566900,4279,W,,,
104,0.82,-0.61,0.45,19.13,-47.38,-7.38,-9.71,1.21,0.66,0.52,-0.19,-0.83,0.01,566942,4321,W,,,
105,0.06,-0.04,0.09,19.13,-47.38,-7.38,-9.71,1.21,0.66,0.52,-0.19,-0.83,0.01,566983,4362,W,,,
106,0.11,0.09,0.15,19.13,-47.38,-7.38,-9.71,1.21,0.66,0.52,-0.19,-0.83,0.01,567024,4403,W,,,
107,0.11,0.09,0.15,19.13,-47.38,-7.38,-9.75,1.32,0.32,0.52,-0.19,-0.83,0.01,567064,4443,W,,,
108,0.11,0.09,0.15,19.13,-47.38,-7.38,-9.71,1.44,0.28,0.52,-0.19,-0.83,0.01,567104,4483,W,,,
109,0.11,0.09,0.15,19.13,-47.38,-7.38,-9.78,1.55,0.2,0.52,-0.19,-0.83,0.01,567143,4522,W,,,
110,-0.03,-0.1,0.2,19.13,-47.38,-7.38,-9.78,1.55,0.2,0.52,-0.19,-0.83,0.01,567183,4562,W,,,
111,-0.03,-0.1,0.2,19.13,-47.38,-7.38,-9.75,1.63,0.28,0.52,-0.19,-0.83,0.01,567225,4604,W,,,
112,-0.13,-0.18,0.16,19.13,-47.38,-7.38,-9.75,1.63,0.28,0.52,-0.19,-0.83,0.01,567266,4645,W,,,
113,-0.13,-0.18,0.16,19.13,-47.38,-7.38,-9.67,1.78,0.51,0.52,-0.19,-0.83,0.01,567307,4686,W,,,
114,-0.13,-0.18,0.16,19.13,-47.38,-7.38,-9.71,1.93,0.55,0.52,-0.19,-0.83,0.01,567347,4726,W,,,
115,-0.24,-0.3,0.3,19.13,-47.38,-7.38,-9.71,1.93,0.55,0.52,-0.19,-0.83,0.01,567388,4767,W,,,
116,-0.15,-0.31,0.41,19.13,-47.38,-7.38,-9.71,1.93,0.55,0.52,-0.19,-0.83,0.01,567429,4808,W,,,
117,-0.04,-0.36,0.37,19.13,-47.38,-7.38,-9.71,1.93,0.55,0.52,-0.19,-0.83,0.01,567470,4849,W,,,
118,-0.04,-0.36,0.37,19.13,-47.38,-7.38,-9.71,2.43,1.13,0.52,-0.19,-0.83,0.01,567510,4889,W,,,
119,-0.04,-0.36,0.37,19.13,-47.38,-7.38,-9.78,2.55,1.16,0.52,-0.19,-0.83,0.01,567553,4932,W,,,
120,-0.04,-0.36,0.37,19.13,-47.38,-7.38,-10.66,3.05,1.24,0.52,-0.19,-0.83,0.01,567592,4971,W,,,
121,-0.38,-1.2,1.89,19.13,-47.38,-7.38,-10.66,3.05,1.24,0.52,-0.19,-0.83,0.01,567634,5013,W,,,
122,-0.38,-1.2,1.89,19.13,-47.38,-7.38,-12.85,6.68,0.51,0.52,-0.19,-0.83,0.01,567676,5055,W,,,
123,-1.91,-2.71,3.59,19.13,-47.38,-7.38,-12.85,6.68,0.51,0.52,-0.19,-0.83,0.01,567717,5096,W,,,
124,-1.91,-2.71,3.59,19.13,-47.38,-7.38,-9.13,-8.45,-6.31,0.52,-0.19,-0.83,0.01,567758,5137,W,,,
125,-1.91,-2.71,3.59,19.13,-47.38,-7.38,-8.63,-4.23,-0.37,0.52,-0.19,-0.83,0.01,567800,5179,W,,,
126,-1.91,-2.71,3.59,-8.13,-39.88,-14.69,-8.63,-4.23,-0.37,0.52,-0.19,-0.83,0.01,567842,5221,W,,,
127,-0.19,1.58,-2.75,-8.13,-39.88,-14.69,-8.63,-4.23,-0.37,0.52,-0.19,-0.83,0.01,567885,5264,W,,,
128,0.67,1.63,-2.59,-8.13,-39.88,-14.69,-8.63,-4.23,-0.37,0.52,-0.19,-0.83,0.01,567927,5306,W,,,
129,0.67,1.63,-2.59,-8.13,-39.88,-14.69,-11.36,4.58,2.35,0.52,-0.19,-0.83,0.01,567971,5350,W,,,
130,0.67,1.63,-2.59,-8.13,-39.88,-14.69,-10.89,5.5,1.39,0.52,-0.19,-0.83,0.01,568012,5391,W,,,
131,0.67,1.63,-2.59,-8.13,-39.88,-14.69,-9.25,4.27,1.62,0.52,-0.19,-0.83,0.01,568094,5473,W,,,
132,0.75,1.45,0.56,-8.13,-39.88,-14.69,-9.25,4.27,1.62,0.52,-0.19,-0.83,0.01,568135,5514,W,,,
133,0.96,1.71,-2.04,-8.13,-39.88,-14.69,-9.25,4.27,1.62,0.52,-0.19,-0.83,0.01,568176,5555,W,,,
134,0.96,1.71,-2.04,-8.13,-39.88,-14.69,-8.59,7.3,4.95,0.52,-0.19,-0.83,0.01,568216,5595,W,,,
135,0.96,1.71,-2.04,-8.13,-39.88,-14.69,-7.95,10.17,4.65,0.52,-0.19,-0.83,0.01,568258,5637,W,,,
136,0.96,1.71,-2.04,-8.13,-39.88,-14.69,-4.65,5.84,7.18,0.52,-0.19,-0.83,0.01,568300,5679,W,,,
137,0.96,1.71,-2.04,60.81,-32.69,12.5,-4.65,5.84,7.18,0.52,-0.19,-0.83,0.01,568340,5719,W,,,
138,0.12,-0.4,1.25,60.81,-32.69,12.5,-4.65,5.84,7.18,0.52,-0.19,-0.83,0.01,568382,5761,W,,,
139,0.16,-0.71,0.51,60.81,-32.69,12.5,-4.65,5.84,7.18,0.52,-0.19,-0.83,0.01,568423,5802,W,,,
140,0.16,-0.71,0.51,60.81,-32.69,12.5,-9.44,1.4,1.39,0.52,-0.19,-0.83,0.01,568464,5843,W,,,
141,0.16,-0.71,0.51,60.81,-32.69,12.5,-9.75,1.25,0.63,0.52,-0.19,-0.83,0.01,568505,5884,W,,,
142,0.16,-0.71,0.51,60.81,-32.69,12.5,-9.82,1.32,0.47,0.52,-0.19,-0.83,0.01,568544,5923,W,,,
143,0.08,0.08,0.1,60.81,-32.69,12.5,-9.82,1.32,0.47,0.52,-0.19,-0.83,0.01,568585,5964,W,,,
144,0.14,0.1,0.22,60.81,-32.69,12.5,-9.82,1.32,0.47,0.52,-0.19,-0.83,0.01,568625,6004,W,,,
145,0.14,0.1,0.22,60.81,-32.69,12.5,-9.71,1.59,0.36,0.52,-0.19,-0.83,0.01,568665,6044,W,,,
146,0.14,0.1,0.22,60.81,-32.69,12.5,-9.75,1.51,0.24,0.52,-0.19,-0.83,0.01,568706,6085,W,,,
147,0.14,0.1,0.22,60.81,-32.69,12.5,-9.75,1.59,0.24,0.52,-0.19,-0.83,0.01,568743,6122,W,,,
148,-0.03,-0.01,0.08,60.81,-32.69,12.5,-9.75,1.59,0.24,0.52,-0.19,-0.83,0.01,568784,6163,W,,,
149,-0.03,-0.01,0.08,60.81,-32.69,12.5,-9.71,1.59,0.28,0.52,-0.19,-0.83,0.01,568825,6204,W,,,
150,-0.03,-0.01,0.08,60.81,-32.69,12.5,-9.75,1.67,0.28,0.52,-0.19,-0.83,0.01,568866,6245,W,,,
151,-0.03,-0.01,0.08,60.81,-32.69,12.5,-9.67,1.78,0.39,0.52,-0.19,-0.83,0.01,568907,6286,W,,,
152,-0.03,-0.01,0.08,60.81,-32.69,12.5,-9.67,1.82,0.43,0.52,-0.19,-0.83,0.01,568947,6326,W,,,
153,-0.03,-0.01,0.08,52.38,-40.56,5.06,-9.67,1.82,0.43,0.52,-0.19,-0.83,0.01,568986,6365,W,,,
154,-0.03,-0.01,0.08,52.38,-40.56,5.06,-10.01,2.16,0.55,0.52,-0.19,-0.83,0.01,569028,6407,W,,,
155,-0.38,-0.92,1.27,52.38,-40.56,5.06,-10.01,2.16,0.55,0.52,-0.19,-0.83,0.01,569069,6448,W,,,
156,-0.38,-0.92,1.27,52.38,-40.56,5.06,-11.81,4.16,0.59,0.52,-0.19,-0.83,0.01,569110,6489,W,,,
157,-0.38,-0.92,1.27,52.38,-40.56,5.06,-12.12,6.42,0.24,0.52,-0.19,-0.83,0.01,569153,6532,W,,,
158,-0.38,-0.92,1.27,52.38,-40.56,5.06,-22.12,2.16,-1.6,0.52,-0.19,-0.83,0.01,569192,6571,W,,,
159,-0.42,-0.8,2.8,52.38,-40.56,5.06,-22.12,2.16,-1.6,0.52,-0.19,-0.83,0.01,569234,6613,W,,,
160,-0.42,-0.8,2.8,52.38,-40.56,5.06,-6.83,-0.71,3.57,0.52,-0.19,-0.83,0.01,569276,6655,W,,,
161,-0.42,-0.8,2.8,52.38,-40.56,5.06,-7.95,-3.31,0.78,0.52,-0.19,-0.83,0.01,569318,6697,W,,,
162,-0.42,-0.8,2.8,52.38,-40.56,5.06,-8.71,0.32,0.17,0.52,-0.19,-0.83,0.01,569358,6737,W,,,
163,-0.42,-0.8,2.8,52.38,-40.56,5.06,-10.17,3.35,2.16,0.52,-0.19,-0.83,0.01,569399,6778,W,,,
164,-0.42,-0.8,2.8,52.38,-40.56,5.06,-11.2,5.15,2.46,0.52,-0.19,-0.83,0.01,569439,6818,W,,,
165,0.35,1.14,-2.57,52.38,-40.56,5.06,-11.2,5.15,2.46,0.52,-0.19,-0.83,0.01,569480,6859,W,,,
166,0.04,1.57,-1.82,52.38,-40.56,5.06,-11.2,5.15,2.46,0.52,-0.19,-0.83,0.01,569521,6900,W,,,
167,0.04,1.57,-1.82,52.38,-40.56,5.06,-11.89,4.73,2.96,0.52,-0.19,-0.83,0.01,569561,6940,W,,,
168,0.04,1.57,-1.82,52.38,-40.56,5.06,-11.32,4.88,2.58,0.52,-0.19,-0.83,0.01,569602,6981,W,,,
169,0.04,1.57,-1.82,52.38,-40.56,5.06,-10.47,5,2.2,0.52,-0.19,-0.83,0.01,569641,7020,W,,,
170,-0.65,1.32,-1.14,52.38,-40.56,5.06,-10.47,5,2.2,0.52,-0.19,-0.83,0.01,569682,7061,W,,,
171,-0.65,1.32,-1.14,52.38,-40.56,5.06,-8.94,5.84,3.5,0.52,-0.19,-0.83,0.01,569723,7102,W,,,
172,-0.65,1.32,-1.14,52.38,-40.56,5.06,-8.06,6.84,4.34,0.52,-0.19,-0.83,0.01,569764,7143,W,,,
173,-0.65,1.32,-1.14,52.38,-40.56,5.06,-13.92,0.59,4.04,0.52,-0.19,-0.83,0.01,569805,7184,W,,,
174,-0.65,1.32,-1.14,52.38,-40.56,5.06,-13.5,2.05,0.32,0.52,-0.19,-0.83,0.01,569845,7224,W,,,
175,0.18,-1.04,0.81,52.38,-40.56,5.06,-13.5,2.05,0.32,0.52,-0.19,-0.83,0.01,569886,7265,W,,,
176,0.18,-1.04,0.81,52.38,-40.56,5.06,-10.36,2.13,1.74,0.52,-0.19,-0.83,0.01,569927,7306,W,,,
177,0.11,0.15,0.18,52.38,-40.56,5.06,-10.36,2.13,1.74,0.52,-0.19,-0.83,0.01,569967,7346,W,,,
178,0.11,0.15,0.18,52.38,-40.56,5.06,-9.94,1.48,0.47,0.52,-0.19,-0.83,0.01,570007,7386,W,,,
179,0.11,0.15,0.18,52.38,-40.56,5.06,-9.75,1.44,0.59,0.52,-0.19,-0.83,0.01,570046,7425,W,,,
180,0.11,0.15,0.18,81.19,2.31,12.63,-9.75,1.44,0.59,0.52,-0.19,-0.83,0.01,570084,7463,W,,,
181,0.04,-0.03,0.11,81.19,2.31,12.63,-9.75,1.44,0.59,0.52,-0.19,-0.83,0.01,570123,7502,W,,,
182,0.04,-0.03,0.11,81.19,2.31,12.63,-9.75,1.67,0.55,0.52,-0.19,-0.83,0.01,570163,7542,W,,,
183,0.04,-0.03,0.11,81.19,2.31,12.63,-9.78,1.7,0.47,0.52,-0.19,-0.83,0.01,570203,7582,W,,,
184,0.04,-0.03,0.11,81.19,2.31,12.63,-9.75,1.78,0.59,0.52,-0.19,-0.83,0.01,570242,7621,W,,,
185,-0.14,-0.17,0.2,81.19,2.31,12.63,-9.75,1.78,0.59,0.52,-0.19,-0.83,0.01,570281,7660,W,,,
186,-0.2,-0.25,0.3,81.19,2.31,12.63,-9.75,1.78,0.59,0.52,-0.19,-0.83,0.01,570321,7700,W,,,
187,-0.2,-0.25,0.3,81.19,2.31,12.63,-9.78,2.05,0.86,0.52,-0.19,-0.83,0.01,570361,7740,W,,,
188,-0.2,-0.25,0.3,81.19,2.31,12.63,-9.94,2.09,0.97,0.52,-0.19,-0.83,0.01,570402,7781,W,,,
189,-0.2,-0.25,0.3,81.19,2.31,12.63,-10.28,2.47,1.28,0.52,-0.19,-0.83,0.01,570441,7820,W,,,
190,-0.18,-0.9,0.96,81.19,2.31,12.63,-10.28,2.47,1.28,0.52,-0.19,-0.83,0.01,570482,7861,W,,,
191,-0.29,-1.13,1.71,81.19,2.31,12.63,-10.28,2.47,1.28,0.52,-0.19,-0.83,0.01,570523,7902,W,,,
192,-0.29,-1.13,1.71,81.19,2.31,12.63,-12,4.35,2.12,0.52,-0.19,-0.83,0.01,570564,7943,W,,,
193,-0.29,-1.13,1.71,81.19,2.31,12.63,-18.13,6.8,1.16,0.52,-0.19,-0.83,0.01,570604,7983,W,,,
194,-0.29,-1.13,1.71,81.19,2.31,12.63,-17.29,-1.47,-3.39,0.52,-0.19,-0.83,0.01,570643,8022,W,,,
195,-0.05,-0.28,-0.08,81.19,2.31,12.63,-17.29,-1.47,-3.39,0.52,-0.19,-0.83,0.01,570684,8063,W,,,
196,-0.05,-0.28,-0.08,81.19,2.31,12.63,-6.72,-1.28,-0.48,0.52,-0.19,-0.83,0.01,570727,8106,W,,,
