,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
20,-0.01,0.08,0.01,55.38,-52.44,16.31,-0.5,10,0.73,0.66,0.17,0.14,0.72,186009,802,T
21,-0.01,0.08,0.01,55.38,-52.44,16.31,-0.42,10.15,0.73,0.66,0.17,0.14,0.72,186047,840,T
22,-0.02,0.15,-0.06,55.38,-52.44,16.31,-0.42,10.15,0.73,0.66,0.17,0.14,0.72,186088,881,T
23,-0.02,0.15,-0.06,55.38,-52.44,16.31,-0.61,10,0.66,0.66,0.17,0.14,0.72,186129,922,T
24,-0.02,0.06,-0.04,55.38,-52.44,16.31,-0.61,10,0.66,0.66,0.17,0.14,0.72,186169,962,T
25,-0.02,0.06,-0.04,55.38,-52.44,16.31,-0.77,9.88,0.54,0.66,0.17,0.14,0.72,186210,1003,T
26,-0.02,0.06,-0.04,55.38,-52.44,16.31,-0.77,9.92,0.51,0.66,0.17,0.14,0.72,186248,1041,T
27,0,0.01,-0.05,55.38,-52.44,16.31,-0.77,9.92,0.51,0.66,0.17,0.14,0.72,186289,1082,T
28,0.02,-0.05,-0.06,55.38,-52.44,16.31,-0.77,9.92,0.51,0.66,0.17,0.14,0.72,186328,1121,T
29,0.02,-0.05,-0.06,55.38,-52.44,16.31,-0.5,9.96,0.62,0.66,0.17,0.14,0.72,186368,1161,T
30,0.02,-0.05,-0.06,55.38,-52.44,16.31,-0.54,10.07,0.62,0.66,0.17,0.14,0.72,186408,1201,T
31,0.02,-0.05,-0.06,55.38,-52.44,16.31,-0.84,9.69,0.58,0.66,0.17,0.14,0.72,186447,1240,T
32,0,-0.23,0.02,55.38,-52.44,16.31,-0.84,9.69,0.58,0.66,0.17,0.14,0.72,186487,1280,W
33,0.05,-0.42,-0.09,55.38,-52.44,16.31,-0.84,9.69,0.58,0.66,0.17,0.14,0.72,186527,1320,W
34,0.05,-0.42,-0.09,55.38,-52.44,16.31,-1.84,9.73,-0.22,0.66,0.17,0.14,0.72,186569,1362,W
35,0.05,-0.42,-0.09,55.38,-52.44,16.31,-1.99,10.46,-0.26,0.66,0.17,0.14,0.72,186609,1402,W
36,0.05,-0.42,-0.09,55.38,-52.44,16.31,-2.26,10.19,-0.53,0.66,0.17,0.14,0.72,186649,1442,W
37,0.42,-1.01,-0.67,55.38,-52.44,16.31,-2.26,10.19,-0.53,0.66,0.17,0.14,0.72,186690,1483,W
38,0.42,-1.01,-0.67,55.38,-52.44,16.31,-2.22,10.04,-0.76,0.66,0.17,0.14,0.72,186732,1525,W
39,0.56,-1.07,-0.7,55.38,-52.44,16.31,-2.22,10.04,-0.76,0.66,0.17,0.14,0.72,186773,1566,W
40,0.56,-1.07,-0.7,55.38,-52.44,16.31,-3.22,10.07,-2.14,0.66,0.17,0.14,0.72,186816,1609,W
41,0.56,-1.07,-0.7,55.38,-52.44,16.31,-2.91,10.15,-1.52,0.66,0.17,0.14,0.72,186857,1650,W
42,0.56,-1.07,-0.7,55.38,-52.44,16.31,-3.06,10.11,-2.41,0.66,0.17,0.14,0.72,186897,1690,W
43,0.96,-0.73,-1.08,55.38,-52.44,16.31,-3.06,10.11,-2.41,0.66,0.17,0.14,0.72,186939,1732,W
44,0.96,-0.73,-1.08,55.38,-52.44,16.31,-2.72,10.15,-1.52,0.66,0.17,0.14,0.72,186980,1773,W
45,1.04,-0.59,-0.71,55.38,-52.44,16.31,-2.72,10.15,-1.52,0.66,0.17,0.14,0.72,187020,1813,W
46,1.04,-0.59,-0.71,55.38,-52.44,16.31,-3.79,10.61,-1.87,0.66,0.17,0.14,0.72,187061,1854,W
47,1.04,-0.59,-0.71,55.38,-52.44,16.31,-3.25,10.73,-1.03,0.66,0.17,0.14,0.72,187102,1895,W
48,1.04,-0.59,-0.71,55.75,-38.75,8.56,-3.25,10.73,-1.03,0.66,0.17,0.14,0.72,187142,1935,W
49,0.97,-0.5,-0.71,55.75,-38.75,8.56,-3.25,10.73,-1.03,0.66,0.17,0.14,0.72,187183,1976,W
50,0.97,-0.5,-0.71,55.75,-38.75,8.56,-1.34,8.93,1.73,0.66,0.17,0.14,0.72,187225,2018,W
51,0.32,-0.17,-0.18,55.75,-38.75,8.56,-1.34,8.93,1.73,0.66,0.17,0.14,0.72,187265,2058,W
52,0.32,-0.17,-0.18,55.75,-38.75,8.56,-0.34,8.46,3.04,0.66,0.17,0.14,0.72,187304,2097,W
53,0.32,-0.17,-0.18,55.75,-38.75,8.56,-0.15,8.66,3,0.66,0.17,0.14,0.72,187342,2135,W
54,-0.49,-0.32,0.66,55.75,-38.75,8.56,-0.15,8.66,3,0.66,0.17,0.14,0.72,187382,2175,W
55,-1.01,-0.18,1.24,55.75,-38.75,8.56,-0.15,8.66,3,0.66,0.17,0.14,0.72,187422,2215,W
56,-1.01,-0.18,1.24,55.75,-38.75,8.56,1.07,13.87,3.91,0.66,0.17,0.14,0.72,187461,2254,W
57,-1.01,-0.18,1.24,55.75,-38.75,8.56,0.57,14.52,3.8,0.66,0.17,0.14,0.72,187501,2294,W
58,-1.01,-0.18,1.24,55.75,-38.75,8.56,1.11,15.74,3.69,0.66,0.17,0.14,0.72,187539,2332,W
59,-2.18,-0.13,3.06,55.75,-38.75,8.56,1.11,15.74,3.69,0.66,0.17,0.14,0.72,187579,2372,W
60,-2.18,-0.13,3.06,55.75,-38.75,8.56,-1.15,22.79,1.31,0.66,0.17,0.14,0.72,187618,2411,W
61,-2.18,-0.13,3.06,55.75,-38.75,8.56,-1.11,21.99,1.5,0.66,0.17,0.14,0.72,187659,2452,W
62,-2.18,-0.13,3.06,55.75,-38.75,8.56,-1,19.42,2.12,0.66,0.17,0.14,0.72,187698,2491,W
63,-2.31,-0.09,3.66,55.75,-38.75,8.56,-1,19.42,2.12,0.66,0.17,0.14,0.72,187738,2531,W
64,-2.38,0.52,3.2,55.75,-38.75,8.56,-1,19.42,2.12,0.66,0.17,0.14,0.72,187778,2571,W
65,-2.38,0.52,3.2,55.75,-38.75,8.56,-0.27,12.98,0.39,0.66,0.17,0.14,0.72,187817,2610,W
66,-2.38,0.52,3.2,55.75,-38.75,8.56,0.57,9.27,0.54,0.66,0.17,0.14,0.72,187857,2650,W
67,-2.38,0.52,3.2,55.75,-38.75,8.56,-0.27,7.05,0.51,0.66,0.17,0.14,0.72,187894,2687,W
68,-1.12,0.15,1.76,55.75,-38.75,8.56,-0.27,7.05,0.51,0.66,0.17,0.14,0.72,187934,2727,W
69,-1.12,0.15,1.76,55.75,-38.75,8.56,0.08,3.95,1.12,0.66,0.17,0.14,0.72,187974,2767,W
70,-0.01,-0.16,0.2,55.75,-38.75,8.56,0.08,3.95,1.12,0.66,0.17,0.14,0.72,188014,2807,W
71,-0.01,-0.16,0.2,55.75,-38.75,8.56,1.27,1.91,2.5,0.66,0.17,0.14,0.72,188053,2846,W
72,-0.01,-0.16,0.2,55.75,-38.75,8.56,1.19,1.99,2.31,0.66,0.17,0.14,0.72,188091,2884,W
73,-0.01,-0.16,0.2,55.75,-38.75,8.56,1.15,2.95,2.15,0.66,0.17,0.14,0.72,188131,2924,W
74,1,0.14,-1.39,55.75,-38.75,8.56,1.15,2.95,2.15,0.66,0.17,0.14,0.72,188170,2963,W
75,1,0.14,-1.39,55.75,-38.75,8.56,0.84,5.4,1.46,0.66,0.17,0.14,0.72,188209,3002,W
76,1,0.14,-1.39,55.75,-38.75,8.56,0.61,7.09,1.08,0.66,0.17,0.14,0.72,188246,3039,W
77,1.55,0.08,-2.15,55.75,-38.75,8.56,0.61,7.09,1.08,0.66,0.17,0.14,0.72,188285,3078,W
78,2.12,-0.05,-2.89,55.75,-38.75,8.56,0.61,7.09,1.08,0.66,0.17,0.14,0.72,188325,3118,W
79,2.12,-0.05,-2.89,55.75,-38.75,8.56,-1.84,17.5,2.15,0.66,0.17,0.14,0.72,188364,3157,W
80,2.12,-0.05,-2.89,55.75,-38.75,8.56,-3.22,21.84,-0.03,0.66,0.17,0.14,0.72,188404,3197,W
81,2.12,-0.05,-2.89,55.75,-38.75,8.56,-3.18,24.48,0.09,0.66,0.17,0.14,0.72,188444,3237,W
82,3.11,-0.18,-4.81,55.75,-38.75,8.56,-3.18,24.48,0.09,0.66,0.17,0.14,0.72,188484,3277,W
83,2.67,1.02,-3.87,55.75,-38.75,8.56,-3.18,24.48,0.09,0.66,0.17,0.14,0.72,188525,3318,W
84,2.67,1.02,-3.87,55.75,-38.75,8.56,-0.23,18.85,1.43,0.66,0.17,0.14,0.72,188566,3359,W
85,2.67,1.02,-3.87,55.75,-38.75,8.56,0.31,13.41,2.54,0.66,0.17,0.14,0.72,188606,3399,W
86,2.67,1.02,-3.87,55.75,-38.75,8.56,0.73,12.18,3.27,0.66,0.17,0.14,0.72,188644,3437,W
87,1.63,-0.15,-1.45,55.75,-38.75,8.56,0.73,12.18,3.27,0.66,0.17,0.14,0.72,188684,3477,W
88,1.63,-0.15,-1.45,55.75,-38.75,8.56,1.76,9.92,4.38,0.66,0.17,0.14,0.72,188725,3518,W
89,0.43,-0.6,-0.21,55.75,-38.75,8.56,1.76,9.92,4.38,0.66,0.17,0.14,0.72,188764,3557,W
90,0.43,-0.6,-0.21,55.75,-38.75,8.56,2.38,9.42,4.61,0.66,0.17,0.14,0.72,188804,3597,W
91,0.43,-0.6,-0.21,55.75,-38.75,8.56,2.03,9.61,4.49,0.66,0.17,0.14,0.72,188840,3633,W
92,0.43,-0.6,-0.21,55.75,-38.75,8.56,1,9.8,3.84,0.66,0.17,0.14,0.72,188880,3673,W
93,-1.35,0.07,1.92,55.75,-38.75,8.56,1,9.8,3.84,0.66,0.17,0.14,0.72,188919,3712,W
94,-1.35,0.07,1.92,55.75,-38.75,8.56,1,13.29,2.65,0.66,0.17,0.14,0.72,188958,3751,W
95,-1.35,0.07,1.92,55.75,-38.75,8.56,1.19,15.93,2.8,0.66,0.17,0.14,0.72,188995,3788,W
96,-2.34,0.29,2.65,55.75,-38.75,8.56,1.19,15.93,2.8,0.66,0.17,0.14,0.72,189035,3828,W
97,-2.48,-0.25,3.45,55.75,-38.75,8.56,1.19,15.93,2.8,0.66,0.17,0.14,0.72,189075,3868,W
98,-2.48,-0.25,3.45,55.75,-38.75,8.56,-1.34,24.67,-0.61,0.66,0.17,0.14,0.72,189114,3907,W
99,-2.48,-0.25,3.45,55.75,-38.75,8.56,-1.07,18.96,0.81,0.66,0.17,0.14,0.72,189194,3987,W
100,-1.92,0.52,3.71,55.75,-38.75,8.56,-1.07,18.96,0.81,0.66,0.17,0.14,0.72,189235,4028,W
101,-1.92,0.58,3.11,55.75,-38.75,8.56,-1.07,18.96,0.81,0.66,0.17,0.14,0.72,189275,4068,W
102,-1.92,0.58,3.11,55.75,-38.75,8.56,0.23,11.91,0.2,0.66,0.17,0.14,0.72,189314,4107,W
103,-1.92,0.58,3.11,55.75,-38.75,8.56,-1,7.51,-1.18,0.66,0.17,0.14,0.72,189353,4146,W
104,-1.92,0.58,3.11,55.75,-38.75,8.56,-1.68,5.13,-1.22,0.66,0.17,0.14,0.72,189391,4184,W
105,-1.01,0.81,1.19,55.75,-38.75,8.56,-1.68,5.13,-1.22,0.66,0.17,0.14,0.72,189430,4223,W
106,-1.01,0.81,1.19,55.75,-38.75,8.56,-1.46,2.72,-1.03,0.66,0.17,0.14,0.72,189471,4264,W
107,0.4,0.22,-0.51,55.75,-38.75,8.56,-1.46,2.72,-1.03,0.66,0.17,0.14,0.72,189510,4303,W
108,0.4,0.22,-0.51,55.75,-38.75,8.56,-0.8,3.6,0.16,0.66,0.17,0.14,0.72,189549,4342,W
109,0.4,0.22,-0.51,55.75,-38.75,8.56,-0.61,4.41,1.08,0.66,0.17,0.14,0.72,189586,4379,W
110,0.4,0.22,-0.51,55.75,-38.75,8.56,-0.8,5.94,1.04,0.66,0.17,0.14,0.72,189626,4419,W
111,0.4,0.22,-0.51,55.75,-38.75,8.56,-1,8.16,0.85,0.66,0.17,0.14,0.72,189665,4458,W
112,0.4,0.22,-0.51,55.75,-38.75,8.56,-1.88,14.52,-1.18,0.66,0.17,0.14,0.72,189704,4497,W
113,0.4,0.22,-0.51,55.75,-38.75,8.56,-2.49,19.84,0.96,0.66,0.17,0.14,0.72,189743,4536,W
114,2.48,0.3,-4.3,55.75,-38.75,8.56,-2.49,19.84,0.96,0.66,0.17,0.14,0.72,189783,4576,W
115,2.48,0.3,-4.3,55.75,-38.75,8.56,-0.61,18.96,1.04,0.66,0.17,0.14,0.72,189824,4617,W
116,2.48,0.3,-4.3,55.75,-38.75,8.56,-0.08,22.98,2.46,0.66,0.17,0.14,0.72,189862,4655,W
117,2.48,0.3,-4.3,55.75,-38.75,8.56,0.61,20.91,1.89,0.66,0.17,0.14,0.72,189901,4694,W
118,2.48,0.3,-4.3,55.75,-38.75,8.56,2.18,18.5,2.84,0.66,0.17,0.14,0.72,189940,4733,W
119,1.84,0.11,-2.73,55.75,-38.75,8.56,2.18,18.5,2.84,0.66,0.17,0.14,0.72,189978,4771,W
120,1.61,-0.35,-2.12,55.75,-38.75,8.56,2.18,18.5,2.84,0.66,0.17,0.14,0.72,190017,4810,W
121,1.61,-0.35,-2.12,55.75,-38.75,8.56,3.07,12.11,4.07,0.66,0.17,0.14,0.72,190057,4850,W
122,1.61,-0.35,-2.12,55.75,-38.75,8.56,4.56,10.8,5.68,0.66,0.17,0.14,0.72,190095,4888,W
123,0.53,-0.68,-0.38,55.75,-38.75,8.56,4.56,10.8,5.68,0.66,0.17,0.14,0.72,190136,4929,W
124,-0.09,-0.24,0.5,55.75,-38.75,8.56,4.56,10.8,5.68,0.66,0.17,0.14,0.72,190176,4969,W
125,-0.09,-0.24,0.5,55.75,-38.75,8.56,3.26,10.04,4.61,0.66,0.17,0.14,0.72,190216,5009,W
126,-0.09,-0.24,0.5,55.75,-38.75,8.56,3.45,11.03,4.68,0.66,0.17,0.14,0.72,190257,5050,W
127,-0.09,-0.24,0.5,55.75,-38.75,8.56,2.53,15.86,3.57,0.66,0.17,0.14,0.72,190295,5088,W
128,-1.84,0.66,2.57,55.75,-38.75,8.56,2.53,15.86,3.57,0.66,0.17,0.14,0.72,190334,5127,W
129,-1.84,0.66,2.57,55.75,-38.75,8.56,0.08,23.56,-0.87,0.66,0.17,0.14,0.72,190374,5167,W
130,-1.84,0.66,2.57,55.75,-38.75,8.56,-2.07,21.41,0.24,0.66,0.17,0.14,0.72,190415,5208,W
131,-1.84,0.66,2.57,55.75,-38.75,8.56,-0.38,23.21,-0.68,0.66,0.17,0.14,0.72,190455,5248,W
132,-1.84,0.66,2.57,55.75,-38.75,8.56,-1.27,19.73,-0.57,0.66,0.17,0.14,0.72,190493,5286,W
133,-2.29,0.6,4.57,55.75,-38.75,8.56,-1.27,19.73,-0.57,0.66,0.17,0.14,0.72,190535,5328,W
134,-2.02,0.85,3.95,55.75,-38.75,8.56,-1.27,19.73,-0.57,0.66,0.17,0.14,0.72,190575,5368,W
135,-1.79,1.08,2.97,55.75,-38.75,8.56,-1.27,19.73,-0.57,0.66,0.17,0.14,0.72,190615,5408,W
136,-1.79,1.08,2.97,55.75,-38.75,8.56,-1.91,7.62,-1.98,0.66,0.17,0.14,0.72,190656,5449,W
137,-1.79,1.08,2.97,55.75,-38.75,8.56,-1.53,5.63,-1.79,0.66,0.17,0.14,0.72,190694,5487,W
138,-0.49,0.76,0.47,55.75,-38.75,8.56,-1.53,5.63,-1.79,0.66,0.17,0.14,0.72,190734,5527,W
139,0.25,0.32,-0.39,55.75,-38.75,8.56,-1.53,5.63,-1.79,0.66,0.17,0.14,0.72,190774,5567,W
140,0.25,0.32,-0.39,55.75,-38.75,8.56,-1.46,3.14,-0.61,0.66,0.17,0.14,0.72,190814,5607,W
141,0.25,0.32,-0.39,55.75,-38.75,8.56,-1.49,4.44,-0.38,0.66,0.17,0.14,0.72,190855,5648,W
142,0.25,0.32,-0.39,55.75,-38.75,8.56,-2.18,8.89,-0.03,0.66,0.17,0.14,0.72,190893,5686,W
143,1.91,-0.64,-2.76,55.75,-38.75,8.56,-2.18,8.89,-0.03,0.66,0.17,0.14,0.72,190932,5725,W
144,1.91,-0.64,-2.76,55.75,-38.75,8.56,-4.21,18.73,-0.72,0.66,0.17,0.14,0.72,190974,5767,W
145,2.99,0.3,-4.58,55.75,-38.75,8.56,-4.21,18.73,-0.72,0.66,0.17,0.14,0.72,191015,5808,W
146,2.99,0.3,-4.58,55.75,-38.75,8.56,-3.37,20.11,0.93,0.66,0.17,0.14,0.72,191055,5848,W
147,2.99,0.3,-4.58,55.75,-38.75,8.56,-3.25,22.03,0.47,0.66,0.17,0.14,0.72,191093,5886,W
148,2.85,-0.84,-4.49,55.75,-38.75,8.56,-3.25,22.03,0.47,0.66,0.17,0.14,0.72,191134,5927,W
149,2.36,0.26,-4.38,55.75,-38.75,8.56,-3.25,22.03,0.47,0.66,0.17,0.14,0.72,191175,5968,W
150,2.36,0.26,-4.38,55.75,-38.75,8.56,1.84,17.77,2.23,0.66,0.17,0.14,0.72,191215,6008,W
151,2.36,0.26,-4.38,55.75,-38.75,8.56,2.91,15.4,3.04,0.66,0.17,0.14,0.72,191255,6048,W
152,2.36,0.26,-4.38,55.75,-38.75,8.56,4.67,11.8,4.38,0.66,0.17,0.14,0.72,191292,6085,W
153,1.06,-0.88,-1.28,55.75,-38.75,8.56,4.67,11.8,4.38,0.66,0.17,0.14,0.72,191332,6125,W
154,0.15,-0.31,-0.01,55.75,-38.75,8.56,4.67,11.8,4.38,0.66,0.17,0.14,0.72,191372,6165,W
155,0.15,-0.31,-0.01,55.75,-38.75,8.56,4.87,9.27,4.53,0.66,0.17,0.14,0.72,191413,6206,W
156,0.15,-0.31,-0.01,55.75,-38.75,8.56,3.41,11.22,3.91,0.66,0.17,0.14,0.72,191452,6245,W
157,0.15,-0.31,-0.01,55.75,-38.75,8.56,2.64,12.87,3.42,0.66,0.17,0.14,0.72,191490,6283,W
158,-1.52,1.26,2.84,55.75,-38.75,8.56,2.64,12.87,3.42,0.66,0.17,0.14,0.72,191529,6322,W
159,-1.52,1.26,2.84,55.75,-38.75,8.56,0.73,22.6,1.81,0.66,0.17,0.14,0.72,191569,6362,W
160,-2.99,0.43,4.48,55.75,-38.75,8.56,0.73,22.6,1.81,0.66,0.17,0.14,0.72,191607,6400,W
161,-2.99,0.43,4.48,55.75,-38.75,8.56,-2.45,24.13,-1.52,0.66,0.17,0.14,0.72,191646,6439,W
162,-2.99,0.43,4.48,38.5,-90.88,-10.31,-2.45,24.13,-1.52,0.66,0.17,0.14,0.72,191685,6478,W
163,-2.99,0.43,4.48,38.5,-90.88,-10.31,-1.3,20.53,-1.75,0.66,0.17,0.14,0.72,191727,6520,W
164,-2.91,1.14,4.18,38.5,-90.88,-10.31,-1.3,20.53,-1.75,0.66,0.17,0.14,0.72,191767,6560,W
165,-2.91,1.14,4.18,38.5,-90.88,-10.31,-2.11,16.7,-3.29,0.66,0.17,0.14,0.72,191808,6601,W
166,-2.91,1.14,4.18,38.5,-90.88,-10.31,-1.84,13.75,-3.09,0.66,0.17,0.14,0.72,191849,6642,W
167,-2.91,1.14,4.18,13.56,-54.06,-29.81,-1.84,13.75,-3.09,0.66,0.17,0.14,0.72,191890,6683,W
168,-0.89,0.87,1.28,13.56,-54.06,-29.81,-1.84,13.75,-3.09,0.66,0.17,0.14,0.72,191932,6725,W
169,-0.89,0.87,1.28,13.56,-54.06,-29.81,-1,4.82,-1.79,0.66,0.17,0.14,0.72,191974,6767,W
170,0.68,0.99,0.09,13.56,-54.06,-29.81,-1,4.82,-1.79,0.66,0.17,0.14,0.72,192015,6808,W
171,0.68,0.99,0.09,13.56,-54.06,-29.81,-0.65,5.05,-0.91,0.66,0.17,0.14,0.72,192055,6848,W
172,0.68,0.99,0.09,13.56,-54.06,-29.81,0.19,4.02,2.19,0.66,0.17,0.14,0.72,192094,6887,W
173,2.68,1.29,-1.15,13.56,-54.06,-29.81,0.19,4.02,2.19,0.66,0.17,0.14,0.72,192135,6928,W
174,2.74,2.21,-1.54,13.56,-54.06,-29.81,0.19,4.02,2.19,0.66,0.17,0.14,0.72,192175,6968,W
175,2.74,2.21,-1.54,13.56,-54.06,-29.81,0.34,10.61,4.22,0.66,0.17,0.14,0.72,192214,7007,W
176,2.74,2.21,-1.54,13.56,-54.06,-29.81,0.27,11.72,4.88,0.66,0.17,0.14,0.72,192253,7046,W
177,2.74,2.21,-1.54,13.56,-54.06,-29.81,-0.57,12.6,6.06,0.66,0.17,0.14,0.72,192292,7085,W
178,2.57,2.85,-0.9,13.56,-54.06,-29.81,-0.57,12.6,6.06,0.66,0.17,0.14,0.72,192333,7126,W
179,1.99,2.8,-0.29,13.56,-54.06,-29.81,-0.57,12.6,6.06,0.66,0.17,0.14,0.72,192374,7167,W
180,1.99,2.8,-0.29,13.56,-54.06,-29.81,-0.88,11.34,3.69,0.66,0.17,0.14,0.72,192415,7208,W
181,1.99,2.8,-0.29,13.56,-54.06,-29.81,-3.25,15.29,3.11,0.66,0.17,0.14,0.72,192456,7249,W
182,1.99,2.8,-0.29,13.56,-54.06,-29.81,-3.68,10.8,4.41,0.66,0.17,0.14,0.72,192495,7288,W
183,-1.24,5.09,0.2,13.56,-54.06,-29.81,-3.68,10.8,4.41,0.66,0.17,0.14,0.72,192536,7329,W
184,-1.24,5.09,0.2,13.56,-54.06,-29.81,-5.52,7.16,-3.79,0.66,0.17,0.14,0.72,192577,7370,W
185,-0.15,-0.41,0.65,13.56,-54.06,-29.81,-5.52,7.16,-3.79,0.66,0.17,0.14,0.72,192617,7410,W
186,-0.15,-0.41,0.65,13.56,-54.06,-29.81,2.38,10.65,-1.14,0.66,0.17,0.14,0.72,192658,7451,W
187,-0.15,-0.41,0.65,13.56,-54.06,-29.81,2.03,10.69,-1.29,0.66,0.17,0.14,0.72,192699,7492,W
188,-0.15,-0.41,0.65,55.38,-85.31,-7.13,2.03,10.69,-1.29,0.66,0.17,0.14,0.72,192739,7532,W
189,-1.12,0.28,1.69,55.38,-85.31,-7.13,2.03,10.69,-1.29,0.66,0.17,0.14,0.72,192779,7572,W
190,-1.12,0.28,1.69,55.38,-85.31,-7.13,3.56,9.19,2.77,0.66,0.17,0.14,0.72,192821,7614,W
191,-2.13,0.66,2.03,55.38,-85.31,-7.13,3.56,9.19,2.77,0.66,0.17,0.14,0.72,192860,7653,W
192,-2.13,0.66,2.03,55.38,-85.31,-7.13,3.68,7.66,4.22,0.66,0.17,0.14,0.72,192899,7692,W
193,-2.13,0.66,2.03,55.38,-85.31,-7.13,3.07,6.32,3.88,0.66,0.17,0.14,0.72,192935,7728,W
194,-2.13,0.66,2.03,55.38,-85.31,-7.13,2.45,4.56,2.42,0.66,0.17,0.14,0.72,192975,7768,W
195,-1.5,0.86,1.04,55.38,-85.31,-7.13,2.45,4.56,2.42,0.66,0.17,0.14,0.72,193014,7807,W
196,-1.5,0.86,1.04,55.38,-85.31,-7.13,3.45,5.05,4.07,0.66,0.17,0.14,0.72,193053,7846,W
197,-1.5,0.86,1.04,55.38,-85.31,-7.13,3.75,5.9,4.41,0.66,0.17,0.14,0.72,193091,7884,W
198,-0.31,0.99,0.45,55.38,-85.31,-7.13,3.75,5.9,4.41,0.66,0.17,0.14,0.72,193132,7925,W
199,-0.08,0.41,0.34,55.38,-85.31,-7.13,3.75,5.9,4.41,0.66,0.17,0.14,0.72,193171,7964,W
200,-0.08,0.41,0.34,55.38,-85.31,-7.13,3.64,8.39,7.52,0.66,0.17,0.14,0.72,193211,8004,W
201,-0.08,0.41,0.34,55.38,-85.31,-7.13,3.22,8.27,7.09,0.66,0.17,0.14,0.72,193251,8044,W
202,-0.08,0.41,0.34,55.38,-85.31,-7.13,3.18,8.93,7.36,0.66,0.17,0.14,0.72,193289,8082,W
203,0.32,0.13,-0.23,55.38,-85.31,-7.13,3.18,8.93,7.36,0.66,0.17,0.14,0.72,193327,8120,W
204,0.15,0.08,-0.04,55.38,-85.31,-7.13,3.18,8.93,7.36,0.66,0.17,0.14,0.72,193366,8159,W
205,0.15,0.08,-0.04,55.38,-85.31,-7.13,3.64,7.36,7.94,0.66,0.17,0.14,0.72,193404,8197,W
206,0.15,0.08,-0.04,55.38,-85.31,-7.13,3.83,6.89,7.79,0.66,0.17,0.14,0.72,193442,8235,W
207,0.07,0.2,0.08,55.38,-85.31,-7.13,3.83,6.89,7.79,0.66,0.17,0.14,0.72,193482,8275,W
208,0.01,0.05,-0.09,55.38,-85.31,-7.13,3.83,6.89,7.79,0.66,0.17,0.14,0.72,193521,8314,W
209,0.01,0.05,-0.09,55.38,-85.31,-7.13,3.1,6.55,7.44,0.66,0.17,0.14,0.72,193560,8353,W
210,0.01,0.05,-0.09,55.38,-85.31,-7.13,3.41,6.89,7.29,0.66,0.17,0.14,0.72,193601,8394,W
211,0.01,0.05,-0.09,55.38,-85.31,-7.13,3.6,6.39,6.87,0.66,0.17,0.14,0.72,193638,8431,W
212,0.12,0.24,0.07,55.38,-85.31,-7.13,3.6,6.39,6.87,0.66,0.17,0.14,0.72,193677,8470,W
