,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
41,0.1,-0.33,-0.08,59.5,-51.5,15.81,1.43,9.46,2.79,0.3,0.59,0.59,0.46,1086825,1648,W,,,
42,0.1,-0.33,-0.08,59.5,-51.5,15.81,1.35,9.77,2.79,0.3,0.59,0.59,0.46,1086866,1689,W,,,
43,0.1,-0.33,-0.08,59.5,-51.5,15.81,1.16,9.77,2.86,0.3,0.59,0.59,0.46,1086906,1729,W,,,
44,0.1,-0.33,-0.08,59.5,-51.5,15.81,0.7,9.81,2.82,0.3,0.59,0.59,0.46,1086944,1767,W,,,
45,-0.25,-0.08,0.49,59.5,-51.5,15.81,0.7,9.81,2.82,0.3,0.59,0.59,0.46,1086986,1809,W,,,
46,-0.2,-0.38,0.69,59.5,-51.5,15.81,0.7,9.81,2.82,0.3,0.59,0.59,0.46,1087026,1849,W,,,
47,-0.2,-0.38,0.69,59.5,-51.5,15.81,0.16,9.93,2.48,0.3,0.59,0.59,0.46,1087066,1889,W,,,
48,-0.2,-0.38,0.69,59.5,-51.5,15.81,0.55,10.5,2.29,0.3,0.59,0.59,0.46,1087106,1929,W,,,
49,-0.2,-0.38,0.69,59.5,-51.5,15.81,0.36,12.34,1.98,0.3,0.59,0.59,0.46,1087144,1967,W,,,
50,-0.4,0,0.78,59.5,-51.5,15.81,0.36,12.34,1.98,0.3,0.59,0.59,0.46,1087185,2008,W,,,
51,-0.49,-0.34,1.19,59.5,-51.5,15.81,0.36,12.34,1.98,0.3,0.59,0.59,0.46,1087225,2048,W,,,
52,-0.49,-0.34,1.19,59.5,-51.5,15.81,1.5,8.78,1.86,0.3,0.59,0.59,0.46,1087266,2089,W,,,
53,-0.49,-0.34,1.19,59.5,-51.5,15.81,1.2,9.96,0.91,0.3,0.59,0.59,0.46,1087306,2129,W,,,
54,-0.49,-0.34,1.19,59.5,-51.5,15.81,1.01,10.04,0.56,0.3,0.59,0.59,0.46,1087345,2168,W,,,
55,-0.35,-0.09,0.62,59.5,-51.5,15.81,1.01,10.04,0.56,0.3,0.59,0.59,0.46,1087385,2208,W,,,
56,-0.35,-0.09,0.62,59.5,-51.5,15.81,1.12,8.32,0.79,0.3,0.59,0.59,0.46,1087426,2249,W,,,
57,-0.2,-0.06,0.13,59.5,-51.5,15.81,1.12,8.32,0.79,0.3,0.59,0.59,0.46,1087466,2289,W,,,
58,-0.2,-0.06,0.13,59.5,-51.5,15.81,0.47,9.27,-0.01,0.3,0.59,0.59,0.46,1087507,2330,W,,,
59,-0.2,-0.06,0.13,59.5,-51.5,15.81,0.59,9.31,0.1,0.3,0.59,0.59,0.46,1087545,2368,W,,,
60,0.33,-0.23,-0.58,59.5,-51.5,15.81,0.59,9.31,0.1,0.3,0.59,0.59,0.46,1087586,2409,W,,,
61,0.54,-0.16,-1.01,59.5,-51.5,15.81,0.59,9.31,0.1,0.3,0.59,0.59,0.46,1087626,2449,W,,,
62,0.54,-0.16,-1.01,59.5,-51.5,15.81,0.74,9.77,0.41,0.3,0.59,0.59,0.46,1087666,2489,W,,,
63,0.54,-0.16,-1.01,59.5,-51.5,15.81,0.93,9.93,0.45,0.3,0.59,0.59,0.46,1087706,2529,W,,,
64,0.54,-0.16,-1.01,59.5,-51.5,15.81,1.35,10.12,0.87,0.3,0.59,0.59,0.46,1087745,2568,W,,,
65,0.68,-0.64,-1.57,59.5,-51.5,15.81,1.35,10.12,0.87,0.3,0.59,0.59,0.46,1087785,2608,W,,,
66,0.56,-0.61,-1.39,59.5,-51.5,15.81,1.35,10.12,0.87,0.3,0.59,0.59,0.46,1087826,2649,W,,,
67,0.56,-0.61,-1.39,59.5,-51.5,15.81,1.81,11.69,1.56,0.3,0.59,0.59,0.46,1087866,2689,W,,,
68,0.56,-0.61,-1.39,59.5,-51.5,15.81,0.28,14.29,-0.16,0.3,0.59,0.59,0.46,1087907,2730,W,,,
69,0.56,-0.61,-1.39,59.5,-51.5,15.81,0.01,14.25,0.33,0.3,0.59,0.59,0.46,1087947,2770,W,,,
70,0.56,-0.61,-1.39,69.06,-60.75,6.56,0.01,14.25,0.33,0.3,0.59,0.59,0.46,1087987,2810,W,,,
71,0.18,-0.65,-0.29,69.06,-60.75,6.56,0.01,14.25,0.33,0.3,0.59,0.59,0.46,1088027,2850,W,,,
72,0.14,-0.26,-0.45,69.06,-60.75,6.56,0.01,14.25,0.33,0.3,0.59,0.59,0.46,1088067,2890,W,,,
73,0.14,-0.26,-0.45,69.06,-60.75,6.56,0.86,10.16,1.86,0.3,0.59,0.59,0.46,1088107,2930,W,,,
74,0.14,-0.26,-0.45,69.06,-60.75,6.56,1.24,9.54,2.21,0.3,0.59,0.59,0.46,1088147,2970,W,,,
75,0.14,-0.26,-0.45,70.31,-63.5,4.13,1.24,9.54,2.21,0.3,0.59,0.59,0.46,1088185,3008,W,,,
76,-0.33,-0.3,0.75,70.31,-63.5,4.13,1.24,9.54,2.21,0.3,0.59,0.59,0.46,1088225,3048,W,,,
77,-0.33,-0.3,0.75,70.31,-63.5,4.13,0.43,9.12,1.86,0.3,0.59,0.59,0.46,1088265,3088,W,,,
78,-0.33,-0.3,0.75,70.31,-63.5,4.13,0.86,10,2.25,0.3,0.59,0.59,0.46,1088306,3129,W,,,
79,-0.33,-0.3,0.75,70.31,-63.5,4.13,1.35,10.19,2.36,0.3,0.59,0.59,0.46,1088344,3167,W,,,
80,-0.28,0.33,0.76,70.31,-63.5,4.13,1.35,10.19,2.36,0.3,0.59,0.59,0.46,1088385,3208,W,,,
81,-0.28,0.33,0.76,70.31,-63.5,4.13,1.12,9.96,1.94,0.3,0.59,0.59,0.46,1088425,3248,W,,,
82,-0.29,0.47,0.95,70.31,-63.5,4.13,1.12,9.96,1.94,0.3,0.59,0.59,0.46,1088464,3287,W,,,
83,-0.29,0.47,0.95,70.31,-63.5,4.13,1.46,9.66,1.9,0.3,0.59,0.59,0.46,1088503,3326,W,,,
84,-0.29,0.47,0.95,70.31,-63.5,4.13,1.96,9.77,1.79,0.3,0.59,0.59,0.46,1088541,3364,W,,,
85,-0.21,0.49,1.1,70.31,-63.5,4.13,1.96,9.77,1.79,0.3,0.59,0.59,0.46,1088582,3405,W,,,
86,-0.25,0.25,1.08,70.31,-63.5,4.13,1.96,9.77,1.79,0.3,0.59,0.59,0.46,1088621,3444,W,,,
87,-0.25,0.25,1.08,70.31,-63.5,4.13,2.16,9.62,1.29,0.3,0.59,0.59,0.46,1088660,3483,W,,,
88,-0.25,0.25,1.08,70.31,-63.5,4.13,1.85,10.77,0.64,0.3,0.59,0.59,0.46,1088700,3523,W,,,
89,-0.25,0.25,1.08,70.31,-63.5,4.13,1.31,11.54,0.26,0.3,0.59,0.59,0.46,1088738,3561,W,,,
90,-0.17,0.55,0.69,70.31,-63.5,4.13,1.31,11.54,0.26,0.3,0.59,0.59,0.46,1088777,3600,W,,,
91,-0.05,0.38,0.31,70.31,-63.5,4.13,1.31,11.54,0.26,0.3,0.59,0.59,0.46,1088817,3640,W,,,
92,-0.05,0.38,0.31,70.31,-63.5,4.13,0.74,9.16,0.45,0.3,0.59,0.59,0.46,1088856,3679,W,,,
93,-0.05,0.38,0.31,70.31,-63.5,4.13,0.59,9.16,0.22,0.3,0.59,0.59,0.46,1088893,3716,W,,,
94,0.16,0.03,-0.19,70.31,-63.5,4.13,0.59,9.16,0.22,0.3,0.59,0.59,0.46,1088933,3756,W,,,
95,0.17,0.14,-0.33,70.31,-63.5,4.13,0.59,9.16,0.22,0.3,0.59,0.59,0.46,1088972,3795,W,,,
96,0.17,0.14,-0.33,70.31,-63.5,4.13,0.59,8.36,0.48,0.3,0.59,0.59,0.46,1089012,3835,W,,,
97,0.17,0.14,-0.33,70.31,-63.5,4.13,0.7,8.81,0.71,0.3,0.59,0.59,0.46,1089053,3876,W,,,
98,0.17,0.14,-0.33,70.31,-63.5,4.13,0.7,9.77,0.29,0.3,0.59,0.59,0.46,1089090,3913,W,,,
99,0.6,-0.03,-1.37,70.31,-63.5,4.13,0.7,9.77,0.29,0.3,0.59,0.59,0.46,1089130,3953,W,,,
100,0.6,-0.03,-1.37,70.31,-63.5,4.13,0.97,10.73,0.48,0.3,0.59,0.59,0.46,1089170,3993,W,,,
101,0.6,-0.03,-1.37,70.31,-63.5,4.13,1.01,11.19,0.68,0.3,0.59,0.59,0.46,1089210,4033,W,,,
102,0.6,-0.03,-1.37,70.31,-63.5,4.13,-0.18,14.71,0.22,0.3,0.59,0.59,0.46,1089250,4073,W,,,
103,0.6,-0.03,-1.37,70.31,-63.5,4.13,0.09,13.79,0.64,0.3,0.59,0.59,0.46,1089290,4113,W,,,
104,1.02,-0.06,-1.5,70.31,-63.5,4.13,0.09,13.79,0.64,0.3,0.59,0.59,0.46,1089331,4154,W,,,
105,0.67,-0.06,-0.89,70.31,-63.5,4.13,0.09,13.79,0.64,0.3,0.59,0.59,0.46,1089372,4195,W,,,
106,0.67,-0.06,-0.89,70.31,-63.5,4.13,0.86,9.62,1.71,0.3,0.59,0.59,0.46,1089412,4235,W,,,
107,0.67,-0.06,-0.89,70.31,-63.5,4.13,0.7,9.04,2.09,0.3,0.59,0.59,0.46,1089452,4275,W,,,
108,0.67,-0.06,-0.89,70.31,-63.5,4.13,0.55,8.85,1.83,0.3,0.59,0.59,0.46,1089489,4312,W,,,
109,0.04,-0.87,0.25,70.31,-63.5,4.13,0.55,8.85,1.83,0.3,0.59,0.59,0.46,1089529,4352,W,,,
110,-0.07,-0.26,0.22,70.31,-63.5,4.13,0.55,8.85,1.83,0.3,0.59,0.59,0.46,1089568,4391,W,,,
111,-0.07,-0.26,0.22,70.31,-63.5,4.13,0.39,9.73,2.29,0.3,0.59,0.59,0.46,1089608,4431,W,,,
112,-0.07,-0.26,0.22,70.31,-63.5,4.13,0.47,9.54,2.29,0.3,0.59,0.59,0.46,1089648,4471,W,,,
113,-0.07,-0.26,0.22,70.31,-63.5,4.13,0.39,9.39,2.21,0.3,0.59,0.59,0.46,1089686,4509,W,,,
114,-0.44,0.02,0.76,70.31,-63.5,4.13,0.39,9.39,2.21,0.3,0.59,0.59,0.46,1089725,4548,W,,,
115,-0.44,0.02,0.76,70.31,-63.5,4.13,-0.07,9.77,2.17,0.3,0.59,0.59,0.46,1089764,4587,W,,,
116,-0.44,0.02,0.76,70.31,-63.5,4.13,1.08,10.5,2.02,0.3,0.59,0.59,0.46,1089805,4628,W,,,
117,-0.44,0.02,0.76,70.31,-63.5,4.13,1.89,12.38,1.6,0.3,0.59,0.59,0.46,1089843,4666,W,,,
118,-0.58,0.11,1.28,70.31,-63.5,4.13,1.89,12.38,1.6,0.3,0.59,0.59,0.46,1089882,4705,W,,,
119,-0.58,0.11,1.28,70.31,-63.5,4.13,2.16,14.75,1.6,0.3,0.59,0.59,0.46,1089923,4746,W,,,
120,-0.88,0.93,1.83,70.31,-63.5,4.13,2.16,14.75,1.6,0.3,0.59,0.59,0.46,1089963,4786,W,,,
121,-0.88,0.93,1.83,70.31,-63.5,4.13,1.43,12.18,0.29,0.3,0.59,0.59,0.46,1090002,4825,W,,,
122,-0.88,0.93,1.83,70.31,-63.5,4.13,1.24,10.04,0.22,0.3,0.59,0.59,0.46,1090040,4863,W,,,
123,-0.67,0.57,1.57,70.31,-63.5,4.13,1.24,10.04,0.22,0.3,0.59,0.59,0.46,1090082,4905,W,,,
124,-0.7,0.79,1.13,70.31,-63.5,4.13,1.24,10.04,0.22,0.3,0.59,0.59,0.46,1090122,4945,W,,,
125,-0.7,0.79,1.13,70.31,-63.5,4.13,0.09,8.16,-0.24,0.3,0.59,0.59,0.46,1090162,4985,W,,,
126,-0.7,0.79,1.13,70.31,-63.5,4.13,0.09,7.55,-0.05,0.3,0.59,0.59,0.46,1090201,5024,W,,,
127,-0.7,0.79,1.13,70.31,-63.5,4.13,0.01,7.43,-0.05,0.3,0.59,0.59,0.46,1090240,5063,W,,,
128,0.16,0.18,-0.34,70.31,-63.5,4.13,0.01,7.43,-0.05,0.3,0.59,0.59,0.46,1090280,5103,W,,,
129,0.47,0.03,-0.79,70.31,-63.5,4.13,0.01,7.43,-0.05,0.3,0.59,0.59,0.46,1090320,5143,W,,,
130,0.47,0.03,-0.79,70.31,-63.5,4.13,-0.03,9.35,0.41,0.3,0.59,0.59,0.46,1090359,5182,W,,,
131,0.47,0.03,-0.79,70.31,-63.5,4.13,0.13,9.89,0.95,0.3,0.59,0.59,0.46,1090399,5222,W,,,
132,0.47,0.03,-0.79,70.31,-63.5,4.13,0.01,11.3,1.02,0.3,0.59,0.59,0.46,1090437,5260,W,,,
133,1.23,-0.29,-2.15,70.31,-63.5,4.13,0.01,11.3,1.02,0.3,0.59,0.59,0.46,1090476,5299,W,,,
134,1.23,-0.29,-2.15,70.31,-63.5,4.13,0.32,15.48,1.86,0.3,0.59,0.59,0.46,1090514,5337,W,,,
135,1.23,-0.29,-2.15,70.31,-63.5,4.13,1.12,11.84,2.32,0.3,0.59,0.59,0.46,1090555,5378,W,,,
136,1.23,-0.29,-2.15,70.31,-63.5,4.13,3.38,11.34,4.39,0.3,0.59,0.59,0.46,1090594,5417,W,,,
137,1.23,-0.29,-2.15,48.44,-94.13,-5.88,3.38,11.34,4.39,0.3,0.59,0.59,0.46,1090633,5456,W,,,
138,1.23,-0.29,-2.15,48.44,-94.13,-5.88,2.62,9.04,3.51,0.3,0.59,0.59,0.46,1090674,5497,W,,,
139,-0.01,0.62,-0.29,48.44,-94.13,-5.88,2.62,9.04,3.51,0.3,0.59,0.59,0.46,1090714,5537,W,,,
140,-0.01,0.62,-0.29,48.44,-94.13,-5.88,2.43,9.31,2.94,0.3,0.59,0.59,0.46,1090754,5577,W,,,
141,-0.01,0.62,-0.29,48.44,-94.13,-5.88,2.12,9.81,3.21,0.3,0.59,0.59,0.46,1090793,5616,T,,,
142,-0.32,1.73,-0.06,48.44,-94.13,-5.88,2.12,9.81,3.21,0.3,0.59,0.59,0.46,1090834,5657,T,,,
143,-0.53,1.87,0.19,48.44,-94.13,-5.88,2.12,9.81,3.21,0.3,0.59,0.59,0.46,1090874,5697,T,,,
144,-0.53,1.87,0.19,48.44,-94.13,-5.88,1.2,9.96,2.21,0.3,0.59,0.59,0.46,1090913,5736,T,,,
145,-0.53,1.87,0.19,48.44,-94.13,-5.88,1.12,10,1.52,0.3,0.59,0.59,0.46,1090953,5776,T,,,
146,-0.53,1.87,0.19,48.44,-94.13,-5.88,0.97,9.96,0.83,0.3,0.59,0.59,0.46,1090992,5815,T,,,
147,-0.62,1.76,0.84,48.44,-94.13,-5.88,0.97,9.96,0.83,0.3,0.59,0.59,0.46,1091032,5855,T,,,
148,-0.43,2.9,1.04,48.44,-94.13,-5.88,0.97,9.96,0.83,0.3,0.59,0.59,0.46,1091072,5895,T,,,
149,-0.43,2.9,1.04,48.44,-94.13,-5.88,2.16,11.69,-1.81,0.3,0.59,0.59,0.46,1091110,5933,T,,,
150,-0.43,2.9,1.04,48.44,-94.13,-5.88,1.31,12.45,-6.68,0.3,0.59,0.59,0.46,1091151,5974,T,,,
151,-0.43,2.9,1.04,48.44,-94.13,-5.88,0.82,12.3,-6.45,0.3,0.59,0.59,0.46,1091191,6014,T,,,
152,-0.33,2.72,1.35,48.44,-94.13,-5.88,0.82,12.3,-6.45,0.3,0.59,0.59,0.46,1091232,6055,T,,,
153,-0.33,2.72,1.35,48.44,-94.13,-5.88,1.24,10.16,-4.42,0.3,0.59,0.59,0.46,1091274,6097,T,,,
154,-0.19,1.32,1.89,48.44,-94.13,-5.88,1.24,10.16,-4.42,0.3,0.59,0.59,0.46,1091314,6137,T,,,
155,-0.19,1.32,1.89,48.44,-94.13,-5.88,2.73,9.62,-1.39,0.3,0.59,0.59,0.46,1091354,6177,T,,,
156,-0.19,1.32,1.89,48.44,-94.13,-5.88,2.39,9.5,-0.89,0.3,0.59,0.59,0.46,1091393,6216,T,,,
157,0.1,1.63,1.14,48.44,-94.13,-5.88,2.39,9.5,-0.89,0.3,0.59,0.59,0.46,1091433,6256,T,,,
158,0.11,1.44,0.7,48.44,-94.13,-5.88,2.39,9.5,-0.89,0.3,0.59,0.59,0.46,1091473,6296,T,,,
159,0.11,1.44,0.7,48.44,-94.13,-5.88,2.16,7.66,0.68,0.3,0.59,0.59,0.46,1091513,6336,T,,,
160,0.11,1.44,0.7,48.44,-94.13,-5.88,3.07,7.89,1.37,0.3,0.59,0.59,0.46,1091554,6377,T,,,
161,0.11,1.44,0.7,48.44,-94.13,-5.88,2.77,7.55,1.48,0.3,0.59,0.59,0.46,1091591,6414,T,,,
162,-0.03,0.81,0.2,48.44,-94.13,-5.88,2.77,7.55,1.48,0.3,0.59,0.59,0.46,1091631,6454,T,,,
163,-0.03,0.81,0.2,48.44,-94.13,-5.88,2.16,7.89,1.71,0.3,0.59,0.59,0.46,1091671,6494,T,,,
164,-0.03,0.81,0.2,48.44,-94.13,-5.88,3.04,8.47,3.17,0.3,0.59,0.59,0.46,1091709,6532,T,,,
165,-0.03,0.81,0.2,48.44,-94.13,-5.88,2.92,8.93,3.17,0.3,0.59,0.59,0.46,1091749,6572,T,,,
166,-0.03,0.81,0.2,48.44,-94.13,-5.88,3.19,9.27,3.24,0.3,0.59,0.59,0.46,1091788,6611,T,,,
167,-0.63,0.7,0.39,48.44,-94.13,-5.88,3.19,9.27,3.24,0.3,0.59,0.59,0.46,1091827,6650,T,,,
168,-0.63,0.7,0.39,48.44,-94.13,-5.88,2.96,9.7,4.16,0.3,0.59,0.59,0.46,1091868,6691,T,,,
169,-0.63,0.7,0.39,48.44,-94.13,-5.88,2.92,9.16,3.82,0.3,0.59,0.59,0.46,1091907,6730,T,,,
170,-0.63,0.7,0.39,48.44,-94.13,-5.88,3.5,9.35,4.09,0.3,0.59,0.59,0.46,1091946,6769,T,,,
171,-0.63,0.7,0.39,48.44,-94.13,-5.88,3.42,9.43,3.43,0.3,0.59,0.59,0.46,1091984,6807,T,,,
172,-0.36,0.82,0.21,48.44,-94.13,-5.88,3.42,9.43,3.43,0.3,0.59,0.59,0.46,1092024,6847,T,,,
173,-0.14,0.42,0.02,48.44,-94.13,-5.88,3.42,9.43,3.43,0.3,0.59,0.59,0.46,1092064,6887,T,,,
174,-0.14,0.42,0.02,48.44,-94.13,-5.88,3.04,9.35,5.23,0.3,0.59,0.59,0.46,1092103,6926,T,,,
175,-0.14,0.42,0.02,48.44,-94.13,-5.88,3.11,9.04,5.85,0.3,0.59,0.59,0.46,1092142,6965,T,,,
176,-0.18,-0.02,-0.1,48.44,-94.13,-5.88,3.11,9.04,5.85,0.3,0.59,0.59,0.46,1092182,7005,T,,,
177,-0.19,0.32,0.01,48.44,-94.13,-5.88,3.11,9.04,5.85,0.3,0.59,0.59,0.46,1092222,7045,T,,,
178,-0.19,0.32,0.01,48.44,-94.13,-5.88,3.23,7.93,6.5,0.3,0.59,0.59,0.46,1092262,7085,T,,,
179,-0.19,0.32,0.01,48.44,-94.13,-5.88,2.96,8.16,6.5,0.3,0.59,0.59,0.46,1092303,7126,T,,,
180,-0.19,0.32,0.01,48.44,-94.13,-5.88,3.23,8.43,6.35,0.3,0.59,0.59,0.46,1092341,7164,T,,,
181,-0.21,0.06,0.02,48.44,-94.13,-5.88,3.23,8.43,6.35,0.3,0.59,0.59,0.46,1092381,7204,T,,,
182,-0.21,0.06,0.02,48.44,-94.13,-5.88,3.3,8.24,5.54,0.3,0.59,0.59,0.46,1092421,7244,T,,,
183,-0.21,0.06,0.02,48.44,-94.13,-5.88,3.27,7.78,5.35,0.3,0.59,0.59,0.46,1092462,7285,T,,,
184,-0.21,0.06,0.02,48.44,-94.13,-5.88,3.04,7.66,5.73,0.3,0.59,0.59,0.46,1092502,7325,T,,,
185,-0.21,0.06,0.02,48.44,-94.13,-5.88,3.15,7.7,6.12,0.3,0.59,0.59,0.46,1092540,7363,T,,,
186,0.03,-0.27,0.03,48.44,-94.13,-5.88,3.15,7.7,6.12,0.3,0.59,0.59,0.46,1092581,7404,T,,,
187,-0.02,-0.28,0.07,48.44,-94.13,-5.88,3.15,7.7,6.12,0.3,0.59,0.59,0.46,1092621,7444,T,,,
188,-0.02,-0.28,0.07,48.44,-94.13,-5.88,3.57,9.35,6.46,0.3,0.59,0.59,0.46,1092661,7484,T,,,
189,-0.02,-0.28,0.07,48.44,-94.13,-5.88,3.65,9.12,6.5,0.3,0.59,0.59,0.46,1092702,7525,T,,,
190,-0.02,-0.28,0.07,48.44,-94.13,-5.88,3.77,8.89,6.27,0.3,0.59,0.59,0.46,1092741,7564,T,,,
191,-0.23,-0.26,0.36,48.44,-94.13,-5.88,3.77,8.89,6.27,0.3,0.59,0.59,0.46,1092781,7604,T,,,
192,-0.28,-0.09,0.43,48.44,-94.13,-5.88,3.77,8.89,6.27,0.3,0.59,0.59,0.46,1092822,7645,T,,,
193,-0.28,-0.09,0.43,48.44,-94.13,-5.88,4.91,8.78,6.65,0.3,0.59,0.59,0.46,1092861,7684,T,,,
194,-0.28,-0.09,0.43,48.44,-94.13,-5.88,5.83,8.89,6.92,0.3,0.59,0.59,0.46,1092903,7726,T,,,
195,-0.28,-0.09,0.43,48.44,-94.13,-5.88,6.02,8.51,7.23,0.3,0.59,0.59,0.46,1092941,7764,T,,,
196,-0.37,-0.21,0.92,48.44,-94.13,-5.88,6.02,8.51,7.23,0.3,0.59,0.59,0.46,1092982,7805,T,,,
197,-0.37,-0.21,0.92,48.44,-94.13,-5.88,5.95,7.82,7.19,0.3,0.59,0.59,0.46,1093022,7845,T,,,
198,-0.21,-0.15,0.85,48.44,-94.13,-5.88,5.95,7.82,7.19,0.3,0.59,0.59,0.46,1093062,7885,T,,,
199,-0.21,-0.15,0.85,48.44,-94.13,-5.88,5.8,6.71,6.16,0.3,0.59,0.59,0.46,1093102,7925,T,,,
200,-0.21,-0.15,0.85,48.44,-94.13,-5.88,5.34,5.94,5.81,0.3,0.59,0.59,0.46,1093141,7964,T,,,
