,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
805,0,-0.03,0.01,42.81,6.88,-38.56,-9.25,0.32,3.46,0.54,0.2,-0.76,0.31,1013465,33223,T,,
806,0,-0.03,0.01,42.88,6.31,-39.69,-9.25,0.32,3.46,0.54,0.2,-0.76,0.31,1013504,33262,T,,
807,0,-0.03,0.01,42.88,6.31,-39.69,-9.29,0.32,3.46,0.54,0.2,-0.76,0.31,1013544,33302,T,,
808,0.01,0.01,-0.02,42.88,6.31,-39.69,-9.29,0.32,3.46,0.54,0.2,-0.76,0.31,1013585,33343,T,,
809,0.01,0.01,-0.02,42.88,6.31,-39.69,-9.29,0.32,3.46,0.54,0.2,-0.76,0.31,1013625,33383,T,,
810,0.01,0.01,-0.02,42.88,6.31,-39.69,-9.29,0.29,3.46,0.54,0.2,-0.76,0.31,1013664,33422,T,,
811,0.01,0.01,-0.02,41.81,5.5,-37.75,-9.29,0.29,3.46,0.54,0.2,-0.76,0.31,1013703,33461,T,,
812,0,-0.03,0,41.81,5.5,-37.75,-9.29,0.29,3.46,0.54,0.2,-0.76,0.31,1013744,33502,T,,
813,-0.01,0,0,41.81,5.5,-37.75,-9.29,0.29,3.46,0.54,0.2,-0.76,0.31,1013784,33542,T,,
814,-0.01,0,0,41.81,5.5,-37.75,-9.32,0.32,3.46,0.54,0.2,-0.76,0.31,1013824,33582,T,,
815,-0.01,0,0,41.81,5.5,-37.75,-9.29,0.32,3.5,0.54,0.2,-0.76,0.31,1013863,33621,T,,
816,-0.01,0.04,-0.06,41.81,5.5,-37.75,-9.29,0.32,3.5,0.54,0.2,-0.76,0.31,1013904,33662,T,,
817,-0.02,0.07,-0.05,41.81,5.5,-37.75,-9.29,0.32,3.5,0.54,0.2,-0.76,0.31,1013944,33702,T,,
818,-0.02,0.07,-0.05,41.81,5.5,-37.75,-9.32,0.25,3.42,0.54,0.2,-0.76,0.31,1013984,33742,T,,
819,-0.02,0.07,-0.05,41.81,5.5,-37.75,-9.36,0.25,3.35,0.54,0.2,-0.76,0.31,1014024,33782,T,,
820,-0.02,0.07,-0.05,41.81,5.5,-37.75,-9.36,0.17,3.31,0.54,0.2,-0.76,0.31,1014063,33821,T,,
821,-0.04,0.04,-0.02,41.81,5.5,-37.75,-9.36,0.17,3.31,0.54,0.2,-0.76,0.31,1014104,33862,T,,
822,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.36,0.17,3.31,0.54,0.2,-0.76,0.31,1014144,33902,T,,
823,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.25,0.06,3.35,0.54,0.2,-0.76,0.31,1014183,33941,T,,
824,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.29,0.13,3.31,0.54,0.2,-0.76,0.31,1014224,33982,T,,
825,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.4,0.21,3.23,0.54,0.2,-0.76,0.31,1014263,34021,T,,
826,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.4,0.21,3.23,0.54,0.21,-0.75,0.31,1014303,34061,T,,
827,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.4,0.21,3.23,0.54,0.21,-0.75,0.31,1014343,34101,T,,
828,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.44,0.21,3.16,0.54,0.21,-0.75,0.31,1014384,34142,T,,
829,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.4,0.25,3.23,0.54,0.21,-0.75,0.31,1014424,34182,T,,
830,-0.03,0.06,-0.05,41.81,5.5,-37.75,-9.52,0.17,3.08,0.54,0.21,-0.75,0.31,1014464,34222,T,,
831,-0.03,0.06,-0.05,43.75,6.06,-37.69,-9.52,0.17,3.08,0.54,0.21,-0.75,0.31,1014503,34261,T,,
832,-0.03,0.06,-0.05,43.75,6.06,-37.69,-9.32,0.13,3.31,0.54,0.21,-0.75,0.31,1014544,34302,T,,
833,0.09,-0.09,0,43.75,6.06,-37.69,-9.32,0.13,3.31,0.54,0.21,-0.75,0.31,1014584,34342,T,,
834,0.09,-0.09,0,43.75,6.06,-37.69,-9.4,0.21,3.35,0.54,0.21,-0.75,0.31,1014624,34382,T,,
835,0.09,-0.09,0,43.75,6.06,-37.69,-9.36,0.17,3.35,0.54,0.21,-0.75,0.31,1014664,34422,T,,
836,0.09,-0.09,0,42.19,7.25,-36.94,-9.36,0.17,3.35,0.54,0.21,-0.75,0.31,1014704,34462,T,,
837,-0.01,0.04,0,42.19,7.25,-36.94,-9.36,0.17,3.35,0.54,0.21,-0.75,0.31,1014744,34502,T,,
838,-0.01,0.04,0,42.19,7.25,-36.94,-9.32,0.13,3.35,0.54,0.21,-0.75,0.31,1014784,34542,T,,
839,-0.01,0.04,0,42.19,7.25,-36.94,-9.32,0.13,3.31,0.54,0.21,-0.75,0.31,1014824,34582,T,,
840,-0.01,0.04,0,42.19,7.25,-36.94,-9.36,0.13,3.23,0.54,0.21,-0.75,0.31,1014864,34622,T,,
841,-0.01,0.04,0,41.88,6.75,-36.19,-9.36,0.13,3.23,0.54,0.21,-0.75,0.31,1014903,34661,T,,
842,-0.29,0.31,0.22,41.88,6.75,-36.19,-9.36,0.13,3.23,0.54,0.21,-0.75,0.31,1014943,34701,W,,
843,-0.29,0.31,0.22,41.88,6.75,-36.19,-9.86,1.09,3.35,0.54,0.21,-0.75,0.31,1014982,34740,W,,
844,-0.29,0.31,0.22,41.88,6.75,-36.19,-8.52,8.75,12.69,0.54,0.21,-0.75,0.31,1015023,34781,W,,
845,-0.29,0.31,0.22,41.88,6.75,-36.19,-9.29,7.41,7.52,0.54,0.21,-0.75,0.31,1015062,34820,W,,
846,-5.68,0.22,2.06,41.88,6.75,-36.19,-9.29,7.41,7.52,0.54,0.21,-0.75,0.31,1015102,34860,W,,
847,-5.02,-0.07,2.23,41.88,6.75,-36.19,-9.29,7.41,7.52,0.54,0.21,-0.75,0.31,1015142,34900,W,,
848,-5.02,-0.07,2.23,41.88,6.75,-36.19,-10.24,3.2,-0.18,0.54,0.21,-0.75,0.31,1015182,34940,W,,
849,-5.02,-0.07,2.23,41.88,6.75,-36.19,-11.24,-0.21,-0.06,0.54,0.21,-0.75,0.31,1015224,34982,W,,
850,-5.02,-0.07,2.23,41.88,6.75,-36.19,-11.28,0.13,-0.21,0.54,0.21,-0.75,0.31,1015265,35023,W,,
851,-5.02,-0.07,2.23,26.19,4.94,-60.13,-11.28,0.13,-0.21,0.54,0.21,-0.75,0.31,1015307,35065,W,,
852,-1.46,0.53,0.9,26.19,4.94,-60.13,-11.28,0.13,-0.21,0.54,0.21,-0.75,0.31,1015349,35107,W,,
853,0,-0.26,-0.07,26.19,4.94,-60.13,-11.28,0.13,-0.21,0.54,0.21,-0.75,0.31,1015391,35149,W,,
854,0,-0.26,-0.07,26.19,4.94,-60.13,-8.29,0.98,5.03,0.54,0.21,-0.75,0.31,1015432,35190,W,,
855,0,-0.26,-0.07,26.19,4.94,-60.13,-10.13,0.02,2.7,0.54,0.21,-0.75,0.31,1015473,35231,W,,
856,0,-0.26,-0.07,26.19,4.94,-60.13,-9.48,0.02,3.19,0.54,0.21,-0.75,0.31,1015514,35272,W,,
857,0,-0.26,-0.07,29.38,9,-62.38,-9.48,0.02,3.19,0.54,0.21,-0.75,0.31,1015553,35311,W,,
858,-0.04,0.23,-0.17,29.38,9,-62.38,-9.48,0.02,3.19,0.54,0.21,-0.75,0.31,1015592,35350,W,,
859,-0.04,0.23,-0.17,29.38,9,-62.38,-9.59,-0.32,2.73,0.54,0.21,-0.75,0.31,1015633,35391,W,,
860,-0.04,0.23,-0.17,29.38,9,-62.38,-8.98,-0.52,3,0.54,0.21,-0.75,0.31,1015673,35431,W,,
861,-0.04,0.23,-0.17,29.38,9,-62.38,-9.32,-0.36,3.08,0.54,0.21,-0.75,0.31,1015713,35471,W,,
862,-0.04,0.23,-0.17,29.75,10.56,-61.94,-9.32,-0.36,3.08,0.54,0.21,-0.75,0.31,1015753,35511,W,,
863,-0.04,0.23,-0.17,29.75,10.56,-61.94,-9.36,-0.25,3,0.54,0.21,-0.75,0.31,1015796,35554,W,,
864,0.04,0.06,0.17,29.75,10.56,-61.94,-9.36,-0.25,3,0.54,0.21,-0.75,0.31,1015838,35596,W,,
865,0.04,0.06,0.17,29.75,10.56,-61.94,-9.52,0.06,3.04,0.54,0.21,-0.75,0.31,1015879,35637,W,,
866,0.04,0.06,0.17,29.75,10.56,-61.94,-9.75,0.02,2.73,0.54,0.21,-0.75,0.31,1015920,35678,W,,
867,0.04,0.06,0.17,29.75,10.56,-61.94,-9.17,0.13,3.12,0.54,0.21,-0.75,0.31,1015958,35716,W,,
868,0.03,-0.09,0.07,29.75,10.56,-61.94,-9.17,0.13,3.12,0.54,0.21,-0.75,0.31,1015999,35757,W,,
869,0.01,-0.07,0.09,29.75,10.56,-61.94,-9.17,0.13,3.12,0.54,0.21,-0.75,0.31,1016040,35798,W,,
870,0.01,-0.07,0.09,29.75,10.56,-61.94,-9.32,0.21,3.19,0.54,0.21,-0.75,0.31,1016081,35839,W,,
871,0.01,-0.07,0.09,29.75,10.56,-61.94,-9.4,0.21,3.08,0.54,0.21,-0.75,0.31,1016122,35880,W,,
872,0.01,-0.07,0.09,29.75,10.56,-61.94,-9.44,0.25,3.08,0.54,0.21,-0.75,0.31,1016161,35919,W,,
873,-0.05,-0.12,0.34,29.75,10.56,-61.94,-9.44,0.25,3.08,0.54,0.21,-0.75,0.31,1016202,35960,W,,
874,-0.05,-0.12,0.34,29.75,10.56,-61.94,-9.44,0.48,3.23,0.54,0.21,-0.75,0.31,1016243,36001,W,,
875,-0.05,-0.18,0.66,29.75,10.56,-61.94,-9.44,0.48,3.23,0.54,0.21,-0.75,0.31,1016283,36041,W,,
876,-0.05,-0.18,0.66,29.75,10.56,-61.94,-9.52,0.9,3.65,0.54,0.21,-0.75,0.31,1016324,36082,W,,
877,-0.05,-0.18,0.66,29.75,10.56,-61.94,-9.78,1.32,3.38,0.54,0.21,-0.75,0.31,1016365,36123,W,,
878,-0.05,-0.18,0.66,19.38,4.44,-60.69,-9.78,1.32,3.38,0.54,0.21,-0.75,0.31,1016406,36164,W,,
879,1.02,-1.02,4.52,19.38,4.44,-60.69,-9.78,1.32,3.38,0.54,0.21,-0.75,0.31,1016446,36204,W,,
880,1.02,-1.02,4.52,19.38,4.44,-60.69,-19.21,2.55,5.72,0.54,0.21,-0.75,0.31,1016486,36244,W,,
881,1.02,-1.02,4.52,19.38,4.44,-60.69,-17.83,-2.97,4.38,0.54,0.21,-0.75,0.31,1016528,36286,W,,
882,1.02,-1.02,4.52,19.38,4.44,-60.69,-6.99,-0.86,1.28,0.54,0.21,-0.75,0.31,1016570,36328,W,,
883,1.02,-1.02,4.52,19.38,4.44,-60.69,-4.77,-2.13,-1.02,0.54,0.21,-0.75,0.31,1016609,36367,W,,
884,0.24,0.14,-1.96,19.38,4.44,-60.69,-4.77,-2.13,-1.02,0.54,0.21,-0.75,0.31,1016650,36408,W,,
885,0.24,0.14,-1.96,19.38,4.44,-60.69,-4.57,1.55,3.16,0.54,0.21,-0.75,0.31,1016692,36450,W,,
886,-0.85,0.32,-2.99,19.38,4.44,-60.69,-4.57,1.55,3.16,0.54,0.21,-0.75,0.31,1016731,36489,W,,
887,-0.85,0.32,-2.99,19.38,4.44,-60.69,-8.86,4.08,2.39,0.54,0.21,-0.75,0.31,1016771,36529,W,,
888,-0.85,0.32,-2.99,19.38,4.44,-60.69,-9.63,6.46,3.88,0.54,0.21,-0.75,0.31,1016810,36568,W,,
889,-0.45,1.35,-3.36,19.38,4.44,-60.69,-9.63,6.46,3.88,0.54,0.21,-0.75,0.31,1016851,36609,W,,
890,-0.42,1.66,-3.03,19.38,4.44,-60.69,-9.63,6.46,3.88,0.54,0.21,-0.75,0.31,1016892,36650,W,,
891,-0.42,1.66,-3.03,19.38,4.44,-60.69,-9.32,10.52,8.02,0.54,0.21,-0.75,0.31,1016932,36690,W,,
892,-0.42,1.66,-3.03,19.38,4.44,-60.69,-8.37,10.79,7.79,0.54,0.21,-0.75,0.31,1016972,36730,W,,
893,-0.42,1.66,-3.03,19.38,4.44,-60.69,-6.95,10.55,6.45,0.54,0.21,-0.75,0.31,1017013,36771,W,,
894,-0.42,1.66,-3.03,69.19,34.94,-83.31,-6.95,10.55,6.45,0.54,0.21,-0.75,0.31,1017052,36810,W,,
895,1.19,-1.49,1.21,69.19,34.94,-83.31,-6.95,10.55,6.45,0.54,0.21,-0.75,0.31,1017094,36852,W,,
896,1.19,-1.49,1.21,69.19,34.94,-83.31,-9.48,0.29,4.15,0.54,0.21,-0.75,0.31,1017137,36895,W,,
897,0.3,-0.27,0.13,69.19,34.94,-83.31,-9.48,0.29,4.15,0.54,0.21,-0.75,0.31,1017178,36936,W,,
898,0.3,-0.27,0.13,69.19,34.94,-83.31,-9.44,0.13,3.69,0.54,0.21,-0.75,0.31,1017219,36977,W,,
899,0.3,-0.27,0.13,69.19,34.94,-83.31,-9.52,0.02,3.23,0.54,0.21,-0.75,0.31,1017257,37015,W,,
900,0.04,0.04,0.16,69.19,34.94,-83.31,-9.52,0.02,3.23,0.54,0.21,-0.75,0.31,1017298,37056,W,,
901,0.04,0.11,0.16,69.19,34.94,-83.31,-9.52,0.02,3.23,0.54,0.21,-0.75,0.31,1017339,37097,W,,
902,0.04,0.11,0.16,69.19,34.94,-83.31,-9.44,0.17,3.23,0.54,0.21,-0.75,0.31,1017379,37137,W,,
903,0.04,0.11,0.16,69.19,34.94,-83.31,-9.25,0.17,3.42,0.54,0.21,-0.75,0.31,1017419,37177,W,,
904,0.04,0.11,0.16,69.19,34.94,-83.31,-9.4,0.25,3.27,0.54,0.21,-0.75,0.31,1017458,37216,W,,
905,0.01,-0.02,0.19,69.19,34.94,-83.31,-9.4,0.25,3.27,0.54,0.21,-0.75,0.31,1017498,37256,W,,
906,0,0.01,0.26,69.19,34.94,-83.31,-9.4,0.25,3.27,0.54,0.21,-0.75,0.31,1017539,37297,W,,
907,0,0.01,0.26,69.19,34.94,-83.31,-9.32,0.44,3.31,0.54,0.21,-0.75,0.31,1017579,37337,W,,
908,0,0.01,0.26,69.19,34.94,-83.31,-9.44,0.55,3.27,0.54,0.21,-0.75,0.31,1017619,37377,W,,
909,0,0.01,0.26,69.19,34.94,-83.31,-9.29,0.67,3.46,0.54,0.21,-0.75,0.31,1017658,37416,W,,
910,-0.02,-0.48,1.03,69.19,34.94,-83.31,-9.29,0.67,3.46,0.54,0.21,-0.75,0.31,1017699,37457,W,,
911,0.13,-0.42,2.1,69.19,34.94,-83.31,-9.29,0.67,3.46,0.54,0.21,-0.75,0.31,1017740,37498,W,,
912,0.13,-0.42,2.1,69.19,34.94,-83.31,-12.27,1.44,4.11,0.54,0.21,-0.75,0.31,1017781,37539,W,,
913,0.13,-0.42,2.1,69.19,34.94,-83.31,-21.7,1.29,6.26,0.54,0.21,-0.75,0.31,1017822,37580,W,,
914,0.13,-0.42,2.1,69.19,34.94,-83.31,-20.39,0.36,5.38,0.54,0.21,-0.75,0.31,1017862,37620,W,,
915,0.13,-0.42,2.1,18.81,-9.56,-88.31,-20.39,0.36,5.38,0.54,0.21,-0.75,0.31,1017902,37660,W,,
916,0.13,-0.42,2.1,18.81,-9.56,-88.31,-8.67,0.06,3.04,0.54,0.21,-0.75,0.31,1017944,37702,W,,
917,-0.42,-0.29,-2.62,18.81,-9.56,-88.31,-8.67,0.06,3.04,0.54,0.21,-0.75,0.31,1017984,37742,W,,
918,-0.42,-0.29,-2.62,18.81,-9.56,-88.31,-5.57,1.63,0.74,0.54,0.21,-0.75,0.31,1018025,37783,W,,
919,-0.42,-0.29,-2.62,18.81,-9.56,-88.31,-6.45,4.04,3,0.54,0.21,-0.75,0.31,1018067,37825,W,,
920,-0.42,-0.29,-2.62,18.81,-9.56,-88.31,-7.83,5.57,3.73,0.54,0.21,-0.75,0.31,1018108,37866,W,,
921,-1.53,1.21,-3.27,18.81,-9.56,-88.31,-7.83,5.57,3.73,0.54,0.21,-0.75,0.31,1018149,37907,W,,
922,-1.01,1.45,-3.21,18.81,-9.56,-88.31,-7.83,5.57,3.73,0.54,0.21,-0.75,0.31,1018190,37948,W,,
923,-1.01,1.45,-3.21,18.81,-9.56,-88.31,-9.05,7.26,4.8,0.54,0.21,-0.75,0.31,1018232,37990,W,,
924,-1.01,1.45,-3.21,18.81,-9.56,-88.31,-9.25,11.32,9.7,0.54,0.21,-0.75,0.31,1018272,38030,W,,
925,-1.01,1.45,-3.21,18.81,-9.56,-88.31,-7.71,11.63,8.02,0.54,0.21,-0.75,0.31,1018314,38072,W,,
926,-1.01,1.45,-3.21,18.81,-9.56,-88.31,-7.37,10.25,6.79,0.54,0.21,-0.75,0.31,1018355,38113,W,,
927,1.14,-1.03,2.33,18.81,-9.56,-88.31,-7.37,10.25,6.79,0.54,0.21,-0.75,0.31,1018397,38155,W,,
928,0.38,-0.28,0.64,18.81,-9.56,-88.31,-7.37,10.25,6.79,0.54,0.21,-0.75,0.31,1018438,38196,W,,
929,0.38,-0.28,0.64,18.81,-9.56,-88.31,-11.28,0.21,2.16,0.54,0.21,-0.75,0.31,1018480,38238,W,,
930,0.38,-0.28,0.64,18.81,-9.56,-88.31,-8.86,0.52,4.84,0.54,0.21,-0.75,0.31,1018521,38279,W,,
931,0.38,-0.28,0.64,18.81,-9.56,-88.31,-9.63,0.17,3.31,0.54,0.21,-0.75,0.31,1018561,38319,W,,
932,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.63,0.17,3.31,0.54,0.21,-0.75,0.31,1018600,38358,W,,
933,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.02,0.25,3.84,0.54,0.21,-0.75,0.31,1018641,38399,W,,
934,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.52,0.36,3.35,0.54,0.21,-0.75,0.31,1018682,38440,W,,
935,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.21,0.36,3.57,0.54,0.21,-0.75,0.31,1018722,38480,W,,
936,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.29,0.36,3.5,0.54,0.21,-0.75,0.31,1018762,38520,W,,
937,0.38,-0.28,0.64,51.44,61.81,-74.5,-9.17,0.48,3.61,0.54,0.21,-0.75,0.31,1018801,38559,W,,
938,-0.02,0.01,0.26,51.44,61.81,-74.5,-9.17,0.48,3.61,0.54,0.21,-0.75,0.31,1018841,38599,W,,
939,-0.08,-0.19,0.32,51.44,61.81,-74.5,-9.17,0.48,3.61,0.54,0.21,-0.75,0.31,1018881,38639,W,,
940,-0.08,-0.19,0.32,51.44,61.81,-74.5,-9.29,0.52,3.61,0.54,0.21,-0.75,0.31,1018921,38679,W,,
941,-0.08,-0.19,0.32,51.44,61.81,-74.5,-9.78,0.67,3.54,0.54,0.21,-0.75,0.31,1018962,38720,W,,
942,-0.08,-0.19,0.32,51.44,61.81,-74.5,-10.17,1.13,4.04,0.54,0.21,-0.75,0.31,1019002,38760,W,,
943,0.63,-0.85,2.89,51.44,61.81,-74.5,-10.17,1.13,4.04,0.54,0.21,-0.75,0.31,1019044,38802,W,,
944,0.63,-0.85,2.89,51.44,61.81,-74.5,-15.57,3.31,5.76,0.54,0.21,-0.75,0.31,1019086,38844,W,,
945,0.63,-0.85,2.89,51.44,61.81,-74.5,-22.43,2.28,6.14,0.54,0.21,-0.75,0.31,1019128,38886,W,,
946,0.63,-0.85,2.89,51.44,61.81,-74.5,-12.2,-2.24,1.89,0.54,0.21,-0.75,0.31,1019169,38927,W,,
947,0.63,-0.85,2.89,51.44,61.81,-74.5,-6.26,-2.36,0.89,0.54,0.21,-0.75,0.31,1019209,38967,W,,
948,0.09,0.11,-1.52,51.44,61.81,-74.5,-6.26,-2.36,0.89,0.54,0.21,-0.75,0.31,1019250,39008,W,,
949,0.09,0.11,-1.52,51.44,61.81,-74.5,-5.88,-1.21,1.7,0.54,0.21,-0.75,0.31,1019292,39050,W,,
950,-0.13,0.44,-3.23,51.44,61.81,-74.5,-5.88,-1.21,1.7,0.54,0.21,-0.75,0.31,1019333,39091,W,,
951,-0.13,0.44,-3.23,51.44,61.81,-74.5,-9.4,4.16,4.27,0.54,0.21,-0.75,0.31,1019375,39133,W,,
952,-0.13,0.44,-3.23,51.44,61.81,-74.5,-9.75,5.3,3.46,0.54,0.21,-0.75,0.31,1019417,39175,W,,
953,-0.13,0.44,-3.23,51.44,61.81,-74.5,-10.51,6.26,3.38,0.54,0.21,-0.75,0.31,1019457,39215,W,,
954,-0.64,1.94,-3.22,51.44,61.81,-74.5,-10.51,6.26,3.38,0.54,0.21,-0.75,0.31,1019499,39257,W,,
955,-0.64,1.94,-3.22,51.44,61.81,-74.5,-10.74,10.48,10.66,0.54,0.21,-0.75,0.31,1019540,39298,W,,
956,-0.64,1.94,-3.22,51.44,61.81,-74.5,-10.09,12.28,9.7,0.54,0.21,-0.75,0.31,1019584,39342,W,,
957,-0.64,1.94,-3.22,51.44,61.81,-74.5,-3.27,10.44,7.48,0.54,0.21,-0.75,0.31,1019627,39385,W,,
958,-0.64,1.94,-3.22,51.44,61.81,-74.5,-14.46,-1.74,6.41,0.54,0.21,-0.75,0.31,1019669,39427,W,,
959,-0.64,1.94,-3.22,51.44,61.81,-74.5,-14.38,2.09,5.22,0.54,0.21,-0.75,0.31,1019710,39468,W,,
960,1.08,-1.15,0.34,51.44,61.81,-74.5,-14.38,2.09,5.22,0.54,0.21,-0.75,0.31,1019752,39510,W,,
961,0.29,-0.07,0.29,51.44,61.81,-74.5,-14.38,2.09,5.22,0.54,0.21,-0.75,0.31,1019793,39551,W,,
962,0.29,-0.07,0.29,51.44,61.81,-74.5,-9.67,0.1,3.42,0.54,0.21,-0.75,0.31,1019836,39594,W,,
963,0.04,0,0.21,51.44,61.81,-74.5,-9.67,0.1,3.42,0.54,0.21,-0.75,0.31,1019877,39635,W,,
964,0.04,0,0.21,51.44,61.81,-74.5,-9.32,0.21,3.42,0.54,0.21,-0.75,0.31,1019918,39676,W,,
965,0.04,0,0.21,51.44,61.81,-74.5,-9.55,0.44,3.23,0.54,0.21,-0.75,0.31,1019957,39715,W,,
966,-0.02,-0.02,0.16,51.44,61.81,-74.5,-9.55,0.44,3.23,0.54,0.21,-0.75,0.31,1019998,39756,W,,
967,-0.03,-0.02,0.23,51.44,61.81,-74.5,-9.55,0.44,3.23,0.54,0.21,-0.75,0.31,1020039,39797,W,,
968,-0.03,-0.02,0.23,51.44,61.81,-74.5,-9.25,0.48,3.5,0.54,0.21,-0.75,0.31,1020079,39837,W,,
969,-0.03,-0.02,0.23,51.44,61.81,-74.5,-9.36,0.75,3.38,0.54,0.21,-0.75,0.31,1020121,39879,W,,
970,-0.03,-0.02,0.23,51.44,61.81,-74.5,-9.32,0.82,3.5,0.54,0.21,-0.75,0.31,1020161,39919,W,,
971,-0.03,-0.02,0.23,26.44,45.25,-37.25,-9.32,0.82,3.5,0.54,0.21,-0.75,0.31,1020200,39958,W,,
972,0.09,-0.71,1.11,26.44,45.25,-37.25,-9.32,0.82,3.5,0.54,0.21,-0.75,0.31,1020242,40000,W,,
973,0.09,-0.71,1.11,26.44,45.25,-37.25,-9.94,1.4,3.92,0.54,0.21,-0.75,0.31,1020284,40042,W,,
974,1.53,-1.02,4.41,26.44,45.25,-37.25,-9.94,1.4,3.92,0.54,0.21,-0.75,0.31,1020324,40082,W,,
975,1.53,-1.02,4.41,26.44,45.25,-37.25,-17.33,0.9,7.14,0.54,0.21,-0.75,0.31,1020365,40123,W,,
976,1.53,-1.02,4.41,26.44,45.25,-37.25,-20.36,2.13,7.87,0.54,0.21,-0.75,0.31,1020405,40163,W,,
977,1.28,-1.5,-0.37,26.44,45.25,-37.25,-20.36,2.13,7.87,0.54,0.21,-0.75,0.31,1020447,40205,W,,
978,-0.94,-2.11,-1.69,26.44,45.25,-37.25,-20.36,2.13,7.87,0.54,0.21,-0.75,0.31,1020488,40246,W,,
979,-0.94,-2.11,-1.69,26.44,45.25,-37.25,-9.25,-2.59,-1.94,0.54,0.21,-0.75,0.31,1020530,40288,W,,
980,-0.94,-2.11,-1.69,26.44,45.25,-37.25,-9.25,-0.02,-2.05,0.54,0.21,-0.75,0.31,1020575,40333,W,,
981,-0.94,-2.11,-1.69,26.44,45.25,-37.25,-12.7,4.27,0.09,0.54,0.21,-0.75,0.31,1020618,40376,W,,
982,-0.94,-2.11,-1.69,26.44,45.25,-37.25,-15.38,5.5,-1.21,0.54,0.21,-0.75,0.31,1020658,40416,W,,
983,2.25,-0.58,-5.46,26.44,45.25,-37.25,-15.38,5.5,-1.21,0.54,0.21,-0.75,0.31,1020702,40460,W,,
984,3.48,0.08,-5.19,26.44,45.25,-37.25,-15.38,5.5,-1.21,0.54,0.21,-0.75,0.31,1020745,40503,W,,
985,2.43,0.38,-3.43,26.44,45.25,-37.25,-15.38,5.5,-1.21,0.54,0.21,-0.75,0.31,1020786,40544,W,,
986,2.43,0.38,-3.43,26.44,45.25,-37.25,-9.78,16.8,-0.52,0.54,0.21,-0.75,0.31,1020828,40586,W,,
987,2.43,0.38,-3.43,26.44,45.25,-37.25,-10.17,13.5,6.98,0.54,0.21,-0.75,0.31,1020869,40627,W,,
988,2.43,0.38,-3.43,26.44,45.25,-37.25,-15.84,5.88,11.2,0.54,0.21,-0.75,0.31,1020910,40668,W,,
989,2.43,0.38,-3.43,-61.31,31.06,-30.19,-15.84,5.88,11.2,0.54,0.21,-0.75,0.31,1020952,40710,W,,
990,0.15,-0.22,-0.02,-61.31,31.06,-30.19,-15.84,5.88,11.2,0.54,0.21,-0.75,0.31,1020995,40753,W,,
991,0.08,-0.02,0.09,-61.31,31.06,-30.19,-15.84,5.88,11.2,0.54,0.21,-0.75,0.31,1021038,40796,W,,
992,0.08,-0.02,0.09,-61.31,31.06,-30.19,-9.59,0.06,3.04,0.54,0.21,-0.75,0.31,1021079,40837,W,,
993,0.08,-0.02,0.09,-61.31,31.06,-30.19,-9.59,0.21,3.16,0.54,0.21,-0.75,0.31,1021121,40879,W,,
994,0.08,-0.02,0.09,-61.31,31.06,-30.19,-9.21,0.21,3.57,0.54,0.21,-0.75,0.31,1021163,40921,W,,
995,0.08,-0.02,0.09,-61.31,31.06,-30.19,-9.4,0.29,3.42,0.54,0.21,-0.75,0.31,1021202,40960,W,,
996,0.08,-0.02,0.09,-61.31,31.06,-30.19,-9.21,0.21,3.57,0.54,0.21,-0.75,0.31,1021245,41003,W,,
997,-0.01,0.07,-0.02,-61.31,31.06,-30.19,-9.21,0.21,3.57,0.54,0.21,-0.75,0.31,1021286,41044,W,,
998,-0.01,0.07,-0.02,-61.31,31.06,-30.19,-9.13,0.21,3.69,0.54,0.21,-0.75,0.31,1021328,41086,W,,
999,-0.01,0.07,-0.02,-61.31,31.06,-30.19,-9.67,0.1,3,0.54,0.21,-0.75,0.31,1021369,41127,W,,
1000,-0.01,0.07,-0.02,-61.31,31.06,-30.19,-8.82,0.29,3.88,0.54,0.21,-0.75,0.31,1021410,41168,W,,
1001,-0.01,0.07,-0.02,-59.56,32.25,-32.25,-8.82,0.29,3.88,0.54,0.21,-0.75,0.31,1021451,41209,W,,
1002,0.01,0.02,0.02,-59.56,32.25,-32.25,-8.82,0.29,3.88,0.54,0.21,-0.75,0.31,1021493,41251,W,,
1003,0.01,0.02,0.02,-59.56,32.25,-32.25,-9.55,0.21,3.12,0.54,0.21,-0.75,0.31,1021535,41293,W,,
1004,0.02,-0.06,0.01,-59.56,32.25,-32.25,-9.55,0.21,3.12,0.54,0.21,-0.75,0.31,1021576,41334,W,,
