,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
108,-0.49,-0.2,-0.23,31.88,-71.69,32.94,4.79,6.42,-1.44,0.54,-0.22,-0.07,0.81,762726,4346,W,,,
109,-0.27,-0.05,-0.28,31.88,-71.69,32.94,4.79,6.42,-1.44,0.54,-0.22,-0.07,0.81,762768,4388,W,,,
110,-0.07,0.34,-0.16,31.88,-71.69,32.94,4.79,6.42,-1.44,0.54,-0.22,-0.07,0.81,762809,4429,W,,,
111,-0.07,0.34,-0.16,31.88,-71.69,32.94,5.98,7.57,-0.21,0.54,-0.22,-0.07,0.81,762852,4472,W,,,
112,-0.07,0.34,-0.16,31.88,-71.69,32.94,5.94,7.11,-0.13,0.54,-0.22,-0.07,0.81,762892,4512,W,,,
113,-0.07,0.34,-0.16,31.88,-71.69,32.94,5.98,7.45,0.09,0.54,-0.22,-0.07,0.81,762933,4553,W,,,
114,-0.07,0.34,-0.16,31.88,-71.69,32.94,5.9,7.72,0.17,0.54,-0.22,-0.07,0.81,762973,4593,W,,,
115,0.35,0.09,0,31.88,-71.69,32.94,5.9,7.72,0.17,0.54,-0.22,-0.07,0.81,763014,4634,W,,,
116,0.36,0.2,-0.02,31.88,-71.69,32.94,5.9,7.72,0.17,0.54,-0.22,-0.07,0.81,763054,4674,W,,,
117,0.36,0.2,-0.02,31.88,-71.69,32.94,5.9,7.18,0.48,0.54,-0.22,-0.07,0.81,763095,4715,W,,,
118,0.36,0.2,-0.02,31.88,-71.69,32.94,6.17,7.41,0.67,0.54,-0.22,-0.07,0.81,763136,4756,W,,,
119,0.36,0.2,-0.02,31.88,-71.69,32.94,6.21,7.91,0.79,0.54,-0.22,-0.07,0.81,763174,4794,W,,,
120,-0.21,0.45,0.13,31.88,-71.69,32.94,6.21,7.91,0.79,0.54,-0.22,-0.07,0.81,763214,4834,W,,,
121,-0.21,0.45,0.13,31.88,-71.69,32.94,5.9,7.95,1.4,0.54,-0.22,-0.07,0.81,763256,4876,W,,,
122,-0.74,0.89,0.13,31.88,-71.69,32.94,5.9,7.95,1.4,0.54,-0.22,-0.07,0.81,763295,4915,W,,,
123,-0.74,0.89,0.13,31.88,-71.69,32.94,7.28,8.95,0.48,0.54,-0.22,-0.07,0.81,763336,4956,W,,,
124,-0.74,0.89,0.13,31.88,-71.69,32.94,7.97,8.95,0.06,0.54,-0.22,-0.07,0.81,763375,4995,W,,,
125,0.06,-0.04,0.03,31.88,-71.69,32.94,7.97,8.95,0.06,0.54,-0.22,-0.07,0.81,763415,5035,W,,,
126,0.67,-0.19,0.15,31.88,-71.69,32.94,7.97,8.95,0.06,0.54,-0.22,-0.07,0.81,763456,5076,W,,,
127,0.67,-0.19,0.15,31.88,-71.69,32.94,6.32,6.42,0.75,0.54,-0.22,-0.07,0.81,763496,5116,W,,,
128,0.67,-0.19,0.15,31.88,-71.69,32.94,7.01,7.07,0.52,0.54,-0.22,-0.07,0.81,763537,5157,W,,,
129,0.67,-0.19,0.15,31.88,-71.69,32.94,7.36,6.65,0.17,0.54,-0.22,-0.07,0.81,763576,5196,W,,,
130,1,0.14,0.2,31.88,-71.69,32.94,7.36,6.65,0.17,0.54,-0.22,-0.07,0.81,763616,5236,W,,,
131,1,0.14,0.2,31.88,-71.69,32.94,7.16,6.04,0.44,0.54,-0.22,-0.07,0.81,763656,5276,W,,,
132,1,0.14,0.2,31.88,-71.69,32.94,7.59,6.04,0.52,0.54,-0.22,-0.07,0.81,763697,5317,W,,,
133,1,0.14,0.2,31.88,-71.69,32.94,7.51,6,0.79,0.54,-0.22,-0.07,0.81,763737,5357,W,,,
134,1,0.14,0.2,31.88,-71.69,32.94,7.16,6.3,1.17,0.54,-0.22,-0.07,0.81,763774,5394,W,,,
135,-0.19,-0.15,-0.07,31.88,-71.69,32.94,7.16,6.3,1.17,0.54,-0.22,-0.07,0.81,763815,5435,W,,,
136,-0.24,-0.07,-0.04,31.88,-71.69,32.94,7.16,6.3,1.17,0.54,-0.22,-0.07,0.81,763856,5476,W,,,
137,-0.24,-0.07,-0.04,31.88,-71.69,32.94,7.39,6.07,1.25,0.54,-0.22,-0.07,0.81,763898,5518,W,,,
138,-0.24,-0.07,-0.04,31.88,-71.69,32.94,7.39,6.23,1.55,0.54,-0.22,-0.07,0.81,763938,5558,W,,,
139,-0.24,-0.07,-0.04,31.88,-71.69,32.94,7.43,6.38,1.67,0.54,-0.22,-0.07,0.81,763978,5598,W,,,
140,-0.54,-0.19,-0.07,31.88,-71.69,32.94,7.43,6.38,1.67,0.54,-0.22,-0.07,0.81,764019,5639,W,,,
141,-0.23,-0.8,0.1,31.88,-71.69,32.94,7.43,6.38,1.67,0.54,-0.22,-0.07,0.81,764060,5680,W,,,
142,-0.23,-0.8,0.1,31.88,-71.69,32.94,7.82,8.6,-1.48,0.54,-0.22,-0.07,0.81,764101,5721,W,,,
143,-0.23,-0.8,0.1,31.88,-71.69,32.94,5.52,5.77,-1.51,0.54,-0.22,-0.07,0.81,764141,5761,W,,,
144,-0.23,-0.8,0.1,31.88,-71.69,32.94,6.21,7.64,-1.29,0.54,-0.22,-0.07,0.81,764183,5803,W,,,
145,-0.23,-0.8,0.1,31.88,-71.69,32.94,6.13,8.37,-0.94,0.54,-0.22,-0.07,0.81,764223,5843,W,,,
146,-0.28,-0.41,-0.12,31.88,-71.69,32.94,6.13,8.37,-0.94,0.54,-0.22,-0.07,0.81,764264,5884,W,,,
147,-0.08,-0.34,-0.11,31.88,-71.69,32.94,6.13,8.37,-0.94,0.54,-0.22,-0.07,0.81,764306,5926,W,,,
148,-0.08,-0.34,-0.11,31.88,-71.69,32.94,5.48,7.22,0.13,0.54,-0.22,-0.07,0.81,764348,5968,W,,,
149,-0.08,-0.34,-0.11,31.88,-71.69,32.94,5.63,7.49,0.17,0.54,-0.22,-0.07,0.81,764389,6009,W,,,
150,-0.08,-0.34,-0.11,31.88,-71.69,32.94,5.86,7.8,0.36,0.54,-0.22,-0.07,0.81,764429,6049,W,,,
151,-0.08,-0.34,-0.11,24.25,-86.31,13.56,5.86,7.8,0.36,0.54,-0.22,-0.07,0.81,764469,6089,W,,,
152,-0.08,-0.34,-0.11,24.25,-86.31,13.56,5.75,7.61,0.52,0.54,-0.22,-0.07,0.81,764511,6131,W,,,
153,0.3,0.26,0.07,24.25,-86.31,13.56,5.75,7.61,0.52,0.54,-0.22,-0.07,0.81,764552,6172,W,,,
154,0.3,0.26,0.07,24.25,-86.31,13.56,5.79,7.68,0.4,0.54,-0.22,-0.07,0.81,764591,6211,W,,,
155,0.3,0.26,0.07,24.25,-86.31,13.56,5.98,7.99,0.86,0.54,-0.22,-0.07,0.81,764628,6248,W,,,
156,0.3,0.26,0.07,23.19,-85.19,12.31,5.98,7.99,0.86,0.54,-0.22,-0.07,0.81,764667,6287,W,,,
157,-0.3,0.51,0.03,23.19,-85.19,12.31,5.98,7.99,0.86,0.54,-0.22,-0.07,0.81,764707,6327,W,,,
158,-0.3,0.51,0.03,23.19,-85.19,12.31,7.86,9.14,-1.44,0.54,-0.22,-0.07,0.81,764747,6367,W,,,
159,-0.3,0.51,0.03,23.19,-85.19,12.31,8.35,9.33,-0.86,0.54,-0.22,-0.07,0.81,764788,6408,W,,,
160,-0.3,0.51,0.03,23.19,-85.19,12.31,7.28,6.27,-0.86,0.54,-0.22,-0.07,0.81,764828,6448,W,,,
161,-0.3,0.51,0.03,22.56,-86.63,9.13,7.28,6.27,-0.86,0.54,-0.22,-0.07,0.81,764867,6487,W,,,
162,1.07,0.71,0.08,22.56,-86.63,9.13,7.28,6.27,-0.86,0.54,-0.22,-0.07,0.81,764907,6527,W,,,
163,1.07,0.71,0.08,22.56,-86.63,9.13,7.78,5.84,-0.94,0.54,-0.22,-0.07,0.81,764948,6568,W,,,
164,1.07,0.71,0.08,22.56,-86.63,9.13,6.71,5.77,-0.94,0.54,-0.22,-0.07,0.81,764987,6607,W,,,
165,1.07,0.71,0.08,22.56,-86.63,9.13,6.71,6.19,-0.48,0.54,-0.22,-0.07,0.81,765025,6645,W,,,
166,0.57,0.45,0,22.56,-86.63,9.13,6.71,6.19,-0.48,0.54,-0.22,-0.07,0.81,765066,6686,W,,,
167,0.54,0.46,-0.03,22.56,-86.63,9.13,6.71,6.19,-0.48,0.54,-0.22,-0.07,0.81,765106,6726,W,,,
168,0.52,0.17,-0.1,22.56,-86.63,9.13,6.71,6.19,-0.48,0.54,-0.22,-0.07,0.81,765147,6767,W,,,
169,0.52,0.17,-0.1,22.56,-86.63,9.13,7.47,6.61,-0.13,0.54,-0.22,-0.07,0.81,765187,6807,W,,,
170,0.52,0.17,-0.1,22.56,-86.63,9.13,7.16,6.53,0.06,0.54,-0.22,-0.07,0.81,765225,6845,W,,,
171,0.32,0.23,-0.22,22.56,-86.63,9.13,7.16,6.53,0.06,0.54,-0.22,-0.07,0.81,765265,6885,W,,,
172,0.14,0.39,-0.26,22.56,-86.63,9.13,7.16,6.53,0.06,0.54,-0.22,-0.07,0.81,765305,6925,W,,,
173,0.14,0.39,-0.26,22.56,-86.63,9.13,7.09,6.53,0.13,0.54,-0.22,-0.07,0.81,765345,6965,W,,,
174,0.14,0.39,-0.26,22.56,-86.63,9.13,7.01,6.57,-0.1,0.54,-0.22,-0.07,0.81,765386,7006,W,,,
175,0.14,0.39,-0.26,22.56,-86.63,9.13,8.7,8.87,-0.75,0.54,-0.22,-0.07,0.81,765424,7044,W,,,
176,0.64,0.21,-0.24,22.56,-86.63,9.13,8.7,8.87,-0.75,0.54,-0.22,-0.07,0.81,765465,7085,W,,,
177,0.64,0.21,-0.24,22.56,-86.63,9.13,6.4,7.07,-1.7,0.54,-0.22,-0.07,0.81,765506,7126,T,,,
178,0.05,-0.16,-0.23,22.56,-86.63,9.13,6.4,7.07,-1.7,0.54,-0.22,-0.07,0.81,765546,7166,T,,,
179,0.05,-0.16,-0.23,22.56,-86.63,9.13,5.36,8.98,-1.25,0.54,-0.22,-0.07,0.81,765586,7206,T,,,
180,0.05,-0.16,-0.23,22.56,-86.63,9.13,5.4,9.56,-0.86,0.54,-0.22,-0.07,0.81,765625,7245,T,,,
181,0.67,1.16,-0.18,22.56,-86.63,9.13,5.4,9.56,-0.86,0.54,-0.22,-0.07,0.81,765667,7287,T,,,
182,0.7,1.15,-0.32,22.56,-86.63,9.13,5.4,9.56,-0.86,0.54,-0.22,-0.07,0.81,765707,7327,T,,,
183,0.7,1.15,-0.32,22.56,-86.63,9.13,5.79,7.22,-0.67,0.54,-0.22,-0.07,0.81,765748,7368,T,,,
184,0.7,1.15,-0.32,22.56,-86.63,9.13,6.05,7.61,-0.36,0.54,-0.22,-0.07,0.81,765788,7408,T,,,
185,0.7,1.15,-0.32,22.56,-86.63,9.13,5.48,8.18,-0.4,0.54,-0.22,-0.07,0.81,765828,7448,T,,,
186,0.7,1.15,-0.32,30.44,-83.63,13.13,5.48,8.18,-0.4,0.54,-0.22,-0.07,0.81,765867,7487,T,,,
187,1.22,1.1,-0.11,30.44,-83.63,13.13,5.48,8.18,-0.4,0.54,-0.22,-0.07,0.81,765907,7527,T,,,
188,1.22,1.1,-0.11,30.44,-83.63,13.13,5.29,7.95,-0.9,0.54,-0.22,-0.07,0.81,765948,7568,T,,,
189,1.22,1.1,-0.11,30.44,-83.63,13.13,5.71,8.45,-1.89,0.54,-0.22,-0.07,0.81,765988,7608,T,,,
190,1.22,1.1,-0.11,30.44,-83.63,13.13,6.52,8.26,-1.63,0.54,-0.22,-0.07,0.81,766028,7648,T,,,
191,1.22,1.1,-0.11,30.81,-84.06,19.19,6.52,8.26,-1.63,0.54,-0.22,-0.07,0.81,766068,7688,T,,,
192,1.48,1.18,0.11,30.81,-84.06,19.19,6.52,8.26,-1.63,0.54,-0.22,-0.07,0.81,766108,7728,T,,,
193,1.29,0.3,0.02,30.81,-84.06,19.19,6.52,8.26,-1.63,0.54,-0.22,-0.07,0.81,766148,7768,T,,,
194,1.29,0.3,0.02,30.81,-84.06,19.19,8.35,5.84,-2.82,0.54,-0.22,-0.07,0.81,766188,7808,T,,,
195,1.29,0.3,0.02,30.81,-84.06,19.19,7.86,6.04,-2.32,0.54,-0.22,-0.07,0.81,766228,7848,T,,,
196,1.29,0.3,0.02,28.88,-81.75,28.06,7.86,6.04,-2.32,0.54,-0.22,-0.07,0.81,766268,7888,T,,,
197,1.07,0.12,-0.14,28.88,-81.75,28.06,7.86,6.04,-2.32,0.54,-0.22,-0.07,0.81,766308,7928,T,,,
