,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
47,-0.26,-0.63,0.15,54.69,-46.69,18.63,4.56,9.44,1,0.55,0.42,0.32,0.65,289611,1880,W,,,
48,-0.26,-0.63,0.15,54.69,-46.69,18.63,3.37,9.63,1.73,0.55,0.42,0.32,0.65,289650,1919,W,,,
49,-0.26,-0.63,0.15,54.69,-46.69,18.63,3.49,9.55,1.88,0.55,0.42,0.32,0.65,289690,1959,W,,,
50,-0.26,-0.63,0.15,54.69,-46.69,18.63,3.75,9.13,1.84,0.55,0.42,0.32,0.65,289728,1997,W,,,
51,0.05,0.8,0.19,54.69,-46.69,18.63,3.75,9.13,1.84,0.55,0.42,0.32,0.65,289768,2037,W,,,
52,-0.04,0.14,0.29,54.69,-46.69,18.63,3.75,9.13,1.84,0.55,0.42,0.32,0.65,289808,2077,W,,,
53,-0.04,0.14,0.29,54.69,-46.69,18.63,6.09,8.86,-0.53,0.55,0.42,0.32,0.65,289847,2116,W,,,
54,-0.04,0.14,0.29,54.69,-46.69,18.63,5.59,8.21,-0.49,0.55,0.42,0.32,0.65,289889,2158,W,,,
55,-0.04,0.14,0.29,54.69,-46.69,18.63,5.1,7.87,-0.14,0.55,0.42,0.32,0.65,289927,2196,W,,,
56,-0.04,0.05,0.02,54.69,-46.69,18.63,5.1,7.87,-0.14,0.55,0.42,0.32,0.65,289966,2235,W,,,
57,-0.04,0.05,0.02,54.69,-46.69,18.63,6.7,8.41,0.85,0.55,0.42,0.32,0.65,290007,2276,W,,,
58,0.11,-0.03,0.13,54.69,-46.69,18.63,6.7,8.41,0.85,0.55,0.42,0.32,0.65,290044,2313,W,,,
59,0.11,-0.03,0.13,54.69,-46.69,18.63,6.17,7.56,-0.14,0.55,0.42,0.32,0.65,290083,2352,W,,,
60,0.11,-0.03,0.13,54.69,-46.69,18.63,5.79,7.45,0.2,0.55,0.42,0.32,0.65,290121,2390,W,,,
61,0.11,-0.03,0.13,54.69,-46.69,18.63,5.52,7.75,0.39,0.55,0.42,0.32,0.65,290161,2430,W,,,
62,0.11,-0.03,0.13,54.69,-46.69,18.63,5.59,7.95,0.39,0.55,0.42,0.32,0.65,290201,2470,W,,,
63,0.11,-0.03,0.13,54.69,-46.69,18.63,6.17,8.29,0.35,0.55,0.42,0.32,0.65,290240,2509,W,,,
64,0.11,-0.03,0.13,54.69,-46.69,18.63,6.13,8.02,0.35,0.55,0.42,0.32,0.65,290278,2547,W,,,
65,-0.01,-0.06,-0.02,54.69,-46.69,18.63,6.13,8.02,0.35,0.55,0.42,0.32,0.65,290319,2588,W,,,
66,-0.1,-0.18,-0.04,54.69,-46.69,18.63,6.13,8.02,0.35,0.55,0.42,0.32,0.65,290359,2628,W,,,
67,-0.1,-0.18,-0.04,54.69,-46.69,18.63,6.13,7.98,0.77,0.55,0.42,0.32,0.65,290399,2668,W,,,
68,-0.1,-0.18,-0.04,54.69,-46.69,18.63,6.32,8.21,0.89,0.55,0.42,0.32,0.65,290440,2709,W,,,
69,-0.1,-0.18,-0.04,54.69,-46.69,18.63,6.48,8.25,0.96,0.55,0.42,0.32,0.65,290479,2748,W,,,
70,-0.14,0.03,-0.04,54.69,-46.69,18.63,6.48,8.25,0.96,0.55,0.42,0.32,0.65,290519,2788,W,,,
71,-0.07,-0.03,0,54.69,-46.69,18.63,6.48,8.25,0.96,0.55,0.42,0.32,0.65,290558,2827,W,,,
72,-0.07,-0.03,0,54.69,-46.69,18.63,6.29,8.21,1.81,0.55,0.42,0.32,0.65,290598,2867,W,,,
73,-0.07,-0.03,0,54.69,-46.69,18.63,6.21,8.06,1.81,0.55,0.42,0.32,0.65,290639,2908,W,,,
74,-0.07,-0.03,0,54.69,-46.69,18.63,6.32,8.48,1.12,0.55,0.42,0.32,0.65,290677,2946,W,,,
75,-0.21,-0.05,-0.17,54.69,-46.69,18.63,6.32,8.48,1.12,0.55,0.42,0.32,0.65,290717,2986,W,,,
76,-0.21,-0.05,-0.17,54.69,-46.69,18.63,6.4,9.25,-0.68,0.55,0.42,0.32,0.65,290759,3028,W,,,
77,0.1,-0.38,0.11,54.69,-46.69,18.63,6.4,9.25,-0.68,0.55,0.42,0.32,0.65,290800,3069,W,,,
78,0.1,-0.38,0.11,54.69,-46.69,18.63,4.18,8.25,-0.57,0.55,0.42,0.32,0.65,290840,3109,W,,,
79,0.1,-0.38,0.11,54.69,-46.69,18.63,4.33,9.44,-0.68,0.55,0.42,0.32,0.65,290878,3147,W,,,
80,-0.18,-0.22,-0.33,54.69,-46.69,18.63,4.33,9.44,-0.68,0.55,0.42,0.32,0.65,290919,3188,W,,,
81,0.02,0.26,-0.14,54.69,-46.69,18.63,4.33,9.44,-0.68,0.55,0.42,0.32,0.65,290960,3229,W,,,
82,0.02,0.26,-0.14,54.69,-46.69,18.63,4.87,8.25,0.27,0.55,0.42,0.32,0.65,291000,3269,W,,,
83,0.02,0.26,-0.14,54.69,-46.69,18.63,5.13,7.95,0.27,0.55,0.42,0.32,0.65,291040,3309,W,,,
84,0.02,0.26,-0.14,54.69,-46.69,18.63,5.02,8.21,0.81,0.55,0.42,0.32,0.65,291077,3346,W,,,
85,0.15,-0.01,-0.01,54.69,-46.69,18.63,5.02,8.21,0.81,0.55,0.42,0.32,0.65,291117,3386,W,,,
86,0.05,0,0.07,54.69,-46.69,18.63,5.02,8.21,0.81,0.55,0.42,0.32,0.65,291156,3425,W,,,
87,0.05,0,0.07,54.69,-46.69,18.63,4.33,8.71,0.81,0.55,0.42,0.32,0.65,291196,3465,W,,,
88,0.05,0,0.07,54.69,-46.69,18.63,4.21,9.09,0.85,0.55,0.42,0.32,0.65,291236,3505,W,,,
89,0.05,0,0.07,54.69,-46.69,18.63,4.41,9.36,0.73,0.55,0.42,0.32,0.65,291274,3543,W,,,
90,-0.01,0.32,0.05,54.69,-46.69,18.63,4.41,9.36,0.73,0.55,0.42,0.32,0.65,291312,3581,W,,,
91,-0.01,0.32,0.05,54.69,-46.69,18.63,4.52,9.17,0.5,0.55,0.42,0.32,0.65,291352,3621,W,,,
92,-0.07,0.28,0.07,54.69,-46.69,18.63,4.52,9.17,0.5,0.55,0.42,0.32,0.65,291391,3660,W,,,
93,-0.07,0.28,0.07,54.69,-46.69,18.63,4.64,8.52,1.16,0.55,0.42,0.32,0.65,291429,3698,W,,,
94,-0.05,0.52,0.03,54.69,-46.69,18.63,4.64,8.52,1.16,0.55,0.42,0.32,0.65,291469,3738,W,,,
95,-0.05,0.52,0.03,54.69,-46.69,18.63,6.36,9.98,0.05,0.55,0.42,0.32,0.65,291509,3778,W,,,
96,-0.04,-0.13,0.09,54.69,-46.69,18.63,6.36,9.98,0.05,0.55,0.42,0.32,0.65,291549,3818,W,,,
97,-0.04,-0.13,0.09,54.69,-46.69,18.63,5.1,7.56,-0.84,0.55,0.42,0.32,0.65,291589,3858,W,,,
98,-0.04,-0.13,0.09,54.69,-46.69,18.63,5.13,7.37,0.12,0.55,0.42,0.32,0.65,291627,3896,W,,,
99,0.19,0.42,0.09,54.69,-46.69,18.63,5.13,7.37,0.12,0.55,0.42,0.32,0.65,291667,3936,W,,,
100,0.26,-0.11,0.2,54.69,-46.69,18.63,5.13,7.37,0.12,0.55,0.42,0.32,0.65,291707,3976,W,,,
101,0.26,-0.11,0.2,54.69,-46.69,18.63,5.94,7.45,-0.64,0.55,0.42,0.32,0.65,291746,4015,W,,,
102,0.26,-0.11,0.2,54.69,-46.69,18.63,5.32,7.1,-0.14,0.55,0.42,0.32,0.65,291786,4055,W,,,
103,0.26,-0.11,0.2,54.69,-46.69,18.63,5.36,7.29,0.35,0.55,0.42,0.32,0.65,291825,4094,W,,,
104,0.13,0.17,-0.04,54.69,-46.69,18.63,5.36,7.29,0.35,0.55,0.42,0.32,0.65,291864,4133,W,,,
105,0.05,0.24,-0.02,54.69,-46.69,18.63,5.36,7.29,0.35,0.55,0.42,0.32,0.65,291902,4171,W,,,
106,0.05,0.24,-0.02,54.69,-46.69,18.63,7.01,8.21,0.35,0.55,0.42,0.32,0.65,291942,4211,W,,,
107,0.05,0.24,-0.02,54.69,-46.69,18.63,6.74,7.83,0.46,0.55,0.42,0.32,0.65,291980,4249,W,,,
108,-0.11,-0.22,-0.02,54.69,-46.69,18.63,6.74,7.83,0.46,0.55,0.42,0.32,0.65,292019,4288,W,,,
109,-0.2,-0.25,-0.12,54.69,-46.69,18.63,6.74,7.83,0.46,0.55,0.42,0.32,0.65,292060,4329,W,,,
110,-0.2,-0.25,-0.12,54.69,-46.69,18.63,6.13,7.83,1.39,0.55,0.42,0.32,0.65,292100,4369,W,,,
111,-0.2,-0.25,-0.12,54.69,-46.69,18.63,6.21,7.83,1.58,0.55,0.42,0.32,0.65,292141,4410,W,,,
112,-0.2,-0.25,-0.12,54.69,-46.69,18.63,6.48,8.18,1.35,0.55,0.42,0.32,0.65,292179,4448,W,,,
113,-0.28,-0.13,-0.21,54.69,-46.69,18.63,6.48,8.18,1.35,0.55,0.42,0.32,0.65,292219,4488,W,,,
114,-0.28,-0.13,-0.21,54.69,-46.69,18.63,7.43,10.24,-0.11,0.55,0.42,0.32,0.65,292260,4529,W,,,
115,0.04,-0.55,0.03,54.69,-46.69,18.63,7.43,10.24,-0.11,0.55,0.42,0.32,0.65,292301,4570,W,,,
116,0.04,-0.55,0.03,54.69,-46.69,18.63,3.98,7.98,-1.14,0.55,0.42,0.32,0.65,292341,4610,W,,,
117,0.04,-0.55,0.03,54.69,-46.69,18.63,3.83,8.86,-0.88,0.55,0.42,0.32,0.65,292379,4648,W,,,
118,-0.3,-0.4,-0.27,54.69,-46.69,18.63,3.83,8.86,-0.88,0.55,0.42,0.32,0.65,292420,4689,W,,,
119,-0.15,-0.08,-0.11,54.69,-46.69,18.63,3.83,8.86,-0.88,0.55,0.42,0.32,0.65,292461,4730,W,,,
120,-0.15,-0.08,-0.11,54.69,-46.69,18.63,4.71,8.41,0.35,0.55,0.42,0.32,0.65,292501,4770,W,,,
121,-0.15,-0.08,-0.11,54.69,-46.69,18.63,4.83,8.06,0.31,0.55,0.42,0.32,0.65,292542,4811,W,,,
122,-0.15,-0.08,-0.11,54.69,-46.69,18.63,4.75,8.45,0.35,0.55,0.42,0.32,0.65,292581,4850,W,,,
123,-0.15,-0.08,-0.11,43.13,-85.56,29.31,4.75,8.45,0.35,0.55,0.42,0.32,0.65,292620,4889,W,,,
124,-0.07,-0.14,0.06,43.13,-85.56,29.31,4.75,8.45,0.35,0.55,0.42,0.32,0.65,292660,4929,W,,,
125,-0.07,-0.14,0.06,43.13,-85.56,29.31,4.02,9.36,1.08,0.55,0.42,0.32,0.65,292701,4970,W,,,
126,-0.07,-0.14,0.06,43.13,-85.56,29.31,3.83,8.98,1.43,0.55,0.42,0.32,0.65,292740,5009,W,,,
127,-0.07,-0.14,0.06,43.13,-85.56,29.31,3.95,8.75,1.77,0.55,0.42,0.32,0.65,292777,5046,W,,,
128,0.11,0.54,0.11,43.13,-85.56,29.31,3.95,8.75,1.77,0.55,0.42,0.32,0.65,292817,5086,W,,,
129,0.11,0.54,0.11,43.13,-85.56,29.31,4.37,9.05,1.84,0.55,0.42,0.32,0.65,292858,5127,W,,,
130,0.01,0.31,0.08,43.13,-85.56,29.31,4.37,9.05,1.84,0.55,0.42,0.32,0.65,292897,5166,W,,,
131,0.01,0.31,0.08,43.13,-85.56,29.31,6.17,9.9,0.58,0.55,0.42,0.32,0.65,292936,5205,W,,,
132,0.01,0.31,0.08,43.13,-85.56,29.31,6.44,10.63,-0.61,0.55,0.42,0.32,0.65,292973,5242,W,,,
133,0,0.09,0.13,43.13,-85.56,29.31,6.44,10.63,-0.61,0.55,0.42,0.32,0.65,293012,5281,W,,,
134,0.62,0.56,0.3,43.13,-85.56,29.31,6.44,10.63,-0.61,0.55,0.42,0.32,0.65,293052,5321,W,,,
135,0.62,0.56,0.3,43.13,-85.56,29.31,6.4,7.18,0.81,0.55,0.42,0.32,0.65,293091,5360,W,,,
136,0.62,0.56,0.3,43.13,-85.56,29.31,6.78,6.87,-0.03,0.55,0.42,0.32,0.65,293129,5398,W,,,
137,0.31,0,0.16,43.13,-85.56,29.31,6.78,6.87,-0.03,0.55,0.42,0.32,0.65,293169,5438,W,,,
138,0.3,-0.29,0.07,43.13,-85.56,29.31,6.78,6.87,-0.03,0.55,0.42,0.32,0.65,293209,5478,W,,,
139,0.3,-0.29,0.07,43.13,-85.56,29.31,5.9,7.95,0.2,0.55,0.42,0.32,0.65,293249,5518,W,,,
140,0.3,-0.29,0.07,43.13,-85.56,29.31,6.13,7.87,0.27,0.55,0.42,0.32,0.65,293288,5557,W,,,
141,0.3,-0.29,0.07,43.13,-85.56,29.31,6.4,7.52,0.46,0.55,0.42,0.32,0.65,293326,5595,W,,,
142,0.13,0.2,-0.05,43.13,-85.56,29.31,6.4,7.52,0.46,0.55,0.42,0.32,0.65,293366,5635,W,,,
143,0.04,0.22,-0.05,43.13,-85.56,29.31,6.4,7.52,0.46,0.55,0.42,0.32,0.65,293405,5674,W,,,
144,0.04,0.22,-0.05,43.13,-85.56,29.31,6.74,7.48,0.81,0.55,0.42,0.32,0.65,293444,5713,W,,,
145,0.04,0.22,-0.05,43.13,-85.56,29.31,6.51,7.75,0.77,0.55,0.42,0.32,0.65,293483,5752,W,,,
146,0.04,0.22,-0.05,43.13,-85.56,29.31,6.36,7.87,1.08,0.55,0.42,0.32,0.65,293521,5790,W,,,
147,-0.27,-0.16,-0.14,43.13,-85.56,29.31,6.36,7.87,1.08,0.55,0.42,0.32,0.65,293560,5829,W,,,
148,-0.27,-0.16,-0.14,43.13,-85.56,29.31,6.17,7.75,1.92,0.55,0.42,0.32,0.65,293600,5869,W,,,
149,-0.27,-0.16,-0.14,43.13,-85.56,29.31,6.17,7.6,2.07,0.55,0.42,0.32,0.65,293640,5909,W,,,
150,-0.27,-0.16,-0.14,43.13,-85.56,29.31,6.82,9.09,-0.07,0.55,0.42,0.32,0.65,293679,5948,W,,,
151,-0.59,-0.78,-0.52,43.13,-85.56,29.31,6.82,9.09,-0.07,0.55,0.42,0.32,0.65,293720,5989,W,,,
152,-0.59,-0.78,-0.52,43.13,-85.56,29.31,6.09,9.82,-3.17,0.55,0.42,0.32,0.65,293760,6029,W,,,
153,0,-0.49,0.03,43.13,-85.56,29.31,6.09,9.82,-3.17,0.55,0.42,0.32,0.65,293800,6069,W,,,
154,0,-0.49,0.03,43.13,-85.56,29.31,3.75,9.21,-1.03,0.55,0.42,0.32,0.65,293840,6109,W,,,
155,0,-0.49,0.03,43.13,-85.56,29.31,3.87,8.71,-1.33,0.55,0.42,0.32,0.65,293878,6147,W,,,
156,-0.04,-0.25,-0.14,43.13,-85.56,29.31,3.87,8.71,-1.33,0.55,0.42,0.32,0.65,293918,6187,W,,,
157,0.13,0.06,-0.09,43.13,-85.56,29.31,3.87,8.71,-1.33,0.55,0.42,0.32,0.65,293959,6228,W,,,
158,0.13,0.06,-0.09,43.13,-85.56,29.31,5.06,8.71,0.39,0.55,0.42,0.32,0.65,293999,6268,W,,,
159,0.13,0.06,-0.09,43.13,-85.56,29.31,4.91,8.71,0.31,0.55,0.42,0.32,0.65,294038,6307,W,,,
160,0.13,0.06,-0.09,43.13,-85.56,29.31,4.71,8.64,0.12,0.55,0.42,0.32,0.65,294076,6345,W,,,
161,0.11,0,0.14,43.13,-85.56,29.31,4.71,8.64,0.12,0.55,0.42,0.32,0.65,294116,6385,W,,,
162,0.01,0.13,0.14,43.13,-85.56,29.31,4.71,8.64,0.12,0.55,0.42,0.32,0.65,294155,6424,W,,,
163,0.01,0.13,0.14,43.13,-85.56,29.31,3.98,8.48,1.2,0.55,0.42,0.32,0.65,294195,6464,W,,,
164,0.01,0.13,0.14,43.13,-85.56,29.31,4.33,8.9,1.12,0.55,0.42,0.32,0.65,294235,6504,W,,,
165,0.01,0.13,0.14,43.13,-85.56,29.31,4.64,9.21,0.89,0.55,0.42,0.32,0.65,294272,6541,W,,,
166,-0.1,0.12,0.18,43.13,-85.56,29.31,4.64,9.21,0.89,0.55,0.42,0.32,0.65,294310,6579,W,,,
167,-0.1,0.12,0.18,43.13,-85.56,29.31,5.79,9.94,0.73,0.55,0.42,0.32,0.65,294349,6618,W,,,
168,-0.1,0.12,0.18,43.13,-85.56,29.31,6.13,10.97,-0.38,0.55,0.42,0.32,0.65,294389,6658,W,,,
169,-0.1,0.12,0.18,43.13,-85.56,29.31,5.98,8.75,-1.6,0.55,0.42,0.32,0.65,294428,6697,W,,,
170,0.79,0.42,0.3,43.13,-85.56,29.31,5.98,8.75,-1.6,0.55,0.42,0.32,0.65,294467,6736,W,,,
171,0.79,0.42,0.3,43.13,-85.56,29.31,6.36,6.68,1.2,0.55,0.42,0.32,0.65,294508,6777,W,,,
172,0.31,0.32,0.14,43.13,-85.56,29.31,6.36,6.68,1.2,0.55,0.42,0.32,0.65,294547,6816,W,,,
173,0.31,0.32,0.14,43.13,-85.56,29.31,6.59,7.26,-0.61,0.55,0.42,0.32,0.65,294586,6855,W,,,
174,0.31,0.32,0.14,43.13,-85.56,29.31,6.13,7.75,0.01,0.55,0.42,0.32,0.65,294624,6893,W,,,
175,0.24,-0.01,0,43.13,-85.56,29.31,6.13,7.75,0.01,0.55,0.42,0.32,0.65,294664,6933,W,,,
176,0.34,0.23,-0.06,43.13,-85.56,29.31,6.13,7.75,0.01,0.55,0.42,0.32,0.65,294704,6973,W,,,
177,0.34,0.23,-0.06,43.13,-85.56,29.31,6.32,7.71,0.39,0.55,0.42,0.32,0.65,294742,7011,W,,,
178,0.34,0.23,-0.06,43.13,-85.56,29.31,6.44,7.6,0.62,0.55,0.42,0.32,0.65,294779,7048,W,,,
179,0.34,0.23,-0.06,30.38,-89.31,8.69,6.44,7.6,0.62,0.55,0.42,0.32,0.65,294817,7086,W,,,
180,0.34,0.23,-0.06,30.38,-89.31,8.69,6.63,7.48,0.93,0.55,0.42,0.32,0.65,294857,7126,W,,,
181,-0.05,0.16,-0.2,30.38,-89.31,8.69,6.63,7.48,0.93,0.55,0.42,0.32,0.65,294896,7165,W,,,
182,-0.05,0.16,-0.2,30.38,-89.31,8.69,6.05,7.37,0.93,0.55,0.42,0.32,0.65,294936,7205,W,,,
183,-0.05,0.16,-0.2,30.38,-89.31,8.69,5.75,7.26,1.54,0.55,0.42,0.32,0.65,294974,7243,W,,,
184,-0.29,0.15,-0.29,30.38,-89.31,8.69,5.75,7.26,1.54,0.55,0.42,0.32,0.65,295013,7282,W,,,
185,-0.28,-0.11,-0.88,30.38,-89.31,8.69,5.75,7.26,1.54,0.55,0.42,0.32,0.65,295051,7320,W,,,
186,-0.28,-0.11,-0.88,30.38,-89.31,8.69,6.74,11.63,-3.13,0.55,0.42,0.32,0.65,295090,7359,W,,,
187,-0.28,-0.11,-0.88,30.38,-89.31,8.69,5.02,10.17,-0.95,0.55,0.42,0.32,0.65,295130,7399,W,,,
188,0.18,0.18,0.15,30.38,-89.31,8.69,5.02,10.17,-0.95,0.55,0.42,0.32,0.65,295171,7440,W,,,
189,0.11,0.5,-0.26,30.38,-89.31,8.69,5.02,10.17,-0.95,0.55,0.42,0.32,0.65,295209,7478,W,,,
190,0.11,0.5,-0.26,30.38,-89.31,8.69,3.91,8.83,0.24,0.55,0.42,0.32,0.65,295248,7517,W,,,
191,0.11,0.5,-0.26,30.38,-89.31,8.69,4.06,8.79,0.43,0.55,0.42,0.32,0.65,295287,7556,W,,,
192,0.11,0.5,-0.26,30.38,-89.31,8.69,4.45,8.9,0.58,0.55,0.42,0.32,0.65,295325,7594,W,,,
193,0.89,1.52,0,30.38,-89.31,8.69,4.45,8.9,0.58,0.55,0.42,0.32,0.65,295364,7633,W,,,
194,1.03,1.52,0.01,30.38,-89.31,8.69,4.45,8.9,0.58,0.55,0.42,0.32,0.65,295404,7673,W,,,
195,1.03,1.52,0.01,30.38,-89.31,8.69,4.56,9.25,0.05,0.55,0.42,0.32,0.65,295441,7710,T,,,
196,1.03,1.52,0.01,30.38,-89.31,8.69,4.25,9.09,0.05,0.55,0.42,0.32,0.65,295480,7749,T,,,
197,1.03,1.52,0.01,38.5,-90.19,8.31,4.25,9.09,0.05,0.55,0.42,0.32,0.65,295517,7786,T,,,
198,0.89,1.57,0.01,38.5,-90.19,8.31,4.25,9.09,0.05,0.55,0.42,0.32,0.65,295556,7825,T,,,
199,0.89,1.57,0.01,38.5,-90.19,8.31,4.25,8.71,0.73,0.55,0.42,0.32,0.65,295593,7862,T,,,
200,0.89,1.57,0.01,38.5,-90.19,8.31,4.25,8.67,0.43,0.55,0.42,0.32,0.65,295632,7901,T,,,
201,0.89,1.57,0.01,38.5,-90.19,8.31,4.37,8.71,0.31,0.55,0.42,0.32,0.65,295669,7938,T,,,
202,1.14,1.57,0.11,38.5,-90.19,8.31,4.37,8.71,0.31,0.55,0.42,0.32,0.65,295708,7977,T,,,
203,1.14,1.57,0.11,38.5,-90.19,8.31,7.36,10.13,-1.87,0.55,0.42,0.32,0.65,295747,8016,T,,,
204,1.14,1.57,0.11,38.5,-90.19,8.31,5.9,9.44,-1.6,0.55,0.42,0.32,0.65,295786,8055,T,,,
