,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
47,-0.15,-0.07,0.3,47,-53.13,22.38,4.96,9.15,1.99,-0.18,-0.68,-0.66,0.26,603973,1961,W,,,
48,-0.15,-0.07,0.3,47,-53.13,22.38,5.04,9.07,1.3,-0.18,-0.68,-0.66,0.26,604013,2001,W,,,
49,-0.65,-0.13,0.31,47,-53.13,22.38,5.04,9.07,1.3,-0.18,-0.68,-0.66,0.26,604054,2042,W,,,
50,-0.65,-0.13,0.31,47,-53.13,22.38,6.61,8.54,0.46,-0.18,-0.68,-0.66,0.26,604095,2083,W,,,
51,-0.65,-0.13,0.31,47,-53.13,22.38,6.3,7.58,0.42,-0.18,-0.68,-0.66,0.26,604137,2125,W,,,
52,-0.65,-0.13,0.31,47,-53.13,22.38,5.84,7.58,0,-0.18,-0.68,-0.66,0.26,604177,2165,W,,,
53,-0.65,-0.13,0.31,47,-53.13,22.38,5.54,7.96,-0.57,-0.18,-0.68,-0.66,0.26,604219,2207,W,,,
54,-0.65,-0.13,0.31,47,-53.13,22.38,5.84,8.08,-0.04,-0.18,-0.68,-0.66,0.26,604259,2247,W,,,
55,0.11,-0.2,-0.04,47,-53.13,22.38,5.84,8.08,-0.04,-0.18,-0.68,-0.66,0.26,604301,2289,W,,,
56,0.11,-0.2,-0.04,47,-53.13,22.38,7.07,7.23,1.42,-0.18,-0.68,-0.66,0.26,604343,2331,W,,,
57,0.11,-0.2,-0.04,47,-53.13,22.38,6.91,7.31,0.38,-0.18,-0.68,-0.66,0.26,604385,2373,W,,,
58,0.11,-0.2,-0.04,47,-53.13,22.38,6.49,6.97,0.5,-0.18,-0.68,-0.66,0.26,604426,2414,W,,,
59,0.11,-0.2,-0.04,47,-53.13,22.38,6.53,7.23,0.57,-0.18,-0.68,-0.66,0.26,604466,2454,W,,,
60,0.11,-0.2,-0.04,44.25,-60.94,25.25,6.53,7.23,0.57,-0.18,-0.68,-0.66,0.26,604506,2494,W,,,
61,0.6,0.37,-0.03,44.25,-60.94,25.25,6.53,7.23,0.57,-0.18,-0.68,-0.66,0.26,604547,2535,W,,,
62,0.6,0.37,-0.03,44.25,-60.94,25.25,6.76,6.55,0.84,-0.18,-0.68,-0.66,0.26,604587,2575,W,,,
63,0.6,0.37,-0.03,44.25,-60.94,25.25,6.61,6.43,1.22,-0.18,-0.68,-0.66,0.26,604627,2615,W,,,
64,0.6,0.37,-0.03,44.25,-60.94,25.25,6.95,7.43,0.84,-0.18,-0.68,-0.66,0.26,604668,2656,W,,,
65,0.6,0.37,-0.03,44.25,-60.94,25.25,7.64,7.77,0.84,-0.18,-0.68,-0.66,0.26,604708,2696,W,,,
66,0.18,0.04,-0.05,44.25,-60.94,25.25,7.64,7.77,0.84,-0.18,-0.68,-0.66,0.26,604749,2737,W,,,
67,0.18,0.04,-0.05,44.25,-60.94,25.25,7.41,7.12,0.96,-0.18,-0.68,-0.66,0.26,604790,2778,W,,,
68,0.18,0.04,-0.05,44.25,-60.94,25.25,7.03,7.31,-0.04,-0.18,-0.68,-0.66,0.26,604831,2819,W,,,
69,0.18,0.04,-0.05,44.25,-60.94,25.25,7.53,8.5,-0.31,-0.18,-0.68,-0.66,0.26,604873,2861,W,,,
70,0.18,0.04,-0.05,44.25,-60.94,25.25,7.79,9.04,-0.12,-0.18,-0.68,-0.66,0.26,604913,2901,W,,,
71,-0.06,-0.02,0.16,44.25,-60.94,25.25,7.79,9.04,-0.12,-0.18,-0.68,-0.66,0.26,604954,2942,W,,,
72,-0.2,-0.59,-0.1,44.25,-60.94,25.25,7.79,9.04,-0.12,-0.18,-0.68,-0.66,0.26,604995,2983,W,,,
73,-0.2,-0.59,-0.1,44.25,-60.94,25.25,4.81,7.27,-1.5,-0.18,-0.68,-0.66,0.26,605038,3026,W,,,
74,-0.2,-0.59,-0.1,44.25,-60.94,25.25,4.84,8.31,-0.16,-0.18,-0.68,-0.66,0.26,605081,3069,W,,,
75,-0.2,-0.59,-0.1,44.25,-60.94,25.25,5.15,8.38,0.5,-0.18,-0.68,-0.66,0.26,605123,3111,W,,,
76,-0.2,-0.59,-0.1,44.25,-60.94,25.25,5.57,8.92,1,-0.18,-0.68,-0.66,0.26,605163,3151,W,,,
77,-0.16,0.13,-0.03,44.25,-60.94,25.25,5.57,8.92,1,-0.18,-0.68,-0.66,0.26,605204,3192,W,,,
78,-0.19,-0.21,-0.01,44.25,-60.94,25.25,5.57,8.92,1,-0.18,-0.68,-0.66,0.26,605245,3233,W,,,
79,-0.19,-0.21,-0.01,44.25,-60.94,25.25,5.19,8.23,0.34,-0.18,-0.68,-0.66,0.26,605287,3275,W,,,
80,-0.19,-0.21,-0.01,44.25,-60.94,25.25,5.11,8.77,1.03,-0.18,-0.68,-0.66,0.26,605329,3317,W,,,
81,-0.19,-0.21,-0.01,44.25,-60.94,25.25,4.92,8.38,1.26,-0.18,-0.68,-0.66,0.26,605371,3359,W,,,
82,-0.19,-0.21,-0.01,44.25,-60.94,25.25,5.15,8.23,1.53,-0.18,-0.68,-0.66,0.26,605412,3400,W,,,
83,0.06,0.31,0.19,44.25,-60.94,25.25,5.15,8.23,1.53,-0.18,-0.68,-0.66,0.26,605453,3441,W,,,
84,0.05,0.32,0.23,44.25,-60.94,25.25,5.15,8.23,1.53,-0.18,-0.68,-0.66,0.26,605493,3481,W,,,
85,0.05,0.32,0.23,44.25,-60.94,25.25,5.65,8.19,2.22,-0.18,-0.68,-0.66,0.26,605533,3521,W,,,
86,-0.16,0.21,0.25,44.25,-60.94,25.25,5.65,8.19,2.22,-0.18,-0.68,-0.66,0.26,605573,3561,W,,,
87,-0.16,0.21,0.25,44.25,-60.94,25.25,5.54,8,2.41,-0.18,-0.68,-0.66,0.26,605612,3600,W,,,
88,-0.08,0.73,0.15,44.25,-60.94,25.25,5.54,8,2.41,-0.18,-0.68,-0.66,0.26,605652,3640,W,,,
89,-0.08,0.73,0.15,44.25,-60.94,25.25,7.91,9.27,0.65,-0.18,-0.68,-0.66,0.26,605693,3681,W,,,
90,0.33,0.03,0.15,44.25,-60.94,25.25,7.91,9.27,0.65,-0.18,-0.68,-0.66,0.26,605733,3721,W,,,
91,0.33,0.03,0.15,44.25,-60.94,25.25,6.38,7.31,-0.92,-0.18,-0.68,-0.66,0.26,605774,3762,W,,,
92,0.33,0.03,0.15,44.25,-60.94,25.25,6.15,6.39,-0.38,-0.18,-0.68,-0.66,0.26,605812,3800,W,,,
93,0.49,0.31,-0.18,44.25,-60.94,25.25,6.15,6.39,-0.38,-0.18,-0.68,-0.66,0.26,605854,3842,W,,,
94,0.34,-0.04,-0.22,44.25,-60.94,25.25,6.15,6.39,-0.38,-0.18,-0.68,-0.66,0.26,605894,3882,W,,,
95,0.34,-0.04,-0.22,44.25,-60.94,25.25,7.11,7.35,0,-0.18,-0.68,-0.66,0.26,605936,3924,W,,,
96,0.34,-0.04,-0.22,44.25,-60.94,25.25,6.72,7,0.23,-0.18,-0.68,-0.66,0.26,605978,3966,W,,,
97,0.34,-0.04,-0.22,44.25,-60.94,25.25,6.72,7.12,0.42,-0.18,-0.68,-0.66,0.26,606020,4008,W,,,
98,0.34,-0.04,-0.22,44.25,-60.94,25.25,6.95,7.16,0.65,-0.18,-0.68,-0.66,0.26,606060,4048,W,,,
99,0.19,-0.04,-0.03,44.25,-60.94,25.25,6.95,7.16,0.65,-0.18,-0.68,-0.66,0.26,606102,4090,W,,,
100,0.15,-0.05,0,44.25,-60.94,25.25,6.95,7.16,0.65,-0.18,-0.68,-0.66,0.26,606142,4130,W,,,
101,0.15,-0.05,0,44.25,-60.94,25.25,6.99,6.85,1,-0.18,-0.68,-0.66,0.26,606184,4172,W,,,
102,0.15,-0.05,0,44.25,-60.94,25.25,6.91,7.04,1.3,-0.18,-0.68,-0.66,0.26,606225,4213,W,,,
103,0.15,-0.05,0,44.25,-60.94,25.25,6.61,7.27,1.3,-0.18,-0.68,-0.66,0.26,606266,4254,W,,,
104,0.15,-0.05,0,39.25,-78.94,27.31,6.61,7.27,1.3,-0.18,-0.68,-0.66,0.26,606306,4294,W,,,
105,-0.05,-0.17,-0.08,39.25,-78.94,27.31,6.61,7.27,1.3,-0.18,-0.68,-0.66,0.26,606348,4336,W,,,
106,-0.12,-0.27,-0.1,39.25,-78.94,27.31,6.61,7.27,1.3,-0.18,-0.68,-0.66,0.26,606390,4378,W,,,
107,-0.12,-0.27,-0.1,39.25,-78.94,27.31,7.45,8.92,0.54,-0.18,-0.68,-0.66,0.26,606431,4419,W,,,
108,-0.12,-0.27,-0.1,39.25,-78.94,27.31,7.18,9.04,0,-0.18,-0.68,-0.66,0.26,606472,4460,W,,,
109,-0.12,-0.27,-0.1,39.25,-78.94,27.31,6.15,7.85,-0.96,-0.18,-0.68,-0.66,0.26,606513,4501,W,,,
110,-0.12,-0.27,-0.1,38.69,-82.25,24.94,6.15,7.85,-0.96,-0.18,-0.68,-0.66,0.26,606555,4543,W,,,
111,-0.31,-0.39,-0.21,38.69,-82.25,24.94,6.15,7.85,-0.96,-0.18,-0.68,-0.66,0.26,606597,4585,W,,,
112,-0.31,-0.39,-0.21,38.69,-82.25,24.94,5.11,9.42,-0.27,-0.18,-0.68,-0.66,0.26,606641,4629,W,,,
113,-0.31,-0.39,-0.21,38.69,-82.25,24.94,5.07,8.42,0.19,-0.18,-0.68,-0.66,0.26,606683,4671,W,,,
114,-0.31,-0.39,-0.21,38.69,-82.25,24.94,5.23,7.7,0.42,-0.18,-0.68,-0.66,0.26,606725,4713,W,,,
115,-0.31,-0.39,-0.21,38.69,-82.25,24.94,5.34,7.73,0.3,-0.18,-0.68,-0.66,0.26,606766,4754,W,,,
116,-0.31,-0.39,-0.21,37.25,-87.88,22.44,5.34,7.73,0.3,-0.18,-0.68,-0.66,0.26,606807,4795,W,,,
117,0.07,-0.02,0,37.25,-87.88,22.44,5.34,7.73,0.3,-0.18,-0.68,-0.66,0.26,606850,4838,W,,,
118,0.23,0.22,0.1,37.25,-87.88,22.44,5.46,7.77,1.03,-0.18,-0.68,-0.66,0.26,606972,4960,W,,,
119,0.23,0.22,0.1,37.25,-87.88,22.44,5.27,7.5,1.26,-0.18,-0.68,-0.66,0.26,607011,4999,W,,,
120,0,0.21,0.1,37.25,-87.88,22.44,5.27,7.5,1.26,-0.18,-0.68,-0.66,0.26,607051,5039,W,,,
121,-0.14,0.01,0.1,37.25,-87.88,22.44,5.27,7.5,1.26,-0.18,-0.68,-0.66,0.26,607092,5080,W,,,
122,-0.14,0.01,0.1,37.25,-87.88,22.44,5.84,8.65,1.3,-0.18,-0.68,-0.66,0.26,607133,5121,W,,,
123,-0.14,0.01,0.1,37.25,-87.88,22.44,8.18,10.41,0,-0.18,-0.68,-0.66,0.26,607173,5161,W,,,
124,-0.14,0.01,0.1,37.25,-87.88,22.44,8.06,9.99,-0.73,-0.18,-0.68,-0.66,0.26,607213,5201,W,,,
125,0.61,0.24,0.24,37.25,-87.88,22.44,8.06,9.99,-0.73,-0.18,-0.68,-0.66,0.26,607254,5242,W,,,
126,0.8,0.4,0.09,37.25,-87.88,22.44,8.06,9.99,-0.73,-0.18,-0.68,-0.66,0.26,607294,5282,W,,,
127,0.6,-0.2,-0.15,37.25,-87.88,22.44,8.06,9.99,-0.73,-0.18,-0.68,-0.66,0.26,607334,5322,W,,,
128,0.6,-0.2,-0.15,37.25,-87.88,22.44,6.95,6.32,-1.34,-0.18,-0.68,-0.66,0.26,607375,5363,W,,,
129,0.6,-0.2,-0.15,37.25,-87.88,22.44,6.53,6.13,-1.11,-0.18,-0.68,-0.66,0.26,607417,5405,W,,,
130,0.6,-0.2,-0.15,30.13,-85.63,24.5,6.53,6.13,-1.11,-0.18,-0.68,-0.66,0.26,607458,5446,W,,,
131,0.1,-0.04,-0.16,30.13,-85.63,24.5,6.53,6.13,-1.11,-0.18,-0.68,-0.66,0.26,607500,5488,W,,,
132,0.1,-0.04,-0.16,30.13,-85.63,24.5,7.11,7.43,-0.46,-0.18,-0.68,-0.66,0.26,607542,5530,W,,,
133,-0.09,-0.05,-0.16,30.13,-85.63,24.5,7.11,7.43,-0.46,-0.18,-0.68,-0.66,0.26,607583,5571,W,,,
134,-0.09,-0.05,-0.16,30.13,-85.63,24.5,6.99,6.58,0.11,-0.18,-0.68,-0.66,0.26,607625,5613,W,,,
135,-0.09,-0.05,-0.16,30.13,-85.63,24.5,7.03,6.66,0.23,-0.18,-0.68,-0.66,0.26,607666,5654,W,,,
136,-0.09,-0.05,-0.16,29.94,-88.25,21.69,7.03,6.66,0.23,-0.18,-0.68,-0.66,0.26,607707,5695,W,,,
137,-0.34,-0.07,-0.09,29.94,-88.25,21.69,7.03,6.66,0.23,-0.18,-0.68,-0.66,0.26,607749,5737,W,,,
138,-0.34,-0.07,-0.09,29.94,-88.25,21.69,6.91,7.31,0.54,-0.18,-0.68,-0.66,0.26,607791,5779,W,,,
139,-0.19,0.23,0.15,29.94,-88.25,21.69,6.91,7.31,0.54,-0.18,-0.68,-0.66,0.26,607833,5821,W,,,
140,-0.19,0.23,0.15,29.94,-88.25,21.69,7.11,7.46,0.15,-0.18,-0.68,-0.66,0.26,607873,5861,W,,,
141,-0.19,0.23,0.15,29.94,-88.25,21.69,7.68,8.69,-0.5,-0.18,-0.68,-0.66,0.26,607911,5899,W,,,
142,-0.29,-0.05,-0.15,29.94,-88.25,21.69,7.68,8.69,-0.5,-0.18,-0.68,-0.66,0.26,607952,5940,W,,,
143,-0.18,-0.49,0.11,29.94,-88.25,21.69,7.68,8.69,-0.5,-0.18,-0.68,-0.66,0.26,607994,5982,W,,,
144,-0.18,-0.49,0.11,29.94,-88.25,21.69,5.19,8.84,-0.96,-0.18,-0.68,-0.66,0.26,608035,6023,W,,,
145,-0.18,-0.49,0.11,29.94,-88.25,21.69,5.3,9.73,-0.61,-0.18,-0.68,-0.66,0.26,608077,6065,W,,,
146,-0.18,-0.49,0.11,29.94,-88.25,21.69,4.96,8.8,0.23,-0.18,-0.68,-0.66,0.26,608119,6107,W,,,
147,-0.18,-0.49,0.11,29.94,-88.25,21.69,4.92,7.7,0.42,-0.18,-0.68,-0.66,0.26,608159,6147,W,,,
148,-0.08,0.2,-0.01,29.94,-88.25,21.69,4.92,7.7,0.42,-0.18,-0.68,-0.66,0.26,608201,6189,W,,,
149,0.02,0.05,-0.05,29.94,-88.25,21.69,4.92,7.7,0.42,-0.18,-0.68,-0.66,0.26,608242,6230,W,,,
150,0.02,0.05,-0.05,29.94,-88.25,21.69,5.34,8.27,0.69,-0.18,-0.68,-0.66,0.26,608282,6270,W,,,
151,0.02,0.05,-0.05,29.94,-88.25,21.69,5.34,8.61,1.15,-0.18,-0.68,-0.66,0.26,608323,6311,W,,,
152,0.02,0.05,-0.05,29.94,-88.25,21.69,5,8.19,1.38,-0.18,-0.68,-0.66,0.26,608363,6351,W,,,
153,0.02,0.05,-0.05,27.06,-86.44,6.31,5,8.19,1.38,-0.18,-0.68,-0.66,0.26,608403,6391,W,,,
154,0.02,0.05,-0.05,27.06,-86.44,6.31,5.3,8.23,1.34,-0.18,-0.68,-0.66,0.26,608443,6431,W,,,
155,0.11,0,-0.01,27.06,-86.44,6.31,5.3,8.23,1.34,-0.18,-0.68,-0.66,0.26,608483,6471,W,,,
156,0.11,0,-0.01,27.06,-86.44,6.31,4.69,8.23,2.11,-0.18,-0.68,-0.66,0.26,608523,6511,W,,,
157,0.11,0,-0.01,27.06,-86.44,6.31,5.07,8.04,2.26,-0.18,-0.68,-0.66,0.26,608561,6549,W,,,
158,-0.05,0.77,0.07,27.06,-86.44,6.31,5.07,8.04,2.26,-0.18,-0.68,-0.66,0.26,608602,6590,W,,,
159,0.32,0.78,-0.12,27.06,-86.44,6.31,5.07,8.04,2.26,-0.18,-0.68,-0.66,0.26,608641,6629,W,,,
160,0.32,0.78,-0.12,27.06,-86.44,6.31,7.79,8.73,-0.88,-0.18,-0.68,-0.66,0.26,608680,6668,W,,,
161,0.32,0.78,-0.12,27.06,-86.44,6.31,6.91,6.93,-0.77,-0.18,-0.68,-0.66,0.26,608720,6708,W,,,
162,0.32,0.78,-0.12,27.06,-86.44,6.31,7.22,6.09,-0.69,-0.18,-0.68,-0.66,0.26,608760,6748,W,,,
163,0.71,0.26,-0.01,27.06,-86.44,6.31,7.22,6.09,-0.69,-0.18,-0.68,-0.66,0.26,608800,6788,W,,,
164,0.69,0.26,-0.05,27.06,-86.44,6.31,7.22,6.09,-0.69,-0.18,-0.68,-0.66,0.26,608841,6829,W,,,
165,0.69,0.26,-0.05,27.06,-86.44,6.31,6.49,7.04,-0.57,-0.18,-0.68,-0.66,0.26,608881,6869,W,,,
166,0.69,0.26,-0.05,27.06,-86.44,6.31,6.68,7.5,-0.08,-0.18,-0.68,-0.66,0.26,608922,6910,W,,,
167,0.69,0.26,-0.05,27.06,-86.44,6.31,6.72,7.54,0.07,-0.18,-0.68,-0.66,0.26,608961,6949,W,,,
168,0.38,0.32,-0.12,27.06,-86.44,6.31,6.72,7.54,0.07,-0.18,-0.68,-0.66,0.26,609001,6989,W,,,
169,0.38,0.32,-0.12,27.06,-86.44,6.31,6.72,7.08,-0.04,-0.18,-0.68,-0.66,0.26,609041,7029,W,,,
170,0.28,0.04,-0.17,27.06,-86.44,6.31,6.72,7.08,-0.04,-0.18,-0.68,-0.66,0.26,609082,7070,W,,,
171,0.28,0.04,-0.17,27.06,-86.44,6.31,6.88,7.43,0.23,-0.18,-0.68,-0.66,0.26,609122,7110,W,,,
172,0.28,0.04,-0.17,27.06,-86.44,6.31,6.64,7.39,0.34,-0.18,-0.68,-0.66,0.26,609161,7149,W,,,
173,-0.17,0.08,-0.21,27.06,-86.44,6.31,6.64,7.39,0.34,-0.18,-0.68,-0.66,0.26,609201,7189,W,,,
174,-0.32,0.15,-0.24,27.06,-86.44,6.31,6.64,7.39,0.34,-0.18,-0.68,-0.66,0.26,609241,7229,W,,,
175,-0.32,0.15,-0.24,27.06,-86.44,6.31,6.34,8.5,-0.31,-0.18,-0.68,-0.66,0.26,609282,7270,W,,,
176,-0.32,0.15,-0.24,27.06,-86.44,6.31,7.07,9.95,-0.5,-0.18,-0.68,-0.66,0.26,609323,7311,T,,,
177,-0.32,0.15,-0.24,27.06,-86.44,6.31,5.46,8.04,-0.8,-0.18,-0.68,-0.66,0.26,609362,7350,T,,,
178,-0.32,0.15,-0.24,30.25,-86.63,0.25,5.46,8.04,-0.8,-0.18,-0.68,-0.66,0.26,609402,7390,T,,,
179,-0.32,0.15,-0.24,30.25,-86.63,0.25,4.5,7.58,-0.19,-0.18,-0.68,-0.66,0.26,609444,7432,T,,,
180,0.56,1.33,-0.07,30.25,-86.63,0.25,4.5,7.58,-0.19,-0.18,-0.68,-0.66,0.26,609485,7473,T,,,
181,0.56,1.33,-0.07,30.25,-86.63,0.25,5.07,10.22,0.27,-0.18,-0.68,-0.66,0.26,609525,7513,T,,,
182,0.56,1.33,-0.07,30.25,-86.63,0.25,5.69,9.99,0.42,-0.18,-0.68,-0.66,0.26,609567,7555,T,,,
183,0.56,1.33,-0.07,30.25,-86.63,0.25,-0.02,8.57,-0.27,-0.18,-0.68,-0.66,0.26,609605,7593,T,,,
184,0.86,0.6,-0.91,30.25,-86.63,0.25,-0.02,8.57,-0.27,-0.18,-0.68,-0.66,0.26,609647,7635,T,,,
185,0.86,0.6,-0.91,30.25,-86.63,0.25,1.36,9,1.95,-0.18,-0.68,-0.66,0.26,609688,7676,T,,,
186,0.86,0.6,-0.91,30.25,-86.63,0.25,3.77,9.34,2.53,-0.18,-0.68,-0.66,0.26,609728,7716,T,,,
187,0.86,0.6,-0.91,30.25,-86.63,0.25,3.7,8.84,1.49,-0.18,-0.68,-0.66,0.26,609769,7757,T,,,
188,0.86,0.6,-0.91,30.25,-86.63,0.25,4.39,8.88,2.34,-0.18,-0.68,-0.66,0.26,609807,7795,T,,,
189,0.4,1.05,-1.46,30.25,-86.63,0.25,4.39,8.88,2.34,-0.18,-0.68,-0.66,0.26,609849,7837,T,,,
190,-0.38,0.48,-1.49,30.25,-86.63,0.25,4.39,8.88,2.34,-0.18,-0.68,-0.66,0.26,609889,7877,T,,,
191,-0.38,0.48,-1.49,30.25,-86.63,0.25,4.35,8.19,2.64,-0.18,-0.68,-0.66,0.26,609930,7918,T,,,
192,-0.38,0.48,-1.49,30.25,-86.63,0.25,5.88,10.22,3.02,-0.18,-0.68,-0.66,0.26,609970,7958,T,,,
193,-0.38,0.48,-1.49,30.25,-86.63,0.25,3.5,10.34,2.57,-0.18,-0.68,-0.66,0.26,610010,7998,T,,,
194,-1.86,-0.12,-0.24,30.25,-86.63,0.25,3.5,10.34,2.57,-0.18,-0.68,-0.66,0.26,610052,8040,T,,,
195,-1.69,-0.01,0.1,30.25,-86.63,0.25,3.5,10.34,2.57,-0.18,-0.68,-0.66,0.26,610093,8081,T,,,
196,-1.69,-0.01,0.1,30.25,-86.63,0.25,5.3,8.73,1.07,-0.18,-0.68,-0.66,0.26,610135,8123,T,,,
197,-1.69,-0.01,0.1,30.25,-86.63,0.25,4.88,9.92,1.22,-0.18,-0.68,-0.66,0.26,610173,8161,T,,,
