,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
57,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.94,2.23,0.09,0.57,-0.05,0.81,1217981,2376,T,,,
58,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.9,2.23,0.09,0.57,-0.05,0.81,1218023,2418,T,,,
59,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.9,2.23,0.09,0.57,-0.05,0.81,1218065,2460,T,,,
60,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.94,2.23,0.09,0.57,-0.05,0.81,1218108,2503,T,,,
61,0,-0.01,0,-72.31,-11.38,-55,-9.59,0.9,2.23,0.09,0.57,-0.05,0.81,1218151,2546,T,,,
62,0,-0.01,0,-72.31,-11.38,-55,-9.59,0.9,2.2,0.09,0.57,-0.05,0.81,1218192,2587,T,,,
63,0,0,0,-72.31,-11.38,-55,-9.59,0.9,2.2,0.09,0.57,-0.05,0.81,1218234,2629,T,,,
64,0,0,0,-72.31,-11.38,-55,-9.55,0.9,2.23,0.09,0.57,-0.05,0.81,1218277,2672,T,,,
65,0,0.01,0.01,-72.31,-11.38,-55,-9.55,0.9,2.23,0.09,0.57,-0.05,0.81,1218319,2714,T,,,
66,0,0.01,0.01,-72.31,-11.38,-55,-9.59,0.9,2.2,0.09,0.57,-0.05,0.81,1218361,2756,T,,,
67,0,0.01,0.01,-72.31,-11.38,-55,-9.55,0.9,2.2,0.09,0.57,-0.05,0.81,1218403,2798,T,,,
68,0,0.01,0.01,-72.31,-11.38,-55,-9.55,0.9,2.2,0.09,0.57,-0.05,0.81,1218444,2839,T,,,
69,0,0.01,0.01,-72.31,-11.38,-55,-9.55,0.9,2.2,-0.58,0.22,0.76,0.2,1218484,2879,T,,,
70,0,0,0.01,-72.31,-11.38,-55,-9.55,0.9,2.2,-0.58,0.22,0.76,0.2,1218526,2921,T,,,
71,0,0,0.01,-72.31,-11.38,-55,-9.55,0.94,2.2,-0.58,0.22,0.76,0.2,1218569,2964,T,,,
72,0,0,0.01,-72.31,-11.38,-55,-9.55,0.9,2.2,-0.58,0.22,0.76,0.2,1218611,3006,T,,,
73,0,0,0.01,-72.31,-11.38,-55,-9.55,0.9,2.23,-0.58,0.22,0.76,0.2,1218653,3048,T,,,
74,0,0,0.01,-72.31,-11.38,-55,-9.55,0.9,2.23,-0.58,0.22,0.76,0.2,1218693,3088,T,,,
75,0,-0.01,0.01,-72.31,-11.38,-55,-9.55,0.9,2.23,-0.58,0.22,0.76,0.2,1218734,3129,T,,,
76,0,0,0,-72.31,-11.38,-55,-9.55,0.9,2.23,-0.58,0.22,0.76,0.2,1218775,3170,T,,,
77,0,0,0,-72.31,-11.38,-55,-9.55,0.94,2.23,-0.58,0.22,0.76,0.2,1218818,3213,T,,,
78,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.94,2.23,-0.58,0.22,0.76,0.2,1218860,3255,T,,,
79,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.94,2.23,-0.58,0.22,0.76,0.2,1218902,3297,T,,,
80,0,-0.01,0,-72.31,-11.38,-55,-9.55,0.94,2.2,-0.58,0.22,0.76,0.2,1218941,3336,T,,,
81,0,0.01,-0.01,-72.31,-11.38,-55,-9.55,0.94,2.2,-0.58,0.22,0.76,0.2,1218983,3378,T,,,
82,0.02,0.05,-0.08,-72.31,-11.38,-55,-9.55,0.94,2.2,-0.58,0.22,0.76,0.2,1219024,3419,T,,,
83,0.02,0.05,-0.08,-72.31,-11.38,-55,-9.59,0.9,2.23,-0.58,0.22,0.76,0.2,1219065,3460,T,,,
84,0.02,0.05,-0.08,-72.31,-11.38,-55,-9.63,0.82,2.2,-0.58,0.22,0.76,0.2,1219108,3503,T,,,
85,0.02,0.05,-0.08,-72.31,-11.38,-55,-9.63,0.79,2.16,-0.58,0.22,0.76,0.2,1219150,3545,T,,,
86,0.02,0.05,-0.08,-72.31,-11.38,-55,-9.63,0.82,2.2,-0.58,0.22,0.76,0.2,1219190,3585,T,,,
87,0.02,0,-0.03,-72.31,-11.38,-55,-9.63,0.82,2.2,-0.58,0.22,0.76,0.2,1219232,3627,T,,,
88,0.02,0,-0.03,-72.31,-11.38,-55,-9.63,0.75,2.2,-0.58,0.22,0.76,0.2,1219275,3670,T,,,
89,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.63,0.75,2.2,-0.58,0.22,0.76,0.2,1219317,3712,T,,,
90,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.67,0.82,2.2,-0.58,0.22,0.76,0.2,1219360,3755,T,,,
91,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.67,0.79,2.16,-0.58,0.22,0.76,0.2,1219402,3797,T,,,
92,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.63,0.79,2.2,-0.58,0.22,0.76,0.2,1219443,3838,T,,,
93,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.63,0.79,2.2,-0.58,0.22,0.75,0.21,1219485,3880,T,,,
94,0.03,-0.03,-0.01,-72.31,-11.38,-55,-9.63,0.71,2.2,-0.58,0.22,0.75,0.21,1219529,3924,T,,,
95,0.09,0,-0.11,-72.31,-11.38,-55,-9.63,0.71,2.2,-0.58,0.22,0.75,0.21,1219571,3966,T,,,
96,0.09,0,-0.11,-72.31,-11.38,-55,-9.52,0.59,2.27,-0.58,0.22,0.75,0.21,1219613,4008,T,,,
97,0.09,0,-0.11,-72.31,-11.38,-55,-9.71,0.63,2.2,-0.58,0.22,0.75,0.21,1219655,4050,T,,,
98,0.09,0,-0.11,-72.31,-11.38,-55,-9.48,0.59,2.27,-0.58,0.22,0.75,0.21,1219697,4092,T,,,
99,0.09,0,-0.11,-72.31,-11.38,-55,-9.59,0.55,2.16,-0.58,0.22,0.75,0.21,1219737,4132,T,,,
100,-0.1,-0.03,0.22,-72.31,-11.38,-55,-9.59,0.55,2.16,-0.58,0.22,0.75,0.21,1219780,4175,T,,,
101,-0.13,-0.01,0.41,-72.31,-11.38,-55,-9.59,0.55,2.16,-0.58,0.22,0.75,0.21,1219822,4217,W,,,
102,-0.13,-0.01,0.41,-72.31,-11.38,-55,-9.67,0.94,2.08,-0.58,0.22,0.75,0.21,1219863,4258,W,,,
103,-0.13,-0.01,0.41,-72.31,-11.38,-55,-9.86,1.13,2.04,-0.58,0.22,0.75,0.21,1219905,4300,W,,,
104,-0.13,-0.01,0.41,-72.31,-11.38,-55,-9.86,1.21,2.08,-0.58,0.22,0.75,0.21,1219949,4344,W,,,
105,-0.13,-0.01,0.41,-72.31,-11.38,-55,-11.66,1.44,1.93,-0.58,0.22,0.75,0.21,1219990,4385,W,,,
106,-0.12,-1.05,2.89,-72.31,-11.38,-55,-11.66,1.44,1.93,-0.58,0.22,0.75,0.21,1220033,4428,W,,,
107,-0.12,-1.05,2.89,-72.31,-11.38,-55,-15.3,3.35,2.66,-0.58,0.22,0.75,0.21,1220077,4472,W,,,
108,2.67,-3.48,2.59,-72.31,-11.38,-55,-15.3,3.35,2.66,-0.58,0.22,0.75,0.21,1220119,4514,W,,,
109,2.67,-3.48,2.59,-72.31,-11.38,-55,-5.22,-1.13,1.62,-0.58,0.22,0.75,0.21,1220161,4556,W,,,
110,2.67,-3.48,2.59,-72.31,-11.38,-55,-8.52,-2.89,2.96,-0.58,0.22,0.75,0.21,1220204,4599,W,,,
111,2.67,-3.48,2.59,-72.31,-11.38,-55,-7.45,-2.47,-2.63,-0.58,0.22,0.75,0.21,1220246,4641,W,,,
112,2.67,-3.48,2.59,-72.31,-11.38,-55,-7.6,3.66,0.89,-0.58,0.22,0.75,0.21,1220287,4682,W,,,
113,2.67,-3.48,2.59,-72.31,-11.38,-55,-6.95,8.52,5.07,-0.58,0.22,0.75,0.21,1220331,4726,W,,,
114,-0.06,0,-2.56,-72.31,-11.38,-55,-6.95,8.52,5.07,-0.58,0.22,0.75,0.21,1220372,4767,W,,,
115,-0.06,0,-2.56,-72.31,-11.38,-55,-7.45,6.8,1.66,-0.58,0.22,0.75,0.21,1220414,4809,W,,,
116,-0.06,0,-2.56,-72.31,-11.38,-55,-9.09,5.8,1.66,-0.58,0.22,0.75,0.21,1220459,4854,W,,,
117,-0.06,0,-2.56,-72.31,-11.38,-55,-9.94,7.99,6.03,-0.58,0.22,0.75,0.21,1220501,4896,W,,,
118,-0.06,0,-2.56,-72.31,-11.38,-55,-9.17,8.6,6.26,-0.58,0.22,0.75,0.21,1220542,4937,W,,,
119,-2.62,0.99,-1.25,-72.31,-11.38,-55,-9.17,8.6,6.26,-0.58,0.22,0.75,0.21,1220586,4981,W,,,
120,-1.61,-2.19,0.92,-72.31,-11.38,-55,-9.17,8.6,6.26,-0.58,0.22,0.75,0.21,1220629,5024,W,,,
121,0.32,-1.47,0.24,-72.31,-11.38,-55,-9.17,8.6,6.26,-0.58,0.22,0.75,0.21,1220671,5066,W,,,
122,0.32,-1.47,0.24,-72.31,-11.38,-55,-8.1,0.21,3.27,-0.58,0.22,0.75,0.21,1220713,5108,W,,,
123,0.32,-1.47,0.24,-72.31,-11.38,-55,-9.4,0.59,3,-0.58,0.22,0.75,0.21,1220755,5150,W,,,
124,0.32,-1.47,0.24,-72.31,-11.38,-55,-9.82,0.52,2.2,-0.58,0.22,0.75,0.21,1220797,5192,W,,,
125,0.32,-1.47,0.24,-72.31,-11.38,-55,-9.75,0.59,2.23,-0.58,0.22,0.75,0.21,1220837,5232,W,,,
126,-0.1,0.15,0.32,-72.31,-11.38,-55,-9.75,0.59,2.23,-0.58,0.22,0.75,0.21,1220879,5274,W,,,
127,-0.15,0.04,0.32,-72.31,-11.38,-55,-9.75,0.59,2.23,-0.58,0.22,0.75,0.21,1220921,5316,W,,,
128,-0.15,0.04,0.32,-72.31,-11.38,-55,-9.63,0.94,2.2,-0.58,0.22,0.75,0.21,1220962,5357,W,,,
129,-0.15,0.04,0.32,-72.31,-11.38,-55,-9.55,1.02,2.27,-0.58,0.22,0.75,0.21,1221004,5399,W,,,
130,-0.15,0.04,0.32,-72.31,-11.38,-55,-9.4,1.17,2.39,-0.58,0.22,0.75,0.21,1221046,5441,W,,,
131,-0.15,0.04,0.32,-72.31,-11.38,-55,-9.55,1.17,2.27,-0.58,0.22,0.75,0.21,1221086,5481,W,,,
132,-0.14,-0.05,0.63,-72.31,-11.38,-55,-9.55,1.17,2.27,-0.58,0.22,0.75,0.21,1221128,5523,W,,,
133,-0.09,-0.35,1.28,-72.31,-11.38,-55,-9.55,1.17,2.27,-0.58,0.22,0.75,0.21,1221171,5566,W,,,
134,-0.09,-0.35,1.28,-72.31,-11.38,-55,-10.66,2.24,2.27,-0.58,0.22,0.75,0.21,1221212,5607,W,,,
135,-0.09,-0.35,1.28,-72.31,-11.38,-55,-11.47,2.78,3,-0.58,0.22,0.75,0.21,1221254,5649,W,,,
136,-0.09,-0.35,1.28,-72.31,-11.38,-55,-13.38,3.62,3.84,-0.58,0.22,0.75,0.21,1221299,5694,W,,,
137,-0.09,-0.35,1.28,-72.31,-11.38,-55,-25.57,2.47,2.93,-0.58,0.22,0.75,0.21,1221340,5735,W,,,
138,0.75,-1.26,1.34,-72.31,-11.38,-55,-25.57,2.47,2.93,-0.58,0.22,0.75,0.21,1221382,5777,W,,,
139,0.75,-1.26,1.34,-72.31,-11.38,-55,-7.48,-2.89,-0.14,-0.58,0.22,0.75,0.21,1221426,5821,W,,,
140,0.82,0.57,-4.03,-72.31,-11.38,-55,-7.48,-2.89,-0.14,-0.58,0.22,0.75,0.21,1221469,5864,W,,,
141,0.82,0.57,-4.03,-72.31,-11.38,-55,-7.56,0.86,0.59,-0.58,0.22,0.75,0.21,1221512,5907,W,,,
142,-0.42,1.39,-4.36,-72.31,-11.38,-55,-7.56,0.86,0.59,-0.58,0.22,0.75,0.21,1221552,5947,W,,,
143,-0.42,1.39,-4.36,-72.31,-11.38,-55,-12.35,6.23,5.07,-0.58,0.22,0.75,0.21,1221595,5990,W,,,
144,-0.42,1.39,-4.36,43.75,-31.56,-33.06,-12.35,6.23,5.07,-0.58,0.22,0.75,0.21,1221637,6032,W,,,
145,-0.42,1.39,-4.36,43.75,-31.56,-33.06,-12.35,11.32,6.33,-0.58,0.22,0.75,0.21,1221680,6075,W,,,
146,-1.36,0.21,-1.72,43.75,-31.56,-33.06,-12.35,11.32,6.33,-0.58,0.22,0.75,0.21,1221722,6117,W,,,
147,-1.36,0.21,-1.72,43.75,-31.56,-33.06,-0.4,18.68,3.8,-0.58,0.22,0.75,0.21,1221765,6160,W,,,
148,-1.36,0.21,-1.72,43.75,-31.56,-33.06,-8.94,5.84,8.63,-0.58,0.22,0.75,0.21,1221808,6203,W,,,
149,-1.36,0.21,-1.72,43.75,-31.56,-33.06,-9.21,1.86,4.76,-0.58,0.22,0.75,0.21,1221850,6245,W,,,
150,-1.36,0.21,-1.72,43.75,-31.56,-33.06,-9.94,1.05,2.77,-0.58,0.22,0.75,0.21,1221890,6285,W,,,
151,0.06,0.16,0.3,43.75,-31.56,-33.06,-9.94,1.05,2.77,-0.58,0.22,0.75,0.21,1221933,6328,W,,,
152,-0.1,0.18,0.36,43.75,-31.56,-33.06,-9.94,1.05,2.77,-0.58,0.22,0.75,0.21,1221972,6367,W,,,
153,-0.1,0.18,0.36,43.75,-31.56,-33.06,-9.59,0.86,2.2,-0.58,0.22,0.75,0.21,1222014,6409,W,,,
154,-0.1,0.18,0.36,43.75,-31.56,-33.06,-9.67,1.02,2.16,-0.58,0.22,0.75,0.21,1222056,6451,W,,,
155,-0.1,0.18,0.36,43.75,-31.56,-33.06,-9.67,1.09,2.08,-0.58,0.22,0.75,0.21,1222098,6493,W,,,
156,-0.1,0.18,0.36,43.75,-31.56,-33.06,-9.4,1.09,2.35,-0.58,0.22,0.75,0.21,1222138,6533,W,,,
157,-0.21,-0.07,0.52,43.75,-31.56,-33.06,-9.4,1.09,2.35,-0.58,0.22,0.75,0.21,1222179,6574,W,,,
158,-0.21,-0.07,0.52,43.75,-31.56,-33.06,-9.94,1.32,2.27,-0.58,0.22,0.75,0.21,1222222,6617,W,,,
159,-0.05,-0.61,1.97,43.75,-31.56,-33.06,-9.94,1.32,2.27,-0.58,0.22,0.75,0.21,1222263,6658,W,,,
160,-0.05,-0.61,1.97,43.75,-31.56,-33.06,-10.7,2.43,2.66,-0.58,0.22,0.75,0.21,1222305,6700,W,,,
161,-0.05,-0.61,1.97,43.75,-31.56,-33.06,-11.36,2.86,4.04,-0.58,0.22,0.75,0.21,1222349,6744,W,,,
162,-0.05,-0.61,1.97,43.75,-31.56,-33.06,-26.25,5.38,3.96,-0.58,0.22,0.75,0.21,1222389,6784,W,,,
163,0.67,-1.61,5.44,43.75,-31.56,-33.06,-26.25,5.38,3.96,-0.58,0.22,0.75,0.21,1222431,6826,W,,,
164,0.67,-1.61,5.44,43.75,-31.56,-33.06,-11.89,-4.88,0.39,-0.58,0.22,0.75,0.21,1222474,6869,W,,,
165,-0.19,0.52,-3.35,43.75,-31.56,-33.06,-11.89,-4.88,0.39,-0.58,0.22,0.75,0.21,1222517,6912,W,,,
166,-0.19,0.52,-3.35,43.75,-31.56,-33.06,-9.17,-1.21,-0.14,-0.58,0.22,0.75,0.21,1222560,6955,W,,,
167,-0.19,0.52,-3.35,43.75,-31.56,-33.06,-9.82,3.28,2.89,-0.58,0.22,0.75,0.21,1222602,6997,W,,,
168,-0.19,0.52,-3.35,43.75,-31.56,-33.06,-11.58,5.73,4.38,-0.58,0.22,0.75,0.21,1222645,7040,W,,,
169,-0.19,0.52,-3.35,43.75,-31.56,-33.06,-13.34,10.29,4.46,-0.58,0.22,0.75,0.21,1222686,7081,W,,,
170,-1.21,2.19,-3.17,43.75,-31.56,-33.06,-13.34,10.29,4.46,-0.58,0.22,0.75,0.21,1222729,7124,W,,,
171,-1.67,-1.33,-0.28,43.75,-31.56,-33.06,-13.34,10.29,4.46,-0.58,0.22,0.75,0.21,1222772,7167,W,,,
172,4.34,-0.72,1.37,43.75,-31.56,-33.06,-13.34,10.29,4.46,-0.58,0.22,0.75,0.21,1222816,7211,W,,,
173,4.34,-0.72,1.37,43.75,-31.56,-33.06,-12.62,-0.71,0.82,-0.58,0.22,0.75,0.21,1222858,7253,W,,,
174,4.34,-0.72,1.37,43.75,-31.56,-33.06,-9.63,0.79,2.23,-0.58,0.22,0.75,0.21,1222900,7295,W,,,
175,4.34,-0.72,1.37,43.75,-31.56,-33.06,-9.29,0.55,2.43,-0.58,0.22,0.75,0.21,1222940,7335,W,,,
176,4.34,-0.72,1.37,149.81,39.31,-71.88,-9.29,0.55,2.43,-0.58,0.22,0.75,0.21,1222980,7375,W,,,
177,4.34,-0.72,1.37,149.81,39.31,-71.88,-9.75,0.94,1.97,-0.58,0.22,0.75,0.21,1223022,7417,W,,,
178,-0.19,-0.09,0.34,149.81,39.31,-71.88,-9.75,0.94,1.97,-0.58,0.22,0.75,0.21,1223063,7458,W,,,
179,-0.19,-0.09,0.34,149.81,39.31,-71.88,-9.55,1.17,2.12,-0.58,0.22,0.75,0.21,1223105,7500,W,,,
180,-0.19,-0.09,0.34,149.81,39.31,-71.88,-9.71,1.25,2,-0.58,0.22,0.75,0.21,1223148,7543,W,,,
181,-0.19,-0.09,0.34,149.81,39.31,-71.88,-9.52,1.44,2.27,-0.58,0.22,0.75,0.21,1223189,7584,W,,,
182,-0.06,-0.03,0.76,149.81,39.31,-71.88,-9.52,1.44,2.27,-0.58,0.22,0.75,0.21,1223230,7625,W,,,
183,-0.13,-0.2,1.22,149.81,39.31,-71.88,-9.52,1.44,2.27,-0.58,0.22,0.75,0.21,1223272,7667,W,,,
184,-0.13,-0.2,1.22,149.81,39.31,-71.88,-10.78,2.47,1.93,-0.58,0.22,0.75,0.21,1223315,7710,W,,,
185,-0.13,-0.2,1.22,149.81,39.31,-71.88,-15.11,5.5,1.58,-0.58,0.22,0.75,0.21,1223358,7753,W,,,
186,-0.13,-0.2,1.22,149.81,39.31,-71.88,-25.22,2.93,1.55,-0.58,0.22,0.75,0.21,1223400,7795,W,,,
187,-0.13,-0.2,1.22,149.81,39.31,-71.88,-24.23,-5.88,-1.48,-0.58,0.22,0.75,0.21,1223443,7838,W,,,
188,-0.13,-0.2,1.22,83.5,-11.81,-65.81,-24.23,-5.88,-1.48,-0.58,0.22,0.75,0.21,1223485,7880,W,,,
189,-0.53,0.69,-3.02,83.5,-11.81,-65.81,-24.23,-5.88,-1.48,-0.58,0.22,0.75,0.21,1223528,7923,W,,,
190,-0.53,0.69,-3.02,83.5,-11.81,-65.81,-9.4,-3.16,-1.4,-0.58,0.22,0.75,0.21,1223573,7968,W,,,
191,-0.06,1.71,-4.35,83.5,-11.81,-65.81,-9.4,-3.16,-1.4,-0.58,0.22,0.75,0.21,1223616,8011,W,,,
192,-0.06,1.71,-4.35,83.5,-11.81,-65.81,-12.89,10.05,4.65,-0.58,0.22,0.75,0.21,1223659,8054,W,,,
193,-3.57,2.86,-1.3,83.5,-11.81,-65.81,-12.89,10.05,4.65,-0.58,0.22,0.75,0.21,1223700,8095,W,,,
194,-3.57,2.86,-1.3,83.5,-11.81,-65.81,-7.52,16.3,8.4,-0.58,0.22,0.75,0.21,1223745,8140,W,,,
195,-3.57,2.86,-1.3,83.5,-11.81,-65.81,-9.75,12.55,11.66,-0.58,0.22,0.75,0.21,1223786,8181,W,,,
196,0.98,-2.21,0,83.5,-11.81,-65.81,-9.75,12.55,11.66,-0.58,0.22,0.75,0.21,1223828,8223,W,,,
197,1.09,0.79,0.12,83.5,-11.81,-65.81,-9.75,12.55,11.66,-0.58,0.22,0.75,0.21,1223870,8265,W,,,
198,1.09,0.79,0.12,83.5,-11.81,-65.81,-9.9,0.82,1.97,-0.58,0.22,0.75,0.21,1223912,8307,W,,,
199,1.09,0.79,0.12,83.5,-11.81,-65.81,-8.18,0.25,3.77,-0.58,0.22,0.75,0.21,1223955,8350,W,,,
