,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,0,
15,0.48,1,-0.2,-48.31,22.44,7.13,-9.94,1.21,-0.45,0.16,0.69,-0.07,0.7,719932,601,T,,,
16,0.48,1,-0.2,-48.31,22.44,7.13,-9.9,1.51,0.01,0.16,0.69,-0.07,0.7,719973,642,T,,,
17,0.48,1,-0.2,-48.31,22.44,7.13,-9.71,1.36,-0.02,0.16,0.69,-0.07,0.7,720012,681,T,,,
18,0.48,1,-0.2,-25.19,-1.31,-55.63,-9.71,1.36,-0.02,0.16,0.69,-0.07,0.7,720051,720,T,,,
19,0.02,0.11,-0.04,-25.19,-1.31,-55.63,-9.71,1.36,-0.02,0.16,0.69,-0.07,0.7,720092,761,T,,,
20,0.02,0.11,-0.04,-25.19,-1.31,-55.63,-9.78,1.36,-0.21,0.16,0.69,-0.07,0.7,720133,802,T,,,
21,0.02,0.11,-0.04,-25.19,-1.31,-55.63,-9.78,1.32,-0.21,0.16,0.69,-0.07,0.7,720174,843,T,,,
22,0.02,0.11,-0.04,-25.19,-1.31,-55.63,-9.78,1.29,-0.29,0.16,0.69,-0.07,0.7,720214,883,T,,,
23,0.02,0.11,-0.04,-25.5,-1.81,-54.44,-9.78,1.29,-0.29,0.16,0.69,-0.07,0.7,720252,921,T,,,
24,0.02,0.11,-0.04,-25.5,-1.81,-54.44,-9.82,1.29,-0.29,0.16,0.69,-0.07,0.7,720294,963,T,,,
25,-0.08,-0.08,-0.09,-25.5,-1.81,-54.44,-9.82,1.29,-0.29,0.16,0.69,-0.07,0.7,720335,1004,T,,,
26,-0.08,-0.08,-0.09,-25.5,-1.81,-54.44,-9.71,1.13,-0.18,0.16,0.69,-0.07,0.7,720378,1047,T,,,
27,-0.08,-0.08,-0.09,-25.5,-1.81,-54.44,-9.78,1.13,-0.25,0.16,0.69,-0.07,0.7,720420,1089,T,,,
28,-0.08,-0.08,-0.09,-25.5,-1.81,-54.44,-9.82,1.17,-0.21,0.16,0.69,-0.07,0.7,720461,1130,T,,,
29,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.82,1.17,-0.21,0.16,0.69,-0.07,0.7,720503,1172,T,,,
30,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.78,1.13,-0.21,0.16,0.69,-0.07,0.7,720545,1214,T,,,
31,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.78,1.13,-0.18,0.16,0.69,-0.07,0.7,720589,1258,T,,,
32,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.71,1.09,-0.1,0.16,0.69,-0.07,0.7,720631,1300,T,,,
33,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.82,1.13,-0.06,0.16,0.69,-0.07,0.7,720673,1342,T,,,
34,-0.04,-0.05,-0.03,-25.5,-1.81,-54.44,-9.98,1.17,-0.25,0.16,0.69,-0.07,0.7,720715,1384,T,,,
35,-0.04,-0.05,-0.03,-25.38,-1.75,-52.63,-9.98,1.17,-0.25,0.16,0.69,-0.07,0.7,720756,1425,T,,,
36,-0.02,-0.13,0.09,-25.38,-1.75,-52.63,-9.98,1.17,-0.25,0.16,0.69,-0.07,0.7,720799,1468,T,,,
37,-0.02,-0.13,0.09,-25.38,-1.75,-52.63,-9.9,1.05,-0.21,0.16,0.69,-0.07,0.7,720841,1510,T,,,
38,0.05,-0.57,-0.14,-25.38,-1.75,-52.63,-9.9,1.05,-0.21,0.16,0.69,-0.07,0.7,720882,1551,T,,,
39,0.05,-0.57,-0.14,-25.38,-1.75,-52.63,-9.59,-0.36,-3.28,0.16,0.69,-0.07,0.7,720923,1592,T,,,
40,0.05,-0.57,-0.14,-25.38,-1.75,-52.63,-9.71,0.02,-3.78,0.16,0.69,-0.07,0.7,720967,1636,T,,,
41,0.05,-0.57,-0.14,-25.38,-1.75,-52.63,-8.82,3.09,6.56,0.16,0.69,-0.07,0.7,721007,1676,T,,,
42,0.11,0.4,0.5,-25.38,-1.75,-52.63,-8.82,3.09,6.56,0.16,0.69,-0.07,0.7,721048,1717,T,,,
43,0.11,0.4,0.5,-25.38,-1.75,-52.63,-10.36,1.67,-0.06,0.16,0.69,-0.07,0.7,721089,1758,T,,,
44,0.02,0.02,-0.03,-25.38,-1.75,-52.63,-10.36,1.67,-0.06,0.16,0.69,-0.07,0.7,721130,1799,T,,,
45,0.02,0.02,-0.03,-25.38,-1.75,-52.63,-9.67,1.36,0.2,0.16,0.69,-0.07,0.7,721172,1841,T,,,
46,0.02,0.02,-0.03,-25.38,-1.75,-52.63,-9.75,1.4,0.2,0.16,0.69,-0.07,0.7,721212,1881,T,,,
47,0.02,0.02,-0.03,-23.81,-3.75,-49.38,-9.75,1.4,0.2,0.16,0.69,-0.07,0.7,721252,1921,T,,,
48,0.01,-0.02,-0.01,-23.81,-3.75,-49.38,-9.75,1.4,0.2,0.16,0.69,-0.07,0.7,721292,1961,T,,,
49,0,-0.02,0.01,-23.81,-3.75,-49.38,-9.75,1.4,0.2,0.16,0.69,-0.07,0.7,721332,2001,T,,,
50,0,-0.02,0.01,-23.81,-3.75,-49.38,-9.75,1.44,0.13,0.16,0.69,-0.07,0.7,721372,2041,T,,,
51,0,-0.02,0.01,-23.81,-3.75,-49.38,-9.78,1.44,0.09,0.16,0.69,-0.07,0.7,721412,2081,T,,,
52,0,-0.02,0.01,-24.13,-5.31,-48.88,-9.78,1.44,0.09,0.16,0.69,-0.07,0.7,721451,2120,T,,,
53,0,0.01,0,-24.13,-5.31,-48.88,-9.78,1.44,0.09,0.16,0.69,-0.07,0.7,721490,2159,T,,,
54,0,0.01,0,-24.13,-5.31,-48.88,-9.78,1.44,0.09,0.16,0.69,-0.07,0.7,721530,2199,T,,,
55,0,0.01,0,-24.13,-5.31,-48.88,-9.78,1.44,0.09,0.16,0.69,-0.07,0.7,721571,2240,T,,,
56,0,0.01,0,-24.13,-5.31,-48.88,-9.75,1.44,0.09,0.16,0.69,-0.07,0.7,721610,2279,T,,,
57,0,0.01,0,-24.31,-5.13,-49.31,-9.75,1.44,0.09,0.16,0.69,-0.07,0.7,721649,2318,T,,,
58,0.01,0.04,-0.05,-24.31,-5.13,-49.31,-9.75,1.44,0.09,0.16,0.69,-0.07,0.7,721689,2358,T,,,
59,0.01,0.04,-0.05,-24.31,-5.13,-49.31,-9.75,1.4,0.05,0.16,0.69,-0.07,0.7,721730,2399,T,,,
60,-0.08,0.01,-0.15,-24.31,-5.13,-49.31,-9.75,1.4,0.05,0.16,0.69,-0.07,0.7,721770,2439,T,,,
61,-0.08,0.01,-0.15,-24.31,-5.13,-49.31,-9.71,1.29,-0.06,0.16,0.69,-0.07,0.7,721810,2479,T,,,
62,0.04,0.05,-0.09,-24.31,-5.13,-49.31,-9.71,1.29,-0.06,0.16,0.69,-0.07,0.7,721851,2520,W,,,
63,0.04,0.05,-0.09,-24.31,-5.13,-49.31,-9.78,1.29,-0.1,0.16,0.69,-0.07,0.7,721893,2562,W,,,
64,0.09,0.08,-0.1,-24.31,-5.13,-49.31,-9.78,1.29,-0.1,0.16,0.69,-0.07,0.7,721935,2604,W,,,
65,0.09,0.08,-0.1,-24.31,-5.13,-49.31,-9.86,1.17,-0.18,0.16,0.69,-0.07,0.7,721976,2645,W,,,
66,0.09,0.08,-0.1,-24.31,-5.13,-49.31,-9.78,1.17,-0.1,0.16,0.69,-0.07,0.7,722018,2687,W,,,
67,0.09,0.08,-0.1,-24.31,-5.13,-49.31,-9.82,1.25,-0.18,0.16,0.69,-0.07,0.7,722058,2727,W,,,
68,-0.03,-0.02,0.11,-24.31,-5.13,-49.31,-9.82,1.25,-0.18,0.16,0.69,-0.07,0.7,722099,2768,W,,,
69,-0.03,-0.08,0.07,-24.31,-5.13,-49.31,-9.82,1.25,-0.18,0.16,0.69,-0.07,0.7,722140,2809,W,,,
70,-0.03,-0.08,0.07,-24.31,-5.13,-49.31,-9.75,1.32,-0.02,0.16,0.69,-0.07,0.7,722183,2852,W,,,
71,-0.04,-0.07,0.12,-24.31,-5.13,-49.31,-9.75,1.32,-0.02,0.16,0.69,-0.07,0.7,722224,2893,W,,,
72,-0.04,-0.07,0.12,-24.31,-5.13,-49.31,-9.75,1.4,0.01,0.16,0.69,-0.07,0.7,722266,2935,W,,,
73,-0.04,-0.07,0.12,-24.31,-5.13,-49.31,-9.78,1.44,0.01,0.16,0.69,-0.07,0.7,722306,2975,W,,,
74,-0.09,-0.2,0.24,-24.31,-5.13,-49.31,-9.78,1.44,0.01,0.16,0.69,-0.07,0.7,722348,3017,W,,,
75,-0.16,-0.27,0.24,-24.31,-5.13,-49.31,-9.78,1.44,0.01,0.16,0.69,-0.07,0.7,722388,3057,W,,,
76,-0.16,-0.27,0.24,-24.31,-5.13,-49.31,-10.01,1.74,0.17,0.16,0.69,-0.07,0.7,722429,3098,W,,,
77,-0.16,-0.27,0.24,-24.31,-5.13,-49.31,-10.39,1.82,0.32,0.16,0.69,-0.07,0.7,722471,3140,W,,,
78,-0.16,-0.27,0.24,-24.31,-5.13,-49.31,-11.96,3.09,0.55,0.16,0.69,-0.07,0.7,722512,3181,W,,,
79,-0.16,-0.27,0.24,-32.31,-0.63,-27.63,-11.96,3.09,0.55,0.16,0.69,-0.07,0.7,722553,3222,W,,,
80,-1.34,-2.57,2.43,-32.31,-0.63,-27.63,-11.96,3.09,0.55,0.16,0.69,-0.07,0.7,722595,3264,W,,,
81,-1.34,-2.57,2.43,-32.31,-0.63,-27.63,-14.61,-1.59,-2.94,0.16,0.69,-0.07,0.7,722637,3306,W,,,
82,0.3,0.42,-0.24,-32.31,-0.63,-27.63,-14.61,-1.59,-2.94,0.16,0.69,-0.07,0.7,722680,3349,W,,,
83,0.3,0.42,-0.24,-32.31,-0.63,-27.63,-8.37,-2.47,-0.02,0.16,0.69,-0.07,0.7,722721,3390,W,,,
84,0.3,0.42,-0.24,-32.31,-0.63,-27.63,-8.86,-1.82,0.32,0.16,0.69,-0.07,0.7,722763,3432,W,,,
85,0.3,0.42,-0.24,-33.25,-4.69,-2.19,-8.86,-1.82,0.32,0.16,0.69,-0.07,0.7,722803,3472,W,,,
86,0.54,1.64,-1.88,-33.25,-4.69,-2.19,-8.86,-1.82,0.32,0.16,0.69,-0.07,0.7,722844,3513,W,,,
87,0.54,1.64,-1.88,-33.25,-4.69,-2.19,-11.81,3.85,2.66,0.16,0.69,-0.07,0.7,722886,3555,W,,,
88,0.78,1.6,-1.37,-33.25,-4.69,-2.19,-11.81,3.85,2.66,0.16,0.69,-0.07,0.7,722927,3596,W,,,
89,0.78,1.6,-1.37,-33.25,-4.69,-2.19,-10.86,4.46,3.08,0.16,0.69,-0.07,0.7,722968,3637,W,,,
90,0.78,1.6,-1.37,-33.25,-4.69,-2.19,-10.13,4.2,3.04,0.16,0.69,-0.07,0.7,723007,3676,W,,,
91,1.1,0.76,-0.72,-33.25,-4.69,-2.19,-10.13,4.2,3.04,0.16,0.69,-0.07,0.7,723049,3718,W,,,
92,0.67,0.6,-0.5,-33.25,-4.69,-2.19,-10.13,4.2,3.04,0.16,0.69,-0.07,0.7,723089,3758,W,,,
93,0.67,0.6,-0.5,-33.25,-4.69,-2.19,-9.55,3.85,3.16,0.16,0.69,-0.07,0.7,723129,3798,W,,,
94,0.67,0.6,-0.5,-33.25,-4.69,-2.19,-8.48,3.47,2.66,0.16,0.69,-0.07,0.7,723170,3839,W,,,
95,0.67,0.6,-0.5,-33.25,-4.69,-2.19,-8.9,3.93,3.31,0.16,0.69,-0.07,0.7,723208,3877,W,,,
96,1.12,-0.74,1.4,-33.25,-4.69,-2.19,-8.9,3.93,3.31,0.16,0.69,-0.07,0.7,723248,3917,W,,,
97,0.11,-0.22,1.35,-33.25,-4.69,-2.19,-8.9,3.93,3.31,0.16,0.69,-0.07,0.7,723288,3957,W,,,
98,0.11,-0.22,1.35,-33.25,-4.69,-2.19,-11.28,1.25,-0.87,0.16,0.69,-0.07,0.7,723328,3997,W,,,
99,0.11,-0.22,1.35,-33.25,-4.69,-2.19,-10.32,1.36,0.78,0.16,0.69,-0.07,0.7,723369,4038,W,,,
100,0.11,-0.22,1.35,-33.25,-4.69,-2.19,-9.67,1.09,0.51,0.16,0.69,-0.07,0.7,723408,4077,W,,,
101,0.11,-0.22,1.35,4.5,-41.88,-2.5,-9.67,1.09,0.51,0.16,0.69,-0.07,0.7,723447,4116,W,,,
102,0.11,0.02,0.17,4.5,-41.88,-2.5,-9.67,1.09,0.51,0.16,0.69,-0.07,0.7,723487,4156,W,,,
103,0.11,0.02,0.17,4.5,-41.88,-2.5,-9.71,1.17,0.28,0.16,0.69,-0.07,0.7,723527,4196,W,,,
104,0.11,0.02,0.17,4.5,-41.88,-2.5,-9.78,1.44,0.13,0.16,0.69,-0.07,0.7,723566,4235,W,,,
105,0.11,0.02,0.17,4.5,-41.88,-2.5,-9.75,1.48,0.17,0.16,0.69,-0.07,0.7,723603,4272,W,,,
106,-0.01,-0.01,0.13,4.5,-41.88,-2.5,-9.75,1.48,0.17,0.16,0.69,-0.07,0.7,723643,4312,W,,,
107,-0.01,-0.01,0.13,4.5,-41.88,-2.5,-9.71,1.63,0.2,0.16,0.69,-0.07,0.7,723683,4352,W,,,
108,-0.01,-0.01,0.13,4.5,-41.88,-2.5,-9.78,1.55,0.13,0.16,0.69,-0.07,0.7,723725,4394,W,,,
109,-0.01,-0.01,0.13,4.5,-41.88,-2.5,-9.75,1.63,0.28,0.16,0.69,-0.07,0.7,723765,4434,W,,,
110,-0.01,-0.01,0.13,4.5,-41.88,-2.5,-9.71,1.7,0.32,0.16,0.69,-0.07,0.7,723804,4473,W,,,
111,-0.17,-0.21,0.19,4.5,-41.88,-2.5,-9.71,1.7,0.32,0.16,0.69,-0.07,0.7,723844,4513,W,,,
112,-0.17,-0.21,0.19,4.5,-41.88,-2.5,-9.75,1.82,0.39,0.16,0.69,-0.07,0.7,723886,4555,W,,,
113,-0.21,-0.48,0.54,4.5,-41.88,-2.5,-9.75,1.82,0.39,0.16,0.69,-0.07,0.7,723924,4593,W,,,
114,-0.21,-0.48,0.54,4.5,-41.88,-2.5,-10.17,2.2,0.74,0.16,0.69,-0.07,0.7,723965,4634,W,,,
115,-0.21,-0.48,0.54,4.5,-41.88,-2.5,-10.32,2.47,1.09,0.16,0.69,-0.07,0.7,724004,4673,W,,,
116,-0.3,-0.97,1.66,4.5,-41.88,-2.5,-10.32,2.47,1.09,0.16,0.69,-0.07,0.7,724045,4714,W,,,
117,-0.54,-1.37,3.27,4.5,-41.88,-2.5,-10.32,2.47,1.09,0.16,0.69,-0.07,0.7,724086,4755,W,,,
118,-0.54,-1.37,3.27,4.5,-41.88,-2.5,-17.1,6.04,0.82,0.16,0.69,-0.07,0.7,724126,4795,W,,,
119,-0.54,-1.37,3.27,4.5,-41.88,-2.5,-17.83,4.54,0.86,0.16,0.69,-0.07,0.7,724167,4836,W,,,
120,-0.54,-1.37,3.27,4.5,-41.88,-2.5,-10.24,-2.82,-1.4,0.16,0.69,-0.07,0.7,724207,4876,W,,,
121,-0.33,0.39,-0.98,4.5,-41.88,-2.5,-10.24,-2.82,-1.4,0.16,0.69,-0.07,0.7,724248,4917,W,,,
122,-0.43,0.76,-2.62,4.5,-41.88,-2.5,-10.24,-2.82,-1.4,0.16,0.69,-0.07,0.7,724289,4958,W,,,
123,-0.43,0.76,-2.62,4.5,-41.88,-2.5,-8.4,-0.94,-0.95,0.16,0.69,-0.07,0.7,724331,5000,W,,,
124,1.07,1.56,-3.29,4.5,-41.88,-2.5,-8.4,-0.94,-0.95,0.16,0.69,-0.07,0.7,724371,5040,W,,,
125,1.07,1.56,-3.29,4.5,-41.88,-2.5,-12.66,6.38,1.66,0.16,0.69,-0.07,0.7,724412,5081,W,,,
126,1.07,1.56,-3.29,4.5,-41.88,-2.5,-12.43,7.49,1.36,0.16,0.69,-0.07,0.7,724451,5120,W,,,
127,1.07,1.56,-3.29,4.5,-41.88,-2.5,-10.89,7.3,1.81,0.16,0.69,-0.07,0.7,724492,5161,W,,,
128,-0.94,1.41,-1.45,4.5,-41.88,-2.5,-10.89,7.3,1.81,0.16,0.69,-0.07,0.7,724532,5201,W,,,
129,-0.94,1.41,-1.45,4.5,-41.88,-2.5,-10.24,5.57,2.2,0.16,0.69,-0.07,0.7,724573,5242,W,,,
130,-0.94,1.41,-1.45,4.5,-41.88,-2.5,-9.48,5.27,3.08,0.16,0.69,-0.07,0.7,724614,5283,W,,,
131,-0.94,1.41,-1.45,4.5,-41.88,-2.5,-9.05,5.23,3.57,0.16,0.69,-0.07,0.7,724653,5322,W,,,
132,0.7,0.4,-0.36,4.5,-41.88,-2.5,-9.05,5.23,3.57,0.16,0.69,-0.07,0.7,724692,5361,W,,,
133,0.98,-1.74,1.49,4.5,-41.88,-2.5,-9.05,5.23,3.57,0.16,0.69,-0.07,0.7,724732,5401,W,,,
134,0.98,-1.74,1.49,4.5,-41.88,-2.5,-11.7,-1.28,1.66,0.16,0.69,-0.07,0.7,724772,5441,W,,,
135,0.98,-1.74,1.49,4.5,-41.88,-2.5,-12.31,1.82,3.31,0.16,0.69,-0.07,0.7,724814,5483,W,,,
136,0.98,-1.74,1.49,4.5,-41.88,-2.5,-10.36,1.05,-0.1,0.16,0.69,-0.07,0.7,724852,5521,W,,,
137,0.11,-0.57,0.27,4.5,-41.88,-2.5,-10.36,1.05,-0.1,0.16,0.69,-0.07,0.7,724893,5562,W,,,
138,0.11,-0.57,0.27,4.5,-41.88,-2.5,-9.55,1.09,1.16,0.16,0.69,-0.07,0.7,724934,5603,W,,,
139,0.11,-0.57,0.27,4.5,-41.88,-2.5,-9.67,1.09,0.7,0.16,0.69,-0.07,0.7,724975,5644,W,,,
140,0.11,-0.57,0.27,4.5,-41.88,-2.5,-9.59,1.17,0.63,0.16,0.69,-0.07,0.7,725015,5684,W,,,
141,0.11,-0.57,0.27,4.5,-41.88,-2.5,-9.63,1.17,0.47,0.16,0.69,-0.07,0.7,725053,5722,W,,,
142,0.19,0.11,0.19,4.5,-41.88,-2.5,-9.63,1.17,0.47,0.16,0.69,-0.07,0.7,725093,5762,W,,,
143,0.19,0.11,0.19,4.5,-41.88,-2.5,-9.71,1.4,0.24,0.16,0.69,-0.07,0.7,725134,5803,W,,,
144,-0.07,-0.11,0.2,4.5,-41.88,-2.5,-9.71,1.4,0.24,0.16,0.69,-0.07,0.7,725173,5842,W,,,
145,-0.07,-0.11,0.2,4.5,-41.88,-2.5,-9.67,1.55,0.39,0.16,0.69,-0.07,0.7,725213,5882,W,,,
146,-0.07,-0.11,0.2,4.5,-41.88,-2.5,-9.71,1.63,0.43,0.16,0.69,-0.07,0.7,725252,5921,W,,,
147,-0.07,-0.11,0.2,4.5,-41.88,-2.5,-9.67,1.7,0.47,0.16,0.69,-0.07,0.7,725293,5962,W,,,
148,-0.14,-0.16,0.16,4.5,-41.88,-2.5,-9.67,1.7,0.47,0.16,0.69,-0.07,0.7,725334,6003,W,,,
149,-0.14,-0.16,0.16,4.5,-41.88,-2.5,-9.67,1.78,0.63,0.16,0.69,-0.07,0.7,725373,6042,W,,,
150,-0.14,-0.16,0.16,4.5,-41.88,-2.5,-9.71,1.9,0.63,0.16,0.69,-0.07,0.7,725414,6083,W,,,
151,-0.14,-0.16,0.16,4.5,-41.88,-2.5,-9.9,2.09,0.59,0.16,0.69,-0.07,0.7,725452,6121,W,,,
152,-0.2,-0.61,0.81,4.5,-41.88,-2.5,-9.9,2.09,0.59,0.16,0.69,-0.07,0.7,725493,6162,W,,,
153,-0.25,-0.92,1.51,4.5,-41.88,-2.5,-9.9,2.09,0.59,0.16,0.69,-0.07,0.7,725533,6202,W,,,
154,-0.25,-0.92,1.51,4.5,-41.88,-2.5,-11.43,3.77,1.13,0.16,0.69,-0.07,0.7,725574,6243,W,,,
155,-0.25,-0.92,1.51,4.5,-41.88,-2.5,-12.5,6.53,0.97,0.16,0.69,-0.07,0.7,725615,6284,W,,,
156,-0.25,-0.92,1.51,4.5,-41.88,-2.5,-20.13,6.53,0.78,0.16,0.69,-0.07,0.7,725654,6323,W,,,
157,-2.37,-1.85,3.68,4.5,-41.88,-2.5,-20.13,6.53,0.78,0.16,0.69,-0.07,0.7,725695,6364,W,,,
158,-2.37,-1.85,3.68,4.5,-41.88,-2.5,-10.32,-4.62,-3.28,0.16,0.69,-0.07,0.7,725736,6405,W,,,
159,-2.37,-1.85,3.68,4.5,-41.88,-2.5,-6.41,-5.42,-2.82,0.16,0.69,-0.07,0.7,725777,6446,W,,,
160,-2.37,-1.85,3.68,4.5,-41.88,-2.5,-9.52,-0.75,0.55,0.16,0.69,-0.07,0.7,725818,6487,W,,,
161,-2.37,-1.85,3.68,4.5,-41.88,-2.5,-12,1.86,2.77,0.16,0.69,-0.07,0.7,725858,6527,W,,,
162,-2.37,-1.85,3.68,84.31,-31.25,-67.88,-12,1.86,2.77,0.16,0.69,-0.07,0.7,725897,6566,W,,,
163,-2.37,-1.85,3.68,84.31,-31.25,-67.88,-11.62,6.46,2.16,0.16,0.69,-0.07,0.7,725939,6608,W,,,
164,0.71,2.27,-2,84.31,-31.25,-67.88,-11.62,6.46,2.16,0.16,0.69,-0.07,0.7,725981,6650,W,,,
165,0.71,2.27,-2,84.31,-31.25,-67.88,-14.84,6.42,3.84,0.16,0.69,-0.07,0.7,726023,6692,W,,,
166,0.71,2.27,-2,84.31,-31.25,-67.88,-13,7.18,5.07,0.16,0.69,-0.07,0.7,726065,6734,W,,,
167,0.71,2.27,-2,84.31,-31.25,-67.88,-6.45,11.21,7.14,0.16,0.69,-0.07,0.7,726104,6773,W,,,
168,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-6.45,11.21,7.14,0.16,0.69,-0.07,0.7,726145,6814,W,,,
169,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-6.53,5.46,6.37,0.16,0.69,-0.07,0.7,726187,6856,W,,,
170,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-11.39,-1.7,0.74,0.16,0.69,-0.07,0.7,726228,6897,W,,,
171,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-14.38,2.2,0.32,0.16,0.69,-0.07,0.7,726272,6941,W,,,
172,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-11.24,1.55,0.2,0.16,0.69,-0.07,0.7,726313,6982,W,,,
173,-0.41,1.33,-0.34,84.31,-31.25,-67.88,-9.82,1.67,1.97,0.16,0.69,-0.07,0.7,726353,7022,W,,,
174,-0.04,-0.08,0.19,84.31,-31.25,-67.88,-9.82,1.67,1.97,0.16,0.69,-0.07,0.7,726434,7103,W,,,
175,-0.04,-0.08,0.19,84.31,-31.25,-67.88,-9.52,1.25,0.93,0.16,0.69,-0.07,0.7,726475,7144,W,,,
176,-0.04,-0.08,0.19,84.31,-31.25,-67.88,-9.75,1.51,0.66,0.16,0.69,-0.07,0.7,726517,7186,W,,,
177,-0.04,-0.08,0.19,84.31,-31.25,-67.88,-9.67,1.59,0.63,0.16,0.69,-0.07,0.7,726557,7226,W,,,
178,-0.04,-0.08,0.19,80.38,0.88,11.56,-9.67,1.59,0.63,0.16,0.69,-0.07,0.7,726596,7265,W,,,
179,-0.04,-0.08,0.19,80.38,0.88,11.56,-9.75,1.67,0.55,0.16,0.69,-0.07,0.7,726636,7305,W,,,
180,-0.04,-0.08,0.19,80.38,0.88,11.56,-9.71,1.67,0.66,0.16,0.69,-0.07,0.7,726676,7345,W,,,
181,-0.04,-0.08,0.19,80.38,0.88,11.56,-9.75,1.78,0.7,0.16,0.69,-0.07,0.7,726716,7385,W,,,
182,-0.04,-0.08,0.19,80.38,0.88,11.56,-9.71,1.82,0.78,0.16,0.69,-0.07,0.7,726754,7423,W,,,
183,-0.18,-0.19,0.2,80.38,0.88,11.56,-9.71,1.82,0.78,0.16,0.69,-0.07,0.7,726794,7463,W,,,
184,-0.18,-0.19,0.2,80.38,0.88,11.56,-9.86,2.05,0.82,0.16,0.69,-0.07,0.7,726834,7503,W,,,
185,-0.17,-0.62,0.67,80.38,0.88,11.56,-9.86,2.05,0.82,0.16,0.69,-0.07,0.7,726874,7543,W,,,
186,-0.17,-0.62,0.67,80.38,0.88,11.56,-10.36,2.51,1.39,0.16,0.69,-0.07,0.7,726914,7583,W,,,
187,-0.17,-0.62,0.67,80.38,0.88,11.56,-10.89,2.89,1.24,0.16,0.69,-0.07,0.7,726952,7621,W,,,
188,-0.75,-1.57,2.67,80.38,0.88,11.56,-10.89,2.89,1.24,0.16,0.69,-0.07,0.7,726993,7662,W,,,
189,-1.81,-1.48,4.74,80.38,0.88,11.56,-10.89,2.89,1.24,0.16,0.69,-0.07,0.7,727034,7703,W,,,
190,-1.81,-1.48,4.74,80.38,0.88,11.56,-19.7,-1.51,-3.05,0.16,0.69,-0.07,0.7,727074,7743,W,,,
191,-1.81,-1.48,4.74,80.38,0.88,11.56,-5.26,-8.06,-9.33,0.16,0.69,-0.07,0.7,727115,7784,W,,,
192,-1.81,-1.48,4.74,80.38,0.88,11.56,-6.53,-1.59,2.39,0.16,0.69,-0.07,0.7,727154,7823,W,,,
193,-0.44,0.91,-2.07,80.38,0.88,11.56,-6.53,-1.59,2.39,0.16,0.69,-0.07,0.7,727194,7863,W,,,
194,0.83,1.11,-2.36,80.38,0.88,11.56,-6.53,-1.59,2.39,0.16,0.69,-0.07,0.7,727234,7903,W,,,
