,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
19,0,0,0,-52.19,-3.69,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436052,769,T
20,0,0,0,-52.19,-3.69,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436091,808,T
21,0,0,0,-52.19,-3.69,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436132,849,T
22,0,0,0,-52.19,-3.69,-58.88,-9.21,0.02,3.61,-0.54,0.15,0.79,0.23,436173,890,T
23,0,0,0,-52.19,-3.69,-58.88,-9.21,0.02,3.61,-0.54,0.15,0.79,0.23,436213,930,T
24,0,0,0,-52.19,-3.69,-58.88,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,436253,970,T
25,0,0,0,-52.19,-3.69,-58.88,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,436291,1008,T
26,0,0.01,-0.01,-52.19,-3.69,-58.88,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,436331,1048,T
27,0,0.01,-0.01,-52.19,-3.69,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436373,1090,T
28,0,0.02,-0.01,-52.19,-3.69,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436414,1131,T
29,0,0.02,-0.01,-52.19,-3.69,-58.88,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436454,1171,T
30,0,0.02,-0.01,-52.19,-3.69,-58.88,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436495,1212,T
31,0,0.02,-0.01,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436534,1251,T
32,0,0.01,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436575,1292,T
33,0,0.01,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436615,1332,T
34,0,0.01,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436655,1372,T
35,0,0.01,0,-52.69,-4.5,-57.69,-9.25,0.02,3.54,-0.54,0.15,0.79,0.23,436696,1413,T
36,0,0.01,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436734,1451,T
37,0,0,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436774,1491,T
38,0,0,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436813,1530,T
39,0,0,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436854,1571,T
40,0,0,0,-52.69,-4.5,-57.69,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436894,1611,T
41,0,0,0,-52.69,-5.19,-58.88,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,436933,1650,T
42,0,0,0,-52.69,-5.19,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,436973,1690,T
43,0,0,0,-52.69,-5.19,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437014,1731,T
44,0,0,0,-52.69,-5.19,-58.88,-9.21,0.02,3.61,-0.54,0.15,0.79,0.23,437054,1771,T
45,0,0,0,-52.69,-5.19,-58.88,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437093,1810,T
46,0,0,0,-52.38,-3.94,-58.5,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437132,1849,T
47,0,0,0,-52.38,-3.94,-58.5,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437173,1890,T
48,0,-0.01,0.01,-52.38,-3.94,-58.5,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437213,1930,T
49,0,-0.01,0.01,-52.38,-3.94,-58.5,-9.21,0.02,3.61,-0.54,0.15,0.79,0.23,437253,1970,T
50,0,-0.01,0.01,-52.38,-3.94,-58.5,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,437293,2010,T
51,0,-0.01,0.01,-51.81,-4.13,-59,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,437332,2049,T
52,0,0.01,0,-51.81,-4.13,-59,-9.21,0.06,3.61,-0.54,0.15,0.79,0.23,437372,2089,T
53,0,0.01,0,-51.81,-4.13,-59,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437412,2129,T
54,0,0.01,0,-51.81,-4.13,-59,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437453,2170,T
55,0,0.01,0,-51.81,-4.13,-59,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437493,2210,T
56,0,0.01,0,-51.25,-3.5,-58.63,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437532,2249,T
57,0,0,0,-51.25,-3.5,-58.63,-9.21,0.02,3.57,-0.54,0.15,0.79,0.23,437572,2289,T
58,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437612,2329,T
59,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437652,2369,T
60,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.54,0.15,0.79,0.23,437691,2408,T
61,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437730,2447,T
62,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437770,2487,T
63,0,0,0,-51.25,-3.5,-58.63,-9.21,0.02,3.57,-0.49,0.28,0.72,0.41,437812,2529,T
64,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437853,2570,T
65,0,0,0,-51.25,-3.5,-58.63,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437893,2610,T
66,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437933,2650,T
67,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,437974,2691,T
68,0,0.01,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438014,2731,T
69,0,0.01,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438056,2773,T
70,0,0.01,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438098,2815,T
71,0,0.01,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438138,2855,T
72,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438180,2897,T
73,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438221,2938,T
74,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438262,2979,T
75,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438302,3019,T
76,0,0,0,-52.81,-4.06,-58.5,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438342,3059,T
77,0,0,0,-52.06,-3.94,-59.75,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438382,3099,T
78,0,0,0,-52.06,-3.94,-59.75,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438423,3140,T
79,0,0.01,-0.01,-52.06,-3.94,-59.75,-9.25,0.02,3.57,-0.49,0.28,0.72,0.41,438464,3181,T
80,0,0.01,-0.01,-52.06,-3.94,-59.75,-9.25,-0.02,3.54,-0.49,0.28,0.72,0.41,438505,3222,T
81,0,0.01,-0.01,-52.06,-3.94,-59.75,-9.29,-0.02,3.54,-0.49,0.28,0.72,0.41,438549,3266,T
82,0,0.01,-0.01,-52.06,-3.94,-59.75,-9.29,-0.02,3.54,-0.49,0.28,0.72,0.41,438589,3306,T
83,0,0,0,-52.06,-3.94,-59.75,-9.29,-0.02,3.54,-0.49,0.28,0.72,0.41,438630,3347,T
84,0,0,0,-52.06,-3.94,-59.75,-9.25,-0.02,3.57,-0.49,0.28,0.72,0.41,438672,3389,T
85,0,0,0,-52.06,-3.94,-59.75,-9.25,-0.02,3.54,-0.49,0.28,0.72,0.41,438715,3432,T
86,0,0,0,-52.06,-3.94,-59.75,-9.29,-0.02,3.54,-0.49,0.28,0.72,0.41,438758,3475,T
87,0,0,0,-52.06,-3.94,-59.75,-9.29,-0.02,3.5,-0.49,0.28,0.72,0.41,438799,3516,T
88,0,0,0,-52.06,-3.94,-59.75,-9.29,-0.02,3.5,-0.49,0.28,0.72,0.41,438840,3557,T
89,0,-0.01,-0.01,-52.06,-3.94,-59.75,-9.29,-0.02,3.5,-0.49,0.28,0.72,0.41,438882,3599,T
90,0,-0.02,0,-52.06,-3.94,-59.75,-9.29,-0.02,3.5,-0.49,0.28,0.72,0.41,438923,3640,T
91,0,-0.02,0,-52.06,-3.94,-59.75,-9.25,-0.02,3.54,-0.49,0.28,0.72,0.41,438966,3683,T
92,-0.02,0.03,0.01,-52.06,-3.94,-59.75,-9.25,-0.02,3.54,-0.49,0.28,0.72,0.41,439008,3725,T
93,-0.02,0.03,0.01,-52.06,-3.94,-59.75,-9.25,-0.02,3.54,-0.49,0.28,0.72,0.41,439049,3766,W
94,-0.02,0.03,0.01,-52.06,-3.94,-59.75,-9.29,0.02,3.54,-0.49,0.28,0.72,0.41,439089,3806,W
95,-0.01,0.05,-0.01,-52.06,-3.94,-59.75,-9.29,0.02,3.54,-0.49,0.28,0.72,0.41,439129,3846,W
96,0.01,0.03,-0.02,-52.06,-3.94,-59.75,-9.29,0.02,3.54,-0.49,0.28,0.72,0.41,439170,3887,W
97,0.01,0.03,-0.02,-52.06,-3.94,-59.75,-9.29,-0.02,3.46,-0.49,0.28,0.72,0.41,439211,3928,W
98,0.01,0.03,-0.02,-52.06,-3.94,-59.75,-9.32,-0.02,3.46,-0.49,0.28,0.72,0.41,439251,3968,W
99,0.01,0.03,-0.02,-52.06,-3.94,-59.75,-9.32,-0.06,3.46,-0.49,0.28,0.72,0.41,439291,4008,W
100,0.01,0.03,-0.02,-52.06,-3.38,-56.75,-9.32,-0.06,3.46,-0.49,0.28,0.72,0.41,439330,4047,W
101,0.06,-0.01,-0.08,-52.06,-3.38,-56.75,-9.32,-0.06,3.46,-0.49,0.28,0.72,0.41,439371,4088,W
102,0.06,-0.01,-0.08,-52.06,-3.38,-56.75,-9.32,-0.09,3.46,-0.49,0.28,0.72,0.41,439414,4131,W
103,0.09,-0.12,-0.11,-52.06,-3.38,-56.75,-9.32,-0.09,3.46,-0.49,0.28,0.72,0.41,439456,4173,W
104,0.09,-0.12,-0.11,-52.06,-3.38,-56.75,-9.02,-0.32,3.65,-0.49,0.28,0.72,0.41,439497,4214,W
105,0.09,-0.12,-0.11,-52.06,-3.38,-56.75,-9.21,-0.25,3.57,-0.49,0.28,0.72,0.41,439538,4255,W
106,0.1,-0.18,-0.01,-52.06,-3.38,-56.75,-9.21,-0.25,3.57,-0.49,0.28,0.72,0.41,439579,4296,W
107,0.03,-0.07,0.12,-52.06,-3.38,-56.75,-9.21,-0.25,3.57,-0.49,0.28,0.72,0.41,439621,4338,W
108,0.03,-0.07,0.12,-52.06,-3.38,-56.75,-9.17,-0.21,3.69,-0.49,0.28,0.72,0.41,439662,4379,W
109,0.03,-0.07,0.12,-52.06,-3.38,-56.75,-9.21,-0.13,3.65,-0.49,0.28,0.72,0.41,439704,4421,W
110,0.03,-0.07,0.12,-52.06,-3.38,-56.75,-9.17,0.1,3.73,-0.49,0.28,0.72,0.41,439745,4462,W
111,0.03,-0.07,0.12,-52.06,-3.38,-56.75,-9.13,0.06,3.77,-0.49,0.28,0.72,0.41,439784,4501,W
112,0,0.02,0.12,-52.06,-3.38,-56.75,-9.13,0.06,3.77,-0.49,0.28,0.72,0.41,439825,4542,W
113,0,0.02,0.12,-52.06,-3.38,-56.75,-9.25,0.21,3.69,-0.49,0.28,0.72,0.41,439867,4584,W
114,-0.03,-0.07,0.07,-52.06,-3.38,-56.75,-9.25,0.21,3.69,-0.49,0.28,0.72,0.41,439908,4625,W
115,-0.03,-0.07,0.07,-52.06,-3.38,-56.75,-9.13,0.06,3.69,-0.49,0.28,0.72,0.41,439949,4666,W
116,-0.03,-0.07,0.07,-52.06,-3.38,-56.75,-9.05,0.06,3.8,-0.49,0.28,0.72,0.41,439989,4706,W
117,-0.05,-0.03,0.32,-52.06,-3.38,-56.75,-9.05,0.06,3.8,-0.49,0.28,0.72,0.41,440030,4747,W
118,0.05,-0.12,0.71,-52.06,-3.38,-56.75,-9.05,0.06,3.8,-0.49,0.28,0.72,0.41,440071,4788,W
119,0.05,-0.12,0.71,-52.06,-3.38,-56.75,-9.98,0.44,3.8,-0.49,0.28,0.72,0.41,440111,4828,W
120,0.05,-0.12,0.71,-52.06,-3.38,-56.75,-10.66,0.75,4.07,-0.49,0.28,0.72,0.41,440151,4868,W
121,0.05,-0.12,0.71,-52.06,-3.38,-56.75,-12.23,0.9,4.19,-0.49,0.28,0.72,0.41,440192,4909,W
122,0.05,-0.12,0.71,-62.88,-4.13,-39,-12.23,0.9,4.19,-0.49,0.28,0.72,0.41,440230,4947,W
123,1.16,-2.9,4.65,-62.88,-4.13,-39,-12.23,0.9,4.19,-0.49,0.28,0.72,0.41,440271,4988,W
124,1.16,-2.9,4.65,-62.88,-4.13,-39,-15.8,-5.54,0.74,-0.49,0.28,0.72,0.41,440313,5030,W
125,-0.26,0.13,-1.46,-62.88,-4.13,-39,-15.8,-5.54,0.74,-0.49,0.28,0.72,0.41,440354,5071,W
126,-0.26,0.13,-1.46,-62.88,-4.13,-39,-5.76,-2.36,-0.95,-0.49,0.28,0.72,0.41,440396,5113,W
127,-0.26,0.13,-1.46,-62.88,-4.13,-39,-7.06,1.67,3.46,-0.49,0.28,0.72,0.41,440437,5154,W
128,-0.18,1.02,-2.8,-62.88,-4.13,-39,-7.06,1.67,3.46,-0.49,0.28,0.72,0.41,440479,5196,W
129,-0.79,0.88,-2.91,-62.88,-4.13,-39,-7.06,1.67,3.46,-0.49,0.28,0.72,0.41,440519,5236,W
130,-0.79,0.88,-2.91,-62.88,-4.13,-39,-8.37,5.8,4.65,-0.49,0.28,0.72,0.41,440560,5277,W
131,-0.79,0.88,-2.91,-62.88,-4.13,-39,-9.4,5.84,6.07,-0.49,0.28,0.72,0.41,440600,5317,W
132,-0.79,0.88,-2.91,-62.88,-4.13,-39,-9.44,4.96,5.72,-0.49,0.28,0.72,0.41,440641,5358,W
133,-0.79,0.88,-2.91,-8.69,-23.06,-41.5,-9.44,4.96,5.72,-0.49,0.28,0.72,0.41,440680,5397,W
134,-0.35,0.5,-1.36,-8.69,-23.06,-41.5,-9.44,4.96,5.72,-0.49,0.28,0.72,0.41,440721,5438,W
135,-0.35,0.5,-1.36,-8.69,-23.06,-41.5,-9.63,4.96,7.18,-0.49,0.28,0.72,0.41,440763,5480,W
136,-0.35,0.5,-1.36,-8.69,-23.06,-41.5,-6.68,7.53,6.22,-0.49,0.28,0.72,0.41,440805,5522,W
137,-0.35,0.5,-1.36,-8.69,-23.06,-41.5,-5.72,9.82,6.14,-0.49,0.28,0.72,0.41,440846,5563,W
138,-0.35,0.5,-1.36,-8.69,-23.06,-41.5,-6.72,1.05,4.34,-0.49,0.28,0.72,0.41,440886,5603,W
139,1.23,-2.13,1.32,-8.69,-23.06,-41.5,-6.72,1.05,4.34,-0.49,0.28,0.72,0.41,440927,5644,W
140,1.01,-0.4,0.15,-8.69,-23.06,-41.5,-6.72,1.05,4.34,-0.49,0.28,0.72,0.41,440968,5685,W
141,1.01,-0.4,0.15,-8.69,-23.06,-41.5,-9.67,-0.32,3.69,-0.49,0.28,0.72,0.41,441008,5725,W
142,1.01,-0.4,0.15,-8.69,-23.06,-41.5,-9.02,-0.36,4.15,-0.49,0.28,0.72,0.41,441050,5767,W
143,1.01,-0.4,0.15,-8.69,-23.06,-41.5,-9.52,-0.32,3.65,-0.49,0.28,0.72,0.41,441090,5807,W
144,1.01,-0.4,0.15,-10.88,-23.63,-31.88,-9.52,-0.32,3.65,-0.49,0.28,0.72,0.41,441129,5846,W
145,0.09,-0.09,0.23,-10.88,-23.63,-31.88,-9.52,-0.32,3.65,-0.49,0.28,0.72,0.41,441170,5887,W
146,0.09,-0.09,0.23,-10.88,-23.63,-31.88,-9.29,-0.32,3.73,-0.49,0.28,0.72,0.41,441212,5929,W
147,0.09,-0.09,0.23,-10.88,-23.63,-31.88,-9.09,-0.13,3.96,-0.49,0.28,0.72,0.41,441254,5971,W
148,0.09,-0.09,0.23,-10.88,-23.63,-31.88,-9.21,-0.13,3.8,-0.49,0.28,0.72,0.41,441297,6014,W
149,0.09,-0.09,0.23,-10.88,-23.63,-31.88,-9.21,-0.06,3.84,-0.49,0.28,0.72,0.41,441337,6054,W
150,0.02,0,0.14,-10.88,-23.63,-31.88,-9.21,-0.06,3.84,-0.49,0.28,0.72,0.41,441378,6095,W
151,-0.04,-0.04,0.21,-10.88,-23.63,-31.88,-9.21,-0.06,3.84,-0.49,0.28,0.72,0.41,441419,6136,W
152,-0.04,-0.04,0.21,-10.88,-23.63,-31.88,-8.94,0.1,4.04,-0.49,0.28,0.72,0.41,441461,6178,W
153,-0.04,-0.04,0.21,-10.88,-23.63,-31.88,-9.17,0.06,3.77,-0.49,0.28,0.72,0.41,441505,6222,W
154,-0.04,-0.04,0.21,-10.88,-23.63,-31.88,-9.32,0.36,3.77,-0.49,0.28,0.72,0.41,441547,6264,W
155,-0.04,-0.04,0.21,-10.88,-23.63,-31.88,-9.55,0.21,3.69,-0.49,0.28,0.72,0.41,441587,6304,W
156,0.21,-0.48,1.57,-10.88,-23.63,-31.88,-9.55,0.21,3.69,-0.49,0.28,0.72,0.41,441629,6346,W
157,1.34,-0.88,4.71,-10.88,-23.63,-31.88,-9.55,0.21,3.69,-0.49,0.28,0.72,0.41,441669,6386,W
158,1.34,-0.88,4.71,-10.88,-23.63,-31.88,-22.39,-0.48,6.18,-0.49,0.28,0.72,0.41,441710,6427,W
159,1.34,-0.88,4.71,-10.88,-23.63,-31.88,-23.96,-10.86,1.47,-0.49,0.28,0.72,0.41,441752,6469,W
160,1.34,-0.88,4.71,-10.88,-23.63,-31.88,-11.7,-3.01,3.31,-0.49,0.28,0.72,0.41,441796,6513,W
161,1.34,-0.88,4.71,-10.88,-23.63,-31.88,-7.14,-3.62,-1.02,-0.49,0.28,0.72,0.41,441837,6554,W
162,0.26,0.85,-2.44,-10.88,-23.63,-31.88,-7.14,-3.62,-1.02,-0.49,0.28,0.72,0.41,441878,6595,W
163,0.26,0.85,-2.44,-10.88,-23.63,-31.88,-5.19,3.43,3.96,-0.49,0.28,0.72,0.41,441922,6639,W
164,-1.19,0.96,-2.89,-10.88,-23.63,-31.88,-5.19,3.43,3.96,-0.49,0.28,0.72,0.41,441963,6680,W
165,-1.19,0.96,-2.89,-10.88,-23.63,-31.88,-7.45,5.38,5.34,-0.49,0.28,0.72,0.41,442005,6722,W
166,-1.19,0.96,-2.89,-10.88,-23.63,-31.88,-8.14,5.69,5.3,-0.49,0.28,0.72,0.41,442047,6764,W
167,-1.19,0.96,-2.89,-10.88,-23.63,-31.88,-8.9,8.1,7.6,-0.49,0.28,0.72,0.41,442087,6804,W
168,-1.41,0.24,-2.14,-10.88,-23.63,-31.88,-8.9,8.1,7.6,-0.49,0.28,0.72,0.41,442129,6846,W
169,-1.41,0.24,-2.14,-10.88,-23.63,-31.88,-7.56,8.91,5.03,-0.49,0.28,0.72,0.41,442171,6888,W
170,0.52,0.69,1.06,-10.88,-23.63,-31.88,-7.56,8.91,5.03,-0.49,0.28,0.72,0.41,442213,6930,W
171,0.52,0.69,1.06,-10.88,-23.63,-31.88,-21.24,-1.74,4.15,-0.49,0.28,0.72,0.41,442253,6970,W
172,0.52,0.69,1.06,-10.88,-23.63,-31.88,-9.98,2.74,9.97,-0.49,0.28,0.72,0.41,442295,7012,W
173,0.52,0.69,1.06,-10.88,-23.63,-31.88,-11.09,-0.59,1.62,-0.49,0.28,0.72,0.41,442335,7052,W
174,0.33,-0.28,0.12,-10.88,-23.63,-31.88,-11.09,-0.59,1.62,-0.49,0.28,0.72,0.41,442377,7094,W
175,0.19,-0.08,0.12,-10.88,-23.63,-31.88,-11.09,-0.59,1.62,-0.49,0.28,0.72,0.41,442418,7135,W
176,0.19,-0.08,0.12,-10.88,-23.63,-31.88,-9.44,-0.29,3.65,-0.49,0.28,0.72,0.41,442462,7179,W
177,0.03,0.01,0.25,-10.88,-23.63,-31.88,-9.44,-0.29,3.65,-0.49,0.28,0.72,0.41,442504,7221,W
178,0.03,0.01,0.25,-10.88,-23.63,-31.88,-9.44,0.1,3.65,-0.49,0.28,0.72,0.41,442545,7262,W
179,0.03,0.01,0.25,-10.88,-23.63,-31.88,-8.86,-0.06,4.11,-0.49,0.28,0.72,0.41,442585,7302,W
180,0.02,0.11,0.3,-10.88,-23.63,-31.88,-8.86,-0.06,4.11,-0.49,0.28,0.72,0.41,442626,7343,W
181,0.02,-0.03,0.35,-10.88,-23.63,-31.88,-8.86,-0.06,4.11,-0.49,0.28,0.72,0.41,442667,7384,W
182,0.02,-0.03,0.35,-10.88,-23.63,-31.88,-9.17,0.32,3.84,-0.49,0.28,0.72,0.41,442707,7424,W
183,0.02,-0.03,0.35,-10.88,-23.63,-31.88,-9.32,0.4,3.8,-0.49,0.28,0.72,0.41,442749,7466,W
184,0.02,-0.03,0.35,-10.88,-23.63,-31.88,-9.9,0.71,4.15,-0.49,0.28,0.72,0.41,442789,7506,W
185,0.02,-0.03,0.35,79.75,-20.19,-65.19,-9.9,0.71,4.15,-0.49,0.28,0.72,0.41,442830,7547,W
186,0.48,-1.09,2.98,79.75,-20.19,-65.19,-9.9,0.71,4.15,-0.49,0.28,0.72,0.41,442870,7587,W
187,0.48,-1.09,2.98,79.75,-20.19,-65.19,-16.03,4.23,4.54,-0.49,0.28,0.72,0.41,442912,7629,W
188,0.48,-1.09,2.98,79.75,-20.19,-65.19,-27.02,-7.49,0.55,-0.49,0.28,0.72,0.41,442954,7671,W
189,0.48,-1.09,2.98,79.75,-20.19,-65.19,-8.37,-5.88,-4.39,-0.49,0.28,0.72,0.41,442995,7712,W
190,0.48,-1.09,2.98,79.75,-20.19,-65.19,-7.02,-2.16,3.69,-0.49,0.28,0.72,0.41,443036,7753,W
191,0.04,0.56,-1.75,79.75,-20.19,-65.19,-7.02,-2.16,3.69,-0.49,0.28,0.72,0.41,443077,7794,W
192,0.71,0.82,-2.84,79.75,-20.19,-65.19,-7.02,-2.16,3.69,-0.49,0.28,0.72,0.41,443118,7835,W
193,0.71,0.82,-2.84,79.75,-20.19,-65.19,-6.99,3.62,5.8,-0.49,0.28,0.72,0.41,443159,7876,W
194,0.71,0.82,-2.84,79.75,-20.19,-65.19,-7.64,4.92,6.26,-0.49,0.28,0.72,0.41,443199,7916,W
195,0.71,0.82,-2.84,79.75,-20.19,-65.19,-9.32,6.19,5.14,-0.49,0.28,0.72,0.41,443239,7956,W
196,0.71,0.82,-2.84,104.5,21.44,-57.44,-9.32,6.19,5.14,-0.49,0.28,0.72,0.41,443279,7996,W
197,-1.6,1.58,-2.79,104.5,21.44,-57.44,-9.32,6.19,5.14,-0.49,0.28,0.72,0.41,443319,8036,W
198,-1.6,1.58,-2.79,104.5,21.44,-57.44,-10.05,8.18,8.21,-0.49,0.28,0.72,0.41,443360,8077,W
199,-1.6,1.58,-2.79,104.5,21.44,-57.44,-7.37,10.86,8.21,-0.49,0.28,0.72,0.41,443402,8119,W
200,-1.6,1.58,-2.79,104.5,21.44,-57.44,-6.49,14.04,8.02,-0.49,0.28,0.72,0.41,443445,8162,W
201,-1.6,1.58,-2.79,104.5,21.44,-57.44,-11.05,-2.13,6.75,-0.49,0.28,0.72,0.41,443485,8202,W
202,0.65,-0.64,0.54,104.5,21.44,-57.44,-11.05,-2.13,6.75,-0.49,0.28,0.72,0.41,443527,8244,W
203,0.53,-0.62,0.16,104.5,21.44,-57.44,-11.05,-2.13,6.75,-0.49,0.28,0.72,0.41,443568,8285,W
204,0.53,-0.62,0.16,104.5,21.44,-57.44,-8.59,-0.4,4.42,-0.49,0.28,0.72,0.41,443609,8326,W
205,0.53,-0.62,0.16,104.5,21.44,-57.44,-9.44,-0.32,3.73,-0.49,0.28,0.72,0.41,443652,8369,W
206,0.53,-0.62,0.16,104.5,21.44,-57.44,-8.86,-0.25,4.11,-0.49,0.28,0.72,0.41,443693,8410,W
207,0.53,-0.62,0.16,104.5,21.44,-57.44,-9.02,-0.13,4,-0.49,0.28,0.72,0.41,443732,8449,W
208,0.06,0.04,0.25,104.5,21.44,-57.44,-9.02,-0.13,4,-0.49,0.28,0.72,0.41,443774,8491,W
209,0.06,0.1,0.26,104.5,21.44,-57.44,-9.02,-0.13,4,-0.49,0.28,0.72,0.41,443814,8531,W
