,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,,0
54,-0.15,-0.22,-0.12,-5.19,-1.69,15,2.54,10.16,2.68,0.15,-0.49,-0.5,0.69,239482,2142,W,,,
55,-0.15,-0.22,-0.12,-5.19,-1.69,15,2.85,9.74,3.33,0.15,-0.49,-0.5,0.69,239523,2183,W,,,
56,-0.15,-0.22,-0.12,-5.19,-1.69,15,2.81,9.44,3.56,0.15,-0.49,-0.5,0.69,239562,2222,W,,,
57,-0.51,-0.02,0.11,-5.19,-1.69,15,2.81,9.44,3.56,0.15,-0.49,-0.5,0.69,239603,2263,W,,,
58,-0.51,-0.02,0.11,-5.19,-1.69,15,3.12,9.36,3.45,0.15,-0.49,-0.5,0.69,239644,2304,W,,,
59,-0.7,-0.12,0.29,-5.19,-1.69,15,3.12,9.36,3.45,0.15,-0.49,-0.5,0.69,239683,2343,W,,,
60,-0.7,-0.12,0.29,-5.19,-1.69,15,3.62,8.98,3.6,0.15,-0.49,-0.5,0.69,239723,2383,W,,,
61,-0.7,-0.12,0.29,-5.19,-1.69,15,3.43,8.82,3.37,0.15,-0.49,-0.5,0.69,239762,2422,W,,,
62,-0.72,-0.16,0.55,-5.19,-1.69,15,3.43,8.82,3.37,0.15,-0.49,-0.5,0.69,239803,2463,W,,,
63,-0.63,-0.21,0.6,-5.19,-1.69,15,3.43,8.82,3.37,0.15,-0.49,-0.5,0.69,239843,2503,W,,,
64,-0.63,-0.21,0.6,-5.19,-1.69,15,3.16,8.36,3.1,0.15,-0.49,-0.5,0.69,239883,2543,W,,,
65,-0.63,-0.21,0.6,-5.19,-1.69,15,3,8.25,3.02,0.15,-0.49,-0.5,0.69,239925,2585,W,,,
66,-0.63,-0.21,0.6,-5.19,-1.69,15,2.5,7.75,2.83,0.15,-0.49,-0.5,0.69,239963,2623,W,,,
67,-0.06,-0.54,0.36,-5.19,-1.69,15,2.5,7.75,2.83,0.15,-0.49,-0.5,0.69,240004,2664,W,,,
68,-0.06,-0.54,0.36,-5.19,-1.69,15,2.66,7.14,2.72,0.15,-0.49,-0.5,0.69,240044,2704,W,,,
69,0.41,-0.23,0.03,-5.19,-1.69,15,2.66,7.14,2.72,0.15,-0.49,-0.5,0.69,240083,2743,W,,,
70,0.41,-0.23,0.03,-5.19,-1.69,15,2.66,8.86,2.87,0.15,-0.49,-0.5,0.69,240123,2783,W,,,
71,0.41,-0.23,0.03,-5.19,-1.69,15,2.81,10.16,2.72,0.15,-0.49,-0.5,0.69,240161,2821,W,,,
72,0.48,-0.56,-0.4,-5.19,-1.69,15,2.81,10.16,2.72,0.15,-0.49,-0.5,0.69,240202,2862,W,,,
73,0.53,-0.64,-0.37,-5.19,-1.69,15,2.81,10.16,2.72,0.15,-0.49,-0.5,0.69,240243,2903,W,,,
74,0.53,-0.64,-0.37,-5.19,-1.69,15,3.04,10.47,1.19,0.15,-0.49,-0.5,0.69,240283,2943,W,,,
75,0.53,-0.64,-0.37,-5.19,-1.69,15,2.73,9.25,1.3,0.15,-0.49,-0.5,0.69,240324,2984,W,,,
76,0.53,-0.64,-0.37,-5.19,-1.69,15,3.35,9.67,1.03,0.15,-0.49,-0.5,0.69,240363,3023,W,,,
77,0.52,-0.45,-0.76,-5.19,-1.69,15,3.35,9.67,1.03,0.15,-0.49,-0.5,0.69,240403,3063,W,,,
78,0.46,-0.4,-0.84,-5.19,-1.69,15,3.35,9.67,1.03,0.15,-0.49,-0.5,0.69,240443,3103,W,,,
79,0.46,-0.4,-0.84,-5.19,-1.69,15,3.54,9.63,0.92,0.15,-0.49,-0.5,0.69,240484,3144,W,,,
80,0.46,-0.4,-0.84,-5.19,-1.69,15,4,9.4,0.96,0.15,-0.49,-0.5,0.69,240524,3184,W,,,
81,0.17,-0.15,-0.34,-5.19,-1.69,15,3.88,9.44,0.84,0.15,-0.49,-0.5,0.69,240603,3263,W,,,
82,0.17,-0.15,-0.34,-5.19,-1.69,15,3.96,9.93,0.54,0.15,-0.49,-0.5,0.69,240644,3304,W,,,
83,0.03,-0.33,-0.01,-5.19,-1.69,15,3.96,9.93,0.54,0.15,-0.49,-0.5,0.69,240684,3344,W,,,
84,0.03,-0.33,-0.01,-5.19,-1.69,15,4.19,9.4,0.61,0.15,-0.49,-0.5,0.69,240723,3383,W,,,
85,0.03,-0.33,-0.01,-5.19,-1.69,15,3.96,9.29,0.8,0.15,-0.49,-0.5,0.69,240762,3422,W,,,
86,-0.07,-0.04,0.14,-5.19,-1.69,15,3.96,9.29,0.8,0.15,-0.49,-0.5,0.69,240802,3462,W,,,
87,-0.2,-0.01,0.07,-5.19,-1.69,15,3.96,9.29,0.8,0.15,-0.49,-0.5,0.69,240842,3502,W,,,
88,-0.2,-0.01,0.07,-5.19,-1.69,15,4.19,10.01,1.34,0.15,-0.49,-0.5,0.69,240883,3543,W,,,
89,-0.2,-0.01,0.07,-5.19,-1.69,15,4.34,9.97,1.42,0.15,-0.49,-0.5,0.69,240924,3584,W,,,
90,-0.2,-0.01,0.07,-5.19,-1.69,15,4.23,10.7,1.49,0.15,-0.49,-0.5,0.69,240962,3622,W,,,
91,-0.46,0.09,0.29,-5.19,-1.69,15,4.23,10.7,1.49,0.15,-0.49,-0.5,0.69,241003,3663,W,,,
92,-0.46,0.09,0.29,-5.19,-1.69,15,4.04,10.89,1.64,0.15,-0.49,-0.5,0.69,241043,3703,W,,,
93,-0.58,0.24,0.62,-5.19,-1.69,15,4.04,10.89,1.64,0.15,-0.49,-0.5,0.69,241083,3743,W,,,
94,-0.58,0.24,0.62,-5.19,-1.69,15,3.5,9.13,2.07,0.15,-0.49,-0.5,0.69,241123,3783,W,,,
95,-0.58,0.24,0.62,-5.19,-1.69,15,3.39,10.13,2.11,0.15,-0.49,-0.5,0.69,241161,3821,W,,,
96,-0.71,0.07,1.1,-5.19,-1.69,15,3.39,10.13,2.11,0.15,-0.49,-0.5,0.69,241203,3863,W,,,
97,-0.69,0.28,1.24,-5.19,-1.69,15,3.39,10.13,2.11,0.15,-0.49,-0.5,0.69,241243,3903,W,,,
98,-0.69,0.28,1.24,-5.19,-1.69,15,3.85,8.29,2.68,0.15,-0.49,-0.5,0.69,241283,3943,W,,,
99,-0.69,0.28,1.24,-5.19,-1.69,15,3.66,8.06,2.61,0.15,-0.49,-0.5,0.69,241323,3983,W,,,
100,-0.69,0.28,1.24,-5.19,-1.69,15,3.66,7.79,2.68,0.15,-0.49,-0.5,0.69,241360,4020,W,,,
101,-0.41,0.23,0.9,-5.19,-1.69,15,3.66,7.79,2.68,0.15,-0.49,-0.5,0.69,241400,4060,W,,,
102,-0.17,0.35,0.53,-5.19,-1.69,15,3.66,7.79,2.68,0.15,-0.49,-0.5,0.69,241439,4099,W,,,
103,-0.17,0.35,0.53,-5.19,-1.69,15,2.7,6.52,2.61,0.15,-0.49,-0.5,0.69,241481,4141,W,,,
104,-0.17,0.35,0.53,-5.19,-1.69,15,2.77,6.37,2.72,0.15,-0.49,-0.5,0.69,241520,4180,W,,,
105,-0.17,0.35,0.53,-5.19,-1.69,15,3,6.6,2.72,0.15,-0.49,-0.5,0.69,241558,4218,W,,,
106,0.44,-0.06,-0.56,-5.19,-1.69,15,3,6.6,2.72,0.15,-0.49,-0.5,0.69,241598,4258,W,,,
107,0.44,-0.06,-0.56,-5.19,-1.69,15,3.39,7.37,2.57,0.15,-0.49,-0.5,0.69,241639,4299,W,,,
108,0.95,0.21,-1.02,-5.19,-1.69,15,3.39,7.37,2.57,0.15,-0.49,-0.5,0.69,241680,4340,W,,,
109,0.95,0.21,-1.02,-5.19,-1.69,15,3.92,12.46,2.03,0.15,-0.49,-0.5,0.69,241720,4380,W,,,
110,0.95,0.21,-1.02,-5.19,-1.69,15,3.66,12.88,1.42,0.15,-0.49,-0.5,0.69,241758,4418,W,,,
111,0.95,0.21,-1.02,-5.19,-1.69,15,3.16,11.96,0.96,0.15,-0.49,-0.5,0.69,241800,4460,W,,,
112,0.95,-0.64,-0.98,-5.19,-1.69,15,3.16,11.96,0.96,0.15,-0.49,-0.5,0.69,241840,4500,W,,,
113,0.95,-0.64,-0.98,-5.19,-1.69,15,3.5,9.93,0.88,0.15,-0.49,-0.5,0.69,241881,4541,W,,,
114,0.95,-0.64,-0.98,-5.19,-1.69,15,3.12,9.4,0.69,0.15,-0.49,-0.5,0.69,241923,4583,W,,,
115,0.95,-0.64,-0.98,-5.19,-1.69,15,3.62,10.01,1.03,0.15,-0.49,-0.5,0.69,241960,4620,W,,,
116,0.55,-0.37,-0.99,-5.19,-1.69,15,3.62,10.01,1.03,0.15,-0.49,-0.5,0.69,242001,4661,W,,,
117,0.55,-0.37,-0.99,-5.19,-1.69,15,4.11,10.28,0.88,0.15,-0.49,-0.5,0.69,242042,4702,W,,,
118,0.55,-0.37,-0.99,-5.19,-1.69,15,4.07,10.01,0.96,0.15,-0.49,-0.5,0.69,242083,4743,W,,,
119,0.55,-0.37,-0.99,-5.19,-1.69,15,3.73,9.78,0.88,0.15,-0.49,-0.5,0.69,242124,4784,W,,,
120,0.55,-0.37,-0.99,-5.19,-1.69,15,3.73,9.86,1,0.15,-0.49,-0.5,0.69,242162,4822,W,,,
121,-0.16,-0.15,-0.05,-5.19,-1.69,15,3.73,9.86,1,0.15,-0.49,-0.5,0.69,242203,4863,W,,,
122,-0.35,-0.29,0.1,-5.19,-1.69,15,3.73,9.86,1,0.15,-0.49,-0.5,0.69,242243,4903,W,,,
123,-0.35,-0.29,0.1,-5.19,-1.69,15,3.77,9.93,0.77,0.15,-0.49,-0.5,0.69,242284,4944,W,,,
124,-0.35,-0.29,0.1,-5.19,-1.69,15,3.88,9.97,0.84,0.15,-0.49,-0.5,0.69,242324,4984,W,,,
125,-0.35,-0.29,0.1,-5.19,-1.69,15,3.88,9.93,1.07,0.15,-0.49,-0.5,0.69,242363,5023,W,,,
126,-0.65,-0.27,0.58,-5.19,-1.69,15,3.88,9.93,1.07,0.15,-0.49,-0.5,0.69,242403,5063,W,,,
127,-0.66,-0.04,0.61,-5.19,-1.69,15,3.88,9.93,1.07,0.15,-0.49,-0.5,0.69,242443,5103,W,,,
128,-0.66,-0.04,0.61,-5.19,-1.69,15,3.85,12,1.49,0.15,-0.49,-0.5,0.69,242484,5144,W,,,
129,-0.66,-0.04,0.61,-5.19,-1.69,15,3.16,8.67,2.68,0.15,-0.49,-0.5,0.69,242524,5184,W,,,
130,-0.66,-0.04,0.61,-5.19,-1.69,15,2.73,9.63,2.72,0.15,-0.49,-0.5,0.69,242563,5223,W,,,
131,-0.73,0.97,1.24,-5.19,-1.69,15,2.73,9.63,2.72,0.15,-0.49,-0.5,0.69,242603,5263,W,,,
132,-0.73,0.97,1.24,-5.19,-1.69,15,1.86,10.24,2.45,0.15,-0.49,-0.5,0.69,242643,5303,W,,,
133,-0.79,0.1,1.25,-5.19,-1.69,15,1.86,10.24,2.45,0.15,-0.49,-0.5,0.69,242682,5342,W,,,
134,-0.79,0.1,1.25,-5.19,-1.69,15,3,8.36,2.38,0.15,-0.49,-0.5,0.69,242722,5382,W,,,
135,-0.79,0.1,1.25,-5.19,-1.69,15,2.77,7.79,2.41,0.15,-0.49,-0.5,0.69,242761,5421,W,,,
136,-0.43,0.29,0.82,-5.19,-1.69,15,2.77,7.79,2.41,0.15,-0.49,-0.5,0.69,242801,5461,W,,,
137,-0.19,0.09,0.37,-5.19,-1.69,15,2.77,7.79,2.41,0.15,-0.49,-0.5,0.69,242840,5500,W,,,
138,-0.19,0.09,0.37,-5.19,-1.69,15,2.43,6.56,2.34,0.15,-0.49,-0.5,0.69,242880,5540,W,,,
139,-0.19,0.09,0.37,-5.19,-1.69,15,2.43,6.64,2.22,0.15,-0.49,-0.5,0.69,242921,5581,W,,,
140,-0.19,0.09,0.37,-5.19,-1.69,15,2.47,7.45,2.34,0.15,-0.49,-0.5,0.69,242959,5619,W,,,
141,0.55,-0.2,-0.64,-5.19,-1.69,15,2.47,7.45,2.34,0.15,-0.49,-0.5,0.69,242999,5659,W,,,
142,0.55,-0.2,-0.64,-5.19,-1.69,15,2.73,8.29,2.38,0.15,-0.49,-0.5,0.69,243039,5699,W,,,
143,0.55,-0.2,-0.64,-5.19,-1.69,15,2.96,9.32,2.49,0.15,-0.49,-0.5,0.69,243081,5741,W,,,
144,0.55,-0.2,-0.64,-5.19,-1.69,15,3.08,12.81,2.03,0.15,-0.49,-0.5,0.69,243121,5781,W,,,
145,0.55,-0.2,-0.64,-5.19,-1.69,15,3.12,12.69,1.57,0.15,-0.49,-0.5,0.69,243160,5820,W,,,
146,0.96,-0.74,-1.29,-5.19,-1.69,15,3.12,12.69,1.57,0.15,-0.49,-0.5,0.69,243202,5862,T,,,
147,1.03,0.04,-1.17,-5.19,-1.69,15,3.12,12.69,1.57,0.15,-0.49,-0.5,0.69,243243,5903,T,,,
148,1.03,0.04,-1.17,-5.19,-1.69,15,3.27,10.13,1,0.15,-0.49,-0.5,0.69,243282,5942,T,,,
149,1.03,0.04,-1.17,-5.19,-1.69,15,3.08,9.44,0.84,0.15,-0.49,-0.5,0.69,243322,5982,T,,,
150,1.03,0.04,-1.17,-5.19,-1.69,15,3.16,9.51,1,0.15,-0.49,-0.5,0.69,243360,6020,T,,,
151,0.74,0.51,-0.65,-5.19,-1.69,15,3.16,9.51,1,0.15,-0.49,-0.5,0.69,243400,6060,T,,,
152,0.5,0.63,-0.39,-5.19,-1.69,15,3.16,9.51,1,0.15,-0.49,-0.5,0.69,243440,6100,T,,,
153,0.5,0.63,-0.39,-5.19,-1.69,15,3.39,9.78,0.96,0.15,-0.49,-0.5,0.69,243481,6141,T,,,
154,0.5,0.63,-0.39,-5.19,-1.69,15,3.2,9.82,0.69,0.15,-0.49,-0.5,0.69,243521,6181,T,,,
155,0.5,0.63,-0.39,-5.19,-1.69,15,3.23,9.97,0.5,0.15,-0.49,-0.5,0.69,243559,6219,T,,,
156,-0.37,-0.45,0.46,-5.19,-1.69,15,3.23,9.97,0.5,0.15,-0.49,-0.5,0.69,243599,6259,T,,,
157,-0.37,-0.45,0.46,-5.19,-1.69,15,2.96,10.2,0.19,0.15,-0.49,-0.5,0.69,243640,6300,T,,,
158,-0.59,-0.41,0.67,-5.19,-1.69,15,2.96,10.2,0.19,0.15,-0.49,-0.5,0.69,243681,6341,T,,,
159,-0.59,-0.41,0.67,-5.19,-1.69,15,2.96,10.36,0.19,0.15,-0.49,-0.5,0.69,243722,6382,T,,,
160,-0.59,-0.41,0.67,-5.19,-1.69,15,2.85,10.13,0.34,0.15,-0.49,-0.5,0.69,243761,6421,T,,,
161,-0.71,-0.31,0.64,-5.19,-1.69,15,2.85,10.13,0.34,0.15,-0.49,-0.5,0.69,243803,6463,T,,,
162,-0.71,-0.13,0.57,-5.19,-1.69,15,2.85,10.13,0.34,0.15,-0.49,-0.5,0.69,243844,6504,T,,,
163,-0.71,-0.13,0.57,-5.19,-1.69,15,3.39,12.23,1.26,0.15,-0.49,-0.5,0.69,243884,6544,T,,,
164,-0.71,-0.13,0.57,-5.19,-1.69,15,3.12,11.93,1.49,0.15,-0.49,-0.5,0.69,243924,6584,T,,,
165,-0.71,-0.13,0.57,-5.19,-1.69,15,2.81,7.21,2.26,0.15,-0.49,-0.5,0.69,243964,6624,T,,,
166,-0.71,-0.13,0.57,-1.63,-27.13,14.69,2.81,7.21,2.26,0.15,-0.49,-0.5,0.69,244002,6662,T,,,
167,-0.71,-0.13,0.57,-1.63,-27.13,14.69,2.7,9.59,2.38,0.15,-0.49,-0.5,0.69,244043,6703,T,,,
168,-0.71,-0.13,0.57,-1.63,-27.13,14.69,1.32,9.32,2.3,0.15,-0.49,-0.5,0.69,244084,6744,T,,,
169,-0.71,-0.13,0.57,-1.63,-27.13,14.69,2.05,8.21,2.34,0.15,-0.49,-0.5,0.69,244124,6784,T,,,
170,-0.71,-0.13,0.57,-1.63,-27.13,14.69,1.86,8.17,2.38,0.15,-0.49,-0.5,0.69,244164,6824,T,,,
171,-0.71,-0.13,0.57,-3.94,-28.06,10,1.86,8.17,2.38,0.15,-0.49,-0.5,0.69,244204,6864,T,,,
172,-0.33,-0.54,0.05,-3.94,-28.06,10,1.86,8.17,2.38,0.15,-0.49,-0.5,0.69,244244,6904,T,,,
173,-0.33,-0.54,0.05,-3.94,-28.06,10,2.7,8.25,2.34,0.15,-0.49,-0.5,0.69,244284,6944,T,,,
174,-0.33,-0.54,0.05,-3.94,-28.06,10,3.12,8.1,2.57,0.15,-0.49,-0.5,0.69,244325,6985,T,,,
175,-0.33,-0.54,0.05,-3.94,-28.06,10,3.23,8.36,2.45,0.15,-0.49,-0.5,0.69,244365,7025,T,,,
176,-0.33,-0.54,0.05,-3.38,-29.31,10.81,3.23,8.36,2.45,0.15,-0.49,-0.5,0.69,244404,7064,T,,,
177,-0.09,-1.57,-0.11,-3.38,-29.31,10.81,3.23,8.36,2.45,0.15,-0.49,-0.5,0.69,244444,7104,T,,,
178,-0.09,-1.57,-0.11,-3.38,-29.31,10.81,4.42,10.47,1.22,0.15,-0.49,-0.5,0.69,244486,7146,T,,,
179,-0.09,-1.64,-0.38,-3.38,-29.31,10.81,4.42,10.47,1.22,0.15,-0.49,-0.5,0.69,244528,7188,T,,,
180,-0.09,-1.64,-0.38,-3.38,-29.31,10.81,5.04,9.93,-0.31,0.15,-0.49,-0.5,0.69,244570,7230,T,,,
181,-0.09,-1.64,-0.38,-3.38,-29.31,10.81,4.84,9.7,0.15,0.15,-0.49,-0.5,0.69,244610,7270,T,,,
182,0.26,-1.16,-0.41,-3.38,-29.31,10.81,4.84,9.7,0.15,0.15,-0.49,-0.5,0.69,244652,7312,T,,,
183,0.28,-0.81,-0.55,-3.38,-29.31,10.81,4.84,9.7,0.15,0.15,-0.49,-0.5,0.69,244691,7351,T,,,
184,0.28,-0.81,-0.55,-3.38,-29.31,10.81,4.38,9.48,0.69,0.15,-0.49,-0.5,0.69,244732,7392,T,,,
185,-0.03,-0.69,-0.29,-3.38,-29.31,10.81,4.38,9.48,0.69,0.15,-0.49,-0.5,0.69,244773,7433,T,,,
186,-0.03,-0.69,-0.29,-3.38,-29.31,10.81,4.34,9.48,0.61,0.15,-0.49,-0.5,0.69,244812,7472,T,,,
187,-0.22,-0.75,-0.16,-3.38,-29.31,10.81,4.34,9.48,0.61,0.15,-0.49,-0.5,0.69,244853,7513,T,,,
188,-0.22,-0.75,-0.16,-3.38,-29.31,10.81,4.27,9.17,0.27,0.15,-0.49,-0.5,0.69,244895,7555,T,,,
189,-0.4,-0.58,0.01,-3.38,-29.31,10.81,4.27,9.17,0.27,0.15,-0.49,-0.5,0.69,244936,7596,T,,,
190,-0.4,-0.58,0.01,-3.38,-29.31,10.81,4.11,9.17,0.07,0.15,-0.49,-0.5,0.69,244976,7636,T,,,
191,-0.4,-0.58,0.01,-3.38,-29.31,10.81,3.96,9.02,-0.12,0.15,-0.49,-0.5,0.69,245017,7677,T,,,
192,-0.4,-0.58,0.01,-3.38,-29.31,10.81,4.15,8.9,-0.12,0.15,-0.49,-0.5,0.69,245057,7717,T,,,
193,-0.62,-0.64,0.16,-3.38,-29.31,10.81,4.15,8.9,-0.12,0.15,-0.49,-0.5,0.69,245098,7758,T,,,
194,-0.62,-0.64,0.16,-3.38,-29.31,10.81,4.11,7.91,0.04,0.15,-0.49,-0.5,0.69,245141,7801,T,,,
195,-0.85,-0.9,0.21,-3.38,-29.31,10.81,4.11,7.91,0.04,0.15,-0.49,-0.5,0.69,245180,7840,T,,,
196,-0.85,-0.9,0.21,-3.38,-29.31,10.81,3.88,7.33,-0.04,0.15,-0.49,-0.5,0.69,245221,7881,T,,,
197,-0.85,-0.9,0.21,-3.38,-29.31,10.81,4.84,7.45,0.15,0.15,-0.49,-0.5,0.69,245261,7921,T,,,
198,-0.66,-0.55,0.19,-3.38,-29.31,10.81,4.84,7.45,0.15,0.15,-0.49,-0.5,0.69,245302,7962,T,,,
199,-0.49,-0.78,0.2,-3.38,-29.31,10.81,4.84,7.45,0.15,0.15,-0.49,-0.5,0.69,245343,8003,T,,,
200,-0.49,-0.78,0.2,-3.38,-29.31,10.81,4.65,7.25,1.07,0.15,-0.49,-0.5,0.69,245383,8043,T,,,
201,-0.49,-0.78,0.2,-3.38,-29.31,10.81,5,7.29,0.84,0.15,-0.49,-0.5,0.69,245424,8084,T,,,
