,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
30,0.02,-0.01,0,-16.69,-49.88,33.63,-9.04,0.4,3.75,0.55,0,-0.83,0.03,409367,1244,W
31,0.02,-0.01,0,-16.69,-49.88,33.63,-9.04,0.44,3.82,0.55,0,-0.83,0.03,409408,1285,W
32,0.02,-0.01,0,-16.69,-49.88,33.63,-9.04,0.44,3.79,0.55,0,-0.83,0.03,409449,1326,W
33,0.02,-0.01,0,-16.69,-49.88,33.63,-9.04,0.47,3.82,0.55,0,-0.83,0.03,409492,1369,W
34,0.02,-0.01,0,-16.69,-49.88,33.63,-9.08,0.51,3.86,0.55,0,-0.83,0.03,409532,1409,W
35,0.08,-0.12,-0.07,-16.69,-49.88,33.63,-9.08,0.51,3.86,0.55,0,-0.83,0.03,409574,1451,W
36,0.08,-0.12,-0.07,-16.69,-49.88,33.63,-9,0.55,4.13,0.55,0,-0.83,0.03,409616,1493,W
37,0.02,-0.01,-0.09,-16.69,-49.88,33.63,-9,0.55,4.13,0.55,0,-0.83,0.03,409657,1534,W
38,0.02,-0.01,-0.09,-16.69,-49.88,33.63,-9.12,0.25,3.94,0.55,0,-0.83,0.03,409698,1575,W
39,0.02,-0.01,-0.09,-16.69,-49.88,33.63,-9.08,0.25,4.05,0.55,0,-0.83,0.03,409740,1617,W
40,0.02,-0.01,-0.09,-15.88,-51.81,34.81,-9.08,0.25,4.05,0.55,0,-0.83,0.03,409781,1658,W
41,-0.02,0.01,0.05,-15.88,-51.81,34.81,-9.08,0.25,4.05,0.55,0,-0.83,0.03,409823,1700,W
42,-0.02,0.01,0.05,-15.88,-51.81,34.81,-9.04,0.55,4.01,0.55,0,-0.83,0.03,409865,1742,W
43,-0.01,0.05,-0.03,-15.88,-51.81,34.81,-9.04,0.55,4.01,0.55,0,-0.83,0.03,409906,1783,W
44,-0.01,0.05,-0.03,-15.88,-51.81,34.81,-9,0.36,3.9,0.55,0,-0.83,0.03,409947,1824,W
45,-0.01,0.05,-0.03,-15.88,-51.81,34.81,-9.04,0.36,3.86,0.55,0,-0.83,0.03,409989,1866,W
46,-0.01,0.05,-0.03,-16.19,-52.19,34.44,-9.04,0.36,3.86,0.55,0,-0.83,0.03,410029,1906,W
47,-0.04,-0.08,0.28,-16.19,-52.19,34.44,-9.04,0.36,3.86,0.55,0,-0.83,0.03,410071,1948,W
48,-0.04,-0.08,0.28,-16.19,-52.19,34.44,-9.23,0.4,3.71,0.55,0,-0.83,0.03,410114,1991,W
49,-0.25,-0.44,0.66,-16.19,-52.19,34.44,-9.23,0.4,3.71,0.55,0,-0.83,0.03,410156,2033,W
50,-0.25,-0.44,0.66,-16.19,-52.19,34.44,-8.93,0.74,4.28,0.55,0,-0.83,0.03,410196,2073,W
51,-0.25,-0.44,0.66,-16.19,-52.19,34.44,-9.43,0.63,4.55,0.55,0,-0.83,0.03,410238,2115,W
52,-0.25,-0.44,0.66,-13.31,-40.56,36,-9.43,0.63,4.55,0.55,0,-0.83,0.03,410279,2156,W
53,0.69,-1.21,2.98,-13.31,-40.56,36,-9.43,0.63,4.55,0.55,0,-0.83,0.03,410321,2198,W
54,0.69,-1.21,2.98,-13.31,-40.56,36,-12.41,2.73,5.55,0.55,0,-0.83,0.03,410363,2240,W
55,0.66,-1.31,2.14,-13.31,-40.56,36,-12.41,2.73,5.55,0.55,0,-0.83,0.03,410405,2282,W
56,0.66,-1.31,2.14,-13.31,-40.56,36,-10.15,-4.43,2.25,0.55,0,-0.83,0.03,410446,2323,W
57,0.66,-1.31,2.14,-13.31,-40.56,36,-8.47,-3.28,3.59,0.55,0,-0.83,0.03,410489,2366,W
58,0.66,-1.31,2.14,-0.56,-36.69,27.25,-8.47,-3.28,3.59,0.55,0,-0.83,0.03,410529,2406,W
59,-1.04,0.94,-2.38,-0.56,-36.69,27.25,-8.47,-3.28,3.59,0.55,0,-0.83,0.03,410571,2448,W
60,-1.04,0.94,-2.38,-0.56,-36.69,27.25,-8.54,-0.45,4.32,0.55,0,-0.83,0.03,410613,2490,W
61,-0.64,1.71,-3.26,-0.56,-36.69,27.25,-8.54,-0.45,4.32,0.55,0,-0.83,0.03,410655,2532,W
62,-0.64,1.71,-3.26,-0.56,-36.69,27.25,-12.61,5,6.62,0.55,0,-0.83,0.03,410696,2573,W
63,-0.64,1.71,-3.26,-0.56,-36.69,27.25,-11.84,5.95,6.27,0.55,0,-0.83,0.03,410738,2615,W
64,-0.64,1.71,-3.26,16.63,-113,10.06,-11.84,5.95,6.27,0.55,0,-0.83,0.03,410779,2656,W
65,-0.47,0.7,-1.83,16.63,-113,10.06,-11.84,5.95,6.27,0.55,0,-0.83,0.03,410821,2698,W
66,-0.47,0.7,-1.83,16.63,-113,10.06,-8.28,3.04,4.78,0.55,0,-0.83,0.03,410865,2742,W
67,-1.3,0.67,-1.07,16.63,-113,10.06,-8.28,3.04,4.78,0.55,0,-0.83,0.03,410906,2783,W
68,-1.3,0.67,-1.07,16.63,-113,10.06,-6.32,3.16,4.32,0.55,0,-0.83,0.03,410947,2824,W
69,-1.3,0.67,-1.07,16.63,-113,10.06,-6.32,3.54,4.66,0.55,0,-0.83,0.03,410989,2866,W
70,-1.3,0.67,-1.07,68.13,-125.31,-2.25,-6.32,3.54,4.66,0.55,0,-0.83,0.03,411029,2906,W
71,0.35,-0.8,1.95,68.13,-125.31,-2.25,-6.32,3.54,4.66,0.55,0,-0.83,0.03,411071,2948,W
72,0.35,-0.8,1.95,68.13,-125.31,-2.25,-11.99,-1.25,2.48,0.55,0,-0.83,0.03,411113,2990,W
73,0.6,-0.52,0.42,68.13,-125.31,-2.25,-11.99,-1.25,2.48,0.55,0,-0.83,0.03,411155,3032,W
74,0.6,-0.52,0.42,68.13,-125.31,-2.25,-8.7,-0.87,2.82,0.55,0,-0.83,0.03,411197,3074,W
75,0.6,-0.52,0.42,68.13,-125.31,-2.25,-9.58,0.13,4.21,0.55,0,-0.83,0.03,411238,3115,W
76,0.6,-0.52,0.42,53,-136.63,7.31,-9.58,0.13,4.21,0.55,0,-0.83,0.03,411278,3155,W
77,0.24,-0.22,0.16,53,-136.63,7.31,-9.58,0.13,4.21,0.55,0,-0.83,0.03,411319,3196,W
78,0.24,-0.22,0.16,53,-136.63,7.31,-8.54,-0.02,4.74,0.55,0,-0.83,0.03,411361,3238,W
79,0.01,0.09,0.18,53,-136.63,7.31,-8.54,-0.02,4.74,0.55,0,-0.83,0.03,411402,3279,W
80,0.01,0.09,0.18,53,-136.63,7.31,-8.89,0.25,4.17,0.55,0,-0.83,0.03,411443,3320,W
81,0.01,0.09,0.18,53,-136.63,7.31,-8.62,0.21,4.4,0.55,0,-0.83,0.03,411482,3359,W
82,0.06,0.09,0.22,53,-136.63,7.31,-8.62,0.21,4.4,0.55,0,-0.83,0.03,411523,3400,W
83,0.02,0.05,0.25,53,-136.63,7.31,-8.62,0.21,4.4,0.55,0,-0.83,0.03,411563,3440,W
84,0.02,0.05,0.25,53,-136.63,7.31,-8.85,0.63,4.36,0.55,0,-0.83,0.03,411603,3480,W
85,0.02,0.05,0.25,53,-136.63,7.31,-8.96,0.63,4.24,0.55,0,-0.83,0.03,411644,3521,W
86,0.02,0.05,0.25,53,-136.63,7.31,-8.93,0.78,4.13,0.55,0,-0.83,0.03,411683,3560,W
87,-0.07,0,0.36,53,-136.63,7.31,-8.93,0.78,4.13,0.55,0,-0.83,0.03,411723,3600,W
88,-0.07,0,0.36,53,-136.63,7.31,-9.04,0.82,4.13,0.55,0,-0.83,0.03,411764,3641,W
89,0.02,-0.11,0.68,53,-136.63,7.31,-9.04,0.82,4.13,0.55,0,-0.83,0.03,411805,3682,W
90,0.02,-0.11,0.68,53,-136.63,7.31,-9.31,1.09,4.24,0.55,0,-0.83,0.03,411845,3722,W
91,0.02,-0.11,0.68,53,-136.63,7.31,-9.16,1.47,4.74,0.55,0,-0.83,0.03,411884,3761,W
92,0.63,-0.36,1.74,53,-136.63,7.31,-9.16,1.47,4.74,0.55,0,-0.83,0.03,411925,3802,W
93,1.07,-1.21,3.41,53,-136.63,7.31,-9.16,1.47,4.74,0.55,0,-0.83,0.03,411965,3842,W
94,1.07,-1.21,3.41,53,-136.63,7.31,-15.02,2.89,5.36,0.55,0,-0.83,0.03,412006,3883,W
95,1.07,-1.21,3.41,53,-136.63,7.31,-18.43,2.24,6.2,0.55,0,-0.83,0.03,412046,3923,W
96,1.07,-1.21,3.41,53,-136.63,7.31,-11.27,-6.19,-1.73,0.55,0,-0.83,0.03,412087,3964,W
97,1.07,-1.21,3.41,21.44,-118.56,25.13,-11.27,-6.19,-1.73,0.55,0,-0.83,0.03,412128,4005,W
98,-0.95,0.2,-2.15,21.44,-118.56,25.13,-11.27,-6.19,-1.73,0.55,0,-0.83,0.03,412171,4048,W
99,-0.95,0.2,-2.15,21.44,-118.56,25.13,-6.32,-1.94,1.48,0.55,0,-0.83,0.03,412215,4092,W
100,-0.95,0.2,-2.15,21.44,-118.56,25.13,-11.04,3.27,6.66,0.55,0,-0.83,0.03,412256,4133,W
101,-0.95,0.2,-2.15,21.44,-118.56,25.13,-11.61,4.46,6.35,0.55,0,-0.83,0.03,412298,4175,W
102,-0.95,0.2,-2.15,21.44,-118.56,25.13,-11.8,4.96,5.39,0.55,0,-0.83,0.03,412341,4218,W
103,-0.95,0.2,-2.15,21.44,-118.56,25.13,-10.84,6.03,7.5,0.55,0,-0.83,0.03,412382,4259,W
104,-0.69,1.05,-2.32,21.44,-118.56,25.13,-10.84,6.03,7.5,0.55,0,-0.83,0.03,412425,4302,W
105,-0.59,1.49,-2.33,21.44,-118.56,25.13,-10.84,6.03,7.5,0.55,0,-0.83,0.03,412467,4344,W
106,-0.59,1.49,-2.33,21.44,-118.56,25.13,-7.63,6.61,6.16,0.55,0,-0.83,0.03,412510,4387,W
107,-0.59,1.49,-2.33,21.44,-118.56,25.13,-5.71,7.98,5.55,0.55,0,-0.83,0.03,412553,4430,W
108,-0.59,1.49,-2.33,21.44,-118.56,25.13,-7.05,6.03,6.08,0.55,0,-0.83,0.03,412595,4472,W
109,-0.59,1.49,-2.33,21.44,-118.56,25.13,-8.62,-3.28,3.71,0.55,0,-0.83,0.03,412635,4512,W
110,1.22,-1.02,2.24,21.44,-118.56,25.13,-8.62,-3.28,3.71,0.55,0,-0.83,0.03,412678,4555,W
111,1.08,-0.92,0.96,21.44,-118.56,25.13,-8.62,-3.28,3.71,0.55,0,-0.83,0.03,412720,4597,W
112,1.08,-0.92,0.96,21.44,-118.56,25.13,-10.08,0.7,4.21,0.55,0,-0.83,0.03,412762,4639,W
113,1.08,-0.92,0.96,21.44,-118.56,25.13,-7.93,0.36,6.7,0.55,0,-0.83,0.03,412804,4681,W
114,1.08,-0.92,0.96,21.44,-118.56,25.13,-9.43,0.47,4.32,0.55,0,-0.83,0.03,412845,4722,W
115,1.08,-0.92,0.96,21.44,-118.56,25.13,-8.89,0.4,4.55,0.55,0,-0.83,0.03,412884,4761,W
116,0.1,0.14,0.23,21.44,-118.56,25.13,-8.89,0.4,4.55,0.55,0,-0.83,0.03,412925,4802,W
117,0.04,0.07,0.18,21.44,-118.56,25.13,-8.89,0.4,4.55,0.55,0,-0.83,0.03,412965,4842,W
118,0.01,0.07,0.16,21.44,-118.56,25.13,-8.89,0.4,4.55,0.55,0,-0.83,0.03,413005,4882,W
119,0.01,0.07,0.16,21.44,-118.56,25.13,-8.85,0.55,4.47,0.55,0,-0.83,0.03,413045,4922,W
120,0.01,0.07,0.16,21.44,-118.56,25.13,-8.77,0.55,4.55,0.55,0,-0.83,0.03,413085,4962,W
121,0.01,0.07,0.16,124.75,-127.75,8,-8.77,0.55,4.55,0.55,0,-0.83,0.03,413124,5001,W
122,-0.04,0.01,0.28,124.75,-127.75,8,-8.77,0.55,4.55,0.55,0,-0.83,0.03,413165,5042,W
123,-0.04,0.01,0.28,124.75,-127.75,8,-8.85,0.66,4.4,0.55,0,-0.83,0.03,413207,5084,W
124,0.07,-0.11,0.5,124.75,-127.75,8,-8.85,0.66,4.4,0.55,0,-0.83,0.03,413248,5125,W
125,0.07,-0.11,0.5,124.75,-127.75,8,-9,0.55,4.55,0.55,0,-0.83,0.03,413289,5166,W
126,0.07,-0.11,0.5,124.75,-127.75,8,-9.35,0.63,4.78,0.55,0,-0.83,0.03,413329,5206,W
127,0.63,-0.4,1.69,124.75,-127.75,8,-9.35,0.63,4.78,0.55,0,-0.83,0.03,413371,5248,W
128,0.59,-0.75,2.29,124.75,-127.75,8,-9.35,0.63,4.78,0.55,0,-0.83,0.03,413412,5289,W
129,0.59,-0.75,2.29,124.75,-127.75,8,-11.19,2.05,6.04,0.55,0,-0.83,0.03,413453,5330,W
130,0.59,-0.75,2.29,124.75,-127.75,8,-12.3,1.97,6.81,0.55,0,-0.83,0.03,413494,5371,W
131,0.59,-0.75,2.29,124.75,-127.75,8,-14.64,3.84,8.42,0.55,0,-0.83,0.03,413535,5412,W
132,0.61,-1.45,3.26,124.75,-127.75,8,-14.64,3.84,8.42,0.55,0,-0.83,0.03,413576,5453,W
133,0.61,-1.45,3.26,124.75,-127.75,8,-9.12,-1.79,2.25,0.55,0,-0.83,0.03,413619,5496,W
134,-0.48,0.86,-3.8,124.75,-127.75,8,-9.12,-1.79,2.25,0.55,0,-0.83,0.03,413661,5538,W
135,-0.48,0.86,-3.8,124.75,-127.75,8,-5.55,1.74,3.79,0.55,0,-0.83,0.03,413702,5579,W
136,-0.48,0.86,-3.8,124.75,-127.75,8,-7.63,3.2,5.81,0.55,0,-0.83,0.03,413744,5621,W
137,-0.48,0.86,-3.8,124.75,-127.75,8,-7.47,2.85,5.36,0.55,0,-0.83,0.03,413785,5662,W
138,-1.73,1.56,-3.41,124.75,-127.75,8,-7.47,2.85,5.36,0.55,0,-0.83,0.03,413826,5703,W
139,-1.73,1.56,-3.41,124.75,-127.75,8,-11.34,4.92,8.04,0.55,0,-0.83,0.03,413868,5745,W
140,-1.34,1.05,-2.7,124.75,-127.75,8,-11.34,4.92,8.04,0.55,0,-0.83,0.03,413911,5788,W
141,-1.34,1.05,-2.7,124.75,-127.75,8,-10.65,6.45,6.04,0.55,0,-0.83,0.03,413953,5830,W
142,-1.34,1.05,-2.7,124.75,-127.75,8,-8.89,6.8,6,0.55,0,-0.83,0.03,413995,5872,W
143,-1.34,1.05,-2.7,124.75,-127.75,8,-4.21,9.05,7.08,0.55,0,-0.83,0.03,414036,5913,W
144,-1.34,1.05,-2.7,106.5,-18.56,25.44,-4.21,9.05,7.08,0.55,0,-0.83,0.03,414076,5953,W
145,-1.34,1.05,-2.7,106.5,-18.56,25.44,-4.02,0.78,4.55,0.55,0,-0.83,0.03,414119,5996,W
146,1.02,-1.4,1.61,106.5,-18.56,25.44,-4.02,0.78,4.55,0.55,0,-0.83,0.03,414161,6038,W
147,1.02,-1.4,1.61,106.5,-18.56,25.44,-11.53,1.24,4.36,0.55,0,-0.83,0.03,414202,6079,W
148,1.02,-1.4,1.61,106.5,-18.56,25.44,-9.43,0.89,5.43,0.55,0,-0.83,0.03,414244,6121,W
149,1.02,-1.4,1.61,106.5,-18.56,25.44,-8.51,-0.02,4.86,0.55,0,-0.83,0.03,414284,6161,W
150,1.02,-1.4,1.61,113.19,-39.25,8.44,-8.51,-0.02,4.86,0.55,0,-0.83,0.03,414324,6201,W
151,1.02,-1.4,1.61,113.19,-39.25,8.44,-8.73,0.4,4.66,0.55,0,-0.83,0.03,414366,6243,W
152,0.02,0.07,0.3,113.19,-39.25,8.44,-8.73,0.4,4.66,0.55,0,-0.83,0.03,414406,6283,W
153,0.02,0.07,0.3,113.19,-39.25,8.44,-8.81,0.7,4.55,0.55,0,-0.83,0.03,414446,6323,W
154,0.02,0.07,0.3,113.19,-39.25,8.44,-8.73,0.66,4.59,0.55,0,-0.83,0.03,414485,6362,W
155,0.02,0.07,0.3,113.19,-39.25,8.44,-8.73,0.74,4.51,0.55,0,-0.83,0.03,414524,6401,W
156,-0.05,-0.03,0.25,113.19,-39.25,8.44,-8.73,0.74,4.51,0.55,0,-0.83,0.03,414564,6441,W
157,-0.05,-0.03,0.25,113.19,-39.25,8.44,-8.7,0.82,4.59,0.55,0,-0.83,0.03,414605,6482,W
158,-0.05,-0.03,0.25,113.19,-39.25,8.44,-8.81,0.89,4.47,0.55,0,-0.83,0.03,414646,6523,W
159,-0.05,-0.03,0.25,113.19,-39.25,8.44,-8.85,0.86,4.43,0.55,0,-0.83,0.03,414686,6563,W
160,-0.05,-0.03,0.25,114.63,-46.94,9.63,-8.85,0.86,4.43,0.55,0,-0.83,0.03,414726,6603,W
161,0.29,-0.33,0.9,114.63,-46.94,9.63,-8.85,0.86,4.43,0.55,0,-0.83,0.03,414768,6645,W
162,0.29,-0.33,0.9,114.63,-46.94,9.63,-9.16,1.43,4.89,0.55,0,-0.83,0.03,414810,6687,W
163,0.29,-0.33,0.9,114.63,-46.94,9.63,-10.8,1.85,4.7,0.55,0,-0.83,0.03,414851,6728,W
164,0.29,-0.33,0.9,114.63,-46.94,9.63,-12.26,3.04,5.51,0.55,0,-0.83,0.03,414892,6769,W
165,0.29,-0.33,0.9,114.63,-46.94,9.63,-14.29,3.35,5.74,0.55,0,-0.83,0.03,414932,6809,W
166,0,-1.94,3.71,114.63,-46.94,9.63,-14.29,3.35,5.74,0.55,0,-0.83,0.03,414973,6850,W
167,-0.14,1,-0.26,114.63,-46.94,9.63,-14.29,3.35,5.74,0.55,0,-0.83,0.03,415014,6891,W
168,-0.14,1,-0.26,114.63,-46.94,9.63,-6.21,-1.86,4.74,0.55,0,-0.83,0.03,415057,6934,W
169,-0.14,1,-0.26,114.63,-46.94,9.63,-5.67,0.02,4.82,0.55,0,-0.83,0.03,415098,6975,W
170,-0.14,1,-0.26,114.63,-46.94,9.63,-6.97,2.93,7.04,0.55,0,-0.83,0.03,415139,7016,W
171,-0.14,1,-0.26,114.63,-46.94,9.63,-7.43,5.11,7.88,0.55,0,-0.83,0.03,415179,7056,W
172,-1.27,1.05,-1.94,114.63,-46.94,9.63,-7.43,5.11,7.88,0.55,0,-0.83,0.03,415221,7098,W
173,-1.69,1.22,-1.25,114.63,-46.94,9.63,-7.43,5.11,7.88,0.55,0,-0.83,0.03,415262,7139,W
174,-1.69,1.22,-1.25,114.63,-46.94,9.63,-7.47,8.06,9.03,0.55,0,-0.83,0.03,415303,7180,W
175,-1.69,1.22,-1.25,114.63,-46.94,9.63,-6.13,6.49,6.85,0.55,0,-0.83,0.03,415344,7221,W
176,-1.69,1.22,-1.25,114.63,-46.94,9.63,-6.32,5.76,6.77,0.55,0,-0.83,0.03,415384,7261,W
177,-1.69,1.22,-1.25,91.38,-55.56,24.75,-6.32,5.76,6.77,0.55,0,-0.83,0.03,415424,7301,W
178,-1.69,1.22,-1.25,91.38,-55.56,24.75,-7.47,0.86,4.82,0.55,0,-0.83,0.03,415466,7343,W
179,0.36,-0.72,0.05,91.38,-55.56,24.75,-7.47,0.86,4.82,0.55,0,-0.83,0.03,415507,7384,W
180,0.36,-0.72,0.05,91.38,-55.56,24.75,-8.62,0.63,5.55,0.55,0,-0.83,0.03,415548,7425,T
181,0.36,-0.72,0.05,91.38,-55.56,24.75,-9.92,0.86,3.55,0.55,0,-0.83,0.03,415590,7467,T
182,0.36,-0.72,0.05,91.38,-55.56,24.75,-8.62,0.17,4.82,0.55,0,-0.83,0.03,415629,7506,T
183,0.03,0.06,0.1,91.38,-55.56,24.75,-8.62,0.17,4.82,0.55,0,-0.83,0.03,415670,7547,T
184,0.03,0.06,0.1,91.38,-55.56,24.75,-8.77,0.32,4.55,0.55,0,-0.83,0.03,415711,7588,T
185,-0.05,0.09,0.21,91.38,-55.56,24.75,-8.77,0.32,4.55,0.55,0,-0.83,0.03,415752,7629,T
186,-0.05,0.09,0.21,91.38,-55.56,24.75,-8.85,0.55,4.32,0.55,0,-0.83,0.03,415792,7669,T
187,-0.05,0.09,0.21,91.38,-55.56,24.75,-8.85,0.66,4.36,0.55,0,-0.83,0.03,415832,7709,T
188,-0.09,0.04,0.14,91.38,-55.56,24.75,-8.85,0.66,4.36,0.55,0,-0.83,0.03,415872,7749,T
189,-0.06,0.04,0.06,91.38,-55.56,24.75,-8.85,0.66,4.36,0.55,0,-0.83,0.03,415912,7789,T
190,-0.06,0.04,0.06,91.38,-55.56,24.75,-8.81,0.63,4.36,0.55,0,-0.83,0.03,415952,7829,T
191,-0.06,0.04,0.06,91.38,-55.56,24.75,-8.81,0.63,4.36,0.55,0,-0.83,0.03,415993,7870,T
192,-0.06,0.04,0.06,91.38,-55.56,24.75,-8.96,0.86,4.13,0.55,0,-0.83,0.03,416033,7910,T
193,-0.06,0.04,0.06,91.06,-63.81,22.44,-8.96,0.86,4.13,0.55,0,-0.83,0.03,416073,7950,T
194,-0.06,0.04,0.06,91.06,-63.81,22.44,-9.08,0.59,4.17,0.55,0,-0.83,0.03,416113,7990,T
195,-0.06,0.04,0.06,91.06,-63.81,22.44,-9.31,0.51,3.75,0.55,0,-0.83,0.03,416153,8030,T
196,-0.06,0.04,0.06,91.06,-63.81,22.44,-8.58,2.93,4.05,0.55,0,-0.83,0.03,416194,8071,T
197,-0.06,0.04,0.06,91.06,-63.81,22.44,-9.31,2.85,3.09,0.55,0,-0.83,0.03,416233,8110,T
198,-0.06,0.04,0.06,91.19,-72.88,22.06,-9.31,2.85,3.09,0.55,0,-0.83,0.03,416273,8150,T
199,-3.54,-0.28,1.41,91.19,-72.88,22.06,-9.31,2.85,3.09,0.55,0,-0.83,0.03,416314,8191,T
200,-3.54,-0.28,1.41,91.19,-72.88,22.06,-9.5,-2.36,4.24,0.55,0,-0.83,0.03,416354,8231,T
201,-3.54,-0.28,1.41,91.19,-72.88,22.06,-8.58,-5.66,5.16,0.55,0,-0.83,0.03,416395,8272,T
202,-3.54,-0.28,1.41,91.19,-72.88,22.06,-5.82,-0.06,7.77,0.55,0,-0.83,0.03,416439,8316,T
203,-3.54,-0.28,1.41,91.19,-72.88,22.06,-10.88,0.93,1.68,0.55,0,-0.83,0.03,416479,8356,T
204,0.08,-0.37,-0.04,91.19,-72.88,22.06,-10.88,0.93,1.68,0.55,0,-0.83,0.03,416521,8398,T
205,0.08,-0.37,-0.04,91.19,-72.88,22.06,-7.78,0.51,5.51,0.55,0,-0.83,0.03,416563,8440,T
206,-0.02,0.01,0.05,91.19,-72.88,22.06,-7.78,0.51,5.51,0.55,0,-0.83,0.03,416604,8481,T
207,-0.02,0.01,0.05,91.19,-72.88,22.06,-8.89,0.66,4.17,0.55,0,-0.83,0.03,416644,8521,T
208,-0.02,0.01,0.05,91.19,-72.88,22.06,-8.73,0.66,4.4,0.55,0,-0.83,0.03,416684,8561,T
209,-0.02,0.01,0.05,88.44,-79.5,18.19,-8.73,0.66,4.4,0.55,0,-0.83,0.03,416722,8599,T
210,-0.01,-0.01,0,88.44,-79.5,18.19,-8.73,0.66,4.4,0.55,0,-0.83,0.03,416762,8639,T
211,-0.01,-0.01,0,88.44,-79.5,18.19,-8.81,0.63,4.36,0.55,0,-0.83,0.03,416804,8681,T
212,-0.03,0.07,-0.04,88.44,-79.5,18.19,-8.81,0.63,4.36,0.55,0,-0.83,0.03,416845,8722,T
213,-0.03,0.07,-0.04,88.44,-79.5,18.19,-8.77,0.51,4.32,0.55,0,-0.83,0.03,416886,8763,T
214,-0.03,0.07,-0.04,88.44,-79.5,18.19,-8.85,0.28,4.17,0.55,0,-0.83,0.03,416926,8803,T
215,0,-0.02,-0.01,88.44,-79.5,18.19,-8.85,0.28,4.17,0.55,0,-0.83,0.03,416967,8844,T
216,0,0,-0.1,88.44,-79.5,18.19,-8.85,0.28,4.17,0.55,0,-0.83,0.03,417009,8886,T
217,0,0,-0.1,88.44,-79.5,18.19,-8.85,0.28,4.21,0.55,0,-0.83,0.03,417049,8926,T
