,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
707,0.21,0.14,-0.28,42.5,-67.94,8.19,8.61,0.95,3.91,0.16,-0.7,-0.68,0.15,156537,28317,W
708,0.21,0.14,-0.28,42.5,-67.94,8.19,8.84,1.48,4.26,0.16,-0.7,-0.68,0.15,156576,28356,W
709,0.21,0.14,-0.28,42.5,-67.94,8.19,9.3,2.13,4.38,0.16,-0.7,-0.68,0.15,156614,28394,W
710,-0.23,0.36,-0.32,42.5,-67.94,8.19,9.3,2.13,4.38,0.16,-0.7,-0.68,0.15,156654,28434,W
711,-0.27,-0.39,-0.39,42.5,-67.94,8.19,9.3,2.13,4.38,0.16,-0.7,-0.68,0.15,156695,28475,W
712,-0.27,-0.39,-0.39,42.5,-67.94,8.19,7.66,1.1,4.57,0.16,-0.7,-0.68,0.15,156736,28516,W
713,-0.27,-0.39,-0.39,42.5,-67.94,8.19,7.81,1.48,5.14,0.16,-0.7,-0.68,0.15,156777,28557,W
714,-0.27,-0.39,-0.39,42.5,-67.94,8.19,7.58,1.52,4.64,0.16,-0.7,-0.68,0.15,156816,28596,W
715,0.13,-0.09,-0.74,42.5,-67.94,8.19,7.58,1.52,4.64,0.16,-0.7,-0.68,0.15,156857,28637,W
716,0.13,-0.09,-0.74,42.5,-67.94,8.19,6.24,2.09,3.76,0.16,-0.7,-0.68,0.15,156897,28677,W
717,0.56,-0.32,-1.68,42.5,-67.94,8.19,6.24,2.09,3.76,0.16,-0.7,-0.68,0.15,156937,28717,W
718,0.56,-0.32,-1.68,42.5,-67.94,8.19,5.63,5.58,2.77,0.16,-0.7,-0.68,0.15,156978,28758,W
719,0.56,-0.32,-1.68,42.5,-67.94,8.19,5.89,6.84,2.61,0.16,-0.7,-0.68,0.15,157016,28796,W
720,0.69,-0.84,-2.33,42.5,-67.94,8.19,5.89,6.84,2.61,0.16,-0.7,-0.68,0.15,157056,28836,W
721,0.81,-1.05,-2.48,42.5,-67.94,8.19,5.89,6.84,2.61,0.16,-0.7,-0.68,0.15,157095,28875,W
722,0.81,-1.05,-2.48,42.5,-67.94,8.19,6.13,8.91,1.92,0.16,-0.7,-0.68,0.15,157135,28915,W
723,0.81,-1.05,-2.48,42.5,-67.94,8.19,6.01,9.64,1.92,0.16,-0.7,-0.68,0.15,157176,28956,W
724,0.81,-1.05,-2.48,42.5,-67.94,8.19,5.74,11.1,1.43,0.16,-0.7,-0.68,0.15,157215,28995,W
725,0.61,-1.2,-3.02,42.5,-67.94,8.19,5.74,11.1,1.43,0.16,-0.7,-0.68,0.15,157256,29036,W
726,0.61,-1.2,-3.02,42.5,-67.94,8.19,5.78,11.98,0.81,0.16,-0.7,-0.68,0.15,157296,29076,W
727,0.61,-1.2,-3.02,42.5,-67.94,8.19,5.36,11.98,0.7,0.16,-0.7,-0.68,0.15,157337,29117,W
728,0.61,-1.2,-3.02,42.5,-67.94,8.19,5.02,10.83,0.89,0.16,-0.7,-0.68,0.15,157378,29158,W
729,0.61,-1.2,-3.02,42.5,-67.94,8.19,4.59,10.6,0.66,0.16,-0.7,-0.68,0.15,157418,29198,W
730,0.61,-1.2,-3.02,50.63,-61.63,8.56,4.59,10.6,0.66,0.16,-0.7,-0.68,0.15,157458,29238,W
731,0.25,-0.94,-1.06,50.63,-61.63,8.56,4.59,10.6,0.66,0.16,-0.7,-0.68,0.15,157498,29278,W
732,0.25,-0.94,-1.06,50.63,-61.63,8.56,3.75,10.14,0.43,0.16,-0.7,-0.68,0.15,157538,29318,W
733,0.25,-0.94,-1.06,50.63,-61.63,8.56,2.33,10.87,0.12,0.16,-0.7,-0.68,0.15,157578,29358,W
734,0.25,-0.94,-1.06,50.63,-61.63,8.56,1.91,10.18,-0.07,0.16,-0.7,-0.68,0.15,157618,29398,W
735,0.25,-0.94,-1.06,52.31,-61.31,8.94,1.91,10.18,-0.07,0.16,-0.7,-0.68,0.15,157658,29438,W
736,0.5,-0.71,-1.3,52.31,-61.31,8.94,1.91,10.18,-0.07,0.16,-0.7,-0.68,0.15,157698,29478,W
737,0.5,-0.71,-1.3,52.31,-61.31,8.94,1.26,9.76,0.5,0.16,-0.7,-0.68,0.15,157740,29520,W
738,0.5,-0.71,-1.3,52.31,-61.31,8.94,1.38,9.76,0.7,0.16,-0.7,-0.68,0.15,157778,29558,W
739,0.5,-0.71,-1.3,52.31,-61.31,8.94,1.72,9.91,0.7,0.16,-0.7,-0.68,0.15,157818,29598,W
740,0.5,-0.71,-1.3,52.31,-61.31,8.94,1.34,11.33,0.35,0.16,-0.7,-0.68,0.15,157856,29636,W
741,-0.18,-0.08,0.42,52.31,-61.31,8.94,1.34,11.33,0.35,0.16,-0.7,-0.68,0.15,157897,29677,W
742,-0.18,0.3,0.98,52.31,-61.31,8.94,1.34,11.33,0.35,0.16,-0.7,-0.68,0.15,157937,29717,W
743,-0.18,0.3,0.98,52.31,-61.31,8.94,1.22,8.8,-0.07,0.16,-0.7,-0.68,0.15,157977,29757,W
744,-0.18,0.3,0.98,52.31,-61.31,8.94,1.45,10.52,-0.57,0.16,-0.7,-0.68,0.15,158015,29795,W
745,-0.57,0.26,1.64,52.31,-61.31,8.94,1.45,10.52,-0.57,0.16,-0.7,-0.68,0.15,158056,29836,W
746,-0.68,0.57,2.05,52.31,-61.31,8.94,1.45,10.52,-0.57,0.16,-0.7,-0.68,0.15,158097,29877,W
747,-0.68,0.57,2.05,52.31,-61.31,8.94,2.37,12.05,-0.91,0.16,-0.7,-0.68,0.15,158137,29917,W
748,-0.68,0.57,2.05,52.31,-61.31,8.94,3.67,11.79,-0.41,0.16,-0.7,-0.68,0.15,158177,29957,W
749,-0.68,0.57,2.05,52.31,-61.31,8.94,4.06,12.52,-0.49,0.16,-0.7,-0.68,0.15,158217,29997,W
750,-0.68,0.57,2.05,58.69,-69.25,8.19,4.06,12.52,-0.49,0.16,-0.7,-0.68,0.15,158257,30037,W
751,-0.68,0.57,2.05,58.69,-69.25,8.19,5.09,12.17,-0.18,0.16,-0.7,-0.68,0.15,158297,30077,W
752,-0.68,0.57,2.05,58.69,-69.25,8.19,4.44,11.59,0.01,0.16,-0.7,-0.68,0.15,158338,30118,W
753,-0.68,0.57,2.05,58.69,-69.25,8.19,5.7,10.56,0.5,0.16,-0.7,-0.68,0.15,158376,30156,W
754,-0.68,0.57,2.05,58.69,-69.25,8.19,5.13,9.87,0.54,0.16,-0.7,-0.68,0.15,158415,30195,W
755,-0.45,0.67,2.18,58.69,-69.25,8.19,5.13,9.87,0.54,0.16,-0.7,-0.68,0.15,158455,30235,W
756,-0.54,0.67,1.95,58.69,-69.25,8.19,5.13,9.87,0.54,0.16,-0.7,-0.68,0.15,158495,30275,W
757,-0.41,0.33,1.71,58.69,-69.25,8.19,5.13,9.87,0.54,0.16,-0.7,-0.68,0.15,158535,30315,W
758,-0.41,0.33,1.71,58.69,-69.25,8.19,7.2,7.69,2.3,0.16,-0.7,-0.68,0.15,158575,30355,W
759,-0.41,0.33,1.71,58.69,-69.25,8.19,6.51,4.51,3.34,0.16,-0.7,-0.68,0.15,158613,30393,W
760,-0.2,0.32,1.49,58.69,-69.25,8.19,6.51,4.51,3.34,0.16,-0.7,-0.68,0.15,158653,30433,W
761,-0.18,0.22,1.18,58.69,-69.25,8.19,6.51,4.51,3.34,0.16,-0.7,-0.68,0.15,158693,30473,W
762,-0.18,0.22,1.18,58.69,-69.25,8.19,5.51,4.09,3.38,0.16,-0.7,-0.68,0.15,158733,30513,W
763,-0.18,0.22,1.18,58.69,-69.25,8.19,4.25,3.13,3.45,0.16,-0.7,-0.68,0.15,158774,30554,W
764,-0.18,0.22,1.18,58.69,-69.25,8.19,2.79,3.4,2.73,0.16,-0.7,-0.68,0.15,158812,30592,W
765,0.26,-0.22,-0.77,58.69,-69.25,8.19,2.79,3.4,2.73,0.16,-0.7,-0.68,0.15,158852,30632,W
766,0.26,-0.22,-0.77,58.69,-69.25,8.19,3.14,5.27,2.38,0.16,-0.7,-0.68,0.15,158894,30674,W
767,0.19,-0.75,-1.72,58.69,-69.25,8.19,3.14,5.27,2.38,0.16,-0.7,-0.68,0.15,158932,30712,W
768,0.19,-0.75,-1.72,58.69,-69.25,8.19,4.94,6.5,2.65,0.16,-0.7,-0.68,0.15,158972,30752,W
769,0.19,-0.75,-1.72,58.69,-69.25,8.19,5.32,7.54,2.61,0.16,-0.7,-0.68,0.15,159011,30791,W
770,0.42,-1.15,-2.21,58.69,-69.25,8.19,5.32,7.54,2.61,0.16,-0.7,-0.68,0.15,159053,30833,W
771,0.31,-1.17,-2.43,58.69,-69.25,8.19,5.32,7.54,2.61,0.16,-0.7,-0.68,0.15,159093,30873,W
772,0.31,-1.17,-2.43,58.69,-69.25,8.19,8.16,13.24,1.58,0.16,-0.7,-0.68,0.15,159133,30913,W
773,0.31,-1.17,-2.43,58.69,-69.25,8.19,8.81,14.24,2.11,0.16,-0.7,-0.68,0.15,159174,30954,W
774,0.31,-1.17,-2.43,58.69,-69.25,8.19,7.62,12.55,1.2,0.16,-0.7,-0.68,0.15,159213,30993,W
775,0.44,-0.31,-2.48,58.69,-69.25,8.19,7.62,12.55,1.2,0.16,-0.7,-0.68,0.15,159254,31034,W
776,0.42,-0.09,-2.3,58.69,-69.25,8.19,7.62,12.55,1.2,0.16,-0.7,-0.68,0.15,159295,31075,W
777,0.42,-0.09,-2.3,58.69,-69.25,8.19,5.05,10.41,-0.14,0.16,-0.7,-0.68,0.15,159335,31115,W
778,0.42,-0.09,-2.3,58.69,-69.25,8.19,3.94,9.79,-0.18,0.16,-0.7,-0.68,0.15,159376,31156,W
779,0.42,-0.09,-2.3,58.69,-69.25,8.19,3.52,9.53,-0.22,0.16,-0.7,-0.68,0.15,159416,31196,W
780,0.39,0.09,-1.28,58.69,-69.25,8.19,3.52,9.53,-0.22,0.16,-0.7,-0.68,0.15,159457,31237,W
781,0.23,-0.02,-1.02,58.69,-69.25,8.19,3.52,9.53,-0.22,0.16,-0.7,-0.68,0.15,159496,31276,W
782,0.17,-0.15,-0.89,58.69,-69.25,8.19,3.52,9.53,-0.22,0.16,-0.7,-0.68,0.15,159537,31317,W
783,0.17,-0.15,-0.89,58.69,-69.25,8.19,2.52,8.91,-0.22,0.16,-0.7,-0.68,0.15,159577,31357,W
784,0.17,-0.15,-0.89,58.69,-69.25,8.19,2.33,8.99,-0.41,0.16,-0.7,-0.68,0.15,159617,31397,W
785,0.17,-0.15,-0.89,71.69,-77.56,5.38,2.33,8.99,-0.41,0.16,-0.7,-0.68,0.15,159655,31435,W
786,-0.25,-0.26,0.21,71.69,-77.56,5.38,2.33,8.99,-0.41,0.16,-0.7,-0.68,0.15,159696,31476,W
787,-0.25,-0.26,0.21,71.69,-77.56,5.38,2.95,10.33,-0.11,0.16,-0.7,-0.68,0.15,159736,31516,W
788,-0.25,-0.26,0.21,71.69,-77.56,5.38,3.02,12.02,-0.07,0.16,-0.7,-0.68,0.15,159777,31557,W
789,-0.25,-0.26,0.21,71.69,-77.56,5.38,3.1,7.42,1.5,0.16,-0.7,-0.68,0.15,159818,31598,W
790,-0.25,-0.26,0.21,69.56,-83.88,0.13,3.1,7.42,1.5,0.16,-0.7,-0.68,0.15,159856,31636,W
791,-0.25,-0.26,0.21,69.56,-83.88,0.13,3.37,10.91,1.08,0.16,-0.7,-0.68,0.15,159896,31676,W
792,-0.43,-0.59,2.4,69.56,-83.88,0.13,3.37,10.91,1.08,0.16,-0.7,-0.68,0.15,159936,31716,W
793,-0.43,-0.59,2.4,69.56,-83.88,0.13,4.98,11.1,0.89,0.16,-0.7,-0.68,0.15,159977,31757,W
794,-0.43,-0.59,2.4,69.56,-83.88,0.13,4.75,10.95,1,0.16,-0.7,-0.68,0.15,160016,31796,W
795,-0.43,-0.59,2.4,53.75,-95.5,-3.81,4.75,10.95,1,0.16,-0.7,-0.68,0.15,160056,31836,W
796,-0.12,0.72,2.47,53.75,-95.5,-3.81,4.75,10.95,1,0.16,-0.7,-0.68,0.15,160097,31877,W
797,-0.12,0.72,2.47,53.75,-95.5,-3.81,6.32,9.68,1.35,0.16,-0.7,-0.68,0.15,160137,31917,W
798,-0.12,0.72,2.47,53.75,-95.5,-3.81,6.59,8.88,1.58,0.16,-0.7,-0.68,0.15,160177,31957,W
799,-0.12,0.72,2.47,53.75,-95.5,-3.81,7.01,8.61,1.58,0.16,-0.7,-0.68,0.15,160217,31997,W
800,-0.12,0.72,2.47,33.13,-94.75,-7.06,7.01,8.61,1.58,0.16,-0.7,-0.68,0.15,160256,32036,W
801,0.01,0.2,2.32,33.13,-94.75,-7.06,7.01,8.61,1.58,0.16,-0.7,-0.68,0.15,160295,32075,W
802,0.01,0.2,2.32,33.13,-94.75,-7.06,8.39,7.46,1.81,0.16,-0.7,-0.68,0.15,160335,32115,W
803,0.01,0.2,2.32,33.13,-94.75,-7.06,7.96,5.39,1.62,0.16,-0.7,-0.68,0.15,160375,32155,W
804,0.01,0.2,2.32,33.13,-94.75,-7.06,8.12,5.12,1.35,0.16,-0.7,-0.68,0.15,160413,32193,W
805,0.1,0.68,1.02,33.13,-94.75,-7.06,8.12,5.12,1.35,0.16,-0.7,-0.68,0.15,160453,32233,W
806,0.1,0.68,1.02,33.13,-94.75,-7.06,6.85,3.82,1.88,0.16,-0.7,-0.68,0.15,160493,32273,W
807,0.09,0.16,0.32,33.13,-94.75,-7.06,6.85,3.82,1.88,0.16,-0.7,-0.68,0.15,160533,32313,W
808,0.09,0.16,0.32,33.13,-94.75,-7.06,5.44,3.21,1.54,0.16,-0.7,-0.68,0.15,160573,32353,W
809,0.09,0.16,0.32,33.13,-94.75,-7.06,5.25,3.55,1.54,0.16,-0.7,-0.68,0.15,160611,32391,W
810,0.17,-0.12,-0.71,33.13,-94.75,-7.06,5.25,3.55,1.54,0.16,-0.7,-0.68,0.15,160651,32431,W
811,0.16,-0.07,-1.08,33.13,-94.75,-7.06,5.25,3.55,1.54,0.16,-0.7,-0.68,0.15,160692,32472,W
812,0.16,-0.07,-1.08,33.13,-94.75,-7.06,5.32,5.27,1.12,0.16,-0.7,-0.68,0.15,160733,32513,W
813,0.16,-0.07,-1.08,33.13,-94.75,-7.06,5.51,6.16,1.2,0.16,-0.7,-0.68,0.15,160775,32555,W
814,0.16,-0.07,-1.08,33.13,-94.75,-7.06,5.89,8.53,1.39,0.16,-0.7,-0.68,0.15,160814,32594,W
815,-0.02,-0.86,-2.3,33.13,-94.75,-7.06,5.89,8.53,1.39,0.16,-0.7,-0.68,0.15,160854,32634,W
816,-0.02,-0.86,-2.3,33.13,-94.75,-7.06,6.66,10.87,0.81,0.16,-0.7,-0.68,0.15,160896,32676,W
817,0.35,-0.52,-2.89,33.13,-94.75,-7.06,6.66,10.87,0.81,0.16,-0.7,-0.68,0.15,160936,32716,W
818,0.35,-0.52,-2.89,33.13,-94.75,-7.06,6.43,11.79,1.08,0.16,-0.7,-0.68,0.15,160976,32756,W
819,0.35,-0.52,-2.89,33.13,-94.75,-7.06,5.78,11.71,0.66,0.16,-0.7,-0.68,0.15,161017,32797,W
820,0.35,-0.52,-2.89,32,-101.5,-4.56,5.78,11.71,0.66,0.16,-0.7,-0.68,0.15,161058,32838,W
821,0.39,-0.51,-2.58,32,-101.5,-4.56,5.78,11.71,0.66,0.16,-0.7,-0.68,0.15,161101,32881,W
822,0.39,-0.51,-2.58,32,-101.5,-4.56,6.09,11.29,0.2,0.16,-0.7,-0.68,0.15,161143,32923,W
823,0.39,-0.51,-2.58,32,-101.5,-4.56,5.82,11.17,0.16,0.16,-0.7,-0.68,0.15,161184,32964,W
824,0.39,-0.51,-2.58,32,-101.5,-4.56,6.01,9.98,0.58,0.16,-0.7,-0.68,0.15,161226,33006,W
825,0.39,-0.51,-2.58,32,-101.5,-4.56,5.86,9.41,0.85,0.16,-0.7,-0.68,0.15,161266,33046,W
826,0.39,-0.51,-2.58,57.5,-106.38,-0.56,5.86,9.41,0.85,0.16,-0.7,-0.68,0.15,161307,33087,W
827,0.15,-0.19,-0.52,57.5,-106.38,-0.56,5.86,9.41,0.85,0.16,-0.7,-0.68,0.15,161348,33128,W
828,0.15,-0.19,-0.52,57.5,-106.38,-0.56,5.36,8.3,1.23,0.16,-0.7,-0.68,0.15,161390,33170,W
829,0.15,-0.19,-0.52,57.5,-106.38,-0.56,5.28,8.72,1.27,0.16,-0.7,-0.68,0.15,161432,33212,W
830,0.15,-0.19,-0.52,57.5,-106.38,-0.56,4.82,12.82,0.16,0.16,-0.7,-0.68,0.15,161473,33253,W
831,0.15,-0.19,-0.52,57.5,-106.38,-0.56,4.02,11.29,0.43,0.16,-0.7,-0.68,0.15,161513,33293,W
832,-0.28,0.33,2.18,57.5,-106.38,-0.56,4.02,11.29,0.43,0.16,-0.7,-0.68,0.15,161555,33335,W
833,-0.36,1.23,2.28,57.5,-106.38,-0.56,4.02,11.29,0.43,0.16,-0.7,-0.68,0.15,161596,33376,W
834,-0.36,1.23,2.28,57.5,-106.38,-0.56,4.25,10.52,0.24,0.16,-0.7,-0.68,0.15,161637,33417,W
835,-0.36,1.23,2.28,57.5,-106.38,-0.56,4.71,10.06,0.12,0.16,-0.7,-0.68,0.15,161678,33458,W
836,-0.36,1.23,2.28,57.5,-106.38,-0.56,5.63,11.56,-0.3,0.16,-0.7,-0.68,0.15,161719,33499,W
837,-0.36,1.23,2.28,57.5,-106.38,-0.56,5.66,12.05,-0.3,0.16,-0.7,-0.68,0.15,161759,33539,W
838,-0.73,0.37,2.5,57.5,-106.38,-0.56,5.66,12.05,-0.3,0.16,-0.7,-0.68,0.15,161803,33583,W
839,-0.54,0.39,2.29,57.5,-106.38,-0.56,5.66,12.05,-0.3,0.16,-0.7,-0.68,0.15,161845,33625,W
840,-0.54,0.39,2.29,57.5,-106.38,-0.56,6.2,8.95,0.81,0.16,-0.7,-0.68,0.15,161886,33666,W
841,-0.54,0.39,2.29,57.5,-106.38,-0.56,6.24,8.45,1,0.16,-0.7,-0.68,0.15,161926,33706,T
842,-0.54,0.39,2.29,57.5,-106.38,-0.56,5.63,7.3,1.31,0.16,-0.7,-0.68,0.15,161966,33746,T
843,-0.54,0.39,2.29,10.06,-67.25,-9.13,5.63,7.3,1.31,0.16,-0.7,-0.68,0.15,162004,33784,T
844,-0.19,0.12,0.8,10.06,-67.25,-9.13,5.63,7.3,1.31,0.16,-0.7,-0.68,0.15,162044,33824,T
845,-0.19,0.12,0.8,10.06,-67.25,-9.13,4.4,6.16,1.46,0.16,-0.7,-0.68,0.15,162085,33865,T
846,-0.19,0.12,0.8,10.06,-67.25,-9.13,5.28,5.31,2.04,0.16,-0.7,-0.68,0.15,162124,33904,T
847,-0.19,0.12,0.8,10.06,-67.25,-9.13,4.82,6.39,2.07,0.16,-0.7,-0.68,0.15,162163,33943,T
848,0.42,-0.1,-0.64,10.06,-67.25,-9.13,4.82,6.39,2.07,0.16,-0.7,-0.68,0.15,162203,33983,T
849,0.42,-0.1,-0.64,10.06,-67.25,-9.13,5.21,5.23,2.57,0.16,-0.7,-0.68,0.15,162244,34024,T
850,0.54,-0.27,-1.36,10.06,-67.25,-9.13,5.21,5.23,2.57,0.16,-0.7,-0.68,0.15,162284,34064,T
851,0.54,-0.27,-1.36,10.06,-67.25,-9.13,5.78,6.35,2.61,0.16,-0.7,-0.68,0.15,162324,34104,T
852,0.54,-0.27,-1.36,10.06,-67.25,-9.13,6.05,7.19,2.5,0.16,-0.7,-0.68,0.15,162363,34143,T
853,0.75,0.07,-2.1,10.06,-67.25,-9.13,6.05,7.19,2.5,0.16,-0.7,-0.68,0.15,162404,34184,T
854,0.93,0.37,-2.37,10.06,-67.25,-9.13,6.05,7.19,2.5,0.16,-0.7,-0.68,0.15,162444,34224,T
855,0.93,0.37,-2.37,10.06,-67.25,-9.13,7.23,8.07,2.96,0.16,-0.7,-0.68,0.15,162484,34264,T
856,0.93,0.37,-2.37,10.06,-67.25,-9.13,7.77,8.61,3.26,0.16,-0.7,-0.68,0.15,162525,34305,T
857,0.93,0.37,-2.37,10.06,-67.25,-9.13,7.85,9.11,2.65,0.16,-0.7,-0.68,0.15,162565,34345,T
858,0.93,0.37,-2.37,26.69,-93.19,-1.81,7.85,9.11,2.65,0.16,-0.7,-0.68,0.15,162604,34384,T
859,0.93,0.37,-2.37,26.69,-93.19,-1.81,7.89,12.32,1.88,0.16,-0.7,-0.68,0.15,162642,34422,T
860,0.93,0.37,-2.37,26.69,-93.19,-1.81,6.59,16.38,0.73,0.16,-0.7,-0.68,0.15,162683,34463,T
861,0.93,0.37,-2.37,26.69,-93.19,-1.81,2.37,8.88,-0.26,0.16,-0.7,-0.68,0.15,162724,34504,T
862,0.93,0.37,-2.37,26.69,-93.19,-1.81,1.64,8.91,-0.14,0.16,-0.7,-0.68,0.15,162763,34543,T
863,0.53,1.89,0.05,26.69,-93.19,-1.81,1.64,8.91,-0.14,0.16,-0.7,-0.68,0.15,162804,34584,T
864,0.47,1.52,0.21,26.69,-93.19,-1.81,1.64,8.91,-0.14,0.16,-0.7,-0.68,0.15,162844,34624,T
865,0.47,1.52,0.21,26.69,-93.19,-1.81,1.3,10.06,-1.91,0.16,-0.7,-0.68,0.15,162884,34664,T
866,0.47,1.52,0.21,26.69,-93.19,-1.81,1.11,10.18,-2.25,0.16,-0.7,-0.68,0.15,162924,34704,T
867,0.47,1.52,0.21,26.69,-93.19,-1.81,1.72,9.79,-2.21,0.16,-0.7,-0.68,0.15,162964,34744,T
868,0.25,1.36,0.5,26.69,-93.19,-1.81,1.72,9.79,-2.21,0.16,-0.7,-0.68,0.15,163004,34784,T
869,0.23,1.28,0.59,26.69,-93.19,-1.81,1.72,9.79,-2.21,0.16,-0.7,-0.68,0.15,163043,34823,T
870,0.23,1.28,0.59,26.69,-93.19,-1.81,3.83,9.68,-1.83,0.16,-0.7,-0.68,0.15,163084,34864,T
871,0.23,1.28,0.59,26.69,-93.19,-1.81,4.48,10.95,-1.26,0.16,-0.7,-0.68,0.15,163123,34903,T
872,0.23,1.28,0.59,26.69,-93.19,-1.81,4.63,9.38,-0.53,0.16,-0.7,-0.68,0.15,163163,34943,T
873,0.08,1.3,1.76,26.69,-93.19,-1.81,4.63,9.38,-0.53,0.16,-0.7,-0.68,0.15,163203,34983,T
874,0.08,1.3,1.76,26.69,-93.19,-1.81,5.13,9.3,-0.45,0.16,-0.7,-0.68,0.15,163244,35024,T
875,-0.41,0.28,2.19,26.69,-93.19,-1.81,5.13,9.3,-0.45,0.16,-0.7,-0.68,0.15,163282,35062,T
876,-0.41,0.28,2.19,26.69,-93.19,-1.81,6.93,9.38,-0.18,0.16,-0.7,-0.68,0.15,163322,35102,T
877,-0.41,0.28,2.19,26.69,-93.19,-1.81,7.62,9.72,0.73,0.16,-0.7,-0.68,0.15,163362,35142,T
878,-0.13,0.6,2.6,26.69,-93.19,-1.81,7.62,9.72,0.73,0.16,-0.7,-0.68,0.15,163403,35183,T
879,0.35,0.47,2.79,26.69,-93.19,-1.81,7.62,9.72,0.73,0.16,-0.7,-0.68,0.15,163443,35223,T
880,0.35,0.47,2.79,26.69,-93.19,-1.81,8.16,6.88,1.16,0.16,-0.7,-0.68,0.15,163482,35262,T
881,0.35,0.47,2.79,26.69,-93.19,-1.81,7.58,5.96,0.58,0.16,-0.7,-0.68,0.15,163522,35302,T
882,0.35,0.47,2.79,26.69,-93.19,-1.81,6.82,5.35,0.85,0.16,-0.7,-0.68,0.15,163560,35340,T
883,0.6,0.6,1.58,26.69,-93.19,-1.81,6.82,5.35,0.85,0.16,-0.7,-0.68,0.15,163600,35380,T
884,0.41,0.33,1.29,26.69,-93.19,-1.81,6.82,5.35,0.85,0.16,-0.7,-0.68,0.15,163640,35420,T
885,0.41,0.33,1.29,26.69,-93.19,-1.81,8.08,4.66,1.35,0.16,-0.7,-0.68,0.15,163681,35461,T
886,0.41,0.33,1.29,26.69,-93.19,-1.81,8.23,3.4,2,0.16,-0.7,-0.68,0.15,163721,35501,T
887,0.41,0.33,1.29,26.69,-93.19,-1.81,8.39,2.98,2.11,0.16,-0.7,-0.68,0.15,163759,35539,T
888,0.06,0.17,0.55,26.69,-93.19,-1.81,8.39,2.98,2.11,0.16,-0.7,-0.68,0.15,163799,35579,T
889,0.06,0.17,0.55,26.69,-93.19,-1.81,8.61,2.17,2.3,0.16,-0.7,-0.68,0.15,163840,35620,T
890,0.09,0.2,0.18,26.69,-93.19,-1.81,8.61,2.17,2.3,0.16,-0.7,-0.68,0.15,163879,35659,T
891,0.09,0.2,0.18,26.69,-93.19,-1.81,8.65,1.18,2.73,0.16,-0.7,-0.68,0.15,163919,35699,T
892,0.09,0.2,0.18,26.69,-93.19,-1.81,9.04,1.21,2.73,0.16,-0.7,-0.68,0.15,163957,35737,T
893,0.21,0.14,-0.02,26.69,-93.19,-1.81,9.04,1.21,2.73,0.16,-0.7,-0.68,0.15,163997,35777,T
894,0.12,0.14,-0.07,26.69,-93.19,-1.81,9.04,1.21,2.73,0.16,-0.7,-0.68,0.15,164037,35817,T
895,0.12,0.14,-0.07,26.69,-93.19,-1.81,8.61,0.98,2.42,0.16,-0.7,-0.68,0.15,164076,35856,T
896,0.12,0.14,-0.07,26.69,-93.19,-1.81,8.58,1.14,2.34,0.16,-0.7,-0.68,0.15,164117,35897,T
897,0.12,0.14,-0.07,26.69,-93.19,-1.81,7.66,1.1,2,0.16,-0.7,-0.68,0.15,164156,35936,T
898,0.39,0.18,-0.56,26.69,-93.19,-1.81,7.66,1.1,2,0.16,-0.7,-0.68,0.15,164195,35975,T
899,0.39,0.18,-0.56,26.69,-93.19,-1.81,6.63,0.98,1.81,0.16,-0.7,-0.68,0.15,164235,36015,T
900,0.39,0.18,-0.56,26.69,-93.19,-1.81,6.55,1.14,1.73,0.16,-0.7,-0.68,0.15,164275,36055,T
901,0.39,0.18,-0.56,26.69,-93.19,-1.81,6.74,2.09,1.81,0.16,-0.7,-0.68,0.15,164315,36095,T
902,0.39,0.18,-0.56,21.56,-80.38,-10.75,6.74,2.09,1.81,0.16,-0.7,-0.68,0.15,164353,36133,T
903,0.85,0.06,-1.35,21.56,-80.38,-10.75,6.74,2.09,1.81,0.16,-0.7,-0.68,0.15,164393,36173,T
904,0.85,0.06,-1.35,21.56,-80.38,-10.75,7.46,3.66,1.85,0.16,-0.7,-0.68,0.15,164434,36214,T
905,0.85,0.06,-1.35,21.56,-80.38,-10.75,7.96,5.16,1.65,0.16,-0.7,-0.68,0.15,164474,36254,T
906,0.85,0.06,-1.35,21.56,-80.38,-10.75,8.42,5.85,1.62,0.16,-0.7,-0.68,0.15,164514,36294,T
907,0.85,0.06,-1.35,27.94,-89.88,-5.06,8.42,5.85,1.62,0.16,-0.7,-0.68,0.15,164554,36334,T
908,0.59,-0.16,-0.85,27.94,-89.88,-5.06,8.42,5.85,1.62,0.16,-0.7,-0.68,0.15,164593,36373,T
909,0.39,-0.07,-0.75,27.94,-89.88,-5.06,8.42,5.85,1.62,0.16,-0.7,-0.68,0.15,164633,36413,T
910,0.39,-0.07,-0.75,27.94,-89.88,-5.06,7.5,7.5,0.85,0.16,-0.7,-0.68,0.15,164674,36454,T
911,0.39,-0.07,-0.75,27.94,-89.88,-5.06,7.7,8.3,1.08,0.16,-0.7,-0.68,0.15,164713,36493,T
912,0.2,-0.11,-0.51,27.94,-89.88,-5.06,7.7,8.3,1.08,0.16,-0.7,-0.68,0.15,164753,36533,T
913,0.18,0.13,-0.3,27.94,-89.88,-5.06,7.7,8.3,1.08,0.16,-0.7,-0.68,0.15,164794,36574,T
914,0.18,0.13,-0.3,27.94,-89.88,-5.06,7.89,8.95,0.73,0.16,-0.7,-0.68,0.15,164834,36614,T
