,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
80,0.34,-1.23,0.38,1.38,-35.38,43.31,-9.96,-1.17,-0.81,0.53,0.02,-0.82,0.21,110365,3198,W
81,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.77,2.01,5.05,0.53,0.02,-0.82,0.21,110405,3238,W
82,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.85,2.05,4.97,0.53,0.02,-0.82,0.21,110446,3279,W
83,0.34,-1.23,0.38,1.38,-35.38,43.31,-8.51,1.63,4.7,0.53,0.02,-0.82,0.21,110485,3318,W
84,0.03,0.07,0.16,1.38,-35.38,43.31,-8.51,1.63,4.7,0.53,0.02,-0.82,0.21,110525,3358,W
85,0.03,0.07,0.16,1.38,-35.38,43.31,-8.54,1.85,4.63,0.53,0.02,-0.82,0.21,110564,3397,W
86,0.03,0.07,0.16,1.38,-35.38,43.31,-8.43,1.66,4.78,0.53,0.02,-0.82,0.21,110605,3438,W
87,0.03,0.07,0.16,1.38,-35.38,43.31,-8.47,1.82,4.66,0.53,0.02,-0.82,0.21,110644,3477,W
88,0.03,0.07,0.16,1.38,-35.38,43.31,-8.58,1.82,4.47,0.53,0.02,-0.82,0.21,110682,3515,W
89,-0.1,0,0.2,1.38,-35.38,43.31,-8.58,1.82,4.47,0.53,0.02,-0.82,0.21,110721,3554,W
90,-0.1,0,0.2,1.38,-35.38,43.31,-8.51,1.89,4.55,0.53,0.02,-0.82,0.21,110760,3593,W
91,-0.1,0,0.2,1.38,-35.38,43.31,-8.54,2.05,4.47,0.53,0.02,-0.82,0.21,110799,3632,W
92,-0.1,0,0.2,1.38,-35.38,43.31,-8.39,2.01,4.59,0.53,0.02,-0.82,0.21,110838,3671,W
93,-0.1,0,0.2,1.38,-35.38,43.31,-8.47,2.01,4.55,0.53,0.02,-0.82,0.21,110876,3709,W
94,-0.1,0,0.2,1.38,-35.38,43.31,-8.35,2.05,4.63,0.53,0.02,-0.82,0.21,110916,3749,W
95,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.35,2.05,4.63,0.53,0.02,-0.82,0.21,110956,3789,W
96,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.43,2.27,4.59,0.53,0.02,-0.82,0.21,110995,3828,W
97,-0.04,-0.03,0.37,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111034,3867,W
98,0.38,0.04,0.94,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111075,3908,W
99,0.63,-0.07,1.48,1.38,-35.38,43.31,-8.43,2.08,4.78,0.53,0.02,-0.82,0.21,111114,3947,W
100,0.63,-0.07,1.48,1.38,-35.38,43.31,-10.04,3.08,4.7,0.53,0.02,-0.82,0.21,111153,3986,W
101,0.63,-0.07,1.48,1.38,-35.38,43.31,-11.99,2.96,4.7,0.53,0.02,-0.82,0.21,111194,4027,W
102,0.63,-0.07,1.48,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111233,4066,W
103,0.7,0.72,4.11,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111272,4105,W
104,0.6,-0.25,-0.26,1.38,-35.38,43.31,-13.64,5.8,5.7,0.53,0.02,-0.82,0.21,111312,4145,W
105,0.6,-0.25,-0.26,1.38,-35.38,43.31,-8.62,-0.91,1.41,0.53,0.02,-0.82,0.21,111353,4186,W
106,0.6,-0.25,-0.26,1.38,-35.38,43.31,-8.7,3.16,4.09,0.53,0.02,-0.82,0.21,111394,4227,W
107,0.6,-0.25,-0.26,1.38,-35.38,43.31,-9.16,4.07,3.32,0.53,0.02,-0.82,0.21,111432,4265,W
108,-0.87,-0.09,-3.7,1.38,-35.38,43.31,-9.16,4.07,3.32,0.53,0.02,-0.82,0.21,111473,4306,W
109,-0.87,-0.09,-3.7,1.38,-35.38,43.31,-8.89,5.88,2.37,0.53,0.02,-0.82,0.21,111514,4347,W
110,0.13,1.07,-3.13,1.38,-35.38,43.31,-8.89,5.88,2.37,0.53,0.02,-0.82,0.21,111554,4387,W
111,0.13,1.07,-3.13,1.38,-35.38,43.31,-10.19,7.48,6.2,0.53,0.02,-0.82,0.21,111594,4427,W
112,0.13,1.07,-3.13,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111633,4466,W
113,-1,0.82,-1.95,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111673,4506,W
114,-0.77,0.62,-1.42,1.38,-35.38,43.31,-9.85,6.91,6.43,0.53,0.02,-0.82,0.21,111714,4547,W
115,-0.77,0.62,-1.42,1.38,-35.38,43.31,-6.78,6.99,5.24,0.53,0.02,-0.82,0.21,111754,4587,W
116,-0.77,0.62,-1.42,1.38,-35.38,43.31,-5.71,7.87,5.36,0.53,0.02,-0.82,0.21,111795,4628,W
117,-0.77,0.62,-1.42,1.38,-35.38,43.31,-7.55,2.89,4.43,0.53,0.02,-0.82,0.21,111834,4667,W
118,-0.63,-1.93,2.03,1.38,-35.38,43.31,-7.55,2.89,4.43,0.53,0.02,-0.82,0.21,111874,4707,W
119,-0.63,-1.93,2.03,1.38,-35.38,43.31,-10.88,3.12,7.23,0.53,0.02,-0.82,0.21,111915,4748,W
120,0.35,-0.87,0.54,1.38,-35.38,43.31,-10.88,3.12,7.23,0.53,0.02,-0.82,0.21,111954,4787,W
121,0.35,-0.87,0.54,1.38,-35.38,43.31,-9.7,1.78,3.79,0.53,0.02,-0.82,0.21,111994,4827,W
122,0.35,-0.87,0.54,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112033,4866,W
123,-0.08,-0.25,0.3,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112074,4907,W
124,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.32,1.51,5.51,0.53,0.02,-0.82,0.21,112114,4947,W
125,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.58,1.51,4.63,0.53,0.02,-0.82,0.21,112155,4988,W
126,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.54,1.82,4.63,0.53,0.02,-0.82,0.21,112195,5028,W
127,-0.01,-0.07,0.26,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112234,5067,W
128,-0.04,0.02,0.22,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112274,5107,W
129,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.43,1.78,4.74,0.53,0.02,-0.82,0.21,112314,5147,W
130,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.43,1.85,4.7,0.53,0.02,-0.82,0.21,112356,5189,W
131,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.39,1.97,4.78,0.53,0.02,-0.82,0.21,112395,5228,W
132,-0.04,-0.04,0.22,1.38,-35.38,43.31,-8.24,2.05,4.86,0.53,0.02,-0.82,0.21,112434,5267,W
133,0.08,0.03,0.47,1.38,-35.38,43.31,-8.24,2.05,4.86,0.53,0.02,-0.82,0.21,112474,5307,W
134,0.08,0.03,0.47,1.38,-35.38,43.31,-8.54,2.08,4.66,0.53,0.02,-0.82,0.21,112514,5347,W
135,0.5,-0.08,1.28,1.38,-35.38,43.31,-8.54,2.08,4.66,0.53,0.02,-0.82,0.21,112553,5386,W
136,0.5,-0.08,1.28,1.38,-35.38,43.31,-9.12,3.27,4.51,0.53,0.02,-0.82,0.21,112593,5426,W
137,0.5,-0.08,1.28,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112631,5464,W
138,0.91,-0.59,4.1,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112672,5505,W
139,1.24,-0.92,4.97,1.38,-35.38,43.31,-10.3,3.12,4.66,0.53,0.02,-0.82,0.21,112712,5545,W
140,1.24,-0.92,4.97,1.38,-35.38,43.31,-17.05,-5.88,-1.39,0.53,0.02,-0.82,0.21,112753,5586,W
141,1.24,-0.92,4.97,1.38,-35.38,43.31,-9.62,0.59,3.82,0.53,0.02,-0.82,0.21,112795,5628,W
142,1.24,-0.92,4.97,1.38,-35.38,43.31,-8.73,-0.98,-0.28,0.53,0.02,-0.82,0.21,112833,5666,W
143,0.04,0.2,-2.7,1.38,-35.38,43.31,-8.73,-0.98,-0.28,0.53,0.02,-0.82,0.21,112874,5707,W
144,0.04,0.2,-2.7,1.38,-35.38,43.31,-7.63,3.92,3.79,0.53,0.02,-0.82,0.21,112915,5748,W
145,-0.28,0.72,-3.36,1.38,-35.38,43.31,-7.63,3.92,3.79,0.53,0.02,-0.82,0.21,112954,5787,W
146,-0.28,0.72,-3.36,1.38,-35.38,43.31,-9.73,7.33,4.09,0.53,0.02,-0.82,0.21,112994,5827,W
147,-0.28,0.72,-3.36,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113033,5866,W
148,-0.3,1.23,-2.58,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113074,5907,W
149,-0.78,1.1,-1.97,1.38,-35.38,43.31,-9.66,6.64,4.63,0.53,0.02,-0.82,0.21,113115,5948,W
150,-0.78,1.1,-1.97,1.38,-35.38,43.31,-9.16,6.14,5.7,0.53,0.02,-0.82,0.21,113154,5987,W
151,-0.78,1.1,-1.97,1.38,-35.38,43.31,-8.01,5.76,5.2,0.53,0.02,-0.82,0.21,113195,6028,W
152,-0.78,1.1,-1.97,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113233,6066,W
153,-0.82,0.29,-0.33,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113273,6106,W
154,-0.53,-1.62,1.82,1.38,-35.38,43.31,-6.97,5.84,5.2,0.53,0.02,-0.82,0.21,113314,6147,W
155,-0.53,-1.62,1.82,1.38,-35.38,43.31,-10.88,-3.59,-2.77,0.53,0.02,-0.82,0.21,113354,6187,W
156,-0.53,-1.62,1.82,1.38,-35.38,43.31,-11.69,3.58,5.89,0.53,0.02,-0.82,0.21,113396,6229,W
157,-0.53,-1.62,1.82,1.38,-35.38,43.31,-9.31,2.35,5.93,0.53,0.02,-0.82,0.21,113434,6267,W
158,0.33,-1.18,0.37,1.38,-35.38,43.31,-9.31,2.35,5.93,0.53,0.02,-0.82,0.21,113474,6307,W
159,0.33,-1.18,0.37,1.38,-35.38,43.31,-8.35,1.7,5.7,0.53,0.02,-0.82,0.21,113515,6348,W
160,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.35,1.7,5.7,0.53,0.02,-0.82,0.21,113554,6387,W
161,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.47,1.66,4.89,0.53,0.02,-0.82,0.21,113594,6427,W
162,0.07,-0.03,0.23,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113633,6466,W
163,0.03,0.04,0.27,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113673,6506,W
164,-0.06,0,0.25,1.38,-35.38,43.31,-8.47,1.63,4.78,0.53,0.02,-0.82,0.21,113712,6545,W
165,-0.06,0,0.25,1.38,-35.38,43.31,-8.58,1.82,4.55,0.53,0.02,-0.82,0.21,113752,6585,W
166,-0.06,0,0.25,1.38,-35.38,43.31,-8.51,1.89,4.59,0.53,0.02,-0.82,0.21,113794,6627,W
167,-0.06,0,0.25,1.38,-35.38,43.31,-8.47,1.97,4.63,0.53,0.02,-0.82,0.21,113832,6665,W
168,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.47,1.97,4.63,0.53,0.02,-0.82,0.21,113872,6705,W
169,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.24,2.12,4.86,0.53,0.02,-0.82,0.21,113912,6745,W
170,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.35,2.16,4.74,0.53,0.02,-0.82,0.21,113953,6786,W
171,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.51,2.24,4.74,0.53,0.02,-0.82,0.21,113994,6827,W
172,-0.04,-0.09,0.27,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114032,6865,W
173,0.41,-0.23,1.04,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114073,6906,W
174,0.57,-0.46,1.59,1.38,-35.38,43.31,-8.43,2.39,4.78,0.53,0.02,-0.82,0.21,114113,6946,W
175,0.57,-0.46,1.59,1.38,-35.38,43.31,-11.46,3.31,5.36,0.53,0.02,-0.82,0.21,114152,6985,W
176,0.57,-0.46,1.59,1.38,-35.38,43.31,-12.88,4.84,5.7,0.53,0.02,-0.82,0.21,114193,7026,W
177,0.57,-0.46,1.59,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114232,7065,W
178,1.44,-0.51,1.54,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114272,7105,W
179,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-15.44,6.3,5.62,0.53,0.02,-0.82,0.21,114312,7145,W
180,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-7.97,-1.79,1.91,0.53,0.02,-0.82,0.21,114355,7188,W
181,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-7.82,2.93,4.09,0.53,0.02,-0.82,0.21,114396,7229,W
182,-0.68,-0.38,-0.75,1.38,-35.38,43.31,-9.5,5.22,5.93,0.53,0.02,-0.82,0.21,114434,7267,W
183,-0.49,1.11,-3.45,1.38,-35.38,43.31,-9.5,5.22,5.93,0.53,0.02,-0.82,0.21,114475,7308,W
184,-0.49,1.11,-3.45,1.38,-35.38,43.31,-8.73,7.71,4.4,0.53,0.02,-0.82,0.21,114515,7348,W
185,0.14,0.64,-1.64,1.38,-35.38,43.31,-8.73,7.71,4.4,0.53,0.02,-0.82,0.21,114555,7388,W
186,0.14,0.64,-1.64,1.38,-35.38,43.31,-9.62,7.79,7.04,0.53,0.02,-0.82,0.21,114595,7428,W
187,0.14,0.64,-1.64,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114633,7466,W
188,-1.24,1.44,-1.04,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114673,7506,W
189,-1.27,1.18,-1.05,1.38,-35.38,43.31,-7.43,5.57,5.39,0.53,0.02,-0.82,0.21,114714,7547,W
190,-1.27,1.18,-1.05,1.38,-35.38,43.31,-6.44,4.96,5.09,0.53,0.02,-0.82,0.21,114753,7586,W
191,-1.27,1.18,-1.05,1.38,-35.38,43.31,-5.9,5.53,5.74,0.53,0.02,-0.82,0.21,114794,7627,W
192,-1.27,1.18,-1.05,1.38,-35.38,43.31,-7.2,3.16,5.05,0.53,0.02,-0.82,0.21,114833,7666,W
193,-0.87,-1.35,1.07,1.38,-35.38,43.31,-7.2,3.16,5.05,0.53,0.02,-0.82,0.21,114873,7706,W
194,-0.87,-1.35,1.07,1.38,-35.38,43.31,-10.73,-0.37,-0.16,0.53,0.02,-0.82,0.21,114914,7747,W
195,-0.87,-1.35,1.07,1.38,-35.38,43.31,-10.92,1.13,2.9,0.53,0.02,-0.82,0.21,114956,7789,W
196,-0.87,-1.35,1.07,1.38,-35.38,43.31,-8.35,1.74,5.78,0.53,0.02,-0.82,0.21,114996,7829,W
197,-0.87,-1.35,1.07,1.38,-35.38,43.31,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115036,7869,W
198,-0.87,-1.35,1.07,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115075,7908,W
199,0.05,-0.01,0.16,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115115,7948,W
200,0.04,-0.01,0.14,92.5,-50.25,14.19,-9.12,2.12,4.86,0.53,0.02,-0.82,0.21,115154,7987,W
201,0.04,-0.01,0.14,92.5,-50.25,14.19,-8.28,1.82,5.01,0.53,0.02,-0.82,0.21,115194,8027,T
202,0.04,-0.01,0.14,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115233,8066,T
203,-0.13,0.02,0.18,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115273,8106,T
204,-0.19,-0.01,0.2,92.5,-50.25,14.19,-8.47,1.85,4.7,0.53,0.02,-0.82,0.21,115313,8146,T
205,-0.19,-0.01,0.2,92.5,-50.25,14.19,-8.32,1.89,4.82,0.53,0.02,-0.82,0.21,115354,8187,T
206,0.02,-0.03,0.11,92.5,-50.25,14.19,-8.32,1.89,4.82,0.53,0.02,-0.82,0.21,115395,8228,T
207,0.02,-0.03,0.11,92.5,-50.25,14.19,-8.24,2.05,4.89,0.53,0.02,-0.82,0.21,115433,8266,T
208,0.03,0.01,0.05,92.5,-50.25,14.19,-8.24,2.05,4.89,0.53,0.02,-0.82,0.21,115473,8306,T
209,0.03,0.01,0.05,92.5,-50.25,14.19,-8.32,2.01,4.78,0.53,0.02,-0.82,0.21,115514,8347,T
