,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
371,1.79,-0.57,1.69,88.5,-5.63,-30.5,-10.42,-2.09,4.43,0.54,0.18,-0.8,0.17,311102,14850,W
372,1.79,-0.57,1.69,88.5,-5.63,-30.5,-9.92,0.4,7.31,0.54,0.18,-0.8,0.17,311145,14893,W
373,1.79,-0.57,1.69,88.5,-5.63,-30.5,-11.23,1.2,3.59,0.54,0.18,-0.8,0.17,311184,14932,W
374,0.53,-1.08,0.23,88.5,-5.63,-30.5,-11.23,1.2,3.59,0.54,0.18,-0.8,0.17,311225,14973,W
375,0.53,-1.08,0.23,88.5,-5.63,-30.5,-8.7,0.25,5.36,0.54,0.18,-0.8,0.17,311266,15014,W
376,0.17,0.05,0.22,88.5,-5.63,-30.5,-8.7,0.25,5.36,0.54,0.18,-0.8,0.17,311306,15054,W
377,0.17,0.05,0.22,88.5,-5.63,-30.5,-8.77,0.36,4.55,0.54,0.18,-0.8,0.17,311345,15093,W
378,0.17,0.05,0.22,88.5,-5.63,-30.5,-8.12,0.25,5.43,0.54,0.18,-0.8,0.17,311383,15131,W
379,0.08,0.22,0.34,88.5,-5.63,-30.5,-8.12,0.25,5.43,0.54,0.18,-0.8,0.17,311424,15172,W
380,-0.01,0.11,0.37,88.5,-5.63,-30.5,-8.12,0.25,5.43,0.54,0.18,-0.8,0.17,311463,15211,W
381,-0.01,0.11,0.37,88.5,-5.63,-30.5,-9,0.82,4.17,0.54,0.18,-0.8,0.17,311504,15252,W
382,-0.01,0.11,0.37,88.5,-5.63,-30.5,-8.77,0.89,4.51,0.54,0.18,-0.8,0.17,311545,15293,W
383,-0.01,0.11,0.37,88.5,-5.63,-30.5,-8.62,1.13,4.66,0.54,0.18,-0.8,0.17,311584,15332,W
384,0.03,0.11,0.24,88.5,-5.63,-30.5,-8.62,1.13,4.66,0.54,0.18,-0.8,0.17,311624,15372,W
385,0,0.09,0.36,88.5,-5.63,-30.5,-8.62,1.13,4.66,0.54,0.18,-0.8,0.17,311664,15412,W
386,0,0.09,0.36,88.5,-5.63,-30.5,-8.85,1.2,4.36,0.54,0.18,-0.8,0.17,311705,15453,W
387,0,0.09,0.36,88.5,-5.63,-30.5,-8.93,1.28,4.36,0.54,0.18,-0.8,0.17,311744,15492,W
388,0,0.09,0.36,88.5,-5.63,-30.5,-9.08,1.47,4.32,0.54,0.18,-0.8,0.17,311783,15531,W
389,0.42,-0.05,1.32,88.5,-5.63,-30.5,-9.08,1.47,4.32,0.54,0.18,-0.8,0.17,311823,15571,W
390,0.42,-0.05,1.32,88.5,-5.63,-30.5,-10.42,1.93,4.24,0.54,0.18,-0.8,0.17,311865,15613,W
391,1.06,-0.53,4.49,88.5,-5.63,-30.5,-10.42,1.93,4.24,0.54,0.18,-0.8,0.17,311905,15653,W
392,1.06,-0.53,4.49,88.5,-5.63,-30.5,-17.01,4.38,5.28,0.54,0.18,-0.8,0.17,311946,15694,W
393,1.06,-0.53,4.49,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,311985,15733,W
394,0.13,-0.19,-0.45,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,312026,15774,W
395,0.29,0.19,-2.03,88.5,-5.63,-30.5,-15.79,-5.73,3.25,0.54,0.18,-0.8,0.17,312067,15815,W
396,0.29,0.19,-2.03,88.5,-5.63,-30.5,-7.24,1.85,4.24,0.54,0.18,-0.8,0.17,312108,15856,W
397,0.29,0.19,-2.03,88.5,-5.63,-30.5,-7.32,3.54,4.43,0.54,0.18,-0.8,0.17,312147,15895,W
398,0.29,0.19,-2.03,88.5,-5.63,-30.5,-8.58,4.54,2.63,0.54,0.18,-0.8,0.17,312186,15934,W
399,0.29,0.19,-2.03,81.31,-15.38,-23.31,-8.58,4.54,2.63,0.54,0.18,-0.8,0.17,312224,15972,W
400,0.29,0.19,-2.03,81.31,-15.38,-23.31,-9.92,6.8,4.59,0.54,0.18,-0.8,0.17,312266,16014,W
401,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-9.92,6.8,4.59,0.54,0.18,-0.8,0.17,312306,16054,W
402,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-10.08,5.03,4.89,0.54,0.18,-0.8,0.17,312346,16094,W
403,-1.28,0.98,-2.18,81.31,-15.38,-23.31,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312388,16136,W
404,-1.28,0.98,-2.18,57.31,-4.31,-2.75,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312429,16177,W
405,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-9.35,5.19,5.81,0.54,0.18,-0.8,0.17,312469,16217,W
406,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-6.86,8.82,6.2,0.54,0.18,-0.8,0.17,312509,16257,W
407,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-4.52,1.32,7.8,0.54,0.18,-0.8,0.17,312549,16297,W
408,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-11.84,4.07,9.84,0.54,0.18,-0.8,0.17,312590,16338,W
409,-0.88,0.13,-0.98,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312629,16377,W
410,0.52,-0.99,0.16,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312671,16419,W
411,0.3,-0.32,0.09,57.31,-4.31,-2.75,-12.41,1.85,2.9,0.54,0.18,-0.8,0.17,312711,16459,W
412,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.96,0.36,4.51,0.54,0.18,-0.8,0.17,312752,16500,W
413,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.73,0.44,4.55,0.54,0.18,-0.8,0.17,312792,16540,W
414,0.3,-0.32,0.09,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312829,16577,W
415,0.03,0.05,0.17,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312869,16617,W
416,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.7,0.44,4.63,0.54,0.18,-0.8,0.17,312907,16655,W
417,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.85,0.59,4.36,0.54,0.18,-0.8,0.17,312946,16694,W
418,0.04,0.04,0.18,57.31,-4.31,-2.75,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,312985,16733,W
419,0.04,0.04,0.18,58.94,-7.88,7.94,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,313023,16771,W
420,0.01,0.11,0.38,58.94,-7.88,7.94,-8.81,0.63,4.32,0.54,0.18,-0.8,0.17,313062,16810,W
421,0.01,0.11,0.38,58.94,-7.88,7.94,-8.89,1.09,4.21,0.54,0.18,-0.8,0.17,313101,16849,W
422,0.01,0.11,0.38,58.94,-7.88,7.94,-9.08,1.28,4.01,0.54,0.18,-0.8,0.17,313141,16889,W
423,0.01,0.11,0.38,58.94,-7.88,7.94,-8.77,1.28,4.43,0.54,0.18,-0.8,0.17,313178,16926,W
424,0.26,0.06,0.89,58.94,-7.88,7.94,-8.77,1.28,4.43,0.54,0.18,-0.8,0.17,313216,16964,W
425,0.26,0.06,0.89,58.94,-7.88,7.94,-8.85,1.89,4.24,0.54,0.18,-0.8,0.17,313254,17002,W
426,0.26,0.06,0.89,58.94,-7.88,7.94,-9.43,1.93,4.01,0.54,0.18,-0.8,0.17,313293,17041,W
427,0.26,0.06,0.89,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313330,17078,W
428,1.98,-0.38,4.48,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313370,17118,W
429,1.8,-0.24,5.09,58.94,-7.88,7.94,-10.69,2.24,4.43,0.54,0.18,-0.8,0.17,313410,17158,W
430,1.8,-0.24,5.09,58.94,-7.88,7.94,-13.37,-4.54,2.14,0.54,0.18,-0.8,0.17,313450,17198,W
431,1.8,-0.24,5.09,58.94,-7.88,7.94,-15.25,-1.82,1.18,0.54,0.18,-0.8,0.17,313492,17240,W
432,1.8,-0.24,5.09,58.94,-7.88,7.94,-5.71,-1.52,-0.32,0.54,0.18,-0.8,0.17,313530,17278,W
433,-0.79,0.24,-2.75,58.94,-7.88,7.94,-5.71,-1.52,-0.32,0.54,0.18,-0.8,0.17,313570,17318,W
434,-0.79,0.24,-2.75,58.94,-7.88,7.94,-7.59,1.66,2.94,0.54,0.18,-0.8,0.17,313612,17360,W
435,-0.97,0.98,-3.58,58.94,-7.88,7.94,-7.59,1.66,2.94,0.54,0.18,-0.8,0.17,313652,17400,W
436,-0.97,0.98,-3.58,58.94,-7.88,7.94,-10.34,5.34,4.51,0.54,0.18,-0.8,0.17,313692,17440,W
437,-0.97,0.98,-3.58,58.94,-7.88,7.94,-10.42,6.18,5.47,0.54,0.18,-0.8,0.17,313731,17479,W
438,-0.97,0.98,-3.58,58.94,-7.88,7.94,-11.27,6.64,6.23,0.54,0.18,-0.8,0.17,313772,17520,W
439,-0.73,0.71,-2.64,58.94,-7.88,7.94,-11.27,6.64,6.23,0.54,0.18,-0.8,0.17,313812,17560,W
440,-0.73,0.71,-2.64,58.94,-7.88,7.94,-8.89,8.02,4.93,0.54,0.18,-0.8,0.17,313852,17600,W
441,-0.73,0.71,-2.64,58.94,-7.88,7.94,-7.39,9.48,5.01,0.54,0.18,-0.8,0.17,313892,17640,W
442,-0.73,0.71,-2.64,58.94,-7.88,7.94,-3.26,9.67,6.35,0.54,0.18,-0.8,0.17,313931,17679,W
443,0.41,-0.07,2.04,58.94,-7.88,7.94,-3.26,9.67,6.35,0.54,0.18,-0.8,0.17,313970,17718,W
444,0.41,-0.07,2.04,58.94,-7.88,7.94,-11.95,2.08,5.24,0.54,0.18,-0.8,0.17,314010,17758,W
445,0.72,-1.13,0.3,58.94,-7.88,7.94,-11.95,2.08,5.24,0.54,0.18,-0.8,0.17,314049,17797,W
446,0.72,-1.13,0.3,58.94,-7.88,7.94,-8.66,0.32,5.36,0.54,0.18,-0.8,0.17,314089,17837,W
447,0.72,-1.13,0.3,58.94,-7.88,7.94,-8.81,0.51,5.32,0.54,0.18,-0.8,0.17,314126,17874,W
448,0.06,-0.01,0.13,58.94,-7.88,7.94,-8.81,0.51,5.32,0.54,0.18,-0.8,0.17,314164,17912,W
449,0.06,-0.01,0.13,58.94,-7.88,7.94,-9,0.28,4.36,0.54,0.18,-0.8,0.17,314204,17952,W
450,0.05,0.08,0.21,58.94,-7.88,7.94,-9,0.28,4.36,0.54,0.18,-0.8,0.17,314243,17991,W
451,0.05,0.08,0.21,58.94,-7.88,7.94,-8.93,0.51,4.32,0.54,0.18,-0.8,0.17,314279,18027,W
452,0.04,-0.01,0.21,58.94,-7.88,7.94,-8.93,0.51,4.32,0.54,0.18,-0.8,0.17,314318,18066,T
453,0.04,-0.01,0.21,58.94,-7.88,7.94,-8.81,0.66,4.47,0.54,0.18,-0.8,0.17,314358,18106,T
454,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.81,0.66,4.47,0.54,0.18,-0.8,0.17,314396,18144,T
455,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.73,0.78,4.51,0.54,0.18,-0.8,0.17,314435,18183,T
456,-0.01,0.01,0.22,58.94,-7.88,7.94,-8.73,0.86,4.51,0.54,0.18,-0.8,0.17,314473,18221,T
457,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.73,0.86,4.51,0.54,0.18,-0.8,0.17,314512,18260,T
458,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.77,0.89,4.43,0.54,0.18,-0.8,0.17,314553,18301,T
459,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.73,0.93,4.59,0.54,0.18,-0.8,0.17,314593,18341,T
460,-0.07,-0.02,0.21,58.94,-7.88,7.94,-8.89,0.89,4.43,0.54,0.18,-0.8,0.17,314631,18379,T
461,0.12,-0.01,0.64,58.94,-7.88,7.94,-8.89,0.89,4.43,0.54,0.18,-0.8,0.17,314670,18418,T
462,0.12,-0.01,0.64,58.94,-7.88,7.94,-8.73,1.13,4.78,0.54,0.18,-0.8,0.17,314711,18459,T
463,0.73,-0.26,2.22,58.94,-7.88,7.94,-8.73,1.13,4.78,0.54,0.18,-0.8,0.17,314749,18497,T
464,0.73,-0.26,2.22,58.94,-7.88,7.94,-12.07,0.86,4.63,0.54,0.18,-0.8,0.17,314789,18537,T
465,0.73,-0.26,2.22,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314827,18575,T
466,1.8,-1.53,4.02,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314867,18615,T
467,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-12.49,1.36,7.5,0.54,0.18,-0.8,0.17,314906,18654,T
468,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-5.79,-2.86,0.91,0.54,0.18,-0.8,0.17,314946,18694,T
469,-0.39,-2.24,-0.67,58.94,-7.88,7.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,314985,18733,T
470,-0.39,-2.24,-0.67,60.63,-40.94,31.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,315025,18773,T
471,1.08,0.05,-4.14,60.63,-40.94,31.94,-6.86,-2.63,-0.32,0.54,0.18,-0.8,0.17,315068,18816,T
472,1.08,0.05,-4.14,60.63,-40.94,31.94,-12.26,5.3,1.95,0.54,0.18,-0.8,0.17,315110,18858,T
473,1.08,0.05,-4.14,60.63,-40.94,31.94,-12.03,7.06,0.57,0.54,0.18,-0.8,0.17,315152,18900,T
474,1.08,0.05,-4.14,60.63,-40.94,31.94,-13.07,10.2,0.07,0.54,0.18,-0.8,0.17,315193,18941,T
475,1.08,0.05,-4.14,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315233,18981,T
476,2.66,0.18,-2.6,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315275,19023,T
477,1.44,0.69,-1.81,60.63,-40.94,31.94,-11.07,10.17,-0.77,0.54,0.18,-0.8,0.17,315316,19064,T
478,1.44,0.69,-1.81,60.63,-40.94,31.94,-9.96,17.18,8.11,0.54,0.18,-0.8,0.17,315357,19105,T
479,1.44,0.69,-1.81,60.63,-40.94,31.94,-8.66,1.24,11.83,0.54,0.18,-0.8,0.17,315400,19148,T
480,1.44,0.69,-1.81,60.63,-40.94,31.94,-9.7,0.25,3.09,0.54,0.18,-0.8,0.17,315441,19189,T
481,1.44,0.69,-1.81,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315479,19227,T
482,0.03,0,0.13,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315521,19269,T
483,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.96,0.21,4.55,0.54,0.18,-0.8,0.17,315560,19308,T
484,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.89,0.55,4.32,0.54,0.18,-0.8,0.17,315601,19349,T
485,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.62,0.51,4.7,0.54,0.18,-0.8,0.17,315642,19390,T
486,-0.02,-0.11,0.18,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315681,19429,T
487,0.03,-0.1,0,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315722,19470,T
488,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.96,0.47,4.28,0.54,0.18,-0.8,0.17,315762,19510,T
489,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.77,0.4,4.47,0.54,0.18,-0.8,0.17,315803,19551,T
490,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.81,0.47,4.32,0.54,0.18,-0.8,0.17,315842,19590,T
491,0.02,0.01,-0.02,60.63,-40.94,31.94,-8.77,0.44,4.36,0.54,0.18,-0.8,0.17,315881,19629,T
492,-0.01,-0.02,0.01,60.63,-40.94,31.94,-8.77,0.44,4.36,0.54,0.18,-0.8,0.17,315922,19670,T
493,-0.01,-0.02,0.01,60.63,-40.94,31.94,-8.66,0.51,4.59,0.54,0.18,-0.8,0.17,315963,19711,T
494,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.66,0.51,4.59,0.54,0.18,-0.8,0.17,316003,19751,T
495,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.66,0.51,4.51,0.54,0.18,-0.8,0.17,316044,19792,T
496,0.01,-0.01,0.03,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316083,19831,T
497,-0.01,-0.02,0.04,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316122,19870,T
498,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.85,0.47,4.28,0.54,0.18,-0.8,0.17,316163,19911,T
499,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.7,0.63,4.43,0.54,0.18,-0.8,0.17,316204,19952,T
500,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.81,0.66,4.32,0.54,0.18,-0.8,0.17,316244,19992,T
501,-0.04,-0.01,0.1,60.63,-40.94,31.94,-8.7,0.63,4.47,0.54,0.18,-0.8,0.17,316284,20032,T
502,-0.04,-0.01,0.1,8.38,-48.31,52.25,-8.7,0.63,4.47,0.54,0.18,-0.8,0.17,316323,20071,T
503,-0.04,-0.01,0.1,8.38,-48.31,52.25,-8.73,0.63,4.43,0.54,0.18,-0.8,0.17,316363,20111,T
504,0,-0.04,0.02,8.38,-48.31,52.25,-8.73,0.63,4.43,0.54,0.18,-0.8,0.17,316403,20151,T
505,0,-0.04,0.02,8.38,-48.31,52.25,-8.66,0.74,4.55,0.54,0.18,-0.8,0.17,316443,20191,T
506,0,-0.04,0.02,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316482,20230,T
507,0,0.01,-0.04,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316522,20270,T
508,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.73,0.74,4.4,0.54,0.18,-0.8,0.17,316562,20310,T
509,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.62,0.63,4.55,0.54,0.18,-0.8,0.17,316602,20350,T
510,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.66,0.63,4.47,0.54,0.18,-0.8,0.17,316642,20390,T
511,0.02,0.05,-0.07,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316680,20428,T
512,0.03,-0.12,-0.02,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316720,20468,T
513,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.81,0.51,4.21,0.54,0.18,-0.8,0.17,316761,20509,T
514,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.58,0.66,4.63,0.54,0.18,-0.8,0.17,316802,20550,T
515,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.66,0.78,4.51,0.54,0.18,-0.8,0.17,316841,20589,T
516,0.03,-0.1,0.04,8.38,-48.31,52.25,-8.62,0.7,4.63,0.54,0.18,-0.8,0.17,316879,20627,T
517,-0.01,0.03,0.09,8.38,-48.31,52.25,-8.62,0.7,4.63,0.54,0.18,-0.8,0.17,316919,20667,T
518,-0.01,0.03,0.09,8.38,-48.31,52.25,-8.81,0.82,4.4,0.54,0.18,-0.8,0.17,316960,20708,T
519,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.81,0.82,4.4,0.54,0.18,-0.8,0.17,316999,20747,T
520,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.81,0.74,4.36,0.54,0.18,-0.8,0.17,317039,20787,T
521,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317077,20825,T
522,-0.02,0.04,0.07,8.38,-48.31,52.25,-8.7,0.97,4.55,0.54,0.18,-0.8,0.17,317118,20866,T
523,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.7,0.97,4.55,0.54,0.18,-0.8,0.17,317158,20906,T
524,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.51,1.24,4.63,0.54,0.18,-0.8,0.17,317198,20946,T
525,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.73,1.09,4.36,0.54,0.18,-0.8,0.17,317239,20987,T
526,0.03,-0.03,0.08,8.38,-48.31,52.25,-8.54,1.05,4.63,0.54,0.18,-0.8,0.17,317277,21025,T
527,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.54,1.05,4.63,0.54,0.18,-0.8,0.17,317317,21065,T
528,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.58,0.89,4.59,0.54,0.18,-0.8,0.17,317399,21147,T
529,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.73,0.86,4.47,0.54,0.18,-0.8,0.17,317440,21188,T
530,-0.02,0.01,-0.07,8.38,-48.31,52.25,-8.54,0.89,4.63,0.54,0.18,-0.8,0.17,317477,21225,T
531,-0.01,0,-0.01,8.38,-48.31,52.25,-8.54,0.89,4.63,0.54,0.18,-0.8,0.17,317518,21266,T
532,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.93,4.47,0.54,0.18,-0.8,0.17,317559,21307,T
533,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,317600,21348,T
534,-0.01,0,-0.01,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,317640,21388,T
535,-0.01,0,-0.01,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317679,21427,T
536,0.01,0,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317719,21467,T
537,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.51,0.54,0.18,-0.8,0.17,317759,21507,T
538,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.82,4.55,0.54,0.18,-0.8,0.17,317800,21548,T
539,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,317841,21589,T
540,0.02,-0.02,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.55,0.54,0.18,-0.8,0.17,317879,21627,T
541,0.01,0,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.55,0.54,0.18,-0.8,0.17,317919,21667,T
542,0.01,0,-0.04,8.38,-48.31,52.25,-8.66,0.82,4.63,0.54,0.18,-0.8,0.17,317961,21709,T
543,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.82,4.63,0.54,0.18,-0.8,0.17,318001,21749,T
544,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.78,4.55,0.54,0.18,-0.8,0.17,318041,21789,T
545,0,-0.01,0,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318080,21828,T
546,-0.01,-0.01,0.01,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318120,21868,T
547,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.82,4.55,0.54,0.18,-0.8,0.17,318160,21908,T
548,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.7,0.82,4.51,0.54,0.18,-0.8,0.17,318200,21948,T
549,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.86,4.55,0.54,0.18,-0.8,0.17,318242,21990,T
550,-0.01,-0.01,0.03,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318280,22028,T
551,-0.01,-0.01,0.05,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318321,22069,T
552,-0.01,0,0.02,8.38,-48.31,52.25,-8.66,0.93,4.59,0.54,0.18,-0.8,0.17,318360,22108,T
553,-0.01,0,0.02,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318401,22149,T
554,-0.01,0,0.02,8.38,-48.31,52.25,-8.66,0.93,4.55,0.54,0.18,-0.8,0.17,318440,22188,T
555,-0.01,0,0.02,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318479,22227,T
556,-0.01,-0.01,0,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318518,22266,T
557,-0.01,-0.01,0,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318561,22309,T
558,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,0.97,4.59,0.54,0.18,-0.8,0.17,318601,22349,T
559,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,1.01,4.59,0.54,0.18,-0.8,0.17,318641,22389,T
560,-0.01,-0.04,0.01,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318680,22428,W
561,-0.02,0.01,-0.03,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318721,22469,W
562,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.58,0.97,4.63,0.54,0.18,-0.8,0.17,318760,22508,W
563,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.54,0.97,4.7,0.54,0.18,-0.8,0.17,318800,22548,W
564,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.7,0.86,4.47,0.54,0.18,-0.8,0.17,318841,22589,W
565,-0.02,0.06,-0.04,8.38,-48.31,52.25,-8.66,0.86,4.51,0.54,0.18,-0.8,0.17,318879,22627,W
566,-0.05,0.07,0.02,8.38,-48.31,52.25,-8.66,0.86,4.51,0.54,0.18,-0.8,0.17,318920,22668,W
567,-0.05,0.07,0.02,8.38,-48.31,52.25,-8.73,0.82,4.4,0.54,0.18,-0.8,0.17,318961,22709,W
568,-0.02,0,0.01,8.38,-48.31,52.25,-8.73,0.82,4.4,0.54,0.18,-0.8,0.17,319001,22749,W
569,-0.02,0,0.01,8.38,-48.31,52.25,-8.7,0.86,4.47,0.54,0.18,-0.8,0.17,319040,22788,W
570,-0.02,0,0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319079,22827,W
571,0,0.02,-0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319120,22868,W
572,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.7,0.93,4.43,0.54,0.18,-0.8,0.17,319160,22908,W
573,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.7,0.97,4.43,0.54,0.18,-0.8,0.17,319200,22948,W
574,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.77,0.89,4.28,0.54,0.18,-0.8,0.17,319240,22988,W
575,0.01,0.03,-0.01,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319278,23026,W
576,0.04,0.05,-0.12,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319318,23066,W
577,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.81,0.78,4.32,0.54,0.18,-0.8,0.17,319357,23105,W
578,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.73,0.7,4.43,0.54,0.18,-0.8,0.17,319398,23146,W
579,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.93,0.63,4.17,0.54,0.18,-0.8,0.17,319438,23186,W
580,0.02,0.04,-0.11,8.38,-48.31,52.25,-8.93,0.74,4.21,0.54,0.18,-0.8,0.17,319476,23224,W
