,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
81,-0.31,-0.14,0.1,52.13,-63.94,10.19,4.33,9.1,1.88,-0.02,-0.29,0.09,0.95,917326,3229,W
82,-0.31,-0.14,0.1,52.13,-63.94,10.19,4.75,9.45,1.99,-0.02,-0.29,0.09,0.95,917366,3269,W
83,-0.31,-0.14,0.1,52.13,-63.94,10.19,4.48,9.45,2.3,-0.02,-0.29,0.09,0.95,917406,3309,W
84,-0.31,-0.14,0.1,52.75,-63.31,9.81,4.48,9.45,2.3,-0.02,-0.29,0.09,0.95,917446,3349,W
85,-0.24,-0.22,0.36,52.75,-63.31,9.81,4.48,9.45,2.3,-0.02,-0.29,0.09,0.95,917486,3389,W
86,-0.24,-0.22,0.36,52.75,-63.31,9.81,4.91,6.8,2.57,-0.02,-0.29,0.09,0.95,917526,3429,W
87,-0.24,-0.22,0.36,52.75,-63.31,9.81,5.02,7.22,2.57,-0.02,-0.29,0.09,0.95,917566,3469,W
88,-0.24,-0.22,0.36,52.75,-63.31,9.81,5.33,7.49,2.72,-0.02,-0.29,0.09,0.95,917604,3507,W
89,-0.15,-0.19,0.11,52.75,-63.31,9.81,5.33,7.49,2.72,-0.02,-0.29,0.09,0.95,917644,3547,W
90,-0.15,-0.19,0.11,52.75,-63.31,9.81,5.75,7.26,3.03,-0.02,-0.29,0.09,0.95,917685,3588,W
91,-0.18,-0.33,0.31,52.75,-63.31,9.81,5.75,7.26,3.03,-0.02,-0.29,0.09,0.95,917725,3628,W
92,-0.18,-0.33,0.31,52.75,-63.31,9.81,7.13,7.26,3.68,-0.02,-0.29,0.09,0.95,917764,3667,W
93,-0.18,-0.33,0.31,52.75,-63.31,9.81,7.51,6.38,4.29,-0.02,-0.29,0.09,0.95,917803,3706,W
94,-0.23,-0.15,0.92,52.75,-63.31,9.81,7.51,6.38,4.29,-0.02,-0.29,0.09,0.95,917843,3746,W
95,-0.41,0.24,1.2,52.75,-63.31,9.81,7.51,6.38,4.29,-0.02,-0.29,0.09,0.95,917883,3786,W
96,-0.41,0.24,1.2,52.75,-63.31,9.81,10.5,12.09,3.79,-0.02,-0.29,0.09,0.95,917922,3825,W
97,-0.41,0.24,1.2,52.75,-63.31,9.81,9.35,9.75,3.18,-0.02,-0.29,0.09,0.95,917963,3866,W
98,-0.41,0.24,1.2,52.75,-63.31,9.81,8.51,8.03,2.91,-0.02,-0.29,0.09,0.95,918002,3905,W
99,-0.69,0.63,1.95,52.75,-63.31,9.81,8.51,8.03,2.91,-0.02,-0.29,0.09,0.95,918042,3945,W
100,-0.69,0.63,1.95,52.75,-63.31,9.81,5.48,6.15,0.5,-0.02,-0.29,0.09,0.95,918082,3985,W
101,-0.69,0.63,1.95,52.75,-63.31,9.81,5.44,6.95,0.46,-0.02,-0.29,0.09,0.95,918123,4026,W
102,-0.69,0.63,1.95,52.75,-63.31,9.81,4.37,6.42,0.31,-0.02,-0.29,0.09,0.95,918162,4065,W
103,-0.69,0.63,1.95,52.75,-63.31,9.81,4.37,5.38,0.61,-0.02,-0.29,0.09,0.95,918201,4104,W
104,0.01,-0.11,-0.04,52.75,-63.31,9.81,4.37,5.38,0.61,-0.02,-0.29,0.09,0.95,918241,4144,W
105,0.01,-0.11,-0.04,52.75,-63.31,9.81,4.6,4.77,1.65,-0.02,-0.29,0.09,0.95,918282,4185,W
106,0.47,-0.16,-0.89,52.75,-63.31,9.81,4.6,4.77,1.65,-0.02,-0.29,0.09,0.95,918321,4224,W
107,0.47,-0.16,-0.89,52.75,-63.31,9.81,5.33,5.54,2.38,-0.02,-0.29,0.09,0.95,918362,4265,W
108,0.47,-0.16,-0.89,52.75,-63.31,9.81,5.48,6.15,2.8,-0.02,-0.29,0.09,0.95,918401,4304,W
109,0.54,-0.14,-1.82,52.75,-63.31,9.81,5.48,6.15,2.8,-0.02,-0.29,0.09,0.95,918440,4343,W
110,0.56,-0.38,-2.12,52.75,-63.31,9.81,5.48,6.15,2.8,-0.02,-0.29,0.09,0.95,918481,4384,W
111,0.56,-0.38,-2.12,52.75,-63.31,9.81,6.29,9.56,1.96,-0.02,-0.29,0.09,0.95,918521,4424,W
112,0.56,-0.38,-2.12,52.75,-63.31,9.81,6.48,9.94,1.42,-0.02,-0.29,0.09,0.95,918563,4466,W
113,0.56,-0.38,-2.12,52.75,-63.31,9.81,6.36,11.78,1.38,-0.02,-0.29,0.09,0.95,918601,4504,W
114,0.43,-0.94,-2.24,52.75,-63.31,9.81,6.36,11.78,1.38,-0.02,-0.29,0.09,0.95,918643,4546,W
115,0.43,-0.94,-2.24,52.75,-63.31,9.81,6.09,11.55,1.38,-0.02,-0.29,0.09,0.95,918685,4588,W
116,0.48,-0.99,-1.66,52.75,-63.31,9.81,6.09,11.55,1.38,-0.02,-0.29,0.09,0.95,918725,4628,W
117,0.48,-0.99,-1.66,52.75,-63.31,9.81,4.33,9.98,1.42,-0.02,-0.29,0.09,0.95,918765,4668,W
118,0.48,-0.99,-1.66,52.75,-63.31,9.81,3.61,10.13,1.46,-0.02,-0.29,0.09,0.95,918804,4707,W
119,0.06,-1.46,-1.21,52.75,-63.31,9.81,3.61,10.13,1.46,-0.02,-0.29,0.09,0.95,918844,4747,W
120,0.01,-1.11,-0.99,52.75,-63.31,9.81,3.61,10.13,1.46,-0.02,-0.29,0.09,0.95,918885,4788,T
121,0.01,-1.11,-0.99,52.75,-63.31,9.81,4.22,8.03,1.34,-0.02,-0.29,0.09,0.95,918925,4828,T
122,0.01,-1.11,-0.99,52.75,-63.31,9.81,4.6,7.72,1.73,-0.02,-0.29,0.09,0.95,918966,4869,T
123,0.01,-1.11,-0.99,52.75,-63.31,9.81,4.79,7.26,1.96,-0.02,-0.29,0.09,0.95,919005,4908,T
124,0.01,-1.11,-0.99,64.5,-67.31,4.13,4.79,7.26,1.96,-0.02,-0.29,0.09,0.95,919044,4947,T
125,0.05,-0.18,0.05,64.5,-67.31,4.13,4.79,7.26,1.96,-0.02,-0.29,0.09,0.95,919084,4987,T
126,0.05,-0.18,0.05,64.5,-67.31,4.13,5.41,7.53,2.38,-0.02,-0.29,0.09,0.95,919124,5027,T
127,0.05,-0.18,0.05,64.5,-67.31,4.13,5.79,8.79,2.03,-0.02,-0.29,0.09,0.95,919163,5066,T
128,0.05,-0.18,0.05,64.5,-67.31,4.13,6.21,9.29,1.88,-0.02,-0.29,0.09,0.95,919201,5104,T
129,0.04,0.39,1.33,64.5,-67.31,4.13,6.21,9.29,1.88,-0.02,-0.29,0.09,0.95,919241,5144,T
130,0.04,0.39,1.33,64.5,-67.31,4.13,7.78,12.51,1.46,-0.02,-0.29,0.09,0.95,919282,5185,T
131,-0.36,0.7,2.48,64.5,-67.31,4.13,7.78,12.51,1.46,-0.02,-0.29,0.09,0.95,919321,5224,T
132,-0.36,0.7,2.48,64.5,-67.31,4.13,7.09,13.31,-0.11,-0.02,-0.29,0.09,0.95,919362,5265,T
133,-0.36,0.7,2.48,64.5,-67.31,4.13,6.48,13.5,0.16,-0.02,-0.29,0.09,0.95,919401,5304,T
134,-0.45,0.89,2.92,64.5,-67.31,4.13,6.48,13.5,0.16,-0.02,-0.29,0.09,0.95,919442,5345,T
135,-0.5,0.9,2.95,64.5,-67.31,4.13,6.48,13.5,0.16,-0.02,-0.29,0.09,0.95,919482,5385,T
136,-0.5,0.9,2.95,64.5,-67.31,4.13,5.29,10.59,-0.07,-0.02,-0.29,0.09,0.95,919523,5426,T
137,-0.5,0.9,2.95,64.5,-67.31,4.13,4.79,9.83,0.08,-0.02,-0.29,0.09,0.95,919564,5467,T
138,-0.5,0.9,2.95,64.5,-67.31,4.13,4.64,7.34,0.5,-0.02,-0.29,0.09,0.95,919602,5505,T
139,-0.48,0.45,1.74,64.5,-67.31,4.13,4.64,7.34,0.5,-0.02,-0.29,0.09,0.95,919642,5545,T
140,-0.48,0.45,1.74,64.5,-67.31,4.13,4.18,5.73,0.96,-0.02,-0.29,0.09,0.95,919683,5586,T
141,-0.23,0.13,0.55,64.5,-67.31,4.13,4.18,5.73,0.96,-0.02,-0.29,0.09,0.95,919723,5626,T
142,-0.23,0.13,0.55,64.5,-67.31,4.13,3.83,4.92,1.65,-0.02,-0.29,0.09,0.95,919762,5665,T
143,-0.23,0.13,0.55,64.5,-67.31,4.13,3.49,4.73,1.8,-0.02,-0.29,0.09,0.95,919800,5703,T
144,0.14,-0.47,-0.96,64.5,-67.31,4.13,3.49,4.73,1.8,-0.02,-0.29,0.09,0.95,919841,5744,T
145,0.34,-0.71,-1.81,64.5,-67.31,4.13,3.49,4.73,1.8,-0.02,-0.29,0.09,0.95,919882,5785,T
146,0.34,-0.71,-1.81,64.5,-67.31,4.13,4.56,7.53,2.18,-0.02,-0.29,0.09,0.95,919921,5824,T
147,0.34,-0.71,-1.81,64.5,-67.31,4.13,5.18,9.56,1.99,-0.02,-0.29,0.09,0.95,919961,5864,T
148,0.34,-0.71,-1.81,64.5,-67.31,4.13,4.91,10.86,2.26,-0.02,-0.29,0.09,0.95,920000,5903,T
149,0.63,-0.83,-3.13,64.5,-67.31,4.13,4.91,10.86,2.26,-0.02,-0.29,0.09,0.95,920041,5944,T
150,0.62,-0.93,-3.01,64.5,-67.31,4.13,4.91,10.86,2.26,-0.02,-0.29,0.09,0.95,920082,5985,T
151,0.62,-0.93,-3.01,64.5,-67.31,4.13,5.06,11.66,1.54,-0.02,-0.29,0.09,0.95,920123,6026,T
152,0.62,-0.93,-3.01,64.5,-67.31,4.13,5.29,12.2,0.61,-0.02,-0.29,0.09,0.95,920163,6066,T
153,0.62,-0.93,-3.01,64.5,-67.31,4.13,5.71,12.01,1.11,-0.02,-0.29,0.09,0.95,920202,6105,T
154,0.69,-0.05,-2.46,64.5,-67.31,4.13,5.71,12.01,1.11,-0.02,-0.29,0.09,0.95,920243,6146,T
155,0.69,-0.05,-2.46,64.5,-67.31,4.13,4.83,10.29,1.38,-0.02,-0.29,0.09,0.95,920284,6187,T
156,0.43,-0.64,-1.76,64.5,-67.31,4.13,4.83,10.29,1.38,-0.02,-0.29,0.09,0.95,920324,6227,T
157,0.43,-0.64,-1.76,64.5,-67.31,4.13,6.05,9.33,1.84,-0.02,-0.29,0.09,0.95,920365,6268,T
158,0.43,-0.64,-1.76,64.5,-67.31,4.13,6.09,8.87,2.03,-0.02,-0.29,0.09,0.95,920403,6306,T
159,0.17,-0.26,-0.5,64.5,-67.31,4.13,6.09,8.87,2.03,-0.02,-0.29,0.09,0.95,920443,6346,T
160,0,0.23,0.08,64.5,-67.31,4.13,6.09,8.87,2.03,-0.02,-0.29,0.09,0.95,920482,6385,T
161,0,0.23,0.08,64.5,-67.31,4.13,6.25,11.02,0.77,-0.02,-0.29,0.09,0.95,920522,6425,T
162,0,0.23,0.08,64.5,-67.31,4.13,5.29,10.44,0.8,-0.02,-0.29,0.09,0.95,920562,6465,T
163,0,0.23,0.08,64.5,-67.31,4.13,6.25,11.47,0.23,-0.02,-0.29,0.09,0.95,920600,6503,T
164,-0.59,1.28,2.5,64.5,-67.31,4.13,6.25,11.47,0.23,-0.02,-0.29,0.09,0.95,920640,6543,T
165,-0.59,1.28,2.5,64.5,-67.31,4.13,4.71,12.09,-0.04,-0.02,-0.29,0.09,0.95,920681,6584,T
166,-0.59,1.28,2.5,64.5,-67.31,4.13,4.91,13.46,0,-0.02,-0.29,0.09,0.95,920722,6625,T
167,-0.59,1.28,2.5,64.5,-67.31,4.13,4.98,14.35,-0.57,-0.02,-0.29,0.09,0.95,920763,6666,T
168,-0.59,1.28,2.5,64.5,-67.31,4.13,4.79,14.04,-0.3,-0.02,-0.29,0.09,0.95,920802,6705,T
169,-0.96,0.02,3.37,64.5,-67.31,4.13,4.79,14.04,-0.3,-0.02,-0.29,0.09,0.95,920844,6747,T
170,-0.81,0.21,3.17,64.5,-67.31,4.13,4.79,14.04,-0.3,-0.02,-0.29,0.09,0.95,920884,6787,T
171,-0.81,0.21,3.17,64.5,-67.31,4.13,5.41,9.9,0.84,-0.02,-0.29,0.09,0.95,920925,6828,T
172,-0.81,0.21,3.17,64.5,-67.31,4.13,4.95,8.75,1.11,-0.02,-0.29,0.09,0.95,920965,6868,T
173,-0.81,0.21,3.17,64.5,-67.31,4.13,5.14,7.53,1.42,-0.02,-0.29,0.09,0.95,921003,6906,T
174,-0.61,-0.06,1.61,64.5,-67.31,4.13,5.14,7.53,1.42,-0.02,-0.29,0.09,0.95,921042,6945,T
175,-0.35,-0.1,0.85,64.5,-67.31,4.13,5.14,7.53,1.42,-0.02,-0.29,0.09,0.95,921082,6985,W
176,-0.35,-0.1,0.85,64.5,-67.31,4.13,4.33,3.43,2.41,-0.02,-0.29,0.09,0.95,921123,7026,W
177,-0.35,-0.1,0.85,64.5,-67.31,4.13,4.1,5.12,1.84,-0.02,-0.29,0.09,0.95,921163,7066,W
178,-0.35,-0.1,0.85,64.5,-67.31,4.13,3.64,5.61,1.92,-0.02,-0.29,0.09,0.95,921202,7105,W
179,0.32,-0.34,-1.12,64.5,-67.31,4.13,3.64,5.61,1.92,-0.02,-0.29,0.09,0.95,921242,7145,W
180,0.32,-0.34,-1.12,64.5,-67.31,4.13,3.83,5.15,1.92,-0.02,-0.29,0.09,0.95,921283,7186,W
181,0.7,-0.3,-2.41,64.5,-67.31,4.13,3.83,5.15,1.92,-0.02,-0.29,0.09,0.95,921323,7226,W
182,0.7,-0.3,-2.41,64.5,-67.31,4.13,4.22,7.95,1.8,-0.02,-0.29,0.09,0.95,921364,7267,W
183,0.7,-0.3,-2.41,64.5,-67.31,4.13,4.83,9.41,1.96,-0.02,-0.29,0.09,0.95,921403,7306,W
184,0.63,-0.88,-3.38,64.5,-67.31,4.13,4.83,9.41,1.96,-0.02,-0.29,0.09,0.95,921443,7346,W
185,0.57,-1.27,-3.46,64.5,-67.31,4.13,4.83,9.41,1.96,-0.02,-0.29,0.09,0.95,921482,7385,W
186,0.57,-1.27,-3.46,64.5,-67.31,4.13,6.9,12.28,1.5,-0.02,-0.29,0.09,0.95,921522,7425,W
187,0.57,-1.27,-3.46,64.5,-67.31,4.13,6.02,12.97,0.27,-0.02,-0.29,0.09,0.95,921602,7505,W
188,0.89,-0.56,-2.48,64.5,-67.31,4.13,6.02,12.97,0.27,-0.02,-0.29,0.09,0.95,921643,7546,W
189,0.89,-0.56,-2.48,64.5,-67.31,4.13,8.47,13.73,1.23,-0.02,-0.29,0.09,0.95,921683,7586,W
190,0.63,0.73,-1.26,64.5,-67.31,4.13,8.47,13.73,1.23,-0.02,-0.29,0.09,0.95,921724,7627,W
191,0.63,0.73,-1.26,64.5,-67.31,4.13,7.09,9.06,2.3,-0.02,-0.29,0.09,0.95,921763,7666,W
192,0.63,0.73,-1.26,64.5,-67.31,4.13,5.56,7.95,1.77,-0.02,-0.29,0.09,0.95,921802,7705,W
193,-0.12,0.57,0.99,64.5,-67.31,4.13,5.56,7.95,1.77,-0.02,-0.29,0.09,0.95,921842,7745,W
194,-0.39,0.93,1.36,64.5,-67.31,4.13,5.56,7.95,1.77,-0.02,-0.29,0.09,0.95,921882,7785,W
195,-0.39,0.93,1.36,64.5,-67.31,4.13,1.54,9.25,0,-0.02,-0.29,0.09,0.95,921921,7824,W
196,-0.39,0.93,1.36,64.5,-67.31,4.13,2.26,9.02,-0.42,-0.02,-0.29,0.09,0.95,921961,7864,W
197,-0.39,0.93,1.36,64.5,-67.31,4.13,4.45,11.05,-1.34,-0.02,-0.29,0.09,0.95,922000,7903,W
198,-0.78,1.6,0.92,64.5,-67.31,4.13,4.45,11.05,-1.34,-0.02,-0.29,0.09,0.95,922041,7944,W
199,-0.83,1.63,1.24,64.5,-67.31,4.13,4.45,11.05,-1.34,-0.02,-0.29,0.09,0.95,922082,7985,W
200,-0.83,1.63,1.24,64.5,-67.31,4.13,3.72,11.55,-1.34,-0.02,-0.29,0.09,0.95,922122,8025,W
201,-0.83,1.63,1.24,64.5,-67.31,4.13,3.83,11.47,0.08,-0.02,-0.29,0.09,0.95,922162,8065,W
202,-0.83,1.63,1.24,64.5,-67.31,4.13,6.21,15.04,-0.54,-0.02,-0.29,0.09,0.95,922201,8104,W
203,-0.74,0.33,2.02,64.5,-67.31,4.13,6.21,15.04,-0.54,-0.02,-0.29,0.09,0.95,922242,8145,W
204,-0.74,0.33,2.02,64.5,-67.31,4.13,4.02,8.64,-0.04,-0.02,-0.29,0.09,0.95,922283,8186,W
205,0.54,2.1,2.32,64.5,-67.31,4.13,4.02,8.64,-0.04,-0.02,-0.29,0.09,0.95,922321,8224,W
206,0.54,2.1,2.32,64.5,-67.31,4.13,3.83,8.68,-0.3,-0.02,-0.29,0.09,0.95,922361,8264,W
207,0.54,2.1,2.32,64.5,-67.31,4.13,3.49,7.49,-0.19,-0.02,-0.29,0.09,0.95,922399,8302,W
208,0.97,1.73,1.55,64.5,-67.31,4.13,3.49,7.49,-0.19,-0.02,-0.29,0.09,0.95,922439,8342,W
