,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
17,-0.1,0.7,-2.18,26.75,-128.13,12.75,-11.77,-1.05,1.08,-0.71,0.01,0.67,0.21,473735.0,3562.0,W,1.001287625,-0.31651781,2.347306095,2.512782896,-2.06832502,-0.155737863,0.0,0.0,0.0,-0.008095238095238091,-0.0009523809523809532,0.02095238095238095
18,-0.1,0.7,-2.18,26.75,-128.13,12.75,-12.11,-1.09,1.96,-0.71,0.01,0.67,0.21,473777.0,3604.0,W,0.605022935,-0.656648097,2.149406971,2.425570007,-2.508286145,-0.082129238,0.0,0.0,0.0,0.04642857142857141,0.022142857142857145,0.01452380952380952
19,-0.1,0.7,-2.18,26.75,-128.13,12.75,-10.16,-0.16,2.57,-0.71,0.01,0.67,0.21,473819.0,3646.0,W,-2.452447034,-1.007883457,1.893034196,2.472678115,-1.649186092,-0.221387212,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.1,0.7,-2.18,100.94,-104.0,36.75,-10.16,-0.16,2.57,-0.71,0.01,0.67,0.21,473860.0,3687.0,W,-3.026362076,-1.369579989,1.592165682,2.722884448,-0.89331339,-0.449859338,0.0,0.0,0.0,0.01749999999999999,0.0025,-0.010454545454545454
21,-0.1,0.7,-2.18,100.94,-104.0,36.75,-9.39,-0.05,2.11,-0.71,0.01,0.67,0.21,473904.0,3731.0,W,2.846313443,-1.742647902,1.25656624,3.025117978,-1.245939678,-0.717645689,-0.0014285714285714286,-0.016904761904761905,0.06261904761904763,0.0,0.0,0.0
22,-0.16,-0.01,0.45,100.94,-104.0,36.75,-9.39,-0.05,2.11,-0.71,0.01,0.67,0.21,473946.0,3773.0,W,2.422240687,-2.131190023,0.891852343,3.129384984,-1.659480556,-1.008163478,0.0,0.0,0.0,0.11046511627906978,0.13372093023255813,0.018837209302325582
23,-0.16,-0.01,0.45,100.94,-104.0,36.75,-4.64,5.7,2.92,-0.71,0.01,0.67,0.21,473989.0,3816.0,W,1.966330189,-2.548578036,0.501007155,3.072558192,-2.075624072,-1.314071625,0.0,0.0,0.0,-0.3092682926829268,-0.26536585365853654,-0.03463414634146341
24,-0.16,-0.01,0.45,100.94,-104.0,36.75,-17.32,-5.18,1.5,-0.71,0.01,0.67,0.21,474030.0,3857.0,W,1.469508094,-3.037279977,0.087140513,2.941919364,-2.474732736,-1.63281791,0.0,0.0,0.0,0.1388372093023256,0.05511627906976743,-0.005348837209302325
25,-0.16,-0.01,0.45,100.94,-104.0,36.75,-11.35,-2.81,1.27,-0.71,0.01,0.67,0.21,474073.0,3900.0,W,0.927904715,2.558057821,-0.346081897,2.786640875,-2.838126989,-1.964045479,0.0,0.0,0.0,-0.009268292682926848,0.00268292682926829,-0.03097560975609756
26,-0.16,-0.01,0.45,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474114.0,3941.0,W,0.340471039,1.411173001,-0.790821395,2.638085194,3.131260349,-2.315851592,0.012142857142857143,0.0011904761904761906,-0.002857142857142857,0.0,0.0,0.0
27,0.35,0.04,0.33,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474156.0,3983.0,W,-0.29010727,0.324620625,-1.222612956,2.523062765,2.88069467,-2.714362697,-0.003333333333333333,0.002142857142857143,-0.0038095238095238095,0.0,0.0,0.0
28,0.21,0.13,0.17,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474198.0,4025.0,W,-0.951495709,-0.327037003,-1.592560895,2.469329135,2.721045452,3.032485373,0.0,0.0,0.0,0.05069767441860464,0.0,0.009069767441860466
29,0.21,0.13,0.17,100.94,-104.0,36.75,-9.55,-2.7,0.39,-0.71,0.01,0.67,0.21,474241.0,4068.0,W,-1.620654239,-0.808948668,-1.850707197,2.497959808,2.679202124,1.959171195,-0.007857142857142856,-0.0014285714285714286,-0.0007142857142857143,0.0,0.0,0.0
30,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.55,-2.7,0.39,-0.71,0.01,0.67,0.21,474283.0,4110.0,W,-2.272232678,-1.206877541,-2.083812512,2.592075819,2.718319126,0.69907953,0.0,0.0,0.0,0.0,0.0,-0.004634146341463414
31,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.55,-2.7,0.2,-0.71,0.01,0.67,0.21,474324.0,4151.0,W,-2.894091053,-1.512413587,-2.848569098,2.691586387,2.732480278,0.199660577,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.003749999999999999
32,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474364.0,4191.0,W,2.786657509,-1.706952069,2.481166355,2.76316887,2.713480705,-0.054875543,0.001219512195121951,-0.0031707317073170734,-0.0009756097560975612,0.0,0.0,0.0
33,-0.07,-0.06,0.1,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474405.0,4232.0,W,2.211719483,-1.791022991,2.317821308,2.807405771,2.710235825,-0.222552972,0.0007142857142857144,-0.0016666666666666668,0.0009523809523809526,0.0,0.0,0.0
34,-0.04,-0.13,0.14,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474447.0,4274.0,W,1.760680341,-1.8032252,2.249088851,2.821276634,2.732157047,-0.17978342,0.0,0.0,0.0,-0.0027272727272727097,0.0018181818181818197,0.0009090909090909098
35,-0.04,-0.13,0.14,100.94,-104.0,36.75,-9.59,-2.54,0.39,-0.71,0.01,0.67,0.21,474491.0,4318.0,W,1.762124983,-1.828161398,2.0996316,2.837840398,2.760268791,1.09330673,0.0011904761904761906,-0.002142857142857143,0.002142857142857143,0.0,0.0,0.0
36,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.59,-2.54,0.39,-0.71,0.01,0.67,0.21,474533.0,4360.0,W,2.200712187,-1.917475116,1.883330536,2.921791262,2.759624126,1.226721482,0.0,0.0,0.0,-0.0009756097560975835,0.0019512195121951237,0.0026829268292682925
37,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.63,-2.46,0.5,-0.71,0.01,0.67,0.21,474574.0,4401.0,W,2.060472866,-2.085959247,1.599264693,3.124127455,2.758637855,0.906400321,0.0,0.0,0.0,-0.004749999999999988,-0.0020000000000000018,-0.00575
38,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474614.0,4441.0,W,1.626365521,-2.34001559,1.249810443,-2.918450881,2.883705056,0.498193027,-0.000975609756097561,-0.011463414634146341,0.01707317073170732,0.0,0.0,0.0
39,-0.03,-0.69,0.93,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474655.0,4482.0,W,1.082147511,-2.662732432,0.853646224,-2.824705394,-2.937071002,0.056597847,-0.0011627906976744186,-0.0030232558139534887,0.01697674418604651,0.0,0.0,0.0
40,-0.08,-0.82,1.66,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474698.0,4525.0,W,0.491195282,-3.03231181,0.426095684,-2.899187921,-2.525880309,-0.410834195,0.0,0.0,0.0,-0.031162790697674414,-0.007209302325581397,0.03558139534883721
41,-0.08,-0.82,1.66,100.94,-104.0,36.75,-11.16,-2.85,1.8,-0.71,0.01,0.67,0.21,474741.0,4568.0,W,-0.097987636,2.853266323,-0.01997847,-3.072050777,-2.53322389,-0.911412346,0.011162790697674419,-0.013488372093023254,0.10162790697674419,0.0,0.0,0.0
42,0.4,-1.4,6.03,100.94,-104.0,36.75,-11.16,-2.85,1.8,-0.71,0.01,0.67,0.21,474784.0,4611.0,W,-0.654011097,2.441659755,-0.473803465,2.991663331,-2.742109171,-1.468079486,0.0,0.0,0.0,-0.20238095238095238,0.054761904761904755,-0.010000000000000004
43,0.4,-1.4,6.03,100.94,-104.0,36.75,-19.66,-0.55,1.38,-0.71,0.01,0.67,0.21,474826.0,4653.0,W,-1.16657053,2.027336205,-0.927949677,2.757498983,-3.036852071,-2.116531206,0.0,0.0,0.0,0.08214285714285713,-0.125,-0.04999999999999999
44,0.4,-1.4,6.03,100.94,-104.0,36.75,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474868.0,4695.0,W,-1.636744104,1.62019081,-1.377551177,2.535607767,2.908885469,-2.857388151,0.0,0.0,0.0,0.0,0.0,0.0
45,0.4,-1.4,6.03,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474910.0,4737.0,W,-2.069843413,1.227345502,-1.819262135,2.364696032,2.547946342,2.696499756,-0.023488372093023256,0.05186046511627907,-0.1955813953488372,0.0,0.0,0.0
46,-0.61,0.83,-2.38,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474953.0,4780.0,W,-2.469852525,0.854340144,-2.250794593,2.333931133,2.178170896,2.088513738,0.0,0.0,0.0,0.21116279069767446,0.022325581395348838,0.006279069767441859
47,-0.61,0.83,-2.38,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,474996.0,4823.0,W,-2.836288363,0.507403166,-2.669634985,2.61751161,1.81835476,1.608983019,-0.00046511627906976785,0.004651162790697676,-0.035348837209302326,0.0,0.0,0.0
48,-0.63,1.03,-3.9,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,475039.0,4866.0,W,3.117349807,0.195744529,-3.072372635,3.005124092,1.473514379,1.214301813,0.0,0.0,0.0,-0.15047619047619046,0.115,0.05190476190476191
49,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.45,-0.01,1.73,-0.71,0.01,0.67,0.21,475081.0,4908.0,W,2.842889305,-0.061549088,2.834019489,3.078399728,1.126844723,0.861834526,0.0,0.0,0.0,-0.01285714285714288,0.021904761904761906,-0.011904761904761904
50,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.99,0.91,1.23,-0.71,0.01,0.67,0.21,475123.0,4950.0,W,2.639921214,-0.25422399,2.500024745,2.981687326,0.756827851,0.52432791,0.0,0.0,0.0,-0.0020000000000000018,-0.004000000000000001,0.03824999999999999
51,-0.63,1.03,-3.9,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475163.0,4990.0,W,2.466801146,-0.425541559,2.224220654,2.851673954,0.343395878,0.18677498,-0.00024390243902439046,0.006097560975609756,0.03439024390243902,0.0,0.0,0.0
52,-0.64,1.28,-2.49,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475204.0,5031.0,W,2.250132584,-0.644418488,2.002559596,2.7569302,-0.128770966,-0.154598047,0.0,0.0,0.0,0.002857142857142881,0.010952380952380951,0.024761904761904763
53,-0.64,1.28,-2.49,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475246.0,5073.0,W,1.96414808,-0.933978217,1.795831041,2.738245589,-0.646839509,-0.492275391,0.007142857142857143,-0.009047619047619047,0.024285714285714292,0.0,0.0,0.0
54,-0.34,0.9,-1.47,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475288.0,5115.0,W,1.624179777,-1.278569175,1.561403301,2.788099117,-1.169664683,-0.810064839,0.0,0.0,0.0,0.07738095238095238,0.06761904761904762,0.00642857142857144
55,-0.34,0.9,-1.47,50.25,-129.56,27.25,-10.7,4.05,4.07,-0.71,0.01,0.67,0.21,475330.0,5157.0,W,1.246921184,-1.663210332,1.283289418,2.81830276,-1.665843836,-1.080636554,0.0,0.0,0.0,0.029534883720930223,0.053488372093023255,0.016744186046511622
56,-0.34,0.9,-1.47,50.25,-129.56,27.25,-9.43,6.35,4.79,-0.71,0.01,0.67,0.21,475373.0,5200.0,W,0.840216166,-2.085568183,0.954843149,2.765806771,-2.12633357,-1.244685135,0.0,0.0,0.0,-0.18200000000000002,-0.3095,-0.14550000000000002
57,-0.34,0.9,-1.47,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475413.0,5240.0,W,0.411028723,-2.547311772,0.575543955,2.648952696,-2.555270388,-1.178976555,0.04214285714285714,-0.053809523809523814,0.09357142857142857,0.0,0.0,0.0
58,1.43,-1.36,2.46,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475455.0,5282.0,W,-0.033353555,-3.053304375,0.147232194,2.504597245,-2.952169052,-0.89882283,0.0,0.0,0.0,0.10613636363636368,0.0915909090909091,0.115
59,1.43,-1.36,2.46,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475499.0,5326.0,W,-0.484473643,2.67295007,-0.325488632,2.365306921,2.981294618,-0.816605492,-0.024047619047619047,0.032380952380952385,-0.05,0.0,0.0,0.0
60,0.42,0.0,0.36,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475541.0,5368.0,W,-0.932394105,2.062654963,-0.82897176,2.269554858,2.71399747,-0.96958658,0.0,0.0,0.0,0.05214285714285713,-0.010952380952380951,-0.07023809523809524
61,0.42,0.0,0.36,50.25,-129.56,27.25,-9.85,-2.46,1.08,-0.71,0.01,0.67,0.21,475583.0,5410.0,W,-1.366589695,1.406383789,-1.346742284,2.271685821,2.600902945,-1.23494327,0.0,0.0,0.0,0.011499999999999977,-0.006000000000000005,-0.008750000000000003
62,0.42,0.0,0.36,50.25,-129.56,27.25,-9.39,-2.7,0.73,-0.71,0.01,0.67,0.21,475623.0,5450.0,W,-1.776839931,0.719090393,-1.870597405,2.419899087,2.708894384,-1.553734825,0.0,0.0,0.0,0.0007692307692307984,-0.0017948717948717908,-0.0007692307692307699
63,0.42,0.0,0.36,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475662.0,5489.0,W,-2.155000067,0.029458018,-2.41395802,2.638797744,2.85007019,-1.906069326,-0.012926829268292684,0.0031707317073170734,-0.006097560975609756,0.0,0.0,0.0
64,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475703.0,5530.0,W,-2.500766685,-0.588369346,-3.022839493,2.772164164,2.824380179,-2.298613222,0.0,0.0,0.0,-0.002682926829268322,0.0009756097560975618,-0.0065853658536585355
65,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475744.0,5571.0,W,-2.83562167,-1.053008871,2.620863726,2.814014284,2.732644771,-2.797963274,0.00024390243902439014,-0.004634146341463414,0.0012195121951219512,0.0,0.0,0.0
66,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475785.0,5612.0,W,3.057405333,-1.376754037,2.112092773,2.828752086,2.675289266,2.485032245,0.0,0.0,0.0,-0.0019512195121951237,0.00268292682926829,0.001707317073170732
67,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.55,-2.62,0.5,-0.71,0.01,0.67,0.21,475826.0,5653.0,W,2.553426739,-1.670785479,1.736886419,2.867158386,2.674633452,1.637540795,0.0,0.0,0.0,-0.0009523809523809321,0.0009523809523809532,0.0
68,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475868.0,5695.0,W,1.953377022,-2.007364762,1.427345961,2.978330222,2.754408632,1.314182895,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.1,-0.06,0.16,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475909.0,5736.0,W,1.276389538,-2.391366791,1.125456602,3.135675936,2.962123486,1.018115528,0.0014285714285714288,-0.009285714285714286,0.009047619047619047,0.0,0.0,0.0
70,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475951.0,5778.0,W,0.554579367,-2.810887052,0.790991551,-3.073371369,-3.019594536,0.696723218,0.0,0.0,0.0,-0.008095238095238091,0.0028571428571428597,0.006428571428571429
71,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,475993.0,5820.0,W,-0.121152937,3.030866009,0.417119087,-3.134057539,-2.812435285,0.361067913,0.004878048780487805,-0.014634146341463417,0.032439024390243903,0.0,0.0,0.0
72,0.16,-1.05,1.87,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,476034.0,5861.0,W,-0.703314703,2.580099646,0.011922509,2.989712751,-2.79513746,0.028176851,0.0,0.0,0.0,-0.03097560975609755,-0.0019512195121951237,0.037317073170731706
73,0.16,-1.05,1.87,157.69,-58.63,35.31,-11.2,-2.54,2.3,-0.71,0.01,0.67,0.21,476075.0,5902.0,W,-1.207448708,2.135256769,-0.409027086,2.775163818,-2.920782469,-0.280334839,0.0,0.0,0.0,-0.08292682926829269,-0.031707317073170725,-0.012195121951219507
74,0.16,-1.05,1.87,157.69,-58.63,35.31,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476116.0,5943.0,W,-1.662237763,1.712087208,-0.829731178,2.536186617,-3.131144022,-0.510881902,0.0,0.0,0.0,0.0,0.0,0.0
75,0.16,-1.05,1.87,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476156.0,5983.0,W,-2.082955096,1.322214194,-1.240470957,2.298994103,2.891212991,-0.448661219,-0.012093023255813955,0.037209302325581395,0.013720930232558137,0.0,0.0,0.0
76,-0.36,0.55,2.46,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476199.0,6026.0,W,-2.474322932,0.975861788,-1.636223378,2.110488722,2.599914967,0.281357289,0.0,0.0,0.0,0.18181818181818182,-0.024318181818181826,-0.03727272727272728
77,-0.36,0.55,2.46,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476243.0,6070.0,W,-2.836622808,0.684485038,-2.013331575,2.173432167,2.292902324,0.544864954,-0.00951219512195122,0.0070731707317073155,-0.12121951219512195,0.0,0.0,0.0
78,-0.75,0.84,-2.51,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476284.0,6111.0,W,3.119885306,0.459412336,-2.368542377,-3.018023749,1.985809555,0.445531567,0.0,0.0,0.0,0.027380952380952367,0.01452380952380953,0.03357142857142857
79,-0.75,0.84,-2.51,143.13,-114.63,11.38,-5.45,-4.3,1.57,-0.71,0.01,0.67,0.21,476326.0,6153.0,W,2.848897796,0.305326647,-2.697577999,-2.704825377,1.695560336,0.303634195,0.0,0.0,0.0,-0.08627906976744186,0.07023255813953487,0.0625581395348837
80,-0.75,0.84,-2.51,143.13,-114.63,11.38,-9.16,-1.28,4.26,-0.71,0.01,0.67,0.21,476369.0,6196.0,W,2.725311946,0.208676487,-2.991428976,-2.855569999,1.437018174,0.244841852,0.0,0.0,0.0,-0.08414634146341461,0.022439024390243905,-0.05512195121951219
81,-0.75,0.84,-2.51,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476410.0,6237.0,W,2.857628164,0.091542879,3.041343378,-3.086720471,1.22033961,0.36438719,0.010697674418604652,0.01441860465116279,-0.02348837209302326,0.0,0.0,0.0
82,-0.29,1.46,-3.52,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476453.0,6280.0,W,2.934382449,-0.116959058,2.824823196,2.951459973,1.035253105,0.567576285,0.0,0.0,0.0,-0.03409090909090909,0.03409090909090909,-0.011363636363636364
83,-0.29,1.46,-3.52,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476497.0,6324.0,W,2.74633105,-0.410475757,2.606600442,2.719703388,0.83762171,0.611933433,-0.011627906976744186,-0.0013953488372093037,0.016279069767441864,0.0,0.0,0.0
84,-0.79,1.4,-2.82,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476540.0,6367.0,W,2.42339902,-0.75319137,2.352014668,2.526883015,0.580743683,0.483221405,0.0,0.0,0.0,0.022857142857142836,0.02,0.048333333333333325
85,-0.79,1.4,-2.82,143.13,-114.63,11.38,-13.15,1.98,3.53,-0.71,0.01,0.67,0.21,476582.0,6409.0,W,2.041407436,-1.126774756,2.048575788,2.40686076,0.250674635,0.25711992,0.0,0.0,0.0,0.04095238095238097,0.02095238095238095,0.027380952380952377
86,-0.79,1.4,-2.82,143.13,-114.63,11.38,-11.43,2.86,4.68,-0.71,0.01,0.67,0.21,476624.0,6451.0,W,1.625690982,-1.527552289,1.70156103,2.40857765,-0.136738022,-0.014300165,0.0,0.0,0.0,0.048139534883720934,0.050697674418604656,-0.0009302325581395357
87,-0.79,1.4,-2.82,143.13,-114.63,11.38,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476667.0,6494.0,W,1.189031068,-1.951736847,1.320030352,2.553950458,-0.556277295,-0.300881201,0.0,0.0,0.0,0.0,0.0,0.0
88,-0.79,1.4,-2.82,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476708.0,6535.0,W,0.738676833,-2.396321048,0.908474944,2.723310507,-0.986281544,-0.586054673,0.06560975609756098,-0.0997560975609756,0.1346341463414634,0.0,0.0,0.0
89,1.9,-2.69,2.7,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476749.0,6576.0,W,0.280769641,-2.858435289,0.470213274,2.784750784,-1.413654647,-0.864433079,-0.005365853658536585,0.024878048780487806,-0.0014634146341463428,0.0,0.0,0.0
90,1.68,-1.67,2.64,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476790.0,6617.0,W,-0.178462743,2.948137972,0.008081913,2.748931295,-1.831502527,-1.135006232,0.0,0.0,0.0,-0.13634146341463416,-0.15682926829268293,-0.005609756097560964
91,1.68,-1.67,2.64,72.06,-18.56,46.06,-14.95,-1.39,4.41,-0.71,0.01,0.67,0.21,476831.0,6658.0,W,-0.634221681,2.462704451,-0.472044968,2.674119467,-2.234071543,-1.393929387,0.0,0.0,0.0,0.13926829268292681,-0.030000000000000006,-0.06829268292682926
