,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
222,-0.07,-0.1,0.19,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585747.0,20007.0,W,-2.251970491,-2.648154893,-1.164938159,2.811680334,2.675577785,2.680007332,0.00024390243902439046,-0.0007317073170731707,-0.001219512195121951,0.0,0.0,0.0
223,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.13,-3.08,0.35,-0.71,0.01,0.67,0.24,585788.0,20048.0,W,-2.580180416,-2.497692547,-1.206356288,2.84004064,2.680762086,1.565805317,0.0,0.0,0.0,-0.0063414634146341416,0.0039024390243902474,-0.002926829268292682
224,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585829.0,20089.0,W,-2.958142743,-2.452348781,2.648299053,2.833556417,2.684444324,0.859593253,0.0,0.0,0.0,0.0,0.0,0.0
225,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.39,-2.92,0.23,-0.71,0.01,0.67,0.24,585871.0,20131.0,W,2.94059029,-2.338935502,2.454060503,2.843921614,2.757454744,0.967652176,0.0,0.0,0.0,-0.0009999999999999788,0.0007499999999999951,0.0019999999999999996
226,-0.06,-0.13,0.14,33.75,-34.56,28.88,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585911.0,20171.0,W,2.638913918,-2.147552015,2.178805149,2.898613351,2.969065821,0.880293731,0.0,0.0,0.0,0.0,0.0,0.0
227,-0.06,-0.13,0.14,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585951.0,20211.0,W,2.408526977,-2.085423011,1.837878953,2.982832821,-2.924796437,0.580940905,0.0009756097560975609,-0.0041463414634146335,0.003658536585365853,0.0,0.0,0.0
228,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.43,-2.89,0.31,-0.71,0.01,0.67,0.24,585992.0,20252.0,W,2.151537262,-2.186824513,1.471103973,3.02618583,-2.560146978,0.195277154,0.0,0.0,0.0,-0.0019512195121951237,0.0039024390243902474,0.004634146341463414
229,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.51,-2.73,0.5,-0.71,0.01,0.67,0.24,586033.0,20293.0,W,1.924139798,-2.395295465,1.070246676,2.979028352,-2.450657983,-0.208678055,0.0,0.0,0.0,-0.0067499999999999895,-0.008750000000000003,0.003
230,-0.02,-0.3,0.29,44.88,-34.25,14.75,-9.78,-3.08,0.62,-0.71,0.01,0.67,0.24,586073.0,20333.0,W,1.78492896,-2.685036052,0.626892784,2.847666913,-2.528449421,-0.598762449,0.0,0.0,0.0,-0.011219512195121972,-0.011951219512195117,0.016829268292682928
231,-0.02,-0.3,0.29,44.88,-34.25,14.75,-10.24,-3.57,1.31,-0.71,0.01,0.67,0.24,586114.0,20374.0,W,1.697476694,-3.030752387,0.156740069,2.66140086,-2.724030992,-0.968393324,0.0,0.0,0.0,-0.04756097560975608,-0.03756097560975611,-0.01780487804878049
232,-0.02,-0.3,0.29,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586155.0,20415.0,W,1.59337221,2.874460976,-0.321201056,2.456309214,-2.995917373,-1.326774313,0.00975609756097561,-0.026585365853658532,0.11365853658536586,0.0,0.0,0.0
233,0.38,-1.39,4.95,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586196.0,20456.0,W,1.437945097,2.484056301,-0.792630906,2.286263779,2.965809599,-1.685098652,0.014634146341463414,0.020487804878048778,-0.09731707317073171,0.0,0.0,0.0
234,0.98,-0.55,0.96,44.88,-34.25,14.75,-12.19,-5.11,0.58,-0.71,0.01,0.67,0.24,586237.0,20497.0,W,1.23503392,2.095439931,-1.248869846,2.29017175,2.619123914,-2.068054132,0.0,0.0,0.0,0.15428571428571428,-0.10928571428571426,-0.04738095238095238
235,0.98,-0.55,0.96,44.88,-34.25,14.75,-5.71,-9.7,-1.41,-0.71,0.01,0.67,0.24,586279.0,20539.0,W,0.993781075,1.713809967,-1.690739038,3.071969977,2.267698727,-2.495975018,0.0,0.0,0.0,0.023170731707317076,0.062439024390243895,-0.030000000000000006
236,0.98,-0.55,0.96,44.88,-34.25,14.75,-4.76,-7.14,-2.64,-0.71,0.01,0.67,0.24,586320.0,20580.0,W,0.71763528,1.339700021,-2.123311903,-2.528687776,1.911041064,-2.961862586,0.0,0.0,0.0,-0.07575000000000001,0.04324999999999999,-0.08625
237,0.98,-0.55,0.96,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586360.0,20620.0,W,0.413197135,0.971617499,-2.548701171,-2.548958671,1.537725095,2.831712663,0.08609756097560975,0.03951219512195122,-0.12878048780487805,0.0,0.0,0.0
238,4.51,1.07,-4.32,44.88,-34.25,14.75,-7.79,-5.41,-6.09,-0.71,0.01,0.67,0.24,586401.0,20661.0,W,0.087680224,0.606314089,-2.9673971,-2.717140808,1.141876681,2.328545933,0.0,0.0,0.0,-0.18195121951219512,0.2353658536585366,-0.01658536585365853
239,4.51,1.07,-4.32,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586442.0,20702.0,W,-0.252274787,0.242026762,2.903947432,-2.926220805,0.721324165,1.817744359,-0.0061904761904761855,0.01619047619047619,0.03666666666666668,0.0,0.0,0.0
240,4.25,1.75,-2.78,44.88,-34.25,14.75,-15.25,4.24,-6.77,-0.71,0.01,0.67,0.24,586484.0,20744.0,W,-0.600858202,-0.122368086,2.49903034,3.13575846,0.277035113,1.302246492,0.0,0.0,0.0,0.05878048780487805,0.04195121951219512,0.06707317073170732
241,4.25,1.75,-2.78,44.88,-34.25,14.75,-12.84,5.96,-4.02,-0.71,0.01,0.67,0.24,586525.0,20785.0,W,-0.952644629,-0.487542965,2.100133596,2.913027999,-0.186051765,0.782983433,0.0,0.0,0.0,0.04093023255813953,-0.008837209302325578,0.03930232558139534
242,4.25,1.75,-2.78,44.88,-34.25,14.75,-11.08,5.58,-2.33,-0.71,0.01,0.67,0.24,586568.0,20828.0,W,-1.302652164,-0.849258419,1.711855605,2.693486094,-0.659383443,0.259324235,0.0,0.0,0.0,-0.23850000000000002,0.1935,0.48450000000000004
243,4.25,1.75,-2.78,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586608.0,20868.0,W,-1.646674244,-1.201628419,1.343776284,2.480304898,-1.132973776,-0.270619709,-0.09285714285714286,-0.015476190476190473,0.06785714285714285,0.0,0.0,0.0
244,0.35,1.1,0.07,44.88,-34.25,14.75,-20.62,13.32,17.05,-0.71,0.01,0.67,0.24,586650.0,20910.0,W,-1.981012028,-1.543368439,1.000006258,2.281108709,-1.59583131,-0.808062477,0.0,0.0,0.0,0.2531707317073171,-0.39439024390243904,-0.4165853658536586
245,0.35,1.1,0.07,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586691.0,20951.0,W,-2.302841923,-1.875226105,0.678476309,2.11613203,-2.038880588,-1.351371753,-0.006,-0.027750000000000004,-0.00125,0.0,0.0,0.0
246,0.11,-0.01,0.02,44.88,-34.25,14.75,-10.24,-2.85,-0.03,-0.71,0.01,0.67,0.24,586731.0,20991.0,W,-2.613573329,-2.20159615,0.357104482,2.02677058,-2.457035817,-1.895633641,0.0,0.0,0.0,0.025365853658536608,-0.009268292682926827,0.007317073170731709
247,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.2,-3.23,0.27,-0.71,0.01,0.67,0.24,586772.0,21032.0,T,-2.906227792,-2.525740996,0.011804886,2.098003008,-2.847731346,-2.435414237,0.0,0.0,0.0,-0.002857142857142881,0.0009523809523809532,-0.004523809523809524
248,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.32,-3.19,0.08,-0.71,0.01,0.67,0.24,586814.0,21074.0,T,-3.137033408,-2.853084108,-0.35179628,2.403551574,3.085383644,-2.972175529,0.0,0.0,0.0,0.002051282051282053,-0.0010256410256410265,0.003846153846153847
249,0.11,-0.01,0.02,44.88,-34.25,14.75,-9.24,-3.23,0.23,-0.71,0.01,0.67,0.24,586853.0,21113.0,T,3.138155651,3.089124203,-0.715828592,2.698087283,2.813622442,2.746430913,-0.0024390243902439024,-0.0024390243902439024,0.0009756097560975609,0.0,0.0,0.0
250,0.01,-0.11,0.06,44.88,-34.25,14.75,-9.24,-3.23,0.23,-0.71,0.01,0.67,0.24,586894.0,21154.0,T,-2.615159875,2.718903399,-1.058783252,2.791959182,2.684594072,1.941902572,0.0,0.0,0.0,0.0026190476190476055,0.003571428571428569,0.006428571428571429
251,0.01,-0.11,0.06,44.88,-34.25,14.75,-9.13,-3.08,0.5,-0.71,0.01,0.67,0.24,586936.0,21196.0,T,-2.426672106,2.289337511,-1.36523363,2.794428889,2.720909364,0.185601408,-0.0007317073170731707,0.0024390243902439024,-0.0014634146341463415,0.0,0.0,0.0
252,-0.02,-0.01,0.0,44.88,-34.25,14.75,-9.13,-3.08,0.5,-0.71,0.01,0.67,0.24,586977.0,21237.0,T,-2.627894481,1.802162159,-1.723113109,2.790368748,2.780805064,-0.470748763,0.0,0.0,0.0,-0.0017073170731706953,-0.000731707317073166,-0.0026829268292682925
253,-0.02,-0.01,0.0,44.88,-34.25,14.75,-9.2,-3.11,0.39,-0.71,0.01,0.67,0.24,587018.0,21278.0,T,-2.853235612,1.343688821,-2.105025247,2.791238776,2.796597519,-0.644921588,0.0,0.0,0.0,0.0,-0.0010000000000000009,-0.003
254,-0.02,-0.01,0.0,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587058.0,21318.0,T,-3.053611579,0.908456048,-2.522117684,2.790275147,2.805746459,-0.726803813,0.0,-0.0002380952380952381,0.0,0.0,0.0,0.0
255,-0.02,-0.02,0.0,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587100.0,21360.0,T,3.079870328,0.407175375,-2.984583933,2.788935688,2.809776732,-0.721208891,-0.00024999999999999995,0.0005,-0.00025,0.0,0.0,0.0
256,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587140.0,21400.0,T,2.916551843,-0.188978376,2.80759754,2.787794517,2.81289373,-0.711225392,0.0,0.0,0.0,0.0009756097560975402,0.0,0.001951219512195121
257,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.16,-3.15,0.35,-0.71,0.01,0.67,0.24,587181.0,21441.0,T,2.685505926,-0.795274563,2.333357829,2.788031254,2.814279213,-0.7532846,0.0,0.0,0.0,-0.0009523809523809321,0.0,-0.001904761904761904
258,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.2,-3.15,0.27,-0.71,0.01,0.67,0.24,587223.0,21483.0,T,2.401429987,-1.303632722,1.899128169,2.790210985,2.809286143,-0.806770891,0.0,0.0,0.0,0.0016666666666666312,0.0,0.002857142857142857
259,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.13,-3.15,0.39,-0.71,0.01,0.67,0.24,587265.0,21525.0,T,2.097319756,-1.706350105,1.514735376,2.794271554,2.793084736,-0.669321497,0.0,0.0,0.0,-0.002749999999999986,-0.0010000000000000009,-0.00575
260,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.24,-3.19,0.16,-0.71,0.01,0.67,0.24,587305.0,21565.0,T,1.793762027,-2.028235279,1.187093535,2.799465825,2.766902798,0.384660367,0.0,0.0,0.0,0.0019047619047619065,-0.0009523809523809532,0.0009523809523809526
261,-0.03,0.0,-0.01,44.88,-34.25,14.75,-9.16,-3.23,0.2,-0.71,0.01,0.67,0.24,587347.0,21607.0,T,1.513452997,-2.276330846,0.923506265,2.804712558,2.737315814,0.872719336,0.0007142857142857143,-0.0016666666666666668,0.0019047619047619048,0.0,0.0,0.0
262,0.0,-0.07,0.07,44.88,-34.25,14.75,-9.16,-3.23,0.2,-0.71,0.01,0.67,0.24,587389.0,21649.0,T,1.280352922,-2.438334725,0.738494618,2.808762476,2.710305493,0.856939182,0.0,0.0,0.0,-0.0029999999999999805,0.0,-0.0020000000000000005
263,0.0,-0.07,0.07,44.88,-34.25,14.75,-9.28,-3.23,0.12,-0.71,0.01,0.67,0.24,587429.0,21689.0,T,1.106458409,-2.512421145,0.637677331,2.810404417,2.688385853,0.762196781,0.0,0.0,0.0,0.002926829268292664,0.005609756097560975,0.012195121951219513
264,0.0,-0.07,0.07,44.88,-34.25,14.75,-9.16,-3.0,0.62,-0.71,0.01,0.67,0.24,587470.0,21730.0,T,0.94756005,-2.568019333,0.56829479,2.808798853,2.670786636,0.661627219,0.0,0.0,0.0,-0.004999999999999982,0.0,-0.00575
265,0.0,-0.07,0.07,44.88,-34.25,14.75,-9.36,-3.0,0.39,-0.71,0.01,0.67,0.24,587510.0,21770.0,T,0.717836975,-2.695285607,0.44567953,2.804153784,2.655557983,0.563755239,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,-0.07,0.07,-17.38,-36.94,12.5,-9.36,-3.0,0.39,-0.71,0.01,0.67,0.24,587549.0,21809.0,T,0.371488146,-2.913375203,0.239092614,2.797768391,2.642048365,0.460061728,0.0,0.0,0.0,0.0009302325581395151,0.0,0.004418604651162789
267,0.0,-0.07,0.07,-17.38,-36.94,12.5,-9.32,-3.0,0.58,-0.71,0.01,0.67,0.24,587592.0,21852.0,T,-0.07222831,3.084904086,-0.034425287,2.79147923,2.633406835,0.340310634,0.0004878048780487805,-0.002195121951219512,0.002195121951219512,0.0,0.0,0.0
268,0.02,-0.16,0.16,-17.38,-36.94,12.5,-9.32,-3.0,0.58,-0.71,0.01,0.67,0.24,587633.0,21893.0,T,-0.56491368,2.758620353,-0.35045024,2.787064552,2.636437261,0.199823354,0.0,0.0,0.0,-0.0009756097560975402,0.007317073170731703,0.005609756097560978
269,0.02,-0.16,0.16,-17.38,-36.94,12.5,-9.36,-2.7,0.81,-0.71,0.01,0.67,0.24,587674.0,21934.0,T,-1.061860709,2.408133403,-0.690921121,2.785358055,2.657632784,0.044696209,0.0,0.0,0.0,0.0,0.0009302325581395357,0.0018604651162790688
270,0.02,-0.16,0.16,-17.38,-36.94,12.5,-9.36,-2.66,0.89,-0.71,0.01,0.67,0.24,587717.0,21977.0,T,-1.537369428,2.044672186,-1.043136632,2.785987614,2.697357327,-0.111953383,0.0,0.0,0.0,0.0020000000000000018,-0.0010000000000000009,0.0010000000000000009
271,0.02,-0.16,0.16,-17.38,-36.94,12.5,-9.28,-2.7,0.93,-0.71,0.01,0.67,0.24,587757.0,22017.0,T,-1.982543505,1.674239649,-1.399584003,2.787860186,2.745426117,-0.253707158,-0.000975609756097561,0.003414634146341464,-0.0031707317073170734,0.0,0.0,0.0
272,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.28,-2.7,0.93,-0.71,0.01,0.67,0.24,587798.0,22058.0,T,-2.393882842,1.29765159,-1.757781148,2.789520474,2.784432393,-0.358631084,0.0,0.0,0.0,-0.0019512195121951237,0.0009756097560975618,-0.002926829268292683
273,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.36,-2.66,0.81,-0.71,0.01,0.67,0.24,587839.0,22099.0,T,-2.765181441,0.911190984,-2.1181351,2.790085177,2.803051634,-0.409330628,0.0,0.0,0.0,0.0018604651162790714,0.0,0.0034883720930232536
274,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.28,-2.66,0.96,-0.71,0.01,0.67,0.24,587882.0,22142.0,T,-3.084789477,0.494490821,-2.49485191,2.789509772,2.802235268,-0.404548591,0.0,0.0,0.0,-0.0019512195121951237,-0.0017073170731707278,-0.0036585365853658517
275,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.36,-2.73,0.81,-0.71,0.01,0.67,0.24,587923.0,22183.0,T,2.952199831,-0.090227868,-3.093781015,2.787923044,2.789498954,-0.357261417,0.0,0.0,0.0,0.0009302325581395151,0.0006976744186046466,0.0009302325581395331
276,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.32,-2.7,0.85,-0.71,0.01,0.67,0.24,587966.0,22226.0,T,2.803824862,-2.005173488,0.440531726,2.785591992,2.773175016,-0.292272404,0.0,0.0,0.0,0.0,-0.0007499999999999951,0.0
277,-0.02,-0.02,0.03,-17.38,-36.94,12.5,-9.32,-2.73,0.85,-0.71,0.01,0.67,0.24,588006.0,22266.0,T,2.748946654,-2.987476826,-0.002312473,2.78290965,2.759643143,-0.231974992,0.0,-0.00023809523809523807,0.00023809523809523815,0.0,0.0,0.0
278,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.32,-2.73,0.85,-0.71,0.01,0.67,0.24,588048.0,22308.0,T,2.716319118,2.875030768,-0.329899821,2.780201137,2.754075095,-0.188340178,0.0,0.0,0.0,0.0009756097560975835,0.0017073170731707278,0.0019512195121951237
279,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.28,-2.66,0.93,-0.71,0.01,0.67,0.24,588089.0,22349.0,T,2.627498235,2.523307982,-0.65196649,2.77799986,2.760725013,-0.173199803,0.0,0.0,0.0,-0.0009523809523809744,0.0009523809523809532,-0.0009523809523809532
280,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.32,-2.62,0.89,-0.71,0.01,0.67,0.24,588131.0,22391.0,T,2.483963956,2.168488587,-0.993407169,2.777292742,2.779292114,-0.193822643,0.0,0.0,0.0,0.0009756097560975835,-0.0009756097560975618,0.0009756097560975618
281,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.28,-2.66,0.93,-0.71,0.01,0.67,0.24,588172.0,22432.0,T,2.310402471,1.782368586,-1.36137506,2.77892708,2.803276799,-0.246365542,0.0,0.0,0.0,0.0,0.0009523809523809532,0.0
282,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.28,-2.62,0.93,-0.71,0.01,0.67,0.24,588214.0,22474.0,T,2.114264523,1.353184001,-1.752240262,2.782725775,2.82365034,-0.31793077,0.0,0.0,0.0,0.0020000000000000018,-0.0010000000000000009,0.00275
283,-0.02,-0.03,0.04,-17.38,-36.94,12.5,-9.2,-2.66,1.04,-0.71,0.01,0.67,0.24,588254.0,22514.0,T,1.907045292,0.875152419,-2.162632917,2.787356678,2.834337262,-0.391631147,0.0002380952380952381,0.0014285714285714286,-0.0019047619047619048,0.0,0.0,0.0
284,-0.01,0.03,-0.04,-17.38,-36.94,12.5,-9.2,-2.66,1.04,-0.71,0.01,0.67,0.24,588296.0,22556.0,T,1.713056731,0.351303531,-2.58927976,2.790798788,2.833807941,-0.445355681,0.0,0.0,0.0,-0.0009523809523809744,-0.0016666666666666629,-0.0019047619047619065
285,-0.01,0.03,-0.04,-17.38,-36.94,12.5,-9.24,-2.73,0.96,-0.71,0.01,0.67,0.24,588338.0,22598.0,T,1.689423988,-0.200447455,-3.028567163,2.791581208,2.824503852,-0.454069752,0.0,0.0,0.0,0.0,0.0007142857142857096,0.0
286,-0.01,0.03,-0.04,-17.38,-36.94,12.5,-9.24,-2.7,0.96,-0.71,0.01,0.67,0.24,588380.0,22640.0,T,-2.394284021,-0.749274812,2.807078703,2.789837681,2.810969419,-0.405000884,0.0,0.0,0.0,-0.0019512195121951237,-0.0017073170731707278,-0.0036585365853658517
287,-0.01,0.03,-0.04,-17.38,-36.94,12.5,-9.32,-2.77,0.81,-0.71,0.01,0.67,0.24,588421.0,22681.0,T,-2.417916763,-1.271495626,2.359986465,2.786892238,2.797170977,-0.316871237,0.0,0.0,0.0,0.0019512195121951237,0.0009756097560975618,0.002926829268292683
288,-0.01,0.03,-0.04,-17.38,-36.94,12.5,-9.24,-2.73,0.93,-0.71,0.01,0.67,0.24,588462.0,22722.0,T,-2.611905325,-1.760556677,1.927768201,2.784410188,2.78588387,-0.239542412,0.0,0.0,0.0,0.0,0.0,0.0
289,-0.01,0.03,-0.04,-17.75,-36.5,16.06,-9.24,-2.73,0.93,-0.71,0.01,0.67,0.24,588504.0,22764.0,T,-2.819124555,-2.219089935,1.527718371,2.783423435,2.77913035,-0.20677463,-0.0002380952380952381,-0.0019047619047619048,0.0009523809523809524,0.0,0.0,0.0
290,-0.02,-0.05,0.0,-17.75,-36.5,16.06,-9.24,-2.73,0.93,-0.71,0.01,0.67,0.24,588546.0,22806.0,T,-3.015262504,-2.653280299,1.178958486,2.783926943,2.776065473,-0.213234773,0.0,0.0,0.0,0.0009523809523809744,0.0,0.002619047619047619
291,-0.02,-0.05,0.0,-17.75,-36.5,16.06,-9.2,-2.73,1.04,-0.71,0.01,0.67,0.24,588588.0,22848.0,T,3.094361318,-3.070207622,0.89989931,2.785562384,2.774140302,-0.241125565,0.0,0.0,0.0,0.0,0.0007142857142857096,0.0
292,-0.02,-0.05,0.0,-17.75,-36.5,16.06,-9.2,-2.7,1.04,-0.71,0.01,0.67,0.24,588630.0,22890.0,T,2.950827039,2.805286707,0.700146795,2.788196606,2.771762521,-0.279323994,0.0,0.0,0.0,-0.0020000000000000018,-0.0007499999999999951,-0.00275
293,-0.02,-0.05,0.0,-17.75,-36.5,16.06,-9.28,-2.73,0.93,-0.71,0.01,0.67,0.24,588670.0,22930.0,T,2.842950451,2.42845146,0.588158698,2.791817895,2.768344106,-0.324904482,0.0,0.0,0.0,0.0019512195121951237,0.000731707317073166,0.0026829268292682925
294,-0.02,-0.05,0.0,-17.75,-36.5,16.06,-9.2,-2.7,1.04,-0.71,0.01,0.67,0.24,588711.0,22971.0,T,2.780136378,2.143447951,0.452790258,2.795945027,2.763556904,-0.374693236,0.0,0.0,0.0,0.0,0.0,0.0
295,-0.02,-0.05,0.0,-17.5,-34.25,16.5,-9.2,-2.7,1.04,-0.71,0.01,0.67,0.24,588753.0,23013.0,T,2.779022625,1.998159035,0.131718485,2.799546852,2.758809578,-0.425142099,0.0,0.0009523809523809524,0.0002380952380952381,0.0,0.0,0.0
296,-0.02,-0.01,0.01,-17.5,-34.25,16.5,-9.2,-2.7,1.04,-0.71,0.01,0.67,0.24,588795.0,23055.0,T,2.863299527,1.933902725,-0.318107413,2.801504885,2.758408296,-0.475330178,0.0,0.0,0.0,-0.0009523809523809744,0.0,0.0
297,-0.02,-0.01,0.01,-17.5,-34.25,16.5,-9.24,-2.7,1.04,-0.71,0.01,0.67,0.24,588837.0,23097.0,T,3.036504616,1.813581752,-0.783149871,2.801090202,2.766872991,-0.524648443,0.0,0.0,0.0,-0.0009523809523809321,0.0028571428571428597,-0.0009523809523809532
298,-0.02,-0.01,0.01,-17.5,-34.25,16.5,-9.28,-2.58,1.0,-0.71,0.01,0.67,0.24,588879.0,23139.0,T,-3.057241865,1.601531914,-1.217710818,2.798433268,2.785489923,-0.572006298,0.0,0.0,0.0,-0.0019512195121951237,-0.0036585365853658517,-0.0036585365853658543
299,-0.02,-0.01,0.01,-17.5,-34.25,16.5,-9.36,-2.73,0.85,-0.71,0.01,0.67,0.24,588920.0,23180.0,T,-2.95761099,1.32240005,-1.63880277,2.79443746,2.809269292,-0.612849475,0.0,0.0,0.0,0.0019512195121951237,0.00268292682926829,0.0019512195121951237
300,-0.02,-0.01,0.01,-17.5,-34.25,16.5,-9.28,-2.62,0.93,-0.71,0.01,0.67,0.24,588961.0,23221.0,T,-2.966817059,0.994750647,-2.072196548,2.790751458,2.823651385,-0.640470377,0.0,0.0,0.0,0.0,0.0,0.0
301,-0.02,-0.01,0.01,-18.19,-35.31,14.44,-9.28,-2.62,0.93,-0.71,0.01,0.67,0.24,589003.0,23263.0,T,-3.046045158,0.634794109,-2.523067995,2.78849059,2.825110392,-0.652835328,-0.00023809523809523807,0.0038095238095238095,-0.0016666666666666666,0.0,0.0,0.0
302,-0.03,0.15,-0.06,-18.19,-35.31,14.44,-9.28,-2.62,0.93,-0.71,0.01,0.67,0.24,589045.0,23305.0,T,3.125299618,0.254853521,-2.987475151,2.786216983,2.838693808,-0.635217736,0.0,0.0,0.0,-0.0009523809523809744,-0.004523809523809523,-0.005476190476190478
303,-0.03,0.15,-0.06,-18.19,-35.31,14.44,-9.32,-2.81,0.7,-0.71,0.01,0.67,0.24,589087.0,23347.0,T,3.007679716,-0.135661481,2.825929144,2.781074068,2.902075547,-0.547372048,0.0,0.0,0.0,0.0,0.0009523809523809532,0.0
304,-0.03,0.15,-0.06,-18.19,-35.31,14.44,-9.32,-2.77,0.7,-0.71,0.01,0.67,0.24,589129.0,23389.0,T,2.904197485,-0.529009559,2.360119979,2.771849581,3.013100401,-0.3692821,0.0,0.0,0.0,0.0019512195121951237,0.0009756097560975618,0.002682926829268295
305,-0.03,0.15,-0.06,-18.19,-35.31,14.44,-9.24,-2.73,0.81,-0.71,0.01,0.67,0.24,589170.0,23430.0,T,2.848451472,-0.936174573,1.868439193,2.760399463,3.09410861,-0.180247787,0.0,0.0,0.0,-0.0009756097560975402,0.000731707317073166,-0.0009756097560975618
306,-0.03,0.15,-0.06,-18.19,-35.31,14.44,-9.28,-2.7,0.77,-0.71,0.01,0.67,0.24,589211.0,23471.0,T,2.873830525,-1.421635283,1.288972783,2.751042302,3.080703381,-0.091697001,0.0,0.0,0.0,0.0,0.0,0.0
307,-0.03,0.15,-0.06,-18.06,-37.63,14.44,-9.28,-2.7,0.77,-0.71,0.01,0.67,0.24,589253.0,23513.0,T,2.848933052,-2.103032372,0.614327748,2.74823017,2.978076443,-0.109626349,0.0,-0.0035714285714285713,0.002857142857142857,0.0,0.0,0.0
308,-0.03,0.0,0.06,-18.06,-37.63,14.44,-9.28,-2.7,0.77,-0.71,0.01,0.67,0.24,589295.0,23555.0,T,2.665537029,-2.968385888,-0.057289969,2.754292444,2.820752868,-0.191313115,0.0,0.0,0.0,0.007380952380952351,-0.03357142857142857,0.0009523809523809532
309,-0.03,0.0,0.06,-18.06,-37.63,14.44,-8.97,-4.11,0.81,-0.71,0.01,0.67,0.24,589337.0,23597.0,T,2.377616417,2.57744367,-0.637450195,2.768223955,2.643635462,-0.306475346,0.0,0.0,0.0,0.002619047619047648,0.004523809523809533,0.009047619047619046
310,-0.03,0.0,0.06,-18.06,-37.63,14.44,-8.86,-3.92,1.19,-0.71,0.01,0.67,0.24,589379.0,23639.0,T,2.030578554,2.015900474,-1.14471711,2.785824009,2.482035549,-0.440741958,0.0,0.0,0.0,-0.004634146341463446,0.017804878048780486,-0.008292682926829267
311,-0.03,0.0,0.06,-18.06,-37.63,14.44,-9.05,-3.19,0.85,-0.71,0.01,0.67,0.24,589420.0,23680.0,T,1.643150965,1.526840847,-1.621772151,2.801545038,2.387596773,-0.586799599,0.0,0.0,0.0,-0.0009756097560975402,0.020487804878048778,-0.0009756097560975591
312,-0.03,0.0,0.06,-18.06,-37.63,14.44,-9.09,-2.35,0.81,-0.71,0.01,0.67,0.24,589461.0,23721.0,T,1.221908787,1.062848488,-2.089976329,2.81124234,2.455024255,-0.737124838,0.0,0.0,0.0,0.0,0.0,0.0
313,-0.03,0.0,0.06,-20.56,-42.0,5.25,-9.09,-2.35,0.81,-0.71,0.01,0.67,0.24,589503.0,23763.0,T,0.769858913,0.606348931,-2.558272034,2.814025163,2.752720863,-0.885735394,0.001707317073170732,0.007560975609756097,-0.010487804878048781,0.0,0.0,0.0
314,0.04,0.31,-0.37,-20.56,-42.0,5.25,-9.09,-2.35,0.81,-0.71,0.01,0.67,0.24,589544.0,23804.0,T,0.29593471,0.151437202,-3.028170501,2.812337969,3.016883614,-1.037187503,0.003902439024390244,0.011951219512195124,-0.003414634146341464,0.0,0.0,0.0
