,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,,0
23,0.04,0.09,-0.01,-0.25,9,9.19,4.15,9.08,0.51,0.27,-0.27,0.58,0.72,481945,880,W,,,
24,0.04,0.09,-0.01,-0.25,9,9.19,4.19,9.05,0.51,0.27,-0.27,0.58,0.72,481983,918,W,,,
25,0.04,0.09,-0.01,-0.25,9,9.19,4.19,9.08,0.43,0.27,-0.27,0.58,0.72,482021,956,W,,,
26,0.04,0.09,-0.01,-0.38,7.44,8,4.19,9.08,0.43,0.27,-0.27,0.58,0.72,482058,993,W,,,
27,-0.03,-0.01,0.03,-0.38,7.44,8,4.19,9.08,0.43,0.27,-0.27,0.58,0.72,482097,1032,W,,,
28,-0.03,-0.01,0.03,-0.38,7.44,8,4.23,9.05,0.39,0.27,-0.27,0.58,0.72,482135,1070,W,,,
29,-0.03,-0.01,0.03,-0.38,7.44,8,4.27,9.01,0.43,0.27,-0.27,0.58,0.72,482172,1107,W,,,
30,-0.03,-0.01,0.03,-0.38,7.44,8,4.19,9.01,0.47,0.27,-0.27,0.58,0.72,482210,1145,W,,,
31,-0.02,-0.01,0.02,-0.38,7.44,8,4.19,9.01,0.47,0.27,-0.27,0.58,0.72,482249,1184,W,,,
32,-0.02,-0.01,0.02,-0.38,7.44,8,4.19,9.05,0.47,0.27,-0.27,0.58,0.72,482288,1223,W,,,
33,-0.02,-0.01,0.02,-0.38,7.44,8,4.19,9.01,0.43,0.27,-0.27,0.58,0.72,482328,1263,W,,,
34,-0.02,-0.01,0.02,-0.38,7.44,8,4.19,9.05,0.43,0.27,-0.27,0.58,0.72,482365,1300,W,,,
35,-0.02,-0.03,0,-0.38,7.44,8,4.19,9.05,0.43,0.27,-0.27,0.58,0.72,482403,1338,W,,,
36,-0.02,-0.03,0,-0.38,7.44,8,4.19,9.05,0.47,0.27,-0.27,0.58,0.72,482442,1377,W,,,
37,-0.02,-0.03,0,-0.38,7.44,8,4.23,9.01,0.51,0.27,-0.27,0.58,0.72,482481,1416,W,,,
38,-0.02,-0.03,0,-0.38,7.44,8,4.27,9.01,0.51,0.27,-0.27,0.58,0.72,482518,1453,W,,,
39,-0.01,-0.04,-0.01,-0.38,7.44,8,4.27,9.01,0.51,0.27,-0.27,0.58,0.72,482556,1491,W,,,
40,-0.01,-0.01,0,-0.38,7.44,8,4.27,9.01,0.51,0.27,-0.27,0.58,0.72,482596,1531,W,,,
41,-0.01,-0.01,0,-0.38,7.44,8,4.3,9.01,0.51,0.27,-0.27,0.58,0.72,482634,1569,W,,,
42,-0.01,-0.01,0,-0.38,7.44,8,4.3,8.97,0.51,0.27,-0.27,0.58,0.72,482672,1607,W,,,
43,-0.01,-0.01,0,-0.81,5.44,6.88,4.3,8.97,0.51,0.27,-0.27,0.58,0.72,482710,1645,W,,,
44,-0.02,-0.02,0.03,-0.81,5.44,6.88,4.3,8.97,0.51,0.27,-0.27,0.58,0.72,482749,1684,W,,,
45,-0.02,-0.02,0.03,-0.81,5.44,6.88,4.3,8.97,0.47,0.27,-0.27,0.58,0.72,482787,1722,W,,,
46,-0.02,-0.02,0.03,-0.81,5.44,6.88,4.3,9.01,0.43,0.27,-0.27,0.58,0.72,482827,1762,W,,,
47,-0.02,-0.02,0.03,-0.81,5.44,6.88,4.3,8.89,0.51,0.27,-0.27,0.58,0.72,482864,1799,W,,,
48,0.01,-0.01,0.03,-0.81,5.44,6.88,4.3,8.89,0.51,0.27,-0.27,0.58,0.72,482902,1837,W,,,
49,0.01,-0.01,0.03,-0.81,5.44,6.88,4.38,9.01,0.54,0.27,-0.27,0.58,0.72,482940,1875,W,,,
50,0.01,-0.01,0.03,-0.81,5.44,6.88,4.42,9.01,0.51,0.27,-0.27,0.58,0.72,482979,1914,W,,,
51,0.01,-0.01,0.03,-0.81,5.44,6.88,4.34,8.97,0.54,0.27,-0.27,0.58,0.72,483016,1951,W,,,
52,-0.02,-0.04,0.01,-0.81,5.44,6.88,4.34,8.97,0.54,0.27,-0.27,0.58,0.72,483054,1989,W,,,
53,-0.01,-0.03,0,-0.81,5.44,6.88,4.34,8.97,0.54,0.27,-0.27,0.58,0.72,483092,2027,W,,,
54,-0.01,-0.03,0,-0.81,5.44,6.88,4.34,8.97,0.51,0.27,-0.27,0.58,0.72,483131,2066,W,,,
55,-0.01,-0.03,0,-0.81,5.44,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483168,2103,W,,,
56,0,-0.01,0.01,-0.81,5.44,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483207,2142,W,,,
57,0.01,-0.03,-0.01,-0.81,5.44,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483247,2182,W,,,
58,0.01,-0.03,-0.01,-0.81,5.44,6.88,4.42,9.01,0.51,0.27,-0.27,0.58,0.72,483284,2219,W,,,
59,0.01,-0.03,-0.01,-0.81,5.44,6.88,4.38,9.05,0.47,0.27,-0.27,0.58,0.72,483321,2256,W,,,
60,0.01,-0.03,-0.01,-0.81,5.88,6.88,4.38,9.05,0.47,0.27,-0.27,0.58,0.72,483360,2295,W,,,
61,0,0.02,-0.02,-0.81,5.88,6.88,4.38,9.05,0.47,0.27,-0.27,0.58,0.72,483399,2334,W,,,
62,0,0,-0.02,-0.81,5.88,6.88,4.38,9.05,0.47,0.27,-0.27,0.58,0.72,483438,2373,W,,,
63,0,0,-0.02,-0.81,5.88,6.88,4.34,8.97,0.43,0.27,-0.27,0.58,0.72,483477,2412,W,,,
64,0,0,-0.02,-0.81,5.88,6.88,4.3,9.01,0.39,0.27,-0.27,0.58,0.72,483514,2449,W,,,
65,0.01,0,-0.03,-0.81,5.88,6.88,4.3,9.01,0.39,0.27,-0.27,0.58,0.72,483552,2487,W,,,
66,0.02,0.01,-0.03,-0.81,5.88,6.88,4.3,9.01,0.39,0.27,-0.27,0.58,0.72,483590,2525,W,,,
67,0.02,0.01,-0.03,-0.81,5.88,6.88,4.38,8.97,0.47,0.27,-0.27,0.58,0.72,483629,2564,W,,,
68,0.02,0.01,-0.03,-0.81,5.88,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483665,2600,W,,,
69,0.02,0.02,-0.02,-0.81,5.88,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483704,2639,W,,,
70,0.01,0.04,-0.01,-0.81,5.88,6.88,4.38,9.01,0.47,0.27,-0.27,0.58,0.72,483742,2677,W,,,
71,0.01,0.04,-0.01,-0.81,5.88,6.88,4.34,8.97,0.51,0.27,-0.27,0.58,0.72,483817,2752,W,,,
72,0.01,0.04,-0.01,-0.81,5.88,6.88,4.34,8.97,0.51,0.27,-0.27,0.58,0.72,483855,2790,W,,,
73,0.01,0.04,-0.01,-0.81,5.88,6.88,4.27,9.01,0.47,0.27,-0.27,0.58,0.72,483893,2828,W,,,
74,0.02,0.03,0,-0.81,5.88,6.88,4.27,9.01,0.47,0.27,-0.27,0.58,0.72,483932,2867,W,,,
75,0.02,0.03,0,-0.81,5.88,6.88,4.27,9.01,0.43,0.27,-0.27,0.58,0.72,483969,2904,W,,,
76,0.01,0,0,-0.81,5.88,6.88,4.27,9.01,0.43,0.27,-0.27,0.58,0.72,484006,2941,W,,,
77,0.01,0,0,-0.81,5.88,6.88,4.3,9.01,0.43,0.27,-0.27,0.58,0.72,484045,2980,W,,,
78,0,-0.01,0,-0.81,5.88,6.88,4.3,9.01,0.43,0.27,-0.27,0.58,0.72,484083,3018,W,,,
79,0,-0.01,0,-0.81,5.88,6.88,4.34,8.97,0.47,0.27,-0.27,0.58,0.72,484121,3056,W,,,
80,0,-0.01,0,-0.88,5,7.69,4.34,8.97,0.47,0.27,-0.27,0.58,0.72,484159,3094,W,,,
81,-0.01,0.01,0.01,-0.88,5,7.69,4.34,8.97,0.47,0.27,-0.27,0.58,0.72,484198,3133,W,,,
82,-0.01,0.01,0.01,-0.88,5,7.69,4.23,9.08,0.43,0.27,-0.27,0.58,0.72,484237,3172,W,,,
83,-0.01,0.01,0.01,-0.88,5,7.69,4.27,8.97,0.47,0.27,-0.27,0.58,0.72,484276,3211,W,,,
84,-0.01,0.01,0.01,-0.88,5,7.69,4.27,8.97,0.47,0.27,-0.27,0.58,0.72,484313,3248,W,,,
85,-0.02,-0.03,-0.01,-0.88,5,7.69,4.27,8.97,0.47,0.27,-0.27,0.58,0.72,484350,3285,W,,,
86,-0.02,-0.03,-0.01,-0.88,5,7.69,4.38,9.05,0.47,0.27,-0.27,0.58,0.72,484389,3324,W,,,
87,-0.02,-0.03,-0.01,-0.88,5,7.69,4.34,8.93,0.47,0.27,-0.27,0.58,0.72,484429,3364,W,,,
88,-0.02,-0.03,-0.01,-0.88,5,7.69,4.34,9.01,0.47,0.27,-0.27,0.58,0.72,484466,3401,W,,,
89,-0.02,-0.02,-0.01,-0.88,5,7.69,4.34,9.01,0.47,0.27,-0.27,0.58,0.72,484506,3441,W,,,
90,-0.02,-0.02,-0.01,-0.88,5,7.69,4.3,9.01,0.51,0.27,-0.27,0.58,0.72,484544,3479,W,,,
91,-0.02,-0.02,-0.01,-0.88,5,7.69,4.27,9.05,0.47,0.27,-0.27,0.58,0.72,484583,3518,W,,,
92,-0.02,-0.02,-0.01,-0.88,5,7.69,4.3,9.05,0.43,0.27,-0.27,0.58,0.72,484621,3556,W,,,
93,-0.02,-0.02,-0.01,-1.31,7.75,8.06,4.3,9.05,0.43,0.27,-0.27,0.58,0.72,484659,3594,W,,,
94,-0.04,-0.05,-0.07,-1.31,7.75,8.06,4.3,9.05,0.43,0.27,-0.27,0.58,0.72,484698,3633,W,,,
95,-0.04,-0.05,-0.07,-1.31,7.75,8.06,4.27,9.2,0.39,0.27,-0.27,0.58,0.72,484739,3674,W,,,
96,-0.04,-0.05,-0.07,-1.31,7.75,8.06,4,9.31,0.2,0.27,-0.27,0.58,0.72,484777,3712,W,,,
97,-0.04,-0.05,-0.07,-1.31,7.75,8.06,3.84,9.27,0.2,0.27,-0.27,0.58,0.72,484815,3750,W,,,
98,-0.04,-0.05,-0.2,-1.31,7.75,8.06,3.84,9.27,0.2,0.27,-0.27,0.58,0.72,484853,3788,W,,,
99,-0.04,-0.05,-0.2,-1.31,7.75,8.06,3.5,9.24,0.16,0.27,-0.27,0.58,0.72,484892,3827,W,,,
100,0.03,0.01,-0.38,-1.31,7.75,8.06,3.5,9.24,0.16,0.27,-0.27,0.58,0.72,484931,3866,W,,,
101,0.03,0.01,-0.38,-1.31,7.75,8.06,3.19,9.16,0.2,0.27,-0.27,0.58,0.72,484968,3903,W,,,
102,-0.06,-0.15,-0.43,-1.31,7.75,8.06,3.19,9.16,0.2,0.27,-0.27,0.58,0.72,485007,3942,W,,,
103,-0.06,-0.15,-0.43,-1.31,7.75,8.06,3.27,8.93,0.32,0.27,-0.27,0.58,0.72,485046,3981,W,,,
104,-0.06,-0.15,-0.43,-1.31,7.75,8.06,3.69,9.58,0.35,0.27,-0.27,0.58,0.72,485086,4021,W,,,
105,-0.06,-0.15,-0.43,-1.31,7.75,8.06,4.3,9.93,0.96,0.27,-0.27,0.58,0.72,485126,4061,W,,,
106,-0.06,-0.15,-0.43,-1.31,7.75,8.06,4.3,9.01,1.2,0.27,-0.27,0.58,0.72,485163,4098,W,,,
107,-0.02,-0.43,-0.27,-1.31,7.75,8.06,4.3,9.01,1.2,0.27,-0.27,0.58,0.72,485201,4136,W,,,
108,-0.02,-0.43,-0.27,-1.31,7.75,8.06,4.3,8.24,1.58,0.27,-0.27,0.58,0.72,485240,4175,W,,,
109,-0.02,-0.43,-0.27,-1.31,7.75,8.06,4.65,8.39,1.96,0.27,-0.27,0.58,0.72,485279,4214,W,,,
110,-0.02,-0.43,-0.27,-1.31,7.75,8.06,4.77,8.55,2.11,0.27,-0.27,0.58,0.72,485317,4252,W,,,
111,0.02,0.04,-0.08,-1.31,7.75,8.06,4.77,8.55,2.11,0.27,-0.27,0.58,0.72,485356,4291,W,,,
112,0.02,0.04,-0.08,-1.31,7.75,8.06,4.96,8.66,2.27,0.27,-0.27,0.58,0.72,485396,4331,W,,,
113,-0.03,0.37,0.25,-1.31,7.75,8.06,4.96,8.66,2.27,0.27,-0.27,0.58,0.72,485435,4370,W,,,
114,-0.03,0.37,0.25,-1.31,7.75,8.06,5.18,8.66,2.15,0.27,-0.27,0.58,0.72,485472,4407,W,,,
115,-0.03,0.37,0.25,-1.31,7.75,8.06,5.34,8.97,2.11,0.27,-0.27,0.58,0.72,485510,4445,W,,,
116,-0.03,0.37,0.25,-1.31,7.75,8.06,5.38,9.27,2.11,0.27,-0.27,0.58,0.72,485549,4484,W,,,
117,-0.18,0.46,0.78,-1.31,7.75,8.06,5.38,9.27,2.11,0.27,-0.27,0.58,0.72,485587,4522,W,,,
118,-0.18,0.46,0.78,-1.31,7.75,8.06,5.26,9.58,1.58,0.27,-0.27,0.58,0.72,485626,4561,W,,,
119,-0.18,0.46,0.78,-1.31,7.75,8.06,5.45,10.39,1.39,0.27,-0.27,0.58,0.72,485663,4598,W,,,
120,-0.34,0.58,1.15,-1.31,7.75,8.06,5.45,10.39,1.39,0.27,-0.27,0.58,0.72,485703,4638,W,,,
121,-0.51,0.37,1.31,-1.31,7.75,8.06,5.45,10.39,1.39,0.27,-0.27,0.58,0.72,485741,4676,W,,,
122,-0.51,0.37,1.31,-1.31,7.75,8.06,4.88,10,0.24,0.27,-0.27,0.58,0.72,485780,4715,W,,,
123,-0.51,0.37,1.31,-1.31,7.75,8.06,4.54,9.5,0.13,0.27,-0.27,0.58,0.72,485817,4752,W,,,
124,-0.34,0.62,1.29,-1.31,7.75,8.06,4.54,9.5,0.13,0.27,-0.27,0.58,0.72,485856,4791,W,,,
125,-0.34,0.62,1.29,-1.31,7.75,8.06,3.84,8.7,0.01,0.27,-0.27,0.58,0.72,485895,4830,W,,,
126,-0.01,0.4,0.43,-1.31,7.75,8.06,3.84,8.7,0.01,0.27,-0.27,0.58,0.72,485933,4868,W,,,
127,-0.01,0.4,0.43,-1.31,7.75,8.06,3.42,7.78,0.13,0.27,-0.27,0.58,0.72,485970,4905,W,,,
128,-0.01,0.4,0.43,4.88,-4.19,10.88,3.42,7.78,0.13,0.27,-0.27,0.58,0.72,486007,4942,W,,,
129,-0.01,0.4,0.43,4.88,-4.19,10.88,3.84,8.59,0.13,0.27,-0.27,0.58,0.72,486048,4983,W,,,
130,0.16,-0.38,-0.57,4.88,-4.19,10.88,3.84,8.59,0.13,0.27,-0.27,0.58,0.72,486087,5022,W,,,
131,0.16,-0.38,-0.57,4.88,-4.19,10.88,3.96,8.36,0.13,0.27,-0.27,0.58,0.72,486126,5061,W,,,
132,0.16,-0.38,-0.57,4.88,-4.19,10.88,3.96,8.16,0.32,0.27,-0.27,0.58,0.72,486164,5099,W,,,
133,0.48,-0.37,-0.92,4.88,-4.19,10.88,3.96,8.16,0.32,0.27,-0.27,0.58,0.72,486203,5138,W,,,
134,0.5,-0.6,-1.26,4.88,-4.19,10.88,3.96,8.16,0.32,0.27,-0.27,0.58,0.72,486242,5177,W,,,
135,0.5,-0.6,-1.26,4.88,-4.19,10.88,4.46,10.27,0.51,0.27,-0.27,0.58,0.72,486281,5216,W,,,
136,0.5,-0.6,-1.26,4.88,-4.19,10.88,4.88,10.54,0.51,0.27,-0.27,0.58,0.72,486319,5254,W,,,
137,0.58,-0.69,-1.82,4.88,-4.19,10.88,4.88,10.54,0.51,0.27,-0.27,0.58,0.72,486359,5294,W,,,
138,0.58,-0.69,-1.82,4.88,-4.19,10.88,5.41,10.65,0.7,0.27,-0.27,0.58,0.72,486400,5335,W,,,
139,0.69,-0.01,-1.89,4.88,-4.19,10.88,5.41,10.65,0.7,0.27,-0.27,0.58,0.72,486438,5373,W,,,
140,0.69,-0.01,-1.89,4.88,-4.19,10.88,5.45,11.27,1.04,0.27,-0.27,0.58,0.72,486478,5413,W,,,
141,0.69,-0.01,-1.89,4.88,-4.19,10.88,5.15,7.97,1.62,0.27,-0.27,0.58,0.72,486517,5452,W,,,
142,0.21,-0.01,-0.32,4.88,-4.19,10.88,5.15,7.97,1.62,0.27,-0.27,0.58,0.72,486556,5491,W,,,
143,-0.06,-0.03,0.22,4.88,-4.19,10.88,5.15,7.97,1.62,0.27,-0.27,0.58,0.72,486596,5531,W,,,
144,-0.06,-0.03,0.22,4.88,-4.19,10.88,3.96,8.78,1.12,0.27,-0.27,0.58,0.72,486635,5570,W,,,
145,-0.06,-0.03,0.22,4.88,-4.19,10.88,4.04,8.36,1.54,0.27,-0.27,0.58,0.72,486675,5610,W,,,
146,-0.06,-0.03,0.22,4.88,-4.19,10.88,3.84,8.39,1.73,0.27,-0.27,0.58,0.72,486712,5647,W,,,
147,-0.53,-0.59,0.78,4.88,-4.19,10.88,3.84,8.39,1.73,0.27,-0.27,0.58,0.72,486751,5686,W,,,
148,-0.53,-0.59,0.78,4.88,-4.19,10.88,4.61,8.43,2.19,0.27,-0.27,0.58,0.72,486790,5725,W,,,
149,-0.53,-0.59,0.78,4.88,-4.19,10.88,4.61,9.2,1.77,0.27,-0.27,0.58,0.72,486829,5764,W,,,
150,-0.53,-0.59,0.78,4.88,-4.19,10.88,4.8,9.85,1.7,0.27,-0.27,0.58,0.72,486866,5801,W,,,
151,-0.38,0.49,1.23,4.88,-4.19,10.88,4.8,9.85,1.7,0.27,-0.27,0.58,0.72,486906,5841,W,,,
152,-0.32,0.61,1.35,4.88,-4.19,10.88,4.8,9.85,1.7,0.27,-0.27,0.58,0.72,486945,5880,W,,,
153,-0.32,0.61,1.35,4.88,-4.19,10.88,5.07,9.46,0.81,0.27,-0.27,0.58,0.72,486983,5918,W,,,
154,-0.32,0.61,1.35,4.88,-4.19,10.88,4.99,9.89,0.62,0.27,-0.27,0.58,0.72,487023,5958,W,,,
155,-0.32,0.61,1.35,4.88,-4.19,10.88,5.61,9.43,1.27,0.27,-0.27,0.58,0.72,487060,5995,W,,,
156,-0.11,0.66,1.2,4.88,-4.19,10.88,5.61,9.43,1.27,0.27,-0.27,0.58,0.72,487099,6034,W,,,
157,-0.11,0.66,1.2,4.88,-4.19,10.88,4.8,8.28,1.62,0.27,-0.27,0.58,0.72,487138,6073,W,,,
158,-0.11,0.66,1.2,4.88,-4.19,10.88,4.69,8.05,1.92,0.27,-0.27,0.58,0.72,487178,6113,W,,,
159,-0.11,0.66,1.2,4.88,-4.19,10.88,5.3,7.97,2.15,0.27,-0.27,0.58,0.72,487216,6151,W,,,
160,0.12,0.3,0.73,4.88,-4.19,10.88,5.3,7.97,2.15,0.27,-0.27,0.58,0.72,487255,6190,W,,,
161,0.12,0.3,0.73,4.88,-4.19,10.88,5.68,8.89,1.81,0.27,-0.27,0.58,0.72,487292,6227,W,,,
162,0.12,0.3,0.73,4.88,-4.19,10.88,5.72,9.01,1.31,0.27,-0.27,0.58,0.72,487331,6266,W,,,
163,0.12,0.3,0.73,4.88,-4.19,10.88,5.45,8.51,0.51,0.27,-0.27,0.58,0.72,487369,6304,W,,,
164,0.12,0.3,0.73,2.13,-20.25,15.19,5.45,8.51,0.51,0.27,-0.27,0.58,0.72,487406,6341,W,,,
165,0.18,0.36,0.06,2.13,-20.25,15.19,5.45,8.51,0.51,0.27,-0.27,0.58,0.72,487445,6380,W,,,
166,0.18,0.36,0.06,2.13,-20.25,15.19,4.61,7.4,0.2,0.27,-0.27,0.58,0.72,487484,6419,T,,,
167,0.18,0.36,0.06,2.13,-20.25,15.19,4.65,7.55,0.16,0.27,-0.27,0.58,0.72,487523,6458,T,,,
168,0.18,0.36,0.06,2.13,-20.25,15.19,4.96,8.47,0.24,0.27,-0.27,0.58,0.72,487560,6495,T,,,
169,0.41,-0.12,-0.56,2.13,-20.25,15.19,4.96,8.47,0.24,0.27,-0.27,0.58,0.72,487599,6534,T,,,
170,0.41,-0.12,-0.56,2.13,-20.25,15.19,4.96,8.09,0.93,0.27,-0.27,0.58,0.72,487639,6574,T,,,
171,0.41,-0.12,-0.56,2.13,-20.25,15.19,4.96,8.28,1,0.27,-0.27,0.58,0.72,487680,6615,T,,,
172,0.41,-0.12,-0.56,2.13,-20.25,15.19,5.34,8.89,1.08,0.27,-0.27,0.58,0.72,487717,6652,T,,,
173,0.36,-0.26,-0.85,2.13,-20.25,15.19,5.34,8.89,1.08,0.27,-0.27,0.58,0.72,487757,6692,T,,,
174,0.36,-0.26,-0.85,2.13,-20.25,15.19,5.49,9.01,0.7,0.27,-0.27,0.58,0.72,487797,6732,T,,,
175,0.36,-0.26,-0.85,2.13,-20.25,15.19,5.26,8.89,0.43,0.27,-0.27,0.58,0.72,487838,6773,T,,,
176,0.36,-0.26,-0.85,2.13,-20.25,15.19,5.38,8.7,0.32,0.27,-0.27,0.58,0.72,487878,6813,T,,,
177,0.36,-0.26,-0.85,2.13,-20.25,15.19,5.41,8.7,0.2,0.27,-0.27,0.58,0.72,487916,6851,T,,,
178,0.7,0.29,-0.66,2.13,-20.25,15.19,5.41,8.7,0.2,0.27,-0.27,0.58,0.72,487957,6892,T,,,
179,0.72,0.08,-0.76,2.13,-20.25,15.19,5.41,8.7,0.2,0.27,-0.27,0.58,0.72,487996,6931,T,,,
180,0.72,0.08,-0.76,2.13,-20.25,15.19,5.61,8.47,0.28,0.27,-0.27,0.58,0.72,488036,6971,T,,,
181,0.72,0.08,-0.76,2.13,-20.25,15.19,5.53,8.55,0.47,0.27,-0.27,0.58,0.72,488075,7010,T,,,
182,0.72,0.08,-0.76,2.13,-20.25,15.19,5.61,8.51,0.58,0.27,-0.27,0.58,0.72,488113,7048,T,,,
183,0.27,-0.52,-0.86,2.13,-20.25,15.19,5.61,8.51,0.58,0.27,-0.27,0.58,0.72,488152,7087,T,,,
184,0.05,-0.6,-0.67,2.13,-20.25,15.19,5.61,8.51,0.58,0.27,-0.27,0.58,0.72,488190,7125,T,,,
185,0.05,-0.6,-0.67,2.13,-20.25,15.19,5.72,8.7,0.47,0.27,-0.27,0.58,0.72,488229,7164,T,,,
186,0.05,-0.6,-0.67,2.13,-20.25,15.19,5.64,9.01,0.7,0.27,-0.27,0.58,0.72,488268,7203,T,,,
187,-0.37,-0.91,-0.02,2.13,-20.25,15.19,5.64,9.01,0.7,0.27,-0.27,0.58,0.72,488308,7243,T,,,
188,-0.37,-0.66,-0.02,2.13,-20.25,15.19,5.64,9.01,0.7,0.27,-0.27,0.58,0.72,488348,7283,T,,,
189,-0.37,-0.66,-0.02,2.13,-20.25,15.19,5.03,9.96,1.27,0.27,-0.27,0.58,0.72,488388,7323,T,,,
190,-0.37,-0.66,-0.02,2.13,-20.25,15.19,4.34,7.55,2,0.27,-0.27,0.58,0.72,488429,7364,T,,,
191,-0.37,-0.66,-0.02,2.13,-20.25,15.19,5.57,9.5,2.42,0.27,-0.27,0.58,0.72,488468,7403,T,,,
192,-0.79,0.32,0.98,2.13,-20.25,15.19,5.57,9.5,2.42,0.27,-0.27,0.58,0.72,488508,7443,T,,,
193,-0.79,0.32,0.98,2.13,-20.25,15.19,5.03,10.16,2.04,0.27,-0.27,0.58,0.72,488548,7483,T,,,
194,-0.79,0.32,0.98,2.13,-20.25,15.19,5.61,9.96,2.31,0.27,-0.27,0.58,0.72,488588,7523,T,,,
195,-0.79,0.32,0.98,2.13,-20.25,15.19,5.41,9.43,2.46,0.27,-0.27,0.58,0.72,488628,7563,T,,,
196,-0.79,0.32,0.98,2.13,-20.25,15.19,5.03,9.43,2.31,0.27,-0.27,0.58,0.72,488665,7600,T,,,
197,-0.81,0.79,1.53,2.13,-20.25,15.19,5.03,9.43,2.31,0.27,-0.27,0.58,0.72,488705,7640,T,,,
198,-0.81,0.79,1.53,2.13,-20.25,15.19,4.84,9.46,1.96,0.27,-0.27,0.58,0.72,488745,7680,T,,,
199,-0.81,0.79,1.53,2.13,-20.25,15.19,4.61,7.93,2,0.27,-0.27,0.58,0.72,488783,7718,T,,,
200,-0.81,0.79,1.53,2.13,-20.25,15.19,4.38,7.32,1.92,0.27,-0.27,0.58,0.72,488822,7757,T,,,
201,-0.81,0.79,1.53,2.13,-20.25,15.19,4.07,6.79,2.08,0.27,-0.27,0.58,0.72,488860,7795,T,,,
202,-0.3,0.37,0.75,2.13,-20.25,15.19,4.07,6.79,2.08,0.27,-0.27,0.58,0.72,488899,7834,T,,,
203,-0.07,0.3,0.41,2.13,-20.25,15.19,4.07,6.79,2.08,0.27,-0.27,0.58,0.72,488938,7873,T,,,
204,-0.07,0.3,0.41,2.13,-20.25,15.19,4.8,6.29,2.61,0.27,-0.27,0.58,0.72,488978,7913,T,,,
