,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.01,0.02,-0.02,24.87,-19.19,16.75,3.30,9.14,0.71,0.64,0.24,0.47,0.56,1225054,15:04:37.178009
1,0.05,0.05,-0.01,24.87,-19.19,16.75,3.30,9.14,0.71,0.64,0.24,0.47,0.56,1225107,15:04:37.219704
2,0.05,0.05,-0.01,24.87,-19.19,16.75,3.11,9.26,0.64,0.64,0.24,0.47,0.56,1225144,15:04:37.268693
3,0.02,-0.01,-0.00,24.87,-19.19,16.75,3.11,9.26,0.64,0.64,0.24,0.47,0.56,1225195,15:04:37.316004
4,0.02,-0.01,-0.00,24.87,-19.19,16.75,3.14,9.26,0.75,0.64,0.24,0.47,0.56,1225237,15:04:37.352769
5,-0.00,-0.02,-0.01,24.87,-19.19,16.75,3.14,9.26,0.75,0.64,0.24,0.47,0.56,1225270,15:04:37.392380
6,-0.00,-0.02,-0.01,24.87,-19.19,16.75,3.22,9.30,0.79,0.64,0.24,0.47,0.56,1225307,15:04:37.427434
7,-0.00,-0.02,-0.01,24.87,-19.19,16.75,3.14,9.26,0.79,0.64,0.24,0.47,0.56,1225367,15:04:37.487741
8,0.00,-0.00,0.00,24.87,-19.19,16.75,3.14,9.26,0.79,0.64,0.24,0.47,0.56,1225428,15:04:37.547917
9,0.00,-0.00,0.00,24.87,-19.19,16.75,3.18,9.26,0.71,0.64,0.24,0.47,0.56,1225467,15:04:37.586834
10,0.00,-0.00,0.00,24.87,-19.19,16.75,3.26,9.26,0.75,0.64,0.24,0.47,0.56,1225502,15:04:37.624849
11,0.00,-0.00,0.00,24.87,-19.19,16.75,3.22,9.26,0.75,0.64,0.24,0.47,0.56,1225549,15:04:37.671980
12,0.00,-0.00,0.00,24.87,-19.19,16.75,3.26,9.26,0.79,0.64,0.24,0.47,0.56,1225587,15:04:37.708227
13,-0.02,0.00,0.02,24.87,-19.19,16.75,3.26,9.26,0.79,0.64,0.24,0.47,0.56,1225627,15:04:37.749024
14,-0.02,0.00,0.02,24.87,-19.19,16.75,3.14,9.26,0.71,0.64,0.24,0.47,0.56,1225666,15:04:37.787747
15,-0.02,0.00,0.02,24.87,-19.19,16.75,3.14,9.34,0.68,0.64,0.24,0.47,0.56,1225708,15:04:37.829136
16,-0.02,0.00,0.02,24.87,-19.19,16.75,3.14,9.26,0.75,0.64,0.24,0.47,0.56,1225769,15:04:37.892026
17,0.00,0.02,-0.01,24.87,-19.19,16.75,3.14,9.26,0.75,0.64,0.24,0.47,0.56,1225813,15:04:37.933664
18,0.00,0.02,-0.01,24.87,-19.19,16.75,3.22,9.30,0.79,0.64,0.24,0.47,0.56,1225902,15:04:38.012348
19,0.00,0.02,-0.01,26.19,-19.94,18.62,3.22,9.30,0.79,0.64,0.24,0.47,0.56,1225942,15:04:38.063790
20,-0.02,-0.01,-0.02,26.19,-19.94,18.62,3.22,9.30,0.79,0.64,0.24,0.47,0.56,1226020,15:04:38.138869
21,-0.02,-0.01,-0.02,26.19,-19.94,18.62,3.14,9.18,0.75,0.64,0.24,0.47,0.56,1226254,15:04:38.373226
22,-0.02,-0.01,-0.02,26.19,-19.94,18.62,3.18,9.30,0.75,0.64,0.24,0.47,0.56,1226301,15:04:38.421070
23,-0.01,-0.03,-0.01,26.19,-19.94,18.62,3.18,9.30,0.75,0.64,0.24,0.47,0.56,1226363,15:04:38.482595
24,0.00,-0.03,0.00,26.19,-19.94,18.62,3.18,9.30,0.75,0.64,0.24,0.47,0.56,1227007,15:04:39.128626
25,-0.00,-0.04,-0.01,26.19,-19.94,18.62,3.18,9.30,0.75,0.64,0.24,0.47,0.56,1227078,15:04:39.194323
