,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
0,-0.13,-0.03,0.12,-6.94,-1.19,6.50,1.28,9.90,-1.60,0.33,-0.06,0.62,0.71,850651
1,-0.13,-0.03,0.12,-6.94,-1.19,6.50,0.93,10.28,-1.56,0.33,-0.06,0.62,0.71,850692
