,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.00,0.02,-0.00,15.19,-5.87,-12.69,3.41,9.25,0.29,0.71,-0.12,0.18,0.67,850017,14:58:22.141740
1,-0.01,-0.01,0.00,15.19,-5.87,-12.69,3.41,9.25,0.29,0.71,-0.12,0.18,0.67,850179,14:58:22.308859
2,-0.07,0.13,0.03,15.19,-5.87,-12.69,3.41,9.25,0.29,0.71,-0.12,0.18,0.67,850213,14:58:22.346654
3,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,3.41,9.25,0.29,0.71,-0.12,0.18,0.67,850256,14:58:22.391947
4,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,3.45,9.25,0.29,0.71,-0.12,0.18,0.67,850324,14:58:22.452251
5,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,3.06,9.44,0.59,0.71,-0.12,0.18,0.67,850376,14:58:22.511225
6,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,3.25,9.21,-0.05,0.71,-0.12,0.18,0.67,850426,14:58:22.558699
7,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,2.68,9.40,0.06,0.71,-0.12,0.18,0.67,850470,14:58:22.605785
8,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,2.99,9.36,0.02,0.71,-0.12,0.18,0.67,850533,14:58:22.666838
9,-0.06,-0.27,-0.05,15.19,-5.87,-12.69,2.91,9.40,0.14,0.71,-0.12,0.18,0.67,850582,14:58:22.717917
10,-0.02,-0.04,0.01,15.19,-5.87,-12.69,2.91,9.40,0.14,0.71,-0.12,0.18,0.67,850629,14:58:22.764085
11,-0.02,-0.04,0.01,15.19,-5.87,-12.69,3.14,9.36,0.21,0.71,-0.12,0.18,0.67,850678,14:58:22.812349
12,-0.01,0.01,0.01,15.19,-5.87,-12.69,3.14,9.36,0.21,0.71,-0.12,0.18,0.67,850730,14:58:22.863946
13,-0.01,0.01,0.01,15.19,-5.87,-12.69,3.10,9.29,0.21,0.71,-0.12,0.18,0.67,850830,14:58:22.960996
