,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.41,0.99,-0.04,6.56,0.37,-18.12,4.39,11.04,-1.41,0.13,-0.74,-0.66,0.05,1113246,16:56:33.180011
1,-0.41,0.99,-0.04,6.56,0.37,-18.12,2.01,9.08,-0.95,0.13,-0.74,-0.66,0.05,1113638,16:56:33.560931
2,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.36,9.46,-2.14,0.13,-0.74,-0.66,0.05,1115755,16:56:35.606267
3,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.13,9.58,-1.95,0.13,-0.74,-0.66,0.05,1116768,16:56:36.694504
4,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.17,9.58,-1.95,0.13,-0.74,-0.66,0.05,1116821,16:56:36.753909
5,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.25,9.58,-1.91,0.13,-0.74,-0.66,0.05,1116859,16:56:36.793070
6,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.25,9.58,-1.95,0.13,-0.74,-0.66,0.05,1116881,16:56:36.814172
7,-0.41,0.99,-0.04,6.56,0.37,-18.12,1.25,9.58,-1.95,0.13,-0.74,-0.66,0.05,1117150,16:56:37.088358
8,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.25,9.58,-1.95,0.13,-0.74,-0.66,0.05,1117206,16:56:37.135143
9,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.29,9.66,-1.83,0.13,-0.74,-0.66,0.05,1117260,16:56:37.196750
10,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.29,9.54,-1.95,0.13,-0.74,-0.66,0.05,1117310,16:56:37.241429
11,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.29,9.62,-1.87,0.13,-0.74,-0.66,0.05,1117352,16:56:37.287362
12,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.25,9.58,-1.91,0.13,-0.74,-0.66,0.05,1117562,16:56:37.488889
13,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.25,9.58,-1.91,0.13,-0.74,-0.66,0.05,1117616,16:56:37.546290
14,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.25,9.58,-1.95,0.13,-0.74,-0.66,0.05,1117673,16:56:37.609162
15,-0.00,-0.01,-0.01,6.56,0.37,-18.12,1.29,9.58,-1.87,0.13,-0.74,-0.66,0.05,1117720,16:56:37.649627
16,0.02,-0.02,-0.01,6.56,0.37,-18.12,1.29,9.58,-1.87,0.13,-0.74,-0.66,0.05,1117782,16:56:37.717940
17,0.02,-0.02,-0.01,6.56,0.37,-18.12,1.25,9.62,-1.95,0.13,-0.74,-0.66,0.05,1117932,16:56:37.866402
18,0.02,-0.02,-0.01,6.56,0.37,-18.12,1.13,9.73,-1.48,0.13,-0.74,-0.66,0.05,1118074,16:56:37.994811
19,0.06,-0.01,0.03,6.56,0.37,-18.12,1.13,9.73,-1.48,0.13,-0.74,-0.66,0.05,1118110,16:56:38.043685
20,0.06,-0.01,0.03,6.56,0.37,-18.12,1.36,9.58,-2.06,0.13,-0.74,-0.66,0.05,1118170,16:56:38.100866
21,0.06,-0.01,0.03,6.56,0.37,-18.12,1.21,9.43,-1.79,0.13,-0.74,-0.66,0.05,1118217,16:56:38.151556
22,-0.05,0.00,0.00,6.56,0.37,-18.12,1.21,9.43,-1.79,0.13,-0.74,-0.66,0.05,1118258,16:56:38.186103
23,-0.05,0.00,0.00,6.56,0.37,-18.12,1.13,9.62,-1.98,0.13,-0.74,-0.66,0.05,1118321,16:56:38.255278
24,-0.05,0.00,0.00,6.56,0.37,-18.12,1.40,9.35,-2.21,0.13,-0.74,-0.66,0.05,1118355,16:56:38.289251
