,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.37,0.48,-0.29,26.19,22.12,-13.94,4.46,11.23,-0.18,0.48,-0.62,0.12,0.61,540539,16:47:00.492217
1,-1.56,-1.70,2.18,26.19,22.12,-13.94,4.46,11.23,-0.18,0.48,-0.62,0.12,0.61,541060,16:47:01.014823
2,-1.56,-1.70,2.18,26.19,22.12,-13.94,3.73,8.96,-1.71,0.48,-0.62,0.12,0.61,541097,16:47:01.050926
3,-1.56,-1.70,2.18,-1.37,-10.25,-5.25,3.73,8.96,-1.71,0.48,-0.62,0.12,0.61,541147,16:47:01.099744
4,-0.02,-0.03,0.04,-1.37,-10.25,-5.25,3.73,8.96,-1.71,0.48,-0.62,0.12,0.61,541179,16:47:01.135659
5,-0.02,-0.03,0.04,-1.37,-10.25,-5.25,3.73,9.04,-1.64,0.48,-0.62,0.12,0.61,541240,16:47:01.196406
6,-0.02,-0.03,0.04,-1.37,-10.25,-5.25,3.70,9.00,-1.71,0.48,-0.62,0.12,0.61,541286,16:47:01.240137
7,-0.02,-0.03,0.04,-1.37,-10.25,-5.25,3.62,9.00,-1.75,0.48,-0.62,0.12,0.61,541327,16:47:01.283448
8,0.00,-0.08,-0.04,-1.37,-10.25,-5.25,3.62,9.00,-1.75,0.48,-0.62,0.12,0.61,541395,16:47:01.352225
9,0.00,-0.08,-0.04,-1.37,-10.25,-5.25,3.70,8.93,-1.83,0.48,-0.62,0.12,0.61,541428,16:47:01.382694
10,0.00,-0.08,-0.04,-1.37,-10.25,-5.25,3.96,9.00,-1.83,0.48,-0.62,0.12,0.61,541463,16:47:01.420446
11,0.00,-0.08,-0.04,-1.37,-10.25,-5.25,3.96,9.00,-1.79,0.48,-0.62,0.12,0.61,541506,16:47:01.461128
12,0.00,-0.08,-0.04,-1.37,-10.25,-5.25,3.85,9.00,-1.83,0.48,-0.62,0.12,0.61,541542,16:47:01.500425
13,0.00,-0.07,0.01,-1.37,-10.25,-5.25,3.85,9.00,-1.83,0.48,-0.62,0.12,0.61,541579,16:47:01.533607
14,0.06,-0.04,0.01,-1.37,-10.25,-5.25,3.85,9.00,-1.83,0.48,-0.62,0.12,0.61,541619,16:47:01.575813
15,0.06,-0.04,0.01,-1.37,-10.25,-5.25,3.70,8.73,-1.79,0.48,-0.62,0.12,0.61,541655,16:47:01.611015
16,0.06,-0.04,0.01,-1.37,-10.25,-5.25,3.73,8.85,-1.52,0.48,-0.62,0.12,0.61,541709,16:47:01.666644
17,0.06,-0.04,0.01,-1.37,-10.25,-5.25,3.73,8.93,-1.37,0.48,-0.62,0.12,0.61,541790,16:47:01.725895
18,0.03,0.01,0.02,-1.37,-10.25,-5.25,3.73,8.93,-1.37,0.48,-0.62,0.12,0.61,541831,16:47:01.784478
19,-0.10,-0.03,0.03,-1.37,-10.25,-5.25,3.73,8.93,-1.37,0.48,-0.62,0.12,0.61,541985,16:47:01.941541
