,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.39,0.70,-0.50,-0.50,-3.94,-6.75,5.77,8.16,5.56,0.50,-0.22,0.33,0.77,158154,16:40:38.116542
1,0.39,0.70,-0.50,-0.50,-3.94,-6.75,5.61,10.19,6.02,0.50,-0.22,0.33,0.77,158273,16:40:38.241664
2,0.39,0.70,-0.50,-0.50,-3.94,-6.75,3.12,9.58,0.81,0.50,-0.22,0.33,0.77,158609,16:40:38.574721
3,0.39,0.70,-0.50,-0.50,-3.94,-6.75,3.58,9.27,0.36,0.50,-0.22,0.33,0.77,158964,16:40:38.933056
4,0.03,-0.14,-0.02,-0.50,-3.94,-6.75,3.58,9.27,0.36,0.50,-0.22,0.33,0.77,159001,16:40:38.965510
5,-0.04,0.07,0.06,-0.50,-3.94,-6.75,3.58,9.27,0.36,0.50,-0.22,0.33,0.77,159032,16:40:39.001370
6,-0.04,0.07,0.06,-0.50,-3.94,-6.75,3.24,9.20,0.66,0.50,-0.22,0.33,0.77,159061,16:40:39.030941
7,-0.04,0.07,0.06,-0.50,-3.94,-6.75,3.24,9.04,0.43,0.50,-0.22,0.33,0.77,159135,16:40:39.098956
8,-0.01,-0.02,0.09,-0.50,-3.94,-6.75,3.24,9.04,0.43,0.50,-0.22,0.33,0.77,159174,16:40:39.144123
9,-0.01,-0.02,0.09,-0.50,-3.94,-6.75,2.86,9.35,0.66,0.50,-0.22,0.33,0.77,159223,16:40:39.191836
10,-0.01,-0.02,0.09,-0.50,-3.94,-6.75,2.93,9.39,0.78,0.50,-0.22,0.33,0.77,159280,16:40:39.248911
11,-0.01,-0.02,0.09,16.00,-9.19,0.06,2.93,9.39,0.78,0.50,-0.22,0.33,0.77,159320,16:40:39.285788
12,-0.01,-0.02,0.09,16.00,-9.19,0.06,3.12,9.20,0.62,0.50,-0.22,0.33,0.77,159350,16:40:39.323648
13,0.01,-0.12,-0.01,16.00,-9.19,0.06,3.12,9.20,0.62,0.50,-0.22,0.33,0.77,159396,16:40:39.366865
14,0.01,-0.12,-0.01,16.00,-9.19,0.06,3.43,9.35,0.70,0.50,-0.22,0.33,0.77,159440,16:40:39.411443
15,0.01,-0.12,-0.01,16.00,-9.19,0.06,3.39,9.43,0.78,0.50,-0.22,0.33,0.77,159476,16:40:39.444401
16,0.01,-0.12,-0.01,16.00,-9.19,0.06,3.09,9.20,0.51,0.50,-0.22,0.33,0.77,159508,16:40:39.478999
17,0.01,-0.12,-0.01,16.00,-9.19,0.06,3.43,9.08,0.59,0.50,-0.22,0.33,0.77,159542,16:40:39.514115
18,0.05,-0.01,-0.01,16.00,-9.19,0.06,3.43,9.08,0.59,0.50,-0.22,0.33,0.77,159578,16:40:39.548484
19,0.05,-0.01,-0.01,16.00,-9.19,0.06,3.20,9.39,0.89,0.50,-0.22,0.33,0.77,159671,16:40:39.640019
20,0.05,-0.01,-0.01,16.00,-9.19,0.06,3.35,9.27,0.85,0.50,-0.22,0.33,0.77,159782,16:40:39.720449
21,-0.04,-0.01,0.01,16.00,-9.19,0.06,3.35,9.27,0.85,0.50,-0.22,0.33,0.77,159846,16:40:39.804492
22,-0.04,-0.01,0.01,16.00,-9.19,0.06,3.28,9.23,0.74,0.50,-0.22,0.33,0.77,159901,16:40:39.870601
23,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.28,9.23,0.74,0.50,-0.22,0.33,0.77,159928,16:40:39.898055
24,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.43,9.23,0.70,0.50,-0.22,0.33,0.77,159961,16:40:39.933188
25,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.39,9.31,0.70,0.50,-0.22,0.33,0.77,159992,16:40:39.962372
26,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.28,9.31,0.81,0.50,-0.22,0.33,0.77,160026,16:40:39.998544
27,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.39,9.12,0.78,0.50,-0.22,0.33,0.77,160061,16:40:40.032136
28,-0.03,0.06,-0.01,16.00,-9.19,0.06,3.77,8.73,0.55,0.50,-0.22,0.33,0.77,160100,16:40:40.072996
29,-0.03,0.06,-0.01,16.00,-9.19,0.06,4.08,8.28,0.47,0.50,-0.22,0.33,0.77,160154,16:40:40.122324
30,0.09,-0.27,0.09,16.00,-9.19,0.06,4.08,8.28,0.47,0.50,-0.22,0.33,0.77,160182,16:40:40.151166
31,0.09,-0.27,0.09,16.00,-9.19,0.06,5.04,9.39,2.00,0.50,-0.22,0.33,0.77,160214,16:40:40.185597
32,0.09,-0.27,0.09,16.00,-9.19,0.06,5.23,9.31,2.69,0.50,-0.22,0.33,0.77,160244,16:40:40.212633
33,0.09,-0.27,0.09,16.00,-9.19,0.06,5.54,8.96,2.80,0.50,-0.22,0.33,0.77,160275,16:40:40.245466
34,0.09,-0.27,0.09,16.00,-9.19,0.06,5.11,8.31,2.50,0.50,-0.22,0.33,0.77,160309,16:40:40.281377
35,0.09,-0.27,0.09,14.50,-10.06,-0.81,5.11,8.31,2.50,0.50,-0.22,0.33,0.77,160342,16:40:40.311282
36,0.09,-0.27,0.09,14.50,-10.06,-0.81,4.96,8.47,2.27,0.50,-0.22,0.33,0.77,160401,16:40:40.346981
37,0.09,-0.27,0.09,14.50,-10.06,-0.81,5.57,8.47,1.93,0.50,-0.22,0.33,0.77,160445,16:40:40.416057
38,0.09,-0.27,0.09,14.50,-10.06,-0.81,4.96,8.58,2.23,0.50,-0.22,0.33,0.77,160480,16:40:40.450259
39,0.09,-0.27,0.09,14.50,-10.06,-0.81,4.66,8.81,2.73,0.50,-0.22,0.33,0.77,160542,16:40:40.512316
40,0.09,-0.27,0.09,14.50,-10.06,-0.81,4.43,8.73,2.57,0.50,-0.22,0.33,0.77,160572,16:40:40.541993
41,0.09,-0.27,0.09,14.50,-10.06,-0.81,6.42,7.43,3.30,0.50,-0.22,0.33,0.77,160602,16:40:40.572873
42,-0.74,-0.48,0.57,14.50,-10.06,-0.81,6.42,7.43,3.30,0.50,-0.22,0.33,0.77,160635,16:40:40.606295
43,-0.74,-0.48,0.57,14.50,-10.06,-0.81,6.80,6.93,2.69,0.50,-0.22,0.33,0.77,160670,16:40:40.639386
44,-0.74,-0.48,0.57,14.50,-10.06,-0.81,6.91,6.93,2.38,0.50,-0.22,0.33,0.77,160703,16:40:40.673091
45,-0.94,-0.61,0.62,14.50,-10.06,-0.81,6.91,6.93,2.38,0.50,-0.22,0.33,0.77,160770,16:40:40.735804
46,-0.73,-0.55,0.61,14.50,-10.06,-0.81,6.91,6.93,2.38,0.50,-0.22,0.33,0.77,160799,16:40:40.766735
47,-0.65,-0.71,0.48,14.50,-10.06,-0.81,6.91,6.93,2.38,0.50,-0.22,0.33,0.77,160827,16:40:40.797896
48,-0.48,-0.43,0.31,14.50,-10.06,-0.81,6.91,6.93,2.38,0.50,-0.22,0.33,0.77,160861,16:40:40.831774
49,-0.48,-0.43,0.31,14.50,-10.06,-0.81,6.46,4.83,0.97,0.50,-0.22,0.33,0.77,160895,16:40:40.865795
50,0.06,-0.22,-0.05,14.50,-10.06,-0.81,6.46,4.83,0.97,0.50,-0.22,0.33,0.77,160927,16:40:40.897804
51,0.06,-0.22,-0.05,14.50,-10.06,-0.81,4.58,6.32,0.16,0.50,-0.22,0.33,0.77,160985,16:40:40.950750
52,0.06,-0.22,-0.05,1.81,-13.25,-2.19,4.58,6.32,0.16,0.50,-0.22,0.33,0.77,161126,16:40:41.092598
53,0.06,-0.22,-0.05,1.81,-13.25,-2.19,5.38,10.65,-0.07,0.50,-0.22,0.33,0.77,161246,16:40:41.211016
54,0.06,-0.22,-0.05,7.00,-14.69,2.31,5.38,10.65,-0.07,0.50,-0.22,0.33,0.77,161281,16:40:41.250960
55,0.06,-0.22,-0.05,7.00,-14.69,2.31,3.35,8.12,1.62,0.50,-0.22,0.33,0.77,161323,16:40:41.292346
56,0.06,-0.22,-0.05,7.00,-14.69,2.31,3.31,8.35,2.42,0.50,-0.22,0.33,0.77,161365,16:40:41.338867
57,0.23,0.70,-0.89,7.00,-14.69,2.31,3.31,8.35,2.42,0.50,-0.22,0.33,0.77,161401,16:40:41.369876
58,0.23,0.70,-0.89,7.00,-14.69,2.31,3.77,8.16,1.54,0.50,-0.22,0.33,0.77,161479,16:40:41.434055
59,0.21,1.26,-0.35,7.00,-14.69,2.31,3.77,8.16,1.54,0.50,-0.22,0.33,0.77,161547,16:40:41.515192
60,0.21,1.26,-0.35,7.00,-14.69,2.31,4.20,8.05,1.00,0.50,-0.22,0.33,0.77,161606,16:40:41.573317
61,0.21,1.26,-0.35,7.00,-14.69,2.31,4.31,8.89,1.23,0.50,-0.22,0.33,0.77,161714,16:40:41.682365
62,0.21,1.26,-0.35,7.00,-14.69,2.31,5.46,11.65,2.61,0.50,-0.22,0.33,0.77,161758,16:40:41.726141
63,-0.66,-1.05,0.59,7.00,-14.69,2.31,5.46,11.65,2.61,0.50,-0.22,0.33,0.77,161817,16:40:41.786169
64,-0.89,-0.66,1.06,7.00,-14.69,2.31,5.46,11.65,2.61,0.50,-0.22,0.33,0.77,161853,16:40:41.823300
65,-0.60,-1.16,1.18,7.00,-14.69,2.31,5.46,11.65,2.61,0.50,-0.22,0.33,0.77,161892,16:40:41.861180
66,-0.60,-1.16,1.18,7.00,-14.69,2.31,3.39,9.46,1.96,0.50,-0.22,0.33,0.77,161929,16:40:41.899595
67,-0.60,-1.16,1.18,7.00,-14.69,2.31,3.66,9.54,2.00,0.50,-0.22,0.33,0.77,161998,16:40:41.964596
68,-0.60,-1.16,1.18,5.25,-13.81,8.25,3.66,9.54,2.00,0.50,-0.22,0.33,0.77,162094,16:40:42.052933
69,-0.60,-1.16,1.18,5.25,-13.81,8.25,4.27,8.77,0.93,0.50,-0.22,0.33,0.77,162132,16:40:42.102100
70,-0.60,-1.16,1.18,5.25,-13.81,8.25,3.62,8.70,1.31,0.50,-0.22,0.33,0.77,162176,16:40:42.145805
