,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,,0
40,0.02,0.01,0.01,-56.44,20.13,58.94,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,4088,1537,S,,,
41,-0.01,0,0.04,-56.44,20.13,58.94,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,4127,1576,S,,,
42,-0.01,0.01,0.02,-56.44,20.13,58.94,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,4166,1615,S,,,
43,-0.01,0.01,0.02,-56.44,20.13,58.94,-9.54,0.17,2.21,0.01,0.62,0.01,0.78,4205,1654,S,,,
44,-0.01,0.01,0.02,-56.44,20.13,58.94,-9.58,0.17,2.18,0.01,0.62,0.01,0.78,4243,1692,S,,,
45,-0.01,0.01,0.02,-56.44,20.13,58.94,-9.58,0.17,2.18,0.01,0.62,0.01,0.78,4280,1729,S,,,
46,-0.02,0.02,0.01,-56.44,20.13,58.94,-9.58,0.17,2.18,0.01,0.62,0.01,0.78,4319,1768,S,,,
47,-0.02,0.02,0.01,-56.44,20.13,58.94,-9.58,0.17,2.18,0.01,0.62,0.01,0.78,4358,1807,S,,,
48,-0.02,0.02,0.01,-56.44,20.13,58.94,-9.58,0.17,2.18,0.01,0.62,0.01,0.78,4399,1848,S,,,
49,-0.02,0.02,0.01,-56.44,20.13,58.94,-9.58,0.13,2.14,0.01,0.62,0.01,0.78,4435,1884,S,,,
50,-0.03,0.03,0.01,-56.44,20.13,58.94,-9.58,0.13,2.14,0.01,0.62,0.01,0.78,4474,1923,S,,,
51,-0.08,-0.13,0.1,-56.44,20.13,58.94,-9.58,0.13,2.14,0.01,0.62,0.01,0.78,4512,1961,S,,,
52,-0.08,-0.13,0.1,-56.44,20.13,58.94,-9.7,0.06,1.98,0.01,0.62,0.01,0.78,4551,2000,S,,,
53,-0.08,-0.13,0.1,-56.44,20.13,58.94,-10.42,-0.36,2.14,0.01,0.62,0.01,0.78,4588,2037,W,,,
54,-0.03,-0.63,2.96,-56.44,20.13,58.94,-10.42,-0.36,2.14,0.01,0.62,0.01,0.78,4629,2078,W,,,
55,-0.28,-1.78,3.24,-56.44,20.13,58.94,-10.42,-0.36,2.14,0.01,0.62,0.01,0.78,4670,2119,W,,,
56,-0.28,-1.78,3.24,-56.44,20.13,58.94,-10.88,-6.57,3.21,0.01,0.62,0.01,0.78,4710,2159,W,,,
57,-0.28,-1.78,3.24,-56.44,20.13,58.94,-5.83,-6.45,0.22,0.01,0.62,0.01,0.78,4750,2199,W,,,
58,-0.28,-1.78,3.24,-56.44,20.13,58.94,-8.63,-4.08,2.37,0.01,0.62,0.01,0.78,4788,2237,W,,,
59,0.62,0.53,-1.65,-56.44,20.13,58.94,-8.63,-4.08,2.37,0.01,0.62,0.01,0.78,4828,2277,W,,,
60,0.03,0.19,-2.08,-56.44,20.13,58.94,-8.63,-4.08,2.37,0.01,0.62,0.01,0.78,4868,2317,W,,,
61,0.03,0.19,-2.08,-56.44,20.13,58.94,-10.35,1.51,3.55,0.01,0.62,0.01,0.78,4905,2354,W,,,
62,0.03,0.19,-2.08,-56.44,20.13,58.94,-9.73,1.93,2.02,0.01,0.62,0.01,0.78,4945,2394,W,,,
63,0.03,0.19,-2.08,-56.44,20.13,58.94,-9.27,2.78,2.48,0.01,0.62,0.01,0.78,4982,2431,W,,,
64,-0.36,0.43,-1.05,-56.44,20.13,58.94,-9.27,2.78,2.48,0.01,0.62,0.01,0.78,5020,2469,W,,,
65,-0.36,0.43,-1.05,-56.44,20.13,58.94,-8.78,2.82,4.66,0.01,0.62,0.01,0.78,5059,2508,W,,,
66,-0.36,0.43,-1.05,-56.44,20.13,58.94,-10.2,2.47,4.36,0.01,0.62,0.01,0.78,5099,2548,W,,,
67,-0.36,0.43,-1.05,-56.44,20.13,58.94,-10.46,2.66,4.66,0.01,0.62,0.01,0.78,5137,2586,W,,,
68,-1.04,0.58,-0.61,-56.44,20.13,58.94,-10.46,2.66,4.66,0.01,0.62,0.01,0.78,5177,2626,W,,,
69,-0.09,-0.12,0.11,-56.44,20.13,58.94,-10.46,2.66,4.66,0.01,0.62,0.01,0.78,5217,2666,W,,,
70,-0.09,-0.12,0.11,-56.44,20.13,58.94,-7.51,5.65,2.86,0.01,0.62,0.01,0.78,5256,2705,W,,,
71,-0.09,-0.12,0.11,-56.44,20.13,58.94,-5.14,8.75,2.21,0.01,0.62,0.01,0.78,5297,2746,W,,,
72,-0.09,-0.12,0.11,-56.44,20.13,58.94,-12.11,0.86,5.28,0.01,0.62,0.01,0.78,5334,2783,W,,,
73,0.43,0.28,0.51,-56.44,20.13,58.94,-12.11,0.86,5.28,0.01,0.62,0.01,0.78,5373,2822,W,,,
74,0.22,0.42,0.26,-56.44,20.13,58.94,-12.11,0.86,5.28,0.01,0.62,0.01,0.78,5411,2860,W,,,
75,0.22,0.42,0.26,-56.44,20.13,58.94,-10.16,0.25,2.67,0.01,0.62,0.01,0.78,5450,2899,W,,,
76,0.22,0.42,0.26,-56.44,20.13,58.94,-9.43,0.17,2.71,0.01,0.62,0.01,0.78,5488,2937,W,,,
77,0.02,0.13,0.07,-56.44,20.13,58.94,-9.43,0.17,2.71,0.01,0.62,0.01,0.78,5527,2976,W,,,
78,0.01,0.09,0.03,-56.44,20.13,58.94,-9.43,0.17,2.71,0.01,0.62,0.01,0.78,5565,3014,W,,,
79,0.01,0.09,0.03,-56.44,20.13,58.94,-9.54,0.21,2.37,0.01,0.62,0.01,0.78,5604,3053,W,,,
80,0.01,0.09,0.03,-56.44,20.13,58.94,-9.5,0.25,2.4,0.01,0.62,0.01,0.78,5642,3091,W,,,
81,0.01,0.09,0.03,-56.44,20.13,58.94,-9.5,0.21,2.37,0.01,0.62,0.01,0.78,5679,3128,W,,,
82,-0.04,0.04,0.02,-56.44,20.13,58.94,-9.5,0.21,2.37,0.01,0.62,0.01,0.78,5718,3167,W,,,
83,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.5,0.21,2.37,0.01,0.62,0.01,0.78,5756,3205,W,,,
84,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.5,0.21,2.33,0.01,0.62,0.01,0.78,5795,3244,W,,,
85,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.5,0.21,2.29,0.01,0.62,0.01,0.78,5832,3281,W,,,
86,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.66,0.17,2.14,0.01,0.62,0.01,0.78,5870,3319,W,,,
87,-0.13,-0.17,0.25,-56.44,20.13,58.94,-9.66,0.17,2.14,0.01,0.62,0.01,0.78,5909,3358,W,,,
88,-0.13,-0.17,0.25,-56.44,20.13,58.94,-9.96,0.25,2.18,0.01,0.62,0.01,0.78,5948,3397,W,,,
89,-0.13,-0.17,0.25,-56.44,20.13,58.94,-10.84,1.05,1.87,0.01,0.62,0.01,0.78,5986,3435,W,,,
90,-0.61,-0.16,3,-56.44,20.13,58.94,-10.84,1.05,1.87,0.01,0.62,0.01,0.78,6025,3474,W,,,
91,-0.61,-0.16,3,-56.44,20.13,58.94,-20.15,-0.36,2.33,0.01,0.62,0.01,0.78,6066,3515,W,,,
92,0.69,-1.54,1.91,-56.44,20.13,58.94,-20.15,-0.36,2.33,0.01,0.62,0.01,0.78,6107,3556,W,,,
93,0.69,-1.54,1.91,-56.44,20.13,58.94,-3.64,-6.42,0.87,0.01,0.62,0.01,0.78,6147,3596,W,,,
94,0.69,-1.54,1.91,-56.44,20.13,58.94,-6.79,-5.65,4.93,0.01,0.62,0.01,0.78,6183,3632,W,,,
95,-0.61,0.16,-1.45,-56.44,20.13,58.94,-6.79,-5.65,4.93,0.01,0.62,0.01,0.78,6223,3672,W,,,
96,-0.64,0.26,-2.22,-56.44,20.13,58.94,-6.79,-5.65,4.93,0.01,0.62,0.01,0.78,6263,3712,W,,,
97,-0.64,0.26,-2.22,-56.44,20.13,58.94,-10.31,1.09,4.28,0.01,0.62,0.01,0.78,6302,3751,W,,,
98,-0.64,0.26,-2.22,-56.44,20.13,58.94,-11.42,3.05,5.32,0.01,0.62,0.01,0.78,6341,3790,W,,,
99,-0.64,0.26,-2.22,-56.44,20.13,58.94,-11,3.93,4.78,0.01,0.62,0.01,0.78,6379,3828,W,,,
100,-0.64,0.26,-2.22,-56.44,20.13,58.94,-9.46,3.89,5.13,0.01,0.62,0.01,0.78,6419,3868,W,,,
101,-0.43,0.6,-0.66,-56.44,20.13,58.94,-9.46,3.89,5.13,0.01,0.62,0.01,0.78,6458,3907,W,,,
102,-0.43,0.6,-0.66,-56.44,20.13,58.94,-13.26,4.23,5.89,0.01,0.62,0.01,0.78,6497,3946,W,,,
103,-0.43,0.6,-0.66,-56.44,20.13,58.94,-11.57,9.33,6.77,0.01,0.62,0.01,0.78,6536,3985,W,,,
104,0.77,0.24,-0.35,-56.44,20.13,58.94,-11.57,9.33,6.77,0.01,0.62,0.01,0.78,6577,4026,W,,,
105,0.55,-0.11,1.69,-56.44,20.13,58.94,-11.57,9.33,6.77,0.01,0.62,0.01,0.78,6616,4065,W,,,
106,0.8,-0.28,0.73,-56.44,20.13,58.94,-11.57,9.33,6.77,0.01,0.62,0.01,0.78,6656,4105,W,,,
107,0.8,-0.28,0.73,-56.44,20.13,58.94,-9.54,0.44,3.63,0.01,0.62,0.01,0.78,6694,4143,W,,,
108,0.8,-0.28,0.73,-56.44,20.13,58.94,-10.08,0.25,2.79,0.01,0.62,0.01,0.78,6731,4180,W,,,
109,0.8,-0.28,0.73,-56.44,20.13,58.94,-9.66,0.25,2.71,0.01,0.62,0.01,0.78,6771,4220,W,,,
110,-0.01,0.12,0.06,-56.44,20.13,58.94,-9.66,0.25,2.71,0.01,0.62,0.01,0.78,6810,4259,W,,,
111,-0.01,0.12,0.06,-56.44,20.13,58.94,-9.46,0.17,2.56,0.01,0.62,0.01,0.78,6849,4298,W,,,
112,-0.01,0.12,0.06,-56.44,20.13,58.94,-9.58,0.21,2.37,0.01,0.62,0.01,0.78,6886,4335,W,,,
113,-0.04,0.1,0.03,-56.44,20.13,58.94,-9.58,0.21,2.37,0.01,0.62,0.01,0.78,6925,4374,W,,,
114,-0.04,0.1,0.03,-56.44,20.13,58.94,-9.5,0.21,2.4,0.01,0.62,0.01,0.78,6965,4414,W,,,
115,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.5,0.21,2.4,0.01,0.62,0.01,0.78,7004,4453,W,,,
116,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.54,0.21,2.29,0.01,0.62,0.01,0.78,7043,4492,W,,,
117,-0.05,0.06,0.03,-56.44,20.13,58.94,-9.54,0.21,2.25,0.01,0.62,0.01,0.78,7079,4528,W,,,
118,-0.08,0.01,0.07,-56.44,20.13,58.94,-9.54,0.21,2.25,0.01,0.62,0.01,0.78,7118,4567,W,,,
119,-0.08,0.01,0.07,-56.44,20.13,58.94,-9.62,0.17,2.21,0.01,0.62,0.01,0.78,7157,4606,W,,,
120,-0.08,0.01,0.07,-56.44,20.13,58.94,-9.7,0.29,2.21,0.01,0.62,0.01,0.78,7196,4645,W,,,
121,-0.08,0.01,0.07,-56.44,20.13,58.94,-9.96,0.36,2.37,0.01,0.62,0.01,0.78,7234,4683,W,,,
122,-0.06,-0.4,1.74,-56.44,20.13,58.94,-9.96,0.36,2.37,0.01,0.62,0.01,0.78,7273,4722,W,,,
123,-0.06,-0.4,1.74,-56.44,20.13,58.94,-14.52,2.16,1.56,0.01,0.62,0.01,0.78,7314,4763,W,,,
124,-1,-3.73,5.67,-56.44,20.13,58.94,-14.52,2.16,1.56,0.01,0.62,0.01,0.78,7352,4801,W,,,
125,-1,-3.73,5.67,-56.44,20.13,58.94,-12.99,-8.87,-1.2,0.01,0.62,0.01,0.78,7392,4841,W,,,
126,-1,-3.73,5.67,-56.44,20.13,58.94,-2.65,-6.3,-1.62,0.01,0.62,0.01,0.78,7432,4881,W,,,
127,0.12,0.5,-1.09,-56.44,20.13,58.94,-2.65,-6.3,-1.62,0.01,0.62,0.01,0.78,7472,4921,W,,,
128,0.12,0.5,-1.09,-56.44,20.13,58.94,-5.1,-3.96,2.52,0.01,0.62,0.01,0.78,7511,4960,W,,,
129,-0.71,0.74,-2.68,-56.44,20.13,58.94,-5.1,-3.96,2.52,0.01,0.62,0.01,0.78,7549,4998,W,,,
130,-0.71,0.74,-2.68,-56.44,20.13,58.94,-9.54,1.63,5.28,0.01,0.62,0.01,0.78,7587,5036,W,,,
131,-0.71,0.74,-2.68,-4.06,-6.69,19.31,-9.54,1.63,5.28,0.01,0.62,0.01,0.78,7625,5074,W,,,
132,-0.71,0.74,-2.68,-4.06,-6.69,19.31,-10.65,3.66,4.86,0.01,0.62,0.01,0.78,7665,5114,W,,,
133,-0.12,0.69,-1.71,-4.06,-6.69,19.31,-10.65,3.66,4.86,0.01,0.62,0.01,0.78,7704,5153,W,,,
134,-0.12,0.69,-1.71,-4.06,-6.69,19.31,-11.38,5.65,6.35,0.01,0.62,0.01,0.78,7743,5192,W,,,
135,-0.12,0.69,-1.71,-4.06,-6.69,19.31,-9.27,6.11,5.05,0.01,0.62,0.01,0.78,7781,5230,W,,,
136,-0.03,0.82,-1.02,-4.06,-6.69,19.31,-9.27,6.11,5.05,0.01,0.62,0.01,0.78,7819,5268,W,,,
137,-0.03,0.82,-1.02,-4.06,-6.69,19.31,-7.51,8.56,4.63,0.01,0.62,0.01,0.78,7858,5307,W,,,
138,-0.03,0.82,-1.02,-4.06,-6.69,19.31,-4.79,12.01,3.52,0.01,0.62,0.01,0.78,7898,5347,W,,,
139,-0.03,0.82,-1.02,-4.06,-6.69,19.31,-14.1,-0.9,4.05,0.01,0.62,0.01,0.78,7934,5383,W,,,
140,0.28,0.68,0.67,-4.06,-6.69,19.31,-14.1,-0.9,4.05,0.01,0.62,0.01,0.78,7974,5423,T,,,
141,0.28,0.68,0.67,-4.06,-6.69,19.31,-9.89,0.29,2.59,0.01,0.62,0.01,0.78,8013,5462,T,,,
142,0.28,0.68,0.67,-4.06,-6.69,19.31,-9.7,0.21,2.4,0.01,0.62,0.01,0.78,8052,5501,T,,,
143,0.28,0.68,0.67,-4.06,-6.69,19.31,-9.54,0.13,2.33,0.01,0.62,0.01,0.78,8090,5539,T,,,
144,0.28,0.68,0.67,-4.06,-6.69,19.31,-9.54,0.13,2.33,0.01,0.62,0.01,0.78,8126,5575,T,,,
145,-0.03,0.06,0.02,-4.06,-6.69,19.31,-9.54,0.13,2.33,0.01,0.62,0.01,0.78,8165,5614,T,,,
146,-0.03,0.06,0.02,-4.06,-6.69,19.31,-9.54,0.13,2.29,0.01,0.62,0.01,0.78,8203,5652,T,,,
147,-0.03,0.06,0.02,-4.06,-6.69,19.31,-9.54,0.13,2.29,0.01,0.62,0.01,0.78,8243,5692,T,,,
148,-0.03,0.06,0.02,-4.06,-6.69,19.31,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,8280,5729,T,,,
149,-0.03,-0.01,0.02,-4.06,-6.69,19.31,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,8317,5766,T,,,
150,-0.02,0.01,0.01,-4.06,-6.69,19.31,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,8355,5804,T,,,
151,-0.02,0.01,0.01,-4.06,-6.69,19.31,-9.5,0.13,2.29,0.01,0.62,0.01,0.78,8394,5843,T,,,
152,-0.02,0.01,0.01,-4.06,-6.69,19.31,-9.54,0.13,2.29,0.01,0.62,0.01,0.78,8431,5880,T,,,
153,0,0.04,-0.02,-4.06,-6.69,19.31,-9.54,0.13,2.29,0.01,0.62,0.01,0.78,8468,5917,T,,,
154,0.02,0.06,-0.03,-4.06,-6.69,19.31,-9.54,0.13,2.29,0.01,0.62,0.01,0.78,8507,5956,T,,,
155,0.02,0.06,-0.03,-4.06,-6.69,19.31,-9.58,0.1,2.18,0.01,0.62,0.01,0.78,8546,5995,T,,,
156,0.02,0.06,-0.03,-4.06,-6.69,19.31,-9.58,0.13,2.21,0.01,0.62,0.01,0.78,8582,6031,T,,,
157,0,-0.07,0.03,-4.06,-6.69,19.31,-9.58,0.13,2.21,0.01,0.62,0.01,0.78,8621,6070,T,,,
158,0,-0.07,0.03,-4.06,-6.69,19.31,-9.46,0.17,2.37,0.01,0.62,0.01,0.78,8659,6108,T,,,
159,0,0.03,-0.01,-4.06,-6.69,19.31,-9.46,0.17,2.37,0.01,0.62,0.01,0.78,8697,6146,T,,,
160,0,0.03,-0.01,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,8733,6182,T,,,
161,0,0.03,0,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,8772,6221,T,,,
162,-0.03,-0.04,0.02,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,8811,6260,T,,,
163,-0.03,-0.04,0.02,-4.06,-6.69,19.31,-9.54,0.1,2.18,0.01,0.62,0.01,0.78,8850,6299,T,,,
164,-0.03,-0.04,0.02,-4.06,-6.69,19.31,-9.43,0.17,2.37,0.01,0.62,0.01,0.78,8888,6337,T,,,
165,-0.03,-0.04,0.02,-4.06,-6.69,19.31,-9.46,0.17,2.33,0.01,0.62,0.01,0.78,8925,6374,T,,,
166,0,0.04,0,-4.06,-6.69,19.31,-9.46,0.17,2.33,0.01,0.62,0.01,0.78,8964,6413,T,,,
167,0,0.04,0,-4.06,-6.69,19.31,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,9003,6452,T,,,
168,0,0.04,0,-4.06,-6.69,19.31,-9.46,0.17,2.33,0.01,0.62,0.01,0.78,9040,6489,T,,,
169,0,0.04,0,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,9077,6526,T,,,
170,0,0.02,0,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,9115,6564,T,,,
171,0.01,0.01,-0.01,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,9154,6603,T,,,
172,0.01,0.01,-0.01,-4.06,-6.69,19.31,-9.54,0.13,2.21,0.01,0.62,0.01,0.78,9192,6641,T,,,
173,0.01,0.01,-0.01,-4.06,-6.69,19.31,-9.54,0.13,2.21,0.01,0.62,0.01,0.78,9229,6678,T,,,
174,0.01,-0.02,0,-4.06,-6.69,19.31,-9.54,0.13,2.21,0.01,0.62,0.01,0.78,9268,6717,T,,,
175,-0.01,-0.04,0.01,-4.06,-6.69,19.31,-9.54,0.13,2.21,0.01,0.62,0.01,0.78,9306,6755,T,,,
176,-0.01,-0.04,0.01,-4.06,-6.69,19.31,-9.5,0.13,2.29,0.01,0.62,0.01,0.78,9345,6794,T,,,
177,-0.01,-0.04,0.01,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,9381,6830,T,,,
178,-0.01,-0.01,0.01,-4.06,-6.69,19.31,-9.5,0.13,2.25,0.01,0.62,0.01,0.78,9419,6868,T,,,
179,-0.01,-0.01,0.01,-4.06,-6.69,19.31,-9.5,0.13,2.29,0.01,0.62,0.01,0.78,9459,6908,T,,,
180,0,0,0,-4.06,-6.69,19.31,-9.5,0.13,2.29,0.01,0.62,0.01,0.78,9497,6946,T,,,
181,0,0,0,-4.06,-6.69,19.31,-9.46,0.13,2.29,0.01,0.62,0.01,0.78,9535,6984,T,,,
182,0,0,0,17.63,1.75,27.25,-9.46,0.13,2.29,0.01,0.62,0.01,0.78,9572,7021,T,,,
183,0,0.04,-0.01,17.63,1.75,27.25,-9.46,0.13,2.29,0.01,0.62,0.01,0.78,9611,7060,T,,,
184,0,0.04,-0.01,17.63,1.75,27.25,-9.54,0.13,2.25,0.01,0.62,0.01,0.78,9649,7098,T,,,
185,0,0.04,-0.01,17.63,1.75,27.25,-9.54,0.13,2.21,0.01,0.62,0.01,0.78,9687,7136,T,,,
186,0,0.04,-0.01,17.63,1.75,27.25,-9.54,0.21,2.29,0.01,0.62,0.01,0.78,9722,7171,T,,,
187,-0.06,-0.16,-0.02,17.63,1.75,27.25,-9.54,0.21,2.29,0.01,0.62,0.01,0.78,9761,7210,T,,,
188,-0.06,-0.16,-0.02,17.63,1.75,27.25,-9.43,0.29,2.59,0.01,0.62,0.01,0.78,9799,7248,T,,,
189,-0.06,-0.16,-0.02,17.63,1.75,27.25,-9.5,0.4,2.75,0.01,0.62,0.01,0.78,9837,7286,T,,,
190,-0.06,-0.16,-0.02,17.63,1.75,27.25,-9.35,0.4,2.9,0.01,0.62,0.01,0.78,9875,7324,T,,,
191,-0.61,-0.44,0.16,17.63,1.75,27.25,-9.35,0.4,2.9,0.01,0.62,0.01,0.78,9914,7363,T,,,
192,-1.01,-0.55,0.39,17.63,1.75,27.25,-9.35,0.4,2.9,0.01,0.62,0.01,0.78,9952,7401,T,,,
193,-1.01,-0.55,0.39,17.63,1.75,27.25,-8.97,0.71,3.52,0.01,0.62,0.01,0.78,9991,7440,T,,,
194,-1.01,-0.55,0.39,17.63,1.75,27.25,-9.12,0.48,3.55,0.01,0.62,0.01,0.78,10028,7477,T,,,
195,-1.65,-0.14,0.45,17.63,1.75,27.25,-9.12,0.48,3.55,0.01,0.62,0.01,0.78,10066,7515,T,,,
196,-1.65,-0.14,0.45,17.63,1.75,27.25,-8.85,0.32,2.98,0.01,0.62,0.01,0.78,10105,7554,T,,,
197,-1.65,-0.14,0.45,17.63,1.75,27.25,-9.08,1.21,3.86,0.01,0.62,0.01,0.78,10144,7593,T,,,
198,-1.65,-0.14,0.45,17.63,1.75,27.25,-9.89,0.9,2.52,0.01,0.62,0.01,0.78,10181,7630,T,,,
199,-1.79,-0.05,0.89,17.63,1.75,27.25,-9.89,0.9,2.52,0.01,0.62,0.01,0.78,10220,7669,T,,,
200,-1.79,-0.05,0.89,17.63,1.75,27.25,-8.85,-0.29,2.63,0.01,0.62,0.01,0.78,10260,7709,T,,,
201,-1.51,-0.03,0.58,17.63,1.75,27.25,-8.85,-0.29,2.63,0.01,0.62,0.01,0.78,10299,7748,T,,,
202,-1.51,-0.03,0.58,17.63,1.75,27.25,-9.43,-0.32,3.32,0.01,0.62,0.01,0.78,10338,7787,T,,,
203,-1.51,-0.03,0.58,17.63,1.75,27.25,-8.24,1.4,2.63,0.01,0.62,0.01,0.78,10375,7824,T,,,
204,-2.19,0.12,0.92,17.63,1.75,27.25,-8.24,1.4,2.63,0.01,0.62,0.01,0.78,10414,7863,T,,,
