,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.02,-0.00,-0.03,-2.62,-2.19,28.25,-3.32,8.89,-2.04,0.28,0.71,0.49,0.41,9675389,22:06:39.564184
1,0.02,-0.00,-0.03,-2.62,-2.19,28.25,-3.36,9.08,-1.97,0.28,0.71,0.49,0.41,9675431,22:06:39.607037
2,-0.09,0.06,-0.17,-2.62,-2.19,28.25,-3.36,9.08,-1.97,0.28,0.71,0.49,0.41,9675488,22:06:39.657897
3,-0.09,0.06,-0.17,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675593,22:06:39.772404
4,-0.08,0.28,-0.19,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675644,22:06:39.820331
5,0.02,0.24,-0.07,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675694,22:06:39.872259
6,0.01,0.09,0.17,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675740,22:06:39.917137
7,0.02,-0.11,0.16,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675805,22:06:39.980547
8,-0.02,-0.21,0.12,-2.62,-2.19,28.25,-3.28,8.93,-1.82,0.28,0.71,0.49,0.41,9675842,22:06:40.018955
9,-0.02,-0.21,0.12,-2.62,-2.19,28.25,-3.28,8.66,-1.97,0.28,0.71,0.49,0.41,9675890,22:06:40.070471
10,-0.09,-0.19,0.18,-2.62,-2.19,28.25,-3.28,8.66,-1.97,0.28,0.71,0.49,0.41,9675924,22:06:40.102111
11,-0.05,-0.12,0.21,-2.62,-2.19,28.25,-3.28,8.66,-1.97,0.28,0.71,0.49,0.41,9675958,22:06:40.137694
12,-0.04,-0.07,0.20,-2.62,-2.19,28.25,-3.28,8.66,-1.97,0.28,0.71,0.49,0.41,9675996,22:06:40.175828
13,-0.04,-0.07,0.20,-2.62,-2.19,28.25,-3.20,9.16,-1.93,0.28,0.71,0.49,0.41,9676055,22:06:40.237007
14,-0.04,-0.07,0.20,4.81,3.31,23.62,-3.20,9.16,-1.93,0.28,0.71,0.49,0.41,9676115,22:06:40.291957
15,-0.04,-0.07,0.20,4.81,3.31,23.62,-3.74,9.31,-1.20,0.28,0.71,0.49,0.41,9676224,22:06:40.404021
16,-0.04,-0.07,0.20,4.81,3.31,23.62,-3.78,8.93,-1.16,0.28,0.71,0.49,0.41,9676281,22:06:40.457412
17,-0.04,-0.07,0.20,4.81,3.31,23.62,-2.93,8.96,-1.85,0.28,0.71,0.49,0.41,9676332,22:06:40.512381
18,0.03,-0.05,-0.07,4.81,3.31,23.62,-2.93,8.96,-1.85,0.28,0.71,0.49,0.41,9676377,22:06:40.558166
19,0.03,0.15,-0.13,4.81,3.31,23.62,-2.93,8.96,-1.85,0.28,0.71,0.49,0.41,9676443,22:06:40.622941
20,0.03,0.15,-0.13,4.81,3.31,23.62,-2.90,9.23,-1.28,0.28,0.71,0.49,0.41,9676486,22:06:40.663099
21,-0.09,0.25,0.03,4.81,3.31,23.62,-2.90,9.23,-1.28,0.28,0.71,0.49,0.41,9676535,22:06:40.712264
22,-0.09,0.25,0.03,4.81,3.31,23.62,-3.82,8.89,-1.36,0.28,0.71,0.49,0.41,9676616,22:06:40.795358
23,-0.03,-0.06,0.03,4.81,3.31,23.62,-3.82,8.89,-1.36,0.28,0.71,0.49,0.41,9676664,22:06:40.840737
24,0.05,-0.04,0.04,4.81,3.31,23.62,-3.82,8.89,-1.36,0.28,0.71,0.49,0.41,9676713,22:06:40.892233
25,0.05,-0.04,0.04,4.81,3.31,23.62,-3.09,9.46,-1.36,0.28,0.71,0.49,0.41,9676755,22:06:40.934563
26,0.05,-0.04,0.04,4.81,3.31,23.62,-3.24,9.27,-1.20,0.28,0.71,0.49,0.41,9676801,22:06:40.978547
27,0.05,-0.04,0.04,4.81,3.31,23.62,-3.32,9.04,-1.36,0.28,0.71,0.49,0.41,9676907,22:06:41.079356
28,0.05,-0.04,0.04,4.81,3.31,23.62,-3.16,8.89,-1.47,0.28,0.71,0.49,0.41,9676965,22:06:41.142887
29,0.05,-0.04,0.04,4.81,3.31,23.62,-3.24,9.19,-1.51,0.28,0.71,0.49,0.41,9677118,22:06:41.297142
30,0.10,0.09,-0.20,4.81,3.31,23.62,-3.24,9.19,-1.51,0.28,0.71,0.49,0.41,9677191,22:06:41.365768
31,0.10,0.09,-0.20,4.81,3.31,23.62,-4.58,9.19,-1.55,0.28,0.71,0.49,0.41,9677295,22:06:41.470790
32,0.60,-0.65,-0.99,4.81,3.31,23.62,-4.58,9.19,-1.55,0.28,0.71,0.49,0.41,9677650,22:06:41.825253
33,0.74,-0.37,-1.09,4.81,3.31,23.62,-4.58,9.19,-1.55,0.28,0.71,0.49,0.41,9677852,22:06:42.018134
34,0.74,-0.37,-1.09,4.06,8.94,25.56,-4.58,9.19,-1.55,0.28,0.71,0.49,0.41,9678030,22:06:42.208430
35,0.74,-0.37,-1.09,4.06,8.94,25.56,-6.57,8.85,-2.24,0.28,0.71,0.49,0.41,9678351,22:06:42.529419
36,0.74,-0.37,-1.09,4.06,8.94,25.56,-3.70,8.39,-2.31,0.28,0.71,0.49,0.41,9678639,22:06:42.816553
37,0.74,-0.37,-1.09,-13.00,-3.62,17.87,-3.70,8.39,-2.31,0.28,0.71,0.49,0.41,9678859,22:06:43.032884
38,1.34,-2.26,-1.44,-13.00,-3.62,17.87,-3.70,8.39,-2.31,0.28,0.71,0.49,0.41,9678996,22:06:43.173965
39,1.34,-2.26,-1.44,-13.00,-3.62,17.87,-2.09,8.04,-1.39,0.28,0.71,0.49,0.41,9679365,22:06:43.541934
40,1.34,-2.26,-1.44,-13.00,-3.62,17.87,-1.75,8.73,-1.39,0.28,0.71,0.49,0.41,9679692,22:06:43.868675
41,1.34,-2.26,-1.44,-13.00,-3.62,17.87,-3.93,7.97,-3.00,0.28,0.71,0.49,0.41,9679801,22:06:43.977521
42,1.34,-2.26,-1.44,-13.00,-3.62,17.87,-5.27,7.09,-1.78,0.28,0.71,0.49,0.41,9680045,22:06:44.205720
43,1.38,-1.46,-0.74,-13.00,-3.62,17.87,-5.27,7.09,-1.78,0.28,0.71,0.49,0.41,9680346,22:06:44.523876
44,1.38,-1.46,-0.74,-13.00,-3.62,17.87,-2.17,11.30,-3.04,0.28,0.71,0.49,0.41,9680785,22:06:44.947957
45,-0.96,0.76,1.01,-13.00,-3.62,17.87,-2.17,11.30,-3.04,0.28,0.71,0.49,0.41,9680985,22:06:45.162342
46,-1.47,0.79,0.79,-13.00,-3.62,17.87,-2.17,11.30,-3.04,0.28,0.71,0.49,0.41,9681104,22:06:45.281574
47,-1.47,0.79,0.79,-13.00,-3.62,17.87,-5.31,8.93,-2.73,0.28,0.71,0.49,0.41,9682124,22:06:46.299264
48,2.05,-2.30,-0.83,-13.00,-3.62,17.87,-5.31,8.93,-2.73,0.28,0.71,0.49,0.41,9682289,22:06:46.466173
49,2.05,-2.30,-0.83,-13.00,-3.62,17.87,-4.66,7.70,-2.01,0.28,0.71,0.49,0.41,9682450,22:06:46.627303
50,2.05,-2.30,-0.83,-13.00,-3.62,17.87,-4.20,11.03,-2.89,0.28,0.71,0.49,0.41,9682949,22:06:47.125808
51,1.38,-1.62,-1.67,-13.00,-3.62,17.87,-4.20,11.03,-2.89,0.28,0.71,0.49,0.41,9683350,22:06:47.520615
52,-1.82,1.79,0.99,-13.00,-3.62,17.87,-4.20,11.03,-2.89,0.28,0.71,0.49,0.41,9683396,22:06:47.574208
53,-1.82,1.79,0.99,-13.00,-3.62,17.87,-4.20,7.09,-2.89,0.28,0.71,0.49,0.41,9683461,22:06:47.637980
54,0.68,-0.48,0.25,-13.00,-3.62,17.87,-4.20,7.09,-2.89,0.28,0.71,0.49,0.41,9683591,22:06:47.772063
55,1.29,-1.06,-0.15,-13.00,-3.62,17.87,-4.20,7.09,-2.89,0.28,0.71,0.49,0.41,9683678,22:06:47.854338
56,2.11,-2.16,-1.68,-13.00,-3.62,17.87,-4.20,7.09,-2.89,0.28,0.71,0.49,0.41,9684536,22:06:48.714156
57,2.11,-2.16,-1.68,-13.00,-3.62,17.87,-1.36,11.68,-3.04,0.28,0.71,0.49,0.41,9684639,22:06:48.815493
58,-0.03,0.41,0.22,-13.00,-3.62,17.87,-1.36,11.68,-3.04,0.28,0.71,0.49,0.41,9684766,22:06:48.942659
59,-0.03,0.41,0.22,-13.00,-3.62,17.87,-4.09,8.04,-1.97,0.28,0.71,0.49,0.41,9685547,22:06:49.715555
60,-0.03,0.41,0.22,16.06,-37.69,18.06,-4.09,8.04,-1.97,0.28,0.71,0.49,0.41,9685667,22:06:49.818510
61,-0.03,0.41,0.22,16.06,-37.69,18.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687470,22:06:51.645709
62,0.01,-1.29,-0.17,16.06,-37.69,18.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687523,22:06:51.701776
63,-0.43,1.03,0.42,16.06,-37.69,18.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687570,22:06:51.749200
64,-0.43,1.03,0.42,29.06,-24.62,26.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687661,22:06:51.827188
65,-0.15,0.29,0.60,29.06,-24.62,26.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687763,22:06:51.940138
66,-0.62,1.00,0.23,29.06,-24.62,26.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687833,22:06:52.011297
67,-0.93,1.68,-0.07,29.06,-24.62,26.06,-4.62,6.51,-3.96,0.28,0.71,0.49,0.41,9687902,22:06:52.078497
68,-0.93,1.68,-0.07,29.06,-24.62,26.06,-1.75,8.04,-1.89,0.28,0.71,0.49,0.41,9687971,22:06:52.151992
69,-0.93,1.68,-0.07,29.06,-24.62,26.06,-1.71,7.74,-1.59,0.28,0.71,0.49,0.41,9688048,22:06:52.225508
70,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.71,7.74,-1.59,0.28,0.71,0.49,0.41,9688145,22:06:52.313465
71,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.63,7.97,-0.63,0.28,0.71,0.49,0.41,9688185,22:06:52.361166
72,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.98,7.97,-1.09,0.28,0.71,0.49,0.41,9688228,22:06:52.407095
73,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.82,8.31,-1.28,0.28,0.71,0.49,0.41,9688279,22:06:52.449409
74,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.79,8.39,-1.05,0.28,0.71,0.49,0.41,9688376,22:06:52.555867
75,-0.58,1.00,0.50,29.06,-24.62,26.06,-1.63,7.81,-1.59,0.28,0.71,0.49,0.41,9688424,22:06:52.598665
76,-0.58,1.00,0.50,29.06,-24.62,26.06,-2.70,7.62,-1.36,0.28,0.71,0.49,0.41,9688483,22:06:52.654344
77,-0.58,1.00,0.50,1.56,-41.13,5.87,-2.70,7.62,-1.36,0.28,0.71,0.49,0.41,9688597,22:06:52.776788
78,-0.58,1.00,0.50,1.56,-41.13,5.87,-3.74,8.31,-1.70,0.28,0.71,0.49,0.41,9688643,22:06:52.820474
79,-0.58,1.00,0.50,1.56,-41.13,5.87,-4.77,11.07,-3.39,0.28,0.71,0.49,0.41,9688684,22:06:52.861938
80,-0.58,1.00,0.50,1.56,-41.13,5.87,-5.08,8.08,-1.66,0.28,0.71,0.49,0.41,9688779,22:06:52.957585
81,-0.58,1.00,0.50,1.56,-41.13,5.87,-6.07,6.78,-0.17,0.28,0.71,0.49,0.41,9688875,22:06:53.049817
82,-0.58,1.00,0.50,1.56,-41.13,5.87,-5.96,8.54,-1.82,0.28,0.71,0.49,0.41,9688920,22:06:53.095699
83,-0.58,1.00,0.50,9.31,-45.19,6.75,-5.96,8.54,-1.82,0.28,0.71,0.49,0.41,9689013,22:06:53.195665
84,-0.58,1.00,0.50,9.31,-45.19,6.75,-3.47,9.31,-1.97,0.28,0.71,0.49,0.41,9689132,22:06:53.307300
85,-0.58,1.00,0.50,9.31,-45.19,6.75,-3.51,9.00,-0.74,0.28,0.71,0.49,0.41,9689287,22:06:53.465102
86,-0.58,1.00,0.50,9.31,-45.19,6.75,-2.48,11.76,-1.43,0.28,0.71,0.49,0.41,9689445,22:06:53.621497
87,-0.58,1.00,0.50,9.31,-45.19,6.75,-2.78,8.93,-1.74,0.28,0.71,0.49,0.41,9689514,22:06:53.687841
88,-0.58,1.00,0.50,9.31,-45.19,6.75,-4.39,7.85,-2.08,0.28,0.71,0.49,0.41,9689592,22:06:53.763018
89,-0.78,0.96,0.74,9.31,-45.19,6.75,-4.39,7.85,-2.08,0.28,0.71,0.49,0.41,9689694,22:06:53.853238
90,-0.78,0.96,0.74,9.31,-45.19,6.75,-5.43,7.58,-1.78,0.28,0.71,0.49,0.41,9689778,22:06:53.955435
91,-0.78,0.96,0.74,9.31,-45.19,6.75,-5.81,8.77,-1.70,0.28,0.71,0.49,0.41,9689895,22:06:54.072305
92,-0.78,0.96,0.74,4.37,-46.31,-5.62,-5.81,8.77,-1.70,0.28,0.71,0.49,0.41,9689939,22:06:54.110941
93,-0.78,0.96,0.74,4.37,-46.31,-5.62,-3.36,8.81,-2.66,0.28,0.71,0.49,0.41,9689974,22:06:54.153478
94,-0.78,0.96,0.74,4.37,-46.31,-5.62,-3.59,10.23,-2.62,0.28,0.71,0.49,0.41,9690176,22:06:54.357468
