,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.16,2.45,3.08,13.19,-2.62,16.56,-6.53,15.82,-2.68,0.24,0.70,0.49,0.46,9912803,22:10:36.968259
1,-0.16,2.45,3.08,13.19,-2.62,16.56,-4.27,11.76,-2.71,0.24,0.70,0.49,0.46,9912851,22:10:37.018810
2,-0.16,2.45,3.08,13.19,-2.62,16.56,-5.42,8.70,-0.57,0.24,0.70,0.49,0.46,9912919,22:10:37.073091
3,-0.16,2.45,3.08,13.19,-2.62,16.56,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9912955,22:10:37.122380
4,-0.16,2.45,3.08,39.56,-62.25,-0.94,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9913000,22:10:37.167157
5,-0.16,2.45,3.08,69.62,-57.94,-2.37,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9913035,22:10:37.206230
6,-0.16,2.45,3.08,69.62,-58.13,-1.62,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9913059,22:10:37.225089
7,-0.16,2.45,3.08,69.56,-60.38,-1.44,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9913157,22:10:37.330816
8,-0.16,2.45,3.08,41.81,-61.31,35.56,-4.04,8.58,-0.57,0.24,0.70,0.49,0.46,9913202,22:10:37.371647
9,-0.16,2.45,3.08,41.81,-61.31,35.56,-8.10,16.66,-1.53,0.24,0.70,0.49,0.46,9913267,22:10:37.403743
10,-0.16,2.45,3.08,104.62,-85.00,-3.19,-8.10,16.66,-1.53,0.24,0.70,0.49,0.46,9913302,22:10:37.471859
11,0.51,-2.04,-4.67,104.62,-85.00,-3.19,-8.10,16.66,-1.53,0.24,0.70,0.49,0.46,9913350,22:10:37.519215
12,0.51,-2.04,-4.67,104.62,-85.00,-3.19,6.34,13.18,-4.13,0.24,0.70,0.49,0.46,9913390,22:10:37.550068
13,0.51,-2.04,-4.67,104.62,-85.00,-3.19,8.18,11.49,-1.07,0.24,0.70,0.49,0.46,9913443,22:10:37.603277
14,0.22,-1.09,0.80,104.62,-85.00,-3.19,8.18,11.49,-1.07,0.24,0.70,0.49,0.46,9913508,22:10:37.676522
15,0.22,-1.09,0.80,129.19,-50.94,-8.25,8.18,11.49,-1.07,0.24,0.70,0.49,0.46,9913569,22:10:37.729269
16,0.22,-1.09,0.80,129.19,-50.94,-8.25,-0.10,13.56,-5.47,0.24,0.70,0.49,0.46,9913606,22:10:37.774662
17,0.22,-1.09,0.80,121.94,-62.13,-7.75,-0.10,13.56,-5.47,0.24,0.70,0.49,0.46,9913631,22:10:37.796678
18,0.22,-1.09,0.80,121.94,-62.13,-7.75,-5.15,9.00,-0.45,0.24,0.70,0.49,0.46,9913672,22:10:37.843621
19,0.45,-0.09,0.43,121.94,-62.13,-7.75,-5.15,9.00,-0.45,0.24,0.70,0.49,0.46,9913713,22:10:37.884479
20,0.45,-0.09,0.43,121.94,-62.13,-7.75,-4.08,9.00,-1.64,0.24,0.70,0.49,0.46,9913752,22:10:37.922733
21,0.45,-0.09,0.43,121.94,-62.13,-7.75,-5.19,8.12,-1.14,0.24,0.70,0.49,0.46,9913793,22:10:37.951893
22,0.45,-0.09,0.43,119.50,-66.75,-3.69,-5.19,8.12,-1.14,0.24,0.70,0.49,0.46,9913829,22:10:37.997850
23,0.45,-0.09,0.43,119.50,-66.75,-3.69,-3.96,8.89,-1.57,0.24,0.70,0.49,0.46,9913866,22:10:38.039045
24,0.45,-0.09,0.43,119.50,-66.75,-3.69,-4.12,8.93,-1.64,0.24,0.70,0.49,0.46,9913900,22:10:38.064635
25,0.45,-0.09,0.43,119.50,-66.75,-3.69,-3.51,9.23,-1.61,0.24,0.70,0.49,0.46,9913951,22:10:38.121166
