,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.21,0.10,0.12,-7.94,7.12,10.94,8.11,3.86,4.49,0.53,-0.03,0.79,0.29,183989,15:53:08
1,0.21,0.10,0.12,-7.94,7.12,10.94,8.07,4.12,4.61,0.53,-0.03,0.79,0.29,184033,15:53:08
2,-0.21,-0.09,-0.02,-7.94,7.12,10.94,8.07,4.12,4.61,0.53,-0.03,0.79,0.29,184067,15:53:08
3,-0.21,-0.09,-0.02,-7.94,7.12,10.94,9.22,2.86,2.73,0.53,-0.03,0.79,0.29,184101,15:53:08
4,-0.21,-0.09,-0.02,-7.94,7.12,10.94,9.26,2.78,2.61,0.53,-0.03,0.79,0.29,184127,15:53:08
5,-0.21,-0.09,-0.02,-7.94,7.12,10.94,9.26,2.78,2.57,0.53,-0.03,0.79,0.29,184165,15:53:08
6,-0.21,-0.09,-0.02,-7.94,7.12,10.94,9.22,2.78,2.65,0.53,-0.03,0.79,0.29,184235,15:53:08
7,-0.21,-0.09,-0.02,-7.94,7.12,10.94,9.26,2.75,2.61,0.53,-0.03,0.79,0.29,184286,15:53:08
8,0.02,-0.17,0.07,-7.94,7.12,10.94,9.26,2.75,2.61,0.53,-0.03,0.79,0.29,184323,15:53:08
9,0.06,-0.14,0.08,-7.94,7.12,10.94,9.26,2.75,2.61,0.53,-0.03,0.79,0.29,184365,15:53:08
10,0.06,-0.14,0.08,-7.94,7.12,10.94,9.37,2.82,2.57,0.53,-0.03,0.79,0.29,184400,15:53:08
11,0.06,-0.14,0.08,-7.94,7.12,10.94,9.68,2.67,2.54,0.53,-0.03,0.79,0.29,184433,15:53:08
12,0.06,-0.14,0.08,-7.94,7.12,10.94,9.56,2.67,2.50,0.53,-0.03,0.79,0.29,184463,15:53:08
13,0.06,-0.12,0.12,-7.94,7.12,10.94,9.56,2.67,2.50,0.53,-0.03,0.79,0.29,184547,15:53:08
14,0.06,-0.12,0.12,-7.94,7.12,10.94,9.41,2.55,2.38,0.53,-0.03,0.79,0.29,184603,15:53:08
15,0.06,-0.12,0.12,2.19,-16.19,1.19,9.41,2.55,2.38,0.53,-0.03,0.79,0.29,184644,15:53:08
16,0.06,-0.12,0.12,2.19,-16.19,1.19,9.45,2.63,2.23,0.53,-0.03,0.79,0.29,184682,15:53:08
17,-0.07,-0.23,0.08,2.19,-16.19,1.19,9.45,2.63,2.23,0.53,-0.03,0.79,0.29,184714,15:53:08
18,-0.11,-0.25,0.03,2.19,-16.19,1.19,9.45,2.63,2.23,0.53,-0.03,0.79,0.29,184766,15:53:08
19,-0.11,-0.25,0.03,2.19,-16.19,1.19,9.56,2.71,1.92,0.53,-0.03,0.79,0.29,184809,15:53:08
20,-0.11,-0.25,0.03,2.19,-16.19,1.19,9.52,2.63,1.66,0.53,-0.03,0.79,0.29,184910,15:53:08
