,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.75,-0.07,0.13,11.06,5.06,-2.94,4.35,8.31,3.66,0.24,-0.50,-0.21,0.80,701742,14:57:41.733846
1,0.75,-0.07,0.13,11.06,5.06,-2.94,5.50,7.96,4.46,0.24,-0.50,-0.21,0.80,701842,14:57:41.831210
2,0.75,-0.07,0.13,11.06,5.06,-2.94,-0.67,3.33,9.52,0.24,-0.50,-0.21,0.80,701881,14:57:41.873294
3,0.75,-0.07,0.13,11.06,5.06,-2.94,-0.63,3.18,9.32,0.24,-0.50,-0.21,0.80,702052,14:57:42.043968
4,0.75,-0.07,0.13,11.06,5.06,-2.94,-0.63,3.14,9.09,0.24,-0.50,-0.21,0.80,702214,14:57:42.205243
5,-0.05,0.09,0.06,11.06,5.06,-2.94,-0.63,3.14,9.09,0.24,-0.50,-0.21,0.80,702243,14:57:42.233977
6,0.05,0.09,0.04,11.06,5.06,-2.94,-0.63,3.14,9.09,0.24,-0.50,-0.21,0.80,702291,14:57:42.283696
7,0.05,0.09,0.04,11.06,5.06,-2.94,-1.32,3.29,9.98,0.24,-0.50,-0.21,0.80,702428,14:57:42.418203
8,0.05,0.09,0.04,11.06,5.06,-2.94,-1.05,2.95,9.52,0.24,-0.50,-0.21,0.80,702580,14:57:42.562017
9,0.05,0.09,0.04,11.06,5.06,-2.94,-1.24,2.91,9.36,0.24,-0.50,-0.21,0.80,702618,14:57:42.610625
10,0.05,0.09,0.04,11.06,5.06,-2.94,-1.62,2.53,9.21,0.24,-0.50,-0.21,0.80,702648,14:57:42.640616
11,0.05,0.09,0.04,11.06,5.06,-2.94,-1.89,2.45,9.17,0.24,-0.50,-0.21,0.80,703028,14:57:43.016801
12,0.05,0.09,0.04,11.06,5.06,-2.94,-1.82,2.33,9.17,0.24,-0.50,-0.21,0.80,703066,14:57:43.058106
13,0.05,0.09,0.04,11.06,5.06,-2.94,-1.62,1.91,9.25,0.24,-0.50,-0.21,0.80,703505,14:57:43.500250
14,0.03,-0.09,0.06,11.06,5.06,-2.94,-1.62,1.91,9.25,0.24,-0.50,-0.21,0.80,703551,14:57:43.533652
15,0.03,-0.09,0.06,11.06,5.06,-2.94,-1.78,2.18,9.55,0.24,-0.50,-0.21,0.80,703588,14:57:43.584115
