,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.19,4.02,-2.37,-2.19,-0.94,14.19,4.92,11.30,-1.79,0.13,-0.74,-0.66,0.05,1038438,16:55:18.375669
1,-0.19,4.02,-2.37,-2.19,-0.94,14.19,5.88,10.57,-1.91,0.13,-0.74,-0.66,0.05,1039502,16:55:19.407135
2,-0.19,4.02,-2.37,-2.19,-0.94,14.19,-0.29,9.62,-2.14,0.13,-0.74,-0.66,0.05,1039533,16:55:19.472257
3,-0.19,4.02,-2.37,-2.19,-0.94,14.19,7.72,7.97,-2.40,0.13,-0.74,-0.66,0.05,1039570,16:55:19.506422
4,-0.19,4.02,-2.37,-10.56,-8.88,-5.00,7.72,7.97,-2.40,0.13,-0.74,-0.66,0.05,1039605,16:55:19.544715
5,1.11,3.31,1.87,-10.56,-8.88,-5.00,7.72,7.97,-2.40,0.13,-0.74,-0.66,0.05,1039640,16:55:19.577948
6,1.11,3.31,1.87,-10.56,-8.88,-5.00,8.83,7.20,0.09,0.13,-0.74,-0.66,0.05,1039678,16:55:19.614122
7,1.11,3.31,1.87,-10.56,-8.88,-5.00,9.37,6.86,0.97,0.13,-0.74,-0.66,0.05,1039716,16:55:19.655237
8,-0.42,3.82,2.42,-10.56,-8.88,-5.00,9.37,6.86,0.97,0.13,-0.74,-0.66,0.05,1039764,16:55:19.701074
9,-0.85,4.06,1.82,-10.56,-8.88,-5.00,9.37,6.86,0.97,0.13,-0.74,-0.66,0.05,1039806,16:55:19.744110
10,-0.85,4.06,1.82,-10.56,-8.88,-5.00,5.92,3.30,3.57,0.13,-0.74,-0.66,0.05,1039855,16:55:19.790591
11,-0.85,4.06,1.82,-10.56,-8.88,-5.00,4.96,2.03,3.34,0.13,-0.74,-0.66,0.05,1039887,16:55:19.824569
12,-0.85,4.06,1.82,-10.56,-8.88,-5.00,3.58,0.42,3.30,0.13,-0.74,-0.66,0.05,1039950,16:55:19.881063
13,-0.85,4.06,1.82,-10.56,-8.88,-5.00,3.39,-0.23,3.34,0.13,-0.74,-0.66,0.05,1040023,16:55:19.958009
14,-0.85,4.06,1.82,-10.56,-8.88,-5.00,7.49,1.27,6.02,0.13,-0.74,-0.66,0.05,1040067,16:55:20.001317
15,-0.85,4.06,1.82,-10.56,-8.88,-5.00,6.53,1.88,6.91,0.13,-0.74,-0.66,0.05,1040103,16:55:20.038847
16,0.46,0.88,-0.03,-10.56,-8.88,-5.00,6.53,1.88,6.91,0.13,-0.74,-0.66,0.05,1040160,16:55:20.096472
17,0.46,0.88,-0.03,-10.56,-8.88,-5.00,6.15,2.22,8.32,0.13,-0.74,-0.66,0.05,1040192,16:55:20.131049
18,-0.31,0.17,0.51,-10.56,-8.88,-5.00,6.15,2.22,8.32,0.13,-0.74,-0.66,0.05,1040228,16:55:20.163906
19,-0.31,0.17,0.51,-10.56,-8.88,-5.00,5.15,1.73,7.90,0.13,-0.74,-0.66,0.05,1040290,16:55:20.229281
20,-0.48,-0.09,0.37,-10.56,-8.88,-5.00,5.15,1.73,7.90,0.13,-0.74,-0.66,0.05,1040324,16:55:20.254273
21,-0.48,-0.09,0.37,-10.56,-8.88,-5.00,5.50,0.65,7.94,0.13,-0.74,-0.66,0.05,1040348,16:55:20.288233
22,-0.59,-0.10,0.20,-10.56,-8.88,-5.00,5.50,0.65,7.94,0.13,-0.74,-0.66,0.05,1040389,16:55:20.325427
23,-0.59,-0.10,0.20,-10.56,-8.88,-5.00,5.08,0.54,7.67,0.13,-0.74,-0.66,0.05,1040433,16:55:20.365503
24,-0.59,-0.10,0.20,-10.56,-8.88,-5.00,5.23,-0.04,8.05,0.13,-0.74,-0.66,0.05,1040506,16:55:20.442838
25,-0.50,-0.06,0.09,-10.56,-8.88,-5.00,5.23,-0.04,8.05,0.13,-0.74,-0.66,0.05,1040551,16:55:20.484592
26,-0.50,-0.06,0.09,-10.56,-8.88,-5.00,5.80,-0.15,8.52,0.13,-0.74,-0.66,0.05,1040602,16:55:20.539212
27,-0.50,-0.06,0.09,-10.56,-8.88,-5.00,5.38,0.00,8.67,0.13,-0.74,-0.66,0.05,1040637,16:55:20.574095
28,-0.50,-0.06,0.09,-10.56,-8.88,-5.00,5.19,-0.27,8.13,0.13,-0.74,-0.66,0.05,1040679,16:55:20.613376
29,-0.50,-0.06,0.09,-10.56,-8.88,-5.00,4.88,-0.57,8.09,0.13,-0.74,-0.66,0.05,1040707,16:55:20.644674
30,-0.46,-0.38,0.31,-10.56,-8.88,-5.00,4.88,-0.57,8.09,0.13,-0.74,-0.66,0.05,1040759,16:55:20.681787
31,-0.46,-0.38,0.31,-10.56,-8.88,-5.00,5.08,-0.77,7.55,0.13,-0.74,-0.66,0.05,1040805,16:55:20.743523
32,-0.46,-0.38,0.31,-10.56,-8.88,-5.00,4.58,-0.84,7.86,0.13,-0.74,-0.66,0.05,1040835,16:55:20.771379
33,-0.46,-0.38,0.31,-10.56,-8.88,-5.00,4.88,-0.84,7.40,0.13,-0.74,-0.66,0.05,1040869,16:55:20.806673
34,-0.46,-0.38,0.31,7.37,-0.13,-8.81,4.88,-0.84,7.40,0.13,-0.74,-0.66,0.05,1040904,16:55:20.843519
35,0.05,-0.38,-0.17,7.37,-0.13,-8.81,4.88,-0.84,7.40,0.13,-0.74,-0.66,0.05,1040940,16:55:20.877735
36,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.73,-0.50,6.75,0.13,-0.74,-0.66,0.05,1040967,16:55:20.904924
37,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.92,-0.92,6.98,0.13,-0.74,-0.66,0.05,1041000,16:55:20.940206
38,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.23,-0.77,6.29,0.13,-0.74,-0.66,0.05,1041041,16:55:20.977534
39,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.08,-0.84,5.45,0.13,-0.74,-0.66,0.05,1041075,16:55:21.014594
40,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.57,-0.54,4.95,0.13,-0.74,-0.66,0.05,1041114,16:55:21.047335
41,0.05,-0.38,-0.17,7.37,-0.13,-8.81,5.50,0.46,4.34,0.13,-0.74,-0.66,0.05,1041146,16:55:21.079984
42,1.02,-2.63,-1.05,7.37,-0.13,-8.81,5.50,0.46,4.34,0.13,-0.74,-0.66,0.05,1041180,16:55:21.118875
43,1.02,-2.63,-1.05,7.37,-0.13,-8.81,4.58,2.87,0.13,0.13,-0.74,-0.66,0.05,1041233,16:55:21.172019
44,1.26,-3.22,-1.36,7.37,-0.13,-8.81,4.58,2.87,0.13,0.13,-0.74,-0.66,0.05,1041266,16:55:21.206150
45,1.06,-3.56,-2.04,7.37,-0.13,-8.81,4.58,2.87,0.13,0.13,-0.74,-0.66,0.05,1041329,16:55:21.256881
46,1.06,-3.56,-2.04,7.37,-0.13,-8.81,6.42,6.55,-2.94,0.13,-0.74,-0.66,0.05,1041401,16:55:21.325213
47,1.06,-3.56,-2.04,7.37,-0.13,-8.81,8.14,11.91,-1.68,0.13,-0.74,-0.66,0.05,1041455,16:55:21.388624
48,1.06,-3.56,-2.04,7.37,-0.13,-8.81,13.27,13.98,3.61,0.13,-0.74,-0.66,0.05,1041492,16:55:21.430367
49,1.06,-3.56,-2.04,7.37,-0.13,-8.81,13.93,12.61,6.94,0.13,-0.74,-0.66,0.05,1041530,16:55:21.466310
50,1.06,-3.56,-2.04,7.37,-0.13,-8.81,12.36,10.57,8.02,0.13,-0.74,-0.66,0.05,1041597,16:55:21.536742
51,-1.55,0.91,-0.72,7.37,-0.13,-8.81,12.36,10.57,8.02,0.13,-0.74,-0.66,0.05,1041638,16:55:21.573241
52,-1.55,0.91,-0.72,7.37,-0.13,-8.81,6.46,5.98,1.12,0.13,-0.74,-0.66,0.05,1041784,16:55:21.706043
53,-1.55,0.91,-0.72,14.06,-11.25,1.06,6.46,5.98,1.12,0.13,-0.74,-0.66,0.05,1041836,16:55:21.765439
54,-0.71,-3.11,0.94,14.06,-11.25,1.06,6.46,5.98,1.12,0.13,-0.74,-0.66,0.05,1041883,16:55:21.819596
55,-0.70,-3.57,0.89,14.06,-11.25,1.06,6.46,5.98,1.12,0.13,-0.74,-0.66,0.05,1042090,16:55:22.028149
56,-0.96,-2.54,1.56,14.06,-11.25,1.06,6.46,5.98,1.12,0.13,-0.74,-0.66,0.05,1042130,16:55:22.062137
57,-0.96,-2.54,1.56,14.06,-11.25,1.06,4.77,7.01,-3.32,0.13,-0.74,-0.66,0.05,1042156,16:55:22.093180
58,-0.18,-2.75,1.26,14.06,-11.25,1.06,4.77,7.01,-3.32,0.13,-0.74,-0.66,0.05,1042291,16:55:22.228185
59,-0.18,-2.75,1.26,14.06,-11.25,1.06,3.89,6.21,-3.86,0.13,-0.74,-0.66,0.05,1042349,16:55:22.281798
60,-0.18,-2.75,1.26,14.06,-11.25,1.06,2.86,10.69,-0.68,0.13,-0.74,-0.66,0.05,1042394,16:55:22.331401
61,-0.18,-2.75,1.26,14.06,-11.25,1.06,3.58,10.19,-1.91,0.13,-0.74,-0.66,0.05,1042430,16:55:22.366713
62,-0.18,-2.75,1.26,14.06,-11.25,1.06,4.31,9.50,-2.06,0.13,-0.74,-0.66,0.05,1042462,16:55:22.402572
63,0.54,1.48,-1.72,14.06,-11.25,1.06,4.31,9.50,-2.06,0.13,-0.74,-0.66,0.05,1042554,16:55:22.490761
64,0.54,1.48,-1.72,14.06,-11.25,1.06,3.35,9.69,1.04,0.13,-0.74,-0.66,0.05,1042660,16:55:22.584655
65,0.54,1.48,-1.72,14.06,-11.25,1.06,4.20,8.50,0.55,0.13,-0.74,-0.66,0.05,1042762,16:55:22.698578
66,0.54,1.48,-1.72,14.06,-11.25,1.06,5.11,8.96,-0.60,0.13,-0.74,-0.66,0.05,1042799,16:55:22.732403
67,0.03,1.26,-0.67,14.06,-11.25,1.06,5.11,8.96,-0.60,0.13,-0.74,-0.66,0.05,1042836,16:55:22.773550
68,0.03,1.26,-0.67,14.06,-11.25,1.06,4.96,7.89,-0.87,0.13,-0.74,-0.66,0.05,1042875,16:55:22.807909
69,0.29,-0.28,-0.46,14.06,-11.25,1.06,4.96,7.89,-0.87,0.13,-0.74,-0.66,0.05,1042919,16:55:22.858691
70,0.66,-0.77,-0.29,14.06,-11.25,1.06,4.96,7.89,-0.87,0.13,-0.74,-0.66,0.05,1042959,16:55:22.894231
71,0.66,-0.77,-0.29,14.06,-11.25,1.06,7.80,11.76,0.20,0.13,-0.74,-0.66,0.05,1042993,16:55:22.929538
72,0.66,-0.77,-0.29,14.06,-11.25,1.06,6.49,10.42,1.27,0.13,-0.74,-0.66,0.05,1043060,16:55:22.997028
73,0.66,-0.77,-0.29,14.06,-11.25,1.06,7.03,9.27,0.62,0.13,-0.74,-0.66,0.05,1043209,16:55:23.140141
74,0.66,-0.77,-0.29,14.06,-11.25,1.06,6.04,11.15,-0.99,0.13,-0.74,-0.66,0.05,1043252,16:55:23.186440
75,0.66,-0.77,-0.29,14.06,-11.25,1.06,5.04,10.27,-1.21,0.13,-0.74,-0.66,0.05,1043541,16:55:23.481006
76,0.66,-0.77,-0.29,14.06,-11.25,1.06,4.23,9.81,-1.41,0.13,-0.74,-0.66,0.05,1043669,16:55:23.598306
77,0.66,-0.77,-0.29,-7.44,-13.69,9.50,4.23,9.81,-1.41,0.13,-0.74,-0.66,0.05,1043734,16:55:23.668720
78,0.66,-0.77,-0.29,-7.44,-13.69,9.50,5.61,9.23,-2.98,0.13,-0.74,-0.66,0.05,1043798,16:55:23.734392
79,0.40,2.46,-1.49,-7.44,-13.69,9.50,5.61,9.23,-2.98,0.13,-0.74,-0.66,0.05,1043847,16:55:23.783038
80,0.40,2.46,-1.49,-7.44,-13.69,9.50,6.61,6.90,-2.59,0.13,-0.74,-0.66,0.05,1043885,16:55:23.820007
81,0.40,2.46,-1.49,-7.44,-13.69,9.50,6.19,7.36,-2.10,0.13,-0.74,-0.66,0.05,1043915,16:55:23.854469
82,1.00,4.35,-1.42,-7.44,-13.69,9.50,6.19,7.36,-2.10,0.13,-0.74,-0.66,0.05,1044032,16:55:23.967856
83,1.00,4.35,-1.42,-7.44,-13.69,9.50,6.99,6.93,0.01,0.13,-0.74,-0.66,0.05,1044093,16:55:24.025249
84,1.00,4.35,-1.42,-7.44,-13.69,9.50,9.06,8.50,1.27,0.13,-0.74,-0.66,0.05,1044133,16:55:24.066385
85,1.00,4.35,-1.42,4.25,-13.81,15.69,9.06,8.50,1.27,0.13,-0.74,-0.66,0.05,1044175,16:55:24.106022
86,-1.39,-3.63,1.51,4.25,-13.81,15.69,9.06,8.50,1.27,0.13,-0.74,-0.66,0.05,1044219,16:55:24.148544
87,-1.39,-3.63,1.51,4.25,-13.81,15.69,7.68,10.61,-0.14,0.13,-0.74,-0.66,0.05,1044248,16:55:24.185469
88,-1.39,-3.63,1.51,4.25,-13.81,15.69,7.91,10.77,-1.45,0.13,-0.74,-0.66,0.05,1044330,16:55:24.266391
89,-1.39,-3.63,1.51,4.25,-13.81,15.69,7.49,10.42,-1.10,0.13,-0.74,-0.66,0.05,1044551,16:55:24.487459
90,-0.46,-2.34,3.01,4.25,-13.81,15.69,7.49,10.42,-1.10,0.13,-0.74,-0.66,0.05,1044625,16:55:24.556605
91,-0.46,-2.34,3.01,4.25,-13.81,15.69,-0.86,8.31,-2.94,0.13,-0.74,-0.66,0.05,1044706,16:55:24.641219
92,-0.46,-2.34,3.01,4.25,-13.81,15.69,0.94,10.84,-2.52,0.13,-0.74,-0.66,0.05,1044823,16:55:24.753715
93,-0.46,-2.34,3.01,4.25,-13.81,15.69,2.70,10.80,-2.44,0.13,-0.74,-0.66,0.05,1044875,16:55:24.811948
94,-0.46,-2.34,3.01,4.25,-13.81,15.69,6.27,10.04,-4.47,0.13,-0.74,-0.66,0.05,1044950,16:55:24.886945
95,-0.46,-2.34,3.01,4.25,-13.81,15.69,5.30,9.16,-1.91,0.13,-0.74,-0.66,0.05,1045021,16:55:24.953706
96,-0.46,-2.34,3.01,4.25,-13.81,15.69,6.00,8.24,-1.25,0.13,-0.74,-0.66,0.05,1045144,16:55:25.080945
97,0.21,3.35,-1.18,4.25,-13.81,15.69,6.00,8.24,-1.25,0.13,-0.74,-0.66,0.05,1045196,16:55:25.130992
98,0.21,3.35,-1.18,-2.00,-13.44,13.94,6.00,8.24,-1.25,0.13,-0.74,-0.66,0.05,1045272,16:55:25.207110
99,0.21,3.35,-1.18,-2.00,-13.44,13.94,10.17,7.82,-1.02,0.13,-0.74,-0.66,0.05,1045614,16:55:25.538252
100,-0.37,-2.49,1.83,-2.00,-13.44,13.94,10.17,7.82,-1.02,0.13,-0.74,-0.66,0.05,1045744,16:55:25.669498
101,-0.37,-2.49,1.83,-2.00,-13.44,13.94,1.25,7.82,-1.71,0.13,-0.74,-0.66,0.05,1045814,16:55:25.749379
102,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,1.25,7.82,-1.71,0.13,-0.74,-0.66,0.05,1046116,16:55:26.050888
103,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,1.90,11.95,-5.32,0.13,-0.74,-0.66,0.05,1046204,16:55:26.136615
104,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,6.49,7.16,-0.99,0.13,-0.74,-0.66,0.05,1046274,16:55:26.207308
105,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,9.98,7.09,-0.34,0.13,-0.74,-0.66,0.05,1046308,16:55:26.244951
106,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,9.79,7.12,0.66,0.13,-0.74,-0.66,0.05,1046380,16:55:26.315446
107,-0.36,-1.29,-0.43,-2.00,-13.44,13.94,9.44,8.16,0.55,0.13,-0.74,-0.66,0.05,1046414,16:55:26.349049
108,-0.29,-0.23,1.40,-2.00,-13.44,13.94,9.44,8.16,0.55,0.13,-0.74,-0.66,0.05,1046480,16:55:26.418120
109,-0.29,-0.23,1.40,-2.00,-13.44,13.94,6.46,11.11,1.04,0.13,-0.74,-0.66,0.05,1046827,16:55:26.765377
