,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.02,0.10,0.33,-17.75,-9.81,-9.31,-4.72,9.47,-1.75,0.28,0.71,0.49,0.41,9765637,22:08:09.804091
1,0.02,0.10,0.33,-17.75,-9.81,-9.31,-4.61,7.55,-1.79,0.28,0.71,0.49,0.41,9768017,22:08:12.107227
2,0.02,0.10,0.33,-17.75,-9.81,-9.31,-3.54,9.01,-1.71,0.28,0.71,0.49,0.41,9768109,22:08:12.261109
3,0.02,0.10,0.33,-17.75,-9.81,-9.31,-3.61,8.93,-1.94,0.28,0.71,0.49,0.41,9768160,22:08:12.327561
4,0.02,0.10,0.33,-17.75,-9.81,-9.31,-3.73,8.89,-2.02,0.28,0.71,0.49,0.41,9770335,22:08:14.445930
5,0.02,0.10,0.33,-17.75,-9.81,-9.31,-3.61,8.93,-2.02,0.28,0.71,0.49,0.41,9772406,22:08:16.565930
6,0.02,0.10,0.33,-17.75,-9.81,-9.31,-2.16,9.81,-0.56,0.28,0.71,0.49,0.41,9774540,22:08:18.615787
7,0.41,-0.89,-1.72,-17.75,-9.81,-9.31,-2.16,9.81,-0.56,0.28,0.71,0.49,0.41,9776701,22:08:20.860053
8,0.99,-1.51,-0.73,-17.75,-9.81,-9.31,-2.16,9.81,-0.56,0.28,0.71,0.49,0.41,9778847,22:08:22.931473
9,-0.81,1.92,0.32,-17.75,-9.81,-9.31,-2.16,9.81,-0.56,0.28,0.71,0.49,0.41,9780938,22:08:25.107911
10,-0.81,1.92,0.32,-17.75,-9.81,-9.31,-7.06,9.05,-2.63,0.28,0.71,0.49,0.41,9781048,22:08:25.214261
11,-0.81,1.92,0.32,-17.75,-9.81,-9.31,-4.80,9.54,-1.10,0.28,0.71,0.49,0.41,9781094,22:08:25.245276
12,-0.81,1.92,0.32,-17.75,-9.81,-9.31,-4.84,8.01,0.13,0.28,0.71,0.49,0.41,9781121,22:08:25.296924
13,-0.81,1.92,0.32,-17.75,-9.81,-9.31,-4.49,10.62,-1.33,0.28,0.71,0.49,0.41,9781138,22:08:25.315078
