,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.15,0.10,0.22,6.87,41.50,26.44,-4.08,8.81,-1.22,0.38,0.72,0.59,0.01,10431135,22:19:15.217901
1,0.63,0.13,-0.41,11.69,33.19,36.25,-5.00,8.31,-0.72,0.38,0.72,0.59,0.01,10438669,22:19:22.821808
2,0.63,0.13,-0.41,-95.00,29.00,-0.94,-5.00,8.31,-0.72,0.38,0.72,0.59,0.01,10438766,22:19:22.911229
3,0.63,0.13,-0.41,-52.06,2.69,7.94,-5.00,8.31,-0.72,0.38,0.72,0.59,0.01,10438818,22:19:22.961744
4,0.63,0.13,-0.41,-63.50,4.69,10.81,-5.00,8.31,-0.72,0.38,0.72,0.59,0.01,10438907,22:19:23.030628
5,0.63,0.13,-0.41,-63.50,4.69,10.81,-3.54,10.57,0.96,0.38,0.72,0.59,0.01,10439058,22:19:23.208027
6,0.63,0.13,-0.41,-63.50,4.69,10.81,-5.00,9.00,-0.61,0.38,0.72,0.59,0.01,10439144,22:19:23.281144
7,0.63,0.13,-0.41,-80.56,7.37,6.62,-5.00,9.00,-0.61,0.38,0.72,0.59,0.01,10439207,22:19:23.355300
8,0.16,0.34,0.84,-80.56,7.37,6.62,-5.00,9.00,-0.61,0.38,0.72,0.59,0.01,10439248,22:19:23.401033
9,0.16,0.34,0.84,-80.56,7.37,6.62,-3.09,9.50,-1.83,0.38,0.72,0.59,0.01,10439333,22:19:23.474114
10,0.16,0.34,0.84,-80.56,7.37,6.62,-4.43,9.77,-1.49,0.38,0.72,0.59,0.01,10439449,22:19:23.585895
11,0.20,0.49,2.07,-80.56,7.37,6.62,-4.43,9.77,-1.49,0.38,0.72,0.59,0.01,10439911,22:19:24.057410
12,0.20,0.49,2.07,-80.56,7.37,6.62,-5.11,13.33,0.58,0.38,0.72,0.59,0.01,10440023,22:19:24.173212
13,0.20,0.49,2.07,79.81,-12.88,10.63,-5.11,13.33,0.58,0.38,0.72,0.59,0.01,10440141,22:19:24.288763
14,1.55,-0.58,1.27,79.81,-12.88,10.63,-5.11,13.33,0.58,0.38,0.72,0.59,0.01,10440510,22:19:24.655669
15,1.55,-0.58,1.27,79.81,-12.88,10.63,-4.58,8.89,-0.64,0.38,0.72,0.59,0.01,10440570,22:19:24.718398
16,1.55,-0.58,1.27,79.81,-12.88,10.63,-3.70,10.73,-2.33,0.38,0.72,0.59,0.01,10440642,22:19:24.792643
17,1.55,-0.58,1.27,-13.88,-23.69,-0.37,-3.70,10.73,-2.33,0.38,0.72,0.59,0.01,10440763,22:19:24.862791
18,1.55,-0.58,1.27,-13.88,-23.69,-0.37,-7.22,13.87,-0.64,0.38,0.72,0.59,0.01,10441028,22:19:25.172872
19,1.55,-0.58,1.27,-67.87,-20.81,-14.06,-7.22,13.87,-0.64,0.38,0.72,0.59,0.01,10441412,22:19:25.558557
20,1.55,-0.58,1.27,51.69,0.00,11.13,-7.22,13.87,-0.64,0.38,0.72,0.59,0.01,10441675,22:19:25.820513
21,1.55,-0.58,1.27,51.69,0.00,11.13,-5.23,9.00,-1.72,0.38,0.72,0.59,0.01,10441826,22:19:25.973230
22,1.55,-0.58,1.27,38.19,1.69,16.25,-5.23,9.00,-1.72,0.38,0.72,0.59,0.01,10442324,22:19:26.458551
23,0.46,0.72,1.93,38.19,1.69,16.25,-5.23,9.00,-1.72,0.38,0.72,0.59,0.01,10442682,22:19:26.829439
24,0.46,0.72,1.93,38.19,1.69,16.25,-4.46,19.42,-1.61,0.38,0.72,0.59,0.01,10443241,22:19:27.391260
25,0.46,0.72,1.93,38.19,1.69,16.25,-5.15,8.50,-1.45,0.38,0.72,0.59,0.01,10443433,22:19:27.582830
26,0.46,0.72,1.93,32.56,2.87,32.56,-5.15,8.50,-1.45,0.38,0.72,0.59,0.01,10443520,22:19:27.669376
27,0.46,0.72,1.93,35.63,5.94,39.00,-5.15,8.50,-1.45,0.38,0.72,0.59,0.01,10444979,22:19:29.129374
28,0.46,0.72,1.93,27.50,6.12,38.25,-5.15,8.50,-1.45,0.38,0.72,0.59,0.01,10445054,22:19:29.200970
29,0.46,0.72,1.93,27.50,6.12,38.25,0.25,9.58,-1.34,0.38,0.72,0.59,0.01,10445128,22:19:29.277593
30,0.46,0.72,1.93,38.88,4.00,33.13,0.25,9.58,-1.34,0.38,0.72,0.59,0.01,10445180,22:19:29.328857
31,0.46,0.72,1.93,38.88,4.00,33.13,-1.25,9.73,-0.49,0.38,0.72,0.59,0.01,10445251,22:19:29.400635
32,0.46,0.72,1.93,38.88,4.00,33.13,-3.20,8.81,-0.76,0.38,0.72,0.59,0.01,10445932,22:19:30.068942
33,0.46,0.72,1.93,38.88,4.00,33.13,-2.47,9.84,0.04,0.38,0.72,0.59,0.01,10446032,22:19:30.179380
34,0.46,0.72,1.93,49.56,20.75,18.00,-2.47,9.84,0.04,0.38,0.72,0.59,0.01,10446133,22:19:30.279354
35,0.46,0.72,1.93,49.56,20.75,18.00,-5.61,12.34,12.23,0.38,0.72,0.59,0.01,10446182,22:19:30.328891
36,0.46,0.72,1.93,49.56,20.75,18.00,-6.27,8.81,-1.64,0.38,0.72,0.59,0.01,10446269,22:19:30.413922
37,0.46,0.72,1.93,49.56,20.75,18.00,-0.98,8.54,-4.75,0.38,0.72,0.59,0.01,10446323,22:19:30.472263
38,0.46,0.72,1.93,37.50,14.94,13.19,-0.98,8.54,-4.75,0.38,0.72,0.59,0.01,10446366,22:19:30.513913
39,0.46,0.72,1.93,37.50,14.94,13.19,-2.66,9.92,-1.26,0.38,0.72,0.59,0.01,10446782,22:19:30.912951
40,0.04,0.58,0.65,37.50,14.94,13.19,-2.66,9.92,-1.26,0.38,0.72,0.59,0.01,10446863,22:19:31.007489
41,0.04,0.58,0.65,1.87,6.31,8.00,-2.66,9.92,-1.26,0.38,0.72,0.59,0.01,10446910,22:19:31.060574
42,0.04,0.58,0.65,-7.25,8.69,11.06,-2.66,9.92,-1.26,0.38,0.72,0.59,0.01,10446948,22:19:31.098911
