,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
0,-0.82,0.46,-1.57,1.44,-19.0,-5.13,-9.08,4.73,1.99,0.38,0.47,0.12,0.79,561963,2412,W,-2.94752076111737,-0.3159188425210375,2.1228519143822253,2.792592431167121,-0.2487528806673999,0.3495919085152887,0.0,0.0,0.0,0.015263157894736845,0.1423684210526316,0.03631578947368421,0.0,0.0,0.0,0.0013890953313965273,-0.00020995203026822514,-0.00012127558948719699
1,-0.82,0.46,-1.57,1.44,-19.0,-5.13,-8.5,10.14,3.37,0.38,0.47,0.12,0.79,562001,2450,W,2.8530334212251547,-0.710768329547427,1.847142789472914,2.8824163888043453,-0.6136222064323261,0.0750533710307327,0.0,0.0,0.0,0.06804878048780488,0.13439024390243903,0.031707317073170725,0.0,0.0,0.0,-0.00410500465229793,-0.011107704510440977,-0.000535700666575146
2,-0.82,0.46,-1.57,1.44,-19.0,-5.13,-5.71,15.65,4.67,0.38,0.47,0.12,0.79,562042,2491,W,2.356834609857464,-1.1010213372072402,1.5605017555066438,2.9515863690067863,-0.977601112160692,-0.2103711059057472,0.0,0.0,0.0,-0.10025641025641023,-0.321025641025641,0.00974358974358974,0.00035897435897435894,-0.00040384615384615383,0.0011666666666666665,0.002570677186061801,0.008231426692965154,-0.00024983563445101897
3,-0.82,0.46,-1.57,1.44,-19.0,-5.13,-9.62,3.13,5.05,0.38,0.47,0.12,0.79,562081,2530,W,1.8576650492576692,-1.4764283515871832,1.2570688541175845,2.959206898823088,-1.3359380209038036,-0.4953989990622046,0.013999999999999999,-0.01575,0.0455,0.0,0.0,0.0,-0.00014487179487179483,0.0005604166666666667,-0.0011823717948717949,0.0,0.0,0.0
4,-0.26,-0.17,0.25,1.44,-19.0,-5.13,-9.62,3.13,5.05,0.38,0.47,0.12,0.79,562121,2570,W,1.3661975348833713,-1.8219905469321085,0.9369718184297936,2.915016245902508,-1.6841046464115097,-0.7675583610775519,0.008205128205128205,0.006666666666666667,-0.001794871794871795,0.0,0.0,0.0,-0.000210387902695595,-0.00017094017094017094,4.602235371466141e-05,0.0001987179487179479,-0.0009102564102564101,-0.0017435897435897434
5,0.06,0.09,0.18,1.44,-19.0,-5.13,-9.62,3.13,5.05,0.38,0.47,0.12,0.79,562160,2609,W,0.8919022665534019,-2.1121373202611533,0.6044389817657047,2.8493480214722364,-2.016048940089966,-1.0078146880151992,0.0,0.0,0.0,0.007749999999999968,-0.0355,-0.06799999999999999,0.0,0.0,0.0,-0.00014246794871794786,0.0009387820512820513,0.0017769230769230765
6,0.06,0.09,0.18,1.44,-19.0,-5.13,-9.31,1.71,2.33,0.38,0.47,0.12,0.79,562200,2649,W,0.4431117783345764,-2.299878353818775,0.2679551594120101,2.7905633721084917,-2.3166766304701065,-1.1790600861884537,0.0,0.0,0.0,0.002051282051282053,0.002051282051282053,0.0030769230769230795,0.0,0.0,0.0,-3.1806954883877217e-05,-8.031700339392655e-05,-3.0385415000799795e-05
7,0.06,0.09,0.18,1.44,-19.0,-5.13,-9.23,1.79,2.45,0.38,0.47,0.12,0.79,562239,2688,W,0.0261761300168299,-2.341789265629558,-0.0532947238174438,2.7578442763850037,-2.5155630646442475,-1.1959413062610629,0.0,0.0,0.0,0.0008108108108108416,-0.001081081081081082,0.0018918918918918875,-3.465003465003465e-05,-7.623007623007624e-05,0.0,-2.191380569759031e-05,2.9218407596785998e-05,-5.113221329437534e-05
8,0.06,0.09,0.18,1.44,-19.0,-5.13,-9.2,1.75,2.52,0.38,0.47,0.12,0.79,562276,2725,W,-0.3735352946888659,-2.346581113684243,-0.3043486398891885,2.75646227231598,-0.5020087168394167,-0.9123381954166756,-0.001282051282051282,-0.0028205128205128207,0.0,0.0,0.0,0.0,3.287310979618672e-05,7.232084155161079e-05,0.0,5.259697567389879e-05,7.232084155161084e-05,5.259697567389879e-05
9,0.01,-0.02,0.18,1.44,-19.0,-5.13,-9.2,1.75,2.52,0.38,0.47,0.12,0.79,562315,2764,W,-0.7775043601542808,-2.524437014540915,-0.353809862870977,2.7727785598818566,-0.0989385909625859,-0.5021751160323007,0.0,0.0,0.0,0.002051282051282053,0.002820512820512823,0.002051282051282053,0.0,0.0,0.0,-0.00010387902695595013,-9.796186719263651e-05,-0.00012310979618671925
10,0.01,-0.02,0.18,1.44,-19.0,-5.13,-9.12,1.86,2.6,0.38,0.47,0.12,0.79,562354,2803,W,-1.0809735453092326,-2.9761697737389343,-0.1194064439187241,2.784637192233143,-0.0691333242885241,-0.3382322639890462,0.0,0.0,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.002749999999999997,0.0,0.0,0.0,5.000000000000004e-05,0.00015657894736842106,8.848684210526296e-05
11,0.01,-0.02,0.18,1.44,-19.0,-5.13,-9.2,1.82,2.49,0.38,0.47,0.12,0.79,562394,2843,W,0.4750213472670148,2.579964062310851,0.0369442423966446,2.7856242032024663,-0.0393880108698634,-0.3284205697922496,0.0,0.0,0.0,0.0,0.005263157894736841,0.0007894736842105212,2.7700831024930747e-05,4.155124653739612e-05,4.155124653739612e-05,0.0,-0.00013850415512465372,-2.0775623268697927e-05
12,0.01,-0.02,0.18,1.44,-19.0,-5.13,-9.2,2.02,2.52,0.38,0.47,0.12,0.79,562432,2881,W,0.552639001671254,1.8632105333872728,0.0717258504516709,2.7817705752318176,-0.0358387530327482,-0.3554894887395952,0.0010526315789473684,0.0015789473684210526,0.0015789473684210526,0.0,0.0,0.0,-2.7700831024930747e-05,-4.155124653739612e-05,-4.155124653739612e-05,2.6315789473683653e-05,7.236842105263149e-05,2.6315789473684232e-05
13,0.05,0.04,0.24,1.44,-19.0,-5.13,-9.2,2.02,2.52,0.38,0.47,0.12,0.79,562470,2919,W,0.3925608541629659,1.343598963842465,0.1193088845530967,2.77603186288892,-0.0254336238151699,-0.3718156918054394,0.0,0.0,0.0,0.0009999999999999788,0.002749999999999997,0.0010000000000000009,-1.8750000000000002e-05,-1.8750000000000002e-05,-6.249999999999988e-06,-2.499999999999947e-05,-6.874999999999992e-05,-2.500000000000002e-05
14,0.05,0.04,0.24,1.44,-19.0,-5.13,-9.16,2.13,2.56,0.38,0.47,0.12,0.79,562510,2959,W,0.4178741150981139,0.9417709909309528,0.1906962583504302,2.770767400789644,-0.0123284912211744,-0.3765166529689198,-0.00075,-0.00075,-0.0002499999999999995,0.0,0.0,0.0,1.8750000000000002e-05,1.8750000000000002e-05,6.249999999999988e-06,2.5641025641026233e-05,0.0001730769230769231,-7.051282051282043e-05
15,0.02,0.01,0.23,1.44,-19.0,-5.13,-9.16,2.13,2.56,0.38,0.47,0.12,0.79,562550,2999,W,0.6587183076684985,0.5491206912536513,0.2996549485602912,2.768087042859201,-0.0042929839759805,-0.3813789175050799,0.0,0.0,0.0,0.0010256410256410493,0.006923076923076923,-0.0028205128205128173,0.0,0.0,0.0,1.4215398830771497e-06,-0.00012207473745935282,0.00010004086927163845
16,0.02,0.01,0.23,1.44,-19.0,-5.13,-9.12,2.4,2.45,0.38,0.47,0.12,0.79,562589,3038,W,0.8433452963246736,0.1178150118499726,0.5694259715039891,2.766890544914676,-0.0034747929704242,-0.3876529381236306,0.0,0.0,0.0,0.0010810810810810581,0.002162162162162164,0.001081081081081082,2.8449502133712653e-05,4.978662873399716e-05,8.534850640113795e-05,-2.9218407596785354e-05,-5.8436815193571996e-05,-2.9218407596785998e-05
17,0.02,0.01,0.23,1.44,-19.0,-5.13,-9.08,2.48,2.49,0.38,0.47,0.12,0.79,562626,3075,W,0.813455075197434,-0.3217626744302962,1.06171630656461,2.7737025658565657,-0.002765657894938,-0.387617679514612,0.0010526315789473682,0.001842105263157895,0.0031578947368421043,0.0,0.0,0.0,-2.770083102493074e-05,-4.847645429362881e-05,-8.310249307479222e-05,7.894736842105212e-05,0.00017105263157894752,0.0
18,0.06,0.08,0.35,1.44,-19.0,-5.13,-9.08,2.48,2.49,0.38,0.47,0.12,0.79,562664,3113,W,0.6634410158855771,-0.7421626974253703,1.3188823271774128,2.800665876925974,0.0301704174590471,-0.3749225237673272,0.0,0.0,0.0,0.0029999999999999805,0.006500000000000006,0.0,0.0,0.0,0.0,-0.00012499999999999846,-0.00011250000000000038,0.0
19,0.06,0.08,0.35,1.44,-19.0,-5.13,-8.96,2.74,2.49,0.38,0.47,0.12,0.79,562704,3153,W,0.4671413745268596,-1.1713517448533333,1.326079371219857,2.8544631465673205,0.1449482710083074,-0.3516932457271286,0.0,0.0,0.0,-0.0019999999999999575,0.0019999999999999905,0.0,0.0,0.0,0.0,2.297297297297129e-05,7.837837837837858e-05,-5.40540540540541e-05
20,0.06,0.08,0.35,1.44,-19.0,-5.13,-9.04,2.82,2.49,0.38,0.47,0.12,0.79,562744,3193,W,0.2650441162108105,-1.6348461995736967,1.2765726918154934,2.9317213995592604,0.3458531635612285,-0.3023196540775908,0.0,0.0,0.0,-0.001081081081081106,0.005135135135135134,-0.002162162162162164,3.465003465003465e-05,-0.00012474012474012473,0.00018018018018018018,2.921840759678665e-05,-0.00013878743608473334,5.8436815193571996e-05
21,0.06,0.08,0.35,1.44,-19.0,-5.13,-9.08,3.01,2.41,0.38,0.47,0.12,0.79,562781,3230,W,0.0872274051008367,-2.1300714174700053,1.225020647772949,3.0195528382862244,0.4367329197317775,-0.2414699009989173,0.001282051282051282,-0.004615384615384615,0.006666666666666667,0.0,0.0,0.0,-3.287310979618672e-05,0.00011834319526627217,-0.00017094017094017094,-0.0001474358974358977,0.0002243589743589744,5.128205128205133e-05
22,0.11,-0.1,0.61,1.44,-19.0,-5.13,-9.08,3.01,2.41,0.38,0.47,0.12,0.79,562820,3269,W,-0.0629641609508209,-2.6465554101561306,1.1403635737095752,3.083381280979057,0.3461263224763881,-0.2271630762919569,0.0,0.0,0.0,-0.00575000000000001,0.008750000000000003,0.0020000000000000018,-1.3157894736842108e-05,-0.0003289473684210526,0.000625,0.00014375000000000027,-0.00021875000000000006,-5.000000000000004e-05
23,0.11,-0.1,0.61,1.44,-19.0,-5.13,-9.31,3.36,2.49,0.38,0.47,0.12,0.79,562860,3309,W,-0.0258291342979671,3.1132015917394487,0.965077398570854,3.0832107168684124,0.1458605410328241,-0.2864272030490713,-0.0005263157894736843,-0.013157894736842105,0.025,0.0,0.0,0.0,1.3850415512465377e-05,0.00034626038781163435,-0.0006578947368421052,-0.0021184210526315785,0.0010065789473684209,0.0004013157894736841
24,0.09,-0.6,1.56,1.44,-19.0,-5.13,-9.31,3.36,2.49,0.38,0.47,0.12,0.79,562898,3347,W,0.1571893373523623,2.597967646290611,0.697586775716616,3.00995774062298,-0.1066133266610483,-0.4098204071296863,0.0,0.0,0.0,-0.08049999999999997,0.03824999999999999,0.015249999999999996,0.0,0.0,0.0,0.004086824324324323,-0.00023327702702702666,-0.0011312499999999999
25,0.09,-0.6,1.56,1.44,-19.0,-5.13,-12.53,4.89,3.1,0.38,0.47,0.12,0.79,562938,3387,W,0.0277476264379499,2.103544193818845,0.3641982829066604,2.879539967817119,-0.3808922762178189,-0.5713976339687404,0.0,0.0,0.0,0.08297297297297293,0.028918918918918925,-0.030000000000000002,0.0,0.0,0.0,-0.004006026296566836,-0.0004978086194302412,0.0016891891891891893
26,0.09,-0.6,1.56,1.44,-19.0,-5.13,-9.46,5.96,1.99,0.38,0.47,0.12,0.79,562975,3424,W,-0.3019818376093215,1.638448916140946,-0.011051657762165,2.7136344710569373,-0.6615591673082605,-0.7378821477792971,0.0,0.0,0.0,-0.06524999999999999,0.010499999999999999,0.0325,2.5641025641025646e-05,0.0007307692307692308,0.0015897435897435897,0.0016312499999999997,-0.0002625,-0.0008125000000000001
27,0.09,-0.6,1.56,1.44,-19.0,-5.13,-12.07,6.38,3.29,0.38,0.47,0.12,0.79,563015,3464,W,-0.7433762924754177,1.198912768624249,-0.4093995088466134,2.5323835754946336,-0.9366083040221505,-0.8548106253120524,0.0010256410256410259,0.029230769230769234,0.06358974358974359,0.0,0.0,0.0,-2.629848783694938e-05,-0.0007495069033530572,-0.0016305062458908614,-0.0004536489151873764,-0.005285996055226824,-0.0020907297830374755
28,0.13,0.54,4.04,1.44,-19.0,-5.13,-12.07,6.38,3.29,0.38,0.47,0.12,0.79,563054,3503,W,-1.256297587655653,0.7762531397793333,-0.8154338379249689,2.356012986182348,-1.1876899567570256,-0.7440749303958784,0.0,0.0,0.0,-0.01769230769230768,-0.20615384615384613,-0.08153846153846155,0.0,0.0,0.0,0.004360531506280493,0.008747534516765286,0.0034402574483546147
29,0.13,0.54,4.04,1.44,-19.0,-5.13,-12.76,-1.66,0.11,0.38,0.47,0.12,0.79,563093,3542,W,-1.8042549813943145,0.366662480609324,-1.2165459499418898,2.2099219202116798,-1.383400708575473,0.0682188306239309,0.0,0.0,0.0,0.15236842105263157,0.135,0.05263157894736842,0.0002631578947368421,-5.921052631578949e-05,-0.0030000000000000005,-0.004009695290858726,-0.0035526315789473684,-0.0013850415512465374
30,0.13,0.54,4.04,1.44,-19.0,-5.13,-6.97,3.47,2.11,0.38,0.47,0.12,0.79,563131,3580,W,-2.3732222072257323,-0.0341870978932593,-1.6017111192036972,2.1337362477365063,-1.4116067617369743,0.4675144624548187,0.01,-0.0022500000000000007,-0.11400000000000002,0.0,0.0,0.0,-0.00110625,0.00018125000000000004,0.0023750000000000004,0.0,0.0,0.0
31,0.53,0.45,-0.52,1.44,-19.0,-5.13,-6.97,3.47,2.11,0.38,0.47,0.12,0.79,563171,3620,W,-2.9547976900627884,-0.4310428557564729,-1.9613860251742303,2.1965379384495862,0.5752145507672445,0.3854856234377115,-0.03425,0.005,-0.019,0.0,0.0,0.0,0.00085625,-0.000125,0.000475,-0.00025000000000000033,-0.0010576923076923077,0.0007820512820512823
32,-0.84,0.65,-1.28,1.44,-19.0,-5.13,-6.97,3.47,2.11,0.38,0.47,0.12,0.79,563211,3660,W,2.7330763783995438,-0.8345129125733112,-2.288065244031174,2.4636117856805866,0.9796595088075322,0.1866789391087248,0.0,0.0,0.0,-0.010000000000000014,-0.04230769230769231,0.03128205128205129,0.0,0.0,0.0,0.00033333333333333376,0.0016296844181459568,-0.0009495397764628535
33,-0.84,0.65,-1.28,1.44,-19.0,-5.13,-7.36,1.82,3.33,0.38,0.47,0.12,0.79,563250,3699,W,2.109466282004544,-1.260161847957437,-2.5758817352043706,2.791486927168659,0.9703762356654468,-0.0414863325278436,0.0,0.0,0.0,0.0030000000000000027,0.021249999999999998,-0.00575,0.0,0.0,0.0,-0.00019999999999999974,0.0004029605263157895,0.0004463815789473684
34,-0.84,0.65,-1.28,1.44,-19.0,-5.13,-7.24,2.67,3.1,0.38,0.47,0.12,0.79,563290,3739,W,1.436279617318678,-1.7275310734100302,-2.826217040788143,2.9708748619160152,0.9075428986150262,-0.2682092027374,0.0,0.0,0.0,-0.004999999999999987,0.03736842105263158,0.012105263157894735,0.0016551246537396124,-0.0008795013850415512,-0.0009626038781163434,0.00013157894736842072,-0.0009833795013850415,-0.00031855955678670355
35,-0.84,0.65,-1.28,1.44,-19.0,-5.13,-7.43,4.09,3.56,0.38,0.47,0.12,0.79,563328,3777,W,0.7020439136635139,-2.274440777368066,-3.0566431893127146,3.0170774326541343,0.7914857079672684,-0.467689887294522,0.06289473684210527,-0.03342105263157895,-0.03657894736842105,0.0,0.0,0.0,-0.002572803466155267,0.0013046025996164502,0.0007264365366858441,0.0,0.0,0.0
36,1.55,-0.62,-2.67,1.44,-19.0,-5.13,-7.43,4.09,3.56,0.38,0.47,0.12,0.79,563366,3815,W,-0.0642116042265416,-2.968870437359206,2.9873471338658524,2.9860639841247982,0.6095255072750664,-0.611455670413649,-0.03487179487179488,0.016153846153846154,-0.008974358974358977,0.0,0.0,0.0,0.0008941485864562789,-0.0004142011834319527,0.0002301117685733071,-0.00027613412228796836,0.002287968441814596,-0.0012097304404996713
37,0.19,0.01,-3.02,1.44,-19.0,-5.13,-7.43,4.09,3.56,0.38,0.47,0.12,0.79,563405,3854,W,-0.8013701989530035,2.4528600980217554,2.7235973311139547,2.898616033644162,0.3685110449994156,-0.6899665650767661,0.0,0.0,0.0,-0.010769230769230767,0.08923076923076924,-0.04717948717948718,0.0,0.0,0.0,-0.0003446486037579155,-0.0013837849060521128,0.0018777466348316551
38,0.19,0.01,-3.02,1.44,-19.0,-5.13,-7.85,7.57,1.72,0.38,0.47,0.12,0.79,563444,3893,W,-1.4689424509694546,1.6184475166222247,2.4418235411895206,2.764723318969609,0.0901379408979323,-0.7143599405112114,0.0,0.0,0.0,-0.02421052631578947,0.03526315789473684,0.02605263157894737,-0.0002496626180836707,8.097165991902835e-05,0.0005600539811066128,0.0006371191135734071,-0.0009279778393351799,-0.000685595567867036
