,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
0,0.38,0.43,0.99,-10.69,1.37,1.19,-0.81,-8.32,0.48,-0.09,0.74,-0.67,0.06,137960,3269,W,0.6404952222880531,-0.0018775960950124,0.3590144939585518,-1.9012465835966248,2.798957280855983,0.6404666599943282,0.0,0.0,0.0,-0.03631578947368421,0.02631578947368421,0.10105263157894737,0.0005263157894736841,0.0006371191135734073,0.0003047091412742385,0.0019113573407202216,-0.0013850415512465374,-0.005318559556786703
1,0.38,0.43,0.99,-10.69,1.37,1.19,-1.5,-7.82,2.4,-0.09,0.74,-0.67,0.06,137979,3288,W,0.4234116648695732,-0.0134526928473163,0.1450412773515239,-2.120079967129622,2.8441728407799234,0.347350434143126,0.009999999999999997,0.012105263157894739,0.005789473684210532,0.0,0.0,0.0,-0.0005263157894736841,-0.0006371191135734073,-0.0003047091412742385,-0.0044736842105263155,-0.0014661654135338367,0.001466165413533835
2,0.57,0.66,1.1,-10.69,1.37,1.19,-1.5,-7.82,2.4,-0.09,0.74,-0.67,0.06,137998,3307,W,0.2467811687265114,-0.163271061236648,-0.0077886310209421,-2.2627874271677992,2.9405138579062133,0.0783872487491998,0.0,0.0,0.0,-0.08499999999999999,-0.027857142857142896,0.027857142857142865,0.001122448979591837,-0.00025510204081632677,0.0008673469387755099,0.0060714285714285705,0.0019897959183673495,-0.0019897959183673474
3,0.57,0.66,1.1,-10.69,1.37,1.19,-2.69,-8.21,2.79,-0.09,0.74,-0.67,0.06,138012,3321,W,0.1211427964232767,-0.3983086018337095,-0.04747850580748,-2.412866388254624,3.035499003474856,-0.1611274057180278,0.01571428571428572,-0.003571428571428575,0.012142857142857138,0.0,0.0,0.0,-0.001122448979591837,0.00025510204081632677,-0.0008673469387755099,0.0,0.0,0.0
4,0.79,0.61,1.27,-10.69,1.37,1.19,-2.69,-8.21,2.79,-0.09,0.74,-0.67,0.06,138026,3335,W,0.040460107761768,-0.6819248295977942,0.0506940534568862,-2.587875452681843,3.087394933058356,-0.3651545789832593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004509803921568627,-0.0013547237076648837,-0.00035650623885918035
5,0.79,0.61,1.27,-10.69,1.37,1.19,-2.69,-8.21,2.79,-0.03,0.72,-0.68,0.08,138043,3352,W,-0.0105815729462178,-0.9929500385070054,0.2202667226944959,-2.7779198408962715,3.097643365385247,-0.528366017748686,0.0,0.0,0.0,-0.07666666666666666,-0.023030303030303022,-0.006060606060606066,0.0,0.0,0.0,0.0013852813852813846,-0.0009038436311163578,-0.00024924570379115794
6,0.79,0.61,1.27,-10.69,1.37,1.19,-5.22,-8.97,2.59,-0.03,0.72,-0.68,0.08,138076,3385,W,-0.0464626890162435,-1.3209866229486311,0.3324249032025113,-2.970261725489088,3.076685977327005,-0.6516034548658449,0.0,0.0,0.0,-0.03095238095238097,-0.05285714285714283,-0.014285714285714277,0.0,0.0,0.0,0.001473922902494332,0.002517006802721087,0.0006802721088435369
7,0.79,0.61,1.27,-10.69,1.37,1.19,-5.87,-10.08,2.29,-0.03,0.72,-0.68,0.08,138097,3406,W,-0.0722023734481569,-1.6609300904316004,0.3532241121989907,3.129176086353569,3.034001640779381,-0.7505730689709985,0.0,0.0,0.0,0.0,0.0,0.0,0.00033999999999999986,-0.0024,0.0014199999999999998,0.0,0.0,0.0
8,0.79,0.61,1.27,-24.56,13.81,-7.81,-5.87,-10.08,2.29,-0.03,0.72,-0.68,0.08,138122,3431,W,-0.0985503921459073,-2.0112351477273034,0.3054540024565154,2.9660842789717337,2.9774767817893557,-0.848172191420188,0.008499999999999997,-0.06,0.0355,0.0,0.0,0.0,-0.00042499999999999987,0.003,-0.0017749999999999999,0.0,0.0,0.0
9,0.96,-0.59,1.98,-24.56,13.81,-7.81,-5.87,-10.08,2.29,-0.03,0.72,-0.68,0.08,138142,3451,W,-0.1410753753580228,-2.373276408707622,0.216584435130394,2.841192101044641,2.9137442567959844,-0.9492648085142358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001581027667984191,-0.0024308300395256928,-0.0015217391304347828
10,0.96,-0.59,1.98,-24.56,13.81,-7.81,-5.87,-10.08,2.29,0.03,0.69,-0.71,0.15,138164,3473,W,-0.2007278836673257,-2.746950685285906,0.1125392783760571,2.7761515090152,2.850470469544371,-1.0326480107827856,0.0,0.0,0.0,-0.0034782608695652206,-0.05347826086956524,-0.03347826086956522,6.864988558352409e-05,-0.0011441647597254007,0.0010068649885583523,0.00015122873345935743,0.002325141776937619,0.0014555765595463139
11,0.96,-0.59,1.98,-24.56,13.81,-7.81,-5.95,-11.31,1.52,0.03,0.69,-0.71,0.15,138187,3496,W,-0.2695287516251835,-3.129632854560262,0.0125467395277222,2.7883071321307256,2.7957586224509474,-1.0511744002625096,0.0015789473684210541,-0.026315789473684216,0.023157894736842103,0.0,0.0,0.0,-8.310249307479232e-05,0.0013850415512465376,-0.0012188365650969528,0.0025614035087719316,0.002982456140350876,-0.0005263157894736839
12,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.95,-11.31,1.52,0.03,0.69,-0.71,0.15,138206,3515,W,-0.3352905563416386,2.7636585085267846,-0.0704208808090473,2.864616953378753,2.754782275393162,-0.9074405609974008,0.0,0.0,0.0,0.0486666666666667,0.05666666666666664,-0.009999999999999993,0.0,0.0,0.0,-0.005494444444444446,-0.0029861111111111043,0.00033333333333333256
13,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.22,-10.46,1.37,0.03,0.69,-0.71,0.15,138221,3530,W,-0.3889726137234883,2.36502314573792,-0.1313053260128352,2.9489770916600357,2.7285388691296544,-0.5434146146629965,0.0,0.0,0.0,-0.03375,0.01187500000000008,-0.0050000000000000044,-3.9062500000000035e-05,0.0016406250000000002,0.00039062500000000035,0.002109375,-0.000742187500000005,0.0003125000000000003
14,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.76,-10.27,1.29,0.03,0.69,-0.71,0.15,138237,3546,W,-0.4316943920443276,1.953383058842712,-0.1743796998320271,2.996101849669731,2.7154468756562355,-0.2448274694979078,-0.0006250000000000006,0.026250000000000002,0.0062500000000000056,0.0,0.0,0.0,3.9062500000000035e-05,-0.0016406250000000002,-0.00039062500000000035,-0.0037499999999999994,-0.0005357142857142902,0.001696428571428571
15,0.98,-0.67,2.52,-24.56,13.81,-7.81,-5.76,-10.27,1.29,0.03,0.69,-0.71,0.15,138253,3562,W,-0.449567028889505,1.520804761075251,-0.1949419567048023,2.9973196958995723,2.710812428443245,-0.1706010114866547,0.0,0.0,0.0,-0.05999999999999999,-0.008571428571428643,0.027142857142857135,-0.0003571428571428569,0.003775510204081633,0.0009183673469387763,0.004285714285714285,0.0006122448979591887,-0.001938775510204081
16,0.98,-0.67,2.52,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.03,0.69,-0.71,0.15,138267,3576,W,-0.4517875536728581,1.048705858270662,-0.2178396670420722,2.9631770437618288,2.7028821677247405,-0.1994256041036429,-0.004999999999999997,0.05285714285714286,0.012857142857142869,0.0,0.0,0.0,0.0003571428571428569,-0.003775510204081633,-0.0009183673469387763,0.0,0.0,0.0
17,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.03,0.69,-0.71,0.15,138281,3590,W,-0.5062454782405694,0.4816714310543721,-0.305259928283562,2.9067217199541706,2.68512423084088,-0.2478132324184716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035714285714285747,0.0029017857142857157,-0.000982142857142857
18,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.13,0.62,-0.72,0.3,138297,3606,W,-0.6578334235537217,-0.3158634590415922,-0.4844058856590482,2.8341930299600846,2.6708317237529524,-0.3015236117032825,0.0,0.0,0.0,-0.0057142857142857195,0.04642857142857145,-0.015714285714285712,0.0,0.0,0.0,5.1020408163264244e-05,-0.0029081632653061235,0.0016836734693877556
19,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.68,-9.74,1.45,0.13,0.62,-0.72,0.3,138311,3620,W,-0.8961518906517755,-1.388968656419948,-0.7405662851467484,2.7474079166465137,2.6928521557286427,-0.3857564858759135,0.0,0.0,0.0,-0.00500000000000002,0.0057142857142857195,0.007857142857142865,-0.0007653061224489798,-0.0029081632653061226,-0.00015306122448979718,0.00035714285714285855,-0.00040816326530612284,-0.0005612244897959189
20,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.13,0.62,-0.72,0.3,138325,3634,W,-1.1927035031501696,-2.25445880829254,-1.049131967389356,2.6450426264095417,2.78571101385538,-0.5248024685681769,-0.010714285714285716,-0.04071428571428572,-0.0021428571428571607,0.0,0.0,0.0,0.0007653061224489798,0.0029081632653061226,0.00015306122448979718,0.0,0.0,0.0
