,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
0,-0.37,-0.38,1.12,8.13,-15.13,0.0,-7.24,1.59,2.18,0.61,0.22,-0.6,0.47,625680,1318,W,0.5664637030733698,1.2836710670135,-2.0000042022872724,2.4789807301984244,-2.490602371836206,0.61706489931275,0.03125,0.01525,-0.053000000000000005,0.0,0.0,0.0,-0.00078125,-0.00038124999999999997,0.0013250000000000002,-0.0004935897435897434,0.00014743589743589742,-0.000294871794871795
1,0.88,0.23,-1.0,8.13,-15.13,0.0,-7.24,1.59,2.18,0.61,0.22,-0.6,0.47,625720,1358,W,0.0180462501368828,0.9487689797634288,-2.327013423528326,2.7685531553760905,1.5374662267079848,0.2980325921228527,0.0,0.0,0.0,-0.019743589743589734,0.005897435897435897,-0.0117948717948718,0.0,0.0,0.0,0.00045901242257517517,0.0004493235060036679,0.00014723692861344699
2,0.88,0.23,-1.0,8.13,-15.13,0.0,-8.01,1.82,1.72,0.61,0.22,-0.6,0.47,625759,1397,W,-0.5271853625796115,0.5866163964034725,-2.6541480023626827,2.949861397223042,1.116299133047596,0.0826415834296419,0.0,0.0,0.0,-0.0018421052631579023,0.023421052631578943,-0.006052631578947368,-0.0002763157894736842,0.0002171052631578948,-0.00045394736842105257,4.847645429362901e-05,-0.000616343490304709,0.00015927977839335177
3,0.88,0.23,-1.0,8.13,-15.13,0.0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625797,1435,W,-1.080584935667077,0.1837297252434359,-3.0008358971035545,3.018718649128111,0.7875345917524746,0.06287725846353,-0.010499999999999999,0.008250000000000002,-0.017249999999999998,0.0,0.0,0.0,-9.647435897435904e-05,-0.00016778846153846162,0.00039278846153846146,0.0,0.0,0.0
4,0.46,0.56,-1.69,8.13,-15.13,0.0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625837,1475,W,-1.665034573610516,-0.2567369256123055,2.908089988194382,3.036107490715711,0.4769469850985779,0.3287959574147249,-0.01435897435897436,0.001538461538461537,-0.0015384615384615398,0.0,0.0,0.0,0.0003681788297172913,-3.9447731755424027e-05,3.9447731755424094e-05,-0.0003024326101249172,0.001985535831689678,-2.6298487836949396e-05
5,-0.1,0.62,-1.75,8.13,-15.13,0.0,-8.08,2.71,1.49,0.61,0.22,-0.6,0.47,625876,1514,W,-2.30972608836142,-0.7175809844365099,2.5081674241355407,3.02122571069605,0.1732137937333613,0.5136621850028634,0.0,0.0,0.0,-0.011794871794871771,0.07743589743589745,-0.0010256410256410265,0.0,0.0,0.0,7.560815253121805e-06,-0.0017868178829717296,0.0008852728468113083
6,-0.1,0.62,-1.75,8.13,-15.13,0.0,-8.54,5.73,1.45,0.61,0.22,-0.6,0.47,625915,1553,W,-3.0351926175222084,-1.1801620009934497,2.0844024136056944,2.963696782828277,-0.1229328879276239,0.4222697831203698,0.0,0.0,0.0,-0.01150000000000002,0.00774999999999999,0.0335,0.0,0.0,0.0,-8.429487179487131e-05,-7.195512820512772e-05,-0.0009849358974358974
7,-0.1,0.62,-1.75,8.13,-15.13,0.0,-9.0,6.04,2.79,0.61,0.22,-0.6,0.47,625955,1593,W,2.4562062260963926,-1.633532160127194,1.6381527947548686,2.862421302090702,-0.4005371468172268,0.1954457051699338,0.0,0.0,0.0,-0.014871794871794873,0.0048717948717948815,-0.005897435897435897,-3.287310979618671e-05,-0.00028928336620644314,0.0004207758053911899,0.000381328073635766,-0.00012491781722550978,0.00015121630506245888
8,-0.1,0.62,-1.75,8.13,-15.13,0.0,-9.58,6.23,2.56,0.61,0.22,-0.6,0.47,625994,1632,W,1.6890585434685697,-2.072634778137948,1.169433624189618,2.7345349369902268,-0.6394809846412399,-0.0742157113002724,-0.0012820512820512818,-0.011282051282051283,0.016410256410256407,0.0,0.0,0.0,0.00032873109796186715,-0.0006574621959237343,0.0015647600262984878,0.0,0.0,0.0
9,-0.15,0.18,-1.11,8.13,-15.13,0.0,-9.58,6.23,2.56,0.61,0.22,-0.6,0.47,626033,1671,W,1.0356552901401388,-2.496914395168058,0.6749835113399623,2.6065856323270986,-0.8042288278173125,-0.3515461950224501,0.011538461538461537,-0.03692307692307692,0.07743589743589743,0.0,0.0,0.0,-0.0002958579881656804,0.0009467455621301774,-0.0019855358316896777,-0.000677186061801446,-0.005437212360289283,0.002445759368836292
