,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
0,0.65,0.47,-0.96,8.0,-8.5,-3.56,-6.93,7.72,3.14,0.12,0.65,0.14,0.74,14846,1574,W,-2.162537169339584,-1.5250598786374978,1.4030843828087909,3.024508294276864,-0.632000932637021,-0.360283359877355,0.0,0.0,0.0,-0.044594594594594604,-0.07648648648648648,-0.03216216216216217,-0.0017923186344238977,-0.0005689900426742531,0.0013726884779516357,0.0012052593133674218,0.0020672023374726078,0.0008692476260043828
1,0.65,0.47,-0.96,8.0,-8.5,-3.56,-8.58,4.89,1.95,0.12,0.65,0.14,0.74,14883,1611,W,-2.6334480153764304,-2.004043674840439,0.9454882375229604,3.046323777444274,-0.8497116707986553,-0.5802161480237772,-0.06631578947368422,-0.021052631578947368,0.05078947368421052,0.0,0.0,0.0,0.003033240997229917,0.0006232686980609418,-0.0013988919667590027,0.0,0.0,0.0
2,-1.87,-0.33,0.97,8.0,-8.5,-3.56,-8.58,4.89,1.95,0.12,0.65,0.14,0.74,14921,1649,W,3.118309086187839,-2.490703026351336,0.4712977397278057,3.0059204087733145,-1.0258857057335455,-0.7692007868389333,0.048947368421052635,0.002631578947368421,-0.0023684210526315782,0.0,0.0,0.0,-0.00128808864265928,-6.925207756232686e-05,6.232686980609416e-05,-0.0015921052631578947,-0.0012631578947368417,-0.0002763157894736842
3,-0.01,-0.23,0.88,8.0,-8.5,-3.56,-8.58,4.89,1.95,0.12,0.65,0.14,0.74,14959,1687,W,2.534455432743106,-2.9921156499780768,-0.018108957076682,2.9277631272149245,-1.124213120195945,-0.8973416012188488,0.0,0.0,0.0,-0.0605,-0.04799999999999999,-0.010499999999999999,0.0,0.0,0.0,0.0024467105263157895,0.0014763157894736839,0.00033486842105263145
4,-0.01,-0.23,0.88,8.0,-8.5,-3.56,-11.0,2.97,1.53,0.12,0.65,0.14,0.74,14999,1727,W,1.901333622214325,2.7747028297514853,-0.5171603294148563,2.8401242190200056,-1.0725760639594737,-0.9158407930639394,0.0,0.0,0.0,0.03736842105263158,0.011052631578947366,0.00289473684210526,0.0,0.0,0.0,-0.0009833795013850415,-0.0002908587257617728,-7.617728531855947e-05
5,-0.01,-0.23,0.88,8.0,-8.5,-3.56,-9.58,3.39,1.64,0.12,0.65,0.14,0.74,15037,1765,W,1.2421023688316983,2.24440238543282,-1.0175436153654376,2.7670091342223557,-0.7924006107916772,-0.7968935937957523,0.0,0.0,0.0,0.0,0.0,0.0,3.3783783783783784e-05,0.0001554054054054054,-0.0006148648648648649,0.0,0.0,0.0
6,-0.01,-0.23,0.88,3.88,-12.94,-10.38,-9.58,3.39,1.64,0.12,0.65,0.14,0.74,15074,1802,W,0.5944968722232364,1.704711264676244,-1.5078306473729903,2.7261957952072877,-0.4407783211474222,-0.6061752301465968,0.00125,0.00575,-0.02275,0.0,0.0,0.0,-3.125e-05,-0.00014375,0.00056875,0.00043124999999999967,-6.875000000000021e-05,-0.0003125
7,0.04,0.0,-0.03,3.88,-12.94,-10.38,-9.58,3.39,1.64,0.12,0.65,0.14,0.74,15114,1842,W,-0.0150352400659719,1.1704196333909678,-1.9742544276340768,2.72263297551913,-0.2535468067735515,-0.4292317389484231,0.0,0.0,0.0,0.017249999999999988,-0.002750000000000008,-0.0125,0.0,0.0,0.0,-0.00026249999999999885,1.875000000000044e-05,0.00019375000000000005
8,0.04,0.0,-0.03,3.88,-12.94,-10.38,-8.89,3.28,1.14,0.12,0.65,0.14,0.74,15154,1882,W,-0.5910013446758683,0.6606389753906723,-2.4037546850127973,2.741156633047359,-0.1931777001922796,-0.3092929407284543,0.0,0.0,0.0,0.006750000000000034,-0.0019999999999999905,-0.004749999999999999,0.0,0.0,0.0,-0.0008990131578947385,0.0004315789473684206,0.000750328947368421
9,0.04,0.0,-0.03,3.88,-12.94,-10.38,-8.62,3.2,0.95,0.12,0.65,0.14,0.74,15194,1922,W,-1.1887930793143606,0.168154293433888,-2.7909703209918075,2.757868234490789,-0.1967455673065613,-0.2791050500641459,0.0,0.0,0.0,-0.029210526315789506,0.015263157894736833,0.02526315789473684,-3.462603878116343e-05,-2.077562326869806e-05,-6.925207756232688e-06,0.0007686980609418291,-0.0004016620498614956,-0.0006648199445983379
10,0.04,0.0,-0.03,3.88,-12.94,-10.38,-9.73,3.78,1.91,0.12,0.65,0.14,0.74,15232,1960,W,-1.928087353580444,-0.4763230937110654,3.119652660142316,2.759797468643617,-0.2288227554591262,-0.3195411677712606,-0.0013157894736842105,-0.0007894736842105263,-0.00026315789473684215,0.0,0.0,0.0,3.462603878116343e-05,2.077562326869806e-05,6.925207756232688e-06,0.0006052631578947369,-9.868421052631573e-05,-0.0004802631578947368
11,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-9.73,3.78,1.91,0.12,0.65,0.14,0.74,15270,1998,W,-2.7578306969586825,-1.9610556543057869,2.727004962429647,2.748790426728981,-0.2636376814118448,-0.387790377267356,0.0,0.0,0.0,0.023,-0.0037499999999999977,-0.01825,0.0,0.0,0.0,-0.0007437499999999997,0.00013750000000000012,0.0007000000000000001
12,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.81,3.63,1.18,0.12,0.65,0.14,0.74,15310,2038,W,2.685578017819937,-3.1344070907265444,2.3393169708130164,2.7376808299793454,-0.2925207680328914,-0.4509471627006608,0.0,0.0,0.0,-0.0067499999999999895,0.0017500000000000072,0.009750000000000003,0.0,0.0,0.0,0.0002625,-1.8750000000000158e-05,-0.0003625000000000002
13,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-9.08,3.7,1.57,0.12,0.65,0.14,0.74,15350,2078,W,2.0066869167464216,2.5924144676989607,2.0119507563329804,2.7356121165946434,-0.3094393322965884,-0.4803306817844884,0.0,0.0,0.0,0.003750000000000009,0.0010000000000000009,-0.004750000000000004,0.0,0.0,0.0,-9.375000000000022e-05,1.3157894736839221e-06,0.0001384868421052633
14,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.93,3.74,1.38,0.12,0.65,0.14,0.74,15390,2118,W,1.476057717578935,2.239574917655511,1.735941287060754,2.742184637480185,-0.3079061613920419,-0.4514092266073539,0.0,0.0,0.0,0.0,0.0010526315789473578,0.0007894736842105271,3.9473684210526316e-05,1.3157894736842103e-05,5.2631578947368424e-05,0.0,-2.770083102493047e-05,-2.077562326869808e-05
15,-0.01,-0.03,-0.04,3.88,-12.94,-10.38,-8.93,3.78,1.41,0.12,0.65,0.14,0.74,15428,2156,W,1.0388719110630191,2.2744459728467974,1.4539558252973566,2.7533162679969907,-0.2909826762019813,-0.3699627390381609,0.0015,0.0004999999999999999,0.002,0.0,0.0,0.0,-3.7500000000000003e-05,-1.2499999999999997e-05,-5e-05,2.5641025641025094e-05,-7.692307692307671e-05,-1.923076923076925e-05
16,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.93,3.78,1.41,0.12,0.65,0.14,0.74,15468,2196,W,0.6549043322775482,-3.0505076802351727,1.1711330385871477,2.762785858778664,-0.268301561130107,-0.2873006781355053,0.0,0.0,0.0,0.0010256410256410037,-0.0030769230769230682,-0.0007692307692307699,0.0,0.0,0.0,-2.6298487836948813e-05,0.000251972386587771,9.023668639053262e-05
17,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.89,3.66,1.38,0.12,0.65,0.14,0.74,15507,2235,W,0.2962670422157754,-3.067351977621125,0.9046798040896056,2.7678180850399574,-0.2499218164631978,-0.2477289478469027,0.0,0.0,0.0,0.0,0.006750000000000001,0.0027500000000000024,0.0,0.0,0.0,0.0001081081081081082,-0.00016875,-0.00012280405405405416
18,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.89,3.93,1.49,0.12,0.65,0.14,0.74,15547,2275,W,-0.0567812589815417,2.8774217550871737,0.6655683571307931,2.77116068893035,-0.2409332360087634,-0.2456359315952368,0.0,0.0,0.0,0.004324324324324328,0.0,-0.002162162162162164,2.7027027027027023e-05,-3.378378378378378e-05,0.00011486486486486485,-0.00011687363038714399,0.0,5.8436815193571996e-05
19,0.05,-0.01,0.04,3.88,-12.94,-10.38,-8.73,3.93,1.41,0.12,0.65,0.14,0.74,15584,2312,W,-0.4166744904853679,2.4921134087317998,0.4640292639888475,2.7750692358673037,-0.2427408747911429,-0.2712663422963509,0.0009999999999999998,-0.0012499999999999998,0.0042499999999999994,0.0,0.0,0.0,-2.4999999999999994e-05,3.1249999999999994e-05,-0.00010624999999999998,-5.000000000000004e-05,9.99999999999998e-05,0.0001250000000000001
20,0.09,-0.06,0.21,3.88,-12.94,-10.38,-8.73,3.93,1.41,0.12,0.65,0.14,0.74,15624,2352,W,-0.8151806045439454,2.0681799755796217,0.3020794853178518,2.7786597142281844,-0.2537661499605457,-0.3267348025012461,0.0,0.0,0.0,-0.0020000000000000018,0.003999999999999992,0.0050000000000000044,-3.1249999999999994e-05,4.374999999999999e-05,-4.999999999999999e-05,5.000000000000004e-05,-9.99999999999998e-05,-0.0001250000000000001
21,0.09,-0.06,0.21,3.88,-12.94,-10.38,-8.81,4.09,1.61,0.12,0.65,0.14,0.74,15664,2392,W,-1.271230701864321,1.6231603390531606,0.3033073292329382,2.7831417908463205,-0.2678082014297637,-0.3998942402543674,-0.0012499999999999998,0.0017499999999999998,-0.0019999999999999996,0.0,0.0,0.0,3.1249999999999994e-05,-4.374999999999999e-05,4.999999999999999e-05,-2.6315789473683653e-05,9.868421052631603e-05,-7.89473684210527e-05
22,0.04,0.01,0.13,3.88,-12.94,-10.38,-8.81,4.09,1.61,0.12,0.65,0.14,0.74,15704,2432,W,-1.7792258884492398,1.1961168773390802,2.409465519734548,2.7846524849366827,-0.2815663477084806,-0.4504572595016163,0.0,0.0,0.0,-0.001052631578947346,0.003947368421052641,-0.0031578947368421082,0.0,0.0,0.0,0.0001343864640263529,-0.00016077712061091592,2.6203488807366955e-05
23,0.04,0.01,0.13,3.88,-12.94,-10.38,-8.85,4.24,1.49,0.12,0.65,0.14,0.74,15742,2470,W,-2.3312791838088334,0.8046185849174279,2.344834983354858,2.788482016788032,-0.2779623458691043,-0.4392646771559131,0.0,0.0,0.0,0.004054054054054064,-0.002162162162162164,-0.002162162162162164,-8.316008316008316e-05,7.623007623007624e-05,0.00013167013167013168,-0.00010956902848794767,5.8436815193571996e-05,5.8436815193571996e-05
24,0.04,0.01,0.13,3.88,-12.94,-10.38,-8.7,4.16,1.41,0.12,0.65,0.14,0.74,15779,2507,W,-2.914466170583105,0.4692567349021856,2.0758752091817816,2.843202259521848,-0.2545922926032855,-0.4587375375954474,-0.003076923076923077,0.0028205128205128207,0.004871794871794872,0.0,0.0,0.0,-1.3149243918474698e-05,-4.602235371466141e-05,-0.00019723865877712034,0.0,0.0,0.0
