,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.01,-0.01,-0.01,-22.75,9.63,-0.75,8.28,-4.54,2.65,-0.19,-0.59,0.16,0.77,201421,11:49:29.452734
1,0.01,-0.01,-0.01,-22.75,9.63,-0.75,8.20,-4.42,2.81,-0.19,-0.59,0.16,0.77,201505,11:49:29.529265
2,0.01,-0.01,-0.01,-22.75,9.63,-0.75,8.24,-4.34,2.88,-0.19,-0.59,0.16,0.77,201531,11:49:29.564865
3,-0.01,0.01,0.00,-22.75,9.63,-0.75,8.24,-4.34,2.88,-0.19,-0.59,0.16,0.77,201551,11:49:29.588211
4,-0.01,0.01,0.00,-22.75,9.63,-0.75,8.20,-4.38,2.88,-0.19,-0.59,0.16,0.77,201575,11:49:29.613819
5,-0.01,-0.00,-0.01,-22.75,9.63,-0.75,8.20,-4.38,2.88,-0.19,-0.59,0.16,0.77,201624,11:49:29.660637
6,-0.01,-0.00,-0.01,-22.75,9.63,-0.75,8.24,-4.38,2.88,-0.19,-0.59,0.16,0.77,201718,11:49:29.735948
7,-0.01,-0.00,-0.01,-22.75,9.63,-0.75,8.17,-4.38,2.88,-0.19,-0.59,0.16,0.77,201791,11:49:29.800194
8,-0.01,-0.00,-0.01,-22.75,9.63,-0.75,8.20,-4.38,2.85,-0.19,-0.59,0.16,0.77,201837,11:49:29.871399
9,-0.01,0.02,-0.00,-22.75,9.63,-0.75,8.20,-4.38,2.85,-0.19,-0.59,0.16,0.77,201886,11:49:29.920075
10,-0.01,0.02,-0.00,-22.75,9.63,-0.75,8.17,-4.34,2.92,-0.19,-0.59,0.16,0.77,201911,11:49:29.947204
11,-0.01,0.02,-0.00,-22.75,9.63,-0.75,8.24,-4.38,2.88,-0.19,-0.59,0.16,0.77,201968,11:49:29.991726
12,-0.01,0.02,-0.00,-22.75,9.63,-0.75,8.24,-4.38,2.88,-0.25,-0.54,0.04,0.80,202040,11:49:30.074940
13,-0.01,0.02,-0.00,-22.75,9.63,-0.75,8.20,-4.34,2.92,-0.25,-0.54,0.04,0.80,202091,11:49:30.120002
14,0.01,-0.02,0.00,-22.75,9.63,-0.75,8.20,-4.34,2.92,-0.25,-0.54,0.04,0.80,202152,11:49:30.183872
15,0.01,-0.02,0.00,-22.75,9.63,-0.75,8.20,-4.34,2.92,-0.25,-0.54,0.04,0.80,202189,11:49:30.224725
16,-0.01,0.01,0.01,-22.75,9.63,-0.75,8.20,-4.34,2.92,-0.25,-0.54,0.04,0.80,202236,11:49:30.271688
17,-0.01,0.01,0.01,-22.75,9.63,-0.75,8.17,-4.38,2.88,-0.25,-0.54,0.04,0.80,202323,11:49:30.348128
18,-0.01,0.01,0.01,-22.75,9.63,-0.75,8.20,-4.34,2.96,-0.25,-0.54,0.04,0.80,202451,11:49:30.419531
19,-0.01,0.01,0.01,-22.75,9.63,-0.75,8.24,-4.34,2.92,-0.25,-0.54,0.04,0.80,202493,11:49:30.519324
20,0.13,-0.34,-0.13,-22.75,9.63,-0.75,8.24,-4.34,2.92,-0.25,-0.54,0.04,0.80,202540,11:49:30.557271
21,0.26,-0.51,-0.10,-22.75,9.63,-0.75,8.24,-4.34,2.92,-0.25,-0.54,0.04,0.80,202567,11:49:30.603538
22,0.26,-0.51,-0.10,-22.75,9.63,-0.75,8.47,-4.27,2.81,-0.25,-0.54,0.04,0.80,202610,11:49:30.645665
23,0.26,-0.51,-0.10,-22.75,9.63,-0.75,8.43,-3.92,2.69,-0.25,-0.54,0.04,0.80,202648,11:49:30.664727
24,0.18,-0.41,-0.09,-22.75,9.63,-0.75,8.43,-3.92,2.69,-0.25,-0.54,0.04,0.80,202700,11:49:30.732784
