,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,0.52,0.22,-0.55,-7.87,24.00,-2.81,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,299123,11:51:07.154372
1,0.16,0.24,-0.65,-7.87,24.00,-2.81,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,301289,11:51:09.206695
2,0.02,-0.07,-0.00,-7.87,24.00,-2.81,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,303493,11:51:11.445726
3,0.02,-0.07,-0.00,-21.75,9.25,0.13,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,305647,11:51:13.584819
4,0.02,-0.07,-0.00,-19.31,12.69,-13.56,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,306367,11:51:14.395774
5,-0.03,0.00,0.00,-19.31,12.69,-13.56,7.71,-4.88,3.07,-0.21,-0.53,0.12,0.81,306421,11:51:14.448627
6,-0.03,0.00,0.00,-19.31,12.69,-13.56,8.17,-4.38,2.96,-0.21,-0.53,0.12,0.81,306453,11:51:14.481842
7,-0.03,0.00,0.00,-19.31,12.69,-13.56,8.09,-4.42,3.04,-0.21,-0.53,0.12,0.81,306516,11:51:14.549235
8,-0.03,0.00,0.00,-19.31,12.69,-13.56,8.09,-4.38,3.07,-0.21,-0.53,0.12,0.81,306553,11:51:14.572028
9,-0.03,0.00,0.00,-19.31,12.69,-13.56,8.17,-4.34,2.92,-0.21,-0.53,0.12,0.81,306582,11:51:14.614030
10,-0.03,0.00,0.00,-19.31,12.69,-13.56,8.20,-4.30,2.92,-0.21,-0.53,0.12,0.81,306610,11:51:14.633083
11,0.04,-0.01,0.02,-19.31,12.69,-13.56,8.20,-4.30,2.92,-0.21,-0.53,0.12,0.81,306670,11:51:14.702649
12,0.04,-0.01,0.02,-19.31,12.69,-13.56,8.09,-4.46,3.00,-0.21,-0.53,0.12,0.81,306693,11:51:14.722098
13,0.04,-0.01,0.02,-19.31,12.69,-13.56,8.20,-4.38,2.85,-0.21,-0.53,0.12,0.81,306732,11:51:14.766502
14,0.00,-0.07,-0.00,-19.31,12.69,-13.56,8.20,-4.38,2.85,-0.21,-0.53,0.12,0.81,306760,11:51:14.792301
15,0.00,0.06,0.04,-19.31,12.69,-13.56,8.20,-4.38,2.85,-0.21,-0.53,0.12,0.81,306818,11:51:14.850630
16,0.00,0.06,0.04,-19.31,12.69,-13.56,8.20,-4.30,2.92,-0.21,-0.53,0.12,0.81,306840,11:51:14.870346
17,0.00,0.06,0.04,-19.31,12.69,-13.56,8.09,-4.38,2.96,-0.21,-0.53,0.12,0.81,306887,11:51:14.921924
18,-0.03,-0.03,0.01,-19.31,12.69,-13.56,8.09,-4.38,2.96,-0.21,-0.53,0.12,0.81,306909,11:51:14.939290
19,-0.03,-0.03,0.01,-19.31,12.69,-13.56,8.17,-4.42,2.96,-0.21,-0.53,0.12,0.81,306956,11:51:14.985421
20,-0.03,-0.03,0.01,-19.31,12.69,-13.56,8.13,-4.42,2.96,-0.21,-0.53,0.12,0.81,306992,11:51:15.023555
21,-0.03,-0.03,0.01,-19.31,12.69,-13.56,8.17,-4.42,2.92,-0.21,-0.53,0.12,0.81,307036,11:51:15.068433
22,0.00,0.00,0.00,-19.31,12.69,-13.56,8.17,-4.42,2.92,-0.21,-0.53,0.12,0.81,307065,11:51:15.089079
23,0.00,0.00,0.00,-19.31,12.69,-13.56,8.24,-4.42,2.92,-0.21,-0.53,0.12,0.81,307098,11:51:15.128323
24,0.00,0.00,0.00,-19.31,12.69,-13.56,8.17,-4.42,2.92,-0.21,-0.53,0.12,0.81,307177,11:51:15.202863
25,-0.03,0.03,0.00,-19.31,12.69,-13.56,8.17,-4.42,2.92,-0.21,-0.53,0.12,0.81,307231,11:51:15.259530
26,0.06,-0.08,-0.03,-19.31,12.69,-13.56,8.17,-4.42,2.92,-0.21,-0.53,0.12,0.81,307263,11:51:15.296062
27,0.06,-0.08,-0.03,-19.31,12.69,-13.56,8.13,-4.69,3.15,-0.21,-0.53,0.12,0.81,307336,11:51:15.358416
28,0.06,-0.08,-0.03,-19.31,12.69,-13.56,7.86,-4.84,3.46,-0.21,-0.53,0.12,0.81,307410,11:51:15.434615
29,0.01,-0.41,-0.03,-19.31,12.69,-13.56,7.86,-4.84,3.46,-0.21,-0.53,0.12,0.81,307449,11:51:15.473698
30,0.01,-0.41,-0.03,-19.31,12.69,-13.56,9.89,-5.53,3.15,-0.21,-0.53,0.12,0.81,307477,11:51:15.510984
31,-0.11,0.24,0.58,-19.31,12.69,-13.56,9.89,-5.53,3.15,-0.21,-0.53,0.12,0.81,307526,11:51:15.556956
32,-0.11,0.24,0.58,-19.31,12.69,-13.56,7.94,-5.27,3.30,-0.21,-0.53,0.12,0.81,307546,11:51:15.577200
33,-0.06,1.43,0.46,-19.31,12.69,-13.56,7.94,-5.27,3.30,-0.21,-0.53,0.12,0.81,307578,11:51:15.613210
34,-0.06,1.43,0.46,-19.31,12.69,-13.56,7.94,-5.27,3.30,-0.19,-0.57,0.19,0.78,307640,11:51:15.672039
35,-0.06,1.43,0.46,-19.31,12.69,-13.56,5.60,-4.92,2.35,-0.19,-0.57,0.19,0.78,307676,11:51:15.707496
36,0.24,0.71,-0.27,-19.31,12.69,-13.56,5.60,-4.92,2.35,-0.19,-0.57,0.19,0.78,307693,11:51:15.725741
37,0.24,0.71,-0.27,-19.31,12.69,-13.56,7.05,-4.96,1.12,-0.19,-0.57,0.19,0.78,307743,11:51:15.775510
38,0.82,0.12,-0.43,-19.31,12.69,-13.56,7.05,-4.96,1.12,-0.19,-0.57,0.19,0.78,307809,11:51:15.841358
39,0.82,0.12,-0.43,-19.31,12.69,-13.56,7.02,-4.27,2.35,-0.19,-0.57,0.19,0.78,307839,11:51:15.862990
40,0.82,0.12,-0.43,-19.31,12.69,-13.56,7.36,-3.08,3.07,-0.19,-0.57,0.19,0.78,307882,11:51:15.913301
41,0.82,0.12,-0.43,-19.31,12.69,-13.56,6.90,-1.12,5.72,-0.19,-0.57,0.19,0.78,307962,11:51:15.987844
42,0.48,0.63,-0.13,-19.31,12.69,-13.56,6.90,-1.12,5.72,-0.19,-0.57,0.19,0.78,308001,11:51:16.029581
43,0.48,0.63,-0.13,-19.31,12.69,-13.56,9.58,-3.69,2.23,-0.19,-0.57,0.19,0.78,308060,11:51:16.094030
44,-0.56,1.34,-0.05,-19.31,12.69,-13.56,9.58,-3.69,2.23,-0.19,-0.57,0.19,0.78,308106,11:51:16.136993
45,-0.56,1.34,-0.05,-19.31,12.69,-13.56,10.46,-3.39,5.72,-0.19,-0.57,0.19,0.78,308124,11:51:16.156217
46,-0.56,1.34,-0.05,-19.31,12.69,-13.56,9.13,-2.12,3.61,-0.19,-0.57,0.19,0.78,308167,11:51:16.197882
47,0.13,-0.36,-0.01,-19.31,12.69,-13.56,9.13,-2.12,3.61,-0.19,-0.57,0.19,0.78,308207,11:51:16.240360
48,0.13,-0.36,-0.01,-19.31,12.69,-13.56,10.31,-2.93,2.88,-0.19,-0.57,0.19,0.78,308234,11:51:16.265634
49,0.13,-0.36,-0.01,-19.31,12.69,-13.56,10.31,-3.20,2.88,-0.19,-0.57,0.19,0.78,308291,11:51:16.322868
50,-0.05,-0.64,0.26,-19.31,12.69,-13.56,10.31,-3.20,2.88,-0.19,-0.57,0.19,0.78,308327,11:51:16.355570
51,-0.14,-0.40,0.51,-19.31,12.69,-13.56,10.31,-3.20,2.88,-0.19,-0.57,0.19,0.78,308355,11:51:16.388501
52,-0.14,-0.40,0.51,-19.31,12.69,-13.56,10.70,-4.27,2.85,-0.19,-0.57,0.19,0.78,308380,11:51:16.408248
53,-0.14,-0.40,0.51,-23.81,11.50,0.31,10.70,-4.27,2.85,-0.19,-0.57,0.19,0.78,308472,11:51:16.498605
54,-0.14,-0.40,0.51,-23.81,11.50,0.31,9.85,-4.30,2.50,-0.19,-0.57,0.19,0.78,308536,11:51:16.563079
55,-0.14,-0.40,0.51,-23.81,11.50,0.31,8.82,-5.00,2.35,-0.19,-0.57,0.19,0.78,308585,11:51:16.615466
56,-0.14,-0.40,0.51,-23.81,11.50,0.31,8.32,-5.34,2.27,-0.19,-0.57,0.19,0.78,308618,11:51:16.649680
57,0.04,-0.11,0.97,-23.81,11.50,0.31,8.32,-5.34,2.27,-0.19,-0.57,0.19,0.78,308655,11:51:16.688354
58,0.04,-0.11,0.97,-23.81,11.50,0.31,7.29,-5.91,1.89,-0.19,-0.57,0.19,0.78,308756,11:51:16.782839
59,0.04,-0.11,0.97,-16.81,19.75,-1.75,7.29,-5.91,1.89,-0.19,-0.57,0.19,0.78,308795,11:51:16.822969
60,0.04,-0.11,0.97,-15.06,21.81,-3.19,7.29,-5.91,1.89,-0.19,-0.57,0.19,0.78,308836,11:51:16.868851
61,0.04,-0.11,0.97,-15.06,21.81,-3.19,5.79,-6.11,2.12,-0.19,-0.57,0.19,0.78,308854,11:51:16.885837
62,0.12,0.04,0.37,-15.06,21.81,-3.19,5.79,-6.11,2.12,-0.19,-0.57,0.19,0.78,308894,11:51:16.928328
63,0.12,0.04,0.37,-15.06,21.81,-3.19,5.79,-6.11,2.12,-0.25,-0.56,0.35,0.71,308975,11:51:17.008108
64,0.14,0.14,0.26,-15.06,21.81,-3.19,5.79,-6.11,2.12,-0.25,-0.56,0.35,0.71,309087,11:51:17.118723
65,0.14,0.14,0.26,-15.06,21.81,-3.19,5.56,-7.03,2.50,-0.25,-0.56,0.35,0.71,309127,11:51:17.158511
66,0.14,0.14,0.26,-15.06,21.81,-3.19,5.79,-7.18,2.69,-0.25,-0.56,0.35,0.71,309153,11:51:17.184906
67,0.14,0.14,0.26,-15.06,21.81,-3.19,5.83,-7.03,2.77,-0.25,-0.56,0.35,0.71,309248,11:51:17.274799
68,0.04,-0.08,-0.25,-15.06,21.81,-3.19,5.83,-7.03,2.77,-0.25,-0.56,0.35,0.71,309308,11:51:17.337472
69,0.08,-0.02,-0.53,-15.06,21.81,-3.19,5.83,-7.03,2.77,-0.25,-0.56,0.35,0.71,309333,11:51:17.362235
70,0.08,-0.02,-0.53,-15.06,21.81,-3.19,5.56,-5.99,2.31,-0.25,-0.56,0.35,0.71,309378,11:51:17.412423
71,0.08,-0.02,-0.53,-15.06,21.81,-3.19,5.60,-5.95,2.31,-0.25,-0.56,0.35,0.71,309424,11:51:17.431245
72,0.08,-0.02,-0.53,-15.06,21.81,-3.19,6.75,-5.38,2.35,-0.25,-0.56,0.35,0.71,309446,11:51:17.480048
73,0.08,-0.02,-0.53,-15.06,21.81,-3.19,6.86,-5.61,2.54,-0.25,-0.56,0.35,0.71,309483,11:51:17.517508
74,0.06,-0.20,-1.08,-15.06,21.81,-3.19,6.86,-5.61,2.54,-0.25,-0.56,0.35,0.71,309502,11:51:17.533782
75,0.06,-0.20,-1.08,-15.06,21.81,-3.19,7.94,-5.46,2.58,-0.25,-0.56,0.35,0.71,309543,11:51:17.575765
76,0.00,-0.13,-1.07,-15.06,21.81,-3.19,7.94,-5.46,2.58,-0.25,-0.56,0.35,0.71,309578,11:51:17.610367
77,0.04,0.33,-0.98,-15.06,21.81,-3.19,7.94,-5.46,2.58,-0.25,-0.56,0.35,0.71,309606,11:51:17.628506
78,0.04,0.33,-0.98,-15.06,21.81,-3.19,9.01,-4.84,2.58,-0.25,-0.56,0.35,0.71,309650,11:51:17.682816
79,-0.03,0.02,-0.92,-15.06,21.81,-3.19,9.01,-4.84,2.58,-0.25,-0.56,0.35,0.71,309712,11:51:17.743994
80,-0.02,0.12,-0.79,-15.06,21.81,-3.19,9.01,-4.84,2.58,-0.25,-0.56,0.35,0.71,309759,11:51:17.788165
