,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time,COMTime
0,-0.07,-0.17,0.13,8.50,-35.19,17.06,-0.91,9.75,-2.13,0.67,-0.21,-0.21,0.68,3239280,16:35:14.057537
1,-0.04,0.11,-0.00,8.50,-35.19,17.06,-0.91,9.75,-2.13,0.67,-0.21,-0.21,0.68,3241331,16:35:16.104738
2,-0.04,0.11,-0.00,8.50,-35.19,17.06,0.05,9.98,-0.22,0.67,-0.21,-0.21,0.68,3243393,16:35:18.158044
3,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.05,9.98,-0.22,0.67,-0.21,-0.21,0.68,3243464,16:35:18.243017
4,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.20,10.10,-0.30,0.67,-0.21,-0.21,0.68,3245505,16:35:20.288787
5,-0.04,0.11,-0.00,8.88,-35.19,17.00,-0.18,10.02,-0.37,0.67,-0.21,-0.21,0.68,3247554,16:35:22.332529
6,-0.04,0.11,-0.00,8.88,-35.19,17.00,-0.03,9.95,-0.33,0.67,-0.21,-0.21,0.68,3249598,16:35:24.375453
7,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.01,10.02,-0.11,0.67,-0.21,-0.21,0.68,3251629,16:35:26.407697
8,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.01,10.02,-0.11,0.61,-0.35,-0.35,0.61,3253732,16:35:28.515180
9,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.08,10.06,-0.07,0.61,-0.35,-0.35,0.61,3255777,16:35:30.550875
10,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.01,10.02,-0.07,0.61,-0.35,-0.35,0.61,3257800,16:35:32.582823
11,-0.04,0.11,-0.00,8.88,-35.19,17.00,0.39,10.02,-0.26,0.61,-0.35,-0.35,0.61,3257851,16:35:32.625447
12,0.03,0.07,-0.03,8.88,-35.19,17.00,0.39,10.02,-0.26,0.61,-0.35,-0.35,0.61,3257899,16:35:32.678389
13,0.03,0.07,-0.03,8.88,-35.19,17.00,-0.03,10.06,-0.11,0.61,-0.35,-0.35,0.61,3257945,16:35:32.728448
14,-0.01,0.04,0.00,8.88,-35.19,17.00,-0.03,10.06,-0.11,0.61,-0.35,-0.35,0.61,3257986,16:35:32.761345
15,-0.01,0.04,0.00,8.88,-35.19,17.00,-0.22,10.02,-0.41,0.61,-0.35,-0.35,0.61,3258049,16:35:32.806540
16,0.01,-0.06,0.02,8.88,-35.19,17.00,-0.22,10.02,-0.41,0.61,-0.35,-0.35,0.61,3258153,16:35:32.930173
17,0.01,-0.09,0.01,8.88,-35.19,17.00,-0.22,10.02,-0.41,0.61,-0.35,-0.35,0.61,3258206,16:35:32.985709
18,-0.02,-0.01,0.01,8.88,-35.19,17.00,-0.22,10.02,-0.41,0.61,-0.35,-0.35,0.61,3260248,16:35:35.031317
19,-0.02,-0.01,0.01,8.88,-35.19,17.00,-0.07,9.95,-0.14,0.61,-0.35,-0.35,0.61,3261049,16:35:35.806285
20,-0.03,0.03,-0.02,8.88,-35.19,17.00,-0.07,9.95,-0.14,0.61,-0.35,-0.35,0.61,3261102,16:35:35.878562
21,0.01,-0.07,0.01,8.88,-35.19,17.00,-0.07,9.95,-0.14,0.61,-0.35,-0.35,0.61,3261126,16:35:35.902562
22,0.01,-0.07,0.01,8.88,-35.19,17.00,0.01,10.06,0.05,0.61,-0.35,-0.35,0.61,3261212,16:35:35.986690
23,0.01,-0.07,0.01,8.88,-35.19,17.00,0.01,10.02,0.01,0.61,-0.35,-0.35,0.61,3261303,16:35:36.060686
24,-0.00,-0.02,0.00,8.88,-35.19,17.00,0.01,10.02,0.01,0.61,-0.35,-0.35,0.61,3261419,16:35:36.198592
25,-0.00,-0.05,0.02,8.88,-35.19,17.00,0.01,10.02,0.01,0.61,-0.35,-0.35,0.61,3261444,16:35:36.222940
26,-0.00,-0.05,0.02,8.88,-35.19,17.00,0.01,9.95,0.05,0.61,-0.35,-0.35,0.61,3261508,16:35:36.289196
27,-0.00,-0.05,0.02,8.88,-35.19,17.00,0.16,10.02,0.09,0.61,-0.35,-0.35,0.61,3261572,16:35:36.346014
28,-0.00,-0.05,0.02,8.88,-35.19,17.00,0.16,10.06,0.09,0.61,-0.35,-0.35,0.61,3261595,16:35:36.372803
29,-0.02,0.02,0.02,8.88,-35.19,17.00,0.16,10.06,0.09,0.61,-0.35,-0.35,0.61,3261664,16:35:36.439645
30,-0.02,0.02,0.02,8.88,-35.19,17.00,-0.11,10.02,-0.11,0.61,-0.35,-0.35,0.61,3261695,16:35:36.473205
31,0.02,-0.06,0.01,8.88,-35.19,17.00,-0.11,10.02,-0.11,0.61,-0.35,-0.35,0.61,3261755,16:35:36.539424
32,0.02,-0.06,0.01,8.88,-35.19,17.00,0.08,10.06,0.05,0.61,-0.35,-0.35,0.61,3261812,16:35:36.558597
33,0.02,-0.06,0.01,8.88,-35.19,17.00,0.20,10.02,0.05,0.61,-0.35,-0.35,0.61,3261863,16:35:36.639724
34,-0.01,0.03,0.00,8.88,-35.19,17.00,0.20,10.02,0.05,0.61,-0.35,-0.35,0.61,3261987,16:35:36.765071
35,-0.01,0.03,0.00,8.88,-35.19,17.00,0.05,9.98,-0.11,0.61,-0.35,-0.35,0.61,3262050,16:35:36.827215
36,-0.01,0.03,0.00,8.88,-35.19,17.00,0.12,10.02,0.09,0.61,-0.35,-0.35,0.61,3262103,16:35:36.881033
37,-0.01,0.03,0.00,8.88,-35.19,17.00,0.16,10.06,0.05,0.61,-0.35,-0.35,0.61,3262153,16:35:36.921033
38,-0.01,0.03,0.00,8.88,-35.19,17.00,0.01,9.98,-0.03,0.61,-0.35,-0.35,0.61,3262202,16:35:36.984173
39,-0.01,0.03,0.00,8.88,-35.19,17.00,0.08,10.06,0.01,0.61,-0.35,-0.35,0.61,3262262,16:35:37.022545
