,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
961,-0.29,-1,1.16,10.38,7.94,-16.13,-9.49,1.47,1.15,0.64,0.14,-0.7,0.27,2194299,38721,W
962,-0.29,-1,1.16,10.38,7.94,-16.13,-13.02,3.31,1.99,0.64,0.14,-0.7,0.27,2194339,38761,W
963,-0.29,-1,1.16,10.38,7.94,-16.13,-12.63,2.96,3.33,0.64,0.14,-0.7,0.27,2194380,38802,W
964,-0.29,-1,1.16,10.38,7.94,-16.13,-13.17,4.61,2.72,0.64,0.14,-0.7,0.27,2194420,38842,W
965,-0.29,-1,1.16,8.13,2.63,-20.19,-13.17,4.61,2.72,0.64,0.14,-0.7,0.27,2194460,38882,W
966,-0.44,0.12,1.05,8.13,2.63,-20.19,-13.17,4.61,2.72,0.64,0.14,-0.7,0.27,2194500,38922,W
967,-0.44,0.12,1.05,8.13,2.63,-20.19,-8.26,-1.52,-0.57,0.64,0.14,-0.7,0.27,2194541,38963,W
968,-0.44,0.12,1.05,8.13,2.63,-20.19,-7.77,-0.79,1.07,0.64,0.14,-0.7,0.27,2194581,39003,W
969,-0.44,0.12,1.05,8.13,2.63,-20.19,-8.38,0.02,1.42,0.64,0.14,-0.7,0.27,2194620,39042,W
970,-0.44,0.12,1.05,8.13,2.63,-20.19,-9.11,1.05,1.72,0.64,0.14,-0.7,0.27,2194658,39080,W
971,-0.08,1.64,-2.8,8.13,2.63,-20.19,-9.11,1.05,1.72,0.64,0.14,-0.7,0.27,2194698,39120,W
972,0.04,1.89,-3.03,8.13,2.63,-20.19,-11.37,5.34,2.76,0.64,0.14,-0.7,0.27,2194777,39199,W
973,0.04,1.89,-3.03,8.13,2.63,-20.19,-10.6,7.56,5.29,0.64,0.14,-0.7,0.27,2194816,39238,W
974,0.14,1.34,-2.03,8.13,2.63,-20.19,-10.6,7.56,5.29,0.64,0.14,-0.7,0.27,2194855,39277,W
975,-0.32,1,-1.69,8.13,2.63,-20.19,-10.6,7.56,5.29,0.64,0.14,-0.7,0.27,2194896,39318,W
976,-0.32,1,-1.69,8.13,2.63,-20.19,-7.96,10.17,5.94,0.64,0.14,-0.7,0.27,2194937,39359,W
977,-0.32,1,-1.69,8.13,2.63,-20.19,-6.16,13.04,4.98,0.64,0.14,-0.7,0.27,2194977,39399,W
978,-0.32,1,-1.69,8.13,2.63,-20.19,-16.08,0.51,-4.18,0.64,0.14,-0.7,0.27,2195017,39439,W
979,2.69,-0.34,0.52,8.13,2.63,-20.19,-16.08,0.51,-4.18,0.64,0.14,-0.7,0.27,2195058,39480,W
980,2.69,-0.34,0.52,8.13,2.63,-20.19,-9.26,0.7,0.77,0.64,0.14,-0.7,0.27,2195099,39521,W
981,0.15,0.42,0.08,8.13,2.63,-20.19,-9.26,0.7,0.77,0.64,0.14,-0.7,0.27,2195138,39560,W
982,0.15,0.42,0.08,8.13,2.63,-20.19,-9.45,1.16,0.96,0.64,0.14,-0.7,0.27,2195177,39599,W
983,0.15,0.42,0.08,8.13,2.63,-20.19,-9.68,1.2,0.92,0.64,0.14,-0.7,0.27,2195215,39637,W
984,-0.02,0.04,0.1,8.13,2.63,-20.19,-9.68,1.2,0.92,0.64,0.14,-0.7,0.27,2195256,39678,W
985,-0.05,0.02,0.06,8.13,2.63,-20.19,-9.68,1.2,0.92,0.64,0.14,-0.7,0.27,2195295,39717,W
986,-0.05,0.02,0.06,8.13,2.63,-20.19,-9.64,1.28,0.88,0.64,0.14,-0.7,0.27,2195335,39757,W
987,-0.05,0.02,0.06,8.13,2.63,-20.19,-9.45,1.2,0.77,0.64,0.14,-0.7,0.27,2195375,39797,W
988,-0.05,0.02,0.06,8.13,2.63,-20.19,-9.53,1.2,0.73,0.64,0.14,-0.7,0.27,2195414,39836,W
989,-0.04,0.01,0.05,8.13,2.63,-20.19,-9.53,1.2,0.73,0.64,0.14,-0.7,0.27,2195452,39874,W
990,-0.04,-0.05,0.04,8.13,2.63,-20.19,-9.53,1.2,0.73,0.64,0.14,-0.7,0.27,2195492,39914,W
991,-0.04,-0.05,0.04,8.13,2.63,-20.19,-9.53,1.28,0.84,0.64,0.14,-0.7,0.27,2195534,39956,W
992,-0.04,-0.05,0.04,8.13,2.63,-20.19,-9.53,1.24,0.77,0.64,0.14,-0.7,0.27,2195574,39996,W
993,-0.04,-0.05,0.04,8.13,2.63,-20.19,-9.53,1.36,1.04,0.64,0.14,-0.7,0.27,2195613,40035,W
994,-0.1,-0.08,0.14,8.13,2.63,-20.19,-9.53,1.36,1.04,0.64,0.14,-0.7,0.27,2195653,40075,W
995,-0.1,-0.08,0.14,8.13,2.63,-20.19,-9.53,1.39,0.92,0.64,0.14,-0.7,0.27,2195695,40117,W
996,0.03,-0.05,0.24,8.13,2.63,-20.19,-9.53,1.39,0.92,0.64,0.14,-0.7,0.27,2195735,40157,W
997,0.03,-0.05,0.24,8.13,2.63,-20.19,-9.49,1.51,0.77,0.64,0.14,-0.7,0.27,2195775,40197,W
998,0.03,-0.05,0.24,8.13,2.63,-20.19,-9.45,1.47,1.11,0.64,0.14,-0.7,0.27,2195813,40235,W
999,-0.22,-0.98,2.01,8.13,2.63,-20.19,-9.45,1.47,1.11,0.64,0.14,-0.7,0.27,2195853,40275,W
1000,0.6,-0.64,3.51,8.13,2.63,-20.19,-9.45,1.47,1.11,0.64,0.14,-0.7,0.27,2195894,40316,W
1001,0.6,-0.64,3.51,8.13,2.63,-20.19,-12.86,5.53,1.57,0.64,0.14,-0.7,0.27,2195933,40355,W
1002,0.6,-0.64,3.51,8.13,2.63,-20.19,-14.7,6.76,2.22,0.64,0.14,-0.7,0.27,2195975,40397,W
1003,0.6,-0.64,3.51,8.13,2.63,-20.19,-13.93,3.88,0.96,0.64,0.14,-0.7,0.27,2196013,40435,W
1004,-0.76,1.03,3.3,8.13,2.63,-20.19,-13.93,3.88,0.96,0.64,0.14,-0.7,0.27,2196054,40476,W
1005,-0.76,1.03,3.3,8.13,2.63,-20.19,-11.56,-3.16,-0.65,0.64,0.14,-0.7,0.27,2196094,40516,W
1006,-0.76,1.03,3.3,8.13,2.63,-20.19,-5.31,-1.21,-1.27,0.64,0.14,-0.7,0.27,2196135,40557,W
1007,-0.76,1.03,3.3,8.13,2.63,-20.19,-9.03,2.01,1.57,0.64,0.14,-0.7,0.27,2196176,40598,W
1008,-0.76,1.03,3.3,8.13,2.63,-20.19,-8.61,4.46,2.03,0.64,0.14,-0.7,0.27,2196214,40636,W
1009,-0.34,0.93,-3.97,8.13,2.63,-20.19,-8.61,4.46,2.03,0.64,0.14,-0.7,0.27,2196255,40677,W
1010,-0.18,1.23,-3.65,8.13,2.63,-20.19,-11.21,6.03,2.72,0.64,0.14,-0.7,0.27,2196335,40757,W
1011,-0.18,1.23,-3.65,8.13,2.63,-20.19,-12.02,7.06,3.14,0.64,0.14,-0.7,0.27,2196376,40798,W
1012,-0.18,1.23,-3.65,8.13,2.63,-20.19,-11.29,9.9,5.21,0.64,0.14,-0.7,0.27,2196415,40837,W
1013,-0.57,1.13,-2.45,8.13,2.63,-20.19,-11.29,9.9,5.21,0.64,0.14,-0.7,0.27,2196456,40878,W
1014,0.04,0.04,-1.24,8.13,2.63,-20.19,-11.29,9.9,5.21,0.64,0.14,-0.7,0.27,2196497,40919,W
1015,0.04,0.04,-1.24,8.13,2.63,-20.19,0.13,18.48,3.98,0.64,0.14,-0.7,0.27,2196538,40960,W
1016,0.04,0.04,-1.24,8.13,2.63,-20.19,-16.61,5,3.22,0.64,0.14,-0.7,0.27,2196577,40999,W
1017,0.04,0.04,-1.24,8.13,2.63,-20.19,-8.95,2.27,3.68,0.64,0.14,-0.7,0.27,2196616,41038,W
1018,-0.14,-0.1,-0.01,8.13,2.63,-20.19,-8.95,2.27,3.68,0.64,0.14,-0.7,0.27,2196655,41077,W
1019,-0.14,-0.1,-0.01,8.13,2.63,-20.19,-9.61,0.63,1.68,0.64,0.14,-0.7,0.27,2196697,41119,W
1020,0.04,0,-0.02,8.13,2.63,-20.19,-9.61,0.63,1.68,0.64,0.14,-0.7,0.27,2196738,41160,W
1021,0.04,0,-0.02,8.13,2.63,-20.19,-9.61,1.01,0.92,0.64,0.14,-0.7,0.27,2196777,41199,W
1022,0.04,0,-0.02,8.13,2.63,-20.19,-9.49,0.93,0.8,0.64,0.14,-0.7,0.27,2196816,41238,W
1023,-0.05,-0.01,0.05,8.13,2.63,-20.19,-9.49,0.93,0.8,0.64,0.14,-0.7,0.27,2196857,41279,W
1024,0.07,0.05,-0.01,8.13,2.63,-20.19,-9.49,0.93,0.8,0.64,0.14,-0.7,0.27,2196896,41318,W
1025,0.07,0.05,-0.01,8.13,2.63,-20.19,-9.53,0.93,0.96,0.64,0.14,-0.7,0.27,2196936,41358,W
1026,0.07,0.05,-0.01,8.13,2.63,-20.19,-9.57,1.05,0.92,0.64,0.14,-0.7,0.27,2196977,41399,W
1027,0.07,0.05,-0.01,8.13,2.63,-20.19,-9.49,1.05,0.77,0.64,0.14,-0.7,0.27,2197015,41437,W
1028,-0.11,-0.04,0.04,8.13,2.63,-20.19,-9.49,1.05,0.77,0.64,0.14,-0.7,0.27,2197055,41477,W
1029,-0.11,-0.04,0.04,8.13,2.63,-20.19,-9.61,1.09,1.23,0.64,0.14,-0.7,0.27,2197096,41518,W
1030,-0.11,-0.04,0.04,8.13,2.63,-20.19,-9.57,1.01,1.07,0.64,0.14,-0.7,0.27,2197137,41559,W
1031,-0.11,-0.04,0.04,8.13,2.63,-20.19,-9.53,1.13,1,0.64,0.14,-0.7,0.27,2197177,41599,W
1032,-0.11,-0.04,0.04,8.13,2.63,-20.19,-9.57,1.16,1.49,0.64,0.14,-0.7,0.27,2197215,41637,W
1033,0.02,0.07,0.05,8.13,2.63,-20.19,-9.57,1.16,1.49,0.64,0.14,-0.7,0.27,2197256,41678,W
1034,-0.02,-0.09,0.11,8.13,2.63,-20.19,-9.57,1.16,1.49,0.64,0.14,-0.7,0.27,2197295,41717,W
1035,-0.02,-0.09,0.11,8.13,2.63,-20.19,-9.53,1.28,1.15,0.64,0.14,-0.7,0.27,2197336,41758,W
1036,-0.02,-0.09,0.11,8.13,2.63,-20.19,-9.53,1.24,1.11,0.64,0.14,-0.7,0.27,2197376,41798,W
1037,-0.02,-0.09,0.11,8.13,2.63,-20.19,-9.53,1.36,1.45,0.64,0.14,-0.7,0.27,2197414,41836,W
1038,-0.07,-0.01,0.16,8.13,2.63,-20.19,-9.53,1.36,1.45,0.64,0.14,-0.7,0.27,2197455,41877,W
1039,-0.09,-0.05,0.27,8.13,2.63,-20.19,-9.53,1.36,1.45,0.64,0.14,-0.7,0.27,2197495,41917,W
1040,-0.09,-0.05,0.27,8.13,2.63,-20.19,-9.34,1.16,1.26,0.64,0.14,-0.7,0.27,2197536,41958,W
1041,-0.09,-0.05,0.27,8.13,2.63,-20.19,-9.57,1.51,1,0.64,0.14,-0.7,0.27,2197577,41999,W
1042,-0.09,-0.05,0.27,8.13,2.63,-20.19,-12.13,3.12,1.95,0.64,0.14,-0.7,0.27,2197616,42038,W
1043,0.36,-0.69,3.04,8.13,2.63,-20.19,-12.13,3.12,1.95,0.64,0.14,-0.7,0.27,2197656,42078,W
1044,0.36,-0.69,3.04,8.13,2.63,-20.19,-12.17,4.46,2.57,0.64,0.14,-0.7,0.27,2197697,42119,W
1045,-0.14,0.59,4.38,8.13,2.63,-20.19,-12.17,4.46,2.57,0.64,0.14,-0.7,0.27,2197736,42158,W
1046,-0.14,0.59,4.38,8.13,2.63,-20.19,-11.98,-3.55,-0.8,0.64,0.14,-0.7,0.27,2197776,42198,W
1047,-0.14,0.59,4.38,8.13,2.63,-20.19,-8.84,-3.16,-3.18,0.64,0.14,-0.7,0.27,2197816,42238,W
1048,-0.35,1.07,-1.86,8.13,2.63,-20.19,-8.84,-3.16,-3.18,0.64,0.14,-0.7,0.27,2197857,42279,T
1049,0.09,1.09,-2.99,8.13,2.63,-20.19,-8.84,-3.16,-3.18,0.64,0.14,-0.7,0.27,2197898,42320,T
1050,0.09,1.09,-2.99,8.13,2.63,-20.19,-8.15,6.07,3.87,0.64,0.14,-0.7,0.27,2197938,42360,T
1051,0.09,1.09,-2.99,8.13,2.63,-20.19,-7.96,8.67,4.02,0.64,0.14,-0.7,0.27,2197978,42400,T
1052,0.09,1.09,-2.99,8.13,2.63,-20.19,-9.14,10.39,6.09,0.64,0.14,-0.7,0.27,2198018,42440,T
1053,0.09,1.09,-2.99,24.38,11.5,-14.81,-9.14,10.39,6.09,0.64,0.14,-0.7,0.27,2198056,42478,T
1054,-0.88,-1.49,-0.06,24.38,11.5,-14.81,-9.14,10.39,6.09,0.64,0.14,-0.7,0.27,2198097,42519,T
1055,-0.88,-1.49,-0.06,24.38,11.5,-14.81,-9.38,2.08,1.84,0.64,0.14,-0.7,0.27,2198140,42562,T
1056,-0.88,-1.49,-0.06,24.38,11.5,-14.81,-9.41,1.59,0.92,0.64,0.14,-0.7,0.27,2198182,42604,T
1057,-0.88,-1.49,-0.06,24.38,11.5,-14.81,-9.49,1.51,1.23,0.64,0.14,-0.7,0.27,2198224,42646,T
1058,-0.88,-1.49,-0.06,24.38,11.5,-14.81,-9.45,1.51,1.19,0.64,0.14,-0.7,0.27,2198265,42687,T
1059,-0.01,0.02,-0.03,24.38,11.5,-14.81,-9.45,1.51,1.19,0.64,0.14,-0.7,0.27,2198306,42728,T
1060,-0.04,0.11,-0.02,24.38,11.5,-14.81,-9.45,1.51,1.19,0.64,0.14,-0.7,0.27,2198347,42769,T
1061,-0.04,0.11,-0.02,24.38,11.5,-14.81,-9.49,1.47,1.15,0.64,0.14,-0.7,0.27,2198389,42811,T
1062,-0.04,0.11,-0.02,24.38,11.5,-14.81,-9.49,1.47,1.04,0.64,0.14,-0.7,0.27,2198430,42852,T
1063,-0.04,0.11,-0.02,24.38,11.5,-14.81,-9.49,1.51,1.07,0.64,0.14,-0.7,0.27,2198471,42893,T
1064,-0.04,0.11,-0.02,24.38,11.5,-14.81,-9.49,1.47,1.04,0.64,0.14,-0.7,0.27,2198511,42933,T
1065,-0.04,0.02,0.07,24.38,11.5,-14.81,-9.49,1.47,1.04,0.64,0.14,-0.7,0.27,2198553,42975,T
1066,0.03,0.04,-0.01,24.38,11.5,-14.81,-9.49,1.47,1.04,0.64,0.14,-0.7,0.27,2198594,43016,T
1067,0.03,0.04,-0.01,24.38,11.5,-14.81,-9.49,1.47,1,0.64,0.14,-0.7,0.27,2198635,43057,T
1068,0.03,0.04,-0.01,24.38,11.5,-14.81,-9.49,1.51,1.11,0.64,0.14,-0.7,0.27,2198676,43098,T
1069,0.03,0.04,-0.01,24.38,11.5,-14.81,-9.49,1.51,1.11,0.64,0.14,-0.7,0.27,2198715,43137,T
1070,0.06,0.09,-0.09,24.38,11.5,-14.81,-9.49,1.51,1.11,0.64,0.14,-0.7,0.27,2198756,43178,T
1071,0.06,0.09,-0.09,24.38,11.5,-14.81,-9.53,1.36,0.77,0.64,0.14,-0.7,0.27,2198797,43219,T
1072,-0.01,0.01,0,24.38,11.5,-14.81,-9.53,1.36,0.77,0.64,0.14,-0.7,0.27,2198838,43260,T
1073,-0.01,0.01,0,24.38,11.5,-14.81,-9.49,1.51,1,0.64,0.14,-0.7,0.27,2198879,43301,T
1074,-0.01,0.01,0,24.38,11.5,-14.81,-9.49,1.47,1,0.64,0.14,-0.7,0.27,2198919,43341,T
1075,-0.01,0.01,0,21.38,11.31,-11.81,-9.49,1.47,1,0.64,0.14,-0.7,0.27,2198959,43381,T
1076,0.01,0.04,-0.01,21.38,11.31,-11.81,-9.49,1.47,1,0.64,0.14,-0.7,0.27,2198999,43421,T
1077,0.01,0.04,-0.01,21.38,11.31,-11.81,-9.53,1.47,0.92,0.64,0.14,-0.7,0.27,2199038,43460,T
1078,0.01,0.04,-0.01,21.38,11.31,-11.81,-9.53,1.47,0.92,0.64,0.14,-0.7,0.27,2199079,43501,T
1079,0.01,0.04,-0.01,21.38,11.31,-11.81,-9.49,1.47,0.96,0.64,0.14,-0.7,0.27,2199119,43541,T
1080,0.01,0.04,-0.01,21.56,12.19,-13.88,-9.49,1.47,0.96,0.64,0.14,-0.7,0.27,2199158,43580,T
1081,0.01,0.04,-0.01,21.56,12.19,-13.88,-9.49,1.47,0.92,0.64,0.14,-0.7,0.27,2199200,43622,T
1082,-0.01,0.01,0.01,21.56,12.19,-13.88,-9.49,1.47,0.92,0.64,0.14,-0.7,0.27,2199240,43662,T
1083,-0.01,0.01,0.01,21.56,12.19,-13.88,-9.49,1.47,0.92,0.64,0.14,-0.7,0.27,2199281,43703,T
1084,-0.01,0.01,0.01,21.56,12.19,-13.88,-9.53,1.47,0.92,0.64,0.14,-0.7,0.27,2199323,43745,T
1085,-0.01,0.01,0.01,21.56,12.19,-13.88,-9.53,1.47,0.88,0.64,0.14,-0.7,0.27,2199362,43784,T
1086,-0.03,-0.02,0.02,21.56,12.19,-13.88,-9.53,1.47,0.88,0.64,0.14,-0.7,0.27,2199403,43825,T
1087,-0.03,-0.02,0.02,21.56,12.19,-13.88,-9.53,1.47,0.92,0.64,0.14,-0.7,0.27,2199445,43867,T
1088,-0.03,-0.02,0.02,21.56,12.19,-13.88,-9.53,1.47,0.92,0.64,0.14,-0.7,0.27,2199486,43908,T
1089,-0.03,-0.02,0.02,21.56,12.19,-13.88,-9.53,1.47,0.96,0.64,0.14,-0.7,0.27,2199527,43949,T
1090,-0.03,-0.02,0.02,21.56,12.19,-13.88,-9.49,1.51,0.96,0.64,0.14,-0.7,0.27,2199567,43989,T
1091,-0.01,-0.02,0.01,21.56,12.19,-13.88,-9.49,1.51,0.96,0.64,0.14,-0.7,0.27,2199608,44030,T
1092,-0.01,0,0,21.56,12.19,-13.88,-9.49,1.51,0.96,0.64,0.14,-0.7,0.27,2199649,44071,T
1093,-0.01,0,0,21.56,12.19,-13.88,-9.49,1.47,1,0.64,0.14,-0.7,0.27,2199689,44111,T
1094,-0.01,0,0,21.56,12.19,-13.88,-9.49,1.51,0.96,0.64,0.14,-0.7,0.27,2199731,44153,T
1095,-0.01,0,0,21.56,12.19,-13.88,-9.49,1.47,0.96,0.64,0.14,-0.7,0.27,2199772,44194,T
1096,-0.01,0,0,21.56,12.19,-13.88,-9.53,1.51,1,0.64,0.14,-0.7,0.27,2199812,44234,T
1097,0.01,0,-0.02,21.56,12.19,-13.88,-9.53,1.51,1,0.64,0.14,-0.7,0.27,2199854,44276,T
1098,0.02,0,-0.03,21.56,12.19,-13.88,-9.53,1.51,1,0.64,0.14,-0.7,0.27,2199895,44317,T
1099,0.02,0,-0.03,21.56,12.19,-13.88,-9.53,1.47,1,0.64,0.14,-0.7,0.27,2199936,44358,T
1100,0.02,0,-0.03,21.56,12.19,-13.88,-9.53,1.47,1,0.64,0.14,-0.7,0.27,2199975,44397,T
1101,0.02,0,-0.03,21.56,12.19,-13.88,-9.49,1.43,0.92,0.64,0.14,-0.7,0.27,2200015,44437,T
1102,0.05,0.04,-0.09,21.56,12.19,-13.88,-9.49,1.43,0.92,0.64,0.14,-0.7,0.27,2200055,44477,T
1103,0.05,0.03,-0.07,21.56,12.19,-13.88,-9.49,1.43,0.92,0.64,0.14,-0.7,0.27,2200095,44517,T
1104,0.05,0.03,-0.07,21.56,12.19,-13.88,-9.53,1.39,0.92,0.64,0.14,-0.7,0.27,2200136,44558,T
1105,0.05,0.03,-0.07,21.56,12.19,-13.88,-9.53,1.32,0.8,0.64,0.14,-0.7,0.27,2200177,44599,W
1106,0.05,0.03,-0.07,21.56,12.19,-13.88,-9.53,1.36,0.77,0.64,0.14,-0.7,0.27,2200216,44638,W
1107,0.01,0.13,-0.03,21.56,12.19,-13.88,-9.53,1.36,0.77,0.64,0.14,-0.7,0.27,2200256,44678,W
1108,0.01,0.13,-0.03,21.56,12.19,-13.88,-9.53,1.28,0.73,0.64,0.14,-0.7,0.27,2200297,44719,W
1109,-0.06,0.07,0.01,21.56,12.19,-13.88,-9.53,1.28,0.73,0.64,0.14,-0.7,0.27,2200338,44760,W
1110,-0.06,0.07,0.01,21.56,12.19,-13.88,-9.53,1.28,0.61,0.64,0.14,-0.7,0.27,2200378,44800,W
1111,-0.06,0.07,0.01,21.56,12.19,-13.88,-9.53,1.32,0.57,0.64,0.14,-0.7,0.27,2200418,44840,W
1112,-0.06,0.07,0.01,21.31,13.19,-11.19,-9.53,1.32,0.57,0.64,0.14,-0.7,0.27,2200457,44879,W
1113,-0.03,0,0.05,21.31,13.19,-11.19,-9.53,1.32,0.57,0.64,0.14,-0.7,0.27,2200497,44919,W
1114,-0.03,0,0.05,21.31,13.19,-11.19,-9.53,1.39,0.5,0.64,0.14,-0.7,0.27,2200538,44960,W
1115,-0.03,0,0.05,21.31,13.19,-11.19,-9.53,1.39,0.65,0.64,0.14,-0.7,0.27,2200579,45001,W
1116,-0.03,0,0.05,21.31,13.19,-11.19,-9.57,1.39,0.8,0.64,0.14,-0.7,0.27,2200620,45042,W
1117,-0.03,0,0.05,21.5,12.81,-13.25,-9.57,1.39,0.8,0.64,0.14,-0.7,0.27,2200659,45081,W
1118,-0.03,0,0.05,21.5,12.81,-13.25,-9.53,1.43,0.96,0.64,0.14,-0.7,0.27,2200702,45124,W
1119,-0.01,-0.15,0.09,21.5,12.81,-13.25,-9.53,1.43,0.96,0.64,0.14,-0.7,0.27,2200743,45165,W
1120,-0.01,-0.15,0.09,21.5,12.81,-13.25,-9.49,1.51,1.07,0.64,0.14,-0.7,0.27,2200785,45207,W
1121,-0.01,-0.15,0.09,21.5,12.81,-13.25,-9.45,1.51,1.3,0.64,0.14,-0.7,0.27,2200827,45249,W
1122,-0.01,-0.15,0.09,21.5,12.81,-13.25,-8.65,4.77,4.06,0.64,0.14,-0.7,0.27,2200867,45289,W
1123,-0.01,-0.15,0.09,22.19,11.56,-14,-8.65,4.77,4.06,0.64,0.14,-0.7,0.27,2200907,45329,W
1124,-0.01,-0.15,0.09,22.19,11.56,-14,-8.72,9.09,4.98,0.64,0.14,-0.7,0.27,2200947,45369,W
1125,-0.01,-0.15,0.09,22.19,11.56,-14,-8,7.29,2.34,0.64,0.14,-0.7,0.27,2200989,45411,W
1126,-0.01,-0.15,0.09,22.19,11.56,-14,-9.38,2.08,0.27,0.64,0.14,-0.7,0.27,2201030,45452,W
1127,-0.01,-0.15,0.09,22.19,11.56,-14,-9.84,1.63,1.42,0.64,0.14,-0.7,0.27,2201071,45493,W
1128,-0.01,-0.15,0.09,22.19,11.56,-14,-9.87,2.24,1.42,0.64,0.14,-0.7,0.27,2201111,45533,W
1129,-2.05,-0.25,0.46,22.19,11.56,-14,-9.87,2.24,1.42,0.64,0.14,-0.7,0.27,2201153,45575,W
1130,-2.05,-0.25,0.46,22.19,11.56,-14,-9.49,2.58,0.27,0.64,0.14,-0.7,0.27,2201194,45616,W
1131,-2.05,-0.25,0.46,22.19,11.56,-14,-9.41,2.62,0.04,0.64,0.14,-0.7,0.27,2201236,45658,W
1132,-2.05,-0.25,0.46,22.19,11.56,-14,-8.53,3.16,0.15,0.64,0.14,-0.7,0.27,2201277,45699,W
1133,-2.05,-0.25,0.46,22.19,11.56,-14,-8.53,3.54,0.46,0.64,0.14,-0.7,0.27,2201316,45738,W
1134,-3.32,0.72,0.98,22.19,11.56,-14,-8.53,3.54,0.46,0.64,0.14,-0.7,0.27,2201358,45780,W
1135,-4.33,0.83,0.9,22.19,11.56,-14,-8.53,3.54,0.46,0.64,0.14,-0.7,0.27,2201398,45820,W
1136,-4.33,0.83,0.9,22.19,11.56,-14,-8.99,4.73,0.42,0.64,0.14,-0.7,0.27,2201438,45860,W
1137,-4.33,0.83,0.9,22.19,11.56,-14,-6.66,3.5,-2.8,0.64,0.14,-0.7,0.27,2201478,45900,W
1138,-4.33,0.83,0.9,22.19,11.56,-14,-4.97,1.24,-7.93,0.64,0.14,-0.7,0.27,2201518,45940,W
1139,-4.33,0.83,0.9,28.75,9,4.5,-4.97,1.24,-7.93,0.64,0.14,-0.7,0.27,2201558,45980,W
1140,0.57,1.34,-0.59,28.75,9,4.5,-4.97,1.24,-7.93,0.64,0.14,-0.7,0.27,2201597,46019,W
1141,0.57,1.34,-0.59,28.75,9,4.5,-9.64,1.66,1.49,0.64,0.14,-0.7,0.27,2201637,46059,W
1142,0.11,0.45,-0.35,28.75,9,4.5,-9.64,1.66,1.49,0.64,0.14,-0.7,0.27,2201676,46098,W
1143,0.11,0.45,-0.35,28.75,9,4.5,-9.49,1.16,0.77,0.64,0.14,-0.7,0.27,2201714,46136,W
1144,0.13,0.1,-0.13,28.75,9,4.5,-9.49,1.16,0.77,0.64,0.14,-0.7,0.27,2201753,46175,W
1145,0.13,0.1,-0.13,28.75,9,4.5,-9.53,1.32,1,0.64,0.14,-0.7,0.27,2201793,46215,W
1146,0.07,0.08,-0.02,28.75,9,4.5,-9.53,1.32,1,0.64,0.14,-0.7,0.27,2201833,46255,W
1147,0.07,0.08,-0.02,28.75,9,4.5,-9.53,1.32,0.92,0.64,0.14,-0.7,0.27,2201872,46294,W
1148,0.07,0.08,-0.02,28.75,9,4.5,-9.53,1.28,0.88,0.64,0.14,-0.7,0.27,2201910,46332,W
1149,-0.13,-0.02,0.08,28.75,9,4.5,-9.53,1.28,0.88,0.64,0.14,-0.7,0.27,2201949,46371,W
1150,-0.06,-0.04,0.04,28.75,9,4.5,-9.53,1.28,0.88,0.64,0.14,-0.7,0.27,2201988,46410,W
1151,-0.06,-0.04,0.04,28.75,9,4.5,-9.53,1.36,1,0.64,0.14,-0.7,0.27,2202027,46449,W
1152,-0.06,-0.04,0.04,28.75,9,4.5,-9.53,1.32,0.8,0.64,0.14,-0.7,0.27,2202065,46487,W
1153,-0.06,-0.04,0.04,28.75,9,4.5,-9.53,1.32,0.8,0.11,0.66,-0.03,0.74,2202104,46526,W
1154,-0.06,-0.05,0.04,28.75,9,4.5,-9.53,1.32,0.8,0.11,0.66,-0.03,0.74,2202144,46566,W
1155,-0.09,-0.13,0.1,28.75,9,4.5,-9.53,1.32,0.8,0.11,0.66,-0.03,0.74,2202184,46606,W
1156,-0.09,-0.13,0.1,28.75,9,4.5,-9.49,1.47,1.19,0.11,0.66,-0.03,0.74,2202224,46646,W
1157,-0.09,-0.13,0.1,28.75,9,4.5,-9.49,1.47,1.15,0.11,0.66,-0.03,0.74,2202262,46684,W
1158,-0.11,-0.14,0.09,28.75,9,4.5,-9.49,1.47,1.15,0.11,0.66,-0.03,0.74,2202302,46724,W
1159,-0.13,-0.13,0.1,28.75,9,4.5,-9.49,1.47,1.15,0.11,0.66,-0.03,0.74,2202342,46764,W
1160,-0.13,-0.13,0.1,28.75,9,4.5,-9.49,1.43,1.26,0.11,0.66,-0.03,0.74,2202382,46804,W
1161,-0.13,-0.13,0.1,28.75,9,4.5,-9.45,1.51,1.45,0.11,0.66,-0.03,0.74,2202423,46845,W
1162,-0.13,-0.13,0.1,28.75,9,4.5,-9.41,1.82,1.3,0.11,0.66,-0.03,0.74,2202461,46883,W
1163,-0.28,-0.56,1.14,28.75,9,4.5,-9.41,1.82,1.3,0.11,0.66,-0.03,0.74,2202501,46923,W
1164,-0.28,-0.56,1.14,28.75,9,4.5,-10.79,2.2,2.53,0.11,0.66,-0.03,0.74,2202541,46963,W
1165,-0.28,-0.56,1.14,28.75,9,4.5,-9.64,2.89,1.99,0.11,0.66,-0.03,0.74,2202580,47002,W
1166,-0.28,-0.56,1.14,28.75,9,4.5,-8.65,6.45,-0.15,0.11,0.66,-0.03,0.74,2202620,47042,W
1167,-0.28,-0.56,1.14,28.75,9,4.5,-11.94,7.95,0.11,0.11,0.66,-0.03,0.74,2202658,47080,W
