,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgg,Ygg,Zgg,Xaa,Yaa,Zaa
147,-0.86,0.84,-3.77,97.31,-38.25,-29.06,-12.42,0.75,1.92,-0.66,-0.04,0.74,0.11,359248,16660,W,2.966251117,-0.135506679,3.051336289,-3.132586572,1.018231483,0.797674276,0,0,0,-1.49,0.27,1.15
148,-0.86,0.84,-3.77,97.31,-38.25,-29.06,-13.91,1.02,3.07,-0.66,-0.04,0.74,0.11,359290,16702,W,2.53532769,-0.500951679,2.638148496,2.946222316,0.570731354,0.507942794,0,0,0,0.5,-0.23,0.69
149,-0.86,0.84,-3.77,97.31,-38.25,-29.06,-13.41,0.79,3.76,-0.66,-0.04,0.74,0.11,359331,16743,W,2.104362328,-0.85489258,2.230130208,2.779700968,0.097606324,0.278039324,0,0,0,0.95,0.5,0.15
150,-0.86,0.84,-3.77,97.31,-38.25,-29.06,-12.46,1.29,3.91,-0.66,-0.04,0.74,0.11,359374,16786,W,1.674964078,-1.201959796,1.833686205,2.67454799,-0.419220384,0.095134738,0,0,0,0,0,0
151,-0.86,0.84,-3.77,45.75,11.5,1.38,-12.46,1.29,3.91,-0.66,-0.04,0.74,0.11,359415,16827,W,1.247392862,-1.553188922,1.45055618,2.657006946,-0.966097382,-0.061807097,0.47,-0.02,2.5,0,0,0
152,-0.39,0.82,-1.27,45.75,11.5,1.38,-12.46,1.29,3.91,-0.66,-0.04,0.74,0.11,359457,16869,W,0.820156034,-1.925509001,1.074341411,2.732299764,-1.47924043,-0.218957934,1.29,-0.94,1.94,0,0,0
153,0.9,-0.12,0.67,45.75,11.5,1.38,-12.46,1.29,3.91,-0.66,-0.04,0.74,0.11,359498,16910,W,0.389426596,-2.346330298,0.686545605,2.821482123,-1.922402644,-0.400023559,0,0,0,4.64,0.5,3.34
154,0.9,-0.12,0.67,45.75,11.5,1.38,-7.82,1.79,7.25,-0.66,-0.04,0.74,0.11,359538,16950,W,-0.046862024,-2.847533102,0.270653502,2.830062196,-2.300584489,-0.612417183,0,0,0,-5.4,-6.48,-3.11
155,0.9,-0.12,0.67,45.75,11.5,1.38,-13.22,-4.69,4.14,-0.66,-0.04,0.74,0.11,359578,16990,W,-0.48311495,2.795409131,-0.182000739,2.755543927,-2.635335651,-0.846724654,0,0,0,-0.12,2.42,-0.23
156,0.9,-0.12,0.67,45.75,11.5,1.38,-13.34,-2.27,3.91,-0.66,-0.04,0.74,0.11,359617,17029,W,-0.907407485,1.91878209,-0.684224914,2.636328458,-2.931210373,-1.089995029,-0.21,0.19,-0.17,0,0,0
157,0.69,0.07,0.5,45.75,11.5,1.38,-13.34,-2.27,3.91,-0.66,-0.04,0.74,0.11,359658,17070,W,-1.304853113,0.943574299,-1.249259264,2.507281655,3.110417824,-1.333409703,-0.47,0.11,-0.44,0,0,0
158,0.22,0.18,0.06,45.75,11.5,1.38,-13.34,-2.27,3.91,-0.66,-0.04,0.74,0.11,359699,17111,W,-1.659354144,0.178121617,-1.87297106,2.402103963,2.939566271,-1.568664463,0,0,0,4.1,-0.5,-2.49
159,0.22,0.18,0.06,45.75,11.5,1.38,-9.24,-2.77,1.42,-0.66,-0.04,0.74,0.11,359739,17151,W,-1.958987439,-0.408639735,-2.537461057,2.363054944,2.843451757,-1.786251967,0,0,0,0.04,-0.08,-0.23
160,0.22,0.18,0.06,45.75,11.5,1.38,-9.2,-2.85,1.19,-0.66,-0.04,0.74,0.11,359779,17191,W,-2.208050697,-0.910781854,2.727705541,2.436457033,2.794892039,-1.972376613,0,0,0,-0.04,0.04,-0.03
161,0.22,0.18,0.06,45.75,11.5,1.38,-9.24,-2.81,1.16,-0.66,-0.04,0.74,0.11,359817,17229,W,-2.435070617,-1.374356403,0.869630241,2.609074186,2.745238391,-2.095250739,-0.33,-0.11,0.19,0,0,0
162,-0.11,0.07,0.25,45.75,11.5,1.38,-9.24,-2.81,1.16,-0.66,-0.04,0.74,0.11,359857,17269,W,-2.666145367,-1.808894945,0.225969389,2.758143909,2.675653439,-1.958949692,0,0,0,-0.23,0.15,-0.23
163,-0.11,0.07,0.25,45.75,11.5,1.38,-9.47,-2.66,0.93,-0.66,-0.04,0.74,0.11,359898,17310,W,-2.915281895,-2.204489602,-0.155544095,2.818223394,2.617892289,-0.260674363,0.09,-0.17,-0.06,0,0,0
164,-0.02,-0.1,0.19,45.75,11.5,1.38,-9.47,-2.66,0.93,-0.66,-0.04,0.74,0.11,359939,17351,W,3.087926059,-2.551873329,-0.463858992,2.82400259,2.598767635,-0.015438164,0,0,0,0.04,0.16,0.19
165,-0.02,-0.1,0.19,45.75,11.5,1.38,-9.43,-2.5,1.12,-0.66,-0.04,0.74,0.11,359979,17391,W,2.804205157,-2.841247936,-0.753329078,2.813444166,2.602489289,-0.049221161,0,0,0,-0.04,0.07,0.07
166,-0.02,-0.1,0.19,45.75,11.5,1.38,-9.47,-2.43,1.19,-0.66,-0.04,0.74,0.11,360018,17430,W,2.722183002,-3.045165748,2.335438028,2.806621132,2.610583132,-0.082846113,-0.01,0.02,-0.05,0,0,0
167,-0.03,-0.08,0.14,45.75,11.5,1.38,-9.47,-2.43,1.19,-0.66,-0.04,0.74,0.11,360058,17470,W,-2.923007538,-3.0970117,1.968973676,2.803768121,2.608470757,-0.102885022,-0.01,-0.02,0.04,0,0,0
168,-0.04,-0.1,0.18,45.75,11.5,1.38,-9.47,-2.43,1.19,-0.66,-0.04,0.74,0.11,360098,17510,W,-2.738851554,-2.958735522,1.692922179,2.805189987,2.590901031,-0.114263608,0,0,0,-0.12,0.2,0.12
169,-0.04,-0.1,0.18,45.75,11.5,1.38,-9.59,-2.23,1.31,-0.66,-0.04,0.74,0.11,360138,17550,W,-3.002311864,-2.812780432,1.468394441,2.824794222,2.559533207,-0.108970156,0,0,0,0,-0.08,-0.08
170,-0.04,-0.1,0.18,45.75,11.5,1.38,-9.59,-2.31,1.23,-0.66,-0.04,0.74,0.11,360179,17591,W,2.951456292,-2.905699748,1.335790573,2.871674299,2.459871627,-0.088041279,0,0,0,0,0.15,0.12
171,-0.04,-0.1,0.18,45.75,11.5,1.38,-9.59,-2.16,1.35,-0.66,-0.04,0.74,0.11,360218,17630,W,2.675727236,3.100035938,1.293545955,2.966148358,2.234030218,-0.082104065,-0.03,-0.07,0.54,0,0,0
172,-0.07,-0.17,0.72,45.75,11.5,1.38,-9.59,-2.16,1.35,-0.66,-0.04,0.74,0.11,360259,17671,W,-0.88927053,2.7433427,1.285659523,3.098022207,1.568090488,-0.133885133,0,0,0,-0.04,0.27,0.15
173,-0.07,-0.17,0.72,45.75,11.5,1.38,-9.63,-1.89,1.5,-0.66,-0.04,0.74,0.11,360300,17712,W,-1.201512244,2.359236796,1.233292665,-3.106837181,-1.17792546,-0.288044172,0.04,0,0.61,0,0,0
174,-0.03,-0.17,1.33,45.75,11.5,1.38,-9.63,-1.89,1.5,-0.66,-0.04,0.74,0.11,360340,17752,W,-1.554533289,1.982013368,1.086744276,-3.140332805,-1.625479891,-0.545276031,0,0,0,-1.1,0.12,0.04
175,-0.03,-0.17,1.33,45.75,11.5,1.38,-10.73,-1.77,1.54,-0.66,-0.04,0.74,0.11,360381,17793,W,-1.925513978,1.619023951,0.833674428,3.015507736,-2.018912251,-0.880316931,0,0,0,-1.5,0,0.07
176,-0.03,-0.17,1.33,45.75,11.5,1.38,-12.23,-1.77,1.61,-0.66,-0.04,0.74,0.11,360421,17833,W,-2.29096555,1.258958867,0.500969379,2.827432038,-2.410264819,-1.272929298,0,0,0,0,0,0
177,-0.03,-0.17,1.33,68.44,-8.38,-5.44,-12.23,-1.77,1.61,-0.66,-0.04,0.74,0.11,360462,17874,W,-2.641731507,0.897694091,0.117948861,2.604583351,-2.80540803,-1.71831487,-0.32,0.72,3.3,0,0,0
178,-0.35,0.55,4.63,68.44,-8.38,-5.44,-12.23,-1.77,1.61,-0.66,-0.04,0.74,0.11,360504,17916,W,-2.967622628,0.534339794,-0.293826398,2.367143767,3.079766723,-2.235013233,0,0,0,-6.43,-11.38,-1.45
179,-0.35,0.55,4.63,68.44,-8.38,-5.44,-18.66,-13.15,0.16,-0.66,-0.04,0.74,0.11,360546,17958,W,3.034401601,0.169482102,-0.7191967,2.136472286,2.681501462,-2.850797717,0,0,0,11.53,4.83,-0.84
180,-0.35,0.55,4.63,68.44,-8.38,-5.44,-7.13,-8.32,-0.68,-0.66,-0.04,0.74,0.11,360588,18000,W,2.829739011,-0.199291342,-1.149641414,1.960221111,2.28647399,2.737362647,0,0,0,0.8,1.22,-2.42
181,-0.35,0.55,4.63,68.44,-8.38,-5.44,-6.33,-7.1,-3.1,-0.66,-0.04,0.74,0.11,360630,18042,W,2.81883847,-0.576843501,-1.581114967,2.124055667,1.902573119,2.079629556,0,0,0,-0.8,5.1,4.26
182,-0.35,0.55,4.63,68.44,-8.38,-5.44,-7.13,-2,1.16,-0.66,-0.04,0.74,0.11,360669,18081,W,-2.706803008,-0.97077135,-2.010378149,-2.756140493,1.555326262,1.564378543,0.46,0.62,-7.79,0,0,0
183,0.11,1.17,-3.16,68.44,-8.38,-5.44,-7.13,-2,1.16,-0.66,-0.04,0.74,0.11,360710,18122,W,-2.045378049,-1.401545227,-2.433973522,-2.645287731,1.276705522,1.21950172,-0.53,-1.04,-0.24,0,0,0
184,-0.42,0.13,-3.4,68.44,-8.38,-5.44,-7.13,-2,1.16,-0.66,-0.04,0.74,0.11,360750,18162,W,-2.051616567,-1.942754614,-2.847918727,-2.822913793,1.073529925,1.03360573,0,0,0,-4.6,2.41,-1.16
185,-0.42,0.13,-3.4,68.44,-8.38,-5.44,-11.73,0.41,0,-0.66,-0.04,0.74,0.11,360791,18203,W,-2.215590333,-2.958903295,3.037276785,-3.038641202,0.896459613,0.928718553,0,0,0,-0.27,1.19,1.19
186,-0.42,0.13,-3.4,68.44,-8.38,-5.44,-12,1.6,1.19,-0.66,-0.04,0.74,0.11,360832,18244,W,-2.456434359,1.722564039,2.664070516,3.039591246,0.650721125,0.78233485,0,0,0,-1.64,0.23,1.31
187,-0.42,0.13,-3.4,68.44,-8.38,-5.44,-13.64,1.83,2.5,-0.66,-0.04,0.74,0.11,360872,18284,W,-2.74903533,0.959238196,2.331985046,2.87383264,0.289176557,0.542154136,0,0,0,0,0,0
188,-0.42,0.13,-3.4,40.25,-3.81,22.44,-13.64,1.83,2.5,-0.66,-0.04,0.74,0.11,360912,18324,W,-3.078568907,0.45370861,2.064918124,2.763205189,-0.159448456,0.228241299,-0.61,0.54,1.82,0,0,0
189,-1.03,0.67,-1.58,40.25,-3.81,22.44,-13.64,1.83,2.5,-0.66,-0.04,0.74,0.11,360953,18365,W,2.848890851,0.014501248,1.871546033,2.70946098,-0.647279774,-0.130248055,0,0,0,2.68,2.72,0.34
190,-1.03,0.67,-1.58,40.25,-3.81,22.44,-10.96,4.55,2.84,-0.66,-0.04,0.74,0.11,360996,18408,W,2.473032653,-0.396682468,1.720497006,2.696486819,-1.143139943,-0.509188407,0,0,0,2.94,9.84,2.3
191,-1.03,0.67,-1.58,40.25,-3.81,22.44,-8.02,14.39,5.14,-0.66,-0.04,0.74,0.11,361036,18448,W,2.079599241,-0.787914296,1.56058083,2.682046874,-1.631981012,-0.895996554,0,0,0,-8.16,-16.51,3.41
192,-1.03,0.67,-1.58,40.25,-3.81,22.44,-16.18,-2.12,8.55,-0.66,-0.04,0.74,0.11,361078,18490,W,1.671325225,-1.163940868,1.370640165,2.63456446,-2.109124499,-1.289954866,0,0,0,4.45,-2.37,-8.51
193,-1.03,0.67,-1.58,40.25,-3.81,22.44,-11.73,-4.49,0.04,-0.66,-0.04,0.74,0.11,361118,18530,W,1.249926741,-1.52547679,1.143056825,2.559407575,-2.572968775,-1.69397831,1.58,-0.6,2.08,0,0,0
194,0.55,0.07,0.5,40.25,-3.81,22.44,-11.73,-4.49,0.04,-0.66,-0.04,0.74,0.11,361159,18571,W,0.812219949,-1.861902116,0.876981671,2.483907303,-3.020890875,-2.121501688,-0.47,-0.04,-0.34,0,0,0
195,0.08,0.03,0.16,40.25,-3.81,22.44,-11.73,-4.49,0.04,-0.66,-0.04,0.74,0.11,361199,18611,W,0.349111009,-2.15838896,0.576207353,2.442857792,2.839391743,-2.627862833,0,0,0,2.49,1.87,1.27
196,0.08,0.03,0.16,40.25,-3.81,22.44,-9.24,-2.62,1.31,-0.66,-0.04,0.74,0.11,361240,18652,W,-0.162310823,-2.398875037,0.251826131,2.473367698,2.462987435,2.71937687,0,0,0,-0.19,0.08,-0.19
197,0.08,0.03,0.16,40.25,-3.81,22.44,-9.43,-2.54,1.12,-0.66,-0.04,0.74,0.11,361280,18692,W,-0.776884788,-2.585118894,-0.061290499,2.582562619,2.183692419,0.961261265,0,0,0,0,0.15,0.04
198,0.08,0.03,0.16,40.25,-3.81,22.44,-9.43,-2.39,1.16,-0.66,-0.04,0.74,0.11,361318,18730,W,-1.551700902,-2.751887288,-0.310280402,2.707380101,2.113527619,0.303990711,-0.16,-0.14,0.08,0,0,0
199,-0.08,-0.11,0.24,40.25,-3.81,22.44,-9.43,-2.39,1.16,-0.66,-0.04,0.74,0.11,361358,18770,W,-2.363578471,-2.957381959,-0.454313373,2.776959622,2.301639855,0.009468454,0,0,0,-0.12,0.16,0.03
200,-0.08,-0.11,0.24,40.25,-3.81,22.44,-9.55,-2.23,1.19,-0.66,-0.04,0.74,0.11,361400,18812,W,-2.98200362,3.040531615,-0.498006223,2.797022078,2.467404599,-0.096461367,0.04,-0.01,-0.04,0,0,0
201,-0.04,-0.12,0.2,40.25,-3.81,22.44,-9.55,-2.23,1.19,-0.66,-0.04,0.74,0.11,361441,18853,W,2.930970738,2.648036217,-0.53856731,2.797184837,2.538685958,-0.124306225,0,0,0,-0.04,0.15,0.12
202,-0.04,-0.12,0.2,40.25,-3.81,22.44,-9.59,-2.08,1.31,-0.66,-0.04,0.74,0.11,361481,18893,W,2.752060192,1.962108925,0.630873691,2.793899254,2.569612474,-0.182003039,0,0,0,0.12,0.12,0.19
203,-0.04,-0.12,0.2,40.25,-3.81,22.44,-9.47,-1.96,1.5,-0.66,-0.04,0.74,0.11,361522,18934,W,2.631565141,0.084611089,2.239863982,2.79589467,2.60932868,-0.268089212,0,0,0,0,0,0
204,-0.04,-0.12,0.2,39.19,-11.75,30.56,-9.47,-1.96,1.5,-0.66,-0.04,0.74,0.11,361562,18974,W,2.450742717,-0.761733183,2.050507348,2.803437181,2.673884513,-0.352247236,0,0.15,-0.07,0,0,0
205,-0.04,0.03,0.13,39.19,-11.75,30.56,-9.47,-1.96,1.5,-0.66,-0.04,0.74,0.11,361604,19016,W,2.175695525,-1.193215754,1.815258725,2.836609205,2.660192608,-0.349246806,0,0,0,-0.08,0.07,-0.15
206,-0.04,0.03,0.13,39.19,-11.75,30.56,-9.55,-1.89,1.35,-0.66,-0.04,0.74,0.11,361647,19059,W,1.854430795,-1.546855006,1.555212712,2.924700084,2.513961644,-0.199866701,0.01,-0.21,0.34,0,0,0
207,-0.03,-0.18,0.47,39.19,-11.75,30.56,-9.55,-1.89,1.35,-0.66,-0.04,0.74,0.11,361688,19100,W,1.520349621,-1.884316249,1.258004995,3.03178693,2.270329503,-0.079350754,0,0,0,-0.23,0,-0.08
208,-0.03,-0.18,0.47,39.19,-11.75,30.56,-9.78,-1.89,1.27,-0.66,-0.04,0.74,0.11,361730,19142,W,1.198189716,-2.234419636,0.908111732,3.063498988,-0.771114158,-0.147821288,0,0,0,-0.07,0.04,0.23
209,-0.03,-0.18,0.47,39.19,-11.75,30.56,-9.85,-1.85,1.5,-0.66,-0.04,0.74,0.11,361769,19181,W,0.909434099,-2.606451121,0.512815374,2.980779098,-1.393612958,-0.35996504,0.29,-0.52,0.89,0,0,0
210,0.26,-0.7,1.36,39.19,-11.75,30.56,-9.85,-1.85,1.5,-0.66,-0.04,0.74,0.11,361810,19222,W,0.673922292,-2.998889854,0.08719385,2.810426471,-1.767298597,-0.645681521,0.2,-0.31,1.3,0,0,0
211,0.46,-1.01,2.66,39.19,-11.75,30.56,-9.85,-1.85,1.5,-0.66,-0.04,0.74,0.11,361851,19263,W,0.517512755,2.877177166,-0.353401763,2.588547523,-2.156254603,-0.96138789,0,0,0,-3.95,0.8,0.69
212,0.46,-1.01,2.66,39.19,-11.75,30.56,-13.8,-1.05,2.19,-0.66,-0.04,0.74,0.11,361893,19305,W,0.463148795,2.462438011,-0.796042432,2.343395861,-2.561178951,-1.28237194,0,0,0,-1,2,0.76
213,0.46,-1.01,2.66,39.19,-11.75,30.56,-14.8,0.95,2.95,-0.66,-0.04,0.74,0.11,361936,19348,W,0.490741594,2.047434103,-1.231866932,2.107034927,-2.977761756,-1.590984161,0,0,0,5.6,-11.58,-4.21
214,0.46,-1.01,2.66,39.19,-11.75,30.56,-9.2,-10.63,-1.26,-0.66,-0.04,0.74,0.11,361977,19389,W,0.598570945,1.643765539,-1.65590776,1.984825573,2.881605274,-1.870559539,0,0,0,4.4,3.68,1.11
215,0.46,-1.01,2.66,39.19,-11.75,30.56,-4.8,-6.95,-0.15,-0.66,-0.04,0.74,0.11,362018,19430,W,0.803845604,1.265997052,-2.064879314,-2.83021944,2.459132473,-2.101623341,0.04,1.18,-5.06,0,0,0
216,0.5,0.17,-2.4,39.19,-11.75,30.56,-4.8,-6.95,-0.15,-0.66,-0.04,0.74,0.11,362059,19471,W,1.008337896,0.928841419,-2.455365749,-2.373852797,2.052779602,-2.262978357,0.46,0.66,-0.76,0,0,0
217,0.96,0.83,-3.16,39.19,-11.75,30.56,-4.8,-6.95,-0.15,-0.66,-0.04,0.74,0.11,362100,19512,W,1.073600906,0.650834907,-2.823177061,-2.581277154,1.670665143,-2.389666662,0,0,0,-7.27,5.14,0.15
218,0.96,0.83,-3.16,39.19,-11.75,30.56,-12.07,-1.81,0,-0.66,-0.04,0.74,0.11,362141,19553,W,1.001625273,0.455931797,3.120203766,-2.843447962,1.307571646,-2.634109787,0,0,0,-0.85,2.03,-1.41
219,0.96,0.83,-3.16,39.19,-11.75,30.56,-12.92,0.22,-1.41,-0.66,-0.04,0.74,0.11,362184,19596,W,0.839536854,0.365773253,2.821620131,-3.103364195,0.951718812,-3.015970516,0,0,0,-1.88,2.03,-0.27
220,0.96,0.83,-3.16,39.19,-11.75,30.56,-14.8,2.25,-1.68,-0.66,-0.04,0.74,0.11,362226,19638,W,0.613173762,0.330171964,2.589367776,2.945489649,0.587969755,2.794731691,0,0,0,0.27,0.69,0.15
221,0.96,0.83,-3.16,39.19,-11.75,30.56,-14.53,2.94,-1.53,-0.66,-0.04,0.74,0.11,362267,19679,W,0.341053505,0.22724565,2.444348631,2.753797602,0.199911163,2.269224191,2.12,0.06,0.46,0,0,0
222,3.08,0.89,-2.7,39.19,-11.75,30.56,-14.53,2.94,-1.53,-0.66,-0.04,0.74,0.11,362309,19721,W,0.037512594,0.013614905,2.360905867,2.61501706,-0.226153563,1.715321345,-0.19,0.75,0.43,0,0,0
223,2.89,1.64,-2.27,39.19,-11.75,30.56,-14.53,2.94,-1.53,-0.66,-0.04,0.74,0.11,362350,19762,W,-0.286800375,-0.278650476,2.261152649,2.529014544,-0.683077385,1.138156332,0,0,0,4.18,4.44,-1.42
224,2.89,1.64,-2.27,39.19,-11.75,30.56,-10.35,7.38,-2.95,-0.66,-0.04,0.74,0.11,362392,19804,W,-0.623909023,-0.611782903,2.100415795,2.481530226,-1.14944627,0.530036489,0,0,0,0.96,2.64,0.27
225,2.89,1.64,-2.27,39.19,-11.75,30.56,-9.39,10.02,-2.68,-0.66,-0.04,0.74,0.11,362433,19845,W,-0.96738774,-0.962896912,1.884198009,2.449508613,-1.611317024,-0.12909792,0,0,0,-8.39,-9,15.56
226,2.89,1.64,-2.27,39.19,-11.75,30.56,-17.78,1.02,12.88,-0.66,-0.04,0.74,0.11,362475,19887,W,-1.312516552,-1.322157662,1.62242775,2.422835079,-2.061654465,-0.883738831,0,0,0,8.31,-5.13,-15.4
227,2.89,1.64,-2.27,39.19,-11.75,30.56,-9.47,-4.11,-2.52,-0.66,-0.04,0.74,0.11,362516,19928,W,-1.656137945,-1.684163809,1.323798967,2.412592027,-2.497388428,-1.799650917,-2.62,-1.74,2.46,0,0,0
228,0.27,-0.1,0.19,39.19,-11.75,30.56,-9.47,-4.11,-2.52,-0.66,-0.04,0.74,0.11,362558,19970,W,-1.995705784,-2.043432159,0.993748162,2.43872531,-2.913926242,-2.825549614,-0.17,0.08,-0.05,0,0,0
229,0.1,-0.02,0.14,39.19,-11.75,30.56,-9.47,-4.11,-2.52,-0.66,-0.04,0.74,0.11,362599,20011,W,-2.330470088,-2.393091424,0.633924636,2.518720388,2.983971731,2.539906422,0,0,0,0.04,1.38,3.06
230,0.1,-0.02,0.14,39.19,-11.75,30.56,-9.43,-2.73,0.54,-0.66,-0.04,0.74,0.11,362640,20052,W,-2.666169028,-2.723465206,0.242634529,2.636860653,2.658315485,1.792770359,0,0,0,-0.04,0,-0.11
231,0.1,-0.02,0.14,39.19,-11.75,30.56,-9.47,-2.73,0.43,-0.66,-0.04,0.74,0.11,362681,20093,W,-3.009761589,-3.020029451,-0.188232858,2.738367924,2.454303734,1.165335005,0,0,0,0.19,0.03,0.53
232,0.1,-0.02,0.14,39.19,-11.75,30.56,-9.28,-2.7,0.96,-0.66,-0.04,0.74,0.11,362722,20134,W,2.911209478,3.039822885,-0.684842287,2.781824974,2.472347856,0.62541108,0,0,0,0,0,0
233,0.1,-0.02,0.14,-26.81,-64.88,18.31,-9.28,-2.7,0.96,-0.66,-0.04,0.74,0.11,362762,20174,W,2.401082815,2.965071837,-1.299404287,2.777267531,2.667686052,0.186816837,-0.05,-0.12,-0.11,0,0,0
234,0.05,-0.14,0.03,-26.81,-64.88,18.31,-9.28,-2.7,0.96,-0.66,-0.04,0.74,0.11,362805,20217,W,0.009341696,2.944301453,-2.036424901,2.761814033,2.793292778,-0.065233963,0.04,0.06,-0.04,0,0,0
235,0.09,-0.08,-0.01,-26.81,-64.88,18.31,-9.28,-2.7,0.96,-0.66,-0.04,0.74,0.11,362847,20259,W,-0.492240295,2.70471503,-2.728090186,2.751874303,2.832768515,-0.122632742,0,0,0,-0.08,0.12,0.27
236,0.09,-0.08,-0.01,-26.81,-64.88,18.31,-9.36,-2.58,1.23,-0.66,-0.04,0.74,0.11,362889,20301,W,-0.657405644,2.340034999,2.877065187,2.746374963,2.84057835,-0.142883442,0,0,0,-0.03,-0.12,-0.27
237,0.09,-0.08,-0.01,-26.81,-64.88,18.31,-9.39,-2.7,0.96,-0.66,-0.04,0.74,0.11,362931,20343,W,-0.873213924,1.977875344,2.097755925,2.752965681,2.833916332,-0.206999658,0,0,0,0.42,-0.07,0.31
238,0.09,-0.08,-0.01,-26.81,-64.88,18.31,-8.97,-2.77,1.27,-0.66,-0.04,0.74,0.11,362973,20385,W,-1.126538419,1.609677382,1.40692924,2.774321969,2.811500833,-0.307057451,0,0,0,0,0,0
239,0.09,-0.08,-0.01,-25.75,-64.56,19.94,-8.97,-2.77,1.27,-0.66,-0.04,0.74,0.11,363014,20426,W,-1.402686813,1.223026965,0.868569005,2.804409602,2.773171241,-0.406645963,-0.05,0.1,0.08,0,0,0
240,0.04,0.02,0.07,-25.75,-64.56,19.94,-8.97,-2.77,1.27,-0.66,-0.04,0.74,0.11,363057,20469,W,-1.692743815,0.797921995,0.437676059,2.830655661,2.729100047,-0.483357581,-0.02,-0.01,0.01,0,0,0
241,0.02,0.01,0.08,-25.75,-64.56,19.94,-8.97,-2.77,1.27,-0.66,-0.04,0.74,0.11,363099,20511,W,-1.992692293,0.303912353,0.072749653,2.842482552,2.691763863,-0.50932606,0,0,0,-0.23,-0.04,-0.27
242,0.02,0.01,0.08,-25.75,-64.56,19.94,-9.2,-2.81,1,-0.66,-0.04,0.74,0.11,363139,20551,W,-2.309265894,-0.288540349,-0.251647816,2.838117792,2.672943336,-0.470150207,0,0,0,-0.31,0.19,0.04
243,0.02,0.01,0.08,-25.75,-64.56,19.94,-9.51,-2.62,1.04,-0.66,-0.04,0.74,0.11,363181,20593,W,-2.742742034,-0.923913299,-0.555233145,2.82358975,2.678984476,-0.387151218,0,0,0,0.15,0.08,0.08
244,0.02,0.01,0.08,-25.75,-64.56,19.94,-9.36,-2.54,1.12,-0.66,-0.04,0.74,0.11,363220,20632,W,1.210222421,-1.47194184,-0.853618973,2.807808035,2.7067978,-0.317342497,0,0,0,0,0,0
245,0.02,0.01,0.08,-26.19,-62.63,20.31,-9.36,-2.54,1.12,-0.66,-0.04,0.74,0.11,363260,20672,W,0.418244226,-1.882861343,-1.169179728,2.798094506,2.744809908,-0.303585403,-0.01,-0.01,-0.04,0,0,0
246,0.01,0,0.04,-26.19,-62.63,20.31,-9.36,-2.54,1.12,-0.66,-0.04,0.74,0.11,363302,20714,W,0.098577802,-2.17344338,-1.712607435,2.79658882,2.774072405,-0.328570138,0.02,-0.05,0.01,0,0,0
247,0.03,-0.05,0.05,-26.19,-62.63,20.31,-9.36,-2.54,1.12,-0.66,-0.04,0.74,0.11,363344,20756,W,-0.174346932,-2.375201652,1.720350575,2.800324881,2.777941798,-0.341438792,0,0,0,0,0,0.07
248,0.03,-0.05,0.05,-26.19,-62.63,20.31,-9.36,-2.54,1.19,-0.66,-0.04,0.74,0.11,363386,20798,W,-0.448270602,-2.528020598,1.313681975,2.804298492,2.752899777,-0.291550082,0,0,0,0,-0.04,-0.03
249,0.03,-0.05,0.05,-26.19,-62.63,20.31,-9.36,-2.58,1.16,-0.66,-0.04,0.74,0.11,363428,20840,W,-0.738477186,-2.680208198,0.965253603,2.804476032,2.70601454,-0.154196441,0,0,0,-0.11,0.04,-0.08
250,0.03,-0.05,0.05,-26.19,-62.63,20.31,-9.47,-2.54,1.08,-0.66,-0.04,0.74,0.11,363468,20880,W,-1.043449592,-2.867630655,0.611320029,2.800351916,2.649151857,0.004786298,0,0,0,0,0,0
251,0.03,-0.05,0.05,-25.94,-60.81,20.75,-9.47,-2.54,1.08,-0.66,-0.04,0.74,0.11,363509,20921,W,-1.360294873,-3.101930186,0.246817528,2.79414684,2.594788257,0.086988449,-0.02,-0.05,0.12,0,0,0
252,0.01,-0.1,0.17,-25.94,-60.81,20.75,-9.47,-2.54,1.08,-0.66,-0.04,0.74,0.11,363551,20963,W,-1.69400612,2.907712813,-0.127212913,2.787944759,2.556181334,0.078776676,0,0,0,-0.08,0.15,0.15
253,0.01,-0.1,0.17,-25.94,-60.81,20.75,-9.55,-2.39,1.23,-0.66,-0.04,0.74,0.11,363594,21006,W,-2.086308101,2.608304467,-0.508993408,2.783052414,2.548107429,0.011566691,0,0,0,0.19,0.35,0.54
254,0.01,-0.1,0.17,-25.94,-60.81,20.75,-9.36,-2.04,1.77,-0.66,-0.04,0.74,0.11,363636,21048,W,2.949609143,2.296665947,-0.896956855,2.780439016,2.581882651,-0.084745808,0,0,0,-0.11,-0.23,-0.39
255,0.01,-0.1,0.17,-25.94,-60.81,20.75,-9.47,-2.27,1.38,-0.66,-0.04,0.74,0.11,363678,21090,W,0.982621564,1.993257469,-1.288490131,2.78030229,2.654960765,-0.188878037,0,0,0,0.04,0.19,0.19
256,0.01,-0.1,0.17,-25.94,-60.81,20.75,-9.43,-2.08,1.57,-0.66,-0.04,0.74,0.11,363718,21130,W,0.593571918,1.723798964,-1.681890366,2.782168989,2.74362626,-0.286377584,0,0.11,-0.18,0,0,0
